image_id,condition,view,context,point_count,n_workers,n_pairs,median_d_mask
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,no_imputed,pooled_unique_workers,8,23,253,0.0401137607692
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,no_imputed,pooled_unique_workers,10,4,6,0.117610115598
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,no_imputed,pooled_unique_workers,12,11,55,0.140090614349
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,no_imputed,pooled_unique_workers,14,3,3,0.157251146044
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,no_imputed,pooled_unique_workers,16,5,10,0.169021943507
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,no_imputed,pooled_unique_workers,18,1,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,no_imputed,pooled_unique_workers,8,1,0,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,no_imputed,pooled_unique_workers,10,2,1,0.179824068408
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,no_imputed,pooled_unique_workers,12,3,3,0.184977030054
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,no_imputed,pooled_unique_workers,14,7,21,0.130426057712
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,no_imputed,pooled_unique_workers,16,9,36,0.133259877748
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,no_imputed,pooled_unique_workers,22,1,0,
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,no_imputed,pooled_unique_workers,8,1,0,
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,no_imputed,pooled_unique_workers,10,1,0,
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,no_imputed,pooled_unique_workers,16,3,3,0.0726186934161
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,no_imputed,pooled_unique_workers,8,1,0,
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,no_imputed,pooled_unique_workers,12,3,3,0.117986875228
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,no_imputed,pooled_unique_workers,14,1,0,
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,no_imputed,pooled_unique_workers,8,3,3,0.186246489165
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,no_imputed,pooled_unique_workers,16,2,1,0.0688188096166
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,no_imputed,pooled_unique_workers,8,6,15,0.121583853278
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,no_imputed,pooled_unique_workers,8,3,3,0.160983992041
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,no_imputed,pooled_unique_workers,12,1,0,
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,no_imputed,pooled_unique_workers,8,4,6,0.0312724166825
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,no_imputed,pooled_unique_workers,10,1,0,
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,no_imputed,pooled_unique_workers,8,1,0,
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,no_imputed,pooled_unique_workers,12,3,3,0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,no_imputed,pooled_unique_workers,8,5,10,0.0464576800103
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,no_imputed,pooled_unique_workers,8,4,6,0.0305659695118
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,no_imputed,pooled_unique_workers,12,1,0,
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,no_imputed,pooled_unique_workers,8,12,66,0.0478708857219
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,no_imputed,pooled_unique_workers,10,1,0,
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,no_imputed,pooled_unique_workers,12,8,28,0.0538396479083
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,no_imputed,pooled_unique_workers,14,2,1,0.0538553302245
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,no_imputed,pooled_unique_workers,12,1,0,
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,no_imputed,pooled_unique_workers,14,12,66,0.0899718342019
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,no_imputed,pooled_unique_workers,16,8,28,0.0820680448539
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,no_imputed,pooled_unique_workers,18,1,0,
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,no_imputed,pooled_unique_workers,8,5,10,0.0433113198573
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,no_imputed,pooled_unique_workers,10,1,0,
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,no_imputed,pooled_unique_workers,12,4,6,0.0808143454295
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,no_imputed,pooled_unique_workers,14,5,10,0.0677815479021
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,no_imputed,pooled_unique_workers,16,5,10,0.0351909372251
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,no_imputed,pooled_unique_workers,18,3,3,0.0609034783485
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,no_imputed,pooled_unique_workers,8,5,10,0.0367669139924
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,no_imputed,pooled_unique_workers,16,1,0,
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos,no_imputed,pooled_unique_workers,8,3,3,0.141517851256
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos,no_imputed,pooled_unique_workers,12,1,0,
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos,no_imputed,pooled_unique_workers,14,2,1,0.0160767409945
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos,no_imputed,pooled_unique_workers,16,15,105,0.0677015747203
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,oos,no_imputed,pooled_unique_workers,20,2,1,0.0502451038101
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,no_imputed,pooled_unique_workers,8,6,15,0.0201068604403
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,no_imputed,pooled_unique_workers,16,4,6,0.11324321723
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,no_imputed,pooled_unique_workers,8,22,231,0.0225465088186
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,no_imputed,pooled_unique_workers,10,1,0,
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,no_imputed,pooled_unique_workers,12,1,0,
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,no_imputed,pooled_unique_workers,10,3,3,0.0772493444338
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,no_imputed,pooled_unique_workers,12,3,3,0.0762738228199
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,no_imputed,pooled_unique_workers,14,1,0,
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,no_imputed,pooled_unique_workers,16,6,15,0.174100494663
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,no_imputed,pooled_unique_workers,18,5,10,0.0417502589066
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,no_imputed,pooled_unique_workers,20,5,10,0.0630638370994
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,no_imputed,pooled_unique_workers,8,23,253,0.0511936888724
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,no_imputed,pooled_unique_workers,10,1,0,
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,no_imputed,pooled_unique_workers,6,1,0,
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,no_imputed,pooled_unique_workers,8,22,231,0.0662756023464
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,no_imputed,pooled_unique_workers,12,1,0,
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,no_imputed,pooled_unique_workers,8,1,0,
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,no_imputed,pooled_unique_workers,12,2,1,0.0572893267935
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,no_imputed,pooled_unique_workers,14,1,0,
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,no_imputed,pooled_unique_workers,20,1,0,
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,no_imputed,pooled_unique_workers,8,4,6,0.0290902680518
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,no_imputed,pooled_unique_workers,10,1,0,
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,no_imputed,pooled_unique_workers,4,1,0,
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,no_imputed,pooled_unique_workers,8,4,6,0.0358869478805
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,no_imputed,pooled_unique_workers,8,1,0,
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,no_imputed,pooled_unique_workers,12,4,6,0.0747627967428
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,no_imputed,pooled_unique_workers,8,2,1,0.231760705048
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,no_imputed,pooled_unique_workers,10,2,1,0.140113767951
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,no_imputed,pooled_unique_workers,12,1,0,
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,no_imputed,pooled_unique_workers,8,4,6,0.183514681666
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,no_imputed,pooled_unique_workers,8,23,253,0.0435481868864
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,no_imputed,pooled_unique_workers,14,1,0,
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,no_imputed,pooled_unique_workers,8,5,10,0.0198905077281
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,no_imputed,pooled_unique_workers,8,2,1,0.128291794139
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,no_imputed,pooled_unique_workers,12,2,1,0.164429482687
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,no_imputed,pooled_unique_workers,14,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,no_imputed,pooled_unique_workers,12,2,1,0.212839083002
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,no_imputed,pooled_unique_workers,16,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,no_imputed,pooled_unique_workers,18,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,no_imputed,pooled_unique_workers,20,1,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,no_imputed,pooled_unique_workers,8,4,6,0.0501821771156
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,no_imputed,pooled_unique_workers,12,1,0,
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,no_imputed,pooled_unique_workers,8,3,3,0.180448725339
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,no_imputed,pooled_unique_workers,10,1,0,
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,no_imputed,pooled_unique_workers,16,1,0,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,no_imputed,pooled_unique_workers,8,24,276,0.0357936424309
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,no_imputed,pooled_unique_workers,8,24,276,0.0333776225288
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,no_imputed,pooled_unique_workers,8,24,276,0.0316644495505
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,no_imputed,pooled_unique_workers,10,1,0,
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,no_imputed,pooled_unique_workers,12,2,1,0.240226311595
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,no_imputed,pooled_unique_workers,16,1,0,
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,no_imputed,pooled_unique_workers,20,2,1,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,no_imputed,pooled_unique_workers,8,1,0,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,no_imputed,pooled_unique_workers,12,1,0,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,no_imputed,pooled_unique_workers,14,1,0,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,no_imputed,pooled_unique_workers,16,1,0,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,no_imputed,pooled_unique_workers,20,2,1,0.0176256974993
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,no_imputed,pooled_unique_workers,8,4,6,0.048236674243
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,no_imputed,pooled_unique_workers,8,24,276,0.0220440202873
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,no_imputed,pooled_unique_workers,8,2,1,0.0261589898763
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,no_imputed,pooled_unique_workers,12,5,10,0.0490827904076
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,no_imputed,pooled_unique_workers,10,1,0,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,no_imputed,pooled_unique_workers,12,4,6,0.0212795173415
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,no_imputed,pooled_unique_workers,8,7,21,0.0828216837459
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,no_imputed,pooled_unique_workers,10,5,10,0.0816883444241
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,no_imputed,pooled_unique_workers,12,5,10,0.122351122863
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,no_imputed,pooled_unique_workers,14,4,6,0.107983721996
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,no_imputed,pooled_unique_workers,16,2,1,0.0572053931851
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,no_imputed,pooled_unique_workers,8,5,10,0.0694818849504
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,no_imputed,pooled_unique_workers,8,3,3,0.0901545259312
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,no_imputed,pooled_unique_workers,16,1,0,
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,no_imputed,pooled_unique_workers,8,13,78,0.0405158980125
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,no_imputed,pooled_unique_workers,10,2,1,0.0144924510873
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,no_imputed,pooled_unique_workers,12,2,1,0.0287801282846
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,no_imputed,pooled_unique_workers,16,5,10,0
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,no_imputed,pooled_unique_workers,18,1,0,
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,no_imputed,pooled_unique_workers,8,23,253,0.0633503539289
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,no_imputed,pooled_unique_workers,10,1,0,
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,no_imputed,pooled_unique_workers,8,22,231,0.0513473651451
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,no_imputed,pooled_unique_workers,10,1,0,
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,no_imputed,pooled_unique_workers,6,1,0,
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,no_imputed,pooled_unique_workers,8,3,3,0.0420061446832
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,no_imputed,pooled_unique_workers,10,1,0,
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,no_imputed,pooled_unique_workers,8,4,6,0.0372028502284
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,no_imputed,pooled_unique_workers,8,1,0,
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,no_imputed,pooled_unique_workers,10,1,0,
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,no_imputed,pooled_unique_workers,12,1,0,
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,no_imputed,pooled_unique_workers,16,1,0,
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,no_imputed,pooled_unique_workers,18,1,0,
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,no_imputed,pooled_unique_workers,8,5,10,0.0571450026793
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,no_imputed,pooled_unique_workers,8,2,1,0.018468340602
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,no_imputed,pooled_unique_workers,12,3,3,0.0761464272582
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,no_imputed,pooled_unique_workers,10,1,0,
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,no_imputed,pooled_unique_workers,12,21,210,0.0528297254816
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,no_imputed,pooled_unique_workers,14,1,0,
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,no_imputed,pooled_unique_workers,16,1,0,
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,no_imputed,pooled_unique_workers,8,5,10,0.0400614968018
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,no_imputed,pooled_unique_workers,8,1,0,
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,no_imputed,pooled_unique_workers,16,4,6,0.00680768136704
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,no_imputed,pooled_unique_workers,8,19,171,0.0421606340914
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,no_imputed,pooled_unique_workers,16,1,0,
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,no_imputed,pooled_unique_workers,18,1,0,
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,no_imputed,pooled_unique_workers,20,2,1,0
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,no_imputed,pooled_unique_workers,8,6,15,0.0618473109561
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,no_imputed,pooled_unique_workers,8,3,3,0.0815370572033
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,no_imputed,pooled_unique_workers,16,3,3,0.0088476368924
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,no_imputed,pooled_unique_workers,8,2,1,0.037559769413
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,no_imputed,pooled_unique_workers,10,1,0,
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,no_imputed,pooled_unique_workers,12,2,1,0.0267254442761
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,no_imputed,pooled_unique_workers,12,2,1,0
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,no_imputed,pooled_unique_workers,14,1,0,
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,no_imputed,pooled_unique_workers,18,1,0,
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,no_imputed,pooled_unique_workers,20,1,0,
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,no_imputed,pooled_unique_workers,28,1,0,
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos,no_imputed,pooled_unique_workers,8,2,1,0.142381905226
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos,no_imputed,pooled_unique_workers,10,3,3,0.0636579733439
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos,no_imputed,pooled_unique_workers,12,17,136,0.0655272433977
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos,no_imputed,pooled_unique_workers,16,1,0,
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,oos,no_imputed,pooled_unique_workers,18,1,0,
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,no_imputed,pooled_unique_workers,8,3,3,0.0242679344997
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,no_imputed,pooled_unique_workers,12,2,1,0.0148557727178
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,no_imputed,pooled_unique_workers,8,5,10,0.181092139606
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,no_imputed,pooled_unique_workers,10,5,10,0.0896104299778
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,no_imputed,pooled_unique_workers,12,13,78,0.0770609570948
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,no_imputed,pooled_unique_workers,8,24,276,0.0651492581779
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,no_imputed,pooled_unique_workers,12,2,1,0.134459069306
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,no_imputed,pooled_unique_workers,16,3,3,0.0389117288374
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,no_imputed,pooled_unique_workers,16,4,6,0.0353760932945
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,no_imputed,pooled_unique_workers,24,3,3,0.0844010701439
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,no_imputed,pooled_unique_workers,26,1,0,
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,no_imputed,pooled_unique_workers,28,1,0,
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,no_imputed,pooled_unique_workers,8,4,6,0.0366990740734
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,no_imputed,pooled_unique_workers,10,1,0,
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,no_imputed,pooled_unique_workers,12,2,1,0.040900315383
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,no_imputed,pooled_unique_workers,14,4,6,0.11617659448
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,no_imputed,pooled_unique_workers,16,3,3,0.233616778566
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,no_imputed,pooled_unique_workers,18,1,0,
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,no_imputed,pooled_unique_workers,20,8,28,0.126260749983
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,no_imputed,pooled_unique_workers,8,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,no_imputed,pooled_unique_workers,10,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,no_imputed,pooled_unique_workers,12,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,no_imputed,pooled_unique_workers,14,3,3,0.146922964855
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,no_imputed,pooled_unique_workers,16,2,1,0.211654428355
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,no_imputed,pooled_unique_workers,18,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,no_imputed,pooled_unique_workers,20,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,no_imputed,pooled_unique_workers,24,9,36,0.134731500459
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,no_imputed,pooled_unique_workers,26,1,0,
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,no_imputed,pooled_unique_workers,28,4,6,0.041981195677
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,no_imputed,pooled_unique_workers,8,24,276,0.0476076450622
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,manual,no_imputed,pooled_unique_workers,8,1,0,
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,no_imputed,pooled_unique_workers,8,4,6,0.0856348202505
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,no_imputed,pooled_unique_workers,6,1,0,
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,no_imputed,pooled_unique_workers,8,3,3,0.0876507381437
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,manual,no_imputed,pooled_unique_workers,8,2,1,0.0129472911952
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,no_imputed,pooled_unique_workers,8,3,3,0.0226984433182
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,no_imputed,pooled_unique_workers,16,1,0,
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,manual,no_imputed,pooled_unique_workers,12,2,1,0.0947293110381
