image_id,building,condition,view,context,n_responses,n_workers,n_geometry,n_geometry_failed,n_quality,n_time,n_scope_known,n_scope_unknown,n_distinct_point_counts,n_structural_pairs,n_same_topology_pairs,reference_geometry_error,owner_valid_active_seconds,point_count_disagreement,within_topology_geometry_dispersion,scope_non_normal_rate,scope_entropy,geometry_failure_rate,stage_count,stages,reference_status,imputed_responses,scope_p_normal,scope_p_oos_open_boundary,scope_p_oos_geometry,scope_p_oos_split_level,scope_p_oos_insufficient,scope_p_unknown
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.123736689963,161,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,manual,no_imputed,pooled_unique_workers,3,3,3,0,0,3,3,0,1,3,3,,179,0,0.0613472900077,0,-0,0,2,C2-A-RP;C2-B,missing,0,1,0,0,0,0,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,manual,no_imputed,pooled_unique_workers,5,5,4,1,4,4,5,0,4,6,0,0.295360047325,106.5,1,,0.6,1.52192809489,0.2,1,C1,public_dataset_reference_not_quality_assumed,0,0.4,0.4,0.2,0,0,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,no_imputed,pooled_unique_workers,4,4,4,0,4,4,4,0,3,6,1,0.177133307265,170,0.833333333333,0.00902094649736,1,0.811278124459,0,1,C1,public_dataset_reference_not_quality_assumed,0,0,0.75,0.25,0,0,0
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,no_imputed,pooled_unique_workers,5,5,5,0,5,5,5,0,2,10,6,0.355316663593,60,0.4,0.0493877253044,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0.2,0,0,0,0
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,oos,no_imputed,pooled_unique_workers,24,24,24,0,0,19,24,0,6,276,51,,212,0.815217391304,0.307511079507,0.75,1.2987949407,0,1,P1,reference_not_geometry_ready,0,0.25,0.625,0.125,0,0,0
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,oos,no_imputed,pooled_unique_workers,24,24,23,1,0,19,24,0,8,253,43,,382,0.830039525692,0.122910279077,0.833333333333,2.05458516934,0.0416666666667,1,P1,reference_not_geometry_ready,0,0.166666666667,0.416666666667,0.25,0.0833333333333,0.0833333333333,0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,no_imputed,pooled_unique_workers,24,24,24,0,24,19,24,0,4,276,93,0.183972719784,228,0.663043478261,0.13511365969,0.208333333333,0.888686552578,0,1,P1,adjudicated_reference,0,0.791666666667,0.166666666667,0,0,0.0416666666667,0
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,no_imputed,pooled_unique_workers,24,24,24,0,24,19,24,0,3,276,211,0.101272376545,319,0.235507246377,0.0841691693751,0.166666666667,0.785235442392,0,1,P1,adjudicated_reference,0,0.833333333333,0.125,0.0416666666667,0,0,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,no_imputed,pooled_unique_workers,7,7,6,1,6,4,6,1,3,15,3,0.109768535015,59,0.8,0.0467829540047,0.5,1.45914791703,0.142857142857,1,C1,public_dataset_reference_not_quality_assumed,0,0.5,0.333333333333,0.166666666667,0,0,0.142857142857
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,no_imputed,pooled_unique_workers,4,4,4,0,4,3,4,0,3,6,1,0.122641560655,317,0.833333333333,0.0339200933769,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,no_imputed,pooled_unique_workers,5,5,5,0,5,5,5,0,4,10,1,0.139108324282,435,0.9,0.0807933801821,0.6,1.92192809489,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.4,0.2,0.2,0,0.2,0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,no_imputed,pooled_unique_workers,23,23,23,0,23,18,23,0,2,253,231,0.0203115568748,137,0.0869565217391,0.0254288688354,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,no_imputed,pooled_unique_workers,5,5,5,0,5,5,5,0,2,10,4,0.162340125732,117,0.6,0.0440070008921,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0.2,0,0,0,0
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,oos,no_imputed,pooled_unique_workers,24,24,24,0,0,19,24,0,3,276,120,,199,0.565217391304,0.0866330221964,0.791666666667,1.59881679716,0,1,P1,reference_not_geometry_ready,0,0.208333333333,0.583333333333,0.0833333333333,0,0.125,0
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,no_imputed,pooled_unique_workers,2,2,2,0,2,2,2,0,2,1,0,0.128078427614,136.5,1,,0.5,1,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,0.5,0.5,0,0,0,0
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,no_imputed,pooled_unique_workers,2,2,2,0,2,2,2,0,2,1,0,0.0887386795313,411,1,,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,no_imputed,pooled_unique_workers,7,7,7,0,0,7,7,0,3,21,7,,141,0.666666666667,0.0564633984323,0.142857142857,0.591672778582,0,2,C2-A-RP;C2-B,missing,0,0.857142857143,0,0.142857142857,0,0,0
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,no_imputed,pooled_unique_workers,20,20,19,1,0,20,20,0,5,171,48,,202.5,0.719298245614,0.0409992494907,0.05,0.286396957116,0.05,1,C2-B,missing,0,0.95,0,0.05,0,0,0
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,no_imputed,pooled_unique_workers,5,5,5,0,0,5,5,0,4,10,1,,296,0.9,0.0794784990697,0.2,0.721928094887,0,2,C2-A-RP;C2-B,missing,0,0.8,0.2,0,0,0,0
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,no_imputed,pooled_unique_workers,2,2,2,0,2,2,2,0,1,1,1,0.0644466929804,157,0,0.000921623958422,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,no_imputed,pooled_unique_workers,24,24,24,0,24,18,24,0,3,276,211,0.021622558525,149.5,0.235507246377,0.0201791916513,0.125,0.658351422456,0,1,P1,adjudicated_reference,0,0.875,0.0416666666667,0.0833333333333,0,0,0
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,no_imputed,pooled_unique_workers,5,5,5,0,5,5,5,0,2,10,6,0.0733765238276,138,0.4,0.0881660508633,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,no_imputed,pooled_unique_workers,24,24,24,0,24,19,24,0,1,276,276,0.0268498445427,65,0,0.0369651835105,0,-0,0,1,P1,adjudicated_reference,0,1,0,0,0,0,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,no_imputed,pooled_unique_workers,5,5,5,0,5,4,5,0,3,10,3,0.0832267391705,160.5,0.7,0.0597743087537,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0.2,0,0,0,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,no_imputed,pooled_unique_workers,4,4,4,0,4,4,4,0,2,6,3,0.0670934023636,75.5,0.5,0.0696778568214,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,no_imputed,pooled_unique_workers,5,5,5,0,5,5,5,0,1,10,10,0.0544723673056,151,0,0.0711220350012,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0.2,0,0,0,0
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,semi,no_imputed,pooled_unique_workers,4,4,4,0,4,4,4,0,1,6,6,0,30,0,0.000842867407285,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,manual,no_imputed,pooled_unique_workers,5,5,5,0,5,4,5,0,1,10,10,0.0492618627381,54.5,0,0.0669165717656,0.2,0.721928094887,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.8,0.2,0,0,0,0
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,semi,no_imputed,pooled_unique_workers,5,5,5,0,5,4,5,0,1,10,10,0,77,0,0.0764048005976,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,manual,no_imputed,pooled_unique_workers,5,5,5,0,5,5,5,0,1,10,10,0.0851672535211,60,0,0.0439571090047,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,no_imputed,pooled_unique_workers,24,24,24,0,24,19,24,0,2,276,196,0.0421203229952,73,0.289855072464,0.0569505314899,0,-0,0,1,P1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,no_imputed,pooled_unique_workers,24,24,24,0,24,19,24,0,4,276,75,0.254231237438,152,0.728260869565,0.270855280647,0.458333333333,1.8153689877,0,1,P1,public_dataset_reference_not_quality_assumed,0,0.541666666667,0.125,0.0833333333333,0.208333333333,0.0416666666667,0
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,no_imputed,pooled_unique_workers,24,24,24,0,24,19,24,0,3,276,193,0.0463183057263,168,0.300724637681,0.049745027015,0,-0,0,1,P1,adjudicated_reference,0,1,0,0,0,0,0
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,manual,no_imputed,pooled_unique_workers,5,5,5,0,5,4,5,0,2,10,6,0.0403162681477,150.5,0.4,0.038521104419,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,manual,no_imputed,pooled_unique_workers,6,6,6,0,6,5,6,0,1,15,15,0.316739964384,89,0,0.461393843429,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,oos,no_imputed,pooled_unique_workers,24,24,23,1,0,19,24,0,1,253,253,,465,0,0.133012119916,0.583333333333,1.19642094719,0.0416666666667,1,P1,reference_not_geometry_ready,0,0.416666666667,0.541666666667,0.0416666666667,0,0,0
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,manual,no_imputed,pooled_unique_workers,6,6,6,0,6,5,6,0,1,15,15,0.0517515220453,99,0,0.051944120064,0,-0,0,1,C1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,no_imputed,pooled_unique_workers,24,24,24,0,24,19,24,0,2,276,213,0.0163022225877,63,0.228260869565,0.0278134388176,0,-0,0,1,P1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,manual,no_imputed,pooled_unique_workers,6,6,6,0,6,5,6,0,1,15,15,0.274994741153,46,0,0.215419741646,0.166666666667,0.650022421648,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.833333333333,0.166666666667,0,0,0,0
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,no_imputed,pooled_unique_workers,24,24,24,0,24,18,24,0,1,276,276,0.0116768415855,241,0,0.0296839502873,0.0416666666667,0.249882292833,0,1,P1,adjudicated_reference,0,0.958333333333,0.0416666666667,0,0,0,0
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,no_imputed,pooled_unique_workers,24,24,24,0,24,18,24,0,1,276,276,0.0475732037857,166,0,0.0489622412945,0.25,1.12418541631,0,1,P1,adjudicated_reference,0,0.75,0.0416666666667,0.0416666666667,0.166666666667,0,0
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,no_imputed,pooled_unique_workers,6,6,6,0,6,5,6,0,1,15,15,0.147921968683,55,0,0.111432966106,0.333333333333,1.25162916739,0,1,C1,public_dataset_reference_not_quality_assumed,0,0.666666666667,0,0.166666666667,0.166666666667,0,0
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,no_imputed,pooled_unique_workers,24,24,24,0,24,19,24,0,3,276,93,0.144927929384,174,0.663043478261,0.0908732056508,0.291666666667,1.32488934225,0,1,P1,adjudicated_reference,0,0.708333333333,0.125,0.0833333333333,0.0833333333333,0,0
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,no_imputed,pooled_unique_workers,24,24,24,0,24,19,24,0,2,276,232,0.0210862913711,59,0.159420289855,0.0412633863489,0,-0,0,1,P1,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,no_imputed,pooled_unique_workers,24,24,23,1,23,18,24,0,3,253,157,0.0611618265841,164,0.379446640316,0.0445746483692,0.166666666667,0.816689088315,0.0416666666667,1,P1,adjudicated_reference,0,0.833333333333,0.0833333333333,0.0833333333333,0,0,0
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,manual,no_imputed,pooled_unique_workers,4,4,4,0,4,4,4,0,2,6,3,0.0789453697843,191,0.5,0.0641145486904,0.25,0.811278124459,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0.75,0,0.25,0,0,0
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,manual,no_imputed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,86.5,1,,0,-0,0,1,C2-B,missing,0,1,0,0,0,0,0
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,manual,no_imputed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,327.5,1,,1,1,0,1,C2-B,missing,0,0,0.5,0.5,0,0,0
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,manual,no_imputed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,107,1,,0,-0,0,1,C2-B,missing,0,1,0,0,0,0,0
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,manual,no_imputed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,231,1,,0.5,1,0,2,C2-A-RP;C2-B,missing,0,0.5,0.5,0,0,0,0
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.244553779252,524,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,manual,no_imputed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,311,1,,1,-0,0,1,C2-B,missing,0,0,1,0,0,0,0
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,3,3,3,0,3,3,3,0,1,3,3,0.0784919728218,96,0,0.0622727873146,0.333333333333,0.918295834054,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,0.666666666667,0.333333333333,0,0,0,0
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,3,3,3,0,3,3,3,0,1,3,3,0.0353391198559,54,0,0.0396746590923,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,6,6,6,0,6,6,6,0,1,15,15,0.131439242864,168.5,0,0.0665414562367,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0979791543398,92,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0555432284318,44,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,177.5,1,,1,-0,0,1,C2-B,missing,0,0,1,0,0,0,0
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,1,1,1,0,0,1,1,0,1,0,0,,139,,,1,-0,0,1,C2-A-RP,missing,0,0,0,0,0,1,0
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,2,2,2,0,2,2,2,0,2,1,0,0.0341510471683,211,1,,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,1,1,1,0,0,1,1,0,1,0,0,,103,,,0,-0,0,1,C2-B,missing,0,1,0,0,0,0,0
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,4,4,4,0,0,4,4,0,2,6,3,,187,0.5,0.0959991146035,0.25,0.811278124459,0,1,C2-A-RP,missing,0,0.75,0,0,0,0.25,0
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,2,2,2,0,2,2,2,0,1,1,1,0.121283163396,282.5,0,0.0549444806074,1,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0139520045372,84,,,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,4,4,4,0,4,4,4,0,2,6,2,0.0769971620439,335,0.666666666667,0.0597197416014,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,4,4,4,0,4,4,4,0,3,6,1,0.0783768373068,220.5,0.833333333333,0.0362415159279,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0927816886276,145,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0470451313816,113,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,manual,no_imputed,pooled_unique_workers,3,3,3,0,0,3,3,0,3,3,0,,297,1,,0.666666666667,1.58496250072,0,1,C2-B,missing,0,0.333333333333,0.333333333333,0,0.333333333333,0,0
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,no_imputed,pooled_unique_workers,6,6,6,0,0,6,6,0,1,15,15,,108.5,0,0.0189958136136,0,-0,0,2,C2-A-RP;C2-B,missing,0,1,0,0,0,0,0
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0215766901004,140,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,manual,no_imputed,pooled_unique_workers,2,2,1,1,1,2,2,0,1,0,0,0.0638764123525,363.5,,,0,-0,0.5,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,manual,no_imputed,pooled_unique_workers,3,3,3,0,3,3,3,0,1,3,3,0.0339594632332,103,0,0.125805411163,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,no_imputed,pooled_unique_workers,5,5,5,0,5,5,5,0,1,10,10,0.0117065323169,180,0,0.0126505084587,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,no_imputed,pooled_unique_workers,2,2,2,0,2,2,2,0,1,1,1,0.0381651378573,243,0,0.0627597208637,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,no_imputed,pooled_unique_workers,20,20,19,1,0,20,20,0,5,171,80,,194.5,0.53216374269,0.493807408109,0.6,1.90160949706,0.05,1,C2-B,missing,0,0.4,0.35,0.05,0.15,0.05,0
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,no_imputed,pooled_unique_workers,2,2,2,0,2,2,2,0,1,1,1,0.076394853966,75,0,0.0737170388594,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,no_imputed,pooled_unique_workers,2,2,2,0,2,2,2,0,1,1,1,0.198293123582,440.5,0,0.249191203571,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,no_imputed,pooled_unique_workers,2,2,2,0,0,2,2,0,2,1,0,,611,1,,0.5,1,0,1,C2-B,missing,0,0.5,0.5,0,0,0,0
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,no_imputed,pooled_unique_workers,2,2,2,0,0,2,2,0,1,1,1,,58.5,0,0,0,-0,0,1,C2-B,missing,0,1,0,0,0,0,0
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0529061684812,29,,,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,no_imputed,pooled_unique_workers,2,2,2,0,2,2,2,0,1,1,1,0.0654577788842,114.5,0,0.0565099131575,0,-0,0,1,C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,no_imputed,pooled_unique_workers,3,3,3,0,0,3,3,0,2,3,1,,121,0.666666666667,0.0676850255907,0.333333333333,0.918295834054,0,2,C2-A-RP;C2-B,missing,0,0.666666666667,0.333333333333,0,0,0,0
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.103532059226,225,,,0,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,no_imputed,pooled_unique_workers,6,6,6,0,6,6,6,0,4,15,3,0.21220339803,308,0.8,0.176820810761,0.5,1.45914791703,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,0.5,0.166666666667,0.333333333333,0,0,0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,no_imputed,pooled_unique_workers,3,3,3,0,3,3,3,0,2,3,1,0.105379102373,110,0.666666666667,0.0429611475528,0,-0,0,2,C2-A-RP;C2-B,public_dataset_reference_not_quality_assumed,0,1,0,0,0,0,0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,manual,no_imputed,pooled_unique_workers,1,1,1,0,0,1,1,0,1,0,0,,197,,,1,-0,0,1,C2-A-RP,missing,0,0,0,0,0,1,0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.043441209429,154,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,manual,no_imputed,pooled_unique_workers,1,1,1,0,1,1,1,0,1,0,0,0.0535879674924,81,,,1,-0,0,1,C2-A-RP,public_dataset_reference_not_quality_assumed,0,0,1,0,0,0,0
