image_id,building_id,left,right,linear_mask_difference,left_corner_pairs,right_corner_pairs
yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,yqstnuAEVhm,reference,bilayout_enclosed,0.0895399521474427,4,8
yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,yqstnuAEVhm,reference,bilayout_extended,0.08938355555818811,4,8
yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,yqstnuAEVhm,hohonet,bilayout_enclosed,0.03552500828088767,6,8
yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,yqstnuAEVhm,hohonet,bilayout_extended,0.03663720476514232,6,8
yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.0047565587331600545,8,8
yqstnuAEVhm_858240c249474a24b753d21b85056f23,yqstnuAEVhm,reference,hohonet,0.26643136841735593,4,6
yqstnuAEVhm_858240c249474a24b753d21b85056f23,yqstnuAEVhm,reference,bilayout_enclosed,0.23965865759230887,4,6
yqstnuAEVhm_858240c249474a24b753d21b85056f23,yqstnuAEVhm,reference,bilayout_extended,0.21039123550743144,4,12
yqstnuAEVhm_858240c249474a24b753d21b85056f23,yqstnuAEVhm,hohonet,bilayout_enclosed,0.28602473007379436,6,6
yqstnuAEVhm_858240c249474a24b753d21b85056f23,yqstnuAEVhm,hohonet,bilayout_extended,0.22201789549349316,6,12
yqstnuAEVhm_858240c249474a24b753d21b85056f23,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.2279331273038686,6,12
yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,yqstnuAEVhm,reference,hohonet,0.08556137571351685,6,6
yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,yqstnuAEVhm,reference,bilayout_enclosed,0.051062085061422735,6,4
yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,yqstnuAEVhm,reference,bilayout_extended,0.051062085061422735,6,4
yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,yqstnuAEVhm,hohonet,bilayout_enclosed,0.05894523994263012,6,4
yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,yqstnuAEVhm,hohonet,bilayout_extended,0.05894523994263012,6,4
yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.0,4,4
yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,yqstnuAEVhm,reference,hohonet,0.10653176096828221,12,10
yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,yqstnuAEVhm,reference,bilayout_enclosed,0.1410235198843598,12,13
yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,yqstnuAEVhm,reference,bilayout_extended,0.14164270207480434,12,13
yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,yqstnuAEVhm,hohonet,bilayout_enclosed,0.10889185874082341,10,13
yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,yqstnuAEVhm,hohonet,bilayout_extended,0.10694528402117565,10,13
yqstnuAEVhm_be1f9bddd03847cf964f3b9598c8e5d3,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.0023920470651422887,13,13
yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,yqstnuAEVhm,reference,hohonet,0.12070361414568853,10,10
yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,yqstnuAEVhm,reference,bilayout_enclosed,0.1935627424613271,10,8
yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,yqstnuAEVhm,reference,bilayout_extended,0.19412384997146093,10,8
yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,yqstnuAEVhm,hohonet,bilayout_enclosed,0.23613689721902964,10,8
yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,yqstnuAEVhm,hohonet,bilayout_extended,0.2365074296942159,10,8
yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.0006035536824579024,8,8
yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,yqstnuAEVhm,reference,hohonet,0.04671435360930798,4,4
yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,yqstnuAEVhm,reference,bilayout_enclosed,0.043512450851900364,4,4
yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,yqstnuAEVhm,reference,bilayout_extended,0.04525323608285836,4,4
yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,yqstnuAEVhm,hohonet,bilayout_enclosed,0.022510231923601687,4,4
yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,yqstnuAEVhm,hohonet,bilayout_extended,0.028293230631783572,4,4
yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,yqstnuAEVhm,bilayout_enclosed,bilayout_extended,0.005916173137609726,4,4
