image_id,building,condition,k,repeat,method,cut,hidden_geometry_outside_candidate_support,hidden_counts_outside_support,n_hidden
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,4,1,seed_equal,0.1,0.7,0.4,20
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,4,1,seed_equal,0.2,0.5,0.4,20
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,4,1,selected_mixture,0.05,0.9,0.35,20
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,4,1,selected_mixture,0.1,0.7,0.35,20
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,4,1,selected_mixture,0.2,0.45,0.35,20
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,0,seed_equal,0.05,0.8125,0.3125,16
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,0,seed_equal,0.1,0.5625,0.3125,16
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,0,seed_equal,0.2,0.3125,0.3125,16
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,0,selected_mixture,0.05,0.6875,0.25,16
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,0,selected_mixture,0.1,0.4375,0.25,16
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,0,selected_mixture,0.2,0.25,0.25,16
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,1,seed_equal,0.05,0.875,0.5,16
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,1,seed_equal,0.1,0.75,0.5,16
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,1,seed_equal,0.2,0.625,0.5,16
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,1,selected_mixture,0.05,0.875,0.4375,16
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,1,selected_mixture,0.1,0.75,0.4375,16
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,8,1,selected_mixture,0.2,0.5625,0.4375,16
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,0,seed_equal,0.05,0.8947368421052632,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,0,seed_equal,0.1,0.8947368421052632,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,0,seed_equal,0.2,0.7368421052631579,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,0,selected_mixture,0.05,0.8947368421052632,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,0,selected_mixture,0.1,0.8421052631578947,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,0,selected_mixture,0.2,0.7368421052631579,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,1,seed_equal,0.05,0.8421052631578947,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,1,seed_equal,0.1,0.7894736842105263,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,1,seed_equal,0.2,0.7368421052631579,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,1,selected_mixture,0.05,0.8421052631578947,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,1,selected_mixture,0.1,0.7894736842105263,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,4,1,selected_mixture,0.2,0.7368421052631579,0.7368421052631579,19
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,0,seed_equal,0.05,0.8666666666666667,0.26666666666666666,15
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,0,seed_equal,0.1,0.7333333333333333,0.26666666666666666,15
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,0,seed_equal,0.2,0.26666666666666666,0.26666666666666666,15
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,0,selected_mixture,0.05,0.8666666666666667,0.26666666666666666,15
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,0,selected_mixture,0.1,0.6666666666666666,0.26666666666666666,15
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,0,selected_mixture,0.2,0.26666666666666666,0.26666666666666666,15
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,1,seed_equal,0.05,0.8,0.26666666666666666,15
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,1,seed_equal,0.1,0.5333333333333333,0.26666666666666666,15
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,1,seed_equal,0.2,0.26666666666666666,0.26666666666666666,15
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,1,selected_mixture,0.05,0.8,0.26666666666666666,15
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,1,selected_mixture,0.1,0.5333333333333333,0.26666666666666666,15
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,8,1,selected_mixture,0.2,0.26666666666666666,0.26666666666666666,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,0,seed_equal,0.05,0.3684210526315789,0.15789473684210525,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,0,seed_equal,0.1,0.21052631578947367,0.15789473684210525,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,0,seed_equal,0.2,0.15789473684210525,0.15789473684210525,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,0,selected_mixture,0.05,0.3157894736842105,0.15789473684210525,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,0,selected_mixture,0.1,0.15789473684210525,0.15789473684210525,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,0,selected_mixture,0.2,0.15789473684210525,0.15789473684210525,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,1,seed_equal,0.05,0.42105263157894735,0.05263157894736842,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,1,seed_equal,0.1,0.21052631578947367,0.05263157894736842,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,1,seed_equal,0.2,0.05263157894736842,0.05263157894736842,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,1,selected_mixture,0.05,0.3684210526315789,0.05263157894736842,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,1,selected_mixture,0.1,0.15789473684210525,0.05263157894736842,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,4,1,selected_mixture,0.2,0.05263157894736842,0.05263157894736842,19
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,seed_equal,0.05,0.26666666666666666,0.2,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,seed_equal,0.1,0.26666666666666666,0.2,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,seed_equal,0.2,0.2,0.2,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,selected_mixture,0.05,0.2,0.2,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,selected_mixture,0.1,0.2,0.2,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,0,selected_mixture,0.2,0.2,0.2,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_equal,0.05,0.2,0.06666666666666667,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_equal,0.1,0.13333333333333333,0.06666666666666667,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,seed_equal,0.2,0.06666666666666667,0.06666666666666667,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,selected_mixture,0.05,0.13333333333333333,0.06666666666666667,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,selected_mixture,0.1,0.06666666666666667,0.06666666666666667,15
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,8,1,selected_mixture,0.2,0.06666666666666667,0.06666666666666667,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_equal,0.05,0.8421052631578947,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_equal,0.1,0.47368421052631576,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,seed_equal,0.2,0.10526315789473684,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,selected_mixture,0.05,0.5789473684210527,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,selected_mixture,0.1,0.2631578947368421,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,0,selected_mixture,0.2,0.10526315789473684,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_equal,0.05,0.7894736842105263,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_equal,0.1,0.21052631578947367,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,seed_equal,0.2,0.10526315789473684,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,selected_mixture,0.05,0.5263157894736842,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,selected_mixture,0.1,0.15789473684210525,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,4,1,selected_mixture,0.2,0.10526315789473684,0.10526315789473684,19
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_equal,0.05,0.6,0.13333333333333333,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_equal,0.1,0.26666666666666666,0.13333333333333333,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,seed_equal,0.2,0.13333333333333333,0.13333333333333333,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,selected_mixture,0.05,0.5333333333333333,0.13333333333333333,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,selected_mixture,0.1,0.26666666666666666,0.13333333333333333,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,0,selected_mixture,0.2,0.13333333333333333,0.13333333333333333,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_equal,0.05,0.6,0.0,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_equal,0.1,0.06666666666666667,0.0,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,seed_equal,0.2,0.0,0.0,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,selected_mixture,0.05,0.6,0.0,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,selected_mixture,0.1,0.06666666666666667,0.0,15
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,8,1,selected_mixture,0.2,0.0,0.0,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,0,seed_equal,0.05,0.8421052631578947,0.5789473684210527,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,0,seed_equal,0.1,0.631578947368421,0.5789473684210527,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,0,seed_equal,0.2,0.5789473684210527,0.5789473684210527,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,0,selected_mixture,0.05,0.8421052631578947,0.3157894736842105,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,0,selected_mixture,0.1,0.5263157894736842,0.3157894736842105,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,0,selected_mixture,0.2,0.3157894736842105,0.3157894736842105,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,1,seed_equal,0.05,0.6842105263157895,0.47368421052631576,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,1,seed_equal,0.1,0.5263157894736842,0.47368421052631576,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,1,seed_equal,0.2,0.5263157894736842,0.47368421052631576,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,1,selected_mixture,0.05,0.6842105263157895,0.47368421052631576,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,1,selected_mixture,0.1,0.5263157894736842,0.47368421052631576,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,4,1,selected_mixture,0.2,0.5263157894736842,0.47368421052631576,19
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,0,seed_equal,0.05,0.4666666666666667,0.06666666666666667,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,0,seed_equal,0.1,0.2,0.06666666666666667,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,0,seed_equal,0.2,0.13333333333333333,0.06666666666666667,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,0,selected_mixture,0.05,0.4666666666666667,0.06666666666666667,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,0,selected_mixture,0.1,0.2,0.06666666666666667,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,0,selected_mixture,0.2,0.13333333333333333,0.06666666666666667,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,1,seed_equal,0.05,0.5333333333333333,0.0,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,1,seed_equal,0.1,0.13333333333333333,0.0,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,1,seed_equal,0.2,0.06666666666666667,0.0,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,1,selected_mixture,0.05,0.5333333333333333,0.0,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,1,selected_mixture,0.1,0.13333333333333333,0.0,15
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,8,1,selected_mixture,0.2,0.06666666666666667,0.0,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,0,seed_equal,0.05,0.8421052631578947,0.6842105263157895,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,0,seed_equal,0.1,0.6842105263157895,0.6842105263157895,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,0,seed_equal,0.2,0.6842105263157895,0.6842105263157895,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,0,selected_mixture,0.05,0.7894736842105263,0.3684210526315789,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,0,selected_mixture,0.1,0.631578947368421,0.3684210526315789,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,0,selected_mixture,0.2,0.5263157894736842,0.3684210526315789,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,1,seed_equal,0.05,0.9473684210526315,0.631578947368421,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,1,seed_equal,0.1,0.7368421052631579,0.631578947368421,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,1,seed_equal,0.2,0.6842105263157895,0.631578947368421,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,1,selected_mixture,0.05,0.9473684210526315,0.631578947368421,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,1,selected_mixture,0.1,0.7368421052631579,0.631578947368421,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,4,1,selected_mixture,0.2,0.6842105263157895,0.631578947368421,19
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,0,seed_equal,0.05,0.8,0.4,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,0,seed_equal,0.1,0.4666666666666667,0.4,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,0,seed_equal,0.2,0.4,0.4,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,0,selected_mixture,0.05,0.7333333333333333,0.0,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,0,selected_mixture,0.1,0.4,0.0,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,0,selected_mixture,0.2,0.2,0.0,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,1,seed_equal,0.05,0.6,0.26666666666666666,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,1,seed_equal,0.1,0.4,0.26666666666666666,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,1,seed_equal,0.2,0.3333333333333333,0.26666666666666666,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,1,selected_mixture,0.05,0.6,0.26666666666666666,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,1,selected_mixture,0.1,0.4,0.26666666666666666,15
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,8,1,selected_mixture,0.2,0.3333333333333333,0.26666666666666666,15
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,0,seed_equal,0.05,0.3,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,0,seed_equal,0.1,0.1,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,0,seed_equal,0.2,0.1,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,0,selected_mixture,0.05,0.3,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,0,selected_mixture,0.1,0.1,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,0,selected_mixture,0.2,0.1,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,1,seed_equal,0.05,0.2,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,1,seed_equal,0.1,0.1,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,1,seed_equal,0.2,0.1,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,1,selected_mixture,0.05,0.2,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,1,selected_mixture,0.1,0.1,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,4,1,selected_mixture,0.2,0.1,0.05,20
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,0,seed_equal,0.05,0.375,0.0625,16
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,0,seed_equal,0.1,0.125,0.0625,16
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,0,seed_equal,0.2,0.125,0.0625,16
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,0,selected_mixture,0.05,0.375,0.0625,16
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,0,selected_mixture,0.1,0.125,0.0625,16
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,0,selected_mixture,0.2,0.125,0.0625,16
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,1,seed_equal,0.05,0.25,0.0625,16
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,1,seed_equal,0.1,0.125,0.0625,16
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,1,seed_equal,0.2,0.125,0.0625,16
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,1,selected_mixture,0.05,0.25,0.0625,16
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,1,selected_mixture,0.1,0.125,0.0625,16
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,8,1,selected_mixture,0.2,0.125,0.0625,16
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,0,seed_equal,0.05,0.45,0.1,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,0,seed_equal,0.1,0.15,0.1,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,0,seed_equal,0.2,0.1,0.1,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,0,selected_mixture,0.05,0.4,0.05,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,0,selected_mixture,0.1,0.1,0.05,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,0,selected_mixture,0.2,0.05,0.05,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,1,seed_equal,0.05,0.35,0.1,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,1,seed_equal,0.1,0.2,0.1,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,1,seed_equal,0.2,0.1,0.1,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,1,selected_mixture,0.05,0.3,0.05,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,1,selected_mixture,0.1,0.15,0.05,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,4,1,selected_mixture,0.2,0.05,0.05,20
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,8,0,seed_equal,0.05,0.4375,0.125,16
