condition,k,cut,method,image_id,building,metric,real,prediction,abs_error,in_predictive_interval,mc_se
manual,4,0.2,selected_mixture,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,half_output_mmd,0.08567353592466836,0.0538319738184293,0.03184156210623906,0.5,0.006755618480916492
manual,4,0.2,selected_mixture,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,late_half_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,terminal_modes,2.0,1.5,0.5,0.5,0.0
manual,4,0.2,selected_mixture,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,terminal_point_disagreement,0.08695652173913043,0.13969861660079053,0.13969861660079053,0.0,0.007904360089751214
manual,4,0.2,selected_mixture,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,terminal_singleton_fraction,0.043478260869565216,0.001358695652173913,0.042119565217391304,0.0,0.0009451200321199081
manual,4,0.2,selected_mixture,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,terminal_supported,1.0,1.46875,0.46875,0.5,0.021737760738757887
manual,4,0.2,selected_mixture,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,terminal_within,0.03887654132303913,0.019382270332746723,0.019494270990292408,0.0,0.00031837580573698936
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,diagnostic_stable100,0.0,0.234375,0.234375,1.0,0.07600998256110121
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,diagnostic_stable80,0.0,0.328125,0.328125,1.0,0.08427720931472299
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,diagnostic_stable_multimode80,0.0,0.328125,0.328125,1.0,0.08427720931472299
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,half_count_tv,0.3277777777777777,0.28402777777777777,0.043749999999999956,1.0,0.021738020116177127
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,half_output_mmd,0.1356518046574787,0.13274931422897215,0.0056421636071160505,1.0,0.016909807311173267
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,late_half_new,0.05,0.029687500000000002,0.04843750000000001,1.0,0.008200074134332784
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,late_quarter_new,0.0,0.015625,0.015625,1.0,0.009582698185089798
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,terminal_modes,5.0,3.90625,1.09375,0.0,0.04823164110813683
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,terminal_point_disagreement,0.7192982456140351,0.6982821637426901,0.021016081871345016,1.0,0.00987638257790956
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,terminal_singleton_fraction,0.05263157894736842,0.01726973684210526,0.03536184210526316,1.0,0.004435642595511736
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,terminal_supported,4.0,3.578125,0.421875,1.0,0.09285377458471268
manual,4,0.2,selected_mixture,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,terminal_within,0.048921897490107225,0.029812244750044802,0.019109652740062422,0.5,0.0013823723282524894
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,diagnostic_stable100,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,diagnostic_stable80,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,diagnostic_stable_multimode80,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,half_count_tv,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,half_output_mmd,0.08400052660274693,0.06745759593612662,0.01912169665181627,1.0,0.009730393371424203
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,late_half_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_modes,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_point_disagreement,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_singleton_fraction,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_supported,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,terminal_within,0.039751906910514334,0.034261928839626046,0.005489978070888291,0.5,0.00042044971564173433
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,diagnostic_stable100,0.0,0.640625,0.640625,1.0,0.08492525136736367
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,diagnostic_stable80,0.0,0.734375,0.734375,1.0,0.0760821625856526
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,diagnostic_stable_multimode80,0.0,0.734375,0.734375,1.0,0.0760821625856526
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,half_count_tv,0.16666666666666669,0.22005208333333334,0.12630208333333334,1.0,0.019343555929002196
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,half_output_mmd,0.12718234739291945,0.1089919399356605,0.023354178931958014,1.0,0.013535758174622143
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,late_half_new,0.20833333333333331,0.0078125,0.20052083333333331,0.0,0.004286432995477174
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,late_quarter_new,0.16666666666666666,0.0026041666666666665,0.1640625,0.0,0.002604166666666666
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,late_repartition,0.0006127450980392157,0.0,0.0006127450980392157,0.5,0.0
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_modes,11.0,4.5,6.5,0.0,0.0
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_point_disagreement,0.7282608695652174,0.6298686594202898,0.11288496376811591,0.5,0.010963510690374503
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_singleton_fraction,0.20833333333333334,0.004557291666666666,0.20377604166666669,0.0,0.0022643500769539467
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_supported,6.0,4.390625,1.609375,0.0,0.05434440184689472
manual,4,0.2,selected_mixture,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,terminal_within,0.07965305264321902,0.011685492380839588,0.06796756026237943,0.0,0.0016888932561194428
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,diagnostic_stable100,0.0,0.3125,0.3125,1.0,0.08324928557283298
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,diagnostic_stable80,0.5,0.484375,0.515625,1.0,0.0897148673018454
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,diagnostic_stable_multimode80,0.5,0.484375,0.515625,1.0,0.0897148673018454
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,half_count_tv,0.16666666666666666,0.23828124999999997,0.11328125,0.5,0.017695749968293775
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,half_output_mmd,0.1788267251172416,0.0989051053526871,0.0799216197645545,0.5,0.011209793212495944
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,late_half_new,0.16666666666666666,0.06510416666666666,0.1015625,1.0,0.010219034397080468
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,late_quarter_new,0.08333333333333333,0.05989583333333333,0.1015625,1.0,0.01583733879980026
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_modes,6.0,4.234375,1.765625,0.0,0.0832514354643836
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_point_disagreement,0.6630434782608695,0.6808197463768116,0.04721467391304346,1.0,0.007902855766674783
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_singleton_fraction,0.125,0.029296875,0.095703125,0.0,0.004779312541149375
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_supported,3.0,3.53125,0.53125,1.0,0.11820556169047886
manual,4,0.2,selected_mixture,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,terminal_within,0.08343218319708429,0.02639140739320695,0.057040775803877335,0.0,0.0008768712876040452
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,diagnostic_stable100,0.0,0.140625,0.140625,1.0,0.05451068855239094
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,diagnostic_stable80,0.0,0.484375,0.484375,1.0,0.08865413547644757
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,diagnostic_stable_multimode80,0.0,0.484375,0.484375,1.0,0.08865413547644757
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,half_count_tv,0.24999999999999997,0.20607638888888888,0.043923611111111094,1.0,0.02163576808337431
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,half_output_mmd,0.16390906709684414,0.14439869273961725,0.019510374357226884,1.0,0.017679902297811186
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,late_half_new,0.4,0.09843750000000001,0.3015625,0.0,0.01532355602303234
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,late_quarter_new,0.30000000000000004,0.07500000000000001,0.225,0.5,0.018481121311238316
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,late_repartition,0.0011029411764705882,0.0,0.0011029411764705882,0.0,0.0
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_modes,10.0,5.15625,4.84375,0.0,0.14125582230137754
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_point_disagreement,0.5321637426900585,0.4424342105263158,0.13578216374269006,0.5,0.018894992137052317
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_singleton_fraction,0.3157894736842105,0.0649671052631579,0.25082236842105265,0.0,0.00831982073548393
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_supported,4.0,3.921875,1.015625,1.0,0.13167755657372948
manual,4,0.2,selected_mixture,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,terminal_within,0.10641172979110414,0.03425299140335557,0.07215873838774857,0.0,0.0009155038522517771
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,diagnostic_stable100,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,diagnostic_stable80,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,half_count_tv,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,half_output_mmd,0.0935835373849106,0.07021644333442721,0.04351365271197598,1.0,0.00716659727503669
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,late_half_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_modes,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_point_disagreement,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_singleton_fraction,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_supported,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,terminal_within,0.03499528678397841,0.031633776148344867,0.0033615106356335456,0.5,0.0003797369716647904
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,diagnostic_stable100,0.0,0.234375,0.234375,1.0,0.07542718454625351
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,diagnostic_stable80,0.0,0.328125,0.328125,1.0,0.08385162003442713
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,0.328125,0.328125,1.0,0.08385162003442713
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,half_count_tv,0.33333333333333337,0.3033854166666667,0.07421875000000003,1.0,0.02162504637072439
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,half_output_mmd,0.17754274230044034,0.1292455363718359,0.04829720592860444,1.0,0.013478660864909054
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,late_half_new,0.125,0.046875,0.078125,1.0,0.008707505553600975
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,late_quarter_new,0.08333333333333333,0.05208333333333333,0.0625,1.0,0.013266706466632413
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_modes,10.0,5.4375,4.5625,0.0,0.0418007301866911
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_point_disagreement,0.8695652173913043,0.7655683876811594,0.1039968297101449,0.0,0.006414106881448017
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_singleton_fraction,0.16666666666666666,0.026692708333333332,0.13997395833333331,0.0,0.00474096385220009
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_supported,6.0,4.796875,1.203125,0.5,0.10981199225152129
manual,4,0.2,selected_mixture,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,terminal_within,0.09648308603635418,0.015357549427810532,0.08112553660854366,0.0,0.0017674933037108245
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,diagnostic_stable100,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,diagnostic_stable80,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,half_count_tv,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,half_output_mmd,0.11939115179928683,0.06030124051582564,0.059089911283461194,1.0,0.009594227344219525
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,late_half_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,late_quarter_new,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_modes,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_point_disagreement,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_singleton_fraction,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_supported,1.0,1.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,terminal_within,0.04897605399108461,0.03954497605781477,0.009431077933269843,0.0,0.0006709607024913799
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,diagnostic_stable100,0.0,0.59375,0.59375,1.0,0.08802467428796809
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,diagnostic_stable80,0.0,0.8125,0.8125,1.0,0.06655182874360246
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,diagnostic_stable_multimode80,0.0,0.578125,0.578125,1.0,0.08492525136736367
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,half_count_tv,0.08333333333333333,0.12369791666666667,0.04817708333333333,1.0,0.014228880663643508
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,half_output_mmd,0.10838456779281869,0.09174771492692232,0.016636852865896362,1.0,0.009623351290343092
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,invalid_generated,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,late_half_new,0.08333333333333333,0.026041666666666664,0.057291666666666664,1.0,0.006937440464402748
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,late_quarter_new,0.16666666666666666,0.018229166666666664,0.1484375,1.0,0.009312527565609883
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,late_repartition,0.0,0.0,0.0,1.0,0.0
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_modes,3.0,2.375,0.625,0.5,0.059398870413936426
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_point_disagreement,0.16304347826086957,0.25039628623188404,0.12143342391304346,0.5,0.016094200165377562
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_singleton_fraction,0.08333333333333333,0.014973958333333332,0.068359375,0.0,0.003781134248150942
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_supported,1.0,2.015625,1.015625,0.5,0.09403937158176368
manual,4,0.2,selected_mixture,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,terminal_within,0.05743618084732654,0.041240443474525504,0.016195737372801035,0.0,0.0005426913967916721
manual,4,0.2,selected_mixture,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,diagnostic_stable100,1.0,0.875,0.125,1.0,0.03888568855239094
manual,4,0.2,selected_mixture,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,diagnostic_stable80,1.0,0.875,0.125,1.0,0.03888568855239094
manual,4,0.2,selected_mixture,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,diagnostic_stable_multimode80,1.0,0.375,0.625,0.5,0.03888568855239094
manual,4,0.2,selected_mixture,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,half_count_tv,0.1742424242424242,0.08901515151515152,0.0852272727272727,0.5,0.00982207291910479
manual,4,0.2,selected_mixture,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,half_output_mmd,0.08920792507293562,0.07676033212857616,0.01595791292828489,1.0,0.011427012212296195
