condition,k,cut,endpoint,method,baseline,metric,images,buildings,delta,ci_low,ci_high,building_macro_delta
semi,4,0.1,terminal_point_disagreement,seed_type4,seed_equal,abs_error,18,10,-0.00703565318035427,-0.025672875019002745,0.0030650666269472025,-0.013416965167984194
semi,4,0.1,terminal_point_disagreement,selected_mixture,seed_equal,abs_error,18,10,-0.018485596780433742,-0.04968971026991578,-0.0031370957365777423,-0.03229931300583475
semi,4,0.1,terminal_singleton_fraction,seed_context_t025,seed_equal,abs_error,18,10,-0.00018727812545747257,-0.0003395116204972108,-4.734848484848249e-05,-0.00022840497364953706
semi,4,0.1,terminal_singleton_fraction,seed_person_t025,seed_equal,abs_error,18,10,-0.00018727812545747178,-0.000404443552371535,-3.9457070707068745e-05,-0.00022840497364953567
semi,4,0.1,terminal_singleton_fraction,seed_type4,seed_equal,abs_error,18,10,-0.00021701388888889004,-0.0006338614004629638,0.0,-0.0002604166666666685
semi,4,0.1,terminal_singleton_fraction,selected_mixture,seed_equal,abs_error,18,10,-0.003823190006953593,-0.00843204187400009,-0.0012992969457653978,-0.004707545907444003
semi,4,0.1,terminal_supported,seed_context_t025,seed_equal,abs_error,18,10,0.0026041666666666665,-0.001838235294117647,0.006324573863636345,0.0021874999999999998
semi,4,0.1,terminal_supported,seed_person_t025,seed_equal,abs_error,18,10,0.0026041666666666665,-0.004367897727272726,0.008333333333333333,0.0021874999999999998
semi,4,0.1,terminal_supported,seed_type4,seed_equal,abs_error,18,10,0.003472222222222222,-0.002232142857142857,0.0126953125,0.003125
semi,4,0.1,terminal_supported,selected_mixture,seed_equal,abs_error,18,10,0.015625,-0.0487109375,0.08625300480769223,0.030546875
semi,4,0.1,terminal_within,seed_context_t025,seed_equal,abs_error,18,10,-2.7427232970947323e-05,-0.0001342657588201644,6.977644268563127e-05,-3.277745713068362e-05
semi,4,0.1,terminal_within,seed_person_t025,seed_equal,abs_error,18,10,-0.00010446499940275968,-0.000365592207564577,0.0001345560435063718,-0.00013125369923925348
semi,4,0.1,terminal_within,seed_type4,seed_equal,abs_error,18,10,-1.8885582086891684e-05,-0.0003109747876503199,0.00016327568020903276,-9.782460439634447e-05
semi,4,0.1,terminal_within,selected_mixture,seed_equal,abs_error,18,10,-0.0018401206137641675,-0.0025674984831948263,-0.000855816263635067,-0.00167730928176089
semi,4,0.2,diagnostic_stable100,seed_context_t025,seed_equal,abs_error,18,10,0.0026041666666666665,-0.008413461538461538,0.02026957417582413,0.0075
semi,4,0.2,diagnostic_stable100,seed_person_t025,seed_equal,abs_error,18,10,0.006076388888888889,-0.00943359375,0.029762073863636343,0.016015625
semi,4,0.2,diagnostic_stable100,seed_type4,seed_equal,abs_error,18,10,-0.001736111111111111,-0.016741071428571428,0.010540956439393906,-0.003359375
semi,4,0.2,diagnostic_stable100,selected_mixture,seed_equal,abs_error,18,10,-0.059027777777777776,-0.13038161057692307,-0.0027573529411764708,-0.070390625
semi,4,0.2,diagnostic_stable80,seed_context_t025,seed_equal,abs_error,18,10,0.0026041666666666665,-0.010190217391304348,0.019886363636363636,0.005
semi,4,0.2,diagnostic_stable80,seed_person_t025,seed_equal,abs_error,18,10,0.0,-0.012867647058823529,0.022727272727272728,0.00640625
semi,4,0.2,diagnostic_stable80,seed_type4,seed_equal,abs_error,18,10,-0.0078125,-0.022321428571428572,0.003289473684210526,-0.008671874999999999
semi,4,0.2,diagnostic_stable80,selected_mixture,seed_equal,abs_error,18,10,-0.03819444444444445,-0.08507774203431373,-0.009672619047619048,-0.049453125
semi,4,0.2,diagnostic_stable_multimode80,seed_context_t025,seed_equal,abs_error,18,10,0.0008680555555555555,-0.01015625,0.01767003676470583,0.0043749999999999995
semi,4,0.2,diagnostic_stable_multimode80,seed_person_t025,seed_equal,abs_error,18,10,-0.001736111111111111,-0.01484375,0.020833333333333332,0.00578125
semi,4,0.2,diagnostic_stable_multimode80,seed_type4,seed_equal,abs_error,18,10,-0.006944444444444444,-0.021875,0.005859374999999973,-0.007109374999999999
semi,4,0.2,diagnostic_stable_multimode80,selected_mixture,seed_equal,abs_error,18,10,-0.035590277777777776,-0.07912326388888888,-0.007102272727272727,-0.044765624999999996
semi,4,0.2,half_count_tv,seed_context_t025,seed_equal,abs_error,18,10,-0.0008154461279461273,-0.002934802827380953,0.001693246384297521,0.00023259943181818155
semi,4,0.2,half_count_tv,seed_person_t025,seed_equal,abs_error,18,10,-2.6304713804706458e-05,-0.0035043282691040725,0.004334673080234161,0.0010694839015151566
semi,4,0.2,half_count_tv,seed_type4,seed_equal,abs_error,18,10,0.0006641940235690259,-0.0034253669507575716,0.0046423709753787784,0.0002550899621212116
semi,4,0.2,half_count_tv,selected_mixture,seed_equal,abs_error,18,10,-0.007141729797979797,-0.021604238498769746,0.0019128530550065789,-0.011845999053030302
semi,4,0.2,half_output_mmd,seed_context_t025,seed_equal,abs_error,18,10,-0.0006935511770375506,-0.002915759123055823,0.001343101034883413,-0.000752919349379526
semi,4,0.2,half_output_mmd,seed_person_t025,seed_equal,abs_error,18,10,-0.00039243636637283064,-0.003760185840516605,0.0025552014718272877,-0.0006919885291484565
semi,4,0.2,half_output_mmd,seed_type4,seed_equal,abs_error,18,10,0.0008400155099148893,-0.0029912174642431656,0.004153792657099453,0.0009046369865732824
semi,4,0.2,half_output_mmd,selected_mixture,seed_equal,abs_error,18,10,-0.0035745569493801244,-0.00745110650940889,0.0006939110577387081,-0.0034950430699469334
semi,4,0.2,invalid_generated,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,invalid_generated,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,invalid_generated,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,invalid_generated,selected_mixture,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,late_half_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,late_half_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,late_half_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,late_half_new,selected_mixture,seed_equal,abs_error,18,10,-0.0016111637205387208,-0.004433753457190958,0.001233552631578947,-0.0013831676136363638
semi,4,0.2,late_quarter_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,late_quarter_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,late_quarter_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,late_quarter_new,selected_mixture,seed_equal,abs_error,18,10,0.003472222222222222,-0.0005580357142857143,0.012648809523809522,0.005651041666666667
semi,4,0.2,late_repartition,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,late_repartition,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,late_repartition,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,late_repartition,selected_mixture,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,terminal_modes,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,terminal_modes,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,terminal_modes,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,4,0.2,terminal_modes,selected_mixture,seed_equal,abs_error,18,10,-0.1736111111111111,-0.41183035714285715,-0.04411764705882353,-0.223203125
semi,4,0.2,terminal_point_disagreement,seed_context_t025,seed_equal,abs_error,18,10,-0.0019923778415626256,-0.009034223862263952,0.0018986163194870654,-0.0046615539125729405
semi,4,0.2,terminal_point_disagreement,seed_person_t025,seed_equal,abs_error,18,10,-0.003705247676035716,-0.019215543608438922,0.004002242468748831,-0.009173614542160737
semi,4,0.2,terminal_point_disagreement,seed_type4,seed_equal,abs_error,18,10,-0.00703565318035427,-0.025672875019002745,0.0030650666269472025,-0.013416965167984194
semi,4,0.2,terminal_point_disagreement,selected_mixture,seed_equal,abs_error,18,10,-0.018485596780433742,-0.04968971026991578,-0.0031370957365777423,-0.03229931300583475
semi,4,0.2,terminal_singleton_fraction,seed_context_t025,seed_equal,abs_error,18,10,-7.877118101302877e-05,-0.00022089639241384038,8.049001178565475e-05,-3.309247364953823e-05
semi,4,0.2,terminal_singleton_fraction,seed_person_t025,seed_equal,abs_error,18,10,-6.4332180500659234e-06,-0.0001899343297101441,0.0003255208333333326,9.711585968379486e-05
semi,4,0.2,terminal_singleton_fraction,seed_type4,seed_equal,abs_error,18,10,0.0001808449074074074,0.0,0.0005661473129734837,0.0001953125
semi,4,0.2,terminal_singleton_fraction,selected_mixture,seed_equal,abs_error,18,10,-0.003094949723686136,-0.007630006924122069,-0.00026557074652778053,-0.003822154973649538
semi,4,0.2,terminal_supported,seed_context_t025,seed_equal,abs_error,18,10,0.003472222222222222,0.0,0.0067473796583850795,0.00375
semi,4,0.2,terminal_supported,seed_person_t025,seed_equal,abs_error,18,10,0.003472222222222222,-0.001201923076923077,0.008522727272727272,0.00375
semi,4,0.2,terminal_supported,seed_type4,seed_equal,abs_error,18,10,0.004340277777777778,0.0,0.013587535511363612,0.0046875
semi,4,0.2,terminal_supported,selected_mixture,seed_equal,abs_error,18,10,-0.05555555555555555,-0.2156530841503268,0.03449218749999997,-0.113984375
semi,4,0.2,terminal_within,seed_context_t025,seed_equal,abs_error,18,10,-0.0002521803667635285,-0.0005254935150178909,-3.1497961500700334e-05,-0.0003493893391361536
semi,4,0.2,terminal_within,seed_person_t025,seed_equal,abs_error,18,10,-0.0005655201047256272,-0.0013893384578110945,-0.00013673549290599393,-0.0008766468342218722
semi,4,0.2,terminal_within,seed_type4,seed_equal,abs_error,18,10,-0.0009366406405489869,-0.0019045090928604084,-0.0003828767855999636,-0.0011520417447480607
semi,4,0.2,terminal_within,selected_mixture,seed_equal,abs_error,18,10,-0.0012305748909502033,-0.0024779334463005797,-0.00022144666656019762,-0.001441005174797213
semi,8,0.05,diagnostic_stable100,seed_context_t025,seed_equal,abs_error,18,10,0.004340277777777778,-0.008928571428571428,0.017230674342105252,0.0025
semi,8,0.05,diagnostic_stable100,seed_person_t025,seed_equal,abs_error,18,10,-0.006944444444444444,-0.022948835784313726,0.014266690340909074,-0.00421875
semi,8,0.05,diagnostic_stable100,seed_type4,seed_equal,abs_error,18,10,0.001736111111111111,-0.030330882352941176,0.02130681818181818,-0.0063281249999999995
semi,8,0.05,diagnostic_stable100,selected_mixture,seed_equal,abs_error,18,10,-0.14322916666666666,-0.19230769230769232,-0.08424879807692312,-0.118203125
semi,8,0.05,diagnostic_stable80,seed_context_t025,seed_equal,abs_error,18,10,0.003472222222222222,-0.0029296875,0.012421874999999978,0.004296875
semi,8,0.05,diagnostic_stable80,seed_person_t025,seed_equal,abs_error,18,10,0.006076388888888889,0.0,0.019886363636363636,0.01171875
semi,8,0.05,diagnostic_stable80,seed_type4,seed_equal,abs_error,18,10,0.006944444444444444,-0.0011160714285714285,0.019388521634615345,0.011171875000000001
semi,8,0.05,diagnostic_stable80,selected_mixture,seed_equal,abs_error,18,10,-0.050347222222222224,-0.08203125,-0.016826923076923076,-0.046171875
semi,8,0.05,diagnostic_stable_multimode80,seed_context_t025,seed_equal,abs_error,18,10,0.0026041666666666665,-0.008928571428571428,0.010079109768907555,-0.0008593749999999997
semi,8,0.05,diagnostic_stable_multimode80,seed_person_t025,seed_equal,abs_error,18,10,0.001736111111111111,-0.01015625,0.015625,0.0053906250000000005
semi,8,0.05,diagnostic_stable_multimode80,seed_type4,seed_equal,abs_error,18,10,0.008680555555555556,-0.0028168120941558443,0.03125,0.019296874999999998
semi,8,0.05,diagnostic_stable_multimode80,selected_mixture,seed_equal,abs_error,18,10,-0.0685763888888889,-0.09527715773809524,-0.035889246323529425,-0.064609375
semi,8,0.05,half_count_tv,seed_context_t025,seed_equal,abs_error,18,10,0.002150410353535352,-1.6885305258467062e-05,0.005069881290584408,0.002256747159090908
semi,8,0.05,half_count_tv,seed_person_t025,seed_equal,abs_error,18,10,-0.0005326704545454528,-0.00332349941724941,0.002861624053030299,-0.00029119318181817925
semi,8,0.05,half_count_tv,seed_type4,seed_equal,abs_error,18,10,0.0006970749158249125,-0.0017449510125291416,0.0047834916548295395,0.0014186789772727224
semi,8,0.05,half_count_tv,selected_mixture,seed_equal,abs_error,18,10,-0.0046362058080808115,-0.01648066244834711,0.0010697477045357735,-0.010960582386363639
semi,8,0.05,half_output_mmd,seed_context_t025,seed_equal,abs_error,18,10,0.0015089017765055274,0.00043438077540688025,0.003615049050217491,0.0021832339154451348
semi,8,0.05,half_output_mmd,seed_person_t025,seed_equal,abs_error,18,10,-0.0004429494270287626,-0.001902873164784594,0.0017008452762897006,0.0004462492380870644
semi,8,0.05,half_output_mmd,seed_type4,seed_equal,abs_error,18,10,0.00014172050779107413,-0.00176942816983586,0.0022003637515227116,0.00041517134992702213
semi,8,0.05,half_output_mmd,selected_mixture,seed_equal,abs_error,18,10,-0.0034316540955033155,-0.010245981910193793,0.0007696512805730822,-0.005689832179367995
semi,8,0.05,invalid_generated,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,invalid_generated,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,invalid_generated,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,invalid_generated,selected_mixture,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,late_half_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,late_half_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,late_half_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,late_half_new,selected_mixture,seed_equal,abs_error,18,10,-0.010442971380471375,-0.021709280303030296,-0.0020572045707915646,-0.01141453598484848
semi,8,0.05,late_quarter_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,late_quarter_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,late_quarter_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,late_quarter_new,selected_mixture,seed_equal,abs_error,18,10,-0.005208333333333336,-0.015151515151515155,0.0004439349335748757,-0.008125000000000002
semi,8,0.05,late_repartition,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,late_repartition,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,late_repartition,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,late_repartition,selected_mixture,seed_equal,abs_error,18,10,5.509357027513689e-06,-0.0005608437473189413,0.0006284243556105425,2.397822097627391e-05
semi,8,0.05,terminal_modes,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,terminal_modes,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,terminal_modes,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.05,terminal_modes,selected_mixture,seed_equal,abs_error,18,10,-0.2578125,-0.47716346153846156,-0.08679387019230793,-0.247265625
semi,8,0.05,terminal_point_disagreement,seed_context_t025,seed_equal,abs_error,18,10,-0.002363298813706423,-0.005900807469251758,0.0010330896875340551,-0.0024755905326557534
semi,8,0.05,terminal_point_disagreement,seed_person_t025,seed_equal,abs_error,18,10,-0.0006756717014869238,-0.007205564476284584,0.0044792953310276605,-0.0006242500705815987
semi,8,0.05,terminal_point_disagreement,seed_type4,seed_equal,abs_error,18,10,-0.0029221105987410362,-0.014348696715799294,0.003525065747488467,-0.005202414772727274
semi,8,0.05,terminal_point_disagreement,selected_mixture,seed_equal,abs_error,18,10,-0.0056409315070999905,-0.021075810094210393,0.0032058893375779135,-0.011709794960474317
semi,8,0.05,terminal_singleton_fraction,seed_context_t025,seed_equal,abs_error,18,10,6.747730932513245e-05,-0.0005549883601641432,0.00043720184958527715,-0.0001984004446640348
semi,8,0.05,terminal_singleton_fraction,seed_person_t025,seed_equal,abs_error,18,10,-0.001102367652979071,-0.0024353204257246425,-0.0003504066651570091,-0.0015658967391304426
semi,8,0.05,terminal_singleton_fraction,seed_type4,seed_equal,abs_error,18,10,-0.0010333177792416913,-0.002929512633436635,1.8870772946856904e-05,-0.0017665616765480904
semi,8,0.05,terminal_singleton_fraction,selected_mixture,seed_equal,abs_error,18,10,-0.009433099107012153,-0.014092898563591076,-0.005071618307827999,-0.00966554986001318
semi,8,0.05,terminal_supported,seed_context_t025,seed_equal,abs_error,18,10,0.003472222222222222,-0.007415880754475703,0.013470982142857123,0.003984375
semi,8,0.05,terminal_supported,seed_person_t025,seed_equal,abs_error,18,10,-0.013020833333333334,-0.056126302083333336,0.007487092391304344,-0.031328125
semi,8,0.05,terminal_supported,seed_type4,seed_equal,abs_error,18,10,-0.019965277777777776,-0.07147017045454546,0.010807291666666566,-0.040703125
semi,8,0.05,terminal_supported,selected_mixture,seed_equal,abs_error,18,10,0.09635416666666667,-0.022652304292929294,0.233138020833333,0.10171875
semi,8,0.05,terminal_within,seed_context_t025,seed_equal,abs_error,18,10,-1.4705351711533145e-05,-8.576291193718065e-05,7.583978722007648e-05,-1.048293544332721e-06
semi,8,0.05,terminal_within,seed_person_t025,seed_equal,abs_error,18,10,6.029702652433799e-05,-6.029618140058827e-05,0.0002359827731565546,0.00013467697454354037
semi,8,0.05,terminal_within,seed_type4,seed_equal,abs_error,18,10,5.0073200433973014e-05,-0.0001353394926911045,0.00030711586623182786,0.00012264873175748297
semi,8,0.05,terminal_within,selected_mixture,seed_equal,abs_error,18,10,-0.0003426061198853274,-0.0011990934396515452,0.00030647499864308874,-0.0005004791861251571
semi,8,0.1,diagnostic_stable100,seed_context_t025,seed_equal,abs_error,18,10,-0.0026041666666666665,-0.016666666666666666,0.010416666666666666,-0.004843749999999999
semi,8,0.1,diagnostic_stable100,seed_person_t025,seed_equal,abs_error,18,10,-0.009548611111111112,-0.02934895833333333,0.010044642857142858,-0.012421874999999999
semi,8,0.1,diagnostic_stable100,seed_type4,seed_equal,abs_error,18,10,-0.018229166666666668,-0.046875,-0.0009191176470588235,-0.026718750000000003
semi,8,0.1,diagnostic_stable100,selected_mixture,seed_equal,abs_error,18,10,-0.0842013888888889,-0.11875,-0.06181640625000018,-0.093125
semi,8,0.1,diagnostic_stable80,seed_context_t025,seed_equal,abs_error,18,10,0.0,-0.0109375,0.008811353600543472,-0.003515625
semi,8,0.1,diagnostic_stable80,seed_person_t025,seed_equal,abs_error,18,10,0.006076388888888889,-0.0034834306318681316,0.017523552389705866,0.00609375
semi,8,0.1,diagnostic_stable80,seed_type4,seed_equal,abs_error,18,10,0.005208333333333333,-0.007068536931818182,0.01875,0.004921875000000001
semi,8,0.1,diagnostic_stable80,selected_mixture,seed_equal,abs_error,18,10,-0.006944444444444444,-0.0453125,0.0126953125,-0.021953125
semi,8,0.1,diagnostic_stable_multimode80,seed_context_t025,seed_equal,abs_error,18,10,0.0008680555555555555,-0.014508928571428572,0.012421874999999978,-0.004296875
semi,8,0.1,diagnostic_stable_multimode80,seed_person_t025,seed_equal,abs_error,18,10,0.004340277777777778,-0.0140625,0.018229166666666668,-0.0005468749999999994
semi,8,0.1,diagnostic_stable_multimode80,seed_type4,seed_equal,abs_error,18,10,0.006944444444444444,-0.00625,0.028125,0.011796875
semi,8,0.1,diagnostic_stable_multimode80,selected_mixture,seed_equal,abs_error,18,10,-0.0008680555555555555,-0.07002704326923077,0.035326086956521736,-0.032109375
semi,8,0.1,half_count_tv,seed_context_t025,seed_equal,abs_error,18,10,0.002150410353535352,-1.6885305258467062e-05,0.005069881290584408,0.002256747159090908
semi,8,0.1,half_count_tv,seed_person_t025,seed_equal,abs_error,18,10,-0.0005326704545454528,-0.00332349941724941,0.002861624053030299,-0.00029119318181817925
semi,8,0.1,half_count_tv,seed_type4,seed_equal,abs_error,18,10,0.0006970749158249125,-0.0017449510125291416,0.0047834916548295395,0.0014186789772727224
semi,8,0.1,half_count_tv,selected_mixture,seed_equal,abs_error,18,10,-0.0046362058080808115,-0.01648066244834711,0.0010697477045357735,-0.010960582386363639
semi,8,0.1,half_output_mmd,seed_context_t025,seed_equal,abs_error,18,10,0.0015089017765055274,0.00043438077540688025,0.003615049050217491,0.0021832339154451348
semi,8,0.1,half_output_mmd,seed_person_t025,seed_equal,abs_error,18,10,-0.0004429494270287626,-0.001902873164784594,0.0017008452762897006,0.0004462492380870644
semi,8,0.1,half_output_mmd,seed_type4,seed_equal,abs_error,18,10,0.00014172050779107413,-0.00176942816983586,0.0022003637515227116,0.00041517134992702213
semi,8,0.1,half_output_mmd,selected_mixture,seed_equal,abs_error,18,10,-0.0034316540955033155,-0.010245981910193793,0.0007696512805730822,-0.005689832179367995
semi,8,0.1,invalid_generated,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,invalid_generated,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,invalid_generated,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,invalid_generated,selected_mixture,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,late_half_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,late_half_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,late_half_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,late_half_new,selected_mixture,seed_equal,abs_error,18,10,-0.007115425084175083,-0.014808238636363638,-0.0015166553236539645,-0.008419744318181818
semi,8,0.1,late_quarter_new,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,late_quarter_new,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,late_quarter_new,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,late_quarter_new,selected_mixture,seed_equal,abs_error,18,10,0.003182870370370369,-0.0014204545454545474,0.010416666666666666,0.004374999999999999
semi,8,0.1,late_repartition,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,late_repartition,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,late_repartition,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,late_repartition,selected_mixture,seed_equal,abs_error,18,10,-0.0003235992034245712,-0.0008737178492463423,0.0,-0.00014561964154105703
semi,8,0.1,terminal_modes,seed_context_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,terminal_modes,seed_person_t025,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,terminal_modes,seed_type4,seed_equal,abs_error,18,10,0.0,0.0,0.0,0.0
semi,8,0.1,terminal_modes,selected_mixture,seed_equal,abs_error,18,10,-0.15711805555555555,-0.2779017857142857,-0.06984834558823581,-0.169765625
semi,8,0.1,terminal_point_disagreement,seed_context_t025,seed_equal,abs_error,18,10,-0.002363298813706423,-0.005900807469251758,0.0010330896875340551,-0.0024755905326557534
semi,8,0.1,terminal_point_disagreement,seed_person_t025,seed_equal,abs_error,18,10,-0.0006756717014869238,-0.007205564476284584,0.0044792953310276605,-0.0006242500705815987
semi,8,0.1,terminal_point_disagreement,seed_type4,seed_equal,abs_error,18,10,-0.0029221105987410362,-0.014348696715799294,0.003525065747488467,-0.005202414772727274
semi,8,0.1,terminal_point_disagreement,selected_mixture,seed_equal,abs_error,18,10,-0.0056409315070999905,-0.021075810094210393,0.0032058893375779135,-0.011709794960474317
semi,8,0.1,terminal_singleton_fraction,seed_context_t025,seed_equal,abs_error,18,10,-0.00029578506990191945,-0.0008342480199724544,0.0001404953553391045,-0.00043673830698287547
semi,8,0.1,terminal_singleton_fraction,seed_person_t025,seed_equal,abs_error,18,10,-0.0012124471618357514,-0.002734375000000008,-0.0003180904664855108,-0.001840041893115947
semi,8,0.1,terminal_singleton_fraction,seed_type4,seed_equal,abs_error,18,10,-0.0017566974088713248,-0.0035702418515690605,-0.0007265247584541082,-0.0025413012598814286
semi,8,0.1,terminal_singleton_fraction,selected_mixture,seed_equal,abs_error,18,10,-0.006360308245498466,-0.01186763304630153,-0.003704053956686431,-0.007951470376317524
semi,8,0.1,terminal_supported,seed_context_t025,seed_equal,abs_error,18,10,0.005208333333333333,-0.005208333333333333,0.019886363636363636,0.0084375
semi,8,0.1,terminal_supported,seed_person_t025,seed_equal,abs_error,18,10,-0.026041666666666668,-0.05548058712121212,-0.0037856158088235606,-0.032109375
semi,8,0.1,terminal_supported,seed_type4,seed_equal,abs_error,18,10,-0.009548611111111112,-0.0578125,0.04308938419117644,-0.018203125
semi,8,0.1,terminal_supported,selected_mixture,seed_equal,abs_error,18,10,-0.020833333333333332,-0.10509574718045113,0.06295572916666654,0.011015625000000001
semi,8,0.1,terminal_within,seed_context_t025,seed_equal,abs_error,18,10,-4.4766048691086195e-05,-0.00018024925882131364,3.6316011228343846e-05,-0.00010800443491632719
semi,8,0.1,terminal_within,seed_person_t025,seed_equal,abs_error,18,10,7.790339992581762e-05,-0.0001838859644115165,0.00025957399742652834,4.369157132674055e-05
semi,8,0.1,terminal_within,seed_type4,seed_equal,abs_error,18,10,1.2957127337032027e-05,-0.000608584133547469,0.00043797590211392654,-0.00019238670627547667
semi,8,0.1,terminal_within,selected_mixture,seed_equal,abs_error,18,10,-0.001117180814983105,-0.0019241540645396472,-0.0002585646102656893,-0.001121820903861241
semi,8,0.2,diagnostic_stable100,seed_context_t025,seed_equal,abs_error,18,10,-0.009548611111111112,-0.02750150240384615,0.001605674342105252,-0.014374999999999999
semi,8,0.2,diagnostic_stable100,seed_person_t025,seed_equal,abs_error,18,10,-0.0234375,-0.037259615384615384,-0.013020833333333334,-0.027187499999999996
semi,8,0.2,diagnostic_stable100,seed_type4,seed_equal,abs_error,18,10,-0.028645833333333332,-0.05357244318181818,-0.012185747195512868,-0.037343749999999995
semi,8,0.2,diagnostic_stable100,selected_mixture,seed_equal,abs_error,18,10,-0.07378472222222222,-0.11268229166666667,-0.040766369047619086,-0.082421875
semi,8,0.2,diagnostic_stable80,seed_context_t025,seed_equal,abs_error,18,10,-0.003472222222222222,-0.01426669034090909,0.00381789434523807,-0.005078125
semi,8,0.2,diagnostic_stable80,seed_person_t025,seed_equal,abs_error,18,10,-0.0008680555555555555,-0.0125,0.010416666666666666,-0.0017187500000000002
semi,8,0.2,diagnostic_stable80,seed_type4,seed_equal,abs_error,18,10,-0.001736111111111111,-0.015625,0.011160714285714286,-0.0013281249999999994
semi,8,0.2,diagnostic_stable80,selected_mixture,seed_equal,abs_error,18,10,-0.008680555555555556,-0.04506510416666667,0.008494614109848477,-0.024296875000000002
semi,8,0.2,diagnostic_stable_multimode80,seed_context_t025,seed_equal,abs_error,18,10,0.0008680555555555555,-0.009943181818181818,0.01201923076923077,0.002734375
