split,criterion,threshold,image_id,metric_value,topology_mismatch,pair_count_delta,image_path,model_path,gt_path
test,boundary_rmse_px_ge,10.0,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,64.921913,True,-4,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0,63.821423,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf,63.565723,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,wc2JMjhGNzB_36f4749077674307bce31998171e96ef,63.186878,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_36f4749077674307bce31998171e96ef.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_36f4749077674307bce31998171e96ef.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,61.547825,True,6,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,60.233803,True,-4,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,59.855206,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,59.663822,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,59.184528,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,59.111343,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,yqstnuAEVhm_858240c249474a24b753d21b85056f23,58.848114,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/yqstnuAEVhm_858240c249474a24b753d21b85056f23.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/yqstnuAEVhm_858240c249474a24b753d21b85056f23.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,57.950859,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec,56.428654,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,56.018829,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,55.000843,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd,54.91309,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,53.902676,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35,53.781532,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,51.704254,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,50.309547,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,49.17952,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,48.239002,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,47.265301,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd,45.515583,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,44.943752,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,44.885925,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,43.658157,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,43.474159,True,6,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,43.372181,True,6,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,42.514999,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,42.481522,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,42.365101,True,-10,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937,42.189968,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,41.849186,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,41.783691,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,40.455944,True,-4,D:/Work/HOHONET/data/mp3d_layout/test/img/b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,39.177185,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,38.99855,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,38.808468,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2,38.265972,True,-4,D:/Work/HOHONET/data/mp3d_layout/test/img/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/kEZ7cmS4wCh_3c4a8eb4ef504942b6df1937932aa3f2.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df,37.97934,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,36.286407,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,35.74165,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,35.675125,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,35.631611,True,-4,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,35.282616,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9,34.708561,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,34.697701,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,34.300522,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623,33.987038,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,33.915821,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,33.812817,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,33.755703,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,32.705601,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,31.995434,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,31.869682,True,-4,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,31.833126,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55,31.571499,True,-10,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,boundary_rmse_px_ge,10.0,7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,31.569128,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861.txt,D:/Work/HOHONET/export_label/groudTruth.json
