analysis_kind,population_or_scenario,base_task_id,building_id,stage,reference_regime,k_total,n_A,n_B,available_population_n,available_A_n,available_B_n,sampling_method,samples_or_replicates,resolved_rate,supported_multimodal_rate,not_evaluable_rate,resolved_only_quality,delivery_adjusted_quality,pooled_full_output_recovery_rate,pooled_full_target_resolved,mechanical_population_full_roster_endpoint
subgroup_curve_exact,A_selective_corrector_u095,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,4,,,7,,,exact_all_worker_subsets_without_replacement,35,1.0,0.0,0.0,0.9516893751428571,0.9516893751428571,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,5,,,7,,,exact_all_worker_subsets_without_replacement,21,1.0,0.0,0.0,0.9544049014285714,0.9544049014285714,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,6,,,7,,,exact_all_worker_subsets_without_replacement,7,1.0,0.0,0.0,0.9592458285714286,0.9592458285714286,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,3,,,10,,,exact_all_worker_subsets_without_replacement,120,1.0,0.0,0.0,0.9355054028333333,0.9355054028333333,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,4,,,10,,,exact_all_worker_subsets_without_replacement,210,1.0,0.0,0.0,0.934894088,0.934894088,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,5,,,10,,,exact_all_worker_subsets_without_replacement,252,1.0,0.0,0.0,0.9341023474206349,0.9341023474206349,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,6,,,10,,,exact_all_worker_subsets_without_replacement,210,1.0,0.0,0.0,0.9328515571904762,0.9328515571904762,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,3,,,5,,,exact_all_worker_subsets_without_replacement,10,1.0,0.0,0.0,0.9307439399999999,0.9307439399999999,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,1.0,0.0,0.0,0.93229577,0.93229577,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.93176003,0.93176003,1.0,True,True
subgroup_curve_exact,A_selective_corrector_u095,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,3,,,9,,,exact_all_worker_subsets_without_replacement,84,0.8095238095238095,0.0,0.19047619047619047,0.958567483235834,0.7759832007147227,,False,False
subgroup_curve_exact,A_selective_corrector_u095,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,4,,,9,,,exact_all_worker_subsets_without_replacement,126,0.8095238095238095,0.0,0.19047619047619047,0.9579997577429892,0.7755236134109912,,False,False
subgroup_curve_exact,A_selective_corrector_u095,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,5,,,9,,,exact_all_worker_subsets_without_replacement,126,0.873015873015873,0.0,0.12698412698412698,0.9567061461299665,0.8352196513833041,,False,False
subgroup_curve_exact,A_selective_corrector_u095,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,6,,,9,,,exact_all_worker_subsets_without_replacement,84,0.9523809523809523,0.0,0.047619047619047616,0.9550154453349208,0.9095385193665911,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,3,,,11,,,exact_all_worker_subsets_without_replacement,165,0.6242424242424243,0.0,0.37575757575757573,0.9386807446768183,0.5859643436467411,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,4,,,11,,,exact_all_worker_subsets_without_replacement,330,0.5515151515151515,0.024242424242424242,0.42424242424242425,0.938397484313772,0.517540430742747,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,5,,,11,,,exact_all_worker_subsets_without_replacement,462,0.4069264069264069,0.1341991341991342,0.4588744588744589,0.9364603829906604,0.38107045887931634,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,6,,,11,,,exact_all_worker_subsets_without_replacement,462,0.22943722943722944,0.2943722943722944,0.47619047619047616,0.9336132564342986,0.2142056389221551,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,3,,,5,,,exact_all_worker_subsets_without_replacement,10,0.6,0.0,0.4,0.9559829534929939,0.5735897720957963,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,4,,,5,,,exact_all_worker_subsets_without_replacement,5,0.6,0.0,0.4,0.9646872822209047,0.5788123693325429,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,public_frozen_GT,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.9646872822209047,0.9646872822209047,,False,True
subgroup_curve_exact,A_selective_corrector_u095,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,3,,,6,,,exact_all_worker_subsets_without_replacement,20,0.8,0.0,0.2,0.96716736625,0.773733893,0.8,True,False
subgroup_curve_exact,A_selective_corrector_u095,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,4,,,6,,,exact_all_worker_subsets_without_replacement,15,1.0,0.0,0.0,0.9672944313333334,0.9672944313333334,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,5,,,6,,,exact_all_worker_subsets_without_replacement,6,1.0,0.0,0.0,0.9666863466666666,0.9666863466666666,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,6,,,6,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.96404979,0.96404979,1.0,True,True
subgroup_curve_exact,B_non_A_comparison_pool,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,3,,,10,,,exact_all_worker_subsets_without_replacement,120,1.0,0.0,0.0,0.9409366866666666,0.9409366866666666,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,4,,,10,,,exact_all_worker_subsets_without_replacement,210,1.0,0.0,0.0,0.9418694431428571,0.9418694431428571,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,5,,,10,,,exact_all_worker_subsets_without_replacement,252,1.0,0.0,0.0,0.9424756879365079,0.9424756879365079,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,6,,,10,,,exact_all_worker_subsets_without_replacement,210,1.0,0.0,0.0,0.9424166736666667,0.9424166736666667,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,3,,,5,,,exact_all_worker_subsets_without_replacement,10,1.0,0.0,0.0,0.938831784,0.938831784,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,1.0,0.0,0.0,0.9329747820000001,0.9329747820000001,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.92790585,0.92790585,1.0,True,True
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,3,,,9,,,exact_all_worker_subsets_without_replacement,84,0.8571428571428571,0.0,0.14285714285714285,0.9628856441810059,0.825330552155148,,False,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,4,,,9,,,exact_all_worker_subsets_without_replacement,126,0.8809523809523809,0.11904761904761904,0.0,0.968650431821452,0.8533349042236601,,False,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,5,,,9,,,exact_all_worker_subsets_without_replacement,126,0.7222222222222222,0.15873015873015872,0.11904761904761904,0.9741309022160051,0.7035389849337814,,False,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,6,,,9,,,exact_all_worker_subsets_without_replacement,84,0.5833333333333334,0.4166666666666667,0.0,0.9742846518252105,0.5683327135647062,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,3,,,11,,,exact_all_worker_subsets_without_replacement,165,0.7212121212121212,0.0,0.2787878787878788,0.9615857419230348,0.6935072926596433,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,4,,,11,,,exact_all_worker_subsets_without_replacement,330,0.9121212121212121,0.0,0.08787878787878788,0.962913874611214,0.8782941704787134,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,5,,,11,,,exact_all_worker_subsets_without_replacement,462,0.9848484848484849,0.0,0.015151515151515152,0.9639931386020518,0.9493871819565661,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,6,,,11,,,exact_all_worker_subsets_without_replacement,462,1.0,0.0,0.0,0.9646688343561519,0.9646688343561519,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,3,,,5,,,exact_all_worker_subsets_without_replacement,10,0.7,0.0,0.3,0.9584052537820407,0.6708836776474284,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,4,,,5,,,exact_all_worker_subsets_without_replacement,5,1.0,0.0,0.0,0.9594490106753027,0.9594490106753027,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,public_frozen_GT,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.9618844434262478,0.9618844434262478,,False,True
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,3,,,9,,,exact_all_worker_subsets_without_replacement,84,1.0,0.0,0.0,0.9507317833357953,0.9507317833357953,,False,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,4,,,9,,,exact_all_worker_subsets_without_replacement,126,1.0,0.0,0.0,0.9566022003243054,0.9566022003243054,,False,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,5,,,9,,,exact_all_worker_subsets_without_replacement,126,1.0,0.0,0.0,0.9571951169949182,0.9571951169949182,,False,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,6,,,9,,,exact_all_worker_subsets_without_replacement,84,1.0,0.0,0.0,0.9587218892038271,0.9587218892038271,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,3,,,11,,,exact_all_worker_subsets_without_replacement,165,0.7090909090909091,0.0,0.2909090909090909,0.8774382917990562,0.6221835160029671,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,4,,,11,,,exact_all_worker_subsets_without_replacement,330,0.7818181818181819,0.21818181818181817,0.0,0.8833920964348154,0.6906520026672194,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,5,,,11,,,exact_all_worker_subsets_without_replacement,462,0.2727272727272727,0.7272727272727273,0.0,0.9085358904445067,0.24778251557577455,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,6,,,11,,,exact_all_worker_subsets_without_replacement,462,0.05194805194805195,0.948051948051948,0.0,0.9157637862984173,0.04757214474277492,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,3,,,5,,,exact_all_worker_subsets_without_replacement,10,1.0,0.0,0.0,0.8472829505258112,0.8472829505258112,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,4,,,5,,,exact_all_worker_subsets_without_replacement,5,0.4,0.6,0.0,0.8847201750859798,0.35388807003439193,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,public_frozen_GT,5,,,5,,,exact_all_worker_subsets_without_replacement,1,0.0,1.0,0.0,,0.0,,False,True
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,6,,,exact_all_worker_subsets_without_replacement,20,1.0,0.0,0.0,0.9685491255,0.9685491255,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,6,,,exact_all_worker_subsets_without_replacement,15,1.0,0.0,0.0,0.974349358,0.974349358,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,6,,,exact_all_worker_subsets_without_replacement,6,1.0,0.0,0.0,0.9770266950000001,0.9770266950000001,1.0,True,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,6,,,6,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.98041149,0.98041149,1.0,True,True
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,10,,,exact_all_worker_subsets_without_replacement,120,1.0,0.0,0.0,0.9537504760833333,0.9537504760833333,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,10,,,exact_all_worker_subsets_without_replacement,210,1.0,0.0,0.0,0.9552585892857143,0.9552585892857143,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,10,,,exact_all_worker_subsets_without_replacement,252,1.0,0.0,0.0,0.9586001402777778,0.9586001402777778,1.0,True,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,6,,,10,,,exact_all_worker_subsets_without_replacement,210,1.0,0.0,0.0,0.9569946407619048,0.9569946407619048,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,5,,,exact_all_worker_subsets_without_replacement,10,1.0,0.0,0.0,0.950856881,0.950856881,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,1.0,0.0,0.0,0.951739266,0.951739266,1.0,True,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.96108799,0.96108799,1.0,True,True
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,7,,,exact_all_worker_subsets_without_replacement,35,0.5142857142857142,0.0,0.4857142857142857,0.8113081933333334,0.4172442137142857,,False,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,7,,,exact_all_worker_subsets_without_replacement,35,0.7428571428571429,0.08571428571428572,0.17142857142857143,0.8144018611538462,0.6049842397142857,,False,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,7,,,exact_all_worker_subsets_without_replacement,21,0.6666666666666666,0.3333333333333333,0.0,0.8312985814285714,0.5541990542857143,,False,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,6,,,7,,,exact_all_worker_subsets_without_replacement,7,0.2857142857142857,0.7142857142857143,0.0,0.89614889,0.25604254,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,9,,,exact_all_worker_subsets_without_replacement,84,0.16666666666666666,0.0,0.8333333333333334,0.726533575,0.12108892916666668,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,9,,,exact_all_worker_subsets_without_replacement,126,0.31746031746031744,0.007936507936507936,0.6746031746031746,0.726533575,0.23064557936507937,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,9,,,exact_all_worker_subsets_without_replacement,126,0.47619047619047616,0.03968253968253968,0.48412698412698413,0.726533575,0.3459683690476191,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,6,,,9,,,exact_all_worker_subsets_without_replacement,84,0.5952380952380952,0.11904761904761904,0.2857142857142857,0.726533575,0.4324604613095238,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,5,,,exact_all_worker_subsets_without_replacement,10,0.0,0.0,1.0,,0.0,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,0.0,0.0,1.0,,0.0,,False,False
subgroup_curve_exact,C_overmodifier_u095_sensitivity,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,0.0,0.0,1.0,,0.0,,False,True
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,5,,,exact_all_worker_subsets_without_replacement,10,0.3,0.0,0.7,0.92901391,0.278704173,,False,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,5,,,exact_all_worker_subsets_without_replacement,5,0.6,0.0,0.4,0.92901391,0.557408346,,False,False
subgroup_curve_exact,A_selective_corrector_u095,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,5,,,exact_all_worker_subsets_without_replacement,1,1.0,0.0,0.0,0.92901391,0.92901391,,False,True
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,expert_hard_single_reference,3,,,9,,,exact_all_worker_subsets_without_replacement,84,0.16666666666666666,0.0,0.8333333333333334,0.8172477300000001,0.136207955,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,expert_hard_single_reference,4,,,9,,,exact_all_worker_subsets_without_replacement,126,0.31746031746031744,0.007936507936507936,0.6746031746031746,0.8172477300000001,0.2594437238095238,,False,False
subgroup_curve_exact,B_non_A_comparison_pool,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,P1,expert_hard_single_reference,5,,,9,,,exact_all_worker_subsets_without_replacement,126,0.47619047619047616,0.03968253968253968,0.48412698412698413,0.8172477300000001,0.3891655857142857,,False,False
