source_path,record_type,field_path,observed_count,non_null_count,unique_value_count,role,used_in_current_relations,usage_note
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,is_manual_flush,136,136,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,late_binding_status,136,4,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,page_type,136,136,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,project_id,136,136,2,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,project_id_source,136,136,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,project_name,136,136,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,script_version,136,136,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,selected_annotation_id,136,58,13,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,selected_annotation_owner_id,136,58,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,selected_annotation_owner_source,136,58,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,server_received_at,136,136,136,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,session_id,136,136,4,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,task_id,136,136,6,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,task_id_source,136,136,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-11.jsonl,active_log_event,timestamp,136,136,134,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,active_seconds,853,853,189,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,active_seconds_fragment,853,853,163,timing,True,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,active_time_alias_from,851,18,13,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,active_time_alias_reason,851,18,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,active_time_key,851,851,230,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,annotation_editor_dom_present,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,annotation_id,851,851,171,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,annotation_id_source,851,851,3,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,annotation_main_view_dom_present,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,annotation_match_status,851,851,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,annotator_id,853,853,5,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,foreign_https_script_version,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,is_manual_flush,853,853,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,labeling_root_present,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,late_binding_status,851,126,3,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,location_path,17,17,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,location_search,17,17,5,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,page_gate_captured_at,17,17,17,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,page_gate_eligible,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,page_gate_reason,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,page_gate_sources,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,page_type,853,853,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,project_id,853,853,6,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,project_id_source,851,851,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,project_name,853,853,7,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,resolved_dom_task_id,17,17,5,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,resolved_route_task_id,17,17,5,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,resolved_store_task_id,17,17,5,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,script_version,853,853,3,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,selected_annotation_id,851,769,250,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,selected_annotation_owner_id,851,769,9,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,selected_annotation_owner_source,851,769,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,server_received_at,853,853,853,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,session_id,853,853,8,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,store_mismatch_present,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,store_task_ids,17,17,5,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,store_task_match_status,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,task_id,853,853,63,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,task_id_source,851,851,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,task_route_present,17,17,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-12.jsonl,active_log_event,timestamp,853,853,829,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,active_seconds,281,281,103,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,active_seconds_fragment,281,281,93,timing,True,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,active_time_alias_from,225,5,5,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,active_time_alias_reason,225,5,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,active_time_key,225,225,76,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,annotation_id,225,225,58,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,annotation_id_source,225,225,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,annotation_match_status,225,225,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,annotator_id,281,281,2,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,foreign_https_script_version,56,56,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,is_manual_flush,281,281,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,late_binding_status,225,28,3,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,page_type,281,281,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,project_id,281,281,7,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,project_id_source,225,225,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,project_name,281,281,7,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,script_version,281,281,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,selected_annotation_id,225,214,81,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,selected_annotation_owner_id,225,214,6,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,selected_annotation_owner_source,225,214,2,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,server_received_at,281,281,281,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,session_id,281,281,4,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,task_id,281,281,59,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,task_id_source,225,225,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-13.jsonl,active_log_event,timestamp,281,281,281,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,active_seconds,1,1,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,active_seconds_fragment,1,1,1,timing,True,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,annotator_id,1,1,1,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,foreign_https_script_version,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,is_manual_flush,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,page_type,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,project_id,1,1,1,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,project_name,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,script_version,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,server_received_at,1,1,1,provenance_or_other,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,session_id,1,1,1,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,task_id,1,1,1,identity,False,raw_preserved_for_objective_scan
active_logs/c1/active_times_2026-07-14.jsonl,active_log_event,timestamp,1,1,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-15.jsonl,active_log_event,active_seconds,188,188,50,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-15.jsonl,active_log_event,active_seconds_fragment,188,188,47,timing,True,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-15.jsonl,active_log_event,active_time_alias_from,188,1,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-15.jsonl,active_log_event,active_time_alias_reason,188,1,1,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-15.jsonl,active_log_event,active_time_key,188,188,103,timing,False,raw_preserved_not_primary_active_time
active_logs/c1/active_times_2026-07-15.jsonl,active_log_event,annotation_id,188,188,70,identity,False,raw_preserved_for_objective_scan
