image_id,building,hohonet_rotation_dmask,ulayout_rotation_dmask,bi_enclosed_rotation_dmask,bi_extended_rotation_dmask,hohonet_topology_change,bi_enclosed_topology_change,bi_extended_topology_change,hohonet_point_count_mean,bi_enclosed_point_count_mean,bi_extended_point_count_mean,bi_heads_boundary_difference,bi_heads_point_count_disagreement,bi_raw_head_height_difference,hohonet_bi_enclosed_difference,hohonet_bi_extended_difference,hohonet_ulayout_difference,bi_enclosed_ulayout_difference,bi_extended_ulayout_difference,hohonet_fallback_warning_phases,hohonet_raw_vs_exported_boundary_max_pixel_difference,hohonet_postprocessing_displacement,bi_enclosed_postprocessing_displacement,bi_extended_postprocessing_displacement,three_architecture_disagreement_enclosed,three_architecture_disagreement_extended
e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777,e9zR4mvMWw7,0.00382431829771,0.000590800991683,0.0021369181504,0.00205706119141,0,0,1,12,16,17,0.000887104554222,0.5,0.670570019633,0.0122839331723,0.012033522225,0.0101149421204,0.00965614621658,0.00926992503326,0,0,0.536091131169,0.49598624144,0.497030910739,0.0106850071697,0.0104727964595
e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153,e9zR4mvMWw7,0.00336286046434,0.000818552334853,0.0035819896222,0.00354536163392,0,0,0,12,12,12,0.00106434476928,0,0.601748488843,0.0166525999691,0.0159113908501,0.0130199400165,0.0157669447897,0.0151160563183,0,0,0.449175739541,0.443484762057,0.44149557724,0.0151464949251,0.014682462395
e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee,e9zR4mvMWw7,0.00486851938477,0.000764106957996,0.00279066383821,0.00288027440813,0,1,1,16,17,16,0.000560470758494,0.25,0.621663745493,0.0670171159957,0.0669864652847,0.0515734231846,0.0209148610793,0.0211575915862,0,0,0.490144538108,0.488592069385,0.489640314464,0.0465018000865,0.0465724933518
e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,e9zR4mvMWw7,0.00338527734424,0.00041838586216,0.00189761714895,0.00188666796978,0,0,0,8,8,8,0.000437591693561,0,0.993585105985,0.00810562495286,0.00828934486483,0.0145412453221,0.00899200361684,0.00892859781341,0,0,0.226824489081,0.225943939838,0.226843284859,0.0105462912973,0.0105863960001
e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b,e9zR4mvMWw7,0.00401264112644,0.000612149180625,0.00260298014828,0.00254321971485,0,1,1,12,22.5,23,0.000663963350164,0.25,0.708122398704,0.0202313877769,0.0200768779437,0.0156235597051,0.0205273636099,0.0203203330495,0,0,0.473208856349,0.477041401336,0.477009238023,0.0187941036973,0.0186735902328
e9zR4mvMWw7_75ea3fd50c1c4b8ba66dccc4247b8b81,e9zR4mvMWw7,0.00244619388316,0.00054605275893,0.000849181189337,0.000866310730283,0,0,0,8,8,8,0.000342002581347,0,0.701448950917,0.0249388806133,0.0250450310949,0.0166166822349,0.0278161866617,0.0277973410755,0,0,0.137259938959,0.135166004841,0.135286639058,0.0231239165033,0.0231530181351
e9zR4mvMWw7_83347153d2184d33869626c6c83318f9,e9zR4mvMWw7,0.00334167014367,0.000539603940754,0.00189789422696,0.00192039833685,0,0,0,8,8,8,0.000197008242812,0,0.596373789012,0.0257106650297,0.0257500810288,0.0199990139543,0.0113636048982,0.0114723876494,0,0,0.274931344623,0.281760123656,0.281426090001,0.0190244279607,0.0190738275442
e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,e9zR4mvMWw7,0.00293697960252,0.000507798181231,0.00116579813557,0.00107742709149,0,0,0,8,8,8,0.000355670833549,0,0.651905659586,0.0159175487338,0.0162078818295,0.0165720703896,0.0137385912392,0.0138821481632,0,0,0.295749975292,0.282949580393,0.282905149062,0.0154094034542,0.0155540334608
e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d,e9zR4mvMWw7,0.00351250550666,0.000547641865526,0.00106509680548,0.00110901131362,0,0,0,8,8,8,0.00053138394567,0,0.574886251241,0.00977245813785,0.00970541419806,0.0118913969943,0.0156000807234,0.0153273338258,0,0,0.261736736305,0.260484547336,0.261199626625,0.0124213119519,0.0123080483394
e9zR4mvMWw7_93c08bd7515647fdaa2ef1239d02983c,e9zR4mvMWw7,0.00241894666588,0.000614857122318,0.0021163176205,0.00208543383755,0,0,0,8,8,8,0.00114457599352,0,0.55017028749,0.0298120155616,0.0304778241354,0.0348407835446,0.0245209396671,0.0238630212536,0,0,0.195089579848,0.18105083839,0.18286342125,0.0297245795911,0.0297272096445
e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342,e9zR4mvMWw7,0.00489011090587,0.00074742358994,0.00171852081884,0.00165665298236,0,0,0,8,8,8,0.000393725941466,0,1.66957405582,0.0216232903402,0.0216318153782,0.0309303395698,0.0346330114816,0.0347753193254,0,0,0.195670424708,0.192616377493,0.192938355521,0.0290622137972,0.0291124914245
e9zR4mvMWw7_a5b1928b6c1144bf8b7fda2317debf08,e9zR4mvMWw7,0.00402122746966,0.00075291189374,0.00186592968715,0.00184448700825,0,0,0,16,16,16,0.00049302544208,0,0.630068715662,0.0266477366729,0.026626283705,0.0241259559234,0.022153990975,0.0219844194356,0,0,0.160047112115,0.143080359941,0.142684563283,0.0243092278571,0.0242455530213
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,0.00235583083079,0.000514155944382,0.00170880384292,0.00166149864511,0,0,0,8,8,8,0.000536206556942,0,0.649903934449,0.0123124446119,0.0126018527272,0.0139272834478,0.0156038247088,0.0155840073973,0,0,0.279438961543,0.273016982825,0.273499732212,0.0139478509228,0.0140377145241
e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,e9zR4mvMWw7,0.00195707160888,0.000562248900955,0.00158392373683,0.00164497492264,0,0,0,8,12,12,0.000568616996463,0,0.874892849475,0.0213966324229,0.021582111827,0.0224565403486,0.0216142476087,0.0214445480718,0,0,0.204872944388,0.171169725238,0.171576667592,0.02182247346,0.0218277334158
e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4,e9zR4mvMWw7,0.00415379009128,0.000687885948748,0.00179639181842,0.00170328648457,0,0,0,12,12,12,0.000631070206121,0,0.689041592181,0.0163971047987,0.0161046766483,0.0163224285186,0.0191676604436,0.0187914844054,0,0,0.173253858106,0.174333661397,0.175302461238,0.0172957312536,0.0170728631908
e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34,e9zR4mvMWw7,0.0030863223509,0.000593456086763,0.00118196826958,0.00119598007389,0,0,0,8,8,8,0.000324652482361,0,0.763376217335,0.0193395629715,0.0191813745871,0.0227607350115,0.0179398644791,0.0179185612557,0,0,0.174303504818,0.173206185569,0.174404897745,0.0200133874874,0.0199535569515
e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9,e9zR4mvMWw7,0.00349093190433,0.000503049487741,0.00124251602575,0.00122263544694,0,0,0,8,8,8,0.000401684799176,0,0.633639816195,0.0209616551707,0.0211629684327,0.0120018245171,0.018084762891,0.0181095060149,0,0,0.24827605095,0.249768256816,0.250060638211,0.0170160808596,0.0170914329883
e9zR4mvMWw7_f624a40d100144e696a39abe258ee090,e9zR4mvMWw7,0.00407693881249,0.000609986402752,0.00177640755639,0.001997946329,0,1,1,12,19,19,0.000349083157016,0,0.71342933923,0.0185462328194,0.0188313378028,0.0238051798841,0.016913129835,0.0167696540526,0,0,0.25102891415,0.253270482789,0.253731852509,0.0197548475128,0.0198020572465
e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd,e9zR4mvMWw7,0.00592362234892,0.00129658701196,0.00241337670443,0.0025182879291,0,0,0,16,20,20,0.000581284218327,0,0.727941293269,0.0232662642053,0.0233192790106,0.0431071741849,0.0417943119691,0.0416412711402,0,0,0.316409125647,0.303945905575,0.304517427354,0.0360559167864,0.0360225747786
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,0.00512119920863,0.00107189782792,0.00222934247652,0.00287218892808,0,0,0,12,8,20,0.170853215944,1,0.547481980175,0.0385315150916,0.171869019109,0.155311312296,0.154954686263,0.037572295132,0,0,0.173838042505,0.32683325854,0.240003610911,0.116265837884,0.121584208846
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,e9zR4mvMWw7,0.00352619206248,0.000760799204287,0.00219542609379,0.00226505454497,0,0,0,8,8,8,0.000979749004557,0,0.759101327509,0.0217173743628,0.0210514536467,0.0122282448626,0.0183278061019,0.0178401792865,0,0,0.407103920863,0.401700311127,0.402714613499,0.0174244751091,0.0170399592653
e9zR4mvMWw7_fa7122ef2199445485623708ea54d018,e9zR4mvMWw7,0.0030927483059,0.000541667484356,0.00155493221696,0.00160597432567,0,0,0,12,12,12,0.000419712548443,0,0.594977423549,0.0119458416747,0.0118989428109,0.0210463047492,0.0188213970975,0.0189961219512,0,0,0.203820536559,0.192147567017,0.193682637392,0.0172711811738,0.0173137898371
jh4fc5c5qoQ_1eac2c379ebf4e059f4a35e584f82f9b,jh4fc5c5qoQ,0.00333002212445,0.000907989842977,0.000611688339268,0.00067682683001,0,0,0,12,24,24,0.000924131319349,0,1.46235002577,0.0622486440481,0.0628677687037,0.0267628715604,0.0590374944521,0.0595203126388,0,0,0.119129281333,0.119430702229,0.118104829201,0.0493496700202,0.049716984301
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,0.00530789685106,0.00190196693784,0.00215733587013,0.0020663368773,0,0,0,8,8,8,0.0017816053633,0,3.68301090598,0.0825410495366,0.0816397770278,0.0657929947802,0.0290741126788,0.0291944623499,0,0,0.259961807489,0.254505184489,0.250153118299,0.0591360523319,0.0588757447193
jh4fc5c5qoQ_3182b6eba9ce405f9e1c0af86cc6b862,jh4fc5c5qoQ,0.00281184079505,0.000634429868824,0.00132380411407,0.00129036611053,0,1,0,12,13,12,0.000571801476152,0.5,1.38305074722,0.0192584333435,0.0193058026682,0.0185964530849,0.0157772933065,0.0154791489443,0,0,0.262068911349,0.252334008237,0.253098741242,0.0178773932449,0.0177938015658
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,0.00472820548712,0.000886092535859,0.00215248205107,0.00218455805978,0,1,1,20,21,21,0.000684728505708,0,1.42001017183,0.0267976522071,0.026886555241,0.0164065532622,0.0240694149184,0.0240342637128,0,0,0.143862354753,0.132291247118,0.13200050215,0.0224245401292,0.0224424574053
jh4fc5c5qoQ_45b6596b2c8f4336b7293cfd6d910492,jh4fc5c5qoQ,0.00241217129547,0.000562057721371,0.00110103951289,0.00114364893261,0,0,0,8,8,8,0.00030595135264,0,1.39407576621,0.023426624165,0.0233816606719,0.0212184271787,0.0191484225027,0.0190541382799,0,0,0.273224682513,0.254978693081,0.255172553226,0.0212644912822,0.0212180753768
jh4fc5c5qoQ_5ce75bcca20d46a8adba099e08a36c8e,jh4fc5c5qoQ,0.00242889353852,0.000650824754116,0.00106007683916,0.001117082391,0,0,0,16,12,12,0.00214752384341,0,1.42382166907,0.0566704314621,0.055146027616,0.0178100669227,0.0463265736169,0.044688337026,0,0,0.116550151913,0.112039930393,0.114340763122,0.0402690240006,0.0392148105216
jh4fc5c5qoQ_6ab11272308c46068c9ae583da8ff311,jh4fc5c5qoQ,0.00378279291715,0.000972129154617,0.00133770342971,0.00156110744054,0,0,1,20,12,22,0.0134170741474,1,1.44988712296,0.0416126877413,0.0331909118482,0.026866566307,0.0343713101555,0.0248174602317,0,0,0.232440874441,0.233606300258,0.231341375698,0.0342835214013,0.028291646129
jh4fc5c5qoQ_755d110c2ed84d76be11ad56ae00b53f,jh4fc5c5qoQ,0.00210506084122,0.000466318368573,0.00153297887622,0.00164624042967,0,0,0,8,8,8,0.000519560233827,0,1.38960267976,0.0151192420831,0.0150854366523,0.0246144746786,0.0135696443564,0.0135467296376,0,0,0.226659840546,0.22292228158,0.222439715948,0.0177677870394,0.0177488803228
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,0.00338070988111,0.00139449068868,0.00103695239998,0.00138319864331,0,1,1,20,28,23.5,0.00433241407021,1,1.37427045405,0.0745019147064,0.0735767193625,0.055189886414,0.0404566447752,0.0408435728772,0,0,0.291179652052,0.185822818179,0.194364990893,0.0567161486319,0.0565367262179
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,0.00309767359323,0.000739674904315,0.00131077974046,0.000934146174659,0,1,1,20,23,22,0.00367087262693,0.25,1.39324592799,0.0262837958418,0.0249208329546,0.0192910930733,0.0206273485968,0.0232180460563,0,0,0.24422521882,0.185044417735,0.208741664586,0.022067412504,0.0224766573614
jh4fc5c5qoQ_97739a403b984dcd8253741a073b18dd,jh4fc5c5qoQ,0.0031804708939,0.000547207729253,0.0012712830335,0.00115406524649,0,0,1,12,12,13,0.00117462708597,0.5,1.39885158837,0.0304754965924,0.030126446579,0.0371309172751,0.00929290886821,0.00892646307011,0,0,0.299103836168,0.29290801126,0.296569146144,0.0256331075786,0.0253946089747
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,0.00240937573846,0.000977626828142,0.000803770877406,0.000819395144047,0,0,0,12,12,12,0.000692889640503,0,1.39630841091,0.035084622237,0.0348517225233,0.0251688456457,0.0286254066035,0.0286854325679,0,0,0.129822267203,0.120243728058,0.12183205171,0.0296262914954,0.0295686669123
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ,0.0034638435564,0.000501153416667,0.00141161146641,0.00137820854987,0,0,0,12,12,12,0.000495092080514,0,1.39584865421,0.0293019193411,0.029067187459,0.0304205055182,0.00993392451395,0.00991657595886,0,0,0.292586224855,0.288337670976,0.288213598634,0.0232187831244,0.023134756312
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,0.00334621774197,0.00086566801086,0.00520020157998,0.00200533038047,0,1,1,12,13,15,0.0192690233396,0.5,1.30110117421,0.0595147935939,0.0565833425613,0.0308570545757,0.0439237053378,0.0485652684537,0,0,0.509246965764,0.500131525656,0.492473552771,0.0447651845025,0.0453352218636
jh4fc5c5qoQ_d6d4416592a0483691a1ed7d3b336a1a,jh4fc5c5qoQ,0.00242694434963,0.000465817903955,0.00075515974212,0.000813890041353,0,0,0,8,8,8,0.000852626636027,0,1.44993835688,0.0482245242241,0.0478277811155,0.0426847092413,0.0159432872299,0.015977300649,0,0,0.227636916407,0.222425556087,0.223017407823,0.0356175068984,0.035496597002
jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4,jtcxE69GiFV,0.00336443622231,0.00144782737136,0.00167069305874,0.00165046156185,0,0,1,8,12,11,0.000514868124327,0.25,0.771326642483,0.0410205659857,0.041413519107,0.0246766800251,0.0349457249618,0.0353103540352,0,0,0.41770043012,0.193172753615,0.195142629821,0.0335476569909,0.0338001843891
jtcxE69GiFV_0465bba4a7724a20876d042cab3b9ca1,jtcxE69GiFV,0.00285152021402,0.000474453088686,0.00129286082184,0.00137521926585,0,0,0,12,12,12,0.000481496877476,0,0.772376764566,0.0193307055113,0.0193126745603,0.0173626194189,0.00857057105482,0.00863946730312,0,0,0.186494339141,0.178481829684,0.17882836329,0.0150879653283,0.0151049204274
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,0.00420011448867,0.000868686085011,0.00203720891451,0.00208658576913,0,0,0,8,8,8,0.000655111288154,0,1.10617101565,0.0487606136732,0.0483610985106,0.0271168675627,0.041228548238,0.040894455301,0,0,0.376980411058,0.353624955634,0.354140121192,0.039035343158,0.0387908071247
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,0.00196545309525,0.000506886069054,0.00101844337203,0.000995176853907,0,0,0,8,8,8,0.000298086120339,0,0.758785113692,0.0105270965694,0.0106370556647,0.0214563847818,0.0139508967639,0.0139024568971,0,0,0.184955067241,0.175264545245,0.176348271252,0.0153114593717,0.0153319657812
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,0.0124820009942,0.000996934132855,0.00152296611802,0.00156048213068,0,1,1,8,20,20,0.000344672948617,0,0.612473424524,0.0475237519658,0.0475120897794,0.0543485882403,0.0564794939156,0.0564786519744,0,0,0.438330693621,0.499556826412,0.499937046078,0.0527839447072,0.0527797766647
jtcxE69GiFV_29d51ea54a5040098e9b1ba6eaa1f5bd,jtcxE69GiFV,0.00496861489733,0.000703290709537,0.00123908836788,0.00132224483909,0,0,0,16,8,8,0.000419910559712,0,0.844477824867,0.0698712811224,0.0697719876921,0.0914805213725,0.0314023956073,0.0314493903294,0,0,0.238169622314,0.231339514453,0.230848858356,0.0642513993674,0.0642339664647
jtcxE69GiFV_36d9e8e9eba24f3fbff08082c41a4d68,jtcxE69GiFV,0.00341491320044,0.00132051953975,0.00109351381513,0.00114317156011,0,0,0,8,12,12,0.00072959449123,0,0.816091425717,0.0585283915011,0.0587474462496,0.0177059922024,0.0454997105209,0.0456748916078,0,0,0.178377754839,0.127591483282,0.128068583865,0.0405780314081,0.0407094433533
jtcxE69GiFV_3a61b286f9574cebb27cce0efa211bd0,jtcxE69GiFV,0.00292350924261,0.00134653892939,0.00215179476185,0.0021277733059,0,0,0,8,8,8,0.000583399287766,0,1.04681808129,0.0899865259997,0.0897814585474,0.0980932874557,0.0359431740199,0.0362424584597,0,0,0.412133002247,0.425664561679,0.425402077542,0.0746743291584,0.0747057348209
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,0.00241364832645,0.00230933951201,0.00190347186662,0.00186231627885,0,0,0,8,8,8,0.0030423929468,0,0.597691059113,0.0741523323278,0.0720806642622,0.068310402262,0.0201108097696,0.0182869406566,0,0,0.188128016437,0.152495523257,0.153936370731,0.0541911814532,0.0528926690603
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,0.00208877891734,0.000669071369728,0.00105165126074,0.00101357900143,0,0,0,8,8,8,0.000718742618439,0,1.08916866407,0.0641434059735,0.0644511862701,0.0674322160906,0.00821779886856,0.00808440162476,0,0,0.148052776503,0.147055883775,0.14706746415,0.0465978069775,0.0466559346618
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,0.00247219316549,0.000676451369668,0.0021976385712,0.0017072475583,0,1,0,12,19,16,0.0128221461863,0.5,0.712519858032,0.0400102650895,0.0340463289702,0.0360781657655,0.0302922627774,0.0216744485125,0,0,0.241094074958,0.248251989205,0.218621471698,0.0354602312108,0.0305996477494
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,0.00267161325887,0.000723179908609,0.00152541772353,0.00152581540281,0,0,0,12,12,12,0.000451014632098,0,0.84182177484,0.0337488740815,0.0335646314405,0.039164870809,0.021280876944,0.0211904150646,0,0,0.551554548497,0.565337615869,0.565988646385,0.0313982072781,0.0313066391047
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,0.00271950251297,0.000598168204554,0.00159098139217,0.00162896582242,0,0,0,12,8,8,0.00040336684608,0,0.847826987505,0.0418557990779,0.0418674589612,0.0193774007699,0.0353398544208,0.0354602696394,0,0,0.148057779851,0.174976866223,0.174881127816,0.0321910180896,0.0322350431235
jtcxE69GiFV_63929ab917fd40f3ac0b6917b1bc97ff,jtcxE69GiFV,0.00274382920987,0.000490120386687,0.00113050439954,0.00113246744072,0,0,0,8,8,8,0.000490200253482,0,0.734771378338,0.0679077828538,0.0677015509237,0.0684194493633,0.0250279603752,0.0249004272317,0,0,0.172220461346,0.161580287902,0.16221018338,0.0537850641974,0.0536738091729
jtcxE69GiFV_650dbde3bd124db1bf8393250eda52ea,jtcxE69GiFV,0.00311889727318,0.000898185217276,0.00184262678569,0.00169391555849,0,0,0,12,12,12,0.0010825817015,0,0.746156521142,0.0551958936728,0.0549302511175,0.0498142830471,0.0193312203398,0.0190451805629,0,0,0.314807339851,0.328758917813,0.328628370972,0.0414471323532,0.0412632382425
jtcxE69GiFV_666e7c94f27743a788c408a62c2c13f6,jtcxE69GiFV,0.00396002993853,0.000919096752966,0.0010033461758,0.00106050104187,0,0,0,8,8,8,0.000366412621402,0,1.15059053898,0.100537121097,0.10063450634,0.101936463393,0.0166233876957,0.0163980589971,0,0,0.206916349747,0.203673777247,0.203620901208,0.0730323240621,0.0729896762433
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,0.00322112761964,0.00118615786204,0.00116979166362,0.00121372395403,0,1,0,12,22,26,0.00669477808035,0.75,0.80701835826,0.0656386846269,0.0618340784385,0.0600216190152,0.0154029022901,0.0136479000855,0,0,0.317911701486,0.19694639417,0.192958559833,0.0470210686441,0.0451678658464
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,0.00416938323204,0.00129471781126,0.00153334090284,0.00151772027027,1,1,1,14,13,13,0.000605180393001,0,0.78536715731,0.0900210126039,0.0902277864579,0.0637542732584,0.0413578677193,0.041476412904,0,0,0.42914252394,0.374869596221,0.374789469038,0.0650443845272,0.0651528242067
jtcxE69GiFV_7ca707708ef54c5bac2992d05d4f1408,jtcxE69GiFV,0.00231313003583,0.000580181154565,0.00128216737703,0.00128694055509,0,0,0,12,12,12,0.000750751262872,0,1.13110730425,0.0146563004845,0.0150614965644,0.0207726864267,0.0155616967076,0.0155865471707,0,0,0.257222114676,0.250287648936,0.251057517541,0.0169968945396,0.0171402433873
jtcxE69GiFV_87e96c5b923840bc8276d949ff157948,jtcxE69GiFV,0.00400096594937,0.00139533218758,0.00167355309151,0.00165918345316,0,0,0,8,12,12,0.000761389458435,0,0.728694375604,0.051185782859,0.0510414405875,0.0360909630486,0.0270569428648,0.026635465175,0,0,0.298765623963,0.191292429884,0.19174072398,0.0381112295908,0.0379226229371
jtcxE69GiFV_8ff0fdd4091340d1a96431ecad7d1cfe,jtcxE69GiFV,0.00282057714988,0.00174516609807,0.00172670650434,0.00171984663907,0,0,0,8,8,8,0.000615715214712,0,0.913572560996,0.0525841742688,0.0525892755595,0.0966429057829,0.0975740782297,0.0977586601245,0,0,0.331456890953,0.331109790655,0.330467429102,0.0822670527605,0.082330280489
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,0.00251323464863,0.000615488876027,0.00130636001768,0.0013125404586,0,0,0,8,16,16,0.00356629565168,0,0.92654665187,0.070165112194,0.0722945650633,0.0681143166309,0.0179905842952,0.019070311016,0,0,0.348047788487,0.250317535749,0.25246879151,0.0520900043734,0.0531597309034
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,0.00270733142371,0.000616193069758,0.00169496759784,0.00167571489543,0,0,0,8,8,8,0.000243166979276,0,0.839389123023,0.0380758983936,0.0380427605939,0.0413339966417,0.0214190689077,0.0213955023316,0,0,0.305233729215,0.299930576429,0.299898071161,0.0336096546476,0.033590753189
jtcxE69GiFV_aaa3143c2ccb4ba4b51a472b48f5e260,jtcxE69GiFV,0.00298127785878,0.00169762396934,0.00165348289847,0.00163852773339,0,0,0,8,8,8,0.000615627082625,0,1.11161616072,0.130140220998,0.130304667039,0.0704450762495,0.0821558933654,0.0824971235116,0,0,0.35141818493,0.333217634299,0.332824677863,0.0942470635377,0.0944156222666
jtcxE69GiFV_c6baa663ada7439f9a409a86c7fd809b,jtcxE69GiFV,0.00310921899229,0.0010311568816,0.00241560214873,0.00241848866584,0,1,1,16,22,21,0.00130743854563,0.25,1.15041189641,0.0726094612012,0.071819644215,0.0367604137345,0.0559250653779,0.0551978713722,0,0,0.148025843442,0.144327423763,0.139132719134,0.0550983134379,0.0545926431072
