condition,k,method,stratum,images,buildings,kernel,count_brier,uncovered_count,field
semi,0,cold_type3,通行与连接,10,5,1.1319019158074055,0.3749854437096557,0.08333333333333333,scene_category
semi,0,cold_type4,储藏与家务辅助,1,1,0.9310909576108352,0.1666666666666666,0.0833333333333333,scene_category
semi,0,cold_type4,卧室,16,7,0.9416337485296806,0.4829915865924177,0.19970561594202896,scene_category
semi,0,cold_type4,卫浴,2,2,1.3262825009886892,1.5267361580155376,0.7954545454545454,scene_category
semi,0,cold_type4,厨房与用餐,2,2,1.0671317367911115,0.39063063419569133,0.108695652173913,scene_category
semi,0,cold_type4,复合／待定,5,4,0.9935143820112147,0.491177372862255,0.20833333333333331,scene_category
semi,0,cold_type4,工作与学习,2,1,1.0884762177579739,0.2523624564046109,0.04166666666666665,scene_category
semi,0,cold_type4,开放复合空间,1,1,0.205441210374604,2.465190328815662e-32,0.0,scene_category
semi,0,cold_type4,无法判断,1,1,0.987742319413092,0.8066993042860162,0.2,scene_category
semi,0,cold_type4,起居与休闲,3,3,0.9702183918129292,0.3333333333333333,0.16666666666666666,scene_category
semi,0,cold_type4,通行与连接,10,5,1.131872293231225,0.37625904627826134,0.08333333333333333,scene_category
semi,0,cold_uniform,储藏与家务辅助,1,1,0.993591811774482,0.1666666666666666,0.0833333333333333,scene_category
semi,0,cold_uniform,卧室,16,7,0.950953415852541,0.4859148550724638,0.19970561594202896,scene_category
semi,0,cold_uniform,卫浴,2,2,1.3590895060878965,1.5303030303030303,0.7954545454545454,scene_category
semi,0,cold_uniform,厨房与用餐,2,2,1.0767933980765054,0.46980676328502413,0.108695652173913,scene_category
semi,0,cold_uniform,复合／待定,5,4,0.994173132343219,0.4611111111111111,0.20833333333333331,scene_category
semi,0,cold_uniform,工作与学习,2,1,1.1112843432666981,0.20833333333333334,0.04166666666666665,scene_category
semi,0,cold_uniform,开放复合空间,1,1,0.2372718200931106,0.0,0.0,scene_category
semi,0,cold_uniform,无法判断,1,1,1.158799107305916,1.0222222222222224,0.2,scene_category
semi,0,cold_uniform,起居与休闲,3,3,0.935257998863911,0.3333333333333333,0.16666666666666666,scene_category
semi,0,cold_uniform,通行与连接,10,5,1.1460782417975053,0.36944444444444446,0.08333333333333333,scene_category
semi,2,joint_model10,储藏与家务辅助,1,1,0.8773261162062275,0.2130269384469586,0.0833333333333333,scene_category
semi,2,joint_model10,卧室,15,7,0.8072551474165489,0.47162459541163027,0.1558441558441558,scene_category
semi,2,joint_model10,卫浴,2,2,1.1959100445493065,0.9308316952976045,0.32499999999999996,scene_category
semi,2,joint_model10,厨房与用餐,2,2,0.545515111992739,0.4260420581846373,0.0833333333333333,scene_category
semi,2,joint_model10,复合／待定,5,4,0.7327372860640452,0.34144886002661645,0.12878787878787878,scene_category
semi,2,joint_model10,工作与学习,2,1,0.8450867045084484,0.29084783613813164,0.03787878787878785,scene_category
semi,2,joint_model10,开放复合空间,1,1,0.0021184650199431,2.8760553836182724e-32,0.0,scene_category
semi,2,joint_model10,无法判断,1,1,0.7200033352020677,0.6050467843122671,0.2777777777777777,scene_category
semi,2,joint_model10,起居与休闲,3,3,0.8630525209965733,0.5309893929252115,0.2222222222222222,scene_category
semi,2,joint_model10,通行与连接,10,5,0.9855069883068553,0.25264612110042556,0.050757575757575744,scene_category
semi,2,joint_model25,储藏与家务辅助,1,1,0.8153364089400054,0.1980543849560715,0.0833333333333333,scene_category
semi,2,joint_model25,卧室,15,7,0.7619029752735635,0.44016302631134463,0.1558441558441558,scene_category
semi,2,joint_model25,卫浴,2,2,1.1085542478105967,0.8884103519798482,0.32499999999999996,scene_category
semi,2,joint_model25,厨房与用餐,2,2,0.5330982524161582,0.38961652386996065,0.0833333333333333,scene_category
semi,2,joint_model25,复合／待定,5,4,0.7026939265321345,0.34053388357102554,0.12878787878787878,scene_category
semi,2,joint_model25,工作与学习,2,1,0.8009906072397164,0.2634979567780846,0.03787878787878785,scene_category
semi,2,joint_model25,开放复合空间,1,1,0.0132404063746439,8.217301096052206e-33,0.0,scene_category
semi,2,joint_model25,无法判断,1,1,0.6857846821159738,0.5800614843413722,0.2777777777777777,scene_category
semi,2,joint_model25,起居与休闲,3,3,0.8176391621191806,0.5045451031116438,0.2222222222222222,scene_category
semi,2,joint_model25,通行与连接,10,5,0.9206195203898073,0.23014796144901956,0.050757575757575744,scene_category
semi,2,seed_context_t01,储藏与家务辅助,1,1,0.926734795618072,0.2047278735651649,0.0833333333333333,scene_category
semi,2,seed_context_t01,卧室,15,7,0.8530350259281376,0.4971691099008935,0.22171717171717167,scene_category
semi,2,seed_context_t01,卫浴,2,2,1.2751303124171431,0.9837771036656755,0.4375,scene_category
semi,2,seed_context_t01,厨房与用餐,2,2,0.5710958470258286,0.45014678206147557,0.21428571428571425,scene_category
semi,2,seed_context_t01,复合／待定,5,4,0.7664241382629937,0.34162088163438187,0.1621212121212121,scene_category
semi,2,seed_context_t01,工作与学习,2,1,0.8970165686979688,0.3154655061191369,0.1553030303030303,scene_category
semi,2,seed_context_t01,开放复合空间,1,1,1.0177044392397268e-16,0.0,0.0,scene_category
semi,2,seed_context_t01,无法判断,1,1,0.7620130771700034,0.6383870331072984,0.2777777777777777,scene_category
semi,2,seed_context_t01,起居与休闲,3,3,0.9061859807782074,0.5463120147651971,0.2222222222222222,scene_category
semi,2,seed_context_t01,通行与连接,10,5,1.0419286393210325,0.26503537991367765,0.11287878787878787,scene_category
semi,2,seed_context_t025,储藏与家务辅助,1,1,0.9339720430729692,0.2246188277803289,0.0833333333333333,scene_category
semi,2,seed_context_t025,卧室,15,7,0.8523826314691596,0.500542963715495,0.22171717171717167,scene_category
semi,2,seed_context_t025,卫浴,2,2,1.2782165319795185,0.9900702023504233,0.4375,scene_category
semi,2,seed_context_t025,厨房与用餐,2,2,0.5759386071827225,0.4571304496302861,0.21428571428571425,scene_category
semi,2,seed_context_t025,复合／待定,5,4,0.7692120175175091,0.34916459997102317,0.1621212121212121,scene_category
semi,2,seed_context_t025,工作与学习,2,1,0.8934975795122075,0.3136612743125918,0.1553030303030303,scene_category
semi,2,seed_context_t025,开放复合空间,1,1,5.551115123125783e-17,4.108650548026103e-33,0.0,scene_category
semi,2,seed_context_t025,无法判断,1,1,0.7630639767269768,0.6385884781168198,0.2777777777777777,scene_category
semi,2,seed_context_t025,起居与休闲,3,3,0.9084187286120514,0.5512900598527987,0.2222222222222222,scene_category
semi,2,seed_context_t025,通行与连接,10,5,1.0483844367712825,0.27437033994818394,0.11287878787878787,scene_category
semi,2,seed_context_t05,储藏与家务辅助,1,1,0.9383361655646016,0.233092494169573,0.0833333333333333,scene_category
semi,2,seed_context_t05,卧室,15,7,0.8539914540610056,0.5027052933417137,0.22171717171717167,scene_category
semi,2,seed_context_t05,卫浴,2,2,1.2798760154153275,0.9927953025499359,0.4375,scene_category
semi,2,seed_context_t05,厨房与用餐,2,2,0.5785208899312064,0.4604645740618119,0.21428571428571425,scene_category
semi,2,seed_context_t05,复合／待定,5,4,0.7715252204049708,0.3530285651249264,0.1621212121212121,scene_category
semi,2,seed_context_t05,工作与学习,2,1,0.8932417723875715,0.31380520736187634,0.1553030303030303,scene_category
semi,2,seed_context_t05,开放复合空间,1,1,3.7007434154171876e-17,1.0271626370065257e-33,0.0,scene_category
semi,2,seed_context_t05,无法判断,1,1,0.7637727391217917,0.6387225917117337,0.2777777777777777,scene_category
semi,2,seed_context_t05,起居与休闲,3,3,0.910262705509132,0.5533258647901356,0.2222222222222222,scene_category
semi,2,seed_context_t05,通行与连接,10,5,1.051879751268212,0.27828403628237214,0.11287878787878787,scene_category
semi,2,seed_equal,储藏与家务辅助,1,1,0.9436964523347624,0.2424242424242424,0.0833333333333333,scene_category
semi,2,seed_equal,卧室,15,7,0.8565999449707609,0.5054112554112554,0.22171717171717167,scene_category
semi,2,seed_equal,卫浴,2,2,1.2818608480905287,0.9958333333333333,0.4375,scene_category
semi,2,seed_equal,厨房与用餐,2,2,0.5815835357921818,0.4642857142857142,0.21428571428571425,scene_category
semi,2,seed_equal,复合／待定,5,4,0.7746274715498045,0.35757575757575755,0.1621212121212121,scene_category
semi,2,seed_equal,工作与学习,2,1,0.8935232051521412,0.3143939393939394,0.1553030303030303,scene_category
semi,2,seed_equal,开放复合空间,1,1,0.0,0.0,0.0,scene_category
semi,2,seed_equal,无法判断,1,1,0.7646661645105827,0.6388888888888888,0.2777777777777777,scene_category
semi,2,seed_equal,起居与休闲,3,3,0.9127045012145661,0.5555555555555556,0.2222222222222222,scene_category
semi,2,seed_equal,通行与连接,10,5,1.0560607060344018,0.2825757575757576,0.11287878787878787,scene_category
semi,2,seed_model_uniform10,储藏与家务辅助,1,1,0.8866559919231412,0.2273484848484848,0.0833333333333333,scene_category
semi,2,seed_model_uniform10,卧室,15,7,0.8117736307286894,0.47618566618566616,0.1558441558441558,scene_category
semi,2,seed_model_uniform10,卫浴,2,2,1.200506771164478,0.9361111111111112,0.32499999999999996,scene_category
semi,2,seed_model_uniform10,厨房与用餐,2,2,0.5514178446917075,0.43513888888888885,0.0833333333333333,scene_category
semi,2,seed_model_uniform10,复合／待定,5,4,0.7370090191742602,0.34791414141414145,0.12878787878787878,scene_category
semi,2,seed_model_uniform10,工作与学习,2,1,0.8460172617152433,0.2911616161616162,0.03787878787878785,scene_category
semi,2,seed_model_uniform10,开放复合空间,1,1,0.0023727182009305,0.0,0.0,scene_category
semi,2,seed_model_uniform10,无法判断,1,1,0.7215602322826641,0.6049074074074073,0.2777777777777777,scene_category
semi,2,seed_model_uniform10,起居与休闲,3,3,0.8666962906056664,0.5344444444444444,0.2222222222222222,scene_category
semi,2,seed_model_uniform10,通行与连接,10,5,0.9931185894851419,0.25953282828282825,0.050757575757575744,scene_category
semi,2,seed_model_uniform25,储藏与家务辅助,1,1,0.8270591193650795,0.2078598484848484,0.0833333333333333,scene_category
semi,2,seed_model_uniform25,卧室,15,7,0.7672904508717026,0.4448472823472823,0.1558441558441558,scene_category
semi,2,seed_model_uniform25,卫浴,2,2,1.1155957393092435,0.893923611111111,0.32499999999999996,scene_category
semi,2,seed_model_uniform25,厨房与用餐,2,2,0.5391487266175081,0.40339781746031744,0.0833333333333333,scene_category
semi,2,seed_model_uniform25,复合／待定,5,4,0.7056494001444019,0.34321338383838385,0.12878787878787878,scene_category
semi,2,seed_model_uniform25,工作与学习,2,1,0.8039830023556263,0.2615214646464647,0.03787878787878785,scene_category
semi,2,seed_model_uniform25,开放复合空间,1,1,0.01482948875582,0.0,0.0,scene_category
semi,2,seed_model_uniform25,无法判断,1,1,0.6927160583180328,0.586226851851852,0.2777777777777777,scene_category
semi,2,seed_model_uniform25,起居与休闲,3,3,0.8193278952794603,0.5069444444444444,0.2222222222222222,scene_category
semi,2,seed_model_uniform25,通行与连接,10,5,0.9286574887994673,0.23590593434343435,0.050757575757575744,scene_category
semi,2,seed_person_t01,储藏与家务辅助,1,1,0.9327097047128432,0.189733945739073,0.0833333333333333,scene_category
semi,2,seed_person_t01,卧室,15,7,0.8435071603150733,0.4765621301913023,0.22171717171717167,scene_category
semi,2,seed_person_t01,卫浴,2,2,1.2725949615080103,0.9682585305616926,0.4375,scene_category
semi,2,seed_person_t01,厨房与用餐,2,2,0.569880555454071,0.4397078852716931,0.21428571428571425,scene_category
semi,2,seed_person_t01,复合／待定,5,4,0.7745612619825268,0.3456689221736827,0.1621212121212121,scene_category
semi,2,seed_person_t01,工作与学习,2,1,0.8948217443007915,0.31554423226647405,0.1553030303030303,scene_category
semi,2,seed_person_t01,开放复合空间,1,1,0.0,4.108650548026103e-33,0.0,scene_category
semi,2,seed_person_t01,无法判断,1,1,0.7753700916424456,0.6347087868887139,0.2777777777777777,scene_category
semi,2,seed_person_t01,起居与休闲,3,3,0.920968737084729,0.5368391106221472,0.2222222222222222,scene_category
semi,2,seed_person_t01,通行与连接,10,5,1.071531833652776,0.27225214172241186,0.11287878787878787,scene_category
semi,2,seed_person_t025,储藏与家务辅助,1,1,0.9272383685431764,0.2084634445277856,0.0833333333333333,scene_category
semi,2,seed_person_t025,卧室,15,7,0.8426130810607076,0.4877806550032233,0.22171717171717167,scene_category
semi,2,seed_person_t025,卫浴,2,2,1.2734973730000458,0.9813846987298469,0.4375,scene_category
semi,2,seed_person_t025,厨房与用餐,2,2,0.5685086560389121,0.4446983666372813,0.21428571428571425,scene_category
semi,2,seed_person_t025,复合／待定,5,4,0.7679289031221657,0.34609866175067394,0.1621212121212121,scene_category
semi,2,seed_person_t025,工作与学习,2,1,0.8875435055452786,0.31097079077273065,0.1553030303030303,scene_category
semi,2,seed_person_t025,开放复合空间,1,1,9.251858538542972e-17,0.0,0.0,scene_category
semi,2,seed_person_t025,无法判断,1,1,0.766814818062271,0.6359874075781792,0.2777777777777777,scene_category
semi,2,seed_person_t025,起居与休闲,3,3,0.910771588577839,0.5462061306000539,0.2222222222222222,scene_category
semi,2,seed_person_t025,通行与连接,10,5,1.0497245510050184,0.2696606137924863,0.11287878787878787,scene_category
semi,2,seed_person_t05,储藏与家务辅助,1,1,0.9327879596433832,0.2228780400731121,0.0833333333333333,scene_category
semi,2,seed_person_t05,卧室,15,7,0.8477505562693125,0.4953679166931187,0.22171717171717167,scene_category
semi,2,seed_person_t05,卫浴,2,2,1.2768361390920488,0.9880407042151954,0.4375,scene_category
semi,2,seed_person_t05,厨房与用餐,2,2,0.5729431986550348,0.4522496552258673,0.21428571428571425,scene_category
semi,2,seed_person_t05,复合／待定,5,4,0.7694942194739347,0.35034162621787157,0.1621212121212121,scene_category
semi,2,seed_person_t05,工作与学习,2,1,0.8889458989704415,0.3115866903598929,0.1553030303030303,scene_category
semi,2,seed_person_t05,开放复合空间,1,1,9.251858538542969e-18,0.0,0.0,scene_category
semi,2,seed_person_t05,无法判断,1,1,0.7649349883272,0.6372444840174025,0.2777777777777777,scene_category
semi,2,seed_person_t05,起居与休闲,3,3,0.9105456727402351,0.5505788145055004,0.2222222222222222,scene_category
semi,2,seed_person_t05,通行与连接,10,5,1.0499162373747764,0.27424132132974305,0.11287878787878787,scene_category
semi,2,seed_type2,储藏与家务辅助,1,1,0.9211353997280508,0.1889969696969697,0.0833333333333333,scene_category
semi,2,seed_type2,卧室,15,7,0.8568053014188934,0.49893696969696966,0.22171717171717167,scene_category
semi,2,seed_type2,卫浴,2,2,1.2818608480905287,0.9958333333333333,0.4375,scene_category
semi,2,seed_type2,厨房与用餐,2,2,0.5811418374123635,0.4550071428571429,0.21428571428571425,scene_category
semi,2,seed_type2,复合／待定,5,4,0.7801933723612795,0.3378412121212121,0.1621212121212121,scene_category
semi,2,seed_type2,工作与学习,2,1,0.9092897508243396,0.32858939393939396,0.1553030303030303,scene_category
semi,2,seed_type2,开放复合空间,1,1,-9.251858538542972e-17,4.108650548026103e-32,0.0,scene_category
semi,2,seed_type2,无法判断,1,1,0.7849936874451942,0.638888888888889,0.2777777777777777,scene_category
semi,2,seed_type2,起居与休闲,3,3,0.9301036430619671,0.5555555555555556,0.2222222222222222,scene_category
semi,2,seed_type2,通行与连接,10,5,1.0718311030391203,0.27764212121212123,0.11287878787878787,scene_category
semi,2,seed_type3,储藏与家务辅助,1,1,0.9200308594039472,0.1919833333333333,0.0833333333333333,scene_category
