condition,k,method,image_id,building,n_valid,kernel_score,count_brier,count_tv,uncovered_count,abs_pair_disagreement_error,scene_category,main_function_primary,floor_boundary,ceiling_boundary,expert_tag
manual,8,selected_mixture,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,24,0.7422010878921578,1.6177811532852778e-32,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
manual,8,selected_person,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,0.8884692804648568,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.1333333333333333,通行与连接,circulation,present,partial,简单
manual,8,selected_person,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.212672863337942,1.1983564098409467e-32,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,8,selected_person,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,0.9250981261267124,0.8338412763860545,0.4177684517730173,0.2121212121212121,0.1607357002535461,卫浴,bathroom,partial,present,困难
manual,8,selected_person,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,0.714635439625975,0.0744933088028996,0.0773361907067735,0.0333333333333333,0.1469320755766879,卧室,sleep,partial,present,简单
manual,8,selected_person,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.5564167449594956,9.860761315262648e-33,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,8,selected_person,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,0.8879586839679857,0.7533383667468915,0.3528792700459842,0.1333333333333333,0.1511941524926961,起居与休闲,living,partial,partial,中等
manual,8,selected_person,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.0389282171529914,0.6871509454510917,0.2530621240435578,0.0999999999999999,0.1497321856808423,卫浴,bathroom,partial,present,中等
manual,8,selected_person,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.0964925365360525,1.0037448897166936,0.4643419031816858,0.2555555555555555,0.1349242480492533,卫浴,bathroom,partial,present,困难
manual,8,selected_person,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.0558203649347542,0.9675543700386456,0.4476098410345687,0.3,0.09519697911229,卫浴,bathroom,partial,present,困难
manual,8,selected_person,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,0.7801663660520507,0.2299263538794914,0.1202388122067646,0.1145833333333333,0.2096052897275824,卧室,sleep,partial,present,中等
manual,8,selected_person,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,0.7382521129375438,0.1101226257814853,0.0741661781632146,0.0520833333333333,0.1424874742094253,储藏与家务辅助,storage,partial,present,简单
manual,8,selected_person,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.3870499704807378,1.1555579666323415e-32,0.0,0.0,0.0,复合／待定,empty,present,present,简单
manual,8,selected_person,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,1.060312594735502,0.8964353141847526,0.319818469061735,0.1888888888888888,0.1316369678765764,卫浴,bathroom,partial,present,困难
manual,8,selected_person,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,24,0.7479279324760792,1.0913603018194336e-32,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
manual,8,selected_type,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,0.8937351951269755,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.1333333333333333,通行与连接,circulation,present,partial,简单
manual,8,selected_type,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.2155029697730555,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,简单
manual,8,selected_type,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,0.9349470630913588,0.8409090909090908,0.428030303030303,0.2121212121212121,0.1359848484848485,卫浴,bathroom,partial,present,困难
manual,8,selected_type,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,0.71536594700002,0.0822916666666666,0.0958333333333333,0.0333333333333333,0.1760416666666666,卧室,sleep,partial,present,简单
manual,8,selected_type,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.5616056010599432,0.0,0.0,0.0,0.0,卧室,sleep,partial,present,中等
manual,8,selected_type,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,0.9075429433687302,0.7767361111111111,0.3527777777777778,0.1333333333333333,0.1543154761904762,起居与休闲,living,partial,partial,中等
manual,8,selected_type,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.0457675106031312,0.6993055555555555,0.2749999999999999,0.0999999999999999,0.150297619047619,卫浴,bathroom,partial,present,中等
manual,8,selected_type,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.0924274503824634,0.9923611111111112,0.4513888888888888,0.2555555555555555,0.1225198412698412,卫浴,bathroom,partial,present,困难
manual,8,selected_type,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.0653210451427022,0.9791666666666666,0.4611111111111111,0.3,0.0938492063492063,卫浴,bathroom,partial,present,困难
manual,8,selected_type,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,0.7853743756885492,0.2317708333333333,0.125,0.1145833333333333,0.2170138888888888,卧室,sleep,partial,present,中等
manual,8,selected_type,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,0.7493559988115867,0.109375,0.0729166666666666,0.0520833333333333,0.140625,储藏与家务辅助,storage,partial,present,简单
manual,8,selected_type,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.3896021231034777,0.0,0.0,0.0,0.0,复合／待定,empty,present,present,简单
manual,8,selected_type,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,1.0668479929360288,0.9048611111111112,0.3249999999999999,0.1888888888888888,0.125892857142857,卫浴,bathroom,partial,present,困难
manual,8,selected_type,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,24,0.7651550741452887,0.0,0.0,0.0,0.0,厨房与用餐,dining,partial,present,简单
semi,0,cold_context_personal,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,4,0.2128552242861161,0.0,0.0,0.0,0.0,开放复合空间,living,partial,present,中等
semi,0,cold_context_personal,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,4,1.4942339624477348,0.430121380174241,0.1745780155868277,0.0,0.0112948407468252,通行与连接,circulation,present,partial,简单
semi,0,cold_context_personal,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,4,1.1940014401822414,0.1532614779665275,0.2766260161010316,0.0,0.4002806507670972,厨房与用餐,dining,partial,present,简单
semi,0,cold_context_personal,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,24,0.5777174253189591,0.25,0.125,0.125,0.2282608695652173,卧室,sleep,partial,present,简单
semi,0,cold_context_personal,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,4,0.9247014170545146,0.5,0.25,0.25,0.5,起居与休闲,living,partial,partial,中等
semi,0,cold_context_personal,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,0.7801276600228647,0.4,0.1999999999999999,0.2,0.4,卧室,sleep,partial,present,简单
semi,0,cold_context_personal,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,24,0.3618798358751341,0.0,0.0,0.0,0.0,复合／待定,empty,present,present,简单
semi,0,cold_context_personal,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,4,1.3169603669557406,0.5,0.25,0.25,0.5,卧室,sleep,partial,present,简单
semi,0,cold_context_population,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,4,0.215822321821692,0.0,0.0,0.0,0.0,开放复合空间,living,partial,present,中等
semi,0,cold_context_population,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,4,1.4951165758615104,0.4341011207897832,0.17190276436082,0.0,0.0121983564289632,通行与连接,circulation,present,partial,简单
semi,0,cold_context_population,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,4,1.1939695333926963,0.1500976018624152,0.2739503621665933,0.0,0.3978031224707714,厨房与用餐,dining,partial,present,简单
semi,0,cold_context_population,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,24,0.5777987956826873,0.2499999999999999,0.1249999999999999,0.125,0.2282608695652171,卧室,sleep,partial,present,简单
semi,0,cold_context_population,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,4,0.9077813641377122,0.5,0.25,0.25,0.5,起居与休闲,living,partial,partial,中等
semi,0,cold_context_population,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,0.778689562530489,0.4,0.1999999999999999,0.2,0.4,卧室,sleep,partial,present,简单
semi,0,cold_context_population,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,24,0.3631234103478389,0.0,0.0,0.0,0.0,复合／待定,empty,present,present,简单
semi,0,cold_context_population,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,4,1.3154003512863075,0.5,0.25,0.25,0.5,卧室,sleep,partial,present,简单
semi,0,cold_personal,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,4,0.205574021361973,0.0,0.0,0.0,0.0,开放复合空间,living,partial,present,中等
semi,0,cold_personal,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,4,1.4886735124829304,0.4651812289652249,0.2037401986342762,0.0,0.0041365058477721,通行与连接,circulation,present,partial,简单
semi,0,cold_personal,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,4,1.199363290422121,0.137456137683217,0.2613593757739065,0.0,0.3863808686290826,厨房与用餐,dining,partial,present,简单
semi,0,cold_personal,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,24,0.5861630266718,0.25,0.125,0.125,0.2282608695652173,卧室,sleep,partial,present,简单
semi,0,cold_personal,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,4,0.9562436643042383,0.5000000000000001,0.25,0.25,0.5,起居与休闲,living,partial,partial,中等
semi,0,cold_personal,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,0.7886947731658286,0.4000000000000001,0.1999999999999999,0.2,0.4,卧室,sleep,partial,present,简单
semi,0,cold_personal,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,24,0.3700966282349162,0.0,0.0,0.0,0.0,复合／待定,empty,present,present,简单
semi,0,cold_personal,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,4,1.3232017406575014,0.5,0.25,0.25,0.5,卧室,sleep,partial,present,简单
semi,0,cold_population,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,4,0.2142605463031722,0.0,0.0,0.0,0.0,开放复合空间,living,partial,present,中等
semi,0,cold_population,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,4,1.489475865598973,0.4518088103328846,0.1959704191107482,0.0,0.0058383912221362,通行与连接,circulation,present,partial,简单
semi,0,cold_population,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,4,1.1992777835206234,0.1297506477721942,0.2547063483427476,0.0,0.3796620489133011,厨房与用餐,dining,partial,present,简单
semi,0,cold_population,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,24,0.583462919528702,0.25,0.125,0.125,0.2282608695652173,卧室,sleep,partial,present,简单
semi,0,cold_population,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,4,0.8925868093651097,0.5,0.25,0.25,0.5,起居与休闲,living,partial,partial,中等
semi,0,cold_population,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,0.7816825556238726,0.4,0.1999999999999999,0.2,0.4,卧室,sleep,partial,present,简单
semi,0,cold_population,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,24,0.3717067602089197,0.0,0.0,0.0,0.0,复合／待定,empty,present,present,简单
semi,0,cold_population,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,4,1.319196032035691,0.5,0.25,0.25,0.5,卧室,sleep,partial,present,简单
semi,0,cold_type2,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,4,0.2057736737535556,0.0,0.0,0.0,0.0,开放复合空间,living,partial,present,中等
semi,0,cold_type2,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,4,1.4918422560636608,0.4431780893984729,0.1846321876034524,0.0,0.0085459017950204,通行与连接,circulation,present,partial,简单
semi,0,cold_type2,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,4,1.198029851655178,0.1346839286959338,0.2595033031542506,0.0,0.3843226776125674,厨房与用餐,dining,partial,present,简单
semi,0,cold_type2,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,24,0.5879499189629275,0.25,0.125,0.125,0.2282608695652173,卧室,sleep,partial,present,简单
semi,0,cold_type2,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,4,0.9387331460964994,0.5,0.25,0.25,0.5,起居与休闲,living,partial,partial,中等
semi,0,cold_type2,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,0.7883123267835892,0.4,0.1999999999999999,0.2,0.4,卧室,sleep,partial,present,简单
semi,0,cold_type2,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,24,0.3717986541557608,0.0,0.0,0.0,0.0,复合／待定,empty,present,present,简单
semi,0,cold_type2,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,4,1.3206150824891838,0.5,0.25,0.25,0.5,卧室,sleep,partial,present,简单
semi,0,cold_type3,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,4,0.2059255663785081,0.0,0.0,0.0,0.0,开放复合空间,living,partial,present,中等
semi,0,cold_type3,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,4,1.4905079305689917,0.4612546241760389,0.1932014436149677,0.0,0.0062149880038955,通行与连接,circulation,present,partial,简单
