code,image_id,condition,method,N,omitted_worker,changed_pairs,total_pairs
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,OSPA1_6,6,W008,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,OSPA1_6,6,W012,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,OSPA1_6,6,W013,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,OSPA1_6,6,W015,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_6,6,W002,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_6,6,W006,2,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_6,6,W008,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_6,6,W012,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_6,6,W013,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_6,6,W015,2,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_9,6,W002,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_9,6,W006,6,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_9,6,W008,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_9,6,W012,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_9,6,W013,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_9,6,W015,4,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_12,6,W002,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_12,6,W006,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_12,6,W008,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_12,6,W012,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_12,6,W013,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,Hausdorff_12,6,W015,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,OSPA1_6_AND_H9,6,W002,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,OSPA1_6_AND_H9,6,W006,6,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,OSPA1_6_AND_H9,6,W008,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,OSPA1_6_AND_H9,6,W012,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,OSPA1_6_AND_H9,6,W013,0,10
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,OSPA1_6_AND_H9,6,W015,4,10
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,OSPA1_6,4,W001,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,OSPA1_6,4,W033,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,OSPA1_6,4,W034,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,OSPA1_6,4,W036,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_6,4,W001,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_6,4,W033,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_6,4,W034,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_6,4,W036,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_9,4,W001,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_9,4,W033,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_9,4,W034,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_9,4,W036,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_12,4,W001,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_12,4,W033,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_12,4,W034,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,Hausdorff_12,4,W036,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,OSPA1_6_AND_H9,4,W001,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,OSPA1_6_AND_H9,4,W033,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,OSPA1_6_AND_H9,4,W034,0,3
jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,OSPA1_6_AND_H9,4,W036,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,OSPA1_6,4,W002,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,OSPA1_6,4,W006,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,OSPA1_6,4,W008,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,OSPA1_6,4,W036,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_6,4,W002,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_6,4,W006,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_6,4,W008,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_6,4,W036,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_9,4,W002,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_9,4,W006,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_9,4,W008,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_9,4,W036,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_12,4,W002,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_12,4,W006,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_12,4,W008,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,Hausdorff_12,4,W036,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,OSPA1_6_AND_H9,4,W002,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,OSPA1_6_AND_H9,4,W006,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,OSPA1_6_AND_H9,4,W008,0,3
jtcxE69GiFV-26,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,OSPA1_6_AND_H9,4,W036,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,OSPA1_6,4,W002,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,OSPA1_6,4,W028,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,OSPA1_6,4,W029,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,OSPA1_6,4,W036,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_6,4,W002,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_6,4,W028,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_6,4,W029,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_6,4,W036,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_9,4,W002,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_9,4,W028,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_9,4,W029,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_9,4,W036,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_12,4,W002,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_12,4,W028,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_12,4,W029,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,Hausdorff_12,4,W036,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,OSPA1_6_AND_H9,4,W002,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,OSPA1_6_AND_H9,4,W028,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,OSPA1_6_AND_H9,4,W029,0,3
jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,OSPA1_6_AND_H9,4,W036,0,3
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,OSPA1_6,3,W008,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,OSPA1_6,3,W011,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,OSPA1_6,3,W012,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,Hausdorff_6,3,W008,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,Hausdorff_6,3,W011,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,Hausdorff_6,3,W012,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,Hausdorff_9,3,W008,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,Hausdorff_9,3,W011,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,Hausdorff_9,3,W012,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,Hausdorff_12,3,W008,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,Hausdorff_12,3,W011,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,Hausdorff_12,3,W012,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,OSPA1_6_AND_H9,3,W008,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,OSPA1_6_AND_H9,3,W011,0,1
pRbA3pwrgk9-01,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,OSPA1_6_AND_H9,3,W012,0,1
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6,6,W001,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6,6,W028,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6,6,W029,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6,6,W031,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6,6,W032,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6,6,W035,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_6,6,W001,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_6,6,W028,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_6,6,W029,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_6,6,W031,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_6,6,W032,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_6,6,W035,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_9,6,W001,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_9,6,W028,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_9,6,W029,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_9,6,W031,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_9,6,W032,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_9,6,W035,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_12,6,W001,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_12,6,W028,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_12,6,W029,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_12,6,W031,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_12,6,W032,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,Hausdorff_12,6,W035,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6_AND_H9,6,W001,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6_AND_H9,6,W028,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6_AND_H9,6,W029,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6_AND_H9,6,W031,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6_AND_H9,6,W032,0,10
pRbA3pwrgk9-02,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,OSPA1_6_AND_H9,6,W035,0,10
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,OSPA1_6,3,W033,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,OSPA1_6,3,W034,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,OSPA1_6,3,W035,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,Hausdorff_6,3,W033,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,Hausdorff_6,3,W034,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,Hausdorff_6,3,W035,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,Hausdorff_9,3,W033,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,Hausdorff_9,3,W034,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,Hausdorff_9,3,W035,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,Hausdorff_12,3,W033,1,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,Hausdorff_12,3,W034,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,Hausdorff_12,3,W035,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,OSPA1_6_AND_H9,3,W033,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,OSPA1_6_AND_H9,3,W034,0,1
pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,OSPA1_6_AND_H9,3,W035,0,1
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,OSPA1_6,5,W006,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,OSPA1_6,5,W017,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,OSPA1_6,5,W029,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,OSPA1_6,5,W033,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,OSPA1_6,5,W034,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_6,5,W006,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_6,5,W017,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_6,5,W029,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_6,5,W033,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_6,5,W034,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_9,5,W006,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_9,5,W017,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_9,5,W029,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_9,5,W033,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_9,5,W034,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_12,5,W006,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_12,5,W017,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_12,5,W029,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_12,5,W033,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,Hausdorff_12,5,W034,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,OSPA1_6_AND_H9,5,W006,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,OSPA1_6_AND_H9,5,W017,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,OSPA1_6_AND_H9,5,W029,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,OSPA1_6_AND_H9,5,W033,0,6
pRbA3pwrgk9-07,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,OSPA1_6_AND_H9,5,W034,0,6
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W001,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W002,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W006,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W008,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W010,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W011,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W012,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W013,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W015,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W017,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W028,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W029,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W030,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W031,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W032,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W033,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W034,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W035,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W036,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,OSPA1_6,20,W037,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,Hausdorff_6,20,W001,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,Hausdorff_6,20,W002,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,Hausdorff_6,20,W006,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,Hausdorff_6,20,W008,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,Hausdorff_6,20,W010,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,Hausdorff_6,20,W011,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,Hausdorff_6,20,W012,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,Hausdorff_6,20,W013,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,Hausdorff_6,20,W015,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,Hausdorff_6,20,W017,0,171
pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,Hausdorff_6,20,W028,0,171
