code,image_id,building,condition,method,N,clusters,supported,singletons,singleton_mass,largest_share,sizes
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,Hausdorff_12,5,2,2,0,0.0,0.6,3;2
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,OSPA1_6_AND_H6,5,3,2,1,0.2,0.4,2;2;1
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,OSPA1_6_AND_H9,5,2,2,0,0.0,0.6,3;2
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,OSPA1_6_AND_H12,5,2,2,0,0.0,0.6,3;2
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,Bottleneck_equal_6,5,3,2,1,0.2,0.4,2;2;1
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,Bottleneck_equal_9,5,2,2,0,0.0,0.6,3;2
q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,Bottleneck_equal_12,5,2,2,0,0.0,0.6,3;2
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,count_only,24,1,1,0,0.0,1.0,24
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA1_3,24,5,2,3,0.125,0.6666666666666666,16;5;1;1;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA1_6,24,2,1,1,0.041666666666666664,0.9583333333333334,23;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA1_9,24,1,1,0,0.0,1.0,24
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA2_3,24,6,2,4,0.16666666666666666,0.625,15;5;1;1;1;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA2_6,24,3,2,1,0.041666666666666664,0.875,21;2;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA2_9,24,2,1,1,0.041666666666666664,0.9583333333333334,23;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA2_12,24,1,1,0,0.0,1.0,24
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,Hausdorff_3,24,13,6,7,0.2916666666666667,0.20833333333333334,5;4;2;2;2;2;1;1;1;1;1;1;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,Hausdorff_6,24,5,3,2,0.08333333333333333,0.4166666666666667,10;10;2;1;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,Hausdorff_9,24,4,2,2,0.08333333333333333,0.8333333333333334,20;2;1;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,Hausdorff_12,24,2,2,0,0.0,0.9166666666666666,22;2
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA1_6_AND_H6,24,5,3,2,0.08333333333333333,0.4166666666666667,10;10;2;1;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,24,4,2,2,0.08333333333333333,0.8333333333333334,20;2;1;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,OSPA1_6_AND_H12,24,2,2,0,0.0,0.9166666666666666,22;2
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,Bottleneck_equal_6,24,5,3,2,0.08333333333333333,0.4166666666666667,10;10;2;1;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,Bottleneck_equal_9,24,4,2,2,0.08333333333333333,0.8333333333333334,20;2;1;1
q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,Bottleneck_equal_12,24,2,2,0,0.0,0.9166666666666666,22;2
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,count_only,6,1,1,0,0.0,1.0,6
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA1_3,6,3,2,1,0.16666666666666666,0.5,3;2;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA1_6,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA1_9,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA2_3,6,3,2,1,0.16666666666666666,0.5,3;2;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA2_6,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA2_9,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA2_12,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,Hausdorff_3,6,6,0,6,1.0,0.16666666666666666,1;1;1;1;1;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,Hausdorff_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,Hausdorff_9,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,Hausdorff_12,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA1_6_AND_H6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,OSPA1_6_AND_H12,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,Bottleneck_equal_6,6,3,1,2,0.3333333333333333,0.6666666666666666,4;1;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,Bottleneck_equal_9,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
q9vSo1VnCiC-24,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,Bottleneck_equal_12,6,2,1,1,0.16666666666666666,0.8333333333333334,5;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,count_only,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA1_3,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA1_6,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA1_9,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA2_3,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA2_6,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA2_9,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA2_12,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,Hausdorff_3,5,4,1,3,0.6,0.4,2;1;1;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,Hausdorff_6,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,Hausdorff_9,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,Hausdorff_12,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA1_6_AND_H6,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,OSPA1_6_AND_H12,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,Bottleneck_equal_6,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,Bottleneck_equal_9,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-29,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,Bottleneck_equal_12,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,count_only,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA1_3,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA1_6,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA1_9,5,4,1,3,0.6,0.4,2;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA2_3,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA2_6,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA2_9,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA2_12,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,Hausdorff_3,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,Hausdorff_6,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,Hausdorff_9,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,Hausdorff_12,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA1_6_AND_H6,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,OSPA1_6_AND_H12,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,Bottleneck_equal_6,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,Bottleneck_equal_9,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,Bottleneck_equal_12,5,5,0,5,1.0,0.2,1;1;1;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,count_only,24,3,1,2,0.08333333333333333,0.9166666666666666,22;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA1_3,24,9,5,4,0.16666666666666666,0.25,6;5;4;3;2;1;1;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA1_6,24,5,2,3,0.125,0.7916666666666666,19;2;1;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA1_9,24,4,2,2,0.08333333333333333,0.8333333333333334,20;2;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA2_3,24,12,7,5,0.20833333333333334,0.16666666666666666,4;4;3;2;2;2;2;1;1;1;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA2_6,24,6,4,2,0.08333333333333333,0.375,9;6;5;2;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA2_9,24,4,2,2,0.08333333333333333,0.8333333333333334,20;2;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA2_12,24,4,2,2,0.08333333333333333,0.8333333333333334,20;2;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Hausdorff_3,24,17,4,13,0.5416666666666666,0.16666666666666666,4;3;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Hausdorff_6,24,11,5,6,0.25,0.25,6;4;4;2;2;1;1;1;1;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Hausdorff_9,24,7,4,3,0.125,0.375,9;8;2;2;1;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Hausdorff_12,24,6,4,2,0.08333333333333333,0.375,9;9;2;2;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA1_6_AND_H6,24,11,5,6,0.25,0.25,6;4;4;2;2;1;1;1;1;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,24,7,4,3,0.125,0.375,9;8;2;2;1;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,OSPA1_6_AND_H12,24,6,4,2,0.08333333333333333,0.375,9;9;2;2;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Bottleneck_equal_6,24,11,5,6,0.25,0.25,6;4;4;2;2;1;1;1;1;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Bottleneck_equal_9,24,7,4,3,0.125,0.375,9;8;2;2;1;1;1
q9vSo1VnCiC-32,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,Bottleneck_equal_12,24,6,4,2,0.08333333333333333,0.375,9;9;2;2;1;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,count_only,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA1_3,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA1_6,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA1_9,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA2_3,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA2_6,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA2_9,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA2_12,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,Hausdorff_3,5,4,1,3,0.6,0.4,2;1;1;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,Hausdorff_6,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,Hausdorff_9,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,Hausdorff_12,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA1_6_AND_H6,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA1_6_AND_H9,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,OSPA1_6_AND_H12,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,Bottleneck_equal_6,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,Bottleneck_equal_9,5,2,1,1,0.2,0.8,4;1
q9vSo1VnCiC-34,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,Bottleneck_equal_12,5,2,1,1,0.2,0.8,4;1
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,count_only,23,2,2,0,0.0,0.9130434782608695,21;2
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA1_3,23,4,3,1,0.043478260869565216,0.782608695652174,18;2;2;1
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA1_6,23,2,2,0,0.0,0.9130434782608695,21;2
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA1_9,23,2,2,0,0.0,0.9130434782608695,21;2
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA2_3,23,7,3,4,0.17391304347826086,0.391304347826087,9;8;2;1;1;1;1
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA2_6,23,3,2,1,0.043478260869565216,0.8695652173913043,20;2;1
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA2_9,23,2,2,0,0.0,0.9130434782608695,21;2
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA2_12,23,2,2,0,0.0,0.9130434782608695,21;2
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Hausdorff_3,23,13,5,8,0.34782608695652173,0.17391304347826086,4;4;3;2;2;1;1;1;1;1;1;1;1
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Hausdorff_6,23,6,3,3,0.13043478260869565,0.43478260869565216,10;8;2;1;1;1
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Hausdorff_9,23,5,2,3,0.13043478260869565,0.782608695652174,18;2;1;1;1
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Hausdorff_12,23,3,3,0,0.0,0.8260869565217391,19;2;2
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA1_6_AND_H6,23,6,3,3,0.13043478260869565,0.43478260869565216,10;8;2;1;1;1
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA1_6_AND_H9,23,5,2,3,0.13043478260869565,0.782608695652174,18;2;1;1;1
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,OSPA1_6_AND_H12,23,3,3,0,0.0,0.8260869565217391,19;2;2
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Bottleneck_equal_6,23,6,3,3,0.13043478260869565,0.43478260869565216,10;8;2;1;1;1
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Bottleneck_equal_9,23,5,2,3,0.13043478260869565,0.782608695652174,18;2;1;1;1
rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Bottleneck_equal_12,23,3,3,0,0.0,0.8260869565217391,19;2;2
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,count_only,5,3,2,1,0.2,0.4,2;2;1
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,OSPA1_3,5,4,1,3,0.6,0.4,2;1;1;1
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,OSPA1_6,5,3,2,1,0.2,0.4,2;2;1
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,OSPA1_9,5,3,2,1,0.2,0.4,2;2;1
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,OSPA2_3,5,5,0,5,1.0,0.2,1;1;1;1;1
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,OSPA2_6,5,3,2,1,0.2,0.4,2;2;1
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,OSPA2_9,5,3,2,1,0.2,0.4,2;2;1
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,OSPA2_12,5,3,2,1,0.2,0.4,2;2;1
rPc6DW4iMge-05,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,Hausdorff_3,5,5,0,5,1.0,0.2,1;1;1;1;1
