code,image_id,building,condition,id_a,id_b,worker_a,worker_b,n_a,n_b,same_count,ospa1,ospa2,cardinality_floor,hausdorff,directed_a,directed_b,nn_mean,sum_assignment_max,bottleneck,uncovered_a_3,uncovered_b_3,matched_3,one_to_one_unmatched_3,uncovered_a_6,uncovered_b_6,matched_6,one_to_one_unmatched_6,uncovered_a_9,uncovered_b_9,matched_9,one_to_one_unmatched_9,uncovered_a_12,uncovered_b_12,matched_12,one_to_one_unmatched_12
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,6c26d77b8fe5e104,W006,W015,8,8,True,0.2823401615707242,0.7985785713918583,0.0,2.258721292565794,2.258721292565794,2.258721292565794,0.2823401615707242,2.258721292565794,2.258721292565794,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,cbfa1db9b3b7ec4d,W006,W017,8,8,True,0.2823401615707242,0.7985785713918583,0.0,2.258721292565794,2.258721292565794,2.258721292565794,0.2823401615707242,2.258721292565794,2.258721292565794,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,b86432f92a43add3,W006,W018,8,8,True,0.7753688735386317,1.0558490487917047,0.0,2.5559653051457762,2.5559653051457762,2.5559653051457762,0.7753688735386317,2.5559653051457762,2.5559653051457762,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,9130e3a10b708f2c,W006,W021,8,8,True,1.1968799297917534,1.2475272062716039,0.0,1.7397959544589887,1.7397959544589887,1.7397959544589887,1.1968799297917534,1.7397959544589887,1.7397959544589887,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,2099f09dd0969482,W006,W027,8,8,True,1.1113281176551535,1.3729235171420582,0.0,2.2346360526750124,2.2346360526750124,2.2346360526750124,1.1113281176551535,2.2346360526750124,2.2346360526750124,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,3040d441f80810e4,W006,W028,8,8,True,0.9139739791101225,1.0358058297948372,0.0,1.7237585247301028,1.7237585247301028,1.7237585247301028,0.9139739791101225,1.7237585247301028,1.7237585247301028,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,be7a92e1f36d2292,W006,W029,8,8,True,2.137854966515864,2.6258645290671296,0.0,5.196664165866327,5.196664165866327,5.196664165866327,2.137854966515864,5.196664165866327,5.196664165866327,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,674ea0b8b27fa7c7,W006,W030,8,8,True,1.6640811555446673,1.7876499396790915,0.0,2.8796342913631707,2.8796342913631707,2.8796342913631707,1.6640811555446673,2.8796342913631707,2.8796342913631707,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,9c964b13299f32cb,W006,W031,8,8,True,0.860700569484544,1.0195371714025652,0.0,1.7441137181071356,1.7441137181071356,1.7441137181071356,0.860700569484544,1.7441137181071356,1.7441137181071356,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,6a317a400188cb9b,W006,W032,8,8,True,0.8679431585937751,1.0291242084381427,0.0,2.144720434584197,2.144720434584197,2.144720434584197,0.8679431585937751,2.144720434584197,2.144720434584197,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,5f9c3715d22ae336,W006,W033,8,8,True,1.2658283855767731,1.364417705504893,0.0,2.096730635465836,2.096730635465836,2.096730635465836,1.2658283855767731,2.096730635465836,2.096730635465836,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,2c487c4855775399,W006,W034,8,8,True,1.2806880736391442,1.5791592254280227,0.0,3.542022994853944,3.542022994853944,3.542022994853944,1.2806880736391442,3.542022994853944,3.542022994853944,1,1,7,2,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,f25bd8df99652c2b,W006,W035,8,8,True,1.821604591248863,2.0418778308141152,0.0,3.3109266985337906,3.3109266985337906,3.3109266985337906,1.821604591248863,3.3109266985337906,3.3109266985337906,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,4bfc0d70b116500c,W006,W036,8,8,True,1.260250843448308,1.542890542398695,0.0,3.138280208228856,3.138280208228856,3.138280208228856,1.260250843448308,3.138280208228856,3.138280208228856,1,1,7,2,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,59650fcf724f11bc,922f49b7c63582f6,W006,W037,8,8,True,1.665826653034056,1.9724584633192022,0.0,3.5303729933400056,3.5303729933400056,3.5303729933400056,1.665826653034056,3.5303729933400056,3.5303729933400056,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,84b0461c974c6f08,W008,W010,8,8,True,0.8744936056289949,0.8936185906329137,0.0,1.1416374991420157,1.1416374991420157,1.1416374991420157,0.8744936056289949,1.1416374991420157,1.1416374991420157,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,b36f0dc2bb36d9b6,W008,W011,8,8,True,0.919338416220019,0.9930347836492194,0.0,1.5294757024598775,1.5294757024598775,1.5294757024598775,0.919338416220019,1.5294757024598775,1.5294757024598775,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,e43b14b1a0c01b0f,W008,W012,8,8,True,1.7251117878323945,1.8594952077931044,0.0,2.9710773812191706,2.9710773812191706,2.9710773812191706,1.7251117878323945,2.9710773812191706,2.9710773812191706,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,a73527487e1ba30e,W008,W013,8,8,True,1.0530662475501935,1.1456916766231573,0.0,1.6209812561950108,1.6209812561950108,1.6209812561950108,1.0530662475501935,1.6209812561950108,1.6209812561950108,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,9bf982556e9845da,W008,W014,8,8,True,1.0530662475501935,1.1456916766231573,0.0,1.6209812561950108,1.6209812561950108,1.6209812561950108,1.0530662475501935,1.6209812561950108,1.6209812561950108,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,6c26d77b8fe5e104,W008,W015,8,8,True,0.9409009511833517,1.0245106937185453,0.0,1.394315277079767,1.394315277079767,1.394315277079767,0.9409009511833517,1.394315277079767,1.394315277079767,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,cbfa1db9b3b7ec4d,W008,W017,8,8,True,0.9409009511833517,1.0245106937185453,0.0,1.394315277079767,1.394315277079767,1.394315277079767,0.9409009511833517,1.394315277079767,1.394315277079767,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,b86432f92a43add3,W008,W018,8,8,True,0.7456761972538101,0.8010985922428747,0.0,1.255788095481278,1.255788095481278,1.255788095481278,0.7456761972538101,1.255788095481278,1.255788095481278,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,9130e3a10b708f2c,W008,W021,8,8,True,0.919338416220019,0.9930347836492194,0.0,1.5294757024598775,1.5294757024598775,1.5294757024598775,0.919338416220019,1.5294757024598775,1.5294757024598775,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,2099f09dd0969482,W008,W027,8,8,True,1.0949675926138096,1.2044305089556393,0.0,1.8597903376144316,1.8597903376144316,1.8597903376144316,1.0949675926138096,1.8597903376144316,1.8597903376144316,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,3040d441f80810e4,W008,W028,8,8,True,0.6052492114829373,0.655438571875295,0.0,0.9653583269591934,0.9653583269591934,0.9653583269591934,0.6052492114829373,0.9653583269591934,0.9653583269591934,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,be7a92e1f36d2292,W008,W029,8,8,True,1.8611626836513915,2.202150472410639,0.0,3.877612269934088,3.877612269934088,3.877612269934088,1.8611626836513915,3.877612269934088,3.877612269934088,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,674ea0b8b27fa7c7,W008,W030,8,8,True,1.258626207120274,1.458791785801953,0.0,2.2753888304529917,2.2753888304529917,2.2753888304529917,1.258626207120274,2.2753888304529917,2.2753888304529917,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,9c964b13299f32cb,W008,W031,8,8,True,0.7464450343229363,0.7683239834237845,0.0,1.1653870815408438,1.1653870815408438,1.1653870815408438,0.7464450343229363,1.1653870815408438,1.1653870815408438,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,6a317a400188cb9b,W008,W032,8,8,True,0.6916241225758049,0.7579404790793018,0.0,1.1342436133483054,1.1342436133483054,1.1342436133483054,0.6916241225758049,1.1342436133483054,1.1342436133483054,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,5f9c3715d22ae336,W008,W033,8,8,True,0.9637260461676099,1.0522229384953348,0.0,1.6432526035988166,1.6432526035988166,1.6432526035988166,0.9637260461676099,1.6432526035988166,1.6432526035988166,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,2c487c4855775399,W008,W034,8,8,True,1.2986967061173293,1.5064832429343282,0.0,2.392189778420827,2.392189778420827,2.392189778420827,1.2986967061173293,2.392189778420827,2.392189778420827,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,f25bd8df99652c2b,W008,W035,8,8,True,1.5440541789820381,1.729040004188451,0.0,2.2432149116002185,2.2432149116002185,2.2432149116002185,1.5440541789820381,2.2432149116002185,2.2432149116002185,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,4bfc0d70b116500c,W008,W036,8,8,True,1.0189655481354722,1.228485869584574,0.0,2.4295968481753403,2.4295968481753403,2.4295968481753403,1.0189655481354722,2.4295968481753403,2.4295968481753403,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,13d54802362fd649,922f49b7c63582f6,W008,W037,8,8,True,1.5793312028565352,1.8094078058891605,0.0,3.047346861495644,3.047346861495644,3.047346861495644,1.5793312028565352,3.047346861495644,3.047346861495644,1,1,7,2,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,b36f0dc2bb36d9b6,W010,W011,8,8,True,1.1536607235150806,1.264345341122669,0.0,2.058448086384007,2.058448086384007,2.058448086384007,1.1536607235150806,2.058448086384007,2.058448086384007,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,e43b14b1a0c01b0f,W010,W012,8,8,True,1.7857012848380196,1.956164380967685,0.0,3.4486240331458182,3.4486240331458182,3.4486240331458182,1.7857012848380196,3.4486240331458182,3.4486240331458182,1,1,7,2,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,a73527487e1ba30e,W010,W013,8,8,True,1.0277601513336379,1.177379088180412,0.0,2.4275901702358325,2.4275901702358325,2.4275901702358325,1.0277601513336379,2.4275901702358325,2.4275901702358325,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,9bf982556e9845da,W010,W014,8,8,True,1.0277601513336379,1.177379088180412,0.0,2.4275901702358325,2.4275901702358325,2.4275901702358325,1.0277601513336379,2.4275901702358325,2.4275901702358325,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,6c26d77b8fe5e104,W010,W015,8,8,True,0.7950421776570075,0.8304185864927487,0.0,1.2254486528729094,1.2254486528729094,1.2254486528729094,0.7950421776570075,1.2254486528729094,1.2254486528729094,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,cbfa1db9b3b7ec4d,W010,W017,8,8,True,0.7950421776570075,0.8304185864927487,0.0,1.2254486528729094,1.2254486528729094,1.2254486528729094,0.7950421776570075,1.2254486528729094,1.2254486528729094,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,b86432f92a43add3,W010,W018,8,8,True,0.7785390705428542,0.8256070454562945,0.0,1.170014312398371,1.170014312398371,1.170014312398371,0.7785390705428542,1.170014312398371,1.170014312398371,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,9130e3a10b708f2c,W010,W021,8,8,True,1.1536607235150806,1.264345341122669,0.0,2.058448086384007,2.058448086384007,2.058448086384007,1.1536607235150806,2.058448086384007,2.058448086384007,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,2099f09dd0969482,W010,W027,8,8,True,1.0600819151192866,1.1998677881335722,0.0,2.086073249751931,2.086073249751931,2.086073249751931,1.0600819151192866,2.086073249751931,2.086073249751931,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,3040d441f80810e4,W010,W028,8,8,True,1.0551101792293676,1.1058208470586048,0.0,1.421260665650108,1.421260665650108,1.421260665650108,1.0551101792293676,1.421260665650108,1.421260665650108,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,be7a92e1f36d2292,W010,W029,8,8,True,2.0429591479680447,2.574591553190544,0.0,4.77616794955248,4.77616794955248,4.77616794955248,2.0429591479680447,4.77616794955248,4.77616794955248,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,674ea0b8b27fa7c7,W010,W030,8,8,True,1.6837055894551973,1.9137444965875576,0.0,3.053828531883494,3.053828531883494,3.053828531883494,1.6837055894551973,3.053828531883494,3.053828531883494,1,1,7,2,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,9c964b13299f32cb,W010,W031,8,8,True,0.9285583484518702,1.019293067474745,0.0,1.5386243773166568,1.5386243773166568,1.5386243773166568,0.9285583484518702,1.5386243773166568,1.5386243773166568,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,6a317a400188cb9b,W010,W032,8,8,True,0.6979531674329501,0.8165186697460216,0.0,1.5142615018499213,1.5142615018499213,1.5142615018499213,0.6979531674329501,1.5142615018499213,1.5142615018499213,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,5f9c3715d22ae336,W010,W033,8,8,True,1.3496226018006379,1.4371742979720619,0.0,2.5237993726159553,2.5237993726159553,2.5237993726159553,1.3496226018006379,2.5237993726159553,2.5237993726159553,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,2c487c4855775399,W010,W034,8,8,True,1.4907210433847973,1.7356070186458163,0.0,3.0581445626813593,3.0581445626813593,3.0581445626813593,1.4907210433847973,3.0581445626813593,3.0581445626813593,1,1,7,2,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,f25bd8df99652c2b,W010,W035,8,8,True,2.0670321657647257,2.293810108460102,0.0,3.3051175768356584,3.3051175768356584,3.3051175768356584,2.0670321657647257,3.3051175768356584,3.3051175768356584,3,3,5,6,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,4bfc0d70b116500c,W010,W036,8,8,True,1.1765587905674313,1.384823622958588,0.0,2.9435474764246425,2.9435474764246425,2.9435474764246425,1.1765587905674313,2.9435474764246425,2.9435474764246425,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,84b0461c974c6f08,922f49b7c63582f6,W010,W037,8,8,True,1.4829468037051439,1.7413539105605944,0.0,2.601244447559315,2.601244447559315,2.601244447559315,1.4829468037051439,2.601244447559315,2.601244447559315,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,e43b14b1a0c01b0f,W011,W012,8,8,True,1.6206222485478876,1.7796346298230163,0.0,3.4191823361247637,3.4191823361247637,3.4191823361247637,1.6206222485478876,3.4191823361247637,3.4191823361247637,1,1,7,2,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,a73527487e1ba30e,W011,W013,8,8,True,1.1968799297917534,1.2475272062716039,0.0,1.7397959544589887,1.7397959544589887,1.7397959544589887,1.1968799297917534,1.7397959544589887,1.7397959544589887,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,9bf982556e9845da,W011,W014,8,8,True,1.1968799297917534,1.2475272062716039,0.0,1.7397959544589887,1.7397959544589887,1.7397959544589887,1.1968799297917534,1.7397959544589887,1.7397959544589887,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,6c26d77b8fe5e104,W011,W015,8,8,True,1.180262157315243,1.2323732390172,0.0,1.7397959544589887,1.7397959544589887,1.7397959544589887,1.180262157315243,1.7397959544589887,1.7397959544589887,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,cbfa1db9b3b7ec4d,W011,W017,8,8,True,1.180262157315243,1.2323732390172,0.0,1.7397959544589887,1.7397959544589887,1.7397959544589887,1.180262157315243,1.7397959544589887,1.7397959544589887,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,b86432f92a43add3,W011,W018,8,8,True,0.8671726056024711,0.9179099922518698,0.0,1.3698087285974758,1.3698087285974758,1.3698087285974758,0.8671726056024711,1.3698087285974758,1.3698087285974758,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,9130e3a10b708f2c,W011,W021,8,8,True,2.1344341156289847e-07,4.2688682312579694e-07,0.0,8.537736462515939e-07,8.537736462515939e-07,8.537736462515939e-07,2.1344341156289847e-07,8.537736462515939e-07,8.537736462515939e-07,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,2099f09dd0969482,W011,W027,8,8,True,1.3170951792603067,1.4043986966665702,0.0,1.871549104913337,1.871549104913337,1.871549104913337,1.3170951792603067,1.871549104913337,1.871549104913337,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,3040d441f80810e4,W011,W028,8,8,True,0.7243507273084546,0.8064719636618036,0.0,1.3335479218651083,1.3335479218651083,1.3335479218651083,0.7243507273084546,1.3335479218651083,1.3335479218651083,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,be7a92e1f36d2292,W011,W029,8,8,True,1.739188065241041,2.263136097667696,0.0,4.558933304060061,4.558933304060061,4.558933304060061,1.739188065241041,4.558933304060061,4.558933304060061,2,2,6,4,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,674ea0b8b27fa7c7,W011,W030,8,8,True,1.17113157877341,1.310604399075487,0.0,2.211737482018026,2.211737482018026,2.211737482018026,1.17113157877341,2.211737482018026,2.211737482018026,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,9c964b13299f32cb,W011,W031,8,8,True,0.7506546237108948,0.77441525770611,0.0,0.9619534456525424,0.9619534456525424,0.9619534456525424,0.7506546237108948,0.9619534456525424,0.9619534456525424,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,6a317a400188cb9b,W011,W032,8,8,True,0.9427323873927511,1.0249625041876547,0.0,1.5459953953687509,1.5459953953687509,1.5459953953687509,0.9427323873927511,1.5459953953687509,1.5459953953687509,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,b36f0dc2bb36d9b6,5f9c3715d22ae336,W011,W033,8,8,True,0.7970042331262812,0.873833226508173,0.0,1.2778379632446861,1.2778379632446861,1.2778379632446861,0.7970042331262812,1.2778379632446861,1.2778379632446861,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0
