variant,replicate,features,k,ari,n_workers
all_calculation_valid,74,geometry_and_time,2,0.08839779005524862,22
all_calculation_valid,74,geometry_and_time,3,0.14602587800369685,22
all_calculation_valid,74,geometry_and_time,4,0.10758472296933835,22
all_calculation_valid,75,geometry_only,2,0.008891928864569083,23
all_calculation_valid,75,geometry_only,3,0.14995022399203584,23
all_calculation_valid,75,geometry_only,4,0.1485990849623776,23
all_calculation_valid,75,geometry_and_time,2,0.09289801413665433,22
all_calculation_valid,75,geometry_and_time,3,0.09190031152647975,22
all_calculation_valid,75,geometry_and_time,4,-0.02456499488229273,22
all_calculation_valid,76,geometry_only,2,-0.04020100502512563,23
all_calculation_valid,76,geometry_only,3,-0.0029341074382744953,23
all_calculation_valid,76,geometry_only,4,0.06094632107544992,23
all_calculation_valid,76,geometry_and_time,2,-0.08998988877654196,22
all_calculation_valid,76,geometry_and_time,3,0.11171456888007929,22
all_calculation_valid,76,geometry_and_time,4,0.05684092546633576,22
all_calculation_valid,77,geometry_only,2,0.01823221435170927,23
all_calculation_valid,77,geometry_only,3,-0.030436018059545985,23
all_calculation_valid,77,geometry_only,4,0.03947053391250813,23
all_calculation_valid,77,geometry_and_time,2,0.12871287128712872,22
all_calculation_valid,77,geometry_and_time,3,0.13973445595854922,22
all_calculation_valid,77,geometry_and_time,4,0.14532782653588022,22
all_calculation_valid,78,geometry_only,2,0.0945229117402697,23
all_calculation_valid,78,geometry_only,3,-0.011931394481730051,23
all_calculation_valid,78,geometry_only,4,0.06340579710144928,23
all_calculation_valid,78,geometry_and_time,2,0.031446540880503145,22
all_calculation_valid,78,geometry_and_time,3,0.14602587800369685,22
all_calculation_valid,78,geometry_and_time,4,0.11786562080710083,22
all_calculation_valid,79,geometry_only,2,0.11228070175438597,23
all_calculation_valid,79,geometry_only,3,0.0849338987278623,23
all_calculation_valid,79,geometry_only,4,0.05719066088675945,23
all_calculation_valid,79,geometry_and_time,2,0.006615944426066821,22
all_calculation_valid,79,geometry_and_time,3,-0.017385257301808066,22
all_calculation_valid,79,geometry_and_time,4,0.050726879059696875,22
all_calculation_valid,80,geometry_only,2,0.12163670179789213,23
all_calculation_valid,80,geometry_only,3,0.1137641803515763,23
all_calculation_valid,80,geometry_only,4,0.2509868421052632,23
all_calculation_valid,80,geometry_and_time,2,-0.04532705037585549,22
all_calculation_valid,80,geometry_and_time,3,0.09321928845915459,22
all_calculation_valid,80,geometry_and_time,4,0.25199362041467305,22
all_calculation_valid,81,geometry_only,2,0.018936211465132812,23
all_calculation_valid,81,geometry_only,3,0.09665497369080431,23
all_calculation_valid,81,geometry_only,4,0.1909458678481988,23
all_calculation_valid,81,geometry_and_time,2,-0.04054054054054054,22
all_calculation_valid,81,geometry_and_time,3,-0.017537359515870075,22
all_calculation_valid,81,geometry_and_time,4,0.19934640522875818,22
all_calculation_valid,82,geometry_only,2,0.008891928864569083,23
all_calculation_valid,82,geometry_only,3,0.15279455932612973,23
all_calculation_valid,82,geometry_only,4,0.08591733830944535,23
all_calculation_valid,82,geometry_and_time,2,0.006615944426066821,22
all_calculation_valid,82,geometry_and_time,3,0.013388090349075975,22
all_calculation_valid,82,geometry_and_time,4,0.07482250136537412,22
all_calculation_valid,83,geometry_only,2,-0.04565094871313169,23
all_calculation_valid,83,geometry_only,3,0.05205502960272288,23
all_calculation_valid,83,geometry_only,4,0.11326647465037998,23
all_calculation_valid,83,geometry_and_time,2,0.09289801413665433,22
all_calculation_valid,83,geometry_and_time,3,0.1963470319634703,22
all_calculation_valid,83,geometry_and_time,4,0.05331494886820637,22
all_calculation_valid,84,geometry_only,2,-0.00194870505406085,23
all_calculation_valid,84,geometry_only,3,0.0064,23
all_calculation_valid,84,geometry_only,4,0.15225563909774437,23
all_calculation_valid,84,geometry_and_time,2,-0.0639488409272582,22
all_calculation_valid,84,geometry_and_time,3,-0.05016181229773463,22
all_calculation_valid,84,geometry_and_time,4,0.20031298904538342,22
all_calculation_valid,85,geometry_only,2,-0.044735030970406056,23
all_calculation_valid,85,geometry_only,3,0.1529745042492918,23
all_calculation_valid,85,geometry_only,4,0.20236087689713322,23
all_calculation_valid,85,geometry_and_time,2,-0.01578531965272297,22
all_calculation_valid,85,geometry_and_time,3,0.12758620689655173,22
all_calculation_valid,85,geometry_and_time,4,0.1289134438305709,22
all_calculation_valid,86,geometry_only,2,-0.04395123476086277,23
all_calculation_valid,86,geometry_only,3,0.02654232424677188,23
all_calculation_valid,86,geometry_only,4,0.10129714627818799,23
all_calculation_valid,86,geometry_and_time,2,0.26435877261998425,22
all_calculation_valid,86,geometry_and_time,3,0.2046823893957652,22
all_calculation_valid,86,geometry_and_time,4,0.14955223880597016,22
all_calculation_valid,87,geometry_only,2,-0.034764826175869123,23
all_calculation_valid,87,geometry_only,3,0.06630581867388363,23
all_calculation_valid,87,geometry_only,4,0.11039484286865431,23
all_calculation_valid,87,geometry_and_time,2,-0.06944444444444445,22
all_calculation_valid,87,geometry_and_time,3,0.09647979139504563,22
all_calculation_valid,87,geometry_and_time,4,0.1412639405204461,22
all_calculation_valid,88,geometry_only,2,0.056439582297364496,23
all_calculation_valid,88,geometry_only,3,0.0547945205479452,23
all_calculation_valid,88,geometry_only,4,0.019832948285054202,23
all_calculation_valid,88,geometry_and_time,2,-0.050513022888713496,22
all_calculation_valid,88,geometry_and_time,3,0.22677824267782426,22
all_calculation_valid,88,geometry_and_time,4,0.26211180124223604,22
all_calculation_valid,89,geometry_only,2,0.1093789288408348,23
all_calculation_valid,89,geometry_only,3,0.17007716579711957,23
all_calculation_valid,89,geometry_only,4,0.15339569549015133,23
all_calculation_valid,89,geometry_and_time,2,-0.012588512981904013,22
all_calculation_valid,89,geometry_and_time,3,0.01888509670079636,22
all_calculation_valid,89,geometry_and_time,4,-0.020050125313283207,22
all_calculation_valid,90,geometry_only,2,-0.06771847811972471,23
all_calculation_valid,90,geometry_only,3,0.18858242463117383,23
all_calculation_valid,90,geometry_only,4,0.16330708661417323,23
all_calculation_valid,90,geometry_and_time,2,-0.032171581769437,22
all_calculation_valid,90,geometry_and_time,3,0.019801980198019802,22
all_calculation_valid,90,geometry_and_time,4,0.10898815931108718,22
all_calculation_valid,91,geometry_only,2,0.04887218045112782,23
all_calculation_valid,91,geometry_only,3,0.18552898890451633,23
all_calculation_valid,91,geometry_only,4,0.07620838002964463,23
all_calculation_valid,91,geometry_and_time,2,0.09815950920245399,22
all_calculation_valid,91,geometry_and_time,3,0.1586092715231788,22
all_calculation_valid,91,geometry_and_time,4,0.2864864864864865,22
all_calculation_valid,92,geometry_only,2,0.008891928864569083,23
all_calculation_valid,92,geometry_only,3,0.10903873744619799,23
all_calculation_valid,92,geometry_only,4,0.12988438460412702,23
all_calculation_valid,92,geometry_and_time,2,-0.010770784247728038,22
all_calculation_valid,92,geometry_and_time,3,0.0581039755351682,22
all_calculation_valid,92,geometry_and_time,4,0.09385113268608414,22
all_calculation_valid,93,geometry_only,2,0.0031894934333958724,23
all_calculation_valid,93,geometry_only,3,0.0941344964520539,23
all_calculation_valid,93,geometry_only,4,0.18907336046385997,23
all_calculation_valid,93,geometry_and_time,2,0.26666666666666666,22
all_calculation_valid,93,geometry_and_time,3,0.3269406392694064,22
all_calculation_valid,93,geometry_and_time,4,0.3705098350096616,22
all_calculation_valid,94,geometry_only,2,0.11322526131313763,23
all_calculation_valid,94,geometry_only,3,0.3023897058823529,23
all_calculation_valid,94,geometry_only,4,0.1958041958041958,23
all_calculation_valid,94,geometry_and_time,2,0.02531645569620253,22
all_calculation_valid,94,geometry_and_time,3,0.0788036410923277,22
all_calculation_valid,94,geometry_and_time,4,0.2538836195847219,22
all_calculation_valid,95,geometry_only,2,0.0031894934333958724,23
all_calculation_valid,95,geometry_only,3,0.01226027397260274,23
all_calculation_valid,95,geometry_only,4,0.02555366269165247,23
all_calculation_valid,95,geometry_and_time,2,-0.04610951008645533,22
all_calculation_valid,95,geometry_and_time,3,0.016719714691107106,22
all_calculation_valid,95,geometry_and_time,4,0.15453436356242375,22
all_calculation_valid,96,geometry_only,2,0.10130034887408818,23
all_calculation_valid,96,geometry_only,3,0.11339173967459325,23
all_calculation_valid,96,geometry_only,4,0.08340552886508625,23
all_calculation_valid,96,geometry_and_time,2,-0.03773584905660377,22
all_calculation_valid,96,geometry_and_time,3,0.030793436727354462,22
all_calculation_valid,96,geometry_and_time,4,0.3063063063063063,22
all_calculation_valid,97,geometry_only,2,0.0031894934333958724,23
all_calculation_valid,97,geometry_only,3,0.11926477755343591,23
all_calculation_valid,97,geometry_only,4,0.10867733782645324,23
all_calculation_valid,97,geometry_and_time,2,0.1724137931034483,22
all_calculation_valid,97,geometry_and_time,3,0.20665103032333723,22
all_calculation_valid,97,geometry_and_time,4,0.2580066131317903,22
all_calculation_valid,98,geometry_only,2,-0.12053147738057576,23
all_calculation_valid,98,geometry_only,3,0.0858554049126529,23
all_calculation_valid,98,geometry_only,4,0.05564387917329094,23
all_calculation_valid,98,geometry_and_time,2,-0.008056394763343404,22
all_calculation_valid,98,geometry_and_time,3,0.48866056885102116,22
all_calculation_valid,98,geometry_and_time,4,0.30803262823171573,22
all_calculation_valid,99,geometry_only,2,-0.03054989816700611,23
all_calculation_valid,99,geometry_only,3,0.013974228432990414,23
all_calculation_valid,99,geometry_only,4,-0.013083296990841693,23
all_calculation_valid,99,geometry_and_time,2,-0.035410129986553115,22
all_calculation_valid,99,geometry_and_time,3,0.13058419243986255,22
all_calculation_valid,99,geometry_and_time,4,0.12927872860635697,22
all_calculation_valid,100,geometry_only,2,0.0560875512995896,23
all_calculation_valid,100,geometry_only,3,0.07351146073511461,23
all_calculation_valid,100,geometry_only,4,0.005045633301179788,23
all_calculation_valid,100,geometry_and_time,2,-0.032171581769437,22
all_calculation_valid,100,geometry_and_time,3,0.019801980198019802,22
all_calculation_valid,100,geometry_and_time,4,0.10898815931108718,22
all_calculation_valid,101,geometry_only,2,-0.04020100502512563,23
all_calculation_valid,101,geometry_only,3,0.00790489231918337,23
all_calculation_valid,101,geometry_only,4,0.03498362550568291,23
all_calculation_valid,101,geometry_and_time,2,-0.028037383177570093,22
all_calculation_valid,101,geometry_and_time,3,-0.06018210082167444,22
all_calculation_valid,101,geometry_and_time,4,-0.0021691973969631237,22
all_calculation_valid,102,geometry_only,2,-0.04427767354596623,23
all_calculation_valid,102,geometry_only,3,0.014558457314347743,23
all_calculation_valid,102,geometry_only,4,0.006994909260482649,23
all_calculation_valid,102,geometry_and_time,2,-0.012588512981904013,22
all_calculation_valid,102,geometry_and_time,3,-0.015384615384615385,22
all_calculation_valid,102,geometry_and_time,4,0.2960778531406665,22
all_calculation_valid,103,geometry_only,2,0.04827586206896552,23
all_calculation_valid,103,geometry_only,3,0.050043087529237966,23
all_calculation_valid,103,geometry_only,4,0.017718480869687987,23
all_calculation_valid,103,geometry_and_time,2,-0.011527377521613832,22
all_calculation_valid,103,geometry_and_time,3,0.019480027287197756,22
all_calculation_valid,103,geometry_and_time,4,0.10607356715141146,22
all_calculation_valid,104,geometry_only,2,0.10130034887408818,23
all_calculation_valid,104,geometry_only,3,0.17075074137661933,23
all_calculation_valid,104,geometry_only,4,0.10698300644081365,23
all_calculation_valid,104,geometry_and_time,2,-0.1168412570507655,22
all_calculation_valid,104,geometry_and_time,3,0.21561969439728354,22
all_calculation_valid,104,geometry_and_time,4,0.24161490683229814,22
all_calculation_valid,105,geometry_only,2,-0.023699421965317918,23
all_calculation_valid,105,geometry_only,3,0.0858554049126529,23
all_calculation_valid,105,geometry_only,4,0.05564387917329094,23
all_calculation_valid,105,geometry_and_time,2,0.005901881224640354,22
all_calculation_valid,105,geometry_and_time,3,0.42022230190032267,22
all_calculation_valid,105,geometry_and_time,4,0.36437364228819696,22
all_calculation_valid,106,geometry_only,2,0.5228815690218758,23
all_calculation_valid,106,geometry_only,3,0.2704775182990589,23
all_calculation_valid,106,geometry_only,4,0.21207459382387153,23
all_calculation_valid,106,geometry_and_time,2,0.26435877261998425,22
all_calculation_valid,106,geometry_and_time,3,0.2440808469682387,22
all_calculation_valid,106,geometry_and_time,4,0.14349276974416017,22
all_calculation_valid,107,geometry_only,2,0.0013157894736842105,23
all_calculation_valid,107,geometry_only,3,-0.006620619409873635,23
all_calculation_valid,107,geometry_only,4,-0.06719730037046547,23
all_calculation_valid,107,geometry_and_time,2,-0.050955414012738856,22
all_calculation_valid,107,geometry_and_time,3,0.022001085579880585,22
all_calculation_valid,107,geometry_and_time,4,0.07894736842105263,22
all_calculation_valid,108,geometry_only,2,-0.028133791809940606,23
all_calculation_valid,108,geometry_only,3,0.020415346708905314,23
all_calculation_valid,108,geometry_only,4,0.0800711743772242,23
all_calculation_valid,108,geometry_and_time,2,-0.03991596638655462,22
all_calculation_valid,108,geometry_and_time,3,-0.06607184062764403,22
all_calculation_valid,108,geometry_and_time,4,0.1592356687898089,22
all_calculation_valid,109,geometry_only,2,0.27783063748810655,23
all_calculation_valid,109,geometry_only,3,0.16883076249178686,23
all_calculation_valid,109,geometry_only,4,0.011112814224402207,23
all_calculation_valid,109,geometry_and_time,2,0.1724137931034483,22
all_calculation_valid,109,geometry_and_time,3,0.34182825484764545,22
all_calculation_valid,109,geometry_and_time,4,0.3322454308093995,22
all_calculation_valid,110,geometry_only,2,-0.04565094871313169,23
all_calculation_valid,110,geometry_only,3,0.05557859809207798,23
all_calculation_valid,110,geometry_only,4,0.05933384972889233,23
all_calculation_valid,110,geometry_and_time,2,-0.010770784247728038,22
all_calculation_valid,110,geometry_and_time,3,0.09249295413784268,22
all_calculation_valid,110,geometry_and_time,4,0.16008037508372405,22
all_calculation_valid,111,geometry_only,2,0.19305816135084428,23
all_calculation_valid,111,geometry_only,3,0.1901300433477826,23
all_calculation_valid,111,geometry_only,4,0.25158227848101267,23
all_calculation_valid,111,geometry_and_time,2,-0.06451612903225806,22
all_calculation_valid,111,geometry_and_time,3,0.5893333333333334,22
all_calculation_valid,111,geometry_and_time,4,0.34814814814814815,22
all_calculation_valid,112,geometry_only,2,-0.04020100502512563,23
all_calculation_valid,112,geometry_only,3,0.008427876823338737,23
all_calculation_valid,112,geometry_only,4,0.03417834774828512,23
all_calculation_valid,112,geometry_and_time,2,-0.02115842369743454,22
all_calculation_valid,112,geometry_and_time,3,0.18280396831500423,22
all_calculation_valid,112,geometry_and_time,4,0.10945357023131076,22
