pool,condition,target,algorithm,building,candidate,inner_loss,inner_n
selected_existing,manual,singleton_share,knn,S9hNv5qa7GM,bilayout__fc__regions,0.309171413662,177
selected_existing,manual,singleton_share,knn,UwV83HsGsw3,da3__layer5__faces_local16,0.323807013781,179
selected_existing,manual,singleton_share,knn,VFuaQ6m2Qom,da3__layer5__faces_local16,0.311492518415,182
selected_existing,manual,singleton_share,knn,VLzqgDo317F,hohonet__compressed__regions,0.322970082725,186
selected_existing,manual,singleton_share,knn,X7HyMhZNoso,da3__layer11__faces_concat,0.322432781128,184
selected_existing,manual,singleton_share,knn,Z6MFQCViBuw,da3__layer11__faces_concat,0.323958836718,184
selected_existing,manual,singleton_share,knn,b8cTxDM8gDG,hohonet__encoder_stage4__regions,0.321643796293,184
selected_existing,manual,singleton_share,knn,e9zR4mvMWw7,hohonet__encoder_stage4__global,0.325696130594,183
selected_existing,manual,singleton_share,knn,jh4fc5c5qoQ,hohonet__encoder_stage4__regions,0.307979035478,180
selected_existing,manual,singleton_share,knn,jtcxE69GiFV,hohonet__encoder_stage4__regions,0.28047815839,171
selected_existing,manual,singleton_share,knn,pRbA3pwrgk9,hohonet__encoder_stage4__global,0.310466277534,176
selected_existing,manual,singleton_share,knn,pa4otMbVnkk,hohonet__encoder_stage4__regions,0.297282297157,176
selected_existing,manual,singleton_share,knn,q9vSo1VnCiC,da3__layer5__faces_local16,0.318085964357,173
selected_existing,manual,singleton_share,knn,rPc6DW4iMge,hohonet__encoder_stage4__global,0.32619560626,178
selected_existing,manual,singleton_share,knn,uNb9QFRL6hY,da3__layer5__faces_local16,0.330469277987,161
selected_existing,manual,singleton_share,knn,wc2JMjhGNzB,da3__layer5__faces_local16,0.329711957028,176
selected_existing,manual,singleton_share,knn,x8F5xyUWy9e,hohonet__encoder_stage4__regions,0.31505734411,183
selected_existing,manual,singleton_share,knn,yqstnuAEVhm,da3__layer11__faces_concat,0.329524923541,173
selected_existing,manual,singleton_share,knn,zsNo4HB9uLZ,hohonet__encoder_stage4__global,0.322010413046,181
selected_existing,manual,singleton_share,ridge,2t7WUuJeko7,ulayout__compressed__global,0.310103153261,184
selected_existing,manual,singleton_share,ridge,7y3sRwLe3Va,ulayout__compressed__global,0.320505061706,178
selected_existing,manual,singleton_share,ridge,B6ByNegPMKs,hohonet__encoder_stage4__global,0.318830329264,178
selected_existing,manual,singleton_share,ridge,S9hNv5qa7GM,ulayout__transformer__global,0.306193491034,177
selected_existing,manual,singleton_share,ridge,UwV83HsGsw3,hohonet__encoder_stage4__global,0.317769667233,179
selected_existing,manual,singleton_share,ridge,VFuaQ6m2Qom,ulayout__compressed__global,0.310639252242,182
selected_existing,manual,singleton_share,ridge,VLzqgDo317F,ulayout__compressed__global,0.312940243168,186
selected_existing,manual,singleton_share,ridge,X7HyMhZNoso,ulayout__compressed__global,0.315524494453,184
selected_existing,manual,singleton_share,ridge,Z6MFQCViBuw,ulayout__compressed__global,0.317718796244,184
selected_existing,manual,singleton_share,ridge,b8cTxDM8gDG,ulayout__compressed__global,0.313467873234,184
selected_existing,manual,singleton_share,ridge,e9zR4mvMWw7,ulayout__compressed__global,0.315755349256,183
selected_existing,manual,singleton_share,ridge,jh4fc5c5qoQ,ulayout__transformer__local16,0.295388367491,180
selected_existing,manual,singleton_share,ridge,jtcxE69GiFV,hohonet__encoder_stage4__global,0.276629204145,171
selected_existing,manual,singleton_share,ridge,pRbA3pwrgk9,hohonet__encoder_stage4__global,0.307339420995,176
selected_existing,manual,singleton_share,ridge,pa4otMbVnkk,ulayout__compressed__global,0.286727065832,176
selected_existing,manual,singleton_share,ridge,q9vSo1VnCiC,ulayout__compressed__global,0.319808678116,173
selected_existing,manual,singleton_share,ridge,rPc6DW4iMge,hohonet__encoder_stage4__global,0.320633021086,178
selected_existing,manual,singleton_share,ridge,uNb9QFRL6hY,hohonet__encoder_stage2__global,0.292616473014,161
selected_existing,manual,singleton_share,ridge,wc2JMjhGNzB,ulayout__compressed__global,0.318492420807,176
selected_existing,manual,singleton_share,ridge,x8F5xyUWy9e,hohonet__encoder_stage4__global,0.31489287983,183
selected_existing,manual,singleton_share,ridge,yqstnuAEVhm,ulayout__compressed__global,0.318030068716,173
selected_existing,manual,singleton_share,ridge,zsNo4HB9uLZ,hohonet__encoder_stage4__global,0.314243556995,181
selected_existing,manual,within_cluster_median,knn,2t7WUuJeko7,ulayout__transformer__global,0.0154187155492,143
selected_existing,manual,within_cluster_median,knn,7y3sRwLe3Va,ulayout__transformer__global,0.0145734816937,136
selected_existing,manual,within_cluster_median,knn,B6ByNegPMKs,ulayout__transformer__global,0.0152871494002,136
selected_existing,manual,within_cluster_median,knn,S9hNv5qa7GM,ulayout__compressed__global,0.0153231714333,139
selected_existing,manual,within_cluster_median,knn,UwV83HsGsw3,ulayout__transformer__global,0.0151989137932,138
selected_existing,manual,within_cluster_median,knn,VFuaQ6m2Qom,ulayout__transformer__global,0.0149943943139,142
selected_existing,manual,within_cluster_median,knn,VLzqgDo317F,ulayout__transformer__global,0.015056742544,144
selected_existing,manual,within_cluster_median,knn,X7HyMhZNoso,ulayout__transformer__global,0.0153788172533,142
selected_existing,manual,within_cluster_median,knn,Z6MFQCViBuw,ulayout__transformer__global,0.0154021572196,142
selected_existing,manual,within_cluster_median,knn,b8cTxDM8gDG,ulayout__transformer__global,0.0155293751131,142
selected_existing,manual,within_cluster_median,knn,e9zR4mvMWw7,ulayout__transformer__global,0.0154797604854,141
selected_existing,manual,within_cluster_median,knn,jh4fc5c5qoQ,ulayout__transformer__global,0.0153032565556,144
selected_existing,manual,within_cluster_median,knn,jtcxE69GiFV,bilayout__fc__global,0.0157489132326,138
selected_existing,manual,within_cluster_median,knn,pRbA3pwrgk9,ulayout__transformer__global,0.0149430255094,139
selected_existing,manual,within_cluster_median,knn,pa4otMbVnkk,ulayout__transformer__global,0.0150414517837,141
selected_existing,manual,within_cluster_median,knn,q9vSo1VnCiC,ulayout__transformer__global,0.0156284543663,133
selected_existing,manual,within_cluster_median,knn,rPc6DW4iMge,ulayout__transformer__global,0.0160213747289,136
selected_existing,manual,within_cluster_median,knn,uNb9QFRL6hY,ulayout__transformer__global,0.0162562200987,122
selected_existing,manual,within_cluster_median,knn,wc2JMjhGNzB,ulayout__transformer__global,0.0155184293947,134
selected_existing,manual,within_cluster_median,knn,x8F5xyUWy9e,ulayout__transformer__global,0.0152813263599,142
selected_existing,manual,within_cluster_median,knn,yqstnuAEVhm,bilayout__fc__global,0.0141041642905,131
selected_existing,manual,within_cluster_median,knn,zsNo4HB9uLZ,ulayout__transformer__global,0.014312726936,140
selected_existing,manual,within_cluster_median,ridge,2t7WUuJeko7,hohonet__encoder_stage4__global,0.0142423358727,143
selected_existing,manual,within_cluster_median,ridge,7y3sRwLe3Va,hohonet__encoder_stage4__global,0.0144379288686,136
selected_existing,manual,within_cluster_median,ridge,B6ByNegPMKs,hohonet__encoder_stage4__global,0.0143786289305,136
selected_existing,manual,within_cluster_median,ridge,S9hNv5qa7GM,hohonet__encoder_stage4__global,0.0142656698596,139
selected_existing,manual,within_cluster_median,ridge,UwV83HsGsw3,hohonet__encoder_stage4__global,0.0145460984399,138
selected_existing,manual,within_cluster_median,ridge,VFuaQ6m2Qom,hohonet__encoder_stage4__global,0.0145049795232,142
selected_existing,manual,within_cluster_median,ridge,VLzqgDo317F,hohonet__encoder_stage4__global,0.0142270099822,144
selected_existing,manual,within_cluster_median,ridge,X7HyMhZNoso,hohonet__encoder_stage4__global,0.0146465535899,142
selected_existing,manual,within_cluster_median,ridge,Z6MFQCViBuw,hohonet__encoder_stage4__global,0.0145770350898,142
selected_existing,manual,within_cluster_median,ridge,b8cTxDM8gDG,hohonet__encoder_stage4__global,0.0147316895601,142
selected_existing,manual,within_cluster_median,ridge,e9zR4mvMWw7,hohonet__encoder_stage4__global,0.0146384878735,141
selected_existing,manual,within_cluster_median,ridge,jh4fc5c5qoQ,hohonet__encoder_stage4__global,0.0145532201984,144
selected_existing,manual,within_cluster_median,ridge,jtcxE69GiFV,hohonet__encoder_stage4__global,0.01481995206,138
selected_existing,manual,within_cluster_median,ridge,pRbA3pwrgk9,hohonet__encoder_stage4__global,0.0140721693255,139
selected_existing,manual,within_cluster_median,ridge,pa4otMbVnkk,hohonet__encoder_stage4__global,0.0143722345785,141
selected_existing,manual,within_cluster_median,ridge,q9vSo1VnCiC,hohonet__encoder_stage4__global,0.0150740222452,133
selected_existing,manual,within_cluster_median,ridge,rPc6DW4iMge,hohonet__encoder_stage4__global,0.0148599461631,136
selected_existing,manual,within_cluster_median,ridge,uNb9QFRL6hY,hohonet__encoder_stage4__global,0.0151328187178,122
selected_existing,manual,within_cluster_median,ridge,wc2JMjhGNzB,hohonet__encoder_stage4__global,0.0145394647375,134
selected_existing,manual,within_cluster_median,ridge,x8F5xyUWy9e,hohonet__encoder_stage4__global,0.0145447087858,142
selected_existing,manual,within_cluster_median,ridge,yqstnuAEVhm,hohonet__encoder_stage4__global,0.0137532347477,131
selected_existing,manual,within_cluster_median,ridge,zsNo4HB9uLZ,hohonet__encoder_stage4__global,0.0136123254086,140
selected_existing,semi,candidate_v2,knn,7y3sRwLe3Va,bilayout__fg_enclosed__regions,0.307692307692,13
selected_existing,semi,candidate_v2,knn,B6ByNegPMKs,bilayout__fg_enclosed__regions,0.356923076923,13
selected_existing,semi,candidate_v2,knn,X7HyMhZNoso,bilayout__fg_enclosed__regions,0.455384615385,13
selected_existing,semi,candidate_v2,knn,Z6MFQCViBuw,da3__layer9__faces_local16,0.333333333333,12
selected_existing,semi,candidate_v2,knn,e9zR4mvMWw7,ulayout__transformer__local16,0,9
selected_existing,semi,candidate_v2,knn,uNb9QFRL6hY,bilayout__fg_enclosed__regions,0.4,13
selected_existing,semi,candidate_v2,knn,wc2JMjhGNzB,da3__layer7__faces_local16,0.181818181818,11
selected_existing,semi,candidate_v2,ridge,7y3sRwLe3Va,bilayout__fg_enclosed__regions,0.329630628663,13
selected_existing,semi,candidate_v2,ridge,B6ByNegPMKs,bilayout__fc__global,0.363990847415,13
selected_existing,semi,candidate_v2,ridge,X7HyMhZNoso,bilayout__fg_enclosed__regions,0.444575944644,13
selected_existing,semi,candidate_v2,ridge,Z6MFQCViBuw,hohonet__refined__global,0.296560099761,12
selected_existing,semi,candidate_v2,ridge,e9zR4mvMWw7,ulayout__transformer__local16,0.170834523991,9
selected_existing,semi,candidate_v2,ridge,uNb9QFRL6hY,da3__layer9__faces_local16,0.473605642155,13
selected_existing,semi,candidate_v2,ridge,wc2JMjhGNzB,da3__layer7__faces_local16,0.2993209622,11
selected_existing,semi,core10_p_by_19,knn,7y3sRwLe3Va,hohonet__compressed__regions,0.251820512821,39
selected_existing,semi,core10_p_by_19,knn,B6ByNegPMKs,hohonet__compressed__regions,0.227216216216,37
selected_existing,semi,core10_p_by_19,knn,UwV83HsGsw3,hohonet__refined__regions,0.252375,40
selected_existing,semi,core10_p_by_19,knn,X7HyMhZNoso,hohonet__shared__regions,0.2556,40
selected_existing,semi,core10_p_by_19,knn,Z6MFQCViBuw,da3__layer9__faces_concat,0.247,39
selected_existing,semi,core10_p_by_19,knn,b8cTxDM8gDG,hohonet__compressed__regions,0.238634146341,41
selected_existing,semi,core10_p_by_19,knn,e9zR4mvMWw7,hohonet__shared__regions,0.241189189189,37
selected_existing,semi,core10_p_by_19,knn,q9vSo1VnCiC,ulayout__compressed__local16,0.224102564103,39
selected_existing,semi,core10_p_by_19,knn,rPc6DW4iMge,hohonet__refined__regions,0.246585365854,41
selected_existing,semi,core10_p_by_19,knn,uNb9QFRL6hY,da3__layer5__faces_concat,0.267857142857,35
selected_existing,semi,core10_p_by_19,knn,wc2JMjhGNzB,da3__layer9__faces_global,0.228088235294,34
selected_existing,semi,core10_p_by_19,knn,yqstnuAEVhm,hohonet__shared__regions,0.227825,40
selected_existing,semi,core10_p_by_19,ridge,7y3sRwLe3Va,hohonet__encoder_stage4__regions,0.261533831613,39
selected_existing,semi,core10_p_by_19,ridge,B6ByNegPMKs,hohonet__encoder_stage4__regions,0.239587576334,37
selected_existing,semi,core10_p_by_19,ridge,UwV83HsGsw3,hohonet__encoder_stage4__regions,0.26170193807,40
selected_existing,semi,core10_p_by_19,ridge,X7HyMhZNoso,hohonet__encoder_stage4__regions,0.263201310416,40
selected_existing,semi,core10_p_by_19,ridge,Z6MFQCViBuw,da3__layer7__faces_global,0.255881919673,39
selected_existing,semi,core10_p_by_19,ridge,b8cTxDM8gDG,da3__layer7__faces_global,0.253992400173,41
selected_existing,semi,core10_p_by_19,ridge,e9zR4mvMWw7,hohonet__encoder_stage4__regions,0.249879871813,37
selected_existing,semi,core10_p_by_19,ridge,q9vSo1VnCiC,da3__layer7__faces_local16,0.243551918374,39
selected_existing,semi,core10_p_by_19,ridge,rPc6DW4iMge,hohonet__encoder_stage4__regions,0.254347041716,41
selected_existing,semi,core10_p_by_19,ridge,uNb9QFRL6hY,da3__layer9__faces_global,0.266846156117,35
selected_existing,semi,core10_p_by_19,ridge,wc2JMjhGNzB,da3__layer5__faces_concat,0.233740437367,34
selected_existing,semi,core10_p_by_19,ridge,yqstnuAEVhm,da3__layer7__faces_global,0.237226843853,40
selected_existing,semi,core_tail_10,knn,7y3sRwLe3Va,hohonet__shared__regions,0.27758974359,39
selected_existing,semi,core_tail_10,knn,B6ByNegPMKs,da3__layer5__faces_global,0.295027027027,37
selected_existing,semi,core_tail_10,knn,UwV83HsGsw3,da3__layer7__faces_local16,0.284275,40
selected_existing,semi,core_tail_10,knn,X7HyMhZNoso,hohonet__compressed__regions,0.281925,40
selected_existing,semi,core_tail_10,knn,Z6MFQCViBuw,hohonet__shared__regions,0.289358974359,39
selected_existing,semi,core_tail_10,knn,b8cTxDM8gDG,hohonet__shared__regions,0.279926829268,41
selected_existing,semi,core_tail_10,knn,e9zR4mvMWw7,hohonet__refined__regions,0.248486486486,37
selected_existing,semi,core_tail_10,knn,q9vSo1VnCiC,hohonet__compressed__regions,0.287923076923,39
selected_existing,semi,core_tail_10,knn,rPc6DW4iMge,hohonet__compressed__regions,0.271268292683,41
selected_existing,semi,core_tail_10,knn,uNb9QFRL6hY,ulayout__transformer__local16,0.252380952381,35
selected_existing,semi,core_tail_10,knn,wc2JMjhGNzB,da3__layer9__faces_global,0.270647058824,34
selected_existing,semi,core_tail_10,knn,yqstnuAEVhm,hohonet__compressed__regions,0.275475,40
selected_existing,semi,core_tail_10,ridge,7y3sRwLe3Va,da3__layer5__faces_local16,0.256116812317,39
selected_existing,semi,core_tail_10,ridge,B6ByNegPMKs,hohonet__shared__global,0.295230790538,37
selected_existing,semi,core_tail_10,ridge,UwV83HsGsw3,hohonet__encoder_stage2__global,0.267537729562,40
selected_existing,semi,core_tail_10,ridge,X7HyMhZNoso,da3__layer5__faces_global,0.280629746784,40
selected_existing,semi,core_tail_10,ridge,Z6MFQCViBuw,hohonet__shared__global,0.27776633612,39
selected_existing,semi,core_tail_10,ridge,b8cTxDM8gDG,hohonet__shared__global,0.280973828525,41
selected_existing,semi,core_tail_10,ridge,e9zR4mvMWw7,ulayout__transformer__global,0.261591786314,37
selected_existing,semi,core_tail_10,ridge,q9vSo1VnCiC,da3__layer5__faces_global,0.276824996068,39
selected_existing,semi,core_tail_10,ridge,rPc6DW4iMge,ulayout__transformer__global,0.272454897983,41
selected_existing,semi,core_tail_10,ridge,uNb9QFRL6hY,da3__layer5__faces_global,0.221282250607,35
selected_existing,semi,core_tail_10,ridge,wc2JMjhGNzB,da3__layer11__faces_global,0.225642737127,34
selected_existing,semi,core_tail_10,ridge,yqstnuAEVhm,hohonet__encoder_stage2__global,0.27175418151,40
selected_existing,semi,full_p_by_8,knn,7y3sRwLe3Va,ulayout__compressed__global,0.184358974359,39
selected_existing,semi,full_p_by_8,knn,B6ByNegPMKs,da3__layer5__faces_global,0.201351351351,37
selected_existing,semi,full_p_by_8,knn,UwV83HsGsw3,ulayout__compressed__global,0.212875,40
selected_existing,semi,full_p_by_8,knn,X7HyMhZNoso,hohonet__encoder_stage4__regions,0.22125,40
selected_existing,semi,full_p_by_8,knn,Z6MFQCViBuw,da3__layer9__faces_local16,0.198846153846,39
selected_existing,semi,full_p_by_8,knn,b8cTxDM8gDG,hohonet__encoder_stage4__regions,0.218048780488,41
selected_existing,semi,full_p_by_8,knn,e9zR4mvMWw7,ulayout__compressed__local16,0.22545045045,37
selected_existing,semi,full_p_by_8,knn,q9vSo1VnCiC,da3__layer5__faces_global,0.213717948718,39
selected_existing,semi,full_p_by_8,knn,rPc6DW4iMge,hohonet__encoder_stage4__regions,0.22743902439,41
selected_existing,semi,full_p_by_8,knn,uNb9QFRL6hY,da3__layer11__faces_global,0.235571428571,35
selected_existing,semi,full_p_by_8,knn,wc2JMjhGNzB,da3__layer11__faces_global,0.1825,34
selected_existing,semi,full_p_by_8,knn,yqstnuAEVhm,da3__layer9__faces_local16,0.18725,40
selected_existing,semi,full_p_by_8,ridge,7y3sRwLe3Va,hohonet__encoder_stage4__regions,0.236874511311,39
selected_existing,semi,full_p_by_8,ridge,B6ByNegPMKs,bilayout__fg_enclosed__regions,0.220348967308,37
selected_existing,semi,full_p_by_8,ridge,UwV83HsGsw3,bilayout__fg_enclosed__regions,0.249588501463,40
selected_existing,semi,full_p_by_8,ridge,X7HyMhZNoso,ulayout__transformer__local16,0.254926542762,40
selected_existing,semi,full_p_by_8,ridge,Z6MFQCViBuw,hohonet__encoder_stage4__regions,0.235983239924,39
selected_existing,semi,full_p_by_8,ridge,b8cTxDM8gDG,ulayout__transformer__local16,0.253992836876,41
selected_existing,semi,full_p_by_8,ridge,e9zR4mvMWw7,bilayout__fg_enclosed__regions,0.266881888807,37
selected_existing,semi,full_p_by_8,ridge,q9vSo1VnCiC,bilayout__fc__regions,0.242661034173,39
selected_existing,semi,full_p_by_8,ridge,rPc6DW4iMge,ulayout__transformer__local16,0.253983607074,41
selected_existing,semi,full_p_by_8,ridge,uNb9QFRL6hY,ulayout__transformer__local16,0.272517267088,35
selected_existing,semi,full_p_by_8,ridge,wc2JMjhGNzB,hohonet__encoder_stage4__regions,0.241076352285,34
selected_existing,semi,full_p_by_8,ridge,yqstnuAEVhm,ulayout__transformer__local16,0.235970913683,40
selected_existing,semi,grade_v1,knn,7y3sRwLe3Va,bilayout__fc__global,0.666666666667,3
selected_existing,semi,grade_v1,knn,Z6MFQCViBuw,bilayout__fc__global,1,4
selected_existing,semi,grade_v1,knn,wc2JMjhGNzB,bilayout__fc__global,0.666666666667,3
selected_existing,semi,grade_v1,ridge,7y3sRwLe3Va,bilayout__fc__global,0.666666666667,3
selected_existing,semi,grade_v1,ridge,Z6MFQCViBuw,hohonet__encoder_stage2__regions,0.95281027539,4
selected_existing,semi,grade_v1,ridge,wc2JMjhGNzB,bilayout__fg_enclosed__global,0.666666666667,3
selected_existing,semi,half_tv_all,knn,7y3sRwLe3Va,hohonet__shared__regions,0.115589713185,39
