selector,condition,target,heldout_building,algorithm,feature,inner_MAE,pca,parameter,inner_images,dimensions,candidate_count
expanded_da3,manual,owner_valid_active_seconds,UwV83HsGsw3,ridge,C_da3_layer7_local_moments,68.3521766204,32,100,179,3072,16
expanded_da3,manual,owner_valid_active_seconds,VFuaQ6m2Qom,knn,C_da3_layer9_local16,68.0725274725,32,5,182,147456,16
expanded_da3,manual,owner_valid_active_seconds,VFuaQ6m2Qom,ridge,C_da3_layer7_global,68.1973142141,32,100,182,1536,16
expanded_da3,manual,owner_valid_active_seconds,VLzqgDo317F,knn,C_da3_layer11_local16,70.8704301075,32,5,186,147456,16
expanded_da3,manual,owner_valid_active_seconds,VLzqgDo317F,ridge,C_da3_layer7_local_moments,69.4317522352,32,100,186,3072,16
expanded_da3,manual,owner_valid_active_seconds,X7HyMhZNoso,knn,C_da3_layer9_local16,70.1619565217,32,5,184,147456,16
expanded_da3,manual,owner_valid_active_seconds,X7HyMhZNoso,ridge,C_da3_layer7_local_moments,70.1179661497,32,100,184,3072,16
expanded_da3,manual,owner_valid_active_seconds,Z6MFQCViBuw,knn,C_da3_layer11_local16,69.8059782609,32,5,184,147456,16
expanded_da3,manual,owner_valid_active_seconds,Z6MFQCViBuw,ridge,C_da3_layer7_local_moments,69.6106945065,32,100,184,3072,16
expanded_da3,manual,owner_valid_active_seconds,b8cTxDM8gDG,knn,C_da3_layer7_local16,69.6043478261,32,5,184,147456,16
expanded_da3,manual,owner_valid_active_seconds,b8cTxDM8gDG,ridge,C_da3_layer7_local_moments,68.7807990676,32,100,184,3072,16
expanded_da3,manual,owner_valid_active_seconds,e9zR4mvMWw7,knn,C_da3_layer7_local16,69.7398907104,32,5,183,147456,16
expanded_da3,manual,owner_valid_active_seconds,e9zR4mvMWw7,ridge,C_da3_layer7_local_moments,69.5929669522,32,100,183,3072,16
expanded_da3,manual,owner_valid_active_seconds,jh4fc5c5qoQ,knn,C_da3_layer11_local16,64.9355555556,32,5,180,147456,16
expanded_da3,manual,owner_valid_active_seconds,jh4fc5c5qoQ,ridge,C_da3_layer7_local_moments,68.0093428723,16,100,180,3072,16
expanded_da3,manual,owner_valid_active_seconds,jtcxE69GiFV,knn,C_da3_layer11_local16,67.8105263158,32,5,171,147456,16
expanded_da3,manual,owner_valid_active_seconds,jtcxE69GiFV,ridge,C_da3_layer7_local_moments,69.6463373767,32,100,171,3072,16
expanded_da3,manual,owner_valid_active_seconds,pRbA3pwrgk9,knn,C_da3_layer11_local16,67.0380681818,16,5,176,147456,16
expanded_da3,manual,owner_valid_active_seconds,pRbA3pwrgk9,ridge,C_da3_layer7_local_moments,64.0574589123,16,100,176,3072,16
expanded_da3,manual,owner_valid_active_seconds,pa4otMbVnkk,knn,C_da3_layer9_local16,71.2306818182,32,5,176,147456,16
expanded_da3,manual,owner_valid_active_seconds,pa4otMbVnkk,ridge,C_da3_layer5_global,70.2050015834,16,100,176,1536,16
expanded_da3,manual,owner_valid_active_seconds,q9vSo1VnCiC,knn,C_da3_layer7_local16,70.7219653179,32,5,173,147456,16
expanded_da3,manual,owner_valid_active_seconds,q9vSo1VnCiC,ridge,C_da3_layer7_local16,69.6660427733,16,100,173,147456,16
expanded_da3,manual,owner_valid_active_seconds,rPc6DW4iMge,knn,C_da3_layer11_local16,71.7438202247,16,5,178,147456,16
expanded_da3,manual,owner_valid_active_seconds,rPc6DW4iMge,ridge,C_da3_layer7_local_moments,70.34023193,32,100,178,3072,16
expanded_da3,manual,owner_valid_active_seconds,uNb9QFRL6hY,knn,C_da3_layer9_local16,70.2869565217,32,5,161,147456,16
expanded_da3,manual,owner_valid_active_seconds,uNb9QFRL6hY,ridge,C_da3_layer7_global,73.1421757637,32,100,161,1536,16
expanded_da3,manual,owner_valid_active_seconds,wc2JMjhGNzB,knn,C_da3_layer11_face_globals,70.1903409091,16,5,176,9216,16
expanded_da3,manual,owner_valid_active_seconds,wc2JMjhGNzB,ridge,C_da3_layer7_local_moments,71.5674465112,32,100,176,3072,16
expanded_da3,manual,owner_valid_active_seconds,x8F5xyUWy9e,knn,C_da3_layer7_local16,69.9633879781,32,5,183,147456,16
expanded_da3,manual,owner_valid_active_seconds,x8F5xyUWy9e,ridge,C_da3_layer7_local_moments,70.0166506395,16,10,183,3072,16
expanded_da3,manual,owner_valid_active_seconds,yqstnuAEVhm,knn,C_da3_layer7_local16,71.6589595376,32,5,173,147456,16
expanded_da3,manual,owner_valid_active_seconds,yqstnuAEVhm,ridge,C_da3_layer7_local_moments,71.1466009045,32,100,173,3072,16
expanded_da3,manual,owner_valid_active_seconds,zsNo4HB9uLZ,knn,C_da3_layer7_local16,67.6585635359,32,5,181,147456,16
expanded_da3,manual,owner_valid_active_seconds,zsNo4HB9uLZ,ridge,C_da3_layer7_local_moments,69.1869049931,32,100,181,3072,16
expanded_da3,manual,point_count_disagreement,2t7WUuJeko7,knn,C_da3_layer5_local16,0.32054358135,32,3,164,147456,16
expanded_da3,manual,point_count_disagreement,2t7WUuJeko7,ridge,C_da3_layer9_global,0.303154803613,16,0.1,164,1536,16
expanded_da3,manual,point_count_disagreement,7y3sRwLe3Va,knn,C_da3_layer9_local16,0.326021118858,32,5,157,147456,16
expanded_da3,manual,point_count_disagreement,7y3sRwLe3Va,ridge,C_da3_layer9_global,0.310006513073,16,0.1,157,1536,16
expanded_da3,manual,point_count_disagreement,B6ByNegPMKs,knn,C_da3_layer5_global,0.320709593175,16,3,157,1536,16
expanded_da3,manual,point_count_disagreement,B6ByNegPMKs,ridge,C_da3_layer9_global,0.295718892862,16,0.1,157,1536,16
expanded_da3,manual,point_count_disagreement,S9hNv5qa7GM,knn,C_da3_layer5_local16,0.306652215262,32,3,159,147456,16
expanded_da3,manual,point_count_disagreement,S9hNv5qa7GM,ridge,C_da3_layer5_local_moments,0.290479118687,32,0.1,159,3072,16
expanded_da3,manual,point_count_disagreement,UwV83HsGsw3,knn,C_da3_layer5_global,0.314484943269,16,3,158,1536,16
expanded_da3,manual,point_count_disagreement,UwV83HsGsw3,ridge,C_da3_layer9_global,0.300839616607,16,0.1,158,1536,16
expanded_da3,manual,point_count_disagreement,VFuaQ6m2Qom,knn,C_da3_layer11_local16,0.306244996939,32,5,161,147456,16
expanded_da3,manual,point_count_disagreement,VFuaQ6m2Qom,ridge,C_da3_layer9_global,0.295224771156,16,0.1,161,1536,16
expanded_da3,manual,point_count_disagreement,VLzqgDo317F,knn,C_da3_layer9_local16,0.320920279699,16,5,165,147456,16
expanded_da3,manual,point_count_disagreement,VLzqgDo317F,ridge,C_da3_layer5_local_moments,0.299941971537,32,0.1,165,3072,16
expanded_da3,manual,point_count_disagreement,X7HyMhZNoso,knn,C_da3_layer9_local16,0.319264895995,32,5,163,147456,16
expanded_da3,manual,point_count_disagreement,X7HyMhZNoso,ridge,C_da3_layer11_local_moments,0.301645295382,32,0.1,163,3072,16
expanded_da3,manual,point_count_disagreement,Z6MFQCViBuw,knn,C_da3_layer7_global,0.317736372139,32,5,163,1536,16
expanded_da3,manual,point_count_disagreement,Z6MFQCViBuw,ridge,C_da3_layer11_local_moments,0.294740735253,32,0.1,163,3072,16
expanded_da3,manual,point_count_disagreement,b8cTxDM8gDG,knn,C_da3_layer9_face_globals,0.314437650298,32,5,163,9216,16
expanded_da3,manual,point_count_disagreement,b8cTxDM8gDG,ridge,C_da3_layer9_global,0.297797322094,16,0.1,163,1536,16
expanded_da3,manual,point_count_disagreement,e9zR4mvMWw7,knn,C_da3_layer5_global,0.318733582684,16,5,162,1536,16
expanded_da3,manual,point_count_disagreement,e9zR4mvMWw7,ridge,C_da3_layer5_local_moments,0.295916224767,32,0.1,162,3072,16
expanded_da3,manual,point_count_disagreement,jh4fc5c5qoQ,knn,C_da3_layer9_local16,0.298835813595,32,5,160,147456,16
expanded_da3,manual,point_count_disagreement,jh4fc5c5qoQ,ridge,C_da3_layer9_global,0.285725582778,16,0.1,160,1536,16
expanded_da3,manual,point_count_disagreement,jtcxE69GiFV,knn,C_da3_layer7_global,0.310133676336,32,5,157,1536,16
expanded_da3,manual,point_count_disagreement,jtcxE69GiFV,ridge,C_da3_layer5_local_moments,0.284809003337,32,0.1,157,3072,16
expanded_da3,manual,point_count_disagreement,pRbA3pwrgk9,knn,C_da3_layer9_face_globals,0.313155722316,32,5,157,9216,16
expanded_da3,manual,point_count_disagreement,pRbA3pwrgk9,ridge,C_da3_layer11_local_moments,0.287322702358,32,0.1,157,3072,16
expanded_da3,manual,point_count_disagreement,pa4otMbVnkk,knn,C_da3_layer5_global,0.31689879211,16,3,161,1536,16
expanded_da3,manual,point_count_disagreement,pa4otMbVnkk,ridge,C_da3_layer5_local_moments,0.300676985865,32,0.1,161,3072,16
expanded_da3,manual,point_count_disagreement,q9vSo1VnCiC,knn,C_da3_layer7_global,0.318966738278,32,5,152,1536,16
expanded_da3,manual,point_count_disagreement,q9vSo1VnCiC,ridge,C_da3_layer9_global,0.29310741018,16,0.1,152,1536,16
expanded_da3,manual,point_count_disagreement,rPc6DW4iMge,knn,C_da3_layer9_local16,0.321566836159,32,5,157,147456,16
expanded_da3,manual,point_count_disagreement,rPc6DW4iMge,ridge,C_da3_layer9_global,0.30197082692,16,0.1,157,1536,16
expanded_da3,manual,point_count_disagreement,uNb9QFRL6hY,knn,C_da3_layer5_local16,0.335788328576,16,3,140,147456,16
expanded_da3,manual,point_count_disagreement,uNb9QFRL6hY,ridge,C_da3_layer5_global,0.309882695116,16,0.1,140,1536,16
expanded_da3,manual,point_count_disagreement,wc2JMjhGNzB,knn,C_da3_layer5_local16,0.322924451679,16,3,155,147456,16
expanded_da3,manual,point_count_disagreement,wc2JMjhGNzB,ridge,C_da3_layer5_local_moments,0.307657640455,16,0.1,155,3072,16
expanded_da3,manual,point_count_disagreement,x8F5xyUWy9e,knn,C_da3_layer11_local16,0.312040726379,32,5,162,147456,16
expanded_da3,manual,point_count_disagreement,x8F5xyUWy9e,ridge,C_da3_layer9_global,0.29525176421,16,0.1,162,1536,16
expanded_da3,manual,point_count_disagreement,yqstnuAEVhm,knn,C_da3_layer9_face_globals,0.319417867401,32,5,152,9216,16
expanded_da3,manual,point_count_disagreement,yqstnuAEVhm,ridge,C_da3_layer9_global,0.304010723834,16,0.1,152,1536,16
expanded_da3,manual,point_count_disagreement,zsNo4HB9uLZ,knn,C_da3_layer5_global,0.323714043946,16,3,161,1536,16
expanded_da3,manual,point_count_disagreement,zsNo4HB9uLZ,ridge,C_da3_layer5_local_moments,0.30409678584,32,0.1,161,3072,16
expanded_da3,manual,reference_geometry_error,2t7WUuJeko7,knn,C_da3_layer11_local_moments,0.0629341094177,32,3,158,3072,16
expanded_da3,manual,reference_geometry_error,2t7WUuJeko7,ridge,C_da3_layer7_global,0.0586415226532,32,100,158,1536,16
expanded_da3,manual,reference_geometry_error,7y3sRwLe3Va,knn,C_da3_layer9_local_moments,0.0629298467727,32,5,152,3072,16
expanded_da3,manual,reference_geometry_error,7y3sRwLe3Va,ridge,C_da3_layer7_global,0.0592803499358,32,0.1,152,1536,16
expanded_da3,manual,reference_geometry_error,B6ByNegPMKs,knn,C_da3_layer7_local_moments,0.0569894182629,16,5,152,3072,16
expanded_da3,manual,reference_geometry_error,B6ByNegPMKs,ridge,C_da3_layer5_local_moments,0.0572903778991,16,0.1,152,3072,16
expanded_da3,manual,reference_geometry_error,S9hNv5qa7GM,knn,C_da3_layer11_local_moments,0.0590291277887,16,5,154,3072,16
expanded_da3,manual,reference_geometry_error,S9hNv5qa7GM,ridge,C_da3_layer7_global,0.0554186795767,32,100,154,1536,16
expanded_da3,manual,reference_geometry_error,UwV83HsGsw3,knn,C_da3_layer5_face_globals,0.061827527216,32,5,153,9216,16
expanded_da3,manual,reference_geometry_error,UwV83HsGsw3,ridge,C_da3_layer7_local_moments,0.0579027666646,32,100,153,3072,16
expanded_da3,manual,reference_geometry_error,VFuaQ6m2Qom,knn,C_da3_layer9_local_moments,0.0618874211494,32,5,159,3072,16
expanded_da3,manual,reference_geometry_error,VFuaQ6m2Qom,ridge,C_da3_layer7_global,0.0571536799402,32,100,159,1536,16
expanded_da3,manual,reference_geometry_error,VLzqgDo317F,knn,C_da3_layer9_local_moments,0.0615899886015,32,5,160,3072,16
expanded_da3,manual,reference_geometry_error,VLzqgDo317F,ridge,C_da3_layer7_global,0.057775500526,32,100,160,1536,16
expanded_da3,manual,reference_geometry_error,X7HyMhZNoso,knn,C_da3_layer9_local_moments,0.0627930522268,32,5,158,3072,16
expanded_da3,manual,reference_geometry_error,X7HyMhZNoso,ridge,C_da3_layer7_global,0.0571199076101,32,10,158,1536,16
expanded_da3,manual,reference_geometry_error,Z6MFQCViBuw,knn,C_da3_layer9_local_moments,0.0622091489647,32,5,158,3072,16
expanded_da3,manual,reference_geometry_error,Z6MFQCViBuw,ridge,C_da3_layer7_global,0.0580953942603,32,100,158,1536,16
expanded_da3,manual,reference_geometry_error,b8cTxDM8gDG,knn,C_da3_layer11_local_moments,0.0590293471396,32,3,158,3072,16
expanded_da3,manual,reference_geometry_error,b8cTxDM8gDG,ridge,C_da3_layer7_global,0.0559276588521,32,100,158,1536,16
expanded_da3,manual,reference_geometry_error,e9zR4mvMWw7,knn,C_da3_layer9_local_moments,0.0611710572505,16,5,157,3072,16
expanded_da3,manual,reference_geometry_error,e9zR4mvMWw7,ridge,C_da3_layer7_global,0.0577264858483,32,100,157,1536,16
expanded_da3,manual,reference_geometry_error,jh4fc5c5qoQ,knn,C_da3_layer9_local_moments,0.0609800635089,32,5,159,3072,16
expanded_da3,manual,reference_geometry_error,jh4fc5c5qoQ,ridge,C_da3_layer7_global,0.0568964481496,32,100,159,1536,16
expanded_da3,manual,reference_geometry_error,jtcxE69GiFV,knn,C_da3_layer9_local_moments,0.0630779650177,32,5,149,3072,16
expanded_da3,manual,reference_geometry_error,jtcxE69GiFV,ridge,C_da3_layer7_global,0.0604108537732,32,100,149,1536,16
expanded_da3,manual,reference_geometry_error,pRbA3pwrgk9,knn,C_da3_layer9_local_moments,0.0622816198629,32,5,154,3072,16
expanded_da3,manual,reference_geometry_error,pRbA3pwrgk9,ridge,C_da3_layer7_global,0.0562213332615,16,100,154,1536,16
expanded_da3,manual,reference_geometry_error,pa4otMbVnkk,knn,C_da3_layer9_local_moments,0.0636972208251,16,5,153,3072,16
expanded_da3,manual,reference_geometry_error,pa4otMbVnkk,ridge,C_da3_layer7_global,0.0588587126382,32,100,153,1536,16
expanded_da3,manual,reference_geometry_error,q9vSo1VnCiC,knn,C_da3_layer9_local_moments,0.0607922897813,32,5,147,3072,16
expanded_da3,manual,reference_geometry_error,q9vSo1VnCiC,ridge,C_da3_layer9_global,0.0545295854338,32,10,147,1536,16
expanded_da3,manual,reference_geometry_error,rPc6DW4iMge,knn,C_da3_layer9_local_moments,0.0618678840099,32,5,152,3072,16
expanded_da3,manual,reference_geometry_error,rPc6DW4iMge,ridge,C_da3_layer7_global,0.0579789906229,32,100,152,1536,16
expanded_da3,manual,reference_geometry_error,uNb9QFRL6hY,knn,C_da3_layer9_local_moments,0.0604236012041,16,5,136,3072,16
expanded_da3,manual,reference_geometry_error,uNb9QFRL6hY,ridge,C_da3_layer7_global,0.0623505044259,32,100,136,1536,16
expanded_da3,manual,reference_geometry_error,wc2JMjhGNzB,knn,C_da3_layer9_local_moments,0.0625130813236,16,5,150,3072,16
expanded_da3,manual,reference_geometry_error,wc2JMjhGNzB,ridge,C_da3_layer7_global,0.0572296927368,32,100,150,1536,16
expanded_da3,manual,reference_geometry_error,x8F5xyUWy9e,knn,C_da3_layer9_local_moments,0.0622279739638,32,5,157,3072,16
expanded_da3,manual,reference_geometry_error,x8F5xyUWy9e,ridge,C_da3_layer7_global,0.0573952306943,32,100,157,1536,16
expanded_da3,manual,reference_geometry_error,yqstnuAEVhm,knn,C_da3_layer9_local_moments,0.0630184113148,16,5,147,3072,16
expanded_da3,manual,reference_geometry_error,yqstnuAEVhm,ridge,C_da3_layer7_global,0.0565573022973,32,100,147,1536,16
expanded_da3,manual,reference_geometry_error,zsNo4HB9uLZ,knn,C_da3_layer9_local_moments,0.0625280823638,32,5,158,3072,16
expanded_da3,manual,reference_geometry_error,zsNo4HB9uLZ,ridge,C_da3_layer7_global,0.058023269781,32,100,158,1536,16
expanded_da3,manual,scope_entropy,2t7WUuJeko7,knn,C_da3_layer7_global,0.47624120858,16,5,184,1536,16
expanded_da3,manual,scope_entropy,2t7WUuJeko7,ridge,C_da3_layer11_local_moments,0.455400562707,32,0.1,184,3072,16
expanded_da3,manual,scope_entropy,7y3sRwLe3Va,knn,C_da3_layer7_global,0.45567862136,16,5,178,1536,16
expanded_da3,manual,scope_entropy,7y3sRwLe3Va,ridge,C_da3_layer7_global,0.435974305229,32,100,178,1536,16
expanded_da3,manual,scope_entropy,B6ByNegPMKs,knn,C_da3_layer5_global,0.472454519989,16,5,178,1536,16
expanded_da3,manual,scope_entropy,B6ByNegPMKs,ridge,C_da3_layer9_local_moments,0.446891993347,32,0.1,178,3072,16
expanded_da3,manual,scope_entropy,S9hNv5qa7GM,knn,C_da3_layer7_global,0.47532679489,16,5,177,1536,16
expanded_da3,manual,scope_entropy,S9hNv5qa7GM,ridge,C_da3_layer7_global,0.455104365437,32,100,177,1536,16
expanded_da3,manual,scope_entropy,UwV83HsGsw3,knn,C_da3_layer7_global,0.448282050232,16,3,179,1536,16
expanded_da3,manual,scope_entropy,UwV83HsGsw3,ridge,C_da3_layer7_global,0.438378201825,32,100,179,1536,16
expanded_da3,manual,scope_entropy,VFuaQ6m2Qom,knn,C_da3_layer9_global,0.464980641384,16,3,182,1536,16
expanded_da3,manual,scope_entropy,VFuaQ6m2Qom,ridge,C_da3_layer7_global,0.454745991929,32,100,182,1536,16
expanded_da3,manual,scope_entropy,VLzqgDo317F,knn,C_da3_layer9_global,0.46534872444,16,3,186,1536,16
expanded_da3,manual,scope_entropy,VLzqgDo317F,ridge,C_da3_layer7_global,0.451248403468,32,100,186,1536,16
expanded_da3,manual,scope_entropy,X7HyMhZNoso,knn,C_da3_layer9_global,0.463942717604,16,3,184,1536,16
expanded_da3,manual,scope_entropy,X7HyMhZNoso,ridge,C_da3_layer9_local_moments,0.448812397768,16,0.1,184,3072,16
expanded_da3,manual,scope_entropy,Z6MFQCViBuw,knn,C_da3_layer7_global,0.463920171349,16,3,184,1536,16
expanded_da3,manual,scope_entropy,Z6MFQCViBuw,ridge,C_da3_layer5_global,0.445783539489,16,0.1,184,1536,16
expanded_da3,manual,scope_entropy,b8cTxDM8gDG,knn,C_da3_layer9_global,0.460382324415,16,3,184,1536,16
expanded_da3,manual,scope_entropy,b8cTxDM8gDG,ridge,C_da3_layer9_local_moments,0.448462354328,16,100,184,3072,16
expanded_da3,manual,scope_entropy,e9zR4mvMWw7,knn,C_da3_layer5_global,0.462575199697,16,5,183,1536,16
expanded_da3,manual,scope_entropy,e9zR4mvMWw7,ridge,C_da3_layer7_local_moments,0.452370665882,32,100,183,3072,16
expanded_da3,manual,scope_entropy,jh4fc5c5qoQ,knn,C_da3_layer5_global,0.472173814183,32,3,180,1536,16
expanded_da3,manual,scope_entropy,jh4fc5c5qoQ,ridge,C_da3_layer7_local_moments,0.448097467234,32,100,180,3072,16
expanded_da3,manual,scope_entropy,jtcxE69GiFV,knn,C_da3_layer7_global,0.46617233186,16,5,171,1536,16
expanded_da3,manual,scope_entropy,jtcxE69GiFV,ridge,C_da3_layer7_global,0.444811282486,16,0.1,171,1536,16
expanded_da3,manual,scope_entropy,pRbA3pwrgk9,knn,C_da3_layer7_global,0.466042134592,16,5,176,1536,16
expanded_da3,manual,scope_entropy,pRbA3pwrgk9,ridge,C_da3_layer11_local_moments,0.454777114713,16,100,176,3072,16
expanded_da3,manual,scope_entropy,pa4otMbVnkk,knn,C_da3_layer5_global,0.462887369058,16,5,176,1536,16
expanded_da3,manual,scope_entropy,pa4otMbVnkk,ridge,C_da3_layer7_global,0.461786662778,16,0.1,176,1536,16
expanded_da3,manual,scope_entropy,q9vSo1VnCiC,knn,C_da3_layer7_global,0.463372853435,16,5,173,1536,16
expanded_da3,manual,scope_entropy,q9vSo1VnCiC,ridge,C_da3_layer11_local_moments,0.445044371326,16,0.1,173,3072,16
expanded_da3,manual,scope_entropy,rPc6DW4iMge,knn,C_da3_layer7_global,0.456245362286,16,3,178,1536,16
expanded_da3,manual,scope_entropy,rPc6DW4iMge,ridge,C_da3_layer7_global,0.457615646525,16,0.1,178,1536,16
expanded_da3,manual,scope_entropy,uNb9QFRL6hY,knn,C_da3_layer7_face_globals,0.470492641746,16,3,161,9216,16
expanded_da3,manual,scope_entropy,uNb9QFRL6hY,ridge,C_da3_layer7_global,0.446371276442,32,0.1,161,1536,16
expanded_da3,manual,scope_entropy,wc2JMjhGNzB,knn,C_da3_layer7_global,0.477587317341,16,5,176,1536,16
expanded_da3,manual,scope_entropy,wc2JMjhGNzB,ridge,C_da3_layer7_local_moments,0.459286821592,32,0.1,176,3072,16
expanded_da3,manual,scope_entropy,x8F5xyUWy9e,knn,C_da3_layer9_global,0.467233968833,16,3,183,1536,16
expanded_da3,manual,scope_entropy,x8F5xyUWy9e,ridge,C_da3_layer9_global,0.443769574329,16,0.1,183,1536,16
expanded_da3,manual,scope_entropy,yqstnuAEVhm,knn,C_da3_layer9_global,0.4283519263,16,3,173,1536,16
expanded_da3,manual,scope_entropy,yqstnuAEVhm,ridge,C_da3_layer5_local_moments,0.412001204619,32,0.1,173,3072,16
expanded_da3,manual,scope_entropy,zsNo4HB9uLZ,knn,C_da3_layer5_global,0.472175434714,16,5,181,1536,16
expanded_da3,manual,scope_entropy,zsNo4HB9uLZ,ridge,C_da3_layer9_local_moments,0.458091478058,16,0.1,181,3072,16
expanded_da3,manual,scope_non_normal_rate,2t7WUuJeko7,knn,C_da3_layer5_local16,0.186547956612,16,5,184,147456,16
expanded_da3,manual,scope_non_normal_rate,2t7WUuJeko7,ridge,C_da3_layer7_local_moments,0.189793413508,32,100,184,3072,16
expanded_da3,manual,scope_non_normal_rate,7y3sRwLe3Va,knn,C_da3_layer5_local16,0.184698571661,32,5,178,147456,16
expanded_da3,manual,scope_non_normal_rate,7y3sRwLe3Va,ridge,C_da3_layer7_global,0.184269783054,16,100,178,1536,16
expanded_da3,manual,scope_non_normal_rate,B6ByNegPMKs,knn,C_da3_layer5_local16,0.186853758113,16,5,178,147456,16
expanded_da3,manual,scope_non_normal_rate,B6ByNegPMKs,ridge,C_da3_layer7_global,0.191467341926,16,0.1,178,1536,16
expanded_da3,manual,scope_non_normal_rate,S9hNv5qa7GM,knn,C_da3_layer9_global,0.19332795265,32,3,177,1536,16
expanded_da3,manual,scope_non_normal_rate,S9hNv5qa7GM,ridge,C_da3_layer7_global,0.191971725024,16,0.1,177,1536,16
expanded_da3,manual,scope_non_normal_rate,UwV83HsGsw3,knn,C_da3_layer5_local16,0.181392368461,32,5,179,147456,16
expanded_da3,manual,scope_non_normal_rate,UwV83HsGsw3,ridge,C_da3_layer7_local_moments,0.185589280901,32,100,179,3072,16
expanded_da3,manual,scope_non_normal_rate,VFuaQ6m2Qom,knn,C_da3_layer9_global,0.186340712428,16,3,182,1536,16
expanded_da3,manual,scope_non_normal_rate,VFuaQ6m2Qom,ridge,C_da3_layer7_local_moments,0.189119548018,32,100,182,3072,16
expanded_da3,manual,scope_non_normal_rate,VLzqgDo317F,knn,C_da3_layer5_local16,0.182893319085,16,5,186,147456,16
expanded_da3,manual,scope_non_normal_rate,VLzqgDo317F,ridge,C_da3_layer7_local_moments,0.187678884715,32,100,186,3072,16
expanded_da3,manual,scope_non_normal_rate,X7HyMhZNoso,knn,C_da3_layer9_global,0.187023378192,16,3,184,1536,16
expanded_da3,manual,scope_non_normal_rate,X7HyMhZNoso,ridge,C_da3_layer7_local_moments,0.187587703641,32,100,184,3072,16
expanded_da3,manual,scope_non_normal_rate,Z6MFQCViBuw,knn,C_da3_layer9_global,0.182798481712,16,3,184,1536,16
