image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,N_spherical,method,cut,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,linear_common,0.075,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,linear_common,0.1,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,linear_common,0.125,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,linear_common,0.15,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,spherical,0.075,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,spherical,0.1,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,spherical,0.125,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,spherical,0.15,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,5,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,5
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,linear_common,0.075,4,3,1,0.043478260869565216,0.43478260869565216,1.6879410452364207,10;8;4;1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,linear_common,0.1,3,2,1,0.043478260869565216,0.782608695652174,0.9123163027543337,18;4;1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,linear_common,0.125,3,2,1,0.043478260869565216,0.782608695652174,0.9123163027543337,18;4;1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,linear_common,0.15,2,1,1,0.043478260869565216,0.9565217391304348,0.2580186686648155,22;1
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,spherical,0.075,3,3,0,0.0,0.4782608695652174,1.337778097192496,11;10;2
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,spherical,0.1,2,2,0,0.0,0.9130434782608695,0.4262286569981449,21;2
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,spherical,0.125,1,1,0,0.0,1.0,-0.0,23
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,spherical,0.15,1,1,0,0.0,1.0,-0.0,23
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,solid_angle,0.075,2,2,0,0.0,0.9130434782608695,0.4262286569981449,21;2
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,23
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,23
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,23,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,23
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,linear_common,0.075,2,2,0,0.0,0.5,1.0,3;3
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,linear_common,0.1,2,2,0,0.0,0.5,1.0,3;3
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,linear_common,0.125,1,1,0,0.0,1.0,-0.0,6
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,linear_common,0.15,1,1,0,0.0,1.0,-0.0,6
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,spherical,0.075,1,1,0,0.0,1.0,-0.0,6
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,spherical,0.1,1,1,0,0.0,1.0,-0.0,6
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,spherical,0.125,1,1,0,0.0,1.0,-0.0,6
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,spherical,0.15,1,1,0,0.0,1.0,-0.0,6
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,solid_angle,0.075,1,1,0,0.0,1.0,-0.0,6
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,solid_angle,0.1,1,1,0,0.0,1.0,-0.0,6
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,6
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,6,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,6
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,linear_common,0.075,7,3,4,0.18181818181818182,0.45454545454545453,2.222191575506678,10;4;4;1;1;1;1
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,linear_common,0.1,6,3,3,0.13636363636363635,0.5,2.002443082045921,11;4;4;1;1;1
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,linear_common,0.125,6,3,3,0.13636363636363635,0.5,2.002443082045921,11;4;4;1;1;1
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,linear_common,0.15,4,3,1,0.045454545454545456,0.5,1.6742939480062113,11;5;5;1
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,spherical,0.075,6,2,4,0.18181818181818182,0.6363636363636364,1.6729330318733675,14;4;1;1;1;1
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,spherical,0.1,5,2,3,0.13636363636363635,0.6818181818181818,1.4320062125405801,15;4;1;1;1
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,spherical,0.125,5,2,3,0.13636363636363635,0.6818181818181818,1.4320062125405801,15;4;1;1;1
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,spherical,0.15,2,2,0,0.0,0.7272727272727273,0.8453509366224364,16;6
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,solid_angle,0.075,5,2,3,0.13636363636363635,0.6818181818181818,1.4320062125405801,15;4;1;1;1
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,solid_angle,0.1,3,2,1,0.045454545454545456,0.7272727272727273,1.0226297788901695,16;5;1
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,solid_angle,0.125,2,2,0,0.0,0.7727272727272727,0.7732266742876346,17;5
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,22,solid_angle,0.15,2,2,0,0.0,0.7727272727272727,0.7732266742876346,17;5
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,linear_common,0.075,3,3,0,0.0,0.6666666666666666,1.188721875540867,16;6;2
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,linear_common,0.1,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,linear_common,0.125,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,linear_common,0.15,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,spherical,0.075,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,spherical,0.1,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,spherical,0.125,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,spherical,0.15,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,solid_angle,0.075,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,solid_angle,0.1,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,solid_angle,0.125,1,1,0,0.0,1.0,-0.0,24
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,24,solid_angle,0.15,1,1,0,0.0,1.0,-0.0,24
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,linear_common,0.075,17,2,15,0.6818181818181818,0.18181818181818182,3.879664004902594,4;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,linear_common,0.1,14,3,11,0.5,0.3181818181818182,3.3843641434371494,7;2;2;1;1;1;1;1;1;1;1;1;1;1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,linear_common,0.125,12,5,7,0.3181818181818182,0.3181818181818182,3.202545961618968,7;2;2;2;2;1;1;1;1;1;1;1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,linear_common,0.15,9,5,4,0.18181818181818182,0.4090909090909091,2.673785595221648,9;3;2;2;2;1;1;1;1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,spherical,0.075,16,4,12,0.5454545454545454,0.18181818181818182,3.823067982273661,4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,spherical,0.1,13,5,8,0.36363636363636365,0.22727272727272727,3.442862165155465,5;3;2;2;2;1;1;1;1;1;1;1;1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,spherical,0.125,10,5,5,0.22727272727272727,0.3181818181818182,2.9521016432404714,7;3;3;2;2;1;1;1;1;1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,spherical,0.15,8,4,4,0.18181818181818182,0.3181818181818182,2.6062088944024344,7;5;3;3;1;1;1;1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,solid_angle,0.075,14,4,10,0.45454545454545453,0.22727272727272727,3.5337712560645564,5;3;2;2;1;1;1;1;1;1;1;1;1;1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,solid_angle,0.1,11,5,6,0.2727272727272727,0.3181818181818182,3.0773238024297203,7;3;2;2;2;1;1;1;1;1;1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,solid_angle,0.125,8,4,4,0.18181818181818182,0.3181818181818182,2.6062088944024344,7;5;3;3;1;1;1;1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,manual,rPc6DW4iMge,24,22,2,True,22,solid_angle,0.15,7,3,4,0.18181818181818182,0.3181818181818182,2.333481621675162,7;6;5;1;1;1;1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,linear_common,0.075,9,4,5,0.20833333333333334,0.375,2.646240625180289,9;4;4;2;1;1;1;1;1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,linear_common,0.1,7,4,3,0.125,0.375,2.3454372523105547,9;5;5;2;1;1;1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,linear_common,0.125,5,3,2,0.08333333333333333,0.4583333333333333,1.8694140305639055,11;6;5;1;1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,linear_common,0.15,4,3,1,0.041666666666666664,0.4583333333333333,1.706908425151817,11;6;6;1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,spherical,0.075,6,2,4,0.16666666666666666,0.625,1.659420858697632,15;5;1;1;1;1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,spherical,0.1,5,2,3,0.125,0.6666666666666666,1.4345608142862893,16;5;1;1;1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,spherical,0.125,3,3,0,0.0,0.6666666666666666,1.188721875540867,16;6;2
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,spherical,0.15,3,3,0,0.0,0.6666666666666666,1.188721875540867,16;6;2
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,solid_angle,0.075,5,2,3,0.125,0.6666666666666666,1.4345608142862893,16;5;1;1;1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,solid_angle,0.1,3,3,0,0.0,0.6666666666666666,1.188721875540867,16;6;2
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,solid_angle,0.125,2,2,0,0.0,0.6666666666666666,0.9182958340544896,16;8
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,manual,uNb9QFRL6hY,24,24,0,False,24,solid_angle,0.15,2,2,0,0.0,0.6666666666666666,0.9182958340544896,16;8
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,linear_common,0.075,7,1,6,0.2608695652173913,0.7391304347826086,1.5023937690458928,17;1;1;1;1;1;1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,linear_common,0.1,4,3,1,0.043478260869565216,0.782608695652174,1.0862293462325945,18;2;2;1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,linear_common,0.125,3,2,1,0.043478260869565216,0.8695652173913043,0.6784070909375675,20;2;1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,linear_common,0.15,2,1,1,0.043478260869565216,0.9565217391304348,0.2580186686648155,22;1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,spherical,0.075,4,3,1,0.043478260869565216,0.782608695652174,1.0862293462325945,18;2;2;1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,spherical,0.1,3,2,1,0.043478260869565216,0.8695652173913043,0.6784070909375675,20;2;1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,spherical,0.125,2,1,1,0.043478260869565216,0.9565217391304348,0.2580186686648155,22;1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,spherical,0.15,2,1,1,0.043478260869565216,0.9565217391304348,0.2580186686648155,22;1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,solid_angle,0.075,3,2,1,0.043478260869565216,0.8695652173913043,0.6784070909375675,20;2;1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,solid_angle,0.1,2,1,1,0.043478260869565216,0.9565217391304348,0.2580186686648155,22;1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,solid_angle,0.125,2,1,1,0.043478260869565216,0.9565217391304348,0.2580186686648155,22;1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,uNb9QFRL6hY,23,23,0,False,23,solid_angle,0.15,2,1,1,0.043478260869565216,0.9565217391304348,0.2580186686648155,22;1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,linear_common,0.075,12,4,8,0.34782608695652173,0.2608695652173913,3.170543891762937,6;5;2;2;1;1;1;1;1;1;1;1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,linear_common,0.1,10,4,6,0.2608695652173913,0.30434782608695654,2.8208985013296144,7;6;2;2;1;1;1;1;1;1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,linear_common,0.125,7,5,2,0.08695652173913043,0.34782608695652173,2.3648017623873074,8;7;2;2;2;1;1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,linear_common,0.15,5,4,1,0.043478260869565216,0.34782608695652173,2.071111001423678,8;7;4;3;1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,spherical,0.075,12,5,7,0.30434782608695654,0.21739130434782608,3.290321609248305,5;4;3;2;2;1;1;1;1;1;1;1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,spherical,0.1,10,5,5,0.21739130434782608,0.2608695652173913,2.9638096525384383,6;5;3;2;2;1;1;1;1;1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,spherical,0.125,7,5,2,0.08695652173913043,0.30434782608695654,2.4943865446197475,7;6;3;3;2;1;1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,spherical,0.15,4,4,0,0.0,0.391304347826087,1.8475239116381135,9;6;6;2
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,solid_angle,0.075,8,6,2,0.08695652173913043,0.30434782608695654,2.712627849343829,7;4;4;2;2;2;1;1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,solid_angle,0.1,5,4,1,0.043478260869565216,0.34782608695652173,2.0018228256222304,8;8;4;2;1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,solid_angle,0.125,3,3,0,0.0,0.4782608695652174,1.4777468341000446,11;8;4
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,manual,uNb9QFRL6hY,24,24,0,False,23,solid_angle,0.15,2,2,0,0.0,0.5217391304347826,0.9986359641585718,12;11
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,manual,uNb9QFRL6hY,23,23,0,False,23,linear_common,0.075,15,3,12,0.5217391304347826,0.21739130434782608,3.584012370211935,5;4;2;1;1;1;1;1;1;1;1;1;1;1;1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,manual,uNb9QFRL6hY,23,23,0,False,23,linear_common,0.1,11,6,5,0.21739130434782608,0.21739130434782608,3.1662019148016385,5;5;2;2;2;2;1;1;1;1;1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,manual,uNb9QFRL6hY,23,23,0,False,23,linear_common,0.125,7,6,1,0.043478260869565216,0.2608695652173913,2.587504346796978,6;6;3;3;2;2;1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,manual,uNb9QFRL6hY,23,23,0,False,23,linear_common,0.15,5,4,1,0.043478260869565216,0.391304347826087,1.8688380418847683,9;9;2;2;1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,manual,uNb9QFRL6hY,23,23,0,False,23,spherical,0.075,14,6,8,0.34782608695652173,0.17391304347826086,3.6211755429194716,4;3;2;2;2;2;1;1;1;1;1;1;1;1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,manual,uNb9QFRL6hY,23,23,0,False,23,spherical,0.1,12,6,6,0.2608695652173913,0.21739130434782608,3.3231428049945433,5;4;2;2;2;2;1;1;1;1;1;1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,manual,uNb9QFRL6hY,23,23,0,False,23,spherical,0.125,7,7,0,0.0,0.2608695652173913,2.670118891574809,6;5;3;3;2;2;2
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,manual,uNb9QFRL6hY,23,23,0,False,23,spherical,0.15,5,5,0,0.0,0.391304347826087,2.0997095229329066,9;5;5;2;2
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,manual,uNb9QFRL6hY,23,23,0,False,23,solid_angle,0.075,12,6,6,0.2608695652173913,0.21739130434782608,3.3231428049945433,5;4;2;2;2;2;1;1;1;1;1;1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,manual,uNb9QFRL6hY,23,23,0,False,23,solid_angle,0.1,6,5,1,0.043478260869565216,0.391304347826087,2.228171194340873,9;6;3;2;2;1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,manual,uNb9QFRL6hY,23,23,0,False,23,solid_angle,0.125,4,4,0,0.0,0.391304347826087,1.8370206542387149,9;7;5;2
