image_id,building_id,config,lookahead,min_support,epsilon,people_budget,k_max,possible_onset_with_workers,conservative_onset_with_workers,identified_onset_with_workers,onset_status_with_workers,onset_detail_with_workers,mean_unknown_width_with_workers,budget_scope,possible_onset_without_workers,conservative_onset_without_workers,identified_onset_without_workers,onset_status_without_workers,onset_detail_without_workers,mean_unknown_width_without_workers
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,2,1,0.2,5,3,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,2,2,0.05,5,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,paired_common_n,1.0,2.0,,unknown,finite_interval,0.3333333333333333
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,2,2,0.1,5,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,paired_common_n,1.0,2.0,,unknown,finite_interval,0.3333333333333333
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,2,2,0.2,5,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,paired_common_n,1.0,2.0,,unknown,finite_interval,0.3333333333333333
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,2,3,0.05,5,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,paired_common_n,1.0,3.0,,unknown,finite_interval,0.6666666666666666
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,2,3,0.1,5,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,paired_common_n,1.0,3.0,,unknown,finite_interval,0.6666666666666666
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,2,3,0.2,5,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,paired_common_n,1.0,3.0,,unknown,finite_interval,0.6666666666666666
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,3,1,0.05,5,2,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,3,1,0.1,5,2,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,3,1,0.2,5,2,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,3,2,0.05,5,2,1.0,2.0,,unknown,finite_interval,0.5,paired_common_n,1.0,2.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,3,2,0.1,5,2,1.0,2.0,,unknown,finite_interval,0.5,paired_common_n,1.0,2.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,3,2,0.2,5,2,1.0,2.0,,unknown,finite_interval,0.5,paired_common_n,1.0,2.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,3,3,0.05,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,3,3,0.1,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.925,3,3,0.2,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,1,1,0.05,5,4,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,1,1,0.1,5,4,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,1,1,0.2,5,4,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,1,2,0.05,5,4,1.0,2.0,,unknown,finite_interval,0.25,paired_common_n,1.0,2.0,,unknown,finite_interval,0.25
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,1,2,0.1,5,4,1.0,2.0,,unknown,finite_interval,0.25,paired_common_n,1.0,2.0,,unknown,finite_interval,0.25
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,1,2,0.2,5,4,1.0,2.0,,unknown,finite_interval,0.25,paired_common_n,1.0,2.0,,unknown,finite_interval,0.25
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,1,3,0.05,5,4,1.0,3.0,,unknown,finite_interval,0.5,paired_common_n,1.0,3.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,1,3,0.1,5,4,1.0,3.0,,unknown,finite_interval,0.5,paired_common_n,1.0,3.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,1,3,0.2,5,4,1.0,3.0,,unknown,finite_interval,0.5,paired_common_n,1.0,3.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,2,1,0.05,5,3,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,2,1,0.1,5,3,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,2,1,0.2,5,3,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,2,2,0.05,5,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,paired_common_n,1.0,2.0,,unknown,finite_interval,0.3333333333333333
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,2,2,0.1,5,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,paired_common_n,1.0,2.0,,unknown,finite_interval,0.3333333333333333
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,2,2,0.2,5,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,paired_common_n,1.0,2.0,,unknown,finite_interval,0.3333333333333333
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,2,3,0.05,5,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,paired_common_n,1.0,3.0,,unknown,finite_interval,0.6666666666666666
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,2,3,0.1,5,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,paired_common_n,1.0,3.0,,unknown,finite_interval,0.6666666666666666
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,2,3,0.2,5,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,paired_common_n,1.0,3.0,,unknown,finite_interval,0.6666666666666666
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,3,1,0.05,5,2,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,3,1,0.1,5,2,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,3,1,0.2,5,2,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,3,2,0.05,5,2,1.0,2.0,,unknown,finite_interval,0.5,paired_common_n,1.0,2.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,3,2,0.1,5,2,1.0,2.0,,unknown,finite_interval,0.5,paired_common_n,1.0,2.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,3,2,0.2,5,2,1.0,2.0,,unknown,finite_interval,0.5,paired_common_n,1.0,2.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,3,3,0.05,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,3,3,0.1,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.950,3,3,0.2,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,1,1,0.05,5,4,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,1,1,0.1,5,4,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,1,1,0.2,5,4,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,1,2,0.05,5,4,1.0,2.0,,unknown,finite_interval,0.25,paired_common_n,1.0,2.0,,unknown,finite_interval,0.25
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,1,2,0.1,5,4,1.0,2.0,,unknown,finite_interval,0.25,paired_common_n,1.0,2.0,,unknown,finite_interval,0.25
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,1,2,0.2,5,4,1.0,2.0,,unknown,finite_interval,0.25,paired_common_n,1.0,2.0,,unknown,finite_interval,0.25
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,1,3,0.05,5,4,1.0,3.0,,unknown,finite_interval,0.5,paired_common_n,1.0,3.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,1,3,0.1,5,4,1.0,3.0,,unknown,finite_interval,0.5,paired_common_n,1.0,3.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,1,3,0.2,5,4,1.0,3.0,,unknown,finite_interval,0.5,paired_common_n,1.0,3.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,2,1,0.05,5,3,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,2,1,0.1,5,3,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,2,1,0.2,5,3,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,2,2,0.05,5,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,paired_common_n,1.0,2.0,,unknown,finite_interval,0.3333333333333333
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,2,2,0.1,5,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,paired_common_n,1.0,2.0,,unknown,finite_interval,0.3333333333333333
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,2,2,0.2,5,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,paired_common_n,1.0,2.0,,unknown,finite_interval,0.3333333333333333
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,2,3,0.05,5,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,paired_common_n,1.0,3.0,,unknown,finite_interval,0.6666666666666666
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,2,3,0.1,5,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,paired_common_n,1.0,3.0,,unknown,finite_interval,0.6666666666666666
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,2,3,0.2,5,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,paired_common_n,1.0,3.0,,unknown,finite_interval,0.6666666666666666
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,3,1,0.05,5,2,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,3,1,0.1,5,2,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,3,1,0.2,5,2,1.0,1.0,1.0,identified,identified,0.0,paired_common_n,1.0,1.0,1.0,identified,identified,0.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,3,2,0.05,5,2,1.0,2.0,,unknown,finite_interval,0.5,paired_common_n,1.0,2.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,3,2,0.1,5,2,1.0,2.0,,unknown,finite_interval,0.5,paired_common_n,1.0,2.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,3,2,0.2,5,2,1.0,2.0,,unknown,finite_interval,0.5,paired_common_n,1.0,2.0,,unknown,finite_interval,0.5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,3,3,0.05,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,3,3,0.1,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,q_0.975,3,3,0.2,5,2,1.0,,,unknown,unknown,1.0,paired_common_n,1.0,,,unknown,unknown,1.0
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,1,1,0.05,23,22,17.0,,,unknown,unknown,0.22704545454545452,paired_common_n,17.0,,,unknown,unknown,0.22704545454545452
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,1,1,0.1,23,22,10.0,,,unknown,unknown,0.22704545454545452,paired_common_n,10.0,,,unknown,unknown,0.22704545454545452
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,1,1,0.2,23,22,10.0,,,unknown,unknown,0.22704545454545452,paired_common_n,10.0,,,unknown,unknown,0.22704545454545452
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,1,2,0.05,23,22,17.0,21.0,,unknown,finite_interval,0.30499999999999994,paired_common_n,17.0,21.0,,unknown,finite_interval,0.30499999999999994
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,1,2,0.1,23,22,9.0,21.0,,unknown,finite_interval,0.30499999999999994,paired_common_n,9.0,21.0,,unknown,finite_interval,0.30499999999999994
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,1,2,0.2,23,22,4.0,21.0,,unknown,finite_interval,0.30499999999999994,paired_common_n,4.0,21.0,,unknown,finite_interval,0.30499999999999994
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,1,3,0.05,23,22,18.0,22.0,,unknown,finite_interval,0.3597727272727273,paired_common_n,18.0,22.0,,unknown,finite_interval,0.3597727272727273
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,1,3,0.1,23,22,9.0,22.0,,unknown,finite_interval,0.35977272727272724,paired_common_n,9.0,22.0,,unknown,finite_interval,0.35977272727272724
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,1,3,0.2,23,22,1.0,22.0,,unknown,finite_interval,0.35977272727272724,paired_common_n,1.0,22.0,,unknown,finite_interval,0.35977272727272724
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,2,1,0.05,23,21,,,,not_reached,not_reached,0.2747619047619048,paired_common_n,,,,not_reached,not_reached,0.2747619047619048
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,2,1,0.1,23,21,,,,not_reached,not_reached,0.2747619047619048,paired_common_n,,,,not_reached,not_reached,0.2747619047619048
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,2,1,0.2,23,21,,,,not_reached,not_reached,0.2747619047619048,paired_common_n,,,,not_reached,not_reached,0.2747619047619048
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,2,2,0.05,23,21,,,,not_reached,not_reached,0.3497619047619048,paired_common_n,,,,not_reached,not_reached,0.3497619047619048
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,2,2,0.1,23,21,10.0,,,unknown,unknown,0.3497619047619048,paired_common_n,10.0,,,unknown,unknown,0.3497619047619048
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,2,2,0.2,23,21,4.0,,,unknown,unknown,0.3497619047619048,paired_common_n,4.0,,,unknown,unknown,0.3497619047619048
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,2,3,0.05,23,21,,,,not_reached,not_reached,0.4026190476190477,paired_common_n,,,,not_reached,not_reached,0.4026190476190477
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,2,3,0.1,23,21,,,,not_reached,not_reached,0.4026190476190477,paired_common_n,,,,not_reached,not_reached,0.4026190476190477
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,2,3,0.2,23,21,,,,not_reached,not_reached,0.4026190476190477,paired_common_n,,,,not_reached,not_reached,0.4026190476190477
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,3,1,0.05,23,20,,,,not_reached,not_reached,0.32075000000000004,paired_common_n,,,,not_reached,not_reached,0.32075000000000004
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,3,1,0.1,23,20,,,,not_reached,not_reached,0.3207500000000001,paired_common_n,,,,not_reached,not_reached,0.3207500000000001
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,3,1,0.2,23,20,,,,not_reached,not_reached,0.3207500000000001,paired_common_n,,,,not_reached,not_reached,0.3207500000000001
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,3,2,0.05,23,20,,,,not_reached,not_reached,0.392,paired_common_n,,,,not_reached,not_reached,0.392
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,3,2,0.1,23,20,,,,not_reached,not_reached,0.392,paired_common_n,,,,not_reached,not_reached,0.392
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,3,2,0.2,23,20,,,,not_reached,not_reached,0.392,paired_common_n,,,,not_reached,not_reached,0.392
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,3,3,0.05,23,20,,,,not_reached,not_reached,0.44400000000000006,paired_common_n,,,,not_reached,not_reached,0.44400000000000006
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,3,3,0.1,23,20,,,,not_reached,not_reached,0.44400000000000006,paired_common_n,,,,not_reached,not_reached,0.44400000000000006
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,3,3,0.2,23,20,,,,not_reached,not_reached,0.44399999999999995,paired_common_n,,,,not_reached,not_reached,0.44399999999999995
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,5,1,0.05,23,18,,,,not_reached,not_reached,0.4002777777777778,paired_common_n,,,,not_reached,not_reached,0.4002777777777778
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,5,1,0.1,23,18,,,,not_reached,not_reached,0.4002777777777778,paired_common_n,,,,not_reached,not_reached,0.4002777777777778
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,5,1,0.2,23,18,,,,not_reached,not_reached,0.40027777777777773,paired_common_n,,,,not_reached,not_reached,0.40027777777777773
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,5,2,0.05,23,18,,,,not_reached,not_reached,0.46722222222222215,paired_common_n,,,,not_reached,not_reached,0.46722222222222215
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,5,2,0.1,23,18,,,,not_reached,not_reached,0.4672222222222222,paired_common_n,,,,not_reached,not_reached,0.4672222222222222
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,5,2,0.2,23,18,,,,not_reached,not_reached,0.46722222222222215,paired_common_n,,,,not_reached,not_reached,0.46722222222222215
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,5,3,0.05,23,18,,,,not_reached,not_reached,0.5199999999999999,paired_common_n,,,,not_reached,not_reached,0.5199999999999999
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,5,3,0.1,23,18,,,,not_reached,not_reached,0.5199999999999999,paired_common_n,,,,not_reached,not_reached,0.5199999999999999
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,ospa30_t6,5,3,0.2,23,18,,,,not_reached,not_reached,0.52,paired_common_n,,,,not_reached,not_reached,0.52
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,q_0.800,1,1,0.05,23,22,13.0,13.0,13.0,identified,identified,0.0,paired_common_n,13.0,13.0,13.0,identified,identified,0.0
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,q_0.800,1,1,0.1,23,22,7.0,7.0,7.0,identified,identified,0.0,paired_common_n,7.0,7.0,7.0,identified,identified,0.0
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,q_0.800,1,1,0.2,23,22,2.0,2.0,2.0,identified,identified,0.0,paired_common_n,2.0,2.0,2.0,identified,identified,0.0
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,q_0.800,1,2,0.05,23,22,13.0,13.0,13.0,identified,identified,0.06340909090909091,paired_common_n,13.0,13.0,13.0,identified,identified,0.06340909090909091
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,q_0.800,1,2,0.1,23,22,7.0,7.0,7.0,identified,identified,0.06340909090909091,paired_common_n,7.0,7.0,7.0,identified,identified,0.06340909090909091
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,q_0.800,1,2,0.2,23,22,1.0,4.0,,unknown,finite_interval,0.06340909090909091,paired_common_n,1.0,4.0,,unknown,finite_interval,0.06340909090909091
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,q_0.800,1,3,0.05,23,22,13.0,13.0,13.0,identified,identified,0.1190909090909091,paired_common_n,13.0,13.0,13.0,identified,identified,0.1190909090909091
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,q_0.800,1,3,0.1,23,22,7.0,7.0,7.0,identified,identified,0.1190909090909091,paired_common_n,7.0,7.0,7.0,identified,identified,0.1190909090909091
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,q_0.800,1,3,0.2,23,22,1.0,4.0,,unknown,finite_interval,0.1190909090909091,paired_common_n,1.0,4.0,,unknown,finite_interval,0.1190909090909091
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,q_0.800,2,1,0.05,23,21,18.0,18.0,18.0,identified,identified,0.0,paired_common_n,18.0,18.0,18.0,identified,identified,0.0
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,q_0.800,2,1,0.1,23,21,18.0,18.0,18.0,identified,identified,0.0,paired_common_n,18.0,18.0,18.0,identified,identified,0.0
