config,lookahead,min_support,epsilon,budget_scope,mode,cohort,inventory_image_n,evaluable_window_image_n,no_future_window_images,identified_images,finite_interval_images,unknown_images,not_reached_images
q_0.925,2,1,0.05,paired_common_n,with_workers,low_n_1_to15,141,98,43,31,0,1,66
q_0.925,2,1,0.1,paired_common_n,with_workers,all_positive,196,153,43,56,0,18,79
q_0.925,2,1,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,25,0,17,13
q_0.925,2,1,0.1,paired_common_n,with_workers,low_n_1_to15,141,98,43,31,0,1,66
q_0.925,2,1,0.2,paired_common_n,with_workers,all_positive,196,153,43,59,0,18,76
q_0.925,2,1,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,25,0,17,13
q_0.925,2,1,0.2,paired_common_n,with_workers,low_n_1_to15,141,98,43,34,0,1,63
q_0.925,2,2,0.05,paired_common_n,with_workers,all_positive,196,153,43,18,29,31,75
q_0.925,2,2,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,18,4,16,17
q_0.925,2,2,0.05,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,25,15,58
q_0.925,2,2,0.1,paired_common_n,with_workers,all_positive,196,153,43,25,30,31,67
q_0.925,2,2,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,25,5,16,9
q_0.925,2,2,0.1,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,25,15,58
q_0.925,2,2,0.2,paired_common_n,with_workers,all_positive,196,153,43,19,45,32,57
q_0.925,2,2,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,10,20,16,9
q_0.925,2,2,0.2,paired_common_n,with_workers,low_n_1_to15,141,98,43,9,25,16,48
q_0.925,2,3,0.05,paired_common_n,with_workers,all_positive,196,153,43,21,29,67,36
q_0.925,2,3,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,21,4,16,14
q_0.925,2,3,0.05,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,25,51,22
q_0.925,2,3,0.1,paired_common_n,with_workers,all_positive,196,153,43,14,42,67,30
q_0.925,2,3,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,14,17,16,8
q_0.925,2,3,0.1,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,25,51,22
q_0.925,2,3,0.2,paired_common_n,with_workers,all_positive,196,153,43,7,52,76,18
q_0.925,2,3,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,7,24,16,8
q_0.925,2,3,0.2,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,28,60,10
q_0.950,1,1,0.05,paired_common_n,with_workers,all_positive,196,176,20,78,3,22,73
q_0.950,1,1,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,28,3,18,6
q_0.950,1,1,0.05,paired_common_n,with_workers,low_n_1_to15,141,121,20,50,0,4,67
q_0.950,1,1,0.1,paired_common_n,with_workers,all_positive,196,176,20,80,3,22,71
q_0.950,1,1,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,28,3,18,6
q_0.950,1,1,0.1,paired_common_n,with_workers,low_n_1_to15,141,121,20,52,0,4,65
q_0.950,1,1,0.2,paired_common_n,with_workers,all_positive,196,176,20,93,3,22,58
q_0.950,1,1,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,28,3,18,6
q_0.950,1,1,0.2,paired_common_n,with_workers,low_n_1_to15,141,121,20,65,0,4,52
q_0.950,1,2,0.05,paired_common_n,with_workers,all_positive,196,176,20,30,43,52,51
q_0.950,1,2,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,21,12,19,3
q_0.950,1,2,0.05,paired_common_n,with_workers,low_n_1_to15,141,121,20,9,31,33,48
q_0.950,1,2,0.1,paired_common_n,with_workers,all_positive,196,176,20,24,52,52,48
q_0.950,1,2,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,14,20,19,2
q_0.950,1,2,0.1,paired_common_n,with_workers,low_n_1_to15,141,121,20,10,32,33,46
q_0.950,1,2,0.2,paired_common_n,with_workers,all_positive,196,176,20,36,56,60,24
q_0.950,1,2,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,11,23,19,2
q_0.950,1,2,0.2,paired_common_n,with_workers,low_n_1_to15,141,121,20,25,33,41,22
q_0.950,1,3,0.05,paired_common_n,with_workers,all_positive,196,176,20,23,46,77,30
q_0.950,1,3,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,16,19,19,1
q_0.950,1,3,0.05,paired_common_n,with_workers,low_n_1_to15,141,121,20,7,27,58,29
q_0.950,1,3,0.1,paired_common_n,with_workers,all_positive,196,176,20,19,50,77,30
q_0.950,1,3,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,12,23,19,1
q_0.950,1,3,0.1,paired_common_n,with_workers,low_n_1_to15,141,121,20,7,27,58,29
q_0.950,1,3,0.2,paired_common_n,with_workers,all_positive,196,176,20,11,68,92,5
q_0.950,1,3,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,3,32,19,1
q_0.950,1,3,0.2,paired_common_n,with_workers,low_n_1_to15,141,121,20,8,36,73,4
q_0.950,2,1,0.05,paired_common_n,with_workers,all_positive,196,153,43,47,2,20,84
q_0.950,2,1,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,16,2,17,20
q_0.950,2,1,0.05,paired_common_n,with_workers,low_n_1_to15,141,98,43,31,0,3,64
q_0.950,2,1,0.1,paired_common_n,with_workers,all_positive,196,153,43,50,3,22,78
q_0.950,2,1,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,19,3,19,14
q_0.950,2,1,0.1,paired_common_n,with_workers,low_n_1_to15,141,98,43,31,0,3,64
q_0.950,2,1,0.2,paired_common_n,with_workers,all_positive,196,153,43,54,2,22,75
q_0.950,2,1,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,20,2,19,14
q_0.950,2,1,0.2,paired_common_n,with_workers,low_n_1_to15,141,98,43,34,0,3,61
q_0.950,2,2,0.05,paired_common_n,with_workers,all_positive,196,153,43,19,29,35,70
q_0.950,2,2,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,19,4,17,15
q_0.950,2,2,0.05,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,25,18,55
q_0.950,2,2,0.1,paired_common_n,with_workers,all_positive,196,153,43,23,30,37,63
q_0.950,2,2,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,23,5,19,8
q_0.950,2,2,0.1,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,25,18,55
q_0.950,2,2,0.2,paired_common_n,with_workers,all_positive,196,153,43,16,45,37,55
q_0.950,2,2,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,8,20,19,8
q_0.950,2,2,0.2,paired_common_n,with_workers,low_n_1_to15,141,98,43,8,25,18,47
q_0.950,2,3,0.05,paired_common_n,with_workers,all_positive,196,153,43,20,29,69,35
q_0.950,2,3,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,20,4,17,14
q_0.950,2,3,0.05,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,25,52,21
q_0.950,2,3,0.1,paired_common_n,with_workers,all_positive,196,153,43,13,40,72,28
q_0.950,2,3,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,13,15,20,7
q_0.950,2,3,0.1,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,25,52,21
q_0.950,2,3,0.2,paired_common_n,with_workers,all_positive,196,153,43,3,52,81,17
q_0.950,2,3,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,3,25,20,7
q_0.950,2,3,0.2,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,27,61,10
q_0.975,1,1,0.05,paired_common_n,with_workers,all_positive,196,176,20,61,3,34,78
q_0.975,1,1,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,15,3,30,7
q_0.975,1,1,0.05,paired_common_n,with_workers,low_n_1_to15,141,121,20,46,0,4,71
q_0.975,1,1,0.1,paired_common_n,with_workers,all_positive,196,176,20,63,3,34,76
q_0.975,1,1,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,15,3,30,7
q_0.975,1,1,0.1,paired_common_n,with_workers,low_n_1_to15,141,121,20,48,0,4,69
q_0.975,1,1,0.2,paired_common_n,with_workers,all_positive,196,176,20,76,3,34,63
q_0.975,1,1,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,15,3,30,7
q_0.975,1,1,0.2,paired_common_n,with_workers,low_n_1_to15,141,121,20,61,0,4,56
q_0.975,1,2,0.05,paired_common_n,with_workers,all_positive,196,176,20,24,38,65,49
q_0.975,1,2,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,14,12,27,2
q_0.975,1,2,0.05,paired_common_n,with_workers,low_n_1_to15,141,121,20,10,26,38,47
q_0.975,1,2,0.1,paired_common_n,with_workers,all_positive,196,176,20,18,47,65,46
q_0.975,1,2,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,7,20,27,1
q_0.975,1,2,0.1,paired_common_n,with_workers,low_n_1_to15,141,121,20,11,27,38,45
q_0.975,1,2,0.2,paired_common_n,with_workers,all_positive,196,176,20,33,49,70,24
q_0.975,1,2,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,6,21,27,1
q_0.975,1,2,0.2,paired_common_n,with_workers,low_n_1_to15,141,121,20,27,28,43,23
q_0.975,1,3,0.05,paired_common_n,with_workers,all_positive,196,176,20,18,39,86,33
q_0.975,1,3,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,10,16,27,2
q_0.975,1,3,0.05,paired_common_n,with_workers,low_n_1_to15,141,121,20,8,23,59,31
q_0.975,1,3,0.1,paired_common_n,with_workers,all_positive,196,176,20,13,44,86,33
q_0.975,1,3,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,5,21,27,2
q_0.975,1,3,0.1,paired_common_n,with_workers,low_n_1_to15,141,121,20,8,23,59,31
q_0.975,1,3,0.2,paired_common_n,with_workers,all_positive,196,176,20,11,57,102,6
q_0.975,1,3,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,1,25,27,2
q_0.975,1,3,0.2,paired_common_n,with_workers,low_n_1_to15,141,121,20,10,32,75,4
q_0.975,2,1,0.05,paired_common_n,with_workers,all_positive,196,153,43,36,1,31,85
q_0.975,2,1,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,10,1,28,16
q_0.975,2,1,0.05,paired_common_n,with_workers,low_n_1_to15,141,98,43,26,0,3,69
q_0.975,2,1,0.1,paired_common_n,with_workers,all_positive,196,153,43,38,1,32,82
q_0.975,2,1,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,12,1,29,13
q_0.975,2,1,0.1,paired_common_n,with_workers,low_n_1_to15,141,98,43,26,0,3,69
q_0.975,2,1,0.2,paired_common_n,with_workers,all_positive,196,153,43,41,1,32,79
q_0.975,2,1,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,12,1,29,13
q_0.975,2,1,0.2,paired_common_n,with_workers,low_n_1_to15,141,98,43,29,0,3,66
q_0.975,2,2,0.05,paired_common_n,with_workers,all_positive,196,153,43,10,26,51,66
q_0.975,2,2,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,10,5,28,12
q_0.975,2,2,0.05,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,21,23,54
q_0.975,2,2,0.1,paired_common_n,with_workers,all_positive,196,153,43,13,27,52,61
q_0.975,2,2,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,13,6,29,7
q_0.975,2,2,0.1,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,21,23,54
q_0.975,2,2,0.2,paired_common_n,with_workers,all_positive,196,153,43,12,36,52,53
q_0.975,2,2,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,4,15,29,7
q_0.975,2,2,0.2,paired_common_n,with_workers,low_n_1_to15,141,98,43,8,21,23,46
q_0.975,2,3,0.05,paired_common_n,with_workers,all_positive,196,153,43,12,25,83,33
q_0.975,2,3,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,12,4,28,11
q_0.975,2,3,0.05,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,21,55,22
q_0.975,2,3,0.1,paired_common_n,with_workers,all_positive,196,153,43,6,35,85,27
q_0.975,2,3,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,6,14,30,5
q_0.975,2,3,0.1,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,21,55,22
q_0.975,2,3,0.2,paired_common_n,with_workers,all_positive,196,153,43,2,41,94,16
q_0.975,2,3,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,2,18,30,5
q_0.975,2,3,0.2,paired_common_n,with_workers,low_n_1_to15,141,98,43,0,23,64,11
ospa30_t6,3,1,0.05,paired_common_n,with_workers,all_positive,196,143,53,30,0,10,103
ospa30_t6,3,1,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,9,0,9,37
ospa30_t6,3,1,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,21,0,1,66
ospa30_t6,3,1,0.1,paired_common_n,with_workers,all_positive,196,143,53,31,0,10,102
ospa30_t6,3,1,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,10,0,9,36
ospa30_t6,3,1,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,21,0,1,66
ospa30_t6,3,1,0.2,paired_common_n,with_workers,all_positive,196,143,53,33,0,11,99
ospa30_t6,3,1,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,12,0,10,33
ospa30_t6,3,1,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,21,0,1,66
ospa30_t6,3,2,0.05,paired_common_n,with_workers,all_positive,196,143,53,12,23,34,74
ospa30_t6,3,2,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,12,2,12,29
ospa30_t6,3,2,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,21,22,45
ospa30_t6,3,2,0.1,paired_common_n,with_workers,all_positive,196,143,53,14,23,37,69
ospa30_t6,3,2,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,14,2,15,24
ospa30_t6,3,2,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,21,22,45
ospa30_t6,3,2,0.2,paired_common_n,with_workers,all_positive,196,143,53,6,33,38,66
ospa30_t6,3,2,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,5,12,16,22
ospa30_t6,3,2,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,1,21,22,44
ospa30_t6,3,3,0.05,paired_common_n,with_workers,all_positive,196,143,53,13,11,86,33
ospa30_t6,3,3,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,13,2,12,28
ospa30_t6,3,3,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,9,74,5
ospa30_t6,3,3,0.1,paired_common_n,with_workers,all_positive,196,143,53,16,13,90,24
ospa30_t6,3,3,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,16,4,16,19
ospa30_t6,3,3,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,9,74,5
ospa30_t6,3,3,0.2,paired_common_n,with_workers,all_positive,196,143,53,6,26,92,19
ospa30_t6,3,3,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,6,17,17,15
ospa30_t6,3,3,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,9,75,4
q_0.800,3,1,0.05,paired_common_n,with_workers,all_positive,196,143,53,45,0,13,85
q_0.800,3,1,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,17,0,12,26
q_0.800,3,1,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,28,0,1,59
q_0.800,3,1,0.1,paired_common_n,with_workers,all_positive,196,143,53,53,0,13,77
q_0.800,3,1,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,25,0,12,18
q_0.800,3,1,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,28,0,1,59
q_0.800,3,1,0.2,paired_common_n,with_workers,all_positive,196,143,53,54,0,13,76
q_0.800,3,1,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,26,0,12,17
q_0.800,3,1,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,28,0,1,59
q_0.800,3,2,0.05,paired_common_n,with_workers,all_positive,196,143,53,13,33,30,67
q_0.800,3,2,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,13,6,12,24
q_0.800,3,2,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,27,18,43
q_0.800,3,2,0.1,paired_common_n,with_workers,all_positive,196,143,53,20,33,30,60
q_0.800,3,2,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,20,6,12,17
q_0.800,3,2,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,27,18,43
q_0.800,3,2,0.2,paired_common_n,with_workers,all_positive,196,143,53,11,44,30,58
q_0.800,3,2,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,9,17,12,17
q_0.800,3,2,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,2,27,18,41
q_0.800,3,3,0.05,paired_common_n,with_workers,all_positive,196,143,53,18,18,83,24
q_0.800,3,3,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,18,6,12,19
q_0.800,3,3,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,12,71,5
q_0.800,3,3,0.1,paired_common_n,with_workers,all_positive,196,143,53,25,18,83,17
q_0.800,3,3,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,25,6,12,12
q_0.800,3,3,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,12,71,5
q_0.800,3,3,0.2,paired_common_n,with_workers,all_positive,196,143,53,8,36,85,14
q_0.800,3,3,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,8,24,12,11
q_0.800,3,3,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,12,73,3
q_0.850,3,1,0.05,paired_common_n,with_workers,all_positive,196,143,53,43,0,14,86
q_0.850,3,1,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,17,0,12,26
q_0.850,3,1,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,26,0,2,60
q_0.850,3,1,0.1,paired_common_n,with_workers,all_positive,196,143,53,50,0,14,79
q_0.850,3,1,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,24,0,12,19
q_0.850,3,1,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,26,0,2,60
q_0.850,3,1,0.2,paired_common_n,with_workers,all_positive,196,143,53,51,0,14,78
q_0.850,3,1,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,25,0,12,18
q_0.850,3,1,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,26,0,2,60
q_0.850,3,2,0.05,paired_common_n,with_workers,all_positive,196,143,53,13,31,31,68
q_0.850,3,2,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,13,6,12,24
q_0.850,3,2,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.850,3,2,0.1,paired_common_n,with_workers,all_positive,196,143,53,20,31,31,61
q_0.850,3,2,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,20,6,12,17
q_0.850,3,2,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.850,3,2,0.2,paired_common_n,with_workers,all_positive,196,143,53,11,42,32,58
q_0.850,3,2,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,9,17,12,17
q_0.850,3,2,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,2,25,20,41
q_0.850,3,3,0.05,paired_common_n,with_workers,all_positive,196,143,53,18,16,84,25
q_0.850,3,3,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,18,6,12,19
q_0.850,3,3,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,10,72,6
q_0.850,3,3,0.1,paired_common_n,with_workers,all_positive,196,143,53,25,16,84,18
q_0.850,3,3,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,25,6,12,12
q_0.850,3,3,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,10,72,6
q_0.850,3,3,0.2,paired_common_n,with_workers,all_positive,196,143,53,8,34,87,14
q_0.850,3,3,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,8,24,12,11
q_0.850,3,3,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,10,75,3
q_0.900,3,1,0.05,paired_common_n,with_workers,all_positive,196,143,53,42,1,15,85
q_0.900,3,1,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,16,1,14,24
q_0.900,3,1,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,26,0,1,61
q_0.900,3,1,0.1,paired_common_n,with_workers,all_positive,196,143,53,47,1,16,79
q_0.900,3,1,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,21,1,15,18
q_0.900,3,1,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,26,0,1,61
q_0.900,3,1,0.2,paired_common_n,with_workers,all_positive,196,143,53,48,1,16,78
q_0.900,3,1,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,22,1,15,17
q_0.900,3,1,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,26,0,1,61
q_0.900,3,2,0.05,paired_common_n,with_workers,all_positive,196,143,53,13,30,32,68
q_0.900,3,2,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,13,5,14,23
q_0.900,3,2,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,25,18,45
q_0.900,3,2,0.1,paired_common_n,with_workers,all_positive,196,143,53,20,30,32,61
q_0.900,3,2,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,20,5,14,16
q_0.900,3,2,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,25,18,45
q_0.900,3,2,0.2,paired_common_n,with_workers,all_positive,196,143,53,12,41,32,58
q_0.900,3,2,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,9,16,14,16
q_0.900,3,2,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,3,25,18,42
q_0.900,3,3,0.05,paired_common_n,with_workers,all_positive,196,143,53,18,15,86,24
q_0.900,3,3,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,18,5,14,18
q_0.900,3,3,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,10,72,6
q_0.900,3,3,0.1,paired_common_n,with_workers,all_positive,196,143,53,25,15,86,17
q_0.900,3,3,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,25,5,14,11
q_0.900,3,3,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,10,72,6
q_0.900,3,3,0.2,paired_common_n,with_workers,all_positive,196,143,53,8,33,89,13
q_0.900,3,3,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,8,23,14,10
q_0.900,3,3,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,10,75,3
q_0.925,3,1,0.05,paired_common_n,with_workers,all_positive,196,143,53,41,0,17,85
q_0.925,3,1,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,16,0,16,23
q_0.925,3,1,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,1,0.1,paired_common_n,with_workers,all_positive,196,143,53,45,0,17,81
q_0.925,3,1,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,20,0,16,19
q_0.925,3,1,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,1,0.2,paired_common_n,with_workers,all_positive,196,143,53,46,0,17,80
q_0.925,3,1,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,21,0,16,18
q_0.925,3,1,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,25,0,1,62
q_0.925,3,2,0.05,paired_common_n,with_workers,all_positive,196,143,53,15,28,36,64
q_0.925,3,2,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,15,3,17,20
q_0.925,3,2,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.925,3,2,0.1,paired_common_n,with_workers,all_positive,196,143,53,21,28,36,58
q_0.925,3,2,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,21,3,17,14
q_0.925,3,2,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,25,19,44
q_0.925,3,2,0.2,paired_common_n,with_workers,all_positive,196,143,53,11,40,36,56
q_0.925,3,2,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,9,15,17,14
q_0.925,3,2,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,2,25,19,42
q_0.925,3,3,0.05,paired_common_n,with_workers,all_positive,196,143,53,17,13,90,23
q_0.925,3,3,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,17,3,17,18
q_0.925,3,3,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,10,73,5
q_0.925,3,3,0.1,paired_common_n,with_workers,all_positive,196,143,53,23,14,90,16
q_0.925,3,3,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,23,4,17,11
q_0.925,3,3,0.1,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,10,73,5
q_0.925,3,3,0.2,paired_common_n,with_workers,all_positive,196,143,53,7,31,92,13
q_0.925,3,3,0.2,paired_common_n,with_workers,dense_ge16,55,55,0,7,21,17,10
q_0.925,3,3,0.2,paired_common_n,with_workers,low_n_1_to15,141,88,53,0,10,75,3
q_0.950,3,1,0.05,paired_common_n,with_workers,all_positive,196,143,53,38,0,20,85
q_0.950,3,1,0.05,paired_common_n,with_workers,dense_ge16,55,55,0,13,0,17,25
q_0.950,3,1,0.05,paired_common_n,with_workers,low_n_1_to15,141,88,53,25,0,3,60
q_0.950,3,1,0.1,paired_common_n,with_workers,all_positive,196,143,53,39,2,20,82
q_0.950,3,1,0.1,paired_common_n,with_workers,dense_ge16,55,55,0,14,2,17,22
