condition,axis,n_people,metric,field,label,images,groups,delta,macro_delta,lo,hi
manual,log_time,6,core_tail,main_function_primary,work,2,2,-0.1875,-0.1875,-0.791666666667,0.416666666667
manual,log_time,6,late_quarter_new,floor_boundary,partial,32,10,-0.0911458333334,-0.00305555555561,-0.172566254965,0.0471541068579
manual,log_time,6,late_quarter_new,floor_boundary,present,14,10,-0.135416666667,-0.151041666667,-0.227095352564,-0.0520833333334
manual,log_time,6,late_quarter_new,scene_category,储藏与家务辅助,2,2,-0.0833333333335,-0.0833333333335,-0.166666666667,0
manual,log_time,6,late_quarter_new,scene_category,卧室,5,4,-0.166666666667,-0.1484375,-0.243055555556,-0.0520833333335
manual,log_time,6,late_quarter_new,scene_category,卫浴,19,8,-0.0811403508772,0.0351562499999,-0.202083333333,0.11748342803
manual,log_time,6,late_quarter_new,scene_category,厨房与用餐,1,1,0,0,,
manual,log_time,6,late_quarter_new,scene_category,复合／待定,3,3,0.013888888889,0.013888888889,0,0.041666666667
manual,log_time,6,late_quarter_new,scene_category,工作与学习,1,1,-0.333333333333,-0.333333333333,,
manual,log_time,6,late_quarter_new,scene_category,起居与休闲,2,2,0.104166666667,0.104166666667,-0.166666666667,0.375
manual,log_time,6,late_quarter_new,scene_category,通行与连接,13,9,-0.168269230769,-0.195601851852,-0.268939393939,-0.0847222222223
manual,log_time,6,late_quarter_new,main_function_primary,bathroom,20,9,-0.0854166666667,0.0412808641975,-0.193457892416,0.120890151515
manual,log_time,6,late_quarter_new,main_function_primary,circulation,8,7,-0.205729166667,-0.196428571428,-0.302112268518,-0.095238095238
manual,log_time,6,late_quarter_new,main_function_primary,dining,1,1,0,0,,
manual,log_time,6,late_quarter_new,main_function_primary,empty,2,1,-0.0833333333335,-0.0833333333335,,
manual,log_time,6,late_quarter_new,main_function_primary,living,2,2,0.104166666667,0.104166666667,-0.166666666667,0.375
manual,log_time,6,late_quarter_new,main_function_primary,sleep,6,5,-0.184027777778,-0.172916666667,-0.253472222222,-0.075
manual,log_time,6,late_quarter_new,main_function_primary,storage,1,1,0,0,,
manual,log_time,6,late_quarter_new,main_function_primary,unknown,4,4,-0.0260416666668,-0.0260416666668,-0.234375,0.15625
manual,log_time,6,late_quarter_new,main_function_primary,work,2,2,-0.145833333333,-0.145833333333,-0.333333333333,0.0416666666667
manual,log_time,6,heldout_geometry_coverage,floor_boundary,partial,32,10,0.078125,0.0666666666667,-0.0161290322581,0.157924641148
manual,log_time,6,heldout_geometry_coverage,floor_boundary,present,14,10,0.142857142857,0.0666666666667,-0.0909090909091,0.382352941176
manual,log_time,6,heldout_geometry_coverage,scene_category,储藏与家务辅助,2,2,0,0,0,0
manual,log_time,6,heldout_geometry_coverage,scene_category,卧室,5,4,0.1,0.125,0,0.375
manual,log_time,6,heldout_geometry_coverage,scene_category,卫浴,19,8,0.0526315789474,0.0364583333333,-0.0625,0.147058823529
manual,log_time,6,heldout_geometry_coverage,scene_category,厨房与用餐,1,1,0,0,,
manual,log_time,6,heldout_geometry_coverage,scene_category,复合／待定,3,3,0,0,0,0
manual,log_time,6,heldout_geometry_coverage,scene_category,工作与学习,1,1,0,0,,
manual,log_time,6,heldout_geometry_coverage,scene_category,起居与休闲,2,2,0.25,0.25,0,0.5
manual,log_time,6,heldout_geometry_coverage,scene_category,通行与连接,13,9,0.192307692308,0.12962962963,-0.0833333333333,0.441176470588
manual,log_time,6,heldout_geometry_coverage,main_function_primary,bathroom,20,9,0.075,0.0509259259259,-0.0416666666667,0.157894736842
manual,log_time,6,heldout_geometry_coverage,main_function_primary,circulation,8,7,0.125,0.0714285714286,-0.142857142857,0.35
manual,log_time,6,heldout_geometry_coverage,main_function_primary,dining,1,1,0,0,,
manual,log_time,6,heldout_geometry_coverage,main_function_primary,empty,2,1,0,0,,
manual,log_time,6,heldout_geometry_coverage,main_function_primary,living,2,2,0.25,0.25,0,0.5
manual,log_time,6,heldout_geometry_coverage,main_function_primary,sleep,6,5,0.0833333333333,0.1,0,0.3
manual,log_time,6,heldout_geometry_coverage,main_function_primary,storage,1,1,0,0,,
manual,log_time,6,heldout_geometry_coverage,main_function_primary,unknown,4,4,0,0,0,0
manual,log_time,6,heldout_geometry_coverage,main_function_primary,work,2,2,0.5,0.5,0,1
manual,log_time,8,point_count_disagreement,floor_boundary,partial,32,10,-0.0792410714286,-0.04125,-0.168716755319,0.0300788027762
manual,log_time,8,point_count_disagreement,floor_boundary,present,14,10,-0.140306122449,-0.127380952381,-0.212109375,-0.0551948051949
manual,log_time,8,point_count_disagreement,scene_category,储藏与家务辅助,2,2,-0.125,-0.125,-0.25,0
manual,log_time,8,point_count_disagreement,scene_category,卧室,5,4,-0.142857142857,-0.120535714286,-0.238095238095,0
manual,log_time,8,point_count_disagreement,scene_category,卫浴,19,8,-0.0902255639098,-0.0316220238095,-0.198412698413,0.0549450549451
manual,log_time,8,point_count_disagreement,scene_category,厨房与用餐,1,1,0,0,,
manual,log_time,8,point_count_disagreement,scene_category,复合／待定,3,3,0,0,0,0
manual,log_time,8,point_count_disagreement,scene_category,工作与学习,1,1,-0.428571428571,-0.428571428571,,
manual,log_time,8,point_count_disagreement,scene_category,起居与休闲,2,2,0.017857142857,0.017857142857,0,0.035714285714
manual,log_time,8,point_count_disagreement,scene_category,通行与连接,13,9,-0.10989010989,-0.0978835978837,-0.210714285714,0.0148915816325
manual,log_time,8,point_count_disagreement,main_function_primary,bathroom,20,9,-0.0732142857143,-0.00496031746031,-0.183943452381,0.0821726190477
manual,log_time,8,point_count_disagreement,main_function_primary,circulation,8,7,-0.15625,-0.142857142857,-0.272358630953,-0.0255102040819
manual,log_time,8,point_count_disagreement,main_function_primary,dining,1,1,0,0,,
manual,log_time,8,point_count_disagreement,main_function_primary,empty,2,1,-0.125,-0.125,,
manual,log_time,8,point_count_disagreement,main_function_primary,living,2,2,0.017857142857,0.017857142857,0,0.035714285714
manual,log_time,8,point_count_disagreement,main_function_primary,sleep,6,5,-0.113095238095,-0.0892857142858,-0.205357142857,0.0142857142856
manual,log_time,8,point_count_disagreement,main_function_primary,storage,1,1,0,0,,
manual,log_time,8,point_count_disagreement,main_function_primary,unknown,4,4,-0.116071428572,-0.116071428572,-0.348214285715,0
manual,log_time,8,point_count_disagreement,main_function_primary,work,2,2,-0.214285714285,-0.214285714285,-0.428571428571,0
manual,log_time,8,singleton_share,floor_boundary,partial,32,10,-0.04296875,0.0204166666667,-0.104180743243,0.0480769230769
manual,log_time,8,singleton_share,floor_boundary,present,14,10,-0.0982142857143,-0.11875,-0.1875,-0.0178571428571
manual,log_time,8,singleton_share,scene_category,储藏与家务辅助,2,2,-0.125,-0.125,-0.125,-0.125
manual,log_time,8,singleton_share,scene_category,卧室,5,4,-0.1,-0.0625,-0.214285714286,0.0625
manual,log_time,8,singleton_share,scene_category,卫浴,19,8,-0.0131578947368,0.0559895833333,-0.10625,0.114583333333
manual,log_time,8,singleton_share,scene_category,厨房与用餐,1,1,0.125,0.125,,
manual,log_time,8,singleton_share,scene_category,复合／待定,3,3,0.0416666666667,0.0416666666667,0,0.125
manual,log_time,8,singleton_share,scene_category,工作与学习,1,1,-0.25,-0.25,,
manual,log_time,8,singleton_share,scene_category,起居与休闲,2,2,0.125,0.125,0,0.25
manual,log_time,8,singleton_share,scene_category,通行与连接,13,9,-0.153846153846,-0.173611111111,-0.260440340909,-0.0625
manual,log_time,8,singleton_share,main_function_primary,bathroom,20,9,-0.01875,0.0636574074074,-0.101580255682,0.125
manual,log_time,8,singleton_share,main_function_primary,circulation,8,7,-0.140625,-0.142857142857,-0.232142857143,-0.0625
manual,log_time,8,singleton_share,main_function_primary,dining,1,1,0.125,0.125,,
manual,log_time,8,singleton_share,main_function_primary,empty,2,1,-0.0625,-0.0625,,
manual,log_time,8,singleton_share,main_function_primary,living,2,2,0.125,0.125,0,0.25
manual,log_time,8,singleton_share,main_function_primary,sleep,6,5,-0.166666666667,-0.15,-0.325,0.025
manual,log_time,8,singleton_share,main_function_primary,storage,1,1,-0.125,-0.125,,
manual,log_time,8,singleton_share,main_function_primary,unknown,4,4,0,0,-0.25,0.1875
manual,log_time,8,singleton_share,main_function_primary,work,2,2,-0.1875,-0.1875,-0.25,-0.125
manual,log_time,8,mode_entropy,floor_boundary,partial,32,10,-0.0523824591181,0.0378464071689,-0.291459081318,0.217648769456
manual,log_time,8,mode_entropy,floor_boundary,present,14,10,-0.359879522201,-0.463845665994,-0.697438788527,-0.128174780911
manual,log_time,8,mode_entropy,scene_category,储藏与家务辅助,2,2,-0.125,-0.125,-0.51771368126,0.267713681259
manual,log_time,8,mode_entropy,scene_category,卧室,5,4,-0.128631175694,-0.00388515743038,-0.499711115892,0.306037309514
manual,log_time,8,mode_entropy,scene_category,卫浴,19,8,-0.123005697448,0.0475771520357,-0.510856541216,0.298810598064
manual,log_time,8,mode_entropy,scene_category,厨房与用餐,1,1,1.2987949407,1.2987949407,,
manual,log_time,8,mode_entropy,scene_category,复合／待定,3,3,-0.0314536459233,-0.0314536459233,-0.09436093777,0
manual,log_time,8,mode_entropy,scene_category,工作与学习,1,1,-0.85684412153,-0.85684412153,,
manual,log_time,8,mode_entropy,scene_category,起居与休闲,2,2,0.375,0.375,0,0.75
manual,log_time,8,mode_entropy,scene_category,通行与连接,13,9,-0.352452134924,-0.484784268073,-0.729716405562,-0.11205919466
manual,log_time,8,mode_entropy,main_function_primary,bathroom,20,9,-0.144033634735,0.0535182478754,-0.476641748104,0.230838566066
manual,log_time,8,mode_entropy,main_function_primary,circulation,8,7,-0.504135351664,-0.562674553648,-0.850944070492,-0.231594262949
manual,log_time,8,mode_entropy,main_function_primary,dining,1,1,1.2987949407,1.2987949407,,
manual,log_time,8,mode_entropy,main_function_primary,empty,2,1,-0.25885684063,-0.25885684063,,
manual,log_time,8,mode_entropy,main_function_primary,living,2,2,0.375,0.375,0,0.75
manual,log_time,8,mode_entropy,main_function_primary,sleep,6,5,-0.190525979745,-0.103108125944,-0.501494427857,0.244829847612
manual,log_time,8,mode_entropy,main_function_primary,storage,1,1,0.267713681259,0.267713681259,,
manual,log_time,8,mode_entropy,main_function_primary,unknown,4,4,0.01401190674,0.01401190674,-1.02570509472,0.80242128383
manual,log_time,8,mode_entropy,main_function_primary,work,2,2,-0.25624159188,-0.25624159188,-0.85684412153,0.34436093777
manual,log_time,8,full_by8,floor_boundary,partial,32,10,0.00781249999997,-0.0274305555557,-0.116674679487,0.0904376208898
manual,log_time,8,full_by8,floor_boundary,present,14,10,0.157738095238,0.195833333333,0.0138888888889,0.32955334596
manual,log_time,8,full_by8,scene_category,储藏与家务辅助,2,2,0.208333333334,0.208333333334,0.125,0.291666666667
manual,log_time,8,full_by8,scene_category,卧室,5,4,0.0333333333332,-0.0416666666669,-0.250000000001,0.255952380952
manual,log_time,8,full_by8,scene_category,卫浴,19,8,-0.00657894736842,-0.0742187500001,-0.151860119048,0.0923963365539
manual,log_time,8,full_by8,scene_category,厨房与用餐,1,1,-0.291666666667,-0.291666666667,,
manual,log_time,8,full_by8,scene_category,复合／待定,3,3,0.0694444444443,0.0694444444443,0,0.208333333333
manual,log_time,8,full_by8,scene_category,工作与学习,1,1,0.25,0.25,,
manual,log_time,8,full_by8,scene_category,起居与休闲,2,2,-0.145833333333,-0.145833333333,-0.458333333333,0.166666666667
manual,log_time,8,full_by8,scene_category,通行与连接,13,9,0.163461538462,0.203703703704,0.0122089460784,0.36671474359
manual,log_time,8,full_by8,main_function_primary,bathroom,20,9,0.00416666666665,-0.0675154320988,-0.125069444445,0.0805555555554
manual,log_time,8,full_by8,main_function_primary,circulation,8,7,0.296875,0.303571428571,0.138888888889,0.505208333333
manual,log_time,8,full_by8,main_function_primary,dining,1,1,-0.291666666667,-0.291666666667,,
manual,log_time,8,full_by8,main_function_primary,empty,2,1,0.145833333334,0.145833333334,,
manual,log_time,8,full_by8,main_function_primary,living,2,2,-0.145833333333,-0.145833333333,-0.458333333333,0.166666666667
manual,log_time,8,full_by8,main_function_primary,sleep,6,5,0.0277777777777,-0.0333333333335,-0.216666666667,0.223958333333
manual,log_time,8,full_by8,main_function_primary,storage,1,1,0.125,0.125,,
manual,log_time,8,full_by8,main_function_primary,unknown,4,4,-0.09375,-0.09375,-0.375,0.177083333334
manual,log_time,8,full_by8,main_function_primary,work,2,2,0.1875,0.1875,0.125,0.25
manual,log_time,8,core_by19,floor_boundary,partial,32,10,0.03125,0.0625694444445,-0.0437697557469,0.13782051282
manual,log_time,8,core_by19,floor_boundary,present,14,10,0.136904761905,0.197916666667,-0.00245481004886,0.3625
manual,log_time,8,core_by19,scene_category,储藏与家务辅助,2,2,-0.0833333333335,-0.0833333333335,-0.166666666667,0
manual,log_time,8,core_by19,scene_category,卧室,5,4,-0.075,-0.125,-0.3125,0.0833333333333
manual,log_time,8,core_by19,scene_category,卫浴,19,8,0.0635964912281,0.0577256944445,-0.0285087719298,0.18125
manual,log_time,8,core_by19,scene_category,厨房与用餐,1,1,-0.208333333333,-0.208333333333,,
manual,log_time,8,core_by19,scene_category,复合／待定,3,3,0.111111111111,0.111111111111,0,0.333333333334
manual,log_time,8,core_by19,scene_category,工作与学习,1,1,0.333333333333,0.333333333333,,
manual,log_time,8,core_by19,scene_category,起居与休闲,2,2,-0.125,-0.125,-0.25,0
manual,log_time,8,core_by19,scene_category,通行与连接,13,9,0.157051282051,0.196759259259,-0.0312700320512,0.420889423077
manual,log_time,8,core_by19,main_function_primary,bathroom,20,9,0.0500000000001,0.0682870370372,-0.0578703703702,0.192307692308
manual,log_time,8,core_by19,main_function_primary,circulation,8,7,0.3125,0.342261904762,0.107142857143,0.595238095238
manual,log_time,8,core_by19,main_function_primary,dining,1,1,-0.208333333333,-0.208333333333,,
manual,log_time,8,core_by19,main_function_primary,empty,2,1,0,0,,
manual,log_time,8,core_by19,main_function_primary,living,2,2,-0.125,-0.125,-0.25,0
manual,log_time,8,core_by19,main_function_primary,sleep,6,5,0.0208333333333,0,-0.25,0.241666666667
manual,log_time,8,core_by19,main_function_primary,storage,1,1,-0.166666666667,-0.166666666667,,
manual,log_time,8,core_by19,main_function_primary,unknown,4,4,-0.0833333333332,-0.0833333333332,-0.25,0
manual,log_time,8,core_by19,main_function_primary,work,2,2,0.125,0.125,-0.083333333333,0.333333333333
manual,log_time,8,core_tail,floor_boundary,partial,32,10,-0.0312500000001,0.090486111111,-0.173076923077,0.177112268518
manual,log_time,8,core_tail,floor_boundary,present,14,10,0.14880952381,0.230555555556,-0.0514705882352,0.412878787879
manual,log_time,8,core_tail,scene_category,储藏与家务辅助,2,2,-0.395833333334,-0.395833333334,-0.791666666667,0
manual,log_time,8,core_tail,scene_category,卧室,5,4,-0.35,-0.40625,-0.78125,-0.125
manual,log_time,8,core_tail,scene_category,卫浴,19,8,0.15350877193,0.193576388889,-0.00696924603163,0.355419389978
manual,log_time,8,core_tail,scene_category,厨房与用餐,1,1,-0.833333333333,-0.833333333333,,
manual,log_time,8,core_tail,scene_category,复合／待定,3,3,0.166666666667,0.166666666667,0,0.5
manual,log_time,8,core_tail,scene_category,工作与学习,1,1,-0.125,-0.125,,
manual,log_time,8,core_tail,scene_category,起居与休闲,2,2,-0.3125,-0.3125,-0.625,0
manual,log_time,8,core_tail,scene_category,通行与连接,13,9,0.137820512821,0.233024691358,-0.0861160714285,0.431818181818
manual,log_time,8,core_tail,main_function_primary,bathroom,20,9,0.164583333333,0.217592592593,0.00345486111127,0.377777777778
manual,log_time,8,core_tail,main_function_primary,circulation,8,7,0.369791666667,0.428571428571,0.0749242424243,0.738095238095
manual,log_time,8,core_tail,main_function_primary,dining,1,1,-0.833333333333,-0.833333333333,,
manual,log_time,8,core_tail,main_function_primary,empty,2,1,0,0,,
manual,log_time,8,core_tail,main_function_primary,living,2,2,-0.3125,-0.3125,-0.625,0
manual,log_time,8,core_tail,main_function_primary,sleep,6,5,-0.277777777778,-0.308333333333,-0.65,-0.05
manual,log_time,8,core_tail,main_function_primary,storage,1,1,-0.791666666667,-0.791666666667,,
manual,log_time,8,core_tail,main_function_primary,unknown,4,4,-0.09375,-0.09375,-0.375,0.09375
manual,log_time,8,core_tail,main_function_primary,work,2,2,-0.4375,-0.4375,-0.75,-0.125
manual,log_time,8,late_quarter_new,floor_boundary,partial,32,10,-0.048828125,0.0015972222223,-0.108349358974,0.0323129734849
manual,log_time,8,late_quarter_new,floor_boundary,present,14,10,-0.123511904762,-0.140277777778,-0.216695075758,-0.0404317496229
manual,log_time,8,late_quarter_new,scene_category,储藏与家务辅助,2,2,-0.0208333333335,-0.0208333333335,-0.041666666667,0
