image_id,building,condition,Bi_policy,target,n_workers,n_same_topology_pairs,model_disagreement,human_disagreement,training_model_q25,training_model_q75,training_human_q25,training_human_q75,quadrant,reference_error,point_disagreement
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,extended,within_topology_geometry_dispersion,6,15,0.0820264714607,0.0189958136136,0.0201743790522,0.0528593227099,0.0401006947774,0.10466781497,models_disagree_humans_agree,,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,extended,within_topology_geometry_dispersion,5,10,0.0345417821581,0.0126505084587,0.0201743790522,0.0528593227099,0.0401006947774,0.10466781497,middle,0.0117065323169,0
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,extended,within_topology_geometry_dispersion,20,80,0.118966364799,0.493807408109,0.0201743790522,0.0528593227099,0.0401006947774,0.10466781497,both_high_disagreement,,0.53216374269
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,extended,within_topology_geometry_dispersion,6,3,0.330979433035,0.176820810761,0.0204927737987,0.0530184148002,0.0397253007193,0.102045162257,both_high_disagreement,0.21220339803,0.8
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,5,10,0.0365911698829,0.0650386102865,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,middle,0.0412628793355,0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,24,276,0.0162604990775,0.0336899296955,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,both_low_disagreement,0.0252921634803,0
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,5,6,0.0439114698404,0.21965072902,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,middle,0.0947400799754,0.4
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,5,10,0.018085524081,0.0366647143508,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,both_low_disagreement,0.161145311536,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,6,15,0.038550768274,0.0410235926583,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,middle,0.095984655134,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,24,36,0.0440124515567,0.110279833583,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,middle,0.233490147351,0.869565217391
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,5,6,0.025956339978,0.0548308668382,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,middle,0.0779278952881,0.4
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,24,276,0.030125341907,0.0437324790207,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,middle,0.0361306353729,0
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,6,15,0.0652749393741,0.0771836616959,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,middle,0.328539864856,0
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,5,6,0.0766741983844,0.0210876417382,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,models_disagree_humans_agree,0.230806621299,0.4
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,24,231,0.0355544154889,0.0540764384556,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,middle,0.0583127082596,0.163043478261
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,extended,within_topology_geometry_dispersion,5,6,0.0258039687265,0.0396132353585,0.0201692745062,0.0550703568395,0.0400876287855,0.107283351144,middle,0.0743768100252,0.4
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,extended,within_topology_geometry_dispersion,23,211,0.0111892000469,0.0212102660422,0.0217108068173,0.0551944424226,0.0410053352826,0.107680163988,both_low_disagreement,0.0192470768092,0.166007905138
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,extended,within_topology_geometry_dispersion,5,2,0.076877530181,0.0689065641553,0.0217108068173,0.0551944424226,0.0410053352826,0.107680163988,middle,0.13408968225,0.8
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,extended,within_topology_geometry_dispersion,24,66,0.03920978785,0.049401991035,0.0217108068173,0.0551944424226,0.0410053352826,0.107680163988,middle,0.137759505474,0.760869565217
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,extended,within_topology_geometry_dispersion,24,193,0.022586410235,0.0276600046382,0.0217108068173,0.0551944424226,0.0410053352826,0.107680163988,middle,0.0492786803446,0.300724637681
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,extended,within_topology_geometry_dispersion,5,10,0.0144359081642,0.0258667891908,0.0217108068173,0.0551944424226,0.0410053352826,0.107680163988,both_low_disagreement,0.0367360334154,0
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,extended,within_topology_geometry_dispersion,23,231,0.0185450171434,0.0548746518106,0.0217108068173,0.0551944424226,0.0410053352826,0.107680163988,middle,0.0349308497451,0.0869565217391
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,extended,within_topology_geometry_dispersion,6,4,0.0159247856992,0.00750496760897,0.0217108068173,0.0551944424226,0.0410053352826,0.107680163988,both_low_disagreement,0.0692568185727,0.733333333333
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,extended,within_topology_geometry_dispersion,24,232,0.013735744964,0.0388149909178,0.0217108068173,0.0551944424226,0.0410053352826,0.107680163988,both_low_disagreement,0.0348444359823,0.159420289855
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,extended,within_topology_geometry_dispersion,24,41,0.0358516645912,0.126127869842,0.0217108068173,0.0551944424226,0.0410053352826,0.107680163988,middle,0.207819502937,0.822510822511
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,24,231,0.0761123031755,0.0884254912035,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.0835079373804,0.163043478261
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,23,253,0.028046698197,0.0401137607692,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.110307637054,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,24,74,0.0193422783656,0.145413113102,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,models_agree_humans_disagree,0.179037401294,0.731884057971
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,23,61,0.0364074135188,0.132641151843,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.136792488178,0.758893280632
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,3,0.0289254780947,0.0726186934161,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.073419525066,0.7
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,3,0.0245963044927,0.117986875228,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.167430490031,0.7
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,4,0.0456124234021,0.127532649391,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.231155015198,0.6
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,6,15,0.0214326444004,0.121583853278,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.202912911758,0
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,6,0.0201794835981,0.0312724166825,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.0712140580942,0.4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,10,0.0306328194913,0.0464576800103,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.0438008881232,0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,23,95,0.0366379971392,0.0517752205726,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.11031038486,0.624505928854
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,24,95,0.0231303140816,0.0895268154605,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.0916954264954,0.624505928854
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,23,39,0.0223105058042,0.0503063482819,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.103470156288,0.845849802372
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,6,10,0.0793698426296,0.0367669139924,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,models_disagree_humans_agree,0.27645196987,0.333333333333
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,6,15,0.0500233395842,0.0201068604403,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.118424711216,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,23,41,0.0967212252283,0.073254307643,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.135680298662,0.837944664032
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,24,253,0.0258899331389,0.0511936888724,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.0482352666129,0.0833333333333
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,24,231,0.0388377794405,0.0662756023464,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.117597608945,0.163043478261
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,1,0.0201590654143,0.0572893267935,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.198587229764,0.9
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,6,0.0168838642677,0.0290902680518,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,both_low_disagreement,0.288411108553,0.4
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,6,0.0385494346661,0.0358869478805,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.12044827731,0.4
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,2,0.0353852447614,0.185937236499,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.159062366993,0.8
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,24,253,0.0180101709472,0.0435481868864,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.0377236895361,0.0833333333333
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,10,0.0117934992935,0.0198905077281,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,both_low_disagreement,0.0219419997744,0
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,2,0.0349043617155,0.146360638413,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,,0.8
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,extended,within_topology_geometry_dispersion,5,1,0.0302807782824,0.212839083002,0.0200792383659,0.0570948639916,0.0396132353585,0.0959991146035,middle,0.185224875825,0.9
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,extended,within_topology_geometry_dispersion,5,6,0.0168834082085,0.0501821771156,0.0216518710334,0.0536531026354,0.0395304624473,0.106886538299,middle,0.0724988294053,0.4
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,extended,within_topology_geometry_dispersion,5,3,0.0548221856735,0.180448725339,0.0216518710334,0.0536531026354,0.0395304624473,0.106886538299,both_high_disagreement,0.200541976808,0.7
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,extended,within_topology_geometry_dispersion,24,276,0.00990582669662,0.0357936424309,0.0216518710334,0.0536531026354,0.0395304624473,0.106886538299,both_low_disagreement,0.0310903720101,0
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,extended,within_topology_geometry_dispersion,6,2,0.0504149548342,0.120113155797,0.0216518710334,0.0536531026354,0.0395304624473,0.106886538299,middle,0.288310973512,0.866666666667
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,extended,within_topology_geometry_dispersion,6,1,0.0117910090192,0.0176256974993,0.0216518710334,0.0536531026354,0.0395304624473,0.106886538299,both_low_disagreement,0.0593812267561,0.933333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,extended,within_topology_geometry_dispersion,7,11,0.00898014003885,0.048613116923,0.0216518710334,0.0536531026354,0.0395304624473,0.106886538299,middle,0.0338144406894,0.47619047619
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,extended,within_topology_geometry_dispersion,23,48,0.128436191905,0.104060511475,0.0216518710334,0.0536531026354,0.0395304624473,0.106886538299,middle,0.231777864933,0.810276679842
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,extended,within_topology_geometry_dispersion,5,10,0.0141835062118,0.0694818849504,0.0216518710334,0.0536531026354,0.0395304624473,0.106886538299,middle,0.0836102345251,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,extended,within_topology_geometry_dispersion,24,253,0.0817397788454,0.0633503539289,0.0216518710334,0.0536531026354,0.0395304624473,0.106886538299,middle,0.0643380924002,0.0833333333333
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,extended,within_topology_geometry_dispersion,23,231,0.0217746712762,0.0513473651451,0.0216518710334,0.0536531026354,0.0395304624473,0.106886538299,middle,0.05204209352,0.0869565217391
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,extended,within_topology_geometry_dispersion,5,3,0.0353915986225,0.0420061446832,0.0216518710334,0.0536531026354,0.0395304624473,0.106886538299,middle,0.0342992207461,0.7
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,extended,within_topology_geometry_dispersion,5,10,0.0250886035731,0.0571450026793,0.0201743790522,0.0549462712565,0.0395304624473,0.106886538299,middle,0.0533923953117,0
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,extended,within_topology_geometry_dispersion,5,4,0.0347480951223,0.068378949442,0.0201743790522,0.0549462712565,0.0395304624473,0.106886538299,middle,0.0689471242037,0.6
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,extended,within_topology_geometry_dispersion,24,210,0.0383449495374,0.0528297254816,0.0201743790522,0.0549462712565,0.0395304624473,0.106886538299,middle,0.0496813711129,0.239130434783
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,5,10,0.0281135104489,0.0400614968018,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,middle,0.15613282307,0
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,23,172,0.024269074984,0.0420133613513,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,middle,0.0427976416621,0.320158102767
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,6,15,0.015964548507,0.0618473109561,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,middle,0.0497583827471,0
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,6,6,0.0338208764501,0.0088476368924,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,middle,0.11845175145,0.6
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,5,2,0.02506105284,0.0321426068445,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,middle,0.0849635398376,0.8
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,6,1,0.0823162044272,0,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,models_disagree_humans_agree,0.11565116635,0.933333333333
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,5,4,0.0120985973669,0.0233200922082,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,both_low_disagreement,0.165258940084,0.6
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,23,98,0.183706361975,0.0788975643436,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,middle,0.0739457771014,0.612648221344
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,24,276,0.0252979648684,0.0651492581779,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,middle,0.0414778907922,0
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,5,4,0.0193269380158,0.0392821437139,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,both_low_disagreement,0.0930126217178,0.6
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,5,3,0.0588774841772,0.0844010701439,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,middle,0.0761503746714,0.7
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,24,44,0.0424699749039,0.123682529476,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,middle,0.20497416166,0.826086956522
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,24,46,0.0778680823545,0.12539681599,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,both_high_disagreement,0.126661621917,0.833333333333
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,extended,within_topology_geometry_dispersion,24,276,0.01283636818,0.0476076450622,0.0214326444004,0.0530979608454,0.0409992494907,0.108076976833,middle,0.0661048343322,0
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,extended,within_topology_geometry_dispersion,4,6,0.0585959547525,0.0856348202505,0.0201743790522,0.0535290170524,0.039949431441,0.106886538299,middle,,0
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,extended,within_topology_geometry_dispersion,4,3,0.0381043830708,0.0876507381437,0.0201743790522,0.0535290170524,0.039949431441,0.106886538299,middle,0.0638876095199,0.5
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,manual,extended,within_topology_geometry_dispersion,4,3,0.0383605149009,0.0226984433182,0.0201743790522,0.0535290170524,0.039949431441,0.106886538299,middle,,0.5
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,enclosed,point_count_disagreement,24,211,0.01624790795,0.235507246377,0.0192320755285,0.0536480524505,0,0.5,middle,0.034661936041,0.235507246377
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,semi,enclosed,point_count_disagreement,4,6,0.0178013899313,0,0.0192320755285,0.0536480524505,0,0.5,both_low_disagreement,0,0
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,semi,enclosed,point_count_disagreement,4,1,0.124422366927,0.833333333333,0.0192320755285,0.0536480524505,0,0.5,both_high_disagreement,0.0197431687581,0.833333333333
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,enclosed,point_count_disagreement,24,175,0.0584345397874,0.365942028986,0.0181175644263,0.0512860287593,0,0.5,middle,0.101249351375,0.365942028986
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,semi,enclosed,point_count_disagreement,4,6,0.0551795368183,0,0.0181175644263,0.0512860287593,0,0.5,models_disagree_humans_agree,0.000397072563064,0
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,semi,enclosed,point_count_disagreement,4,3,0.0172904217549,0.5,0.0181175644263,0.0512860287593,0,0.5,models_agree_humans_disagree,0.0513075779432,0.5
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,enclosed,point_count_disagreement,24,276,0.053517770812,0,0.0181175644263,0.0512860287593,0,0.5,models_disagree_humans_agree,0.0163374999793,0
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,semi,enclosed,point_count_disagreement,4,3,0.0274932278879,0.5,0.0181175644263,0.0512860287593,0,0.5,middle,0.0828536306153,0.5
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,semi,enclosed,point_count_disagreement,4,1,0.054038897366,0.833333333333,0.0178013899313,0.053517770812,0,0.5,both_high_disagreement,0.177133307265,0.833333333333
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,semi,enclosed,point_count_disagreement,4,1,0.0377047401051,0.833333333333,0.0178013899313,0.053517770812,0,0.5,middle,0.122641560655,0.833333333333
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,semi,enclosed,point_count_disagreement,24,211,0.0135293474143,0.235507246377,0.0190660879114,0.053517770812,0,0.5,middle,0.021622558525,0.235507246377
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,enclosed,point_count_disagreement,4,3,0.0636671576864,0.5,0.0190660879114,0.053517770812,0,0.5,both_high_disagreement,0.0670934023636,0.5
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,semi,enclosed,point_count_disagreement,4,6,0.0613981250064,0,0.0176736478872,0.0527034132822,0,0.5,models_disagree_humans_agree,0,0
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,semi,enclosed,point_count_disagreement,5,10,0.0599107522617,0,0.0176736478872,0.0527034132822,0,0.5,models_disagree_humans_agree,0,0
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,semi,enclosed,point_count_disagreement,24,196,0.0372704780503,0.289855072464,0.0176736478872,0.0527034132822,0,0.5,middle,0.0421203229952,0.289855072464
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,enclosed,point_count_disagreement,24,193,0.0265980907158,0.300724637681,0.0181175644263,0.0539086157275,0,0.5,middle,0.0463183057263,0.300724637681
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,enclosed,point_count_disagreement,24,213,0.0207535946129,0.228260869565,0.0191214171171,0.0539086157275,0,0.5,middle,0.0163022225877,0.228260869565
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,enclosed,point_count_disagreement,24,276,0.0149915570574,0,0.0191214171171,0.0539086157275,0,0.5,both_low_disagreement,0.0116768415855,0
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,enclosed,point_count_disagreement,24,276,0.0210246943509,0,0.0191214171171,0.0539086157275,0,0.5,middle,0.0475732037857,0
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,enclosed,point_count_disagreement,24,232,0.0139478509228,0.159420289855,0.0191214171171,0.0539086157275,0,0.5,middle,0.0210862913711,0.159420289855
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,semi,enclosed,point_count_disagreement,24,157,0.116265837884,0.379446640316,0.0191214171171,0.0539086157275,0,0.5,middle,0.0611618265841,0.379446640316
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,semi,enclosed,point_count_disagreement,4,0,0.0365861699303,1,0.0184337389214,0.0546092170921,0,0.5,middle,0.0913355562324,1
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,enclosed,point_count_disagreement,4,3,0.0384064268239,0.5,0.0184337389214,0.0546092170921,0,0.5,middle,0.0937723382066,0.5
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,enclosed,point_count_disagreement,24,232,0.0132439670273,0.159420289855,0.0184337389214,0.0546092170921,0,0.5,middle,0.0546363274706,0.159420289855
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,enclosed,point_count_disagreement,5,3,0.0259538332591,0,0.0184337389214,0.0546092170921,0,0.5,middle,0.0530256822871,0
