cohort,experiment,scope,metric,model,repeat,left_buildings,right_buildings,status,workers,ari,edit_rho,time_rho,quality_rho,location_rho,missing_rho,extra_rho
current20,triad,without_synthetic,ospa30,time_quality2,90,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge|yqstnuAEVhm,usable,14,0.47093023255813954,0.2571428571428571,0.8109890109890111,0.665934065934066,,,
current20,triad,without_synthetic,ospa30,triad2,90,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge|yqstnuAEVhm,unavailable_classification,14,,,,,,,
current20,triad,without_synthetic,ospa30,triad3,90,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge|yqstnuAEVhm,unavailable_classification,14,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,91,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|rPc6DW4iMge|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,edit_quality2,91,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|rPc6DW4iMge|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,time_quality2,91,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|rPc6DW4iMge|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad2,91,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|rPc6DW4iMge|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad3,91,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|rPc6DW4iMge|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,92,B6ByNegPMKs|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7,usable,15,0.7190366972477064,0.6,0.7035714285714285,0.557142857142857,,,
current20,triad,without_synthetic,ospa30,edit_quality2,92,B6ByNegPMKs|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7,usable,15,0.17381974248927032,0.6,0.7035714285714285,0.557142857142857,,,
current20,triad,without_synthetic,ospa30,time_quality2,92,B6ByNegPMKs|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7,usable,15,-0.0175879396984924,0.6,0.7035714285714285,0.557142857142857,,,
current20,triad,without_synthetic,ospa30,triad2,92,B6ByNegPMKs|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7,usable,15,0.07862407862407861,0.6,0.7035714285714285,0.557142857142857,,,
current20,triad,without_synthetic,ospa30,triad3,92,B6ByNegPMKs|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7,usable,15,0.1423570595099183,0.6,0.7035714285714285,0.557142857142857,,,
current20,triad,without_synthetic,ospa30,quality2,93,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|uNb9QFRL6hY,X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,5,,,,,,,
current20,triad,without_synthetic,ospa30,edit_quality2,93,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|uNb9QFRL6hY,X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,5,,,,,,,
current20,triad,without_synthetic,ospa30,time_quality2,93,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|uNb9QFRL6hY,X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,5,,,,,,,
current20,triad,without_synthetic,ospa30,triad2,93,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|uNb9QFRL6hY,X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,5,,,,,,,
current20,triad,without_synthetic,ospa30,triad3,93,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|uNb9QFRL6hY,X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,5,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,94,B6ByNegPMKs|Z6MFQCViBuw|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,usable,15,0.7190366972477064,0.7035714285714285,0.7749999999999999,0.6642857142857141,,,
current20,triad,without_synthetic,ospa30,edit_quality2,94,B6ByNegPMKs|Z6MFQCViBuw|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,usable,15,-0.13195342820181097,0.7035714285714285,0.7749999999999999,0.6642857142857141,,,
current20,triad,without_synthetic,ospa30,time_quality2,94,B6ByNegPMKs|Z6MFQCViBuw|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,usable,15,-0.01941747572815527,0.7035714285714285,0.7749999999999999,0.6642857142857141,,,
current20,triad,without_synthetic,ospa30,triad2,94,B6ByNegPMKs|Z6MFQCViBuw|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,usable,15,0.07862407862407861,0.7035714285714285,0.7749999999999999,0.6642857142857141,,,
current20,triad,without_synthetic,ospa30,triad3,94,B6ByNegPMKs|Z6MFQCViBuw|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,usable,15,0.22501496110113703,0.7035714285714285,0.7749999999999999,0.6642857142857141,,,
current20,triad,without_synthetic,ospa30,quality2,95,B6ByNegPMKs|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB,usable,15,-0.1413043478260869,0.5214285714285714,0.8392857142857142,0.5857142857142856,,,
current20,triad,without_synthetic,ospa30,edit_quality2,95,B6ByNegPMKs|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB,usable,15,-0.013948497854077339,0.5214285714285714,0.8392857142857142,0.5857142857142856,,,
current20,triad,without_synthetic,ospa30,time_quality2,95,B6ByNegPMKs|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB,usable,15,-0.0175879396984924,0.5214285714285714,0.8392857142857142,0.5857142857142856,,,
current20,triad,without_synthetic,ospa30,triad2,95,B6ByNegPMKs|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB,usable,15,0.0049140049140048965,0.5214285714285714,0.8392857142857142,0.5857142857142856,,,
current20,triad,without_synthetic,ospa30,triad3,95,B6ByNegPMKs|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB,usable,15,0.023437499999999986,0.5214285714285714,0.8392857142857142,0.5857142857142856,,,
current20,triad,without_synthetic,ospa30,quality2,96,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,13,0.09302325581395351,0.8131868131868131,0.8516483516483516,0.6538461538461539,,,
current20,triad,without_synthetic,ospa30,edit_quality2,96,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,13,,,,,,,
current20,triad,without_synthetic,ospa30,time_quality2,96,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,13,0.691699604743083,0.8131868131868131,0.8516483516483516,0.6538461538461539,,,
current20,triad,without_synthetic,ospa30,triad2,96,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,13,,,,,,,
current20,triad,without_synthetic,ospa30,triad3,96,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,unavailable_classification,13,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,97,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|rPc6DW4iMge,X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,edit_quality2,97,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|rPc6DW4iMge,X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,time_quality2,97,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|rPc6DW4iMge,X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad2,97,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|rPc6DW4iMge,X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad3,97,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|rPc6DW4iMge,X7HyMhZNoso|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,98,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC,B6ByNegPMKs|e9zR4mvMWw7|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,edit_quality2,98,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC,B6ByNegPMKs|e9zR4mvMWw7|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,time_quality2,98,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC,B6ByNegPMKs|e9zR4mvMWw7|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad2,98,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC,B6ByNegPMKs|e9zR4mvMWw7|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad3,98,7y3sRwLe3Va|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC,B6ByNegPMKs|e9zR4mvMWw7|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,99,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|X7HyMhZNoso|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,usable,6,0.32432432432432434,0.8285714285714287,0.8285714285714287,0.7142857142857143,,,
current20,triad,without_synthetic,ospa30,edit_quality2,99,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|X7HyMhZNoso|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,usable,6,0.0,0.8285714285714287,0.8285714285714287,0.7142857142857143,,,
current20,triad,without_synthetic,ospa30,time_quality2,99,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|X7HyMhZNoso|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,usable,6,1.0,0.8285714285714287,0.8285714285714287,0.7142857142857143,,,
current20,triad,without_synthetic,ospa30,triad2,99,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|X7HyMhZNoso|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,usable,6,0.0,0.8285714285714287,0.8285714285714287,0.7142857142857143,,,
current20,triad,without_synthetic,ospa30,triad3,99,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|X7HyMhZNoso|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,unavailable_classification,6,,,,,,,
current20,triad,reviewed_reference,ospa30,quality2,0,X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,edit_quality2,0,X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,time_quality2,0,X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,triad2,0,X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,triad3,0,X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,quality2,1,B6ByNegPMKs|X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY,b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,edit_quality2,1,B6ByNegPMKs|X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY,b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,time_quality2,1,B6ByNegPMKs|X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY,b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,triad2,1,B6ByNegPMKs|X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY,b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,triad3,1,B6ByNegPMKs|X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY,b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,quality2,2,B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY,b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB,usable,15,0.05609492988133771,0.4928571428571427,0.8321428571428571,0.6964285714285713,,,
current20,triad,reviewed_reference,ospa30,edit_quality2,2,B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY,b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB,unavailable_classification,15,,,,,,,
current20,triad,reviewed_reference,ospa30,time_quality2,2,B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY,b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB,usable,15,0.3216080402010051,0.4928571428571427,0.8321428571428571,0.6964285714285713,,,
current20,triad,reviewed_reference,ospa30,triad2,2,B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY,b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB,usable,15,0.46068747530620313,0.4928571428571427,0.8321428571428571,0.6964285714285713,,,
current20,triad,reviewed_reference,ospa30,triad3,2,B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY,b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB,usable,15,0.07700421940928269,0.4928571428571427,0.8321428571428571,0.6964285714285713,,,
current20,triad,reviewed_reference,ospa30,quality2,3,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|uNb9QFRL6hY,b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,edit_quality2,3,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|uNb9QFRL6hY,b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,time_quality2,3,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|uNb9QFRL6hY,b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,triad2,3,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|uNb9QFRL6hY,b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,triad3,3,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|uNb9QFRL6hY,b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,quality2,4,b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge,B6ByNegPMKs|X7HyMhZNoso|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,edit_quality2,4,b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge,B6ByNegPMKs|X7HyMhZNoso|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,time_quality2,4,b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge,B6ByNegPMKs|X7HyMhZNoso|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,triad2,4,b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge,B6ByNegPMKs|X7HyMhZNoso|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,triad3,4,b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge,B6ByNegPMKs|X7HyMhZNoso|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,quality2,5,B6ByNegPMKs|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC,X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,edit_quality2,5,B6ByNegPMKs|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC,X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,time_quality2,5,B6ByNegPMKs|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC,X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,triad2,5,B6ByNegPMKs|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC,X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,triad3,5,B6ByNegPMKs|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC,X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,quality2,6,X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,edit_quality2,6,X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC,unidentifiable,0,,,,,,,
current20,triad,reviewed_reference,ospa30,time_quality2,6,X7HyMhZNoso|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC,unidentifiable,0,,,,,,,
