partition_id,cluster_id,context_key,image_id,rank,original_support,floor_support,partition_status,structure_status,semantic_label,representative_status,representative_id,within_floor,medoid_enclosed,medoid_extended
extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|cluster3,P1|0|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,3,2,2,unique,supported_multimodal,,new_display_medoid_not_archived,1dd3bfc47096510e,0.0,0.24054647902259096,0.2484334391022922
extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|cluster4,P1|0|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,4,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|cluster5,P1|0|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,5,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,9c069dd1b22d34b9,,0.7545179592514485,0.7541495896326625
extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,extended73|P1|oos|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|cluster6,P1|0|yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5|oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,6,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,cea51349a3124994,,0.19597768930345627,0.20180818789556065
extended73|P1|semi|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,extended73|P1|semi|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|cluster1,P1|0|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,1,19,18,unique,supported_multimodal,,new_display_medoid_not_archived,09357be7fb68e08a,0.11853326727156971,0.14906280018812845,0.1475482102679303
extended73|P1|semi|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,extended73|P1|semi|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|cluster2,P1|0|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,2,4,4,unique,supported_multimodal,,new_display_medoid_not_archived,6c4eb5c014ae5538,0.2187366796119867,0.16616428054746069,0.1646150888220892
extended73|P1|semi|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,extended73|P1|semi|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|cluster3,P1|0|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,3,2,2,unique,supported_multimodal,,new_display_medoid_not_archived,717840fe8221eba6,0.16851009240248405,0.17246717364196418,0.17090589943357026
extended73|P1|semi|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,extended73|P1|semi|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|cluster4,P1|0|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,4,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|semi|B6ByNegPMKs_75327de9719945aa8b893a6404667884,extended73|P1|semi|B6ByNegPMKs_75327de9719945aa8b893a6404667884|cluster1,P1|0|B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,1,25,21,unique,dominant_with_dissent,,new_display_medoid_not_archived,202d1d9063738999,0.27019090626525055,0.3711520066216917,0.3711520066216917
extended73|P1|semi|B6ByNegPMKs_75327de9719945aa8b893a6404667884,extended73|P1|semi|B6ByNegPMKs_75327de9719945aa8b893a6404667884|cluster2,P1|0|B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,2,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|semi|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,extended73|P1|semi|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a|cluster1,P1|0|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a|semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,1,21,20,unique,supported_multimodal,,new_display_medoid_not_archived,02be3fa1bec88b02,0.03050309682843646,0.09450240005193777,0.09450240005193777
extended73|P1|semi|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,extended73|P1|semi|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a|cluster2,P1|0|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a|semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,2,2,1,unique,supported_multimodal,,new_display_medoid_not_archived,4651933458778c15,,0.21873346843908326,0.21873346843908326
extended73|P1|semi|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,extended73|P1|semi|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a|cluster3,P1|0|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a|semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,3,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|semi|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,extended73|P1|semi|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a|cluster4,P1|0|X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a|semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,4,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|semi|Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,extended73|P1|semi|Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12|cluster1,P1|0|Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12|semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,1,21,21,unique,supported_multimodal,,new_display_medoid_not_archived,19a327730863506b,0.1773743148553768,0.04153822077530178,0.06345674881738095
extended73|P1|semi|Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,extended73|P1|semi|Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12|cluster2,P1|0|Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12|semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,2,4,4,unique,supported_multimodal,,new_display_medoid_not_archived,1445e3889419575a,0.0,0.04646752539127674,0.06827927239074238
extended73|P1|semi|Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,extended73|P1|semi|Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12|cluster3,P1|0|Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12|semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,3,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|semi|e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,extended73|P1|semi|e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8|cluster1,P1|0|e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8|semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,1,21,18,unique,supported_multimodal,,new_display_medoid_not_archived,aa27fee9b505606b,0.07266619293908505,0.047789847529271845,0.04685431749875468
extended73|P1|semi|e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,extended73|P1|semi|e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8|cluster2,P1|0|e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8|semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,2,5,3,unique,supported_multimodal,,new_display_medoid_not_archived,50a0f95f8fc38be2,0.0,0.05082156271199001,0.050433054656700005
extended73|P1|semi|e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,extended73|P1|semi|e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76|cluster1,P1|0|e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76|semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,1,26,24,unique,unimodal,,new_display_medoid_not_archived,0df21449d15d6f28,0.07606954337152225,0.041669609788347106,0.041669609788347106
extended73|P1|semi|e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,extended73|P1|semi|e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45|cluster1,P1|0|e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45|semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,1,26,26,unique,unimodal,,new_display_medoid_not_archived,080e6e5be0c803cd,0.11942978663307231,0.09012625360749027,0.09012625360749027
extended73|P1|semi|e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,extended73|P1|semi|e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a|cluster1,P1|0|e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a|semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,1,22,19,unique,supported_multimodal,,new_display_medoid_not_archived,251bbbe64ea0a5b5,0.08485445080960427,0.044487786931601936,0.044487786931601936
extended73|P1|semi|e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,extended73|P1|semi|e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a|cluster2,P1|0|e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a|semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,2,4,3,unique,supported_multimodal,,new_display_medoid_not_archived,7e2290dbca4fb383,0.0,0.06198626608764668,0.06198626608764668
extended73|P1|semi|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,extended73|P1|semi|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814|cluster1,P1|0|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814|semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,1,18,14,unique,supported_multimodal,,new_display_medoid_not_archived,b695d04bc92a557d,0.10029113085867498,0.050096204437983016,0.21726137727618655
extended73|P1|semi|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,extended73|P1|semi|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814|cluster2,P1|0|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814|semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,2,4,4,unique,supported_multimodal,,new_display_medoid_not_archived,1d9605edabc41fe8,0.0,0.06920164969589693,0.20630473673232297
extended73|P1|semi|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,extended73|P1|semi|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814|cluster3,P1|0|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814|semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,3,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,07c99b913f352934,,0.46179816688919284,0.5372230385984831
extended73|P1|semi|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,extended73|P1|semi|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814|cluster4,P1|0|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814|semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,4,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|semi|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,extended73|P1|semi|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814|cluster5,P1|0|e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814|semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,5,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,28935ccbb578589d,,0.3250578217650074,0.3461727087725347
extended73|P1|semi|q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,extended73|P1|semi|q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103|cluster1,P1|0|q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103|semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,1,22,21,unique,supported_multimodal,,new_display_medoid_not_archived,1158b393b32f7279,0.19813973761738682,0.09425813905114955,0.09425813905114955
extended73|P1|semi|q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,extended73|P1|semi|q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103|cluster2,P1|0|q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103|semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,2,4,4,unique,supported_multimodal,,new_display_medoid_not_archived,293c9fb9a238349a,0.11230565430658102,0.10601169091881457,0.10601169091881457
extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|cluster1,P1|0|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,1,9,8,unique,supported_multimodal,,new_display_medoid_not_archived,1eafece38b9de737,0.12599662784457016,0.07448361229497569,0.5075311439746952
extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|cluster2,P1|0|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,2,5,5,unique,supported_multimodal,,new_display_medoid_not_archived,40b246a8dea46c2b,0.0,0.40283473484293253,0.28526485925490364
extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|cluster3,P1|0|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,3,5,5,unique,supported_multimodal,,new_display_medoid_not_archived,d6f4f78440cb4051,0.43430308125135203,0.07079097503539289,0.49726978665124955
extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|cluster4,P1|0|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,4,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|cluster5,P1|0|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,5,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,5bd0d7c388ee1b68,,0.36767111519348616,0.3828747758698433
extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|cluster6,P1|0|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,6,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|cluster7,P1|0|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,7,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,extended73|P1|semi|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|cluster8,P1|0|rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,8,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,3708f56ca083519c,,0.30174697972853226,0.6303857244323082
extended73|P1|semi|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,extended73|P1|semi|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359|cluster1,P1|0|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359|semi,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,1,22,16,unique,supported_multimodal,,new_display_medoid_not_archived,ed061f0733e9b7c0,0.149246830240573,0.13848838651590412,0.1495379075560177
extended73|P1|semi|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,extended73|P1|semi|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359|cluster2,P1|0|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359|semi,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,2,2,2,unique,supported_multimodal,,new_display_medoid_not_archived,917375ed9bf4c232,0.0,0.18997046950704244,0.2017065395593891
extended73|P1|semi|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,extended73|P1|semi|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359|cluster3,P1|0|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359|semi,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,3,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,00c9c0032b86bbcb,,0.40225638259445107,0.4076459811881794
extended73|P1|semi|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,extended73|P1|semi|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359|cluster4,P1|0|uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359|semi,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,4,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,e5e1284390ee6b73,,0.6593408740053835,0.664177974861331
extended73|P1|semi|wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,extended73|P1|semi|wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c|cluster1,P1|0|wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c|semi,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,1,25,24,unique,dominant_with_dissent,,new_display_medoid_not_archived,1f55a813de15c2fa,0.08999887835357259,0.09177525772424677,0.09177525772424677
extended73|P1|semi|wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,extended73|P1|semi|wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c|cluster2,P1|0|wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c|semi,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,2,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|semi|wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,extended73|P1|semi|wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3|cluster1,P1|0|wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3|semi,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,1,26,24,unique,unimodal,,new_display_medoid_not_archived,0a1ecc7898261bdb,0.07714877001043867,0.11924112862847214,0.10728883197404337
extended73|P1|semi|wc2JMjhGNzB_77962388887942148ee65c2892600e02,extended73|P1|semi|wc2JMjhGNzB_77962388887942148ee65c2892600e02|cluster1,P1|0|wc2JMjhGNzB_77962388887942148ee65c2892600e02|semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,1,26,26,unique,unimodal,,new_display_medoid_not_archived,18bf7463963ee4f7,0.05421790232250705,0.030490479456738884,0.030490479456738884
extended73|P1|semi|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,extended73|P1|semi|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b|cluster1,P1|0|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b|semi,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,1,13,13,unique,supported_multimodal,,new_display_medoid_not_archived,4d8dc2ea8c102fb8,0.10460686860472666,0.11875782910659005,0.11875782910659005
extended73|P1|semi|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,extended73|P1|semi|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b|cluster2,P1|0|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b|semi,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,2,6,6,unique,supported_multimodal,,new_display_medoid_not_archived,1b768d94b7e12113,0.0,0.1492840497335477,0.1492840497335477
extended73|P1|semi|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,extended73|P1|semi|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b|cluster3,P1|0|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b|semi,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,3,2,2,unique,supported_multimodal,,new_display_medoid_not_archived,4e5ccdb484e7a3e8,0.012415000523551933,0.1179716203348593,0.1179716203348593
extended73|P1|semi|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,extended73|P1|semi|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b|cluster4,P1|0|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b|semi,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,4,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|semi|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,extended73|P1|semi|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b|cluster5,P1|0|wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b|semi,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,5,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
