feature,stratum,excluded,reason,n_test,result_file
da3__layer5__faces_local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer5__faces_local16.failures.csv
da3__layer5__faces_local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer5__faces_local16.failures.csv
da3__layer5__faces_local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer5__faces_local16.failures.csv
da3__layer5__faces_local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer5__faces_local16.failures.csv
hohonet__legacy_current,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/hohonet__legacy_current.failures.csv
hohonet__legacy_current,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/hohonet__legacy_current.failures.csv
hohonet__legacy_current,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/hohonet__legacy_current.failures.csv
hohonet__legacy_current,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/hohonet__legacy_current.failures.csv
hohonet__legacy_current,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/hohonet__legacy_current.failures.csv
hohonet__legacy_current,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/hohonet__legacy_current.failures.csv
da3__layer11__faces_local16,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer11__faces_local16.failures.csv
da3__layer11__faces_local16,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer11__faces_local16.failures.csv
da3__layer11__faces_local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer11__faces_local16.failures.csv
da3__layer11__faces_local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer11__faces_local16.failures.csv
da3__layer11__faces_local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer11__faces_local16.failures.csv
da3__layer11__faces_local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer11__faces_local16.failures.csv
semantic__position_keywords,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/semantic__position_keywords.failures.csv
semantic__position_keywords,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/semantic__position_keywords.failures.csv
semantic__position_keywords,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/semantic__position_keywords.failures.csv
semantic__position_keywords,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/semantic__position_keywords.failures.csv
semantic__position_keywords,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/semantic__position_keywords.failures.csv
semantic__position_keywords,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/semantic__position_keywords.failures.csv
dinov3__block9__faces_local16,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block9__faces_local16.failures.csv
dinov3__block9__faces_local16,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block9__faces_local16.failures.csv
dinov3__block9__faces_local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block9__faces_local16.failures.csv
dinov3__block9__faces_local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block9__faces_local16.failures.csv
dinov3__block9__faces_local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block9__faces_local16.failures.csv
dinov3__block9__faces_local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block9__faces_local16.failures.csv
ulayout__transformer__global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/ulayout__transformer__global.failures.csv
ulayout__transformer__global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/ulayout__transformer__global.failures.csv
ulayout__transformer__global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/ulayout__transformer__global.failures.csv
ulayout__transformer__global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/ulayout__transformer__global.failures.csv
ulayout__transformer__global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/ulayout__transformer__global.failures.csv
ulayout__transformer__global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/ulayout__transformer__global.failures.csv
dinov3__cls__faces_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__cls__faces_global.failures.csv
dinov3__cls__faces_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__cls__faces_global.failures.csv
dinov3__cls__faces_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__cls__faces_global.failures.csv
dinov3__cls__faces_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__cls__faces_global.failures.csv
dinov3__cls__faces_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__cls__faces_global.failures.csv
dinov3__cls__faces_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__cls__faces_global.failures.csv
da3__layer7__faces_concat,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer7__faces_concat.failures.csv
da3__layer7__faces_concat,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer7__faces_concat.failures.csv
da3__layer7__faces_concat,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer7__faces_concat.failures.csv
da3__layer7__faces_concat,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer7__faces_concat.failures.csv
da3__layer7__faces_concat,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer7__faces_concat.failures.csv
da3__layer7__faces_concat,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer7__faces_concat.failures.csv
dinov3__block12__faces_local16,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block12__faces_local16.failures.csv
dinov3__block12__faces_local16,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block12__faces_local16.failures.csv
dinov3__block12__faces_local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block12__faces_local16.failures.csv
dinov3__block12__faces_local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block12__faces_local16.failures.csv
dinov3__block12__faces_local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block12__faces_local16.failures.csv
dinov3__block12__faces_local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block12__faces_local16.failures.csv
semantic__ai_fine_functions,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/semantic__ai_fine_functions.failures.csv
semantic__ai_fine_functions,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/semantic__ai_fine_functions.failures.csv
semantic__ai_fine_functions,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/semantic__ai_fine_functions.failures.csv
semantic__ai_fine_functions,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/semantic__ai_fine_functions.failures.csv
semantic__ai_fine_functions,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/semantic__ai_fine_functions.failures.csv
semantic__ai_fine_functions,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/semantic__ai_fine_functions.failures.csv
control__zero,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/control__zero.failures.csv
control__zero,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/control__zero.failures.csv
control__zero,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/control__zero.failures.csv
control__zero,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/control__zero.failures.csv
control__zero,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/control__zero.failures.csv
control__zero,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/control__zero.failures.csv
hohonet__compressed__regions,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/hohonet__compressed__regions.failures.csv
hohonet__compressed__regions,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/hohonet__compressed__regions.failures.csv
hohonet__compressed__regions,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/hohonet__compressed__regions.failures.csv
hohonet__compressed__regions,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/hohonet__compressed__regions.failures.csv
hohonet__compressed__regions,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/hohonet__compressed__regions.failures.csv
hohonet__compressed__regions,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/hohonet__compressed__regions.failures.csv
feedback__da3,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/feedback__da3.failures.csv
feedback__da3,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/feedback__da3.failures.csv
feedback__da3,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/feedback__da3.failures.csv
feedback__da3,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/feedback__da3.failures.csv
feedback__da3,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/feedback__da3.failures.csv
feedback__da3,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/feedback__da3.failures.csv
bilayout__fg_enclosed__regions,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/bilayout__fg_enclosed__regions.failures.csv
bilayout__fg_enclosed__regions,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/bilayout__fg_enclosed__regions.failures.csv
bilayout__fg_enclosed__regions,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/bilayout__fg_enclosed__regions.failures.csv
bilayout__fg_enclosed__regions,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/bilayout__fg_enclosed__regions.failures.csv
bilayout__fg_enclosed__regions,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/bilayout__fg_enclosed__regions.failures.csv
bilayout__fg_enclosed__regions,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/bilayout__fg_enclosed__regions.failures.csv
hohonet__shared__global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/hohonet__shared__global.failures.csv
hohonet__shared__global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/hohonet__shared__global.failures.csv
hohonet__shared__global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/hohonet__shared__global.failures.csv
hohonet__shared__global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/hohonet__shared__global.failures.csv
hohonet__shared__global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/hohonet__shared__global.failures.csv
hohonet__shared__global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/hohonet__shared__global.failures.csv
dinov3__block9__faces_local96,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block9__faces_local96.failures.csv
dinov3__block9__faces_local96,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block9__faces_local96.failures.csv
dinov3__block9__faces_local96,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block9__faces_local96.failures.csv
dinov3__block9__faces_local96,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block9__faces_local96.failures.csv
dinov3__block9__faces_local96,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block9__faces_local96.failures.csv
dinov3__block9__faces_local96,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block9__faces_local96.failures.csv
dinov3__block9__faces_concat,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block9__faces_concat.failures.csv
dinov3__block9__faces_concat,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block9__faces_concat.failures.csv
dinov3__block9__faces_concat,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block9__faces_concat.failures.csv
dinov3__block9__faces_concat,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block9__faces_concat.failures.csv
dinov3__block9__faces_concat,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block9__faces_concat.failures.csv
dinov3__block9__faces_concat,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block9__faces_concat.failures.csv
bilayout__fg_enclosed__global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/bilayout__fg_enclosed__global.failures.csv
bilayout__fg_enclosed__global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/bilayout__fg_enclosed__global.failures.csv
bilayout__fg_enclosed__global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/bilayout__fg_enclosed__global.failures.csv
bilayout__fg_enclosed__global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/bilayout__fg_enclosed__global.failures.csv
bilayout__fg_enclosed__global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/bilayout__fg_enclosed__global.failures.csv
bilayout__fg_enclosed__global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/bilayout__fg_enclosed__global.failures.csv
da3__layer11__faces_local96,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer11__faces_local96.failures.csv
da3__layer11__faces_local96,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer11__faces_local96.failures.csv
da3__layer11__faces_local96,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer11__faces_local96.failures.csv
da3__layer11__faces_local96,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer11__faces_local96.failures.csv
da3__layer11__faces_local96,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer11__faces_local96.failures.csv
da3__layer11__faces_local96,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer11__faces_local96.failures.csv
dinov3__block3__faces_local96,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block3__faces_local96.failures.csv
dinov3__block3__faces_local96,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block3__faces_local96.failures.csv
dinov3__block3__faces_local96,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block3__faces_local96.failures.csv
dinov3__block3__faces_local96,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block3__faces_local96.failures.csv
dinov3__block3__faces_local96,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block3__faces_local96.failures.csv
dinov3__block3__faces_local96,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block3__faces_local96.failures.csv
ulayout__compressed__local16,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/ulayout__compressed__local16.failures.csv
ulayout__compressed__local16,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/ulayout__compressed__local16.failures.csv
ulayout__compressed__local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/ulayout__compressed__local16.failures.csv
ulayout__compressed__local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/ulayout__compressed__local16.failures.csv
ulayout__compressed__local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/ulayout__compressed__local16.failures.csv
ulayout__compressed__local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/ulayout__compressed__local16.failures.csv
da3__layer9__faces_local96,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer9__faces_local96.failures.csv
da3__layer9__faces_local96,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer9__faces_local96.failures.csv
da3__layer9__faces_local96,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer9__faces_local96.failures.csv
da3__layer9__faces_local96,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer9__faces_local96.failures.csv
da3__layer9__faces_local96,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer9__faces_local96.failures.csv
da3__layer9__faces_local96,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer9__faces_local96.failures.csv
hohonet__encoder_stage4__regions,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/hohonet__encoder_stage4__regions.failures.csv
hohonet__encoder_stage4__regions,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/hohonet__encoder_stage4__regions.failures.csv
hohonet__encoder_stage4__regions,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/hohonet__encoder_stage4__regions.failures.csv
hohonet__encoder_stage4__regions,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/hohonet__encoder_stage4__regions.failures.csv
hohonet__encoder_stage4__regions,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/hohonet__encoder_stage4__regions.failures.csv
hohonet__encoder_stage4__regions,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/hohonet__encoder_stage4__regions.failures.csv
feedback__rotation,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/feedback__rotation.failures.csv
feedback__rotation,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/feedback__rotation.failures.csv
feedback__rotation,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/feedback__rotation.failures.csv
feedback__rotation,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/feedback__rotation.failures.csv
feedback__rotation,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/feedback__rotation.failures.csv
feedback__rotation,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/feedback__rotation.failures.csv
dinov3__block9__faces_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block9__faces_global.failures.csv
dinov3__block9__faces_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block9__faces_global.failures.csv
dinov3__block9__faces_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block9__faces_global.failures.csv
dinov3__block9__faces_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block9__faces_global.failures.csv
dinov3__block9__faces_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block9__faces_global.failures.csv
dinov3__block9__faces_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block9__faces_global.failures.csv
bilayout__fg_extended__global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/bilayout__fg_extended__global.failures.csv
bilayout__fg_extended__global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/bilayout__fg_extended__global.failures.csv
bilayout__fg_extended__global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/bilayout__fg_extended__global.failures.csv
bilayout__fg_extended__global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/bilayout__fg_extended__global.failures.csv
bilayout__fg_extended__global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/bilayout__fg_extended__global.failures.csv
bilayout__fg_extended__global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/bilayout__fg_extended__global.failures.csv
dinov3__block12__faces_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block12__faces_global.failures.csv
dinov3__block12__faces_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block12__faces_global.failures.csv
dinov3__block12__faces_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block12__faces_global.failures.csv
dinov3__block12__faces_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block12__faces_global.failures.csv
dinov3__block12__faces_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block12__faces_global.failures.csv
dinov3__block12__faces_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block12__faces_global.failures.csv
dinov3__block12__panorama_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block12__panorama_global.failures.csv
dinov3__block12__panorama_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block12__panorama_global.failures.csv
dinov3__block12__panorama_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block12__panorama_global.failures.csv
dinov3__block12__panorama_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block12__panorama_global.failures.csv
dinov3__block12__panorama_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block12__panorama_global.failures.csv
dinov3__block12__panorama_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block12__panorama_global.failures.csv
da3__layer5__faces_global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/da3__layer5__faces_global.failures.csv
da3__layer5__faces_global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/da3__layer5__faces_global.failures.csv
da3__layer5__faces_global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/da3__layer5__faces_global.failures.csv
da3__layer5__faces_global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/da3__layer5__faces_global.failures.csv
da3__layer5__faces_global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/da3__layer5__faces_global.failures.csv
da3__layer5__faces_global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/da3__layer5__faces_global.failures.csv
dinov3__block3__panorama_local16,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block3__panorama_local16.failures.csv
dinov3__block3__panorama_local16,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block3__panorama_local16.failures.csv
dinov3__block3__panorama_local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block3__panorama_local16.failures.csv
dinov3__block3__panorama_local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block3__panorama_local16.failures.csv
dinov3__block3__panorama_local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block3__panorama_local16.failures.csv
dinov3__block3__panorama_local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block3__panorama_local16.failures.csv
bilayout__fc__global,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/bilayout__fc__global.failures.csv
bilayout__fc__global,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/bilayout__fc__global.failures.csv
bilayout__fc__global,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/bilayout__fc__global.failures.csv
bilayout__fc__global,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/bilayout__fc__global.failures.csv
bilayout__fc__global,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/bilayout__fc__global.failures.csv
bilayout__fc__global,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/bilayout__fc__global.failures.csv
ulayout__transformer__local16,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/ulayout__transformer__local16.failures.csv
ulayout__transformer__local16,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/ulayout__transformer__local16.failures.csv
ulayout__transformer__local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/ulayout__transformer__local16.failures.csv
ulayout__transformer__local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/ulayout__transformer__local16.failures.csv
ulayout__transformer__local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/ulayout__transformer__local16.failures.csv
ulayout__transformer__local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/ulayout__transformer__local16.failures.csv
bilayout__fc__regions,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/bilayout__fc__regions.failures.csv
bilayout__fc__regions,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/bilayout__fc__regions.failures.csv
bilayout__fc__regions,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/bilayout__fc__regions.failures.csv
bilayout__fc__regions,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/bilayout__fc__regions.failures.csv
bilayout__fc__regions,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/bilayout__fc__regions.failures.csv
bilayout__fc__regions,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/bilayout__fc__regions.failures.csv
dinov3__block12__faces_local96,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block12__faces_local96.failures.csv
dinov3__block12__faces_local96,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block12__faces_local96.failures.csv
dinov3__block12__faces_local96,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block12__faces_local96.failures.csv
dinov3__block12__faces_local96,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block12__faces_local96.failures.csv
dinov3__block12__faces_local96,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block12__faces_local96.failures.csv
dinov3__block12__faces_local96,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block12__faces_local96.failures.csv
dinov3__block3__faces_local16,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block3__faces_local16.failures.csv
dinov3__block3__faces_local16,dining,Z6MFQCViBuw;yqstnuAEVhm,no_training_in_stratum,8,cv/within_main/dinov3__block3__faces_local16.failures.csv
dinov3__block3__faces_local16,empty,wc2JMjhGNzB,no_training_in_stratum,4,cv/within_main/dinov3__block3__faces_local16.failures.csv
dinov3__block3__faces_local16,kitchen,2t7WUuJeko7,no_training_in_stratum,5,cv/within_main/dinov3__block3__faces_local16.failures.csv
dinov3__block3__faces_local16,storage,uNb9QFRL6hY,no_training_in_stratum,2,cv/within_main/dinov3__block3__faces_local16.failures.csv
dinov3__block3__faces_local16,work,uNb9QFRL6hY,no_training_in_stratum,7,cv/within_main/dinov3__block3__faces_local16.failures.csv
dinov3__block9__panorama_mean,circulation,B6ByNegPMKs,no_training_in_stratum,3,cv/within_main/dinov3__block9__panorama_mean.failures.csv
