estimand_scope,fold,base_task_id,building_id,condition,policy,replicate_support,order_signature_support,candidate_permutation_n,stop_at_3_probability,incremental_stop_at_4_probability,reach5_probability,cap_resolved_probability,historical_counterfactual_support_shortfall_probability,unresolved_probability,policy_failure_probability,autonomous_non_delivery_probability,expert_escalation_probability,status_probability_fixed_k5,mean_historical_candidates_examined,mean_frozen_geometry_submissions_used,mean_raw_structural_failure_attempts,mean_repair_required_attempts,mean_current_normalizer_invalid_attempts,mean_formal_replacement_candidates_used,mean_frozen_geometry_submission_savings_vs_f0,mean_historical_candidates_examined_savings_vs_f0,mean_public_gt_quality,mean_reference_evaluable_autonomous_delivery_quality,mean_paired_complete_case_quality_delta_vs_f0,mean_reference_evaluable_autonomous_delivery_mitt_delta_vs_f0,instability_probability,corner_count_change_probability,mean_continuous_geometry_delta_vs_f0,selected_structural_invalidity_probability,selected_repair_probability,selected_current_normalizer_evaluable_probability,selected_formal_replacement_probability,selected_output_probability,supported_multimodality_probability,selected_output_replicate_support,raw_attempt_replicate_support,paid_valid_replicate_support,complete_case_quality_replicate_support,reference_evaluable_autonomous_delivery_replicate_support,paired_cost_replicate_support,paired_complete_case_quality_replicate_support,paired_reference_evaluable_autonomous_delivery_replicate_support,paired_instability_replicate_support,paired_corner_count_replicate_support,paired_geometry_delta_replicate_support,selected_structural_invalidity_replicate_support,autonomous_non_delivery_replicate_support,expert_escalation_replicate_support,paired_rows_status,status
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.9199922811188687,0.9199922811188687,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,0.574,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.426,3.426,0.0,0.0,0.0,0.0,1.574,1.574,0.9194964181643527,0.9194964181643527,-0.000495862954515953,-0.000495862954515953,0.467,0.467,0.004130351319146076,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,M1,1000,120,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,-0.9199922811188687,,,,,,,,0.0,1.0,0,1000,1000,0,1000,1000,0,1000,0,0,0,0,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,,,0.8800455695857125,0.8800455695857125,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8832972688461314,0.8832972688461314,0.0032516992604189054,0.0032516992604189054,1.0,1.0,0.02897143035489802,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,M1,1000,120,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,-0.8800455695857125,,,,,,,,0.0,0.0,0,1000,1000,0,1000,1000,0,1000,0,0,0,0,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.8308755476028876,0.8308755476028876,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8692955473333017,0.8692955473333017,0.038419999730414094,0.038419999730414094,0.886,0.32,0.014745545270749243,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,M1,1000,120,5,0.114,0.277,0.609,0.0,0.0,0.609,0.0,0.609,0.609,0.0,4.495,4.495,0.0,0.0,0.0,0.0,0.505,0.505,0.8308755476028876,0.32487233911272906,0.0,-0.5060032084901586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.391,0.609,391,1000,1000,391,1000,1000,391,1000,391,391,391,391,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,F0,1000,1000,22,0.0,0.0,1.0,0.0,0.0,0.08,0.08,0.08,0.0,0.92,5.0,5.0,0.0,0.0,0.0,0.0,,,0.9376075149070501,0.862598913714486,,,,,,0.0,0.0,1.0,0.0,0.92,,920,1000,1000,920,1000,0,0,0,0,0,0,920,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,M0_corner_count_gate_geometry_medoid,1000,1000,22,0.804,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196,3.196,0.0,0.0,0.0,0.0,1.804,1.804,0.9163355465063523,0.9163355465063523,-0.015686046313577204,0.053736632791866204,0.5847826086956521,0.19782608695652174,0.01247032127828298,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,920,1000,920,920,920,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,M1,1000,1000,22,0.166,0.24,0.594,0.0,0.0,0.594,0.0,0.594,0.594,0.0,4.428,4.428,0.0,0.0,0.0,0.0,0.572,0.572,0.9478386800432193,0.384822504097547,-0.00430234442586404,-0.477776409616939,0.3104325699745547,0.0,0.0035339491902011974,0.0,0.0,1.0,0.0,0.406,0.318,406,1000,1000,406,1000,1000,393,1000,393,393,393,406,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.9069873782822035,0.9069873782822035,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.880709687963446,0.880709687963446,-0.02627769031875756,-0.02627769031875756,0.882,0.299,0.012076837680455517,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,M1,1000,120,5,0.118,0.306,0.576,0.0,0.0,0.576,0.0,0.576,0.576,0.0,4.458,4.458,0.0,0.0,0.0,0.0,0.542,0.542,0.9069873782822035,0.3845626483916543,0.0,-0.5224247298905492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.424,0.576,424,1000,1000,424,1000,1000,424,1000,424,424,424,424,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,F0,1000,120,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.9564454449485804,0.9564454449485804,,,,,,0.0,0.0,1.0,0.0,1.0,,1000,1000,1000,1000,1000,0,0,0,0,0,0,1000,1000,1000,baseline_same_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,M0_corner_count_gate_geometry_medoid,1000,120,5,0.699,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.301,3.301,0.0,0.0,0.0,0.0,1.699,1.699,0.9490766939203631,0.9490766939203631,-0.007368751028217371,-0.007368751028217371,0.59,0.0,0.0069389789974155566,0.0,0.0,1.0,0.0,1.0,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,paired_same_task_replicate_order,development_descriptive_only
historical_population_replay_78,policy_development_simulation,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,M1,1000,120,5,0.113,0.294,0.593,0.0,0.0,0.593,0.0,0.593,0.593,0.0,4.48,4.48,0.0,0.0,0.0,0.0,0.52,0.52,0.9564454449485804,0.38927329609407224,0.0,-0.5671721488545082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.407,0.0,407,1000,1000,407,1000,1000,407,1000,407,407,407,407,1000,1000,paired_same_task_replicate_order,development_descriptive_only
