relative_path,project_line_guess,recommended_action,reason,risk_level,safe_to_delete_now,needs_manual_review,suggested_archive_path
tools/legacy/ls_userscript_updated.js,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/ls_userscript_updated.js
tools/legacy/README.md,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/README.md
tools/legacy/research_prototypes/export_layout_json.py,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/research_prototypes/export_layout_json.py
tools/legacy/research_prototypes/extract_pdf_text.py,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/research_prototypes/extract_pdf_text.py
tools/legacy/research_prototypes/ls_userscript_bak.js,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/research_prototypes/ls_userscript_bak.js
tools/legacy/research_prototypes/noniid_split_generator.py,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/research_prototypes/noniid_split_generator.py
tools/legacy/research_prototypes/worker_classification_consensus.py,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/research_prototypes/worker_classification_consensus.py
tools/legacy/visualize_output.backup_20260120_195344_before_restore.ipynb,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/visualize_output.backup_20260120_195344_before_restore.ipynb
tools/legacy/visualize_output.backup_20260120_before_revert.ipynb,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/visualize_output.backup_20260120_before_revert.ipynb
tools/legacy/visualize_output1.ipynb,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/visualize_output1.ipynb
tools/legacy/viz_quality_analysis.ipynb,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/viz_quality_analysis.ipynb
tools/legacy/viz_quality_report.py,unknown,manual_review_required,legacy file still exactly referenced,medium,false,true,
tools/legacy/viz_quality_utils.py,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy/viz_quality_utils.py
tools/legacy_server/__pycache__/,unknown,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/legacy_server/ls_userscript_old_server.js,unknown,manual_review_required,legacy file still exactly referenced,medium,false,true,
tools/legacy_server/prepare_labelstudio_docker_old_server.py,unknown,manual_review_required,legacy file still exactly referenced,medium,false,true,
tools/legacy_server/README.md,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy_server/README.md
tools/legacy_server/README_before_cos_update.md,unknown,manual_review_required,legacy file still exactly referenced,medium,false,true,
tools/legacy_server/start_log_server_old_token_20251222.sh,unknown,archive_legacy,legacy tree; archive before any removal,medium,false,false,analysis_results/archive/repo_legacy/tools/legacy_server/start_log_server_old_token_20251222.sh
tools/legacy_server/vis_3d_old_server.html,unknown,manual_review_required,legacy file still exactly referenced,medium,false,true,
tools/paper_a_manhattan/__init__.py,paper_a_manhattan,manual_review_required,Manhattan source not proven unused; source deletion/move needs owner review,high,false,true,
tools/paper_a_manhattan/__pycache__/__init__.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/audit_m8_sandbox_active_log.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/audit_manhattan_constrained_fit_smoke.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/candidate_specific_c4_evidence_contract.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/compute_mgeo_diagnostic.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_3d_projection.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_assist_review_harness.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/manhattan_candidate_gate.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/manhattan_candidate_source_interface.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/manhattan_case_contract.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/manhattan_column_evidence.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_constrained_fit.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_constrained_hypothesis_evaluator.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_constrained_v0_candidate_source.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/manhattan_geometry_residual.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/manhattan_height_reproject_candidate.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/manhattan_height_reproject_gate.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_hypothesis_portfolio.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_layout_state.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_legacy_m1528_candidate_source.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/manhattan_local_floorprint_probe.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_m1520_local_candidate_search.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/manhattan_m1526_adaptive_local_probe.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_m1527_semantic_direct_search.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_m1528_semantic_action_library.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_pair_assist.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/manhattan_preview_compat.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/manhattan_preview_suggestions.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/manhattan_verified_3d_local_assist.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/materialize_manhattan_feedback_ledger_entry.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/probe_manhattan_smoke_export.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/render_manhattan_contact_sheet.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/render_manhattan_geometry_review_sheet.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/render_manhattan_probe_report.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_case_contract_fallback_audit.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_constrained_v0_consolidation_audit.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_constrained_v0_shadow_audit.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_height_reproject_applicability_smoke.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_hrc_c6_5a_6_2_manual_selection_ledger.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_hrc_c6_5a_6_candidate_dry_run.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_hrc_c6_5a_7_blocker_closure_audit.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_hrc_c6_stability_audit.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_hrc_candidate_adequacy_audit.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_hrc_candidate_specific_c4_contract_audit.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_hrc_evidence_input_materialization.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_hrc_gt_correction_audit.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_hrc_multicase_audit_input_pack.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_hrc_scoring_compliance_audit.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_hrc_shadow_global_probe_planner.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_hrc_source_artifact_readiness_audit.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_local_3d_projection_review.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_m1520_local_candidate_search.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_m1524_hard_case_audit_pack.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_m1525_visual_verdict_pack.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_m1526_adaptive_local_probe.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_m1527_optimization_trace_ledger.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_m1527_semantic_direct_search.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_m1528_semantic_action_library.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_manhattan_hypothesis_local_review.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_manhattan_hypothesis_ranking_core.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_segment_aware_manhattan_refit_3741.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_segment_aware_manhattan_refit_3741_2d_guarded.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_segment_aware_manhattan_refit_3741_height_plane_preserving.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_segment_aware_manhattan_refit_3741_joint_xy_search.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_segment_aware_manhattan_refit_3741_y_targeted.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/run_segment_refit_2d_overlay_review_3741.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/run_single_image_manhattan_assist.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/segment_aware_manhattan_refit.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/__pycache__/serve_local_3d_projection_review.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/serve_manhattan_geometry_review_sheet.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/summarize_manhattan_geometry_manual_review.cpython-311.pyc,paper_a_manhattan,manual_review_required,sensitive filename token prevents direct delete candidate classification,high,false,true,
tools/paper_a_manhattan/__pycache__/validate_manhattan_probe_summary.cpython-311.pyc,paper_a_manhattan,delete_candidate,cache/OS/test-run artifact,low,true,false,
tools/paper_a_manhattan/audit_m8_sandbox_active_log.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/audit_manhattan_constrained_fit_smoke.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/candidate_specific_c4_evidence_contract.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/compute_mgeo_diagnostic.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/dev_only/manhattan_ls_sandbox_panel.user.js,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/dev_only/manhattan_ls_sandbox_panel_debug.user.js,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/dev_only/manhattan_ls_sandbox_panel_timed.user.js,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_3d_projection.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_assist_review_harness.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_candidate_gate.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_candidate_source_interface.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_case_contract.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_column_evidence.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_constrained_fit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_constrained_hypothesis_evaluator.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_constrained_v0_candidate_source.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_geometry_residual.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_height_reproject_candidate.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_height_reproject_gate.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_hypothesis_portfolio.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_layout_state.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_legacy_m1528_candidate_source.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_local_floorprint_probe.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_m1520_local_candidate_search.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_m1526_adaptive_local_probe.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_m1527_semantic_direct_search.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_m1528_semantic_action_library.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_pair_assist.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_preview_compat.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_preview_suggestions.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/manhattan_verified_3d_local_assist.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/materialize_manhattan_feedback_ledger_entry.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/probe_manhattan_smoke_export.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/render_manhattan_contact_sheet.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/render_manhattan_geometry_review_sheet.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/render_manhattan_probe_report.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_case_contract_fallback_audit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_constrained_v0_consolidation_audit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_constrained_v0_shadow_audit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_height_reproject_applicability_smoke.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_c6_5a_6_2_manual_selection_ledger.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_c6_5a_6_candidate_dry_run.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_c6_5a_7_blocker_closure_audit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_c6_stability_audit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_candidate_adequacy_audit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_candidate_specific_c4_contract_audit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_evidence_input_materialization.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_gt_correction_audit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_multicase_audit_input_pack.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_scoring_compliance_audit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_shadow_global_probe_planner.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_hrc_source_artifact_readiness_audit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_local_3d_projection_review.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_m1520_local_candidate_search.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_m1524_hard_case_audit_pack.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_m1525_visual_verdict_pack.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_m1526_adaptive_local_probe.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_m1527_optimization_trace_ledger.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_m1527_semantic_direct_search.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_m1528_semantic_action_library.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_manhattan_hypothesis_local_review.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_manhattan_hypothesis_ranking_core.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_segment_aware_manhattan_refit_3741.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_segment_aware_manhattan_refit_3741_2d_guarded.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_segment_aware_manhattan_refit_3741_height_plane_preserving.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_segment_aware_manhattan_refit_3741_joint_xy_search.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_segment_aware_manhattan_refit_3741_y_targeted.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_segment_refit_2d_overlay_review_3741.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/run_single_image_manhattan_assist.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
tools/paper_a_manhattan/segment_aware_manhattan_refit.py,paper_a_manhattan,keep_tracked,A-line Manhattan source/runner referenced by tests/docs/artifacts or active naming,high,false,true,
