path,bytes,rows,column_count,relevance_score,worker_columns,task_columns,quality_columns,meta_columns,time_columns,geometry_columns,assignment_columns,error
analysis_results/calibration_rebuild_20260702/calibration_anchor12_contact_sheet_review_manifest_v1.csv,3321,12,9,3,,task_id|base_task_id|image_id|image_path,gt_pair_count,,,corner_count_bin,,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_10_C2B.csv,4255,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_11_C2B.csv,4253,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_12_C2B.csv,4253,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_13_C2B.csv,4254,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_15_C2B.csv,4254,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_17_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_18_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_1_C2B.csv,4247,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_27_C2B.csv,4253,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_28_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_29_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_2_C2B.csv,4245,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_30_C2B.csv,4254,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_31_C2B.csv,4254,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_32_C2B.csv,4255,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_33_C2B.csv,4255,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_34_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_35_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_36_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_37_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_6_C2B.csv,4246,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_distribution_C2B/worker_8_C2B.csv,4246,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_10_C2B.csv,4255,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_11_C2B.csv,4253,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_12_C2B.csv,4253,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_13_C2B.csv,4254,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_15_C2B.csv,4254,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_17_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_18_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_1_C2B.csv,4247,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_27_C2B.csv,4253,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_28_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_29_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_2_C2B.csv,4245,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_30_C2B.csv,4254,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_31_C2B.csv,4254,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_32_C2B.csv,4255,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_33_C2B.csv,4255,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_34_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_35_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_36_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_37_C2B.csv,4252,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_6_C2B.csv,4246,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_facing_distribution_C2B/worker_8_C2B.csv,4246,8,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/aggregation_preflight_readiness_20260817_v1/A4_DEPLOYABILITY_MATRIX.csv,2407,7,10,3,reads_current_worker_outcome,reproducible_new_task,reads_gt,,,,,
analysis_results/c2a_rp_block2_power_compare_20260810_v1/block2_power_comparison.csv,1042,4,16,3,block2_workers|projected_precision_active_workers_after_block2,new_stress_tasks|block2_unique_stress_images|v1_total_tasks|v1_stress_tasks|task_source_cost,expected_quality_difference|quality_effect_p05|quality_effect_p95|quality_proxy_power_one_sided,,,,,
analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_duplicate_annotation_audit.csv,700,4,13,3,annotator_id,task_id|task_key,,,,duplicate_geometry_type|n_distinct_geometry_hashes,,
analysis_results/stage_aware_analysis_freeze_v1_20260316/worker_scene_iou_matrix.csv,262,4,6,3,annotator_id,,,occlusion|acceptable|occlusion|corner_drift|occlusion|over_parsing|reflection|acceptable,,occlusion|corner_drift,,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/worker_scene_iou_matrix.csv,259,4,6,3,annotator_id,,,occlusion|acceptable|occlusion|corner_drift|occlusion|over_parsing|reflection|acceptable,,occlusion|corner_drift,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_scene_coverage_matrix.csv,252,4,9,3,annotator_id,,,low_texture|overextend_adjacent|occlusion|acceptable|occlusion|corner_drift|occlusion|over_parsing|reflection|acceptable,,occlusion|corner_drift|oos::oos_geometry,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/worker_scene_iou_matrix.csv,208,4,6,3,annotator_id,,,occlusion|acceptable|occlusion|corner_drift|occlusion|over_parsing|reflection|acceptable,,occlusion|corner_drift,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_scene_iou_matrix.csv,259,4,6,3,annotator_id,,,occlusion|acceptable|occlusion|corner_drift|occlusion|over_parsing|reflection|acceptable,,occlusion|corner_drift,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_scene_iou_matrix.csv,262,4,6,3,annotator_id,,,occlusion|acceptable|occlusion|corner_drift|occlusion|over_parsing|reflection|acceptable,,occlusion|corner_drift,,
analysis_results/c2a_rp_local_launch_20260807_inputs_v2/reference_conflict_review_record_post_c2_local.csv,3121,3,24,3,,base_task_id,,,,geometry_reference_ready_before_review,stage|assignment_sha256,
analysis_results/calibration_rebuild_20260702/manual_zh_analysis_chain_precheck_v3_1/manual_zh_active_time_binding_audit_v3_1.csv,649,3,14,3,annotator_id|worker_id,ls_runtime_task_id,,,active_time_key|active_time_source|active_time_match_status|active_time|active_time_session_count|active_time_event_count|active_time_source_file|primary_active_time_eligible,,,
analysis_results/calibration_rebuild_20260702/manual_zh_analysis_chain_precheck_v3_1/manual_zh_realized_vs_assigned_audit_v3_1.csv,764,3,16,3,public_worker_code|worker_id|duplicate_worker_task_submission,ls_runtime_task_id|task_code|task_id|base_task_id|duplicate_worker_task_submission,,,,,appears_in_assignment_manifest|outside_assignment_submission,
analysis_results/pooled_qa/registry_20260308/table_mixed_scope_audit.csv,463,3,13,3,n_annotators|is_multi_annotator,task_id,,scope_values|n_scope_values|scope_buckets|n_scope_buckets|has_in_scope_vote|is_mixed_scope,,,,
analysis_results/rerun_20260308/base_direct/reliability_report_20260308.csv,321,3,8,3,annotator_id,n_tasks,ru_median_iou|ru_mean_iou,,,,,
analysis_results/rerun_20260308/reliability_report_formal_20260308.csv,321,3,8,3,annotator_id,n_tasks,ru_median_iou|ru_mean_iou,,,,,
analysis_results/c2a_rp_block1_distribution_20260807_v7/c2a_rp_operational/private_lists/worker_10_C2A_RP_block_1.csv,1599,2,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/c2a_rp_block1_distribution_20260807_v7/c2a_rp_operational/private_lists/worker_11_C2A_RP_block_1.csv,1570,2,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/c2a_rp_block1_distribution_20260807_v7/c2a_rp_operational/private_lists/worker_12_C2A_RP_block_1.csv,1566,2,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/c2a_rp_block1_distribution_20260807_v7/c2a_rp_operational/private_lists/worker_13_C2A_RP_block_1.csv,1570,2,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/c2a_rp_block1_distribution_20260807_v7/c2a_rp_operational/private_lists/worker_15_C2A_RP_block_1.csv,1599,2,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/c2a_rp_block1_distribution_20260807_v7/c2a_rp_operational/private_lists/worker_17_C2A_RP_block_1.csv,1573,2,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/c2a_rp_block1_distribution_20260807_v7/c2a_rp_operational/private_lists/worker_1_C2A_RP_block_1.csv,1595,2,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
