worker_id,effect,fit_status,component,layer_value,label,training_rows,training_images,training_buildings,cohort,metric,k,method,heldout_building
36,-0.6037402694034701,usable,0,-0.8050795388941001,2,84,84,18,all26,ospa30,5,quantile,VFuaQ6m2Qom
37,2.061793996364168,usable,0,3.3610903361321762,5,81,81,17,all26,ospa30,5,quantile,VFuaQ6m2Qom
6,-0.4110725942761358,usable,0,-0.26472901142403504,3,83,83,18,all26,ospa30,5,quantile,VFuaQ6m2Qom
8,-0.8778629539220715,usable,0,-0.8050795388941001,2,80,80,18,all26,ospa30,5,quantile,VFuaQ6m2Qom
1,-0.15664886787254628,usable,0,-0.532626604641029,1,85,85,18,all26,ospa30,2,ward,VFuaQ6m2Qom
10,-0.4131176069835117,usable,0,-0.532626604641029,1,82,82,16,all26,ospa30,2,ward,VFuaQ6m2Qom
11,-0.022211045009910904,usable,0,-0.532626604641029,1,82,82,16,all26,ospa30,2,ward,VFuaQ6m2Qom
12,0.21175835600964782,usable,0,-0.532626604641029,1,78,78,17,all26,ospa30,2,ward,VFuaQ6m2Qom
13,-0.2480706436173464,usable,0,-0.532626604641029,1,81,81,18,all26,ospa30,2,ward,VFuaQ6m2Qom
14,-0.6010549798832776,usable,0,-0.532626604641029,1,74,74,13,all26,ospa30,2,ward,VFuaQ6m2Qom
15,-1.290459101193004,usable,0,-0.532626604641029,1,82,82,19,all26,ospa30,2,ward,VFuaQ6m2Qom
17,-1.5358367714152925,usable,0,-0.532626604641029,1,81,81,18,all26,ospa30,2,ward,VFuaQ6m2Qom
18,-2.0406070764716953,usable,0,-0.532626604641029,1,74,74,13,all26,ospa30,2,ward,VFuaQ6m2Qom
19,7.6006993615872,usable,0,6.391519255692348,2,45,45,13,all26,ospa30,2,ward,VFuaQ6m2Qom
2,-3.3673357871270975,usable,0,-0.532626604641029,1,78,78,16,all26,ospa30,2,ward,VFuaQ6m2Qom
21,-0.6654811328163033,usable,0,-0.532626604641029,1,45,45,13,all26,ospa30,2,ward,VFuaQ6m2Qom
26,5.182339149797496,usable,0,6.391519255692348,2,22,22,12,all26,ospa30,2,ward,VFuaQ6m2Qom
27,-2.309252902630901,usable,0,-0.532626604641029,1,75,75,13,all26,ospa30,2,ward,VFuaQ6m2Qom
28,-1.4708242420680249,usable,0,-0.532626604641029,1,80,80,17,all26,ospa30,2,ward,VFuaQ6m2Qom
29,0.37390990205918706,usable,0,-0.532626604641029,1,81,81,17,all26,ospa30,2,ward,VFuaQ6m2Qom
30,-0.008238295302323383,usable,0,-0.532626604641029,1,81,81,16,all26,ospa30,2,ward,VFuaQ6m2Qom
31,0.03530876919264481,usable,0,-0.532626604641029,1,86,86,18,all26,ospa30,2,ward,VFuaQ6m2Qom
32,-0.094735344370635,usable,0,-0.532626604641029,1,86,86,17,all26,ospa30,2,ward,VFuaQ6m2Qom
33,-1.2772583584453778,usable,0,-0.532626604641029,1,85,85,17,all26,ospa30,2,ward,VFuaQ6m2Qom
34,1.586709270852829,usable,0,-0.532626604641029,1,100,100,18,all26,ospa30,2,ward,VFuaQ6m2Qom
35,0.3412891669457519,usable,0,-0.532626604641029,1,78,78,17,all26,ospa30,2,ward,VFuaQ6m2Qom
36,-0.6037402694034701,usable,0,-0.532626604641029,1,84,84,18,all26,ospa30,2,ward,VFuaQ6m2Qom
37,2.061793996364168,usable,0,-0.532626604641029,1,81,81,17,all26,ospa30,2,ward,VFuaQ6m2Qom
6,-0.4110725942761358,usable,0,-0.532626604641029,1,83,83,18,all26,ospa30,2,ward,VFuaQ6m2Qom
8,-0.8778629539220715,usable,0,-0.532626604641029,1,80,80,18,all26,ospa30,2,ward,VFuaQ6m2Qom
1,-0.15664886787254628,usable,0,0.029913866350982143,2,85,85,18,all26,ospa30,3,ward,VFuaQ6m2Qom
10,-0.4131176069835117,usable,0,0.029913866350982143,2,82,82,16,all26,ospa30,3,ward,VFuaQ6m2Qom
11,-0.022211045009910904,usable,0,0.029913866350982143,2,82,82,16,all26,ospa30,3,ward,VFuaQ6m2Qom
12,0.21175835600964782,usable,0,0.029913866350982143,2,78,78,17,all26,ospa30,3,ward,VFuaQ6m2Qom
13,-0.2480706436173464,usable,0,0.029913866350982143,2,81,81,18,all26,ospa30,3,ward,VFuaQ6m2Qom
14,-0.6010549798832776,usable,0,0.029913866350982143,2,74,74,13,all26,ospa30,3,ward,VFuaQ6m2Qom
15,-1.290459101193004,usable,0,-1.8987963199073419,1,82,82,19,all26,ospa30,3,ward,VFuaQ6m2Qom
17,-1.5358367714152925,usable,0,-1.8987963199073419,1,81,81,18,all26,ospa30,3,ward,VFuaQ6m2Qom
18,-2.0406070764716953,usable,0,-1.8987963199073419,1,74,74,13,all26,ospa30,3,ward,VFuaQ6m2Qom
19,7.6006993615872,usable,0,6.391519255692348,3,45,45,13,all26,ospa30,3,ward,VFuaQ6m2Qom
2,-3.3673357871270975,usable,0,-1.8987963199073419,1,78,78,16,all26,ospa30,3,ward,VFuaQ6m2Qom
21,-0.6654811328163033,usable,0,0.029913866350982143,2,45,45,13,all26,ospa30,3,ward,VFuaQ6m2Qom
26,5.182339149797496,usable,0,6.391519255692348,3,22,22,12,all26,ospa30,3,ward,VFuaQ6m2Qom
27,-2.309252902630901,usable,0,-1.8987963199073419,1,75,75,13,all26,ospa30,3,ward,VFuaQ6m2Qom
28,-1.4708242420680249,usable,0,-1.8987963199073419,1,80,80,17,all26,ospa30,3,ward,VFuaQ6m2Qom
29,0.37390990205918706,usable,0,0.029913866350982143,2,81,81,17,all26,ospa30,3,ward,VFuaQ6m2Qom
30,-0.008238295302323383,usable,0,0.029913866350982143,2,81,81,16,all26,ospa30,3,ward,VFuaQ6m2Qom
31,0.03530876919264481,usable,0,0.029913866350982143,2,86,86,18,all26,ospa30,3,ward,VFuaQ6m2Qom
32,-0.094735344370635,usable,0,0.029913866350982143,2,86,86,17,all26,ospa30,3,ward,VFuaQ6m2Qom
33,-1.2772583584453778,usable,0,-1.8987963199073419,1,85,85,17,all26,ospa30,3,ward,VFuaQ6m2Qom
34,1.586709270852829,usable,0,0.029913866350982143,2,100,100,18,all26,ospa30,3,ward,VFuaQ6m2Qom
35,0.3412891669457519,usable,0,0.029913866350982143,2,78,78,17,all26,ospa30,3,ward,VFuaQ6m2Qom
36,-0.6037402694034701,usable,0,0.029913866350982143,2,84,84,18,all26,ospa30,3,ward,VFuaQ6m2Qom
37,2.061793996364168,usable,0,0.029913866350982143,2,81,81,17,all26,ospa30,3,ward,VFuaQ6m2Qom
6,-0.4110725942761358,usable,0,0.029913866350982143,2,83,83,18,all26,ospa30,3,ward,VFuaQ6m2Qom
8,-0.8778629539220715,usable,0,0.029913866350982143,2,80,80,18,all26,ospa30,3,ward,VFuaQ6m2Qom
1,-0.15664886787254628,usable,0,-0.20933116928335335,2,85,85,18,all26,ospa30,4,ward,VFuaQ6m2Qom
10,-0.4131176069835117,usable,0,-0.20933116928335335,2,82,82,16,all26,ospa30,4,ward,VFuaQ6m2Qom
11,-0.022211045009910904,usable,0,-0.20933116928335335,2,82,82,16,all26,ospa30,4,ward,VFuaQ6m2Qom
12,0.21175835600964782,usable,0,-0.20933116928335335,2,78,78,17,all26,ospa30,4,ward,VFuaQ6m2Qom
13,-0.2480706436173464,usable,0,-0.20933116928335335,2,81,81,18,all26,ospa30,4,ward,VFuaQ6m2Qom
14,-0.6010549798832776,usable,0,-0.20933116928335335,2,74,74,13,all26,ospa30,4,ward,VFuaQ6m2Qom
15,-1.290459101193004,usable,0,-1.8987963199073419,1,82,82,19,all26,ospa30,4,ward,VFuaQ6m2Qom
17,-1.5358367714152925,usable,0,-1.8987963199073419,1,81,81,18,all26,ospa30,4,ward,VFuaQ6m2Qom
18,-2.0406070764716953,usable,0,-1.8987963199073419,1,74,74,13,all26,ospa30,4,ward,VFuaQ6m2Qom
19,7.6006993615872,usable,0,6.391519255692348,4,45,45,13,all26,ospa30,4,ward,VFuaQ6m2Qom
2,-3.3673357871270975,usable,0,-1.8987963199073419,1,78,78,16,all26,ospa30,4,ward,VFuaQ6m2Qom
21,-0.6654811328163033,usable,0,-0.20933116928335335,2,45,45,13,all26,ospa30,4,ward,VFuaQ6m2Qom
26,5.182339149797496,usable,0,6.391519255692348,4,22,22,12,all26,ospa30,4,ward,VFuaQ6m2Qom
27,-2.309252902630901,usable,0,-1.8987963199073419,1,75,75,13,all26,ospa30,4,ward,VFuaQ6m2Qom
28,-1.4708242420680249,usable,0,-1.8987963199073419,1,80,80,17,all26,ospa30,4,ward,VFuaQ6m2Qom
29,0.37390990205918706,usable,0,-0.20933116928335335,2,81,81,17,all26,ospa30,4,ward,VFuaQ6m2Qom
30,-0.008238295302323383,usable,0,-0.20933116928335335,2,81,81,16,all26,ospa30,4,ward,VFuaQ6m2Qom
31,0.03530876919264481,usable,0,-0.20933116928335335,2,86,86,18,all26,ospa30,4,ward,VFuaQ6m2Qom
32,-0.094735344370635,usable,0,-0.20933116928335335,2,86,86,17,all26,ospa30,4,ward,VFuaQ6m2Qom
33,-1.2772583584453778,usable,0,-1.8987963199073419,1,85,85,17,all26,ospa30,4,ward,VFuaQ6m2Qom
34,1.586709270852829,usable,0,1.8242516336084984,3,100,100,18,all26,ospa30,4,ward,VFuaQ6m2Qom
35,0.3412891669457519,usable,0,-0.20933116928335335,2,78,78,17,all26,ospa30,4,ward,VFuaQ6m2Qom
36,-0.6037402694034701,usable,0,-0.20933116928335335,2,84,84,18,all26,ospa30,4,ward,VFuaQ6m2Qom
37,2.061793996364168,usable,0,1.8242516336084984,3,81,81,17,all26,ospa30,4,ward,VFuaQ6m2Qom
6,-0.4110725942761358,usable,0,-0.20933116928335335,2,83,83,18,all26,ospa30,4,ward,VFuaQ6m2Qom
8,-0.8778629539220715,usable,0,-0.20933116928335335,2,80,80,18,all26,ospa30,4,ward,VFuaQ6m2Qom
1,-0.15664886787254628,usable,0,-0.20933116928335335,2,85,85,18,all26,ospa30,5,ward,VFuaQ6m2Qom
10,-0.4131176069835117,usable,0,-0.20933116928335335,2,82,82,16,all26,ospa30,5,ward,VFuaQ6m2Qom
11,-0.022211045009910904,usable,0,-0.20933116928335335,2,82,82,16,all26,ospa30,5,ward,VFuaQ6m2Qom
12,0.21175835600964782,usable,0,-0.20933116928335335,2,78,78,17,all26,ospa30,5,ward,VFuaQ6m2Qom
13,-0.2480706436173464,usable,0,-0.20933116928335335,2,81,81,18,all26,ospa30,5,ward,VFuaQ6m2Qom
14,-0.6010549798832776,usable,0,-0.20933116928335335,2,74,74,13,all26,ospa30,5,ward,VFuaQ6m2Qom
15,-1.290459101193004,usable,0,-1.8987963199073419,1,82,82,19,all26,ospa30,5,ward,VFuaQ6m2Qom
17,-1.5358367714152925,usable,0,-1.8987963199073419,1,81,81,18,all26,ospa30,5,ward,VFuaQ6m2Qom
18,-2.0406070764716953,usable,0,-1.8987963199073419,1,74,74,13,all26,ospa30,5,ward,VFuaQ6m2Qom
19,7.6006993615872,usable,0,7.6006993615872,5,45,45,13,all26,ospa30,5,ward,VFuaQ6m2Qom
2,-3.3673357871270975,usable,0,-1.8987963199073419,1,78,78,16,all26,ospa30,5,ward,VFuaQ6m2Qom
21,-0.6654811328163033,usable,0,-0.20933116928335335,2,45,45,13,all26,ospa30,5,ward,VFuaQ6m2Qom
26,5.182339149797496,usable,0,5.182339149797496,4,22,22,12,all26,ospa30,5,ward,VFuaQ6m2Qom
27,-2.309252902630901,usable,0,-1.8987963199073419,1,75,75,13,all26,ospa30,5,ward,VFuaQ6m2Qom
28,-1.4708242420680249,usable,0,-1.8987963199073419,1,80,80,17,all26,ospa30,5,ward,VFuaQ6m2Qom
29,0.37390990205918706,usable,0,-0.20933116928335335,2,81,81,17,all26,ospa30,5,ward,VFuaQ6m2Qom
30,-0.008238295302323383,usable,0,-0.20933116928335335,2,81,81,16,all26,ospa30,5,ward,VFuaQ6m2Qom
31,0.03530876919264481,usable,0,-0.20933116928335335,2,86,86,18,all26,ospa30,5,ward,VFuaQ6m2Qom
32,-0.094735344370635,usable,0,-0.20933116928335335,2,86,86,17,all26,ospa30,5,ward,VFuaQ6m2Qom
33,-1.2772583584453778,usable,0,-1.8987963199073419,1,85,85,17,all26,ospa30,5,ward,VFuaQ6m2Qom
34,1.586709270852829,usable,0,1.8242516336084984,3,100,100,18,all26,ospa30,5,ward,VFuaQ6m2Qom
35,0.3412891669457519,usable,0,-0.20933116928335335,2,78,78,17,all26,ospa30,5,ward,VFuaQ6m2Qom
36,-0.6037402694034701,usable,0,-0.20933116928335335,2,84,84,18,all26,ospa30,5,ward,VFuaQ6m2Qom
37,2.061793996364168,usable,0,1.8242516336084984,3,81,81,17,all26,ospa30,5,ward,VFuaQ6m2Qom
6,-0.4110725942761358,usable,0,-0.20933116928335335,2,83,83,18,all26,ospa30,5,ward,VFuaQ6m2Qom
8,-0.8778629539220715,usable,0,-0.20933116928335335,2,80,80,18,all26,ospa30,5,ward,VFuaQ6m2Qom
1,-0.15520758065368653,usable,0,1.2870128486723595,2,85,85,18,all26,ospa30,2,quantile,VLzqgDo317F
10,-0.37651509436314573,usable,0,-1.28701284867236,1,83,83,17,all26,ospa30,2,quantile,VLzqgDo317F
11,-0.17068585559743107,usable,0,1.2870128486723595,2,83,83,17,all26,ospa30,2,quantile,VLzqgDo317F
12,0.2097157318426019,usable,0,1.2870128486723595,2,78,78,17,all26,ospa30,2,quantile,VLzqgDo317F
13,-0.2412248580677376,usable,0,1.2870128486723595,2,80,80,17,all26,ospa30,2,quantile,VLzqgDo317F
14,-0.600944030324535,usable,0,-1.28701284867236,1,74,74,13,all26,ospa30,2,quantile,VLzqgDo317F
15,-1.3016743157711916,usable,0,-1.28701284867236,1,81,81,18,all26,ospa30,2,quantile,VLzqgDo317F
17,-1.4848437407409194,usable,0,-1.28701284867236,1,82,82,19,all26,ospa30,2,quantile,VLzqgDo317F
18,-2.0405551785694818,usable,0,-1.28701284867236,1,74,74,13,all26,ospa30,2,quantile,VLzqgDo317F
19,7.600698944760794,usable,0,1.2870128486723595,2,45,45,13,all26,ospa30,2,quantile,VLzqgDo317F
2,-3.366956269709662,usable,0,-1.28701284867236,1,78,78,16,all26,ospa30,2,quantile,VLzqgDo317F
21,-0.6654815496426952,usable,0,-1.28701284867236,1,45,45,13,all26,ospa30,2,quantile,VLzqgDo317F
26,5.1823391497974916,usable,0,1.2870128486723595,2,22,22,12,all26,ospa30,2,quantile,VLzqgDo317F
27,-2.305733732806795,usable,0,-1.28701284867236,1,75,75,13,all26,ospa30,2,quantile,VLzqgDo317F
28,-1.4691112032553244,usable,0,-1.28701284867236,1,80,80,17,all26,ospa30,2,quantile,VLzqgDo317F
29,0.3748120037009958,usable,0,1.2870128486723595,2,81,81,17,all26,ospa30,2,quantile,VLzqgDo317F
30,0.14756218012154076,usable,0,1.2870128486723595,2,84,84,17,all26,ospa30,2,quantile,VLzqgDo317F
31,-0.08913604569916506,usable,0,1.2870128486723595,2,89,89,19,all26,ospa30,2,quantile,VLzqgDo317F
32,-0.16190362230118002,usable,0,1.2870128486723595,2,87,87,18,all26,ospa30,2,quantile,VLzqgDo317F
33,-1.2393413747504534,usable,0,-1.28701284867236,1,86,86,18,all26,ospa30,2,quantile,VLzqgDo317F
34,1.5609594017483268,usable,0,1.2870128486723595,2,101,101,19,all26,ospa30,2,quantile,VLzqgDo317F
35,0.3935036036857096,usable,0,1.2870128486723595,2,79,79,18,all26,ospa30,2,quantile,VLzqgDo317F
36,-0.5893897972988984,usable,0,-1.28701284867236,1,85,85,19,all26,ospa30,2,quantile,VLzqgDo317F
37,2.079733979402416,usable,0,1.2870128486723595,2,83,83,18,all26,ospa30,2,quantile,VLzqgDo317F
6,-0.4106948756943106,usable,0,-1.28701284867236,1,83,83,18,all26,ospa30,2,quantile,VLzqgDo317F
8,-0.8799258698132646,usable,0,-1.28701284867236,1,80,80,18,all26,ospa30,2,quantile,VLzqgDo317F
1,-0.15520758065368653,usable,0,-0.3383207142876156,2,85,85,18,all26,ospa30,3,quantile,VLzqgDo317F
10,-0.37651509436314573,usable,0,-0.3383207142876156,2,83,83,17,all26,ospa30,3,quantile,VLzqgDo317F
11,-0.17068585559743107,usable,0,-0.3383207142876156,2,83,83,17,all26,ospa30,3,quantile,VLzqgDo317F
12,0.2097157318426019,usable,0,1.9400209943734126,3,78,78,17,all26,ospa30,3,quantile,VLzqgDo317F
13,-0.2412248580677376,usable,0,-0.3383207142876156,2,80,80,17,all26,ospa30,3,quantile,VLzqgDo317F
14,-0.600944030324535,usable,0,-0.3383207142876156,2,74,74,13,all26,ospa30,3,quantile,VLzqgDo317F
15,-1.3016743157711916,usable,0,-1.6392914705621986,1,81,81,18,all26,ospa30,3,quantile,VLzqgDo317F
17,-1.4848437407409194,usable,0,-1.6392914705621986,1,82,82,19,all26,ospa30,3,quantile,VLzqgDo317F
18,-2.0405551785694818,usable,0,-1.6392914705621986,1,74,74,13,all26,ospa30,3,quantile,VLzqgDo317F
19,7.600698944760794,usable,0,1.9400209943734126,3,45,45,13,all26,ospa30,3,quantile,VLzqgDo317F
2,-3.366956269709662,usable,0,-1.6392914705621986,1,78,78,16,all26,ospa30,3,quantile,VLzqgDo317F
21,-0.6654815496426952,usable,0,-1.6392914705621986,1,45,45,13,all26,ospa30,3,quantile,VLzqgDo317F
26,5.1823391497974916,usable,0,1.9400209943734126,3,22,22,12,all26,ospa30,3,quantile,VLzqgDo317F
27,-2.305733732806795,usable,0,-1.6392914705621986,1,75,75,13,all26,ospa30,3,quantile,VLzqgDo317F
28,-1.4691112032553244,usable,0,-1.6392914705621986,1,80,80,17,all26,ospa30,3,quantile,VLzqgDo317F
29,0.3748120037009958,usable,0,1.9400209943734126,3,81,81,17,all26,ospa30,3,quantile,VLzqgDo317F
30,0.14756218012154076,usable,0,1.9400209943734126,3,84,84,17,all26,ospa30,3,quantile,VLzqgDo317F
31,-0.08913604569916506,usable,0,1.9400209943734126,3,89,89,19,all26,ospa30,3,quantile,VLzqgDo317F
32,-0.16190362230118002,usable,0,-0.3383207142876156,2,87,87,18,all26,ospa30,3,quantile,VLzqgDo317F
33,-1.2393413747504534,usable,0,-1.6392914705621986,1,86,86,18,all26,ospa30,3,quantile,VLzqgDo317F
34,1.5609594017483268,usable,0,1.9400209943734126,3,101,101,19,all26,ospa30,3,quantile,VLzqgDo317F
35,0.3935036036857096,usable,0,1.9400209943734126,3,79,79,18,all26,ospa30,3,quantile,VLzqgDo317F
36,-0.5893897972988984,usable,0,-0.3383207142876156,2,85,85,19,all26,ospa30,3,quantile,VLzqgDo317F
37,2.079733979402416,usable,0,1.9400209943734126,3,83,83,18,all26,ospa30,3,quantile,VLzqgDo317F
6,-0.4106948756943106,usable,0,-0.3383207142876156,2,83,83,18,all26,ospa30,3,quantile,VLzqgDo317F
8,-0.8799258698132646,usable,0,-1.6392914705621986,1,80,80,18,all26,ospa30,3,quantile,VLzqgDo317F
1,-0.15520758065368653,usable,0,-0.11176596369960994,3,85,85,18,all26,ospa30,4,quantile,VLzqgDo317F
10,-0.37651509436314573,usable,0,-0.587158536189475,2,83,83,17,all26,ospa30,4,quantile,VLzqgDo317F
11,-0.17068585559743107,usable,0,-0.11176596369960994,3,83,83,17,all26,ospa30,4,quantile,VLzqgDo317F
12,0.2097157318426019,usable,0,2.4859661164197626,4,78,78,17,all26,ospa30,4,quantile,VLzqgDo317F
13,-0.2412248580677376,usable,0,-0.11176596369960994,3,80,80,17,all26,ospa30,4,quantile,VLzqgDo317F
14,-0.600944030324535,usable,0,-0.587158536189475,2,74,74,13,all26,ospa30,4,quantile,VLzqgDo317F
15,-1.3016743157711916,usable,0,-1.8868879736576896,1,81,81,18,all26,ospa30,4,quantile,VLzqgDo317F
17,-1.4848437407409194,usable,0,-1.8868879736576896,1,82,82,19,all26,ospa30,4,quantile,VLzqgDo317F
18,-2.0405551785694818,usable,0,-1.8868879736576896,1,74,74,13,all26,ospa30,4,quantile,VLzqgDo317F
19,7.600698944760794,usable,0,2.4859661164197626,4,45,45,13,all26,ospa30,4,quantile,VLzqgDo317F
2,-3.366956269709662,usable,0,-1.8868879736576896,1,78,78,16,all26,ospa30,4,quantile,VLzqgDo317F
21,-0.6654815496426952,usable,0,-0.587158536189475,2,45,45,13,all26,ospa30,4,quantile,VLzqgDo317F
26,5.1823391497974916,usable,0,2.4859661164197626,4,22,22,12,all26,ospa30,4,quantile,VLzqgDo317F
27,-2.305733732806795,usable,0,-1.8868879736576896,1,75,75,13,all26,ospa30,4,quantile,VLzqgDo317F
28,-1.4691112032553244,usable,0,-1.8868879736576896,1,80,80,17,all26,ospa30,4,quantile,VLzqgDo317F
29,0.3748120037009958,usable,0,2.4859661164197626,4,81,81,17,all26,ospa30,4,quantile,VLzqgDo317F
30,0.14756218012154076,usable,0,-0.11176596369960994,3,84,84,17,all26,ospa30,4,quantile,VLzqgDo317F
31,-0.08913604569916506,usable,0,-0.11176596369960994,3,89,89,19,all26,ospa30,4,quantile,VLzqgDo317F
32,-0.16190362230118002,usable,0,-0.11176596369960994,3,87,87,18,all26,ospa30,4,quantile,VLzqgDo317F
33,-1.2393413747504534,usable,0,-1.8868879736576896,1,86,86,18,all26,ospa30,4,quantile,VLzqgDo317F
34,1.5609594017483268,usable,0,2.4859661164197626,4,101,101,19,all26,ospa30,4,quantile,VLzqgDo317F
35,0.3935036036857096,usable,0,2.4859661164197626,4,79,79,18,all26,ospa30,4,quantile,VLzqgDo317F
36,-0.5893897972988984,usable,0,-0.587158536189475,2,85,85,19,all26,ospa30,4,quantile,VLzqgDo317F
37,2.079733979402416,usable,0,2.4859661164197626,4,83,83,18,all26,ospa30,4,quantile,VLzqgDo317F
6,-0.4106948756943106,usable,0,-0.587158536189475,2,83,83,18,all26,ospa30,4,quantile,VLzqgDo317F
8,-0.8799258698132646,usable,0,-0.587158536189475,2,80,80,18,all26,ospa30,4,quantile,VLzqgDo317F
1,-0.15520758065368653,usable,0,0.09754925786245738,4,85,85,18,all26,ospa30,5,quantile,VLzqgDo317F
10,-0.37651509436314573,usable,0,-0.272204861204761,3,83,83,17,all26,ospa30,5,quantile,VLzqgDo317F
11,-0.17068585559743107,usable,0,-0.272204861204761,3,83,83,17,all26,ospa30,5,quantile,VLzqgDo317F
12,0.2097157318426019,usable,0,0.09754925786245738,4,78,78,17,all26,ospa30,5,quantile,VLzqgDo317F
13,-0.2412248580677376,usable,0,-0.272204861204761,3,80,80,17,all26,ospa30,5,quantile,VLzqgDo317F
14,-0.600944030324535,usable,0,-0.7950165243659694,2,74,74,13,all26,ospa30,5,quantile,VLzqgDo317F
15,-1.3016743157711916,usable,0,-1.9948124068088957,1,81,81,18,all26,ospa30,5,quantile,VLzqgDo317F
17,-1.4848437407409194,usable,0,-1.9948124068088957,1,82,82,19,all26,ospa30,5,quantile,VLzqgDo317F
18,-2.0405551785694818,usable,0,-1.9948124068088957,1,74,74,13,all26,ospa30,5,quantile,VLzqgDo317F
19,7.600698944760794,usable,0,3.363447015878948,5,45,45,13,all26,ospa30,5,quantile,VLzqgDo317F
2,-3.366956269709662,usable,0,-1.9948124068088957,1,78,78,16,all26,ospa30,5,quantile,VLzqgDo317F
21,-0.6654815496426952,usable,0,-0.7950165243659694,2,45,45,13,all26,ospa30,5,quantile,VLzqgDo317F
26,5.1823391497974916,usable,0,3.363447015878948,5,22,22,12,all26,ospa30,5,quantile,VLzqgDo317F
27,-2.305733732806795,usable,0,-1.9948124068088957,1,75,75,13,all26,ospa30,5,quantile,VLzqgDo317F
28,-1.4691112032553244,usable,0,-1.9948124068088957,1,80,80,17,all26,ospa30,5,quantile,VLzqgDo317F
29,0.3748120037009958,usable,0,0.09754925786245738,4,81,81,17,all26,ospa30,5,quantile,VLzqgDo317F
30,0.14756218012154076,usable,0,0.09754925786245738,4,84,84,17,all26,ospa30,5,quantile,VLzqgDo317F
31,-0.08913604569916506,usable,0,0.09754925786245738,4,89,89,19,all26,ospa30,5,quantile,VLzqgDo317F
32,-0.16190362230118002,usable,0,-0.272204861204761,3,87,87,18,all26,ospa30,5,quantile,VLzqgDo317F
33,-1.2393413747504534,usable,0,-0.7950165243659694,2,86,86,18,all26,ospa30,5,quantile,VLzqgDo317F
34,1.5609594017483268,usable,0,3.363447015878948,5,101,101,19,all26,ospa30,5,quantile,VLzqgDo317F
35,0.3935036036857096,usable,0,3.363447015878948,5,79,79,18,all26,ospa30,5,quantile,VLzqgDo317F
36,-0.5893897972988984,usable,0,-0.7950165243659694,2,85,85,19,all26,ospa30,5,quantile,VLzqgDo317F
37,2.079733979402416,usable,0,3.363447015878948,5,83,83,18,all26,ospa30,5,quantile,VLzqgDo317F
6,-0.4106948756943106,usable,0,-0.272204861204761,3,83,83,18,all26,ospa30,5,quantile,VLzqgDo317F
8,-0.8799258698132646,usable,0,-0.7950165243659694,2,80,80,18,all26,ospa30,5,quantile,VLzqgDo317F
1,-0.15520758065368653,usable,0,-0.532626587273262,1,85,85,18,all26,ospa30,2,ward,VLzqgDo317F
10,-0.37651509436314573,usable,0,-0.532626587273262,1,83,83,17,all26,ospa30,2,ward,VLzqgDo317F
11,-0.17068585559743107,usable,0,-0.532626587273262,1,83,83,17,all26,ospa30,2,ward,VLzqgDo317F
12,0.2097157318426019,usable,0,-0.532626587273262,1,78,78,17,all26,ospa30,2,ward,VLzqgDo317F
13,-0.2412248580677376,usable,0,-0.532626587273262,1,80,80,17,all26,ospa30,2,ward,VLzqgDo317F
14,-0.600944030324535,usable,0,-0.532626587273262,1,74,74,13,all26,ospa30,2,ward,VLzqgDo317F
15,-1.3016743157711916,usable,0,-0.532626587273262,1,81,81,18,all26,ospa30,2,ward,VLzqgDo317F
17,-1.4848437407409194,usable,0,-0.532626587273262,1,82,82,19,all26,ospa30,2,ward,VLzqgDo317F
18,-2.0405551785694818,usable,0,-0.532626587273262,1,74,74,13,all26,ospa30,2,ward,VLzqgDo317F
19,7.600698944760794,usable,0,6.391519047279143,2,45,45,13,all26,ospa30,2,ward,VLzqgDo317F
2,-3.366956269709662,usable,0,-0.532626587273262,1,78,78,16,all26,ospa30,2,ward,VLzqgDo317F
21,-0.6654815496426952,usable,0,-0.532626587273262,1,45,45,13,all26,ospa30,2,ward,VLzqgDo317F
26,5.1823391497974916,usable,0,6.391519047279143,2,22,22,12,all26,ospa30,2,ward,VLzqgDo317F
27,-2.305733732806795,usable,0,-0.532626587273262,1,75,75,13,all26,ospa30,2,ward,VLzqgDo317F
28,-1.4691112032553244,usable,0,-0.532626587273262,1,80,80,17,all26,ospa30,2,ward,VLzqgDo317F
29,0.3748120037009958,usable,0,-0.532626587273262,1,81,81,17,all26,ospa30,2,ward,VLzqgDo317F
