code,image_id,condition,N,cut,view_a,view_b,count_a,count_b,different_membership_pairs,different_threshold_pairs
S9hNv5qa7GM-05,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,2,9.0,split_cyclic,split_free,2,2,0,0
S9hNv5qa7GM-05,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,2,9.0,bound_cyclic,bound_free,2,2,0,0
S9hNv5qa7GM-05,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,2,9.0,split_fixed,top_bottom_partition_intersection,2,2,0,0
S9hNv5qa7GM-05,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,2,12.0,split_fixed,bound_fixed,2,2,0,0
S9hNv5qa7GM-05,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,2,12.0,split_fixed,split_cyclic,2,2,0,0
S9hNv5qa7GM-05,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,2,12.0,bound_fixed,bound_cyclic,2,2,0,0
S9hNv5qa7GM-05,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,2,12.0,split_cyclic,split_free,2,2,0,0
S9hNv5qa7GM-05,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,2,12.0,bound_cyclic,bound_free,2,2,0,0
S9hNv5qa7GM-05,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,2,12.0,split_fixed,top_bottom_partition_intersection,2,2,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,3.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,3.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,3.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,3.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,3.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,3.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,6.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,6.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,6.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,6.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,6.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,6.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,9.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,9.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,9.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,9.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,9.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,12.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,12.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,12.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,12.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,12.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-09,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,manual,1,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,3.0,split_fixed,bound_fixed,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,3.0,split_fixed,split_cyclic,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,3.0,bound_fixed,bound_cyclic,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,3.0,split_cyclic,split_free,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,3.0,bound_cyclic,bound_free,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,3.0,split_fixed,top_bottom_partition_intersection,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,6.0,split_fixed,bound_fixed,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,6.0,split_fixed,split_cyclic,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,6.0,bound_fixed,bound_cyclic,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,6.0,split_cyclic,split_free,2,1,1,1
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,6.0,bound_cyclic,bound_free,2,1,1,1
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,6.0,split_fixed,top_bottom_partition_intersection,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,9.0,split_fixed,bound_fixed,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,9.0,split_fixed,split_cyclic,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,9.0,bound_fixed,bound_cyclic,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,9.0,split_cyclic,split_free,2,1,1,1
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,9.0,bound_cyclic,bound_free,2,1,1,1
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,9.0,split_fixed,top_bottom_partition_intersection,2,2,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,12.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,12.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,12.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,12.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,12.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,2,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,3.0,split_fixed,bound_fixed,4,4,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,3.0,split_fixed,split_cyclic,4,4,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,3.0,bound_fixed,bound_cyclic,4,4,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,3.0,split_cyclic,split_free,4,4,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,3.0,bound_cyclic,bound_free,4,4,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,3.0,split_fixed,top_bottom_partition_intersection,4,6,21,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,6.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,6.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,6.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,6.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,6.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,6.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,9.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,9.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,9.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,9.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,9.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,12.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,12.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,12.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,12.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,12.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-15,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,20,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,3.0,split_fixed,bound_fixed,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,3.0,split_fixed,split_cyclic,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,3.0,bound_fixed,bound_cyclic,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,3.0,split_cyclic,split_free,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,3.0,bound_cyclic,bound_free,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,3.0,split_fixed,top_bottom_partition_intersection,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,6.0,split_fixed,bound_fixed,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,6.0,split_fixed,split_cyclic,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,6.0,bound_fixed,bound_cyclic,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,6.0,split_cyclic,split_free,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,6.0,bound_cyclic,bound_free,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,6.0,split_fixed,top_bottom_partition_intersection,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,9.0,split_fixed,bound_fixed,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,9.0,split_fixed,split_cyclic,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,9.0,bound_fixed,bound_cyclic,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,9.0,split_cyclic,split_free,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,9.0,bound_cyclic,bound_free,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,9.0,split_fixed,top_bottom_partition_intersection,2,2,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,12.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,12.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,12.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,12.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,12.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-18,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,manual,2,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,3.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,3.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,3.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,3.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,3.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,3.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,6.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,6.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,6.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,6.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,6.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,6.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,9.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,9.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,9.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,9.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,9.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,12.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,12.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,12.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,12.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,12.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-20,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,1,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,3.0,split_fixed,bound_fixed,3,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,3.0,split_fixed,split_cyclic,3,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,3.0,bound_fixed,bound_cyclic,3,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,3.0,split_cyclic,split_free,3,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,3.0,bound_cyclic,bound_free,3,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,3.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,6.0,split_fixed,bound_fixed,2,2,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,6.0,split_fixed,split_cyclic,2,2,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,6.0,bound_fixed,bound_cyclic,2,2,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,6.0,split_cyclic,split_free,2,2,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,6.0,bound_cyclic,bound_free,2,2,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,6.0,split_fixed,top_bottom_partition_intersection,2,3,1,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,9.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,9.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,9.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,9.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,9.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,12.0,split_fixed,bound_fixed,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,12.0,split_fixed,split_cyclic,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,12.0,bound_fixed,bound_cyclic,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,12.0,split_cyclic,split_free,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,12.0,bound_cyclic,bound_free,1,1,0,0
S9hNv5qa7GM-21,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,3,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,3.0,split_fixed,bound_fixed,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,3.0,split_fixed,split_cyclic,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,3.0,bound_fixed,bound_cyclic,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,3.0,split_cyclic,split_free,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,3.0,bound_cyclic,bound_free,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,3.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,6.0,split_fixed,bound_fixed,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,6.0,split_fixed,split_cyclic,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,6.0,bound_fixed,bound_cyclic,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,6.0,split_cyclic,split_free,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,6.0,bound_cyclic,bound_free,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,6.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,9.0,split_fixed,bound_fixed,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,9.0,split_fixed,split_cyclic,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,9.0,bound_fixed,bound_cyclic,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,9.0,split_cyclic,split_free,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,9.0,bound_cyclic,bound_free,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,9.0,split_fixed,top_bottom_partition_intersection,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,12.0,split_fixed,bound_fixed,4,4,0,0
UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,4,12.0,split_fixed,split_cyclic,4,4,0,0
