method,baseline,algorithm,condition,target,design,n_images,n_buildings,method_MAE,baseline_MAE,delta_MAE,CI_low,CI_high,building_macro_delta,macro_CI_low,macro_CI_high
BX_rotation_only,full_B_feedback,ridge,manual,scope_entropy,leave_building,187,22,0.459636942285,0.412366785281,0.0472701570044,0.0132582989925,0.0806746730373,0.0397711856708,0.000707041823323,0.0789655564368
BX_rotation_only,constant_median,ridge,manual,scope_entropy,leave_supported_room_conservative,69,18,0.512697254845,0.540816414114,-0.0281191592695,-0.186753897536,0.107559538388,-0.0371508072051,-0.156268219957,0.0889407205007
BX_rotation_only,full_B_feedback,ridge,manual,scope_entropy,leave_supported_room_conservative,69,18,0.512697254845,0.475193559398,0.0375036954467,-0.0130143214003,0.0886819966345,0.0135075970069,-0.0638991671026,0.0774540770959
BX_rotation_only,constant_median,ridge,manual,scope_entropy,same_room_leave_view,40,12,0.257536743448,0.249763477634,0.00777326581396,0,0.0158917285656,0.00556006434384,0,0.0125419290431
BX_rotation_only,full_B_feedback,ridge,manual,scope_entropy,same_room_leave_view,40,12,0.257536743448,0.243904947309,0.0136317961387,-0.0227741542873,0.0654647929289,0.0194277192193,-0.0128438371955,0.0711269948534
BX_rotation_only,constant_median,ridge,manual,scope_non_normal_rate,leave_building,187,22,0.204245581617,0.197915767097,0.00632981451918,-0.0130459472321,0.0249151101076,0.0141952424972,-0.00809049532264,0.0333478674844
BX_rotation_only,full_B_feedback,ridge,manual,scope_non_normal_rate,leave_building,187,22,0.204245581617,0.183237484093,0.0210080975233,0.0071365162096,0.0391723115322,0.0178449845748,0.0045746741122,0.0333528531669
BX_rotation_only,constant_median,ridge,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.237844860344,0.228743961353,0.00910089899142,-0.0361601670248,0.0563463386276,0.0112391295729,-0.0336260917259,0.0577082854916
BX_rotation_only,full_B_feedback,ridge,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.237844860344,0.213199461875,0.0246453984693,0.00107003279589,0.0524521851944,0.0232796617936,-0.00137425897679,0.0496996209504
BX_rotation_only,constant_median,ridge,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.176885546371,0.173505434783,0.00338011158795,-0.0115756328314,0.0266517124071,0.00682441747875,-0.00778273203297,0.029679466246
BX_rotation_only,full_B_feedback,ridge,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.176885546371,0.168184018889,0.00870152748204,-0.00101624404116,0.0242907059921,0.0086660019497,-0.000660558626757,0.0251057370343
BX_rotation_only,constant_median,ridge,manual,scope_p_normal,leave_building,187,22,0.204245581617,0.197915767097,0.00632981451927,-0.013045947232,0.0249151101077,0.0141952424974,-0.00809049532253,0.0333478674845
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_normal,leave_building,187,22,0.204245581617,0.183237484093,0.0210080975233,0.00713651620959,0.0391723115322,0.0178449845748,0.0045746741122,0.0333528531669
BX_rotation_only,constant_median,ridge,manual,scope_p_normal,leave_supported_room_conservative,69,18,0.237844860344,0.228743961353,0.00910089899152,-0.0361601670247,0.0563463386277,0.011239129573,-0.0336260917258,0.0577082854917
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_normal,leave_supported_room_conservative,69,18,0.237844860344,0.213199461875,0.0246453984693,0.0010700327959,0.0524521851944,0.0232796617936,-0.0013742589768,0.0496996209504
BX_rotation_only,constant_median,ridge,manual,scope_p_normal,same_room_leave_view,40,12,0.176885546371,0.173505434783,0.00338011158792,-0.0115756328314,0.0266517124071,0.00682441747873,-0.00778273203304,0.029679466246
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_normal,same_room_leave_view,40,12,0.176885546371,0.168184018889,0.008701527482,-0.00101624404123,0.0242907059921,0.00866600194968,-0.0006605586268,0.0251057370343
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_geometry,leave_building,187,22,0.0609457826519,0.0405957639973,0.0203500186546,0.0116558668303,0.0299449146034,0.0222978220005,0.0142250666091,0.0300798157582
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_geometry,leave_building,187,22,0.0609457826519,0.0567621749703,0.00418360768159,-1.43033094555e-05,0.00888632966933,0.0039704731273,0.000257608232226,0.0080795254046
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_geometry,leave_supported_room_conservative,69,18,0.0611399504393,0.0364996849401,0.0246402654992,0.00872020236526,0.03933530791,0.0206592795732,0.00762701687549,0.0353331626677
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_geometry,leave_supported_room_conservative,69,18,0.0611399504393,0.0585299056522,0.00261004478714,-0.00449400039501,0.0125999673945,0.00288578240727,-0.00545946027182,0.012396310846
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_geometry,same_room_leave_view,40,12,0.102435578644,0.0626177536232,0.039817825021,0,0.0879399159595,0.0345337877965,0,0.083406454513
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_geometry,same_room_leave_view,40,12,0.102435578644,0.0905761321526,0.0118594464916,0,0.028654950202,0.00943701428971,0,0.022640745155
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_insufficient,leave_building,187,22,0.0335571156876,0.01822056886,0.0153365468277,0.0133971605873,0.0172811084577,0.0161424938155,0.0142333402067,0.0180044601284
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_insufficient,leave_building,187,22,0.0335571156876,0.0342727723738,-0.000715656686201,-0.00711867056401,0.00357095195568,-0.00221841960429,-0.00811578944177,0.00260361309034
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_insufficient,leave_supported_room_conservative,69,18,0.0403350610647,0.0257246376812,0.0146104233835,0.0113795213102,0.018008664169,0.0153760099555,0.0121046427722,0.0184752760797
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_insufficient,leave_supported_room_conservative,69,18,0.0403350610647,0.0405236011948,-0.000188540130073,-0.00463474226203,0.00355465600729,-0.00287254056026,-0.0114122874723,0.00420037161938
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_insufficient,same_room_leave_view,40,12,0.0104547655359,0.0141666666667,-0.00371190113076,-0.0102105684792,0,-0.0037166575577,-0.010742295641,0
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_insufficient,same_room_leave_view,40,12,0.0104547655359,0.0121352457227,-0.0016804801868,-0.00589433956881,0.00031615806183,-0.00194038494409,-0.00604070904188,0.000219554209604
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_open_boundary,leave_building,187,22,0.146372296487,0.123108966907,0.0232633295796,0.0039317115327,0.0406418398233,0.0261256308413,0.00558127168485,0.0452310197041
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_open_boundary,leave_building,187,22,0.146372296487,0.138023476439,0.00834882004796,-5.88665530581e-05,0.0188547635737,0.00761009308736,0.000160190033592,0.0161212394969
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_open_boundary,leave_supported_room_conservative,69,18,0.178233377618,0.141461877757,0.0367714998608,0.000287134424225,0.0776138389848,0.0454984850533,0.00632971511742,0.0861978676065
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_open_boundary,leave_supported_room_conservative,69,18,0.178233377618,0.168829428331,0.00940394928692,-0.00223840203054,0.0243912326378,0.0125529977247,0.00235900072584,0.0251022111123
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.201445833119,0.188460144927,0.0129856881915,-0.0142119075774,0.0551245719176,0.0167965088066,-0.0106581835289,0.0610467760062
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.201445833119,0.203463462067,-0.00201762894797,-0.00894608017337,0.00213467334922,-0.00270439741686,-0.0095009546746,0.00138776242402
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_split_level,leave_building,187,22,0.032672883007,0.0176315585523,0.0150413244547,0.0107006114641,0.021339504359,0.0151907495372,0.0106797435961,0.0210263865477
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_split_level,leave_building,187,22,0.032672883007,0.0305031663576,0.00216971664933,-0.000920456186313,0.00590968212013,0.00220769590138,-0.00145327461632,0.0060880041965
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0344275140666,0.0219806763285,0.0124468377381,0.00673637635063,0.0173717284751,0.0123702601431,0.006939220483,0.0173888610888
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0344275140666,0.0326777162233,0.00174979784335,-0.0023561204484,0.00604941094365,0.00119128040017,-0.00285185343882,0.0049809031365
BX_rotation_only,constant_median,ridge,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.0316940743858,0.0302083333334,0.00148574105246,-0.0028409090909,0.00659323752815,0.000709670955071,-0.00208333333333,0.00421234619854
BX_rotation_only,full_B_feedback,ridge,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.0316940743858,0.029828292492,0.0018657818938,0,0.00508849607401,0.00103654549656,0,0.00310963648967
BX_rotation_only,constant_median,ridge,manual,within_topology_geometry_dispersion,leave_building,150,22,0.0517376025948,0.0474451757617,0.00429242683307,-0.00239148001576,0.0111121803268,0.00537799099279,-0.000312451851122,0.0105507250954
BX_rotation_only,full_B_feedback,ridge,manual,within_topology_geometry_dispersion,leave_building,150,22,0.0517376025948,0.0493189608279,0.00241864176688,-0.00212098329708,0.0071616226087,0.00288850420727,-0.00223662970156,0.00807867553005
BX_rotation_only,constant_median,ridge,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0489382551175,0.0361773402079,0.0127609149096,0.00424153946328,0.0232426359244,0.0119616430362,0.00270321065494,0.0227179381176
BX_rotation_only,full_B_feedback,ridge,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0489382551175,0.0466739095441,0.00226434557347,-0.00485255138,0.0116476059354,0.00394340324873,-0.00387952678553,0.0133177788113
BX_rotation_only,constant_median,ridge,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0527018898813,0.0475582733114,0.00514361656983,0,0.0105711150918,0.00260743574057,0,0.00636605443987
BX_rotation_only,full_B_feedback,ridge,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0527018898813,0.0501468536642,0.00255503621708,0,0.0047056097835,0.00132131904292,0,0.00316094731381
BX_rotation_only,constant_median,ridge,semi,owner_valid_active_seconds,leave_building,43,12,59.473682009,53.9825581395,5.49112386949,-3.26525578467,13.2645603438,0.821388203454,-9.18763591211,10.7116133198
BX_rotation_only,full_B_feedback,ridge,semi,owner_valid_active_seconds,leave_building,43,12,59.473682009,64.1256302154,-4.65194820639,-10.2297446728,-1.22036811141,-8.82864786365,-18.7573594398,-1.72579173375
BX_rotation_only,constant_median,ridge,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,67.2692543573,69.203125,-1.93387064271,-12.69611939,7.22385253658,-1.37956943431,-14.231059012,11.2444546344
BX_rotation_only,full_B_feedback,ridge,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,67.2692543573,69.2567742914,-1.9875199341,-6.57263914373,1.79710861616,-2.31068757139,-5.90775891202,1.90572353077
BX_rotation_only,constant_median,ridge,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,
BX_rotation_only,full_B_feedback,ridge,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,
BX_rotation_only,constant_median,ridge,semi,point_count_disagreement,leave_building,43,12,0.246131043092,0.248961739305,-0.00283069621335,-0.017893517089,0.0111561413961,-0.0107985762431,-0.0289837467709,0.00737886235859
BX_rotation_only,full_B_feedback,ridge,semi,point_count_disagreement,leave_building,43,12,0.246131043092,0.258513465206,-0.0123824221138,-0.0386822587185,0.0141937710382,-0.00233475632796,-0.0348263803,0.0303864199573
BX_rotation_only,constant_median,ridge,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.229304281768,0.230803277338,-0.00149899557042,-0.0182531597445,0.0124606018082,-0.00255076185047,-0.0232806371261,0.019143374206
BX_rotation_only,full_B_feedback,ridge,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.229304281768,0.244032862388,-0.0147285806201,-0.0694453726041,0.0233055228187,-0.0170983382552,-0.0500222572616,0.0125783458511
BX_rotation_only,constant_median,ridge,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,
BX_rotation_only,full_B_feedback,ridge,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,
BX_rotation_only,constant_median,ridge,semi,reference_geometry_error,leave_building,43,12,0.0357329366025,0.036828357681,-0.00109542107853,-0.00506714919628,0.00192108474978,-0.00238523976142,-0.00602892296372,0.00132155743085
BX_rotation_only,full_B_feedback,ridge,semi,reference_geometry_error,leave_building,43,12,0.0357329366025,0.0378421632067,-0.00210922660424,-0.00676426856139,0.000897905414121,-0.00262871487077,-0.00738816364106,0.00142772223991
BX_rotation_only,constant_median,ridge,semi,reference_geometry_error,leave_supported_room_conservative,16,9,0.0366409773933,0.0383774725812,-0.00173649518792,-0.00493390444405,2.35207825094e-05,-0.00277022895893,-0.00649618407042,0.000285280763568
BX_rotation_only,full_B_feedback,ridge,semi,reference_geometry_error,leave_supported_room_conservative,16,9,0.0366409773933,0.0375470449502,-0.00090606755689,-0.00323177065026,0.00106830144218,-0.00126878736199,-0.00413555809579,0.00134957392946
BX_rotation_only,constant_median,ridge,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,
BX_rotation_only,full_B_feedback,ridge,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,
BX_rotation_only,constant_median,ridge,semi,scope_entropy,leave_building,43,12,0.405465876811,0.40418211339,0.00128376342102,-0.0629270902564,0.0579867489006,-0.0044461934943,-0.0903305466023,0.0717671069191
BX_rotation_only,full_B_feedback,ridge,semi,scope_entropy,leave_building,43,12,0.405465876811,0.407894620279,-0.0024287434676,-0.0452858399578,0.0290729641313,-0.029042216418,-0.0795502110624,0.0141856581712
BX_rotation_only,constant_median,ridge,semi,scope_entropy,leave_supported_room_conservative,16,9,0.442620421914,0.489878774887,-0.0472583529736,-0.203799830695,0.0869264844505,-0.0606391337108,-0.237931685443,0.120523987158
BX_rotation_only,full_B_feedback,ridge,semi,scope_entropy,leave_supported_room_conservative,16,9,0.442620421914,0.412277163761,0.0303432581532,-0.042948007099,0.0674300319452,-0.00679849521937,-0.0589065332331,0.0403145712918
BX_rotation_only,constant_median,ridge,semi,scope_entropy,same_room_leave_view,0,0,,,,,,,,
BX_rotation_only,full_B_feedback,ridge,semi,scope_entropy,same_room_leave_view,0,0,,,,,,,,
BX_rotation_only,constant_median,ridge,semi,scope_non_normal_rate,leave_building,43,12,0.142620018633,0.129651162791,0.0129688558422,-0.013357709468,0.04005871764,0.012085837298,-0.0227211075043,0.0456435507131
BX_rotation_only,full_B_feedback,ridge,semi,scope_non_normal_rate,leave_building,43,12,0.142620018633,0.142331839278,0.000288179355319,-0.0242919532745,0.0182075749095,-0.00116802084648,-0.029591108063,0.0245978023271
BX_rotation_only,constant_median,ridge,semi,scope_non_normal_rate,leave_supported_room_conservative,16,9,0.168384438452,0.1796875,-0.011303061548,-0.0605674486492,0.0343570444678,-0.0108044119,-0.0692239642034,0.0495773546436
BX_rotation_only,full_B_feedback,ridge,semi,scope_non_normal_rate,leave_supported_room_conservative,16,9,0.168384438452,0.163306907387,0.00507753106467,-0.0100531042499,0.0257010940939,0.00711196363727,-0.010106873797,0.0270941022987
BX_rotation_only,constant_median,ridge,semi,scope_non_normal_rate,same_room_leave_view,0,0,,,,,,,,
BX_rotation_only,full_B_feedback,ridge,semi,scope_non_normal_rate,same_room_leave_view,0,0,,,,,,,,
BX_rotation_only,constant_median,ridge,semi,scope_p_normal,leave_building,43,12,0.142620018633,0.129651162791,0.0129688558421,-0.0133577094681,0.0400587176398,0.0120858372979,-0.0227211075043,0.045643550713
BX_rotation_only,full_B_feedback,ridge,semi,scope_p_normal,leave_building,43,12,0.142620018633,0.142331839278,0.000288179355318,-0.0242919532745,0.0182075749095,-0.00116802084648,-0.029591108063,0.0245978023271
BX_rotation_only,constant_median,ridge,semi,scope_p_normal,leave_supported_room_conservative,16,9,0.168384438452,0.1796875,-0.0113030615481,-0.0605674486493,0.0343570444677,-0.0108044119,-0.0692239642034,0.0495773546436
