worker_id,effect,fit_status,component,layer_value,label,training_rows,training_images,training_buildings,stage,raw_condition,metric,cohort,evaluation
33,-0.608742690925316,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
34,1.5585908346650386,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
35,1.2023719876330112,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
36,-0.5786516878927372,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
37,1.5433972892759285,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
6,-0.3700999369110368,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
8,-0.5422009136111422,usable,0,0.0,not_classified,12,12,7,P1,semi,matched_angle,reviewed_reference_only,within_stage_LOBO
1,1.1779818872093124,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
10,-0.6942969708585381,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
11,-0.5479967566743613,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
12,1.3585040310062761,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
13,-0.6829146929937152,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
15,-0.7242165306930693,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
17,-0.7841913717779658,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
2,-0.8249154119414048,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
28,-0.8443280604724146,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
29,0.45981852377957555,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
30,-0.013272671147986897,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
31,-0.3108910128908188,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
32,-0.19205422449432308,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
33,-0.7823793665878491,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
34,1.4410173534148192,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
35,1.0317136412228294,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
36,-0.7514001524589936,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
37,2.420632675675578,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
6,-0.5958301037544382,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
8,-0.14098078556251165,usable,0,0.0,not_classified,17,17,10,P1,semi,matched_angle,current20_sensitivity,within_stage_LOBO
1,-0.0030165912518853744,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
10,-0.0030165912518853692,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
11,-0.0030165912518853796,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
12,-0.003016591251885373,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
13,-0.0030165912518853692,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
14,-0.0030165912518853684,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
15,-0.0030165912518853697,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
17,-0.00301659125188537,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
18,0.006787330316742081,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
19,-0.0030165912518853684,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
2,-0.003016591251885372,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
21,-0.003016591251885379,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
26,-0.003016591251885366,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
27,0.01659125188536955,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
28,0.011689291101055812,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
29,-0.0030165912518853623,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
30,-0.0030165912518853684,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
31,-0.0030165912518853796,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
32,0.011689291101055804,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
33,-0.003016591251885381,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
34,0.006787330316742084,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
35,-0.003016591251885376,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
36,-0.0030165912518853645,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
37,0.0067873303167420886,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
6,-0.003016591251885363,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
8,-0.003016591251885364,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,all_usable,within_stage_LOBO
1,-0.003846153846153853,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
10,-0.003846153846153851,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
11,-0.003846153846153852,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
12,-0.0038461538461538416,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
13,-0.00384615384615385,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
14,-0.003846153846153859,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
15,-0.003846153846153838,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
17,-0.003846153846153873,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
18,-0.0038461538461538373,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
19,-0.0038461538461538585,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
2,-0.0038461538461538477,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
21,-0.0038461538461538464,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
26,-0.0038461538461538416,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
27,-0.0038461538461538455,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
28,0.046153846153846184,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
29,-0.0038461538461538537,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
30,-0.003846153846153863,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
31,-0.003846153846153863,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
32,0.046153846153846184,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
33,-0.0038461538461538216,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
34,-0.003846153846153833,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
35,-0.0038461538461538407,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
36,-0.0038461538461538472,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
37,-0.003846153846153852,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
6,-0.0038461538461538373,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
8,-0.003846153846153852,usable,0,0.0,not_classified,5,5,4,P1,semi,missing_count_rate,fallback_only,within_stage_LOBO
1,-0.002670940170940175,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
10,-0.002670940170940176,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
11,-0.0026709401709401766,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
12,-0.0026709401709401766,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
13,-0.00267094017094017,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
14,-0.0026709401709401766,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
15,-0.00267094017094017,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
17,-0.0026709401709401697,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
18,0.011217948717948723,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
19,-0.002670940170940168,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
2,-0.002670940170940173,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
21,-0.0026709401709401827,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
26,-0.00267094017094016,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
27,0.02510683760683763,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
28,-0.0026709401709401745,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
29,-0.0026709401709401766,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
30,-0.002670940170940172,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
31,-0.002670940170940177,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
32,-0.002670940170940177,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
33,-0.0026709401709401675,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
34,0.01121794871794872,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
35,-0.0026709401709401706,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
36,-0.002670940170940165,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
37,0.011217948717948721,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
6,-0.00267094017094017,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
8,-0.00267094017094017,usable,0,0.0,not_classified,12,12,7,P1,semi,missing_count_rate,reviewed_reference_only,within_stage_LOBO
1,-0.0024509803921568636,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
10,-0.0024509803921568653,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
11,-0.002450980392156866,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
12,-0.002450980392156865,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
13,-0.0024509803921568614,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
15,-0.0024509803921568636,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
17,-0.002450980392156858,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
2,-0.0024509803921568688,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
28,0.012254901960784326,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
29,-0.002450980392156872,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
30,-0.0024509803921568623,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
31,-0.0024509803921568653,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
32,0.012254901960784319,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
33,-0.0024509803921568666,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
34,0.007352941176470596,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
35,-0.0024509803921568644,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
36,-0.0024509803921568584,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
37,0.007352941176470581,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
6,-0.0024509803921568657,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
8,-0.0024509803921568575,usable,0,0.0,not_classified,17,17,10,P1,semi,missing_count_rate,current20_sensitivity,within_stage_LOBO
1,0.7055930495424254,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
10,-0.6806402234494792,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
11,3.5425136034462277,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
12,0.12605108110340524,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
13,-0.8425921797911083,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
14,-1.2375716634859668,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
15,-0.8838940174904614,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
17,-1.3689216224545475,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
18,-1.4319530162729055,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
19,4.069608241570067,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
2,-1.817283878306445,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
21,0.981435982123708,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
26,3.1600641874112476,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
27,-1.3109352357685597,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
28,-1.6492685775567417,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
29,-1.0207292104451406,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
30,-1.023027899406814,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
31,0.15306609632986143,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
32,0.12948714820011084,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
33,-2.014832316490719,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
34,0.6152446318700469,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
35,1.021831498269004,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
36,-1.1302820457059586,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
37,1.4190415698689667,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
6,1.8614285323551598,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
8,-1.3734337354653838,usable,0,0.0,not_classified,17,17,10,P1,semi,ospa30,all_usable,within_stage_LOBO
1,0.10425618439770594,usable,0,0.0,not_classified,5,5,4,P1,semi,ospa30,fallback_only,within_stage_LOBO
