image_id,code,condition,N,method,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,24,OSPA30_c9_gate0,3,3,0,0.0,0.75,1.061278124459133,18;3;3
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,24,OSPA30_c3_gate1,7,3,4,0.16666666666666666,0.5416666666666666,2.049104007471253,13;4;3;1;1;1;1
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,24,OSPA30_c6_gate1,5,2,3,0.125,0.75,1.2593984370492775,18;3;1;1;1
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,semi,24,OSPA30_c9_gate1,4,3,1,0.041666666666666664,0.75,1.176065103715944,18;3;2;1
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,4,OSPA30_c3_gate0,3,1,2,0.5,0.5,1.5,2;1;1
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,4,OSPA30_c6_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,4,OSPA30_c9_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,4,OSPA30_c3_gate1,3,1,2,0.5,0.5,1.5,2;1;1
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,4,OSPA30_c6_gate1,2,1,1,0.25,0.75,0.8112781244591328,3;1
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ-02,manual,4,OSPA30_c9_gate1,2,1,1,0.25,0.75,0.8112781244591328,3;1
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ-04,manual,2,OSPA30_c3_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ-04,manual,2,OSPA30_c6_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ-04,manual,2,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,2
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ-04,manual,2,OSPA30_c3_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ-04,manual,2,OSPA30_c6_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ-04,manual,2,OSPA30_c9_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ-09,manual,2,OSPA30_c3_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ-09,manual,2,OSPA30_c6_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ-09,manual,2,OSPA30_c9_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ-09,manual,2,OSPA30_c3_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ-09,manual,2,OSPA30_c6_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ-09,manual,2,OSPA30_c9_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ-10,manual,2,OSPA30_c3_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ-10,manual,2,OSPA30_c6_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ-10,manual,2,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,2
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ-10,manual,2,OSPA30_c3_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ-10,manual,2,OSPA30_c6_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ-10,manual,2,OSPA30_c9_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ-12,manual,2,OSPA30_c3_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ-12,manual,2,OSPA30_c6_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ-12,manual,2,OSPA30_c9_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ-12,manual,2,OSPA30_c3_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ-12,manual,2,OSPA30_c6_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ-12,manual,2,OSPA30_c9_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ-13,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ-13,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ-13,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ-13,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ-13,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ-13,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ-14,manual,2,OSPA30_c3_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ-14,manual,2,OSPA30_c6_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ-14,manual,2,OSPA30_c9_gate0,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ-14,manual,2,OSPA30_c3_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ-14,manual,2,OSPA30_c6_gate1,2,0,2,1.0,0.5,1.0,1;1
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ-14,manual,2,OSPA30_c9_gate1,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,3,OSPA30_c3_gate0,2,1,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2;1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,3,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,3
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,3,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,3
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,3,OSPA30_c3_gate1,2,1,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2;1
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,3,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,3
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV-03,manual,3,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,3
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,3,OSPA30_c3_gate0,2,1,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2;1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,3,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,3
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,3,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,3
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,3,OSPA30_c3_gate1,2,1,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2;1
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,3,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,3
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,manual,3,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,3
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,6,OSPA30_c3_gate0,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,6,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,6
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,6,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,6
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,6,OSPA30_c3_gate1,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,6,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,6
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV-05,manual,6,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,6
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV-09,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV-09,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV-09,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV-09,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV-09,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV-09,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV-10,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV-10,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV-10,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV-10,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV-10,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV-10,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV-11,manual,2,OSPA30_c3_gate0,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV-11,manual,2,OSPA30_c6_gate0,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV-11,manual,2,OSPA30_c9_gate0,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV-11,manual,2,OSPA30_c3_gate1,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV-11,manual,2,OSPA30_c6_gate1,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV-11,manual,2,OSPA30_c9_gate1,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV-12,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV-12,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV-12,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV-12,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV-12,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV-12,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV-13,manual,2,OSPA30_c3_gate0,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV-13,manual,2,OSPA30_c6_gate0,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV-13,manual,2,OSPA30_c9_gate0,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV-13,manual,2,OSPA30_c3_gate1,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV-13,manual,2,OSPA30_c6_gate1,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV-13,manual,2,OSPA30_c9_gate1,2,0,2,1.0,0.5,1.0,1;1
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV-17,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV-17,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV-17,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV-17,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV-17,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV-17,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,4,OSPA30_c3_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,4,OSPA30_c6_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,4,OSPA30_c9_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,4,OSPA30_c3_gate1,2,1,1,0.25,0.75,0.8112781244591328,3;1
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,4,OSPA30_c6_gate1,2,1,1,0.25,0.75,0.8112781244591328,3;1
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,manual,4,OSPA30_c9_gate1,2,1,1,0.25,0.75,0.8112781244591328,3;1
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV-22,manual,2,OSPA30_c3_gate0,1,1,0,0.0,1.0,-0.0,2
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV-22,manual,2,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,2
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV-22,manual,2,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,2
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV-22,manual,2,OSPA30_c3_gate1,1,1,0,0.0,1.0,-0.0,2
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV-22,manual,2,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,2
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV-22,manual,2,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,2
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV-23,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV-23,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV-23,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV-23,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV-23,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV-23,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,4,OSPA30_c3_gate0,2,2,0,0.0,0.5,1.0,2;2
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,4,OSPA30_c6_gate0,2,2,0,0.0,0.5,1.0,2;2
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,4,OSPA30_c9_gate0,2,2,0,0.0,0.5,1.0,2;2
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,4,OSPA30_c3_gate1,2,2,0,0.0,0.5,1.0,2;2
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,4,OSPA30_c6_gate1,2,2,0,0.0,0.5,1.0,2;2
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,manual,4,OSPA30_c9_gate1,2,2,0,0.0,0.5,1.0,2;2
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,manual,4,OSPA30_c3_gate0,3,1,2,0.5,0.5,1.5,2;1;1
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,manual,4,OSPA30_c6_gate0,3,1,2,0.5,0.5,1.5,2;1;1
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,manual,4,OSPA30_c9_gate0,3,1,2,0.5,0.5,1.5,2;1;1
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,manual,4,OSPA30_c3_gate1,3,1,2,0.5,0.5,1.5,2;1;1
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,manual,4,OSPA30_c6_gate1,3,1,2,0.5,0.5,1.5,2;1;1
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,manual,4,OSPA30_c9_gate1,3,1,2,0.5,0.5,1.5,2;1;1
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV-30,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV-30,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV-30,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV-30,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV-30,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV-30,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV-31,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV-31,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV-31,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV-31,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV-31,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV-31,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9-01,manual,3,OSPA30_c3_gate0,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9-01,manual,3,OSPA30_c6_gate0,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9-01,manual,3,OSPA30_c9_gate0,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9-01,manual,3,OSPA30_c3_gate1,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9-01,manual,3,OSPA30_c6_gate1,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9-01,manual,3,OSPA30_c9_gate1,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9-02,manual,6,OSPA30_c3_gate0,1,1,0,0.0,1.0,-0.0,6
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9-02,manual,6,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,6
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9-02,manual,6,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,6
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9-02,manual,6,OSPA30_c3_gate1,1,1,0,0.0,1.0,-0.0,6
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9-02,manual,6,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,6
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9-02,manual,6,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,6
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9-04,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9-04,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9-04,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9-04,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
