image_id,code,condition,building,N_human_spherical,N_all_models,candidates,cut,covered_n,coverage
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,hohonet+ulayout_boundary,0.05,0,0.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,0,0.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,bi_enclosed,0.1,0,0.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,bi_extended,0.1,1,0.5
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,hohonet,0.1,2,1.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,ulayout_boundary,0.1,0,0.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,bi_enclosed+bi_extended,0.1,1,0.5
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,hohonet+ulayout_boundary,0.1,2,1.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,2,1.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,bi_enclosed,0.2,2,1.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,bi_extended,0.2,2,1.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,hohonet,0.2,2,1.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,ulayout_boundary,0.2,2,1.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,bi_enclosed+bi_extended,0.2,2,1.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,hohonet+ulayout_boundary,0.2,2,1.0
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,pa4otMbVnkk,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,2,1.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_enclosed,0.05,0,0.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_extended,0.05,0,0.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,hohonet,0.05,0,0.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.05,0,0.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.05,0,0.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.05,0,0.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,0,0.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_enclosed,0.1,1,1.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_extended,0.1,1,1.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,hohonet,0.1,0,0.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.1,0,0.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.1,1,1.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.1,0,0.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,1,1.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_enclosed,0.2,1,1.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_extended,0.2,1,1.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,hohonet,0.2,1,1.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.2,1,1.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.2,1,1.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.2,1,1.0
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_enclosed,0.05,0,0.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_extended,0.05,0,0.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,hohonet,0.05,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.05,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.05,0,0.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.05,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_enclosed,0.1,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_extended,0.1,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,hohonet,0.1,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.1,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.1,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.1,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_enclosed,0.2,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_extended,0.2,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,hohonet,0.2,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.2,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.2,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.2,1,1.0
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_enclosed,0.05,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_extended,0.05,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,hohonet,0.05,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.05,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.05,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.05,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_enclosed,0.1,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_extended,0.1,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,hohonet,0.1,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.1,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.1,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.1,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_enclosed,0.2,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_extended,0.2,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,hohonet,0.2,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.2,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.2,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.2,1,1.0
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_enclosed,0.05,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_extended,0.05,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,hohonet,0.05,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.05,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.05,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.05,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_enclosed,0.1,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_extended,0.1,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,hohonet,0.1,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.1,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.1,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.1,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_enclosed,0.2,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_extended,0.2,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,hohonet,0.2,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,ulayout_boundary,0.2,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended,0.2,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,hohonet+ulayout_boundary,0.2,1,1.0
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,pa4otMbVnkk,1,1,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,1,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_enclosed,0.05,3,0.6
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_extended,0.05,3,0.6
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,hohonet,0.05,3,0.6
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,ulayout_boundary,0.05,3,0.6
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_enclosed+bi_extended,0.05,3,0.6
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,hohonet+ulayout_boundary,0.05,3,0.6
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,3,0.6
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_enclosed,0.1,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_extended,0.1,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,hohonet,0.1,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,ulayout_boundary,0.1,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_enclosed+bi_extended,0.1,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,hohonet+ulayout_boundary,0.1,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_enclosed,0.2,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_extended,0.2,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,hohonet,0.2,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,ulayout_boundary,0.2,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_enclosed+bi_extended,0.2,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,hohonet+ulayout_boundary,0.2,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,q9vSo1VnCiC,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,5,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_enclosed,0.05,0,0.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_extended,0.05,0,0.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,hohonet,0.05,0,0.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,ulayout_boundary,0.05,0,0.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_enclosed+bi_extended,0.05,0,0.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,hohonet+ulayout_boundary,0.05,0,0.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,0,0.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_enclosed,0.1,2,0.5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_extended,0.1,2,0.5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,hohonet,0.1,1,0.25
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,ulayout_boundary,0.1,2,0.5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_enclosed+bi_extended,0.1,2,0.5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,hohonet+ulayout_boundary,0.1,2,0.5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,2,0.5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_enclosed,0.2,4,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_extended,0.2,4,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,hohonet,0.2,4,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,ulayout_boundary,0.2,4,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_enclosed+bi_extended,0.2,4,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,hohonet+ulayout_boundary,0.2,4,1.0
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,q9vSo1VnCiC,4,4,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,4,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,bi_enclosed,0.05,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,bi_extended,0.05,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,hohonet,0.05,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,ulayout_boundary,0.05,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,bi_enclosed+bi_extended,0.05,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,hohonet+ulayout_boundary,0.05,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,bi_enclosed,0.1,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,bi_extended,0.1,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,hohonet,0.1,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,ulayout_boundary,0.1,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,bi_enclosed+bi_extended,0.1,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,hohonet+ulayout_boundary,0.1,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,bi_enclosed,0.2,24,1.0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,q9vSo1VnCiC,24,24,bi_extended,0.2,24,1.0
