image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,metric,k,finite_pool_new_incompatible_probability
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs-21,semi,B6ByNegPMKs,4,4,0,True,cyclic8,2,1.0
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs-21,semi,B6ByNegPMKs,4,4,0,True,cyclic12,2,0.6666666666666667
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,mask,2,0.5266798418972333
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,mask,4,0.3847873141351403
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,mask,8,0.28987266323213284
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,mask,12,0.23059006211180125
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,mask,16,0.1842885375494071
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,cyclic8,2,0.37763504611330695
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,cyclic8,4,0.224124788255223
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,cyclic8,8,0.14737571229864943
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,cyclic8,12,0.12843249427917622
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,cyclic8,16,0.12515602246723526
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,cyclic12,2,0.19565217391304346
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,cyclic12,4,0.06757952192734801
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,cyclic12,8,0.010839737392772794
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,cyclic12,12,0.0010824696011127563
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs-22,semi,B6ByNegPMKs,24,24,0,True,cyclic12,16,3.2122272666087444e-05
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,mask,2,0.6548089591567853
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,mask,4,0.4619275461380726
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,mask,8,0.2875868661034902
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,mask,12,0.21844369118564838
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,mask,16,0.17873735722705972
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,cyclic8,2,0.6884999058912102
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,cyclic8,4,0.5152069898065321
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,cyclic8,8,0.37023866338713557
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,cyclic8,12,0.3228747292551304
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,cyclic8,16,0.2965021248774109
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,cyclic12,2,0.5268210050818746
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,cyclic12,4,0.31555172516270913
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,cyclic12,8,0.15842025042455782
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,cyclic12,12,0.09906448377305828
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,B6ByNegPMKs,24,23,1,False,cyclic12,16,0.06666981333827478
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,B6ByNegPMKs,6,6,0,False,mask,2,0.7333333333333333
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,B6ByNegPMKs,6,6,0,False,mask,4,0.46666666666666673
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,B6ByNegPMKs,6,6,0,False,cyclic8,2,0.7333333333333333
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,B6ByNegPMKs,6,6,0,False,cyclic8,4,0.46666666666666673
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,B6ByNegPMKs,6,6,0,False,cyclic12,2,0.6
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,B6ByNegPMKs,6,6,0,False,cyclic12,4,0.19999999999999998
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,semi,B6ByNegPMKs,4,4,0,False,mask,2,0.25
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,semi,B6ByNegPMKs,4,4,0,False,cyclic8,2,0.6666666666666666
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,semi,B6ByNegPMKs,4,4,0,False,cyclic12,2,0.25
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,mask,2,0.865118577075099
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,mask,4,0.7649162431771129
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,mask,8,0.6319950072810485
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,mask,12,0.5469107551487414
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,mask,16,0.4800637958532696
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,cyclic8,2,0.6017786561264823
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,cyclic8,4,0.44353472614342176
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,cyclic8,8,0.33525659067454733
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,cyclic8,12,0.2922708601131
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,cyclic8,16,0.259882442679589
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,cyclic12,2,0.3272397891963109
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,cyclic12,4,0.2528232636928289
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,cyclic12,8,0.21393280632411069
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,cyclic12,12,0.18297101449275363
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,B6ByNegPMKs,24,24,0,False,cyclic12,16,0.15727931488801053
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,B6ByNegPMKs,5,5,0,False,mask,2,0.5
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,B6ByNegPMKs,5,5,0,False,mask,4,0.4
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,B6ByNegPMKs,5,5,0,False,cyclic8,2,1.0
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,B6ByNegPMKs,5,5,0,False,cyclic8,4,1.0
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,B6ByNegPMKs,5,5,0,False,cyclic12,2,0.6333333333333333
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs-47,manual,B6ByNegPMKs,5,5,0,False,cyclic12,4,0.4
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,B6ByNegPMKs,6,6,0,False,mask,2,0.65
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,B6ByNegPMKs,6,6,0,False,mask,4,0.5
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,B6ByNegPMKs,6,6,0,False,cyclic8,2,0.19999999999999998
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,B6ByNegPMKs,6,6,0,False,cyclic8,4,0.03333333333333333
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,B6ByNegPMKs,6,6,0,False,cyclic12,2,0.15000000000000002
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs-48,manual,B6ByNegPMKs,6,6,0,False,cyclic12,4,0.0
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,B6ByNegPMKs,5,5,0,False,mask,2,0.3
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,B6ByNegPMKs,5,5,0,False,mask,4,0.0
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,B6ByNegPMKs,5,5,0,False,cyclic8,2,0.8
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,B6ByNegPMKs,5,5,0,False,cyclic8,4,0.6
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,B6ByNegPMKs,5,5,0,False,cyclic12,2,0.5
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs-50,manual,B6ByNegPMKs,5,5,0,False,cyclic12,4,0.4
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,mask,2,0.40419676642586855
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,mask,4,0.2717922256621947
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,mask,8,0.20708634330925352
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,mask,12,0.18085938828972886
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,mask,16,0.16408668730650156
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,cyclic8,2,0.9542483660130718
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,cyclic8,4,0.9123667010663915
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,cyclic8,8,0.8381492948056415
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,cyclic8,12,0.773219814241486
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,cyclic8,16,0.7134502923976609
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,cyclic12,2,0.7653938768489852
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,cyclic12,4,0.6080667354661163
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,cyclic12,8,0.4377364981080152
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,cyclic12,12,0.36469851098334066
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM-01,manual,S9hNv5qa7GM,20,19,1,False,cyclic12,16,0.32817337461300305
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM-07,manual,S9hNv5qa7GM,4,3,1,False,mask,2,0.3333333333333333
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM-07,manual,S9hNv5qa7GM,4,3,1,False,cyclic8,2,0.3333333333333333
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM-07,manual,S9hNv5qa7GM,4,3,1,False,cyclic12,2,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,mask,2,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,mask,4,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,mask,8,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,mask,12,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,mask,16,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,cyclic8,2,0.039766081871345026
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,cyclic8,4,0.030701754385964914
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,cyclic8,8,0.01608187134502924
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,cyclic8,12,0.0061403508771929825
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,cyclic8,16,0.0008771929824561403
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,cyclic12,2,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,cyclic12,4,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,cyclic12,8,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,cyclic12,12,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM-15,manual,S9hNv5qa7GM,20,20,0,False,cyclic12,16,0.0
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM-21,manual,S9hNv5qa7GM,3,3,0,False,mask,2,0.0
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM-21,manual,S9hNv5qa7GM,3,3,0,False,cyclic8,2,0.3333333333333333
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM-21,manual,S9hNv5qa7GM,3,3,0,False,cyclic12,2,0.0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,manual,UwV83HsGsw3,5,4,1,False,mask,2,1.0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,manual,UwV83HsGsw3,5,4,1,False,cyclic8,2,1.0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,manual,UwV83HsGsw3,5,4,1,False,cyclic12,2,0.41666666666666663
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,semi,UwV83HsGsw3,4,4,0,False,mask,2,0.25
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,semi,UwV83HsGsw3,4,4,0,False,cyclic8,2,0.25
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,semi,UwV83HsGsw3,4,4,0,False,cyclic12,2,0.25
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,UwV83HsGsw3,5,5,0,False,mask,2,0.2
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,UwV83HsGsw3,5,5,0,False,mask,4,0.2
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,UwV83HsGsw3,5,5,0,False,cyclic8,2,0.5
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,UwV83HsGsw3,5,5,0,False,cyclic8,4,0.4
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,UwV83HsGsw3,5,5,0,False,cyclic12,2,0.0
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3-03,manual,UwV83HsGsw3,5,5,0,False,cyclic12,4,0.0
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,mask,2,0.7425889328063242
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,mask,4,0.5696405044231132
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,mask,8,0.37685510373624526
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,mask,12,0.2864802671640739
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,mask,16,0.23449055095306273
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,cyclic8,2,0.9571805006587616
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,cyclic8,4,0.9169960474308301
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,cyclic8,8,0.8445322793148881
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,cyclic8,12,0.7826086956521738
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,cyclic8,16,0.7312252964426879
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,cyclic12,2,0.7801383399209487
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,cyclic12,4,0.6244541690193864
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,cyclic12,8,0.429207014960481
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,cyclic12,12,0.31474105660570867
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3-06,oos,UwV83HsGsw3,24,24,0,True,cyclic12,16,0.2349322746920001
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,mask,2,0.7607754564276304
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,mask,4,0.5950429433266963
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,mask,8,0.40248153904096834
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,mask,12,0.30976097532834646
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,mask,16,0.26062249322445846
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,cyclic8,2,0.9245247506117071
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,cyclic8,4,0.8622366192160243
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,cyclic8,8,0.7689480618542405
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,cyclic8,12,0.7054890189901633
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,cyclic8,16,0.6602573627745253
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,cyclic12,2,0.5083756822887258
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,cyclic12,4,0.3036583553746025
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,cyclic12,8,0.16674947074731702
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,cyclic12,12,0.1253215757186682
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-08,oos,UwV83HsGsw3,24,23,1,True,cyclic12,16,0.10449222335075076
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,mask,2,0.6258234519104083
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,mask,4,0.40064935064935064
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,mask,8,0.19243994664643474
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,mask,12,0.12437263234813377
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,mask,16,0.10054917189120986
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,cyclic8,2,0.8405797101449276
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,cyclic8,4,0.7292537172971955
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,cyclic8,8,0.5908210520877097
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,cyclic8,12,0.505518111134614
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,cyclic8,16,0.4384897569040791
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,cyclic12,2,0.6665019762845851
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,cyclic12,4,0.45107284020327504
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,cyclic12,8,0.22208693476697247
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,cyclic12,12,0.1234431987898134
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3-09,manual,UwV83HsGsw3,24,24,0,False,cyclic12,16,0.07760197206959894
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3-10,manual,UwV83HsGsw3,24,24,0,False,mask,2,0.30928853754940716
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3-10,manual,UwV83HsGsw3,24,24,0,False,mask,4,0.18980331262939956
