image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,method,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes,noise_n,inference_status
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,oos,7y3sRwLe3Va,24,23,1,True,A7_event,12,7,5,0.21739130434782608,0.17391304347826086,3.414441303694973,4;3;3;2;2;2;2;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,oos,7y3sRwLe3Va,24,23,1,True,A3_cyclic_cut06,18,3,15,0.6521739130434783,0.13043478260869565,4.023136955868885,3;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,oos,7y3sRwLe3Va,24,23,1,True,A3_cyclic_cut08,18,3,15,0.6521739130434783,0.13043478260869565,4.023136955868885,3;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,oos,7y3sRwLe3Va,24,23,1,True,A3_cyclic_cut10,13,5,8,0.34782608695652173,0.17391304347826086,3.44726249944121,4;4;3;2;2;1;1;1;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,oos,7y3sRwLe3Va,24,23,1,True,A3_cyclic_cut14,6,5,1,0.043478260869565216,0.2608695652173913,2.3764281306111803,6;6;5;3;2;1,0,exploratory_partition
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,oos,7y3sRwLe3Va,24,23,1,True,A3_cyclic_cut16,4,3,1,0.043478260869565216,0.391304347826087,1.7544061094608836,9;7;6;1,0,exploratory_partition
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,oos,7y3sRwLe3Va,24,23,1,True,A1_mask_cut0.050,13,4,9,0.391304347826087,0.2608695652173913,3.327484781955842,6;4;2;2;1;1;1;1;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,oos,7y3sRwLe3Va,24,23,1,True,A1_mask_cut0.075,8,5,3,0.13043478260869565,0.2608695652173913,2.674460868536108,6;6;3;3;2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,oos,7y3sRwLe3Va,24,23,1,True,A1_mask_cut0.125,6,5,1,0.043478260869565216,0.5217391304347826,2.065765216362195,12;3;3;2;2;1,0,exploratory_partition
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,oos,7y3sRwLe3Va,24,23,1,True,A1_mask_cut0.150,5,4,1,0.043478260869565216,0.5217391304347826,1.8918521728839341,12;4;3;3;1,0,exploratory_partition
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,oos,7y3sRwLe3Va,24,23,1,True,A1_mask_cut0.200,2,2,0,0.0,0.5652173913043478,0.9876925088958034,13;10,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A0_legacy,7,2,5,0.20833333333333334,0.7083333333333334,1.6063429881688327,17;2;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A1_mask,6,1,5,0.20833333333333334,0.7916666666666666,1.2220198859116511,19;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A2_local,6,1,5,0.20833333333333334,0.7916666666666666,1.2220198859116511,19;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A3_cyclic,5,3,2,0.08333333333333333,0.5416666666666666,1.736196715624298,13;6;3;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A4_adaptive,5,3,2,0.08333333333333333,0.5,1.7755490855036324,12;7;3;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A5_density,12,6,6,0.25,0.20833333333333334,3.2841591278514217,5;5;2;2;2;2;1;1;1;1;1;1,6,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A6_spectral,6,6,0,0.0,0.25,2.506866543182522,6;5;4;4;3;2,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A7_event,9,4,5,0.20833333333333334,0.5,2.427694271103767,12;3;2;2;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A3_cyclic_cut06,11,5,6,0.25,0.2916666666666667,3.0324156286861546,7;5;2;2;2;1;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A3_cyclic_cut08,9,4,5,0.20833333333333334,0.5,2.427694271103767,12;3;2;2;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A3_cyclic_cut10,7,4,3,0.125,0.5416666666666666,2.100983694881109,13;3;3;2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A3_cyclic_cut14,3,1,2,0.08333333333333333,0.9166666666666666,0.49715018363696706,22;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A3_cyclic_cut16,3,1,2,0.08333333333333333,0.9166666666666666,0.49715018363696706,22;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A1_mask_cut0.050,9,3,6,0.25,0.5833333333333334,2.197338796187554,14;2;2;1;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A1_mask_cut0.075,7,2,5,0.20833333333333334,0.6666666666666666,1.7201755214643453,16;3;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A1_mask_cut0.125,6,1,5,0.20833333333333334,0.7916666666666666,1.2220198859116511,19;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A1_mask_cut0.150,5,1,4,0.16666666666666666,0.8333333333333334,0.9833557549816874,20;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,semi,7y3sRwLe3Va,24,24,0,False,A1_mask_cut0.200,3,2,1,0.041666666666666664,0.875,0.6583514224564075,21;2;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A0_legacy,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A1_mask,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A2_local,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A3_cyclic,3,1,2,0.4,0.6,1.3709505944546687,3;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A4_adaptive,3,1,2,0.4,0.6,1.3709505944546687,3;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A5_density,3,2,1,0.2,0.4,1.5219280948873621,2;2;1,1,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A6_spectral,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A7_event,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A3_cyclic_cut06,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A3_cyclic_cut08,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A3_cyclic_cut10,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A3_cyclic_cut14,3,1,2,0.4,0.6,1.3709505944546687,3;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A3_cyclic_cut16,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A1_mask_cut0.050,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A1_mask_cut0.075,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A1_mask_cut0.125,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A1_mask_cut0.150,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,7y3sRwLe3Va,5,5,0,False,A1_mask_cut0.200,3,2,1,0.2,0.4,1.5219280948873621,2;2;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A0_legacy,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A1_mask,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A2_local,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A4_adaptive,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A5_density,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1,1,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A6_spectral,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A7_event,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic_cut06,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic_cut08,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic_cut10,4,2,2,0.3333333333333333,0.3333333333333333,1.9182958340544893,2;2;1;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic_cut14,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic_cut16,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A1_mask_cut0.050,6,0,6,1.0,0.16666666666666666,2.584962500721156,1;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A1_mask_cut0.075,6,0,6,1.0,0.16666666666666666,2.584962500721156,1;1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A1_mask_cut0.125,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A1_mask_cut0.150,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va-18,manual,7y3sRwLe3Va,6,6,0,False,A1_mask_cut0.200,4,2,2,0.3333333333333333,0.3333333333333333,1.9182958340544893,2;2;1;1,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A0_legacy,3,1,2,0.3333333333333333,0.6666666666666666,1.2516291673878228,4;1;1,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A1_mask,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A2_local,3,1,2,0.3333333333333333,0.6666666666666666,1.2516291673878228,4;1;1,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A4_adaptive,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A5_density,3,3,0,0.0,0.3333333333333333,1.584962500721156,2;2;2,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A6_spectral,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A7_event,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic_cut06,3,1,2,0.3333333333333333,0.6666666666666666,1.2516291673878228,4;1;1,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic_cut08,3,1,2,0.3333333333333333,0.6666666666666666,1.2516291673878228,4;1;1,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic_cut10,3,1,2,0.3333333333333333,0.6666666666666666,1.2516291673878228,4;1;1,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic_cut14,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A3_cyclic_cut16,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A1_mask_cut0.050,3,1,2,0.3333333333333333,0.6666666666666666,1.2516291673878228,4;1;1,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A1_mask_cut0.075,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A1_mask_cut0.125,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A1_mask_cut0.150,2,2,0,0.0,0.6666666666666666,0.9182958340544896,4;2,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,manual,7y3sRwLe3Va,6,6,0,False,A1_mask_cut0.200,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A0_legacy,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A1_mask,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A2_local,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A3_cyclic,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A4_adaptive,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A5_density,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A6_spectral,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A7_event,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A3_cyclic_cut06,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A3_cyclic_cut08,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A3_cyclic_cut10,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A3_cyclic_cut14,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A3_cyclic_cut16,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A1_mask_cut0.050,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A1_mask_cut0.075,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A1_mask_cut0.125,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A1_mask_cut0.150,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va-19,semi,7y3sRwLe3Va,4,4,0,False,A1_mask_cut0.200,1,1,0,0.0,1.0,-0.0,4,0,exploratory_partition
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,A0_legacy,3,1,2,0.4,0.6,1.3709505944546687,3;1;1,0,exploratory_partition
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,A1_mask,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,A2_local,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,A3_cyclic,2,2,0,0.0,0.6,0.9709505944546686,3;2,0,exploratory_partition
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,A4_adaptive,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,A5_density,2,1,1,0.2,0.8,0.7219280948873623,4;1,1,exploratory_partition
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,A6_spectral,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,A7_event,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,A3_cyclic_cut06,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1,0,exploratory_partition
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va-21,manual,7y3sRwLe3Va,5,5,0,False,A3_cyclic_cut08,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1,0,exploratory_partition
