variant,cohort,panel,model,repeat,workers,half_support,left_status,right_status,status,ari
primary,all26,common,QTSB,62,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,Q_median2,62,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,Q,62,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,T,62,24,half_diagnostic,usable,usable,usable,0.6809583858764187
primary,all26,native,S,62,26,half_diagnostic,usable,usable,usable,0.38468158347676423
primary,all26,native,B,62,26,half_diagnostic,usable,usable,usable,-0.05568445475638049
primary,all26,native,QT,62,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QS,62,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QB,62,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,TS,62,24,half_diagnostic,usable,usable,usable,0.8333858267716535
primary,all26,native,TB,62,24,half_diagnostic,usable,usable,usable,0.22612804403136194
primary,all26,native,SB,62,26,half_diagnostic,usable,usable,usable,-0.028248587570621455
primary,all26,native,QTS,62,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QTB,62,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QSB,62,25,half_diagnostic,singleton_rejected,usable,unavailable,
primary,all26,native,TSB,62,24,half_diagnostic,usable,usable,usable,0.6810924369747899
primary,all26,native,QTSB,62,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,Q_median2,62,25,half_diagnostic,usable,usable,usable,0.09188034188034183
primary,all26,common,Q,62,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,T,62,24,half_diagnostic,usable,usable,usable,0.6809583858764187
primary,all26,common,S,62,24,half_diagnostic,usable,usable,usable,0.04432132963988929
primary,all26,common,B,62,24,half_diagnostic,usable,usable,usable,-0.04578696343402236
primary,all26,common,QT,62,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QS,62,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QB,62,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,TS,62,24,half_diagnostic,usable,usable,usable,0.8333858267716535
primary,all26,common,TB,62,24,half_diagnostic,usable,usable,usable,0.22612804403136194
primary,all26,common,SB,62,24,half_diagnostic,usable,usable,usable,0.40832993058391165
primary,all26,common,QTS,62,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QTB,62,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QSB,62,24,half_diagnostic,singleton_rejected,usable,unavailable,
primary,all26,common,TSB,62,24,half_diagnostic,usable,usable,usable,0.6810924369747899
primary,all26,common,QTSB,62,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,Q_median2,62,24,half_diagnostic,usable,usable,usable,0.0707070707070707
primary,all26,native,Q,63,25,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,T,63,22,full_requirement,usable,usable,usable,0.8178438661710037
primary,all26,native,S,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,B,63,22,full_requirement,usable,usable,usable,0.017592962814874106
primary,all26,native,QT,63,22,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QS,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,QB,63,22,full_requirement,usable,singleton_rejected,unavailable,
primary,all26,native,TS,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,TB,63,19,full_requirement,usable,usable,usable,0.04773269689737476
primary,all26,native,SB,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,QTS,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,QTB,63,19,full_requirement,usable,singleton_rejected,unavailable,
primary,all26,native,QSB,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,TSB,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,QTSB,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,native,Q_median2,63,25,full_requirement,usable,usable,usable,0.23878205128205124
primary,all26,common,Q,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,T,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,S,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,B,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,QT,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QS,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QB,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,TS,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,TB,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,SB,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,QTS,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QTB,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,QSB,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,TSB,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,common,QTSB,63,0,full_requirement,insufficient_workers,singleton_rejected,unavailable,
primary,all26,common,Q_median2,63,0,full_requirement,insufficient_workers,usable,unavailable,
primary,all26,native,Q,63,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,T,63,24,half_diagnostic,usable,usable,usable,0.8332457707260691
primary,all26,native,S,63,26,half_diagnostic,usable,usable,usable,-0.1075655245058555
primary,all26,native,B,63,26,half_diagnostic,usable,usable,usable,-0.058005327019828426
primary,all26,native,QT,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QS,63,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QB,63,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,TS,63,24,half_diagnostic,usable,usable,usable,0.5439093484419263
primary,all26,native,TB,63,24,half_diagnostic,usable,usable,usable,0.15061549601737867
primary,all26,native,SB,63,26,half_diagnostic,usable,usable,usable,-0.05568445475638049
primary,all26,native,QTS,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QTB,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QSB,63,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,TSB,63,24,half_diagnostic,usable,usable,usable,0.543238415467059
primary,all26,native,QTSB,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,Q_median2,63,25,half_diagnostic,usable,usable,usable,0.23878205128205124
primary,all26,common,Q,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,T,63,24,half_diagnostic,usable,usable,usable,0.8332457707260691
primary,all26,common,S,63,24,half_diagnostic,usable,usable,usable,0.20803443328550936
primary,all26,common,B,63,24,half_diagnostic,usable,usable,usable,-0.046360485268630756
primary,all26,common,QT,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QS,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QB,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,TS,63,24,half_diagnostic,usable,usable,usable,0.5439093484419263
primary,all26,common,TB,63,24,half_diagnostic,usable,usable,usable,0.15061549601737867
primary,all26,common,SB,63,24,half_diagnostic,usable,usable,usable,-0.04578696343402236
primary,all26,common,QTS,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QTB,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,QSB,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,TSB,63,24,half_diagnostic,usable,usable,usable,0.543238415467059
primary,all26,common,QTSB,63,24,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,common,Q_median2,63,24,half_diagnostic,usable,usable,usable,0.41919191919191917
primary,all26,native,Q,64,25,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,T,64,22,full_requirement,usable,usable,usable,1.0
primary,all26,native,S,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,native,B,64,26,full_requirement,usable,usable,usable,-0.04334883358950916
primary,all26,native,QT,64,22,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QS,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,native,QB,64,25,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,TS,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,native,TB,64,22,full_requirement,usable,usable,usable,0.7981021350980148
primary,all26,native,SB,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,native,QTS,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,native,QTB,64,22,full_requirement,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QSB,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,native,TSB,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,native,QTSB,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,native,Q_median2,64,25,full_requirement,usable,usable,usable,0.23878205128205124
primary,all26,common,Q,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,common,T,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,common,S,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,common,B,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,common,QT,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,common,QS,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,common,QB,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,common,TS,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,common,TB,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,common,SB,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,common,QTS,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,common,QTB,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,common,QSB,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,common,TSB,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,common,QTSB,64,0,full_requirement,singleton_rejected,insufficient_workers,unavailable,
primary,all26,common,Q_median2,64,0,full_requirement,usable,insufficient_workers,unavailable,
primary,all26,native,Q,64,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,T,64,23,half_diagnostic,usable,usable,usable,1.0
primary,all26,native,S,64,0,half_diagnostic,usable,insufficient_workers,unavailable,
primary,all26,native,B,64,26,half_diagnostic,usable,usable,usable,-0.04334883358950916
primary,all26,native,QT,64,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QS,64,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
primary,all26,native,QB,64,25,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,TS,64,0,half_diagnostic,usable,insufficient_workers,unavailable,
primary,all26,native,TB,64,23,half_diagnostic,usable,usable,usable,0.8034465710855286
primary,all26,native,SB,64,0,half_diagnostic,usable,insufficient_workers,unavailable,
primary,all26,native,QTS,64,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
primary,all26,native,QTB,64,23,half_diagnostic,singleton_rejected,singleton_rejected,unavailable,
primary,all26,native,QSB,64,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
primary,all26,native,TSB,64,0,half_diagnostic,usable,insufficient_workers,unavailable,
primary,all26,native,QTSB,64,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
primary,all26,native,Q_median2,64,25,half_diagnostic,usable,usable,usable,0.23878205128205124
primary,all26,common,Q,64,0,half_diagnostic,singleton_rejected,insufficient_workers,unavailable,
primary,all26,common,T,64,0,half_diagnostic,usable,insufficient_workers,unavailable,
primary,all26,common,S,64,0,half_diagnostic,usable,insufficient_workers,unavailable,
primary,all26,common,B,64,0,half_diagnostic,usable,insufficient_workers,unavailable,
