cohort,panel,model,config,horizon,k,comparison,bound,images,buildings,G1,ALL,G2,MIX
all26,common,Q_median2,ospa30_t6,24,14,MIX|ALL,upper,24,11,,0.5583333333333333,,0.5590378787878788
all26,common,Q_median2,ospa30_t6,24,15,MIX|ALL,lower,24,11,,0.39363636363636356,,0.3945227272727273
all26,common,Q_median2,ospa30_t6,24,15,MIX|ALL,upper,24,11,,0.606189393939394,,0.6078787878787879
all26,common,Q_median2,ospa30_t6,24,16,MIX|ALL,lower,24,11,,0.4085909090909091,,0.4118333333333333
all26,common,Q_median2,ospa30_t6,24,16,MIX|ALL,upper,24,11,,0.6436818181818182,,0.6449924242424242
all26,common,Q_median2,ospa30_t6,24,17,MIX|ALL,lower,24,11,,0.4425454545454545,,0.45980303030303027
all26,common,Q_median2,ospa30_t6,24,17,MIX|ALL,upper,24,11,,0.6954696969696968,,0.7060151515151516
all26,common,Q_median2,ospa30_t6,24,18,MIX|ALL,lower,24,11,,0.4758030303030302,,0.49804545454545457
all26,common,Q_median2,ospa30_t6,24,18,MIX|ALL,upper,24,11,,0.7327424242424243,,0.7546893939393939
all26,common,Q_median2,ospa30_t6,24,19,MIX|ALL,lower,24,11,,0.5251212121212121,,0.5502121212121213
all26,common,Q_median2,ospa30_t6,24,19,MIX|ALL,upper,24,11,,0.7877500000000001,,0.8082424242424243
all26,common,Q_median2,q95,7,2,G1|ALL,lower,28,11,0.5498106060606059,0.34174242424242424,,
all26,common,Q_median2,q95,7,2,G1|ALL,upper,28,11,0.8035984848484848,0.7185227272727274,,
all26,common,Q_median2,q95,7,2,G2|ALL,lower,28,11,,0.34174242424242424,0.20734848484848484,
all26,common,Q_median2,q95,7,2,G2|ALL,upper,28,11,,0.7185227272727274,0.6554166666666666,
all26,common,Q_median2,q95,7,2,MIX|ALL,lower,28,11,,0.34174242424242424,,0.33965909090909085
all26,common,Q_median2,q95,7,2,MIX|ALL,upper,28,11,,0.7185227272727274,,0.7484090909090909
all26,common,Q_median2,q95,7,2,G1|G2|MIX|ALL,lower,28,11,0.5498106060606059,0.34174242424242424,0.20734848484848484,0.33965909090909085
all26,common,Q_median2,q95,7,2,G1|G2|MIX|ALL,upper,28,11,0.8035984848484848,0.7185227272727274,0.6554166666666666,0.7484090909090909
all26,common,Q_median2,q95,8,2,G1|ALL,lower,28,11,0.5393560606060606,0.3190909090909091,,
all26,common,Q_median2,q95,8,2,G1|ALL,upper,28,11,0.6616287878787879,0.5150378787878788,,
all26,common,Q_median2,q95,8,2,G2|ALL,lower,28,11,,0.3190909090909091,0.16833333333333333,
all26,common,Q_median2,q95,8,2,G2|ALL,upper,28,11,,0.5150378787878788,0.38098484848484854,
all26,common,Q_median2,q95,8,2,MIX|ALL,lower,28,11,,0.3190909090909091,,0.31473484848484845
all26,common,Q_median2,q95,8,2,MIX|ALL,upper,28,11,,0.5150378787878788,,0.5145075757575757
all26,common,Q_median2,q95,8,2,G1|G2|MIX|ALL,lower,28,11,0.5393560606060606,0.3190909090909091,0.16833333333333333,0.31473484848484845
all26,common,Q_median2,q95,8,2,G1|G2|MIX|ALL,upper,28,11,0.6616287878787879,0.5150378787878788,0.38098484848484854,0.5145075757575757
all26,common,Q_median2,q95,8,3,G1|ALL,lower,28,11,0.5393560606060606,0.3190909090909091,,
all26,common,Q_median2,q95,8,3,G1|ALL,upper,28,11,0.6755303030303029,0.5243181818181818,,
all26,common,Q_median2,q95,8,3,G2|ALL,lower,28,11,,0.3190909090909091,0.16833333333333333,
all26,common,Q_median2,q95,8,3,G2|ALL,upper,28,11,,0.5243181818181818,0.3871212121212121,
all26,common,Q_median2,q95,8,3,MIX|ALL,lower,28,11,,0.3190909090909091,,0.31473484848484845
all26,common,Q_median2,q95,8,3,MIX|ALL,upper,28,11,,0.5243181818181818,,0.5222348484848485
all26,common,Q_median2,q95,8,3,G1|G2|MIX|ALL,lower,28,11,0.5393560606060606,0.3190909090909091,0.16833333333333333,0.31473484848484845
all26,common,Q_median2,q95,8,3,G1|G2|MIX|ALL,upper,28,11,0.6755303030303029,0.5243181818181818,0.3871212121212121,0.5222348484848485
all26,common,Q_median2,q95,10,2,G1|ALL,lower,28,11,0.5217045454545454,0.291969696969697,,
all26,common,Q_median2,q95,10,2,G1|ALL,upper,28,11,0.5615909090909091,0.3710606060606061,,
all26,common,Q_median2,q95,10,2,G2|ALL,lower,28,11,,0.291969696969697,0.1365909090909091,
all26,common,Q_median2,q95,10,2,G2|ALL,upper,28,11,,0.3710606060606061,0.2305681818181818,
all26,common,Q_median2,q95,10,2,MIX|ALL,lower,28,11,,0.291969696969697,,0.28799242424242427
all26,common,Q_median2,q95,10,2,MIX|ALL,upper,28,11,,0.3710606060606061,,0.368219696969697
all26,common,Q_median2,q95,10,2,G1|G2|MIX|ALL,lower,28,11,0.5217045454545454,0.291969696969697,0.1365909090909091,0.28799242424242427
all26,common,Q_median2,q95,10,2,G1|G2|MIX|ALL,upper,28,11,0.5615909090909091,0.3710606060606061,0.2305681818181818,0.368219696969697
all26,common,Q_median2,q95,10,3,G1|ALL,lower,28,11,0.5217045454545454,0.291969696969697,,
all26,common,Q_median2,q95,10,3,G1|ALL,upper,28,11,0.5645833333333333,0.3744318181818182,,
all26,common,Q_median2,q95,10,3,G2|ALL,lower,28,11,,0.291969696969697,0.1365909090909091,
all26,common,Q_median2,q95,10,3,G2|ALL,upper,28,11,,0.3744318181818182,0.23261363636363636,
all26,common,Q_median2,q95,10,3,MIX|ALL,lower,28,11,,0.291969696969697,,0.28799242424242427
all26,common,Q_median2,q95,10,3,MIX|ALL,upper,28,11,,0.3744318181818182,,0.3695075757575758
all26,common,Q_median2,q95,10,3,G1|G2|MIX|ALL,lower,28,11,0.5217045454545454,0.291969696969697,0.1365909090909091,0.28799242424242427
all26,common,Q_median2,q95,10,3,G1|G2|MIX|ALL,upper,28,11,0.5645833333333333,0.3744318181818182,0.23261363636363636,0.3695075757575758
all26,common,Q_median2,q95,10,4,G1|ALL,lower,28,11,0.5219318181818182,0.29219696969696973,,
all26,common,Q_median2,q95,10,4,G1|ALL,upper,28,11,0.5702272727272727,0.384659090909091,,
all26,common,Q_median2,q95,10,4,G2|ALL,lower,28,11,,0.29219696969696973,0.1365909090909091,
all26,common,Q_median2,q95,10,4,G2|ALL,upper,28,11,,0.384659090909091,0.24579545454545454,
all26,common,Q_median2,q95,10,4,MIX|ALL,lower,28,11,,0.29219696969696973,,0.2899621212121212
all26,common,Q_median2,q95,10,4,MIX|ALL,upper,28,11,,0.384659090909091,,0.37954545454545463
all26,common,Q_median2,q95,10,4,G1|G2|MIX|ALL,lower,28,11,0.5219318181818182,0.29219696969696973,0.1365909090909091,0.2899621212121212
all26,common,Q_median2,q95,10,4,G1|G2|MIX|ALL,upper,28,11,0.5702272727272727,0.384659090909091,0.24579545454545454,0.37954545454545463
all26,common,Q_median2,q95,10,5,G1|ALL,lower,28,11,0.5947348484848485,0.42253787878787885,,
all26,common,Q_median2,q95,10,5,G1|ALL,upper,28,11,0.6580681818181818,0.5271969696969697,,
all26,common,Q_median2,q95,10,5,G2|ALL,lower,28,11,,0.42253787878787885,0.2977651515151515,
all26,common,Q_median2,q95,10,5,G2|ALL,upper,28,11,,0.5271969696969697,0.42003787878787874,
all26,common,Q_median2,q95,10,5,MIX|ALL,lower,28,11,,0.42253787878787885,,0.41689393939393943
all26,common,Q_median2,q95,10,5,MIX|ALL,upper,28,11,,0.5271969696969697,,0.5212878787878787
all26,common,Q_median2,q95,10,5,G1|G2|MIX|ALL,lower,28,11,0.5947348484848485,0.42253787878787885,0.2977651515151515,0.41689393939393943
all26,common,Q_median2,q95,10,5,G1|G2|MIX|ALL,upper,28,11,0.6580681818181818,0.5271969696969697,0.42003787878787874,0.5212878787878787
all26,common,Q_median2,q95,13,2,MIX|ALL,lower,28,11,,0.28193181818181823,,0.2783333333333334
all26,common,Q_median2,q95,13,2,MIX|ALL,upper,28,11,,0.3275757575757576,,0.32356060606060605
all26,common,Q_median2,q95,13,3,MIX|ALL,lower,28,11,,0.28193181818181823,,0.2783333333333334
all26,common,Q_median2,q95,13,3,MIX|ALL,upper,28,11,,0.33049242424242425,,0.32462121212121214
all26,common,Q_median2,q95,13,4,MIX|ALL,lower,28,11,,0.28193181818181823,,0.2783333333333334
all26,common,Q_median2,q95,13,4,MIX|ALL,upper,28,11,,0.3384469696969697,,0.33132575757575755
all26,common,Q_median2,q95,13,5,MIX|ALL,lower,28,11,,0.28193181818181823,,0.2783333333333334
all26,common,Q_median2,q95,13,5,MIX|ALL,upper,28,11,,0.3454166666666667,,0.34151515151515155
all26,common,Q_median2,q95,13,6,MIX|ALL,lower,28,11,,0.41526515151515153,,0.40765151515151515
all26,common,Q_median2,q95,13,6,MIX|ALL,upper,28,11,,0.4863257575757576,,0.4794318181818182
all26,common,Q_median2,q95,13,7,MIX|ALL,lower,28,11,,0.4366666666666666,,0.4288636363636363
all26,common,Q_median2,q95,13,7,MIX|ALL,upper,28,11,,0.5193939393939394,,0.5138636363636364
all26,common,Q_median2,q95,13,8,MIX|ALL,lower,28,11,,0.5233333333333333,,0.5218181818181818
all26,common,Q_median2,q95,13,8,MIX|ALL,upper,28,11,,0.6189015151515153,,0.6204166666666667
all26,common,Q_median2,q95,24,2,MIX|ALL,lower,24,11,,0.19536363636363638,,0.19383333333333336
all26,common,Q_median2,q95,24,2,MIX|ALL,upper,24,11,,0.23918939393939398,,0.23781060606060606
all26,common,Q_median2,q95,24,3,MIX|ALL,lower,24,11,,0.19536363636363638,,0.19383333333333336
all26,common,Q_median2,q95,24,3,MIX|ALL,upper,24,11,,0.24210606060606066,,0.23875757575757575
all26,common,Q_median2,q95,24,4,MIX|ALL,lower,24,11,,0.19536363636363638,,0.19383333333333336
all26,common,Q_median2,q95,24,4,MIX|ALL,upper,24,11,,0.24892424242424244,,0.24496969696969695
all26,common,Q_median2,q95,24,5,MIX|ALL,lower,24,11,,0.19536363636363638,,0.19383333333333336
all26,common,Q_median2,q95,24,5,MIX|ALL,upper,24,11,,0.2531666666666667,,0.25277272727272726
all26,common,Q_median2,q95,24,6,MIX|ALL,lower,24,11,,0.19536363636363638,,0.19383333333333336
all26,common,Q_median2,q95,24,6,MIX|ALL,upper,24,11,,0.25937878787878793,,0.2598181818181818
all26,common,Q_median2,q95,24,7,MIX|ALL,lower,24,11,,0.19536363636363638,,0.19406060606060607
all26,common,Q_median2,q95,24,7,MIX|ALL,upper,24,11,,0.26839393939393946,,0.27091666666666664
all26,common,Q_median2,q95,24,8,MIX|ALL,lower,24,11,,0.30056060606060603,,0.294
all26,common,Q_median2,q95,24,8,MIX|ALL,upper,24,11,,0.38396969696969696,,0.38081818181818183
all26,common,Q_median2,q95,24,9,MIX|ALL,lower,24,11,,0.312030303030303,,0.3116212121212121
all26,common,Q_median2,q95,24,9,MIX|ALL,upper,24,11,,0.4035833333333333,,0.4069621212121212
all26,common,Q_median2,q95,24,10,MIX|ALL,lower,24,11,,0.3145,,0.31616666666666665
all26,common,Q_median2,q95,24,10,MIX|ALL,upper,24,11,,0.4197272727272727,,0.42419696969696974
all26,common,Q_median2,q95,24,11,MIX|ALL,lower,24,11,,0.3614545454545454,,0.3655303030303031
all26,common,Q_median2,q95,24,11,MIX|ALL,upper,24,11,,0.4750909090909092,,0.48261363636363636
all26,common,Q_median2,q95,24,12,MIX|ALL,lower,24,11,,0.37654545454545457,,0.380969696969697
all26,common,Q_median2,q95,24,12,MIX|ALL,upper,24,11,,0.49836363636363645,,0.5091136363636364
all26,common,Q_median2,q95,24,13,MIX|ALL,lower,24,11,,0.3946969696969697,,0.3975454545454546
all26,common,Q_median2,q95,24,13,MIX|ALL,upper,24,11,,0.5279166666666667,,0.5345151515151515
all26,common,Q_median2,q95,24,14,MIX|ALL,lower,24,11,,0.4619090909090909,,0.4571969696969697
all26,common,Q_median2,q95,24,14,MIX|ALL,upper,24,11,,0.6021363636363637,,0.6083333333333333
all26,common,Q_median2,q95,24,15,MIX|ALL,lower,24,11,,0.509969696969697,,0.5096515151515152
all26,common,Q_median2,q95,24,15,MIX|ALL,upper,24,11,,0.660348484848485,,0.6707878787878787
all26,common,Q_median2,q95,24,16,MIX|ALL,lower,24,11,,0.5401363636363636,,0.5331515151515152
all26,common,Q_median2,q95,24,16,MIX|ALL,upper,24,11,,0.702219696969697,,0.7034924242424242
all26,common,Q_median2,q95,24,17,MIX|ALL,lower,24,11,,0.5843030303030302,,0.5791818181818182
all26,common,Q_median2,q95,24,17,MIX|ALL,upper,24,11,,0.7533181818181817,,0.7559621212121211
all26,common,Q_median2,q95,24,18,MIX|ALL,lower,24,11,,0.6140151515151515,,0.6096060606060605
all26,common,Q_median2,q95,24,18,MIX|ALL,upper,24,11,,0.7886363636363636,,0.7918030303030303
all26,common,Q_median2,q95,24,19,MIX|ALL,lower,24,11,,0.6414015151515151,,0.6381136363636363
all26,common,Q_median2,q95,24,19,MIX|ALL,upper,24,11,,0.8224242424242424,,0.8219393939393939
all26,common,S,ospa30_t6,7,2,G1|ALL,lower,28,11,0.22443181818181818,0.2910606060606061,,
all26,common,S,ospa30_t6,7,2,G1|ALL,upper,28,11,0.6892424242424243,0.7160606060606061,,
all26,common,S,ospa30_t6,7,2,G2|ALL,lower,26,9,,0.27574074074074073,0.3481944444444444,
all26,common,S,ospa30_t6,7,2,G2|ALL,upper,26,9,,0.7024074074074075,0.739074074074074,
all26,common,S,ospa30_t6,7,2,MIX|ALL,lower,26,9,,0.27574074074074073,,0.26449074074074075
all26,common,S,ospa30_t6,7,2,MIX|ALL,upper,26,9,,0.7024074074074075,,0.7192129629629629
all26,common,S,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,26,9,0.19486111111111115,0.27574074074074073,0.3481944444444444,0.26449074074074075
all26,common,S,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,26,9,0.6701851851851851,0.7024074074074075,0.739074074074074,0.7192129629629629
all26,common,S,ospa30_t6,8,2,G1|ALL,lower,28,11,0.18136363636363637,0.2665530303030303,,
all26,common,S,ospa30_t6,8,2,G1|ALL,upper,28,11,0.44196969696969696,0.5054545454545455,,
all26,common,S,ospa30_t6,8,2,G2|ALL,lower,26,9,,0.24912037037037033,0.32888888888888884,
all26,common,S,ospa30_t6,8,2,G2|ALL,upper,26,9,,0.4911111111111111,0.5484722222222222,
all26,common,S,ospa30_t6,8,2,MIX|ALL,lower,26,9,,0.24912037037037033,,0.23152777777777775
all26,common,S,ospa30_t6,8,2,MIX|ALL,upper,26,9,,0.4911111111111111,,0.48250000000000004
all26,common,S,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,26,9,0.14722222222222223,0.24912037037037033,0.32888888888888884,0.23152777777777775
all26,common,S,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,26,9,0.41407407407407404,0.4911111111111111,0.5484722222222222,0.48250000000000004
all26,common,S,ospa30_t6,8,3,G1|ALL,lower,28,11,0.18136363636363637,0.2665530303030303,,
all26,common,S,ospa30_t6,8,3,G1|ALL,upper,28,11,0.4555303030303031,0.5207575757575758,,
all26,common,S,ospa30_t6,8,3,G2|ALL,lower,26,9,,0.24912037037037033,0.32888888888888884,
all26,common,S,ospa30_t6,8,3,G2|ALL,upper,26,9,,0.5081481481481481,0.5628703703703705,
all26,common,S,ospa30_t6,8,3,MIX|ALL,lower,26,9,,0.24912037037037033,,0.23152777777777775
all26,common,S,ospa30_t6,8,3,MIX|ALL,upper,26,9,,0.5081481481481481,,0.4975
all26,common,S,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,26,9,0.14722222222222223,0.24912037037037033,0.32888888888888884,0.23152777777777775
all26,common,S,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,26,9,0.42898148148148146,0.5081481481481481,0.5628703703703705,0.4975
all26,common,S,ospa30_t6,10,2,G1|ALL,lower,16,6,0.1482638888888889,0.14368055555555556,,
all26,common,S,ospa30_t6,10,2,G1|ALL,upper,16,6,0.281875,0.2392361111111111,,
all26,common,S,ospa30_t6,10,2,G2|ALL,lower,24,8,,0.24744791666666666,0.2918229166666667,
all26,common,S,ospa30_t6,10,2,G2|ALL,upper,24,8,,0.3644270833333333,0.37020833333333336,
all26,common,S,ospa30_t6,10,2,MIX|ALL,lower,26,9,,0.22217592592592592,,0.20699074074074073
all26,common,S,ospa30_t6,10,2,MIX|ALL,upper,26,9,,0.3356018518518519,,0.3311574074074074
all26,common,S,ospa30_t6,10,2,G1|G2|MIX|ALL,lower,12,3,0.07902777777777778,0.06069444444444445,0.014861111111111111,0.06597222222222222
all26,common,S,ospa30_t6,10,2,G1|G2|MIX|ALL,upper,12,3,0.30125,0.2084722222222222,0.10930555555555554,0.22472222222222224
all26,common,S,ospa30_t6,10,3,G1|ALL,lower,16,6,0.1482638888888889,0.14368055555555556,,
all26,common,S,ospa30_t6,10,3,G1|ALL,upper,16,6,0.2889583333333333,0.24833333333333332,,
all26,common,S,ospa30_t6,10,3,G2|ALL,lower,24,8,,0.24744791666666666,0.2918229166666667,
all26,common,S,ospa30_t6,10,3,G2|ALL,upper,24,8,,0.36890625,0.37833333333333335,
all26,common,S,ospa30_t6,10,3,MIX|ALL,lower,26,9,,0.22217592592592592,,0.20699074074074073
all26,common,S,ospa30_t6,10,3,MIX|ALL,upper,26,9,,0.34291666666666665,,0.34
all26,common,S,ospa30_t6,10,3,G1|G2|MIX|ALL,lower,12,3,0.07902777777777778,0.06069444444444445,0.014861111111111111,0.06597222222222222
all26,common,S,ospa30_t6,10,3,G1|G2|MIX|ALL,upper,12,3,0.3045833333333334,0.215,0.11222222222222222,0.23083333333333336
all26,common,S,ospa30_t6,10,4,G1|ALL,lower,16,6,0.1495138888888889,0.1440972222222222,,
all26,common,S,ospa30_t6,10,4,G1|ALL,upper,16,6,0.3047916666666666,0.26312500000000005,,
all26,common,S,ospa30_t6,10,4,G2|ALL,lower,24,8,,0.24744791666666666,0.2918229166666667,
all26,common,S,ospa30_t6,10,4,G2|ALL,upper,24,8,,0.3840625,0.39057291666666666,
all26,common,S,ospa30_t6,10,4,MIX|ALL,lower,26,9,,0.22245370370370368,,0.20726851851851852
all26,common,S,ospa30_t6,10,4,MIX|ALL,upper,26,9,,0.3613888888888889,,0.3561574074074075
all26,common,S,ospa30_t6,10,4,G1|G2|MIX|ALL,lower,12,3,0.07902777777777778,0.06069444444444445,0.014861111111111111,0.06597222222222222
all26,common,S,ospa30_t6,10,4,G1|G2|MIX|ALL,upper,12,3,0.31875000000000003,0.22958333333333336,0.12361111111111112,0.24930555555555556
all26,common,S,ospa30_t6,10,5,G1|ALL,lower,16,6,0.22430555555555554,0.22881944444444446,,
all26,common,S,ospa30_t6,10,5,G1|ALL,upper,16,6,0.41625000000000006,0.37520833333333337,,
all26,common,S,ospa30_t6,10,5,G2|ALL,lower,24,8,,0.37036458333333333,0.3547916666666667,
all26,common,S,ospa30_t6,10,5,G2|ALL,upper,24,8,,0.53296875,0.4707291666666667,
all26,common,S,ospa30_t6,10,5,MIX|ALL,lower,26,9,,0.34115740740740746,,0.3262962962962963
all26,common,S,ospa30_t6,10,5,MIX|ALL,upper,26,9,,0.51125,,0.5117592592592592
all26,common,S,ospa30_t6,10,5,G1|G2|MIX|ALL,lower,12,3,0.14027777777777778,0.1284722222222222,0.07361111111111111,0.13305555555555557
all26,common,S,ospa30_t6,10,5,G1|G2|MIX|ALL,upper,12,3,0.4116666666666666,0.3229166666666667,0.19944444444444445,0.3436111111111111
all26,common,S,ospa30_t6,13,2,G1|ALL,lower,4,3,0.215,0.22166666666666668,,
all26,common,S,ospa30_t6,13,2,G1|ALL,upper,4,3,0.23,0.24583333333333335,,
all26,common,S,ospa30_t6,13,2,G2|ALL,lower,17,7,,0.25946428571428576,0.3135714285714286,
all26,common,S,ospa30_t6,13,2,G2|ALL,upper,17,7,,0.2970833333333334,0.3295238095238095,
all26,common,S,ospa30_t6,13,2,MIX|ALL,lower,26,9,,0.2101388888888889,,0.1951851851851852
all26,common,S,ospa30_t6,13,2,MIX|ALL,upper,26,9,,0.2591203703703704,,0.25101851851851853
all26,common,S,ospa30_t6,13,3,G1|ALL,lower,4,3,0.215,0.22166666666666668,,
all26,common,S,ospa30_t6,13,3,G1|ALL,upper,4,3,0.23916666666666667,0.24916666666666668,,
all26,common,S,ospa30_t6,13,3,G2|ALL,lower,17,7,,0.25946428571428576,0.3135714285714286,
all26,common,S,ospa30_t6,13,3,G2|ALL,upper,17,7,,0.2982142857142857,0.33345238095238094,
all26,common,S,ospa30_t6,13,3,MIX|ALL,lower,26,9,,0.2101388888888889,,0.1951851851851852
all26,common,S,ospa30_t6,13,3,MIX|ALL,upper,26,9,,0.26152777777777775,,0.2563425925925926
all26,common,S,ospa30_t6,13,4,G1|ALL,lower,4,3,0.215,0.22166666666666668,,
all26,common,S,ospa30_t6,13,4,G1|ALL,upper,4,3,0.24916666666666668,0.25833333333333336,,
all26,common,S,ospa30_t6,13,4,G2|ALL,lower,17,7,,0.25946428571428576,0.3135714285714286,
all26,common,S,ospa30_t6,13,4,G2|ALL,upper,17,7,,0.3070238095238095,0.3380952380952381,
all26,common,S,ospa30_t6,13,4,MIX|ALL,lower,26,9,,0.2101388888888889,,0.1951851851851852
all26,common,S,ospa30_t6,13,4,MIX|ALL,upper,26,9,,0.2739814814814815,,0.2674074074074074
all26,common,S,ospa30_t6,13,5,G1|ALL,lower,4,3,0.215,0.22166666666666668,,
all26,common,S,ospa30_t6,13,5,G1|ALL,upper,4,3,0.2625,0.2775,,
all26,common,S,ospa30_t6,13,5,G2|ALL,lower,17,7,,0.25946428571428576,0.3135714285714286,
all26,common,S,ospa30_t6,13,5,G2|ALL,upper,17,7,,0.32148809523809524,0.35041666666666665,
all26,common,S,ospa30_t6,13,5,MIX|ALL,lower,26,9,,0.2101388888888889,,0.1951851851851852
all26,common,S,ospa30_t6,13,5,MIX|ALL,upper,26,9,,0.2954166666666666,,0.2921759259259259
all26,common,S,ospa30_t6,13,6,G1|ALL,lower,4,3,0.30583333333333335,0.31333333333333335,,
all26,common,S,ospa30_t6,13,6,G1|ALL,upper,4,3,0.3741666666666667,0.395,,
all26,common,S,ospa30_t6,13,6,G2|ALL,lower,17,7,,0.3961904761904762,0.3684523809523809,
all26,common,S,ospa30_t6,13,6,G2|ALL,upper,17,7,,0.47547619047619044,0.41857142857142854,
all26,common,S,ospa30_t6,13,6,MIX|ALL,lower,26,9,,0.32402777777777775,,0.3112962962962963
all26,common,S,ospa30_t6,13,6,MIX|ALL,upper,26,9,,0.4362037037037037,,0.43060185185185185
all26,common,S,ospa30_t6,13,7,G1|ALL,lower,4,3,0.315,0.33,,
all26,common,S,ospa30_t6,13,7,G1|ALL,upper,4,3,0.41500000000000004,0.43416666666666665,,
all26,common,S,ospa30_t6,13,7,G2|ALL,lower,17,7,,0.40904761904761905,0.3795238095238096,
all26,common,S,ospa30_t6,13,7,G2|ALL,upper,17,7,,0.5034523809523809,0.4425,
all26,common,S,ospa30_t6,13,7,MIX|ALL,lower,26,9,,0.3383333333333333,,0.33597222222222217
all26,common,S,ospa30_t6,13,7,MIX|ALL,upper,26,9,,0.4735185185185185,,0.4788425925925927
all26,common,S,ospa30_t6,13,8,G1|ALL,lower,4,3,0.36166666666666664,0.38833333333333325,,
all26,common,S,ospa30_t6,13,8,G1|ALL,upper,4,3,0.5075,0.515,,
all26,common,S,ospa30_t6,13,8,G2|ALL,lower,17,7,,0.4853571428571429,0.47845238095238096,
all26,common,S,ospa30_t6,13,8,G2|ALL,upper,17,7,,0.5992261904761905,0.5616071428571429,
all26,common,S,ospa30_t6,13,8,MIX|ALL,lower,26,9,,0.41800925925925925,,0.4291666666666667
all26,common,S,ospa30_t6,13,8,MIX|ALL,upper,26,9,,0.580324074074074,,0.5986111111111112
all26,common,S,ospa30_t6,24,2,MIX|ALL,lower,5,1,,0.059,,0.062
all26,common,S,ospa30_t6,24,2,MIX|ALL,upper,5,1,,0.078,,0.079
all26,common,S,ospa30_t6,24,3,MIX|ALL,lower,5,1,,0.059,,0.062
all26,common,S,ospa30_t6,24,3,MIX|ALL,upper,5,1,,0.079,,0.08
all26,common,S,ospa30_t6,24,4,MIX|ALL,lower,5,1,,0.059,,0.062
all26,common,S,ospa30_t6,24,4,MIX|ALL,upper,5,1,,0.087,,0.091
all26,common,S,ospa30_t6,24,5,MIX|ALL,lower,5,1,,0.059,,0.062
all26,common,S,ospa30_t6,24,5,MIX|ALL,upper,5,1,,0.094,,0.1
all26,common,S,ospa30_t6,24,6,MIX|ALL,lower,5,1,,0.059,,0.062
all26,common,S,ospa30_t6,24,6,MIX|ALL,upper,5,1,,0.11000000000000001,,0.11499999999999999
all26,common,S,ospa30_t6,24,7,MIX|ALL,lower,5,1,,0.059,,0.062
all26,common,S,ospa30_t6,24,7,MIX|ALL,upper,5,1,,0.119,,0.11800000000000002
all26,common,S,ospa30_t6,24,8,MIX|ALL,lower,5,1,,0.13799999999999998,,0.13899999999999998
all26,common,S,ospa30_t6,24,8,MIX|ALL,upper,5,1,,0.21200000000000002,,0.21200000000000002
all26,common,S,ospa30_t6,24,9,MIX|ALL,lower,5,1,,0.143,,0.142
all26,common,S,ospa30_t6,24,9,MIX|ALL,upper,5,1,,0.244,,0.23500000000000001
all26,common,S,ospa30_t6,24,10,MIX|ALL,lower,5,1,,0.147,,0.144
all26,common,S,ospa30_t6,24,10,MIX|ALL,upper,5,1,,0.271,,0.259
all26,common,S,ospa30_t6,24,11,MIX|ALL,lower,5,1,,0.18,,0.18
all26,common,S,ospa30_t6,24,11,MIX|ALL,upper,5,1,,0.32199999999999995,,0.318
all26,common,S,ospa30_t6,24,12,MIX|ALL,lower,5,1,,0.185,,0.183
all26,common,S,ospa30_t6,24,12,MIX|ALL,upper,5,1,,0.35300000000000004,,0.34700000000000003
all26,common,S,ospa30_t6,24,13,MIX|ALL,lower,5,1,,0.19,,0.19
all26,common,S,ospa30_t6,24,13,MIX|ALL,upper,5,1,,0.38099999999999995,,0.373
all26,common,S,ospa30_t6,24,14,MIX|ALL,lower,5,1,,0.248,,0.23399999999999999
all26,common,S,ospa30_t6,24,14,MIX|ALL,upper,5,1,,0.48,,0.457
all26,common,S,ospa30_t6,24,15,MIX|ALL,lower,5,1,,0.3,,0.292
