image_id,building_id,cohort,panel,model,arm,config,horizon,earliest_possible,earliest_confirmed,status
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QS,ALL,q95,20,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,ALL,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,ALL,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,ALL,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,ALL,ospa30_t6,13,8.0,8.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,ALL,ospa30_t6,20,10.0,10.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,ALL,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,ALL,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,ALL,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,ALL,q95,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,ALL,q95,20,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G1,ospa30_t6,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G1,ospa30_t6,8,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G1,ospa30_t6,10,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G1,ospa30_t6,12,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G1,q95,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G1,q95,8,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G1,q95,10,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G1,q95,12,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G2,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G2,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G2,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,G2,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,MIX,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,MIX,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,MIX,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,MIX,ospa30_t6,13,8.0,8.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,MIX,ospa30_t6,16,9.0,9.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,MIX,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,MIX,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,MIX,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,MIX,q95,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QSB,MIX,q95,16,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,ALL,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,ALL,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,ALL,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,ALL,ospa30_t6,13,8.0,8.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,ALL,ospa30_t6,20,10.0,10.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,ALL,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,ALL,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,ALL,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,ALL,q95,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,ALL,q95,20,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,G1,ospa30_t6,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,G1,q95,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,G2,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,G2,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,G2,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,G2,ospa30_t6,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,G2,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,G2,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,G2,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,G2,q95,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,MIX,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,MIX,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,MIX,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,MIX,ospa30_t6,13,7.0,7.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,MIX,ospa30_t6,14,7.0,7.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,MIX,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,MIX,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,MIX,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,MIX,q95,13,8.0,8.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QT,MIX,q95,14,9.0,9.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,ALL,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,ALL,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,ALL,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,ALL,ospa30_t6,13,8.0,8.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,ALL,ospa30_t6,20,10.0,10.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,ALL,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,ALL,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,ALL,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,ALL,q95,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,ALL,q95,20,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G1,ospa30_t6,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G1,ospa30_t6,8,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G1,q95,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G1,q95,8,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G2,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G2,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G2,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G2,ospa30_t6,12,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G2,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G2,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G2,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,G2,q95,12,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,MIX,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,MIX,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,MIX,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,MIX,ospa30_t6,13,8.0,8.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,MIX,ospa30_t6,16,9.0,9.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,MIX,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,MIX,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,MIX,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,MIX,q95,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTB,MIX,q95,16,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,ALL,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,ALL,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,ALL,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,ALL,ospa30_t6,13,8.0,8.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,ALL,ospa30_t6,20,10.0,10.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,ALL,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,ALL,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,ALL,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,ALL,q95,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,ALL,q95,20,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G1,ospa30_t6,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G1,ospa30_t6,8,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G1,ospa30_t6,9,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G1,q95,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G1,q95,8,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G1,q95,9,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G2,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G2,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G2,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G2,ospa30_t6,11,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G2,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G2,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G2,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,G2,q95,11,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,MIX,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,MIX,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,MIX,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,MIX,ospa30_t6,13,8.0,8.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,MIX,ospa30_t6,18,10.0,10.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,MIX,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,MIX,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,MIX,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,MIX,q95,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTS,MIX,q95,18,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,ALL,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,ALL,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,ALL,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,ALL,ospa30_t6,13,8.0,8.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,ALL,ospa30_t6,20,10.0,10.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,ALL,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,ALL,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,ALL,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,ALL,q95,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,ALL,q95,20,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G1,ospa30_t6,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G1,ospa30_t6,8,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G1,q95,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G1,q95,8,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G2,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G2,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G2,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G2,ospa30_t6,12,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G2,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G2,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G2,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,G2,q95,12,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,MIX,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,MIX,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,MIX,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,MIX,ospa30_t6,13,8.0,8.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,MIX,ospa30_t6,16,9.0,9.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,MIX,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,MIX,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,MIX,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,MIX,q95,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,QTSB,MIX,q95,16,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,ALL,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,ALL,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,ALL,ospa30_t6,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,ALL,ospa30_t6,13,8.0,8.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,ALL,ospa30_t6,20,10.0,10.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,ALL,q95,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,ALL,q95,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,ALL,q95,10,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,ALL,q95,13,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,ALL,q95,20,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,G1,ospa30_t6,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,G1,ospa30_t6,8,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,G1,ospa30_t6,10,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,G1,q95,7,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,G1,q95,8,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,G1,q95,10,2.0,2.0,confirmed_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,G2,ospa30_t6,7,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,G2,ospa30_t6,8,,,not_reached_in_observed_range
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,current20,common,Q_median2,G2,ospa30_t6,10,,,not_reached_in_observed_range
