cohort,panel,model,config,horizon,k,comparison,bound,images,buildings,G1,ALL,G2,MIX
all26,common,TB,ospa30_t6,8,3,G2|ALL,upper,55,15,,0.5510563492063494,0.576568253968254,
all26,common,TB,ospa30_t6,8,3,MIX|ALL,lower,48,14,,0.15523469387755104,,0.07404166666666667
all26,common,TB,ospa30_t6,8,3,MIX|ALL,upper,48,14,,0.5219948979591836,,0.44580867346938774
all26,common,TB,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,38,9,0.1356574074074074,0.12059656084656084,0.11238624338624341,0.11517592592592593
all26,common,TB,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,38,9,0.4772923280423281,0.5247698412698413,0.5213174603174604,0.530702380952381
all26,common,TB,ospa30_t6,10,2,G1|ALL,lower,28,7,0.11810884353741495,0.1177721088435374,,
all26,common,TB,ospa30_t6,10,2,G1|ALL,upper,28,7,0.22571768707482992,0.29947959183673467,,
all26,common,TB,ospa30_t6,10,2,G2|ALL,lower,55,15,,0.1782952380952381,0.2079420634920635,
all26,common,TB,ospa30_t6,10,2,G2|ALL,upper,55,15,,0.33118888888888887,0.3702412698412699,
all26,common,TB,ospa30_t6,10,2,MIX|ALL,lower,39,10,,0.08319285714285714,,0.08735714285714286
all26,common,TB,ospa30_t6,10,2,MIX|ALL,upper,39,10,,0.27003333333333335,,0.28372142857142857
all26,common,TB,ospa30_t6,10,2,G1|G2|MIX|ALL,lower,28,7,0.11810884353741495,0.1177721088435374,0.13175510204081634,0.12152040816326533
all26,common,TB,ospa30_t6,10,2,G1|G2|MIX|ALL,upper,28,7,0.22571768707482992,0.29947959183673467,0.36917687074829925,0.3066088435374149
all26,common,TB,ospa30_t6,10,3,G1|ALL,lower,28,7,0.11810884353741495,0.1177721088435374,,
all26,common,TB,ospa30_t6,10,3,G1|ALL,upper,28,7,0.23332312925170068,0.3058809523809524,,
all26,common,TB,ospa30_t6,10,3,G2|ALL,lower,55,15,,0.1782952380952381,0.2079420634920635,
all26,common,TB,ospa30_t6,10,3,G2|ALL,upper,55,15,,0.33784999999999993,0.3756095238095237,
all26,common,TB,ospa30_t6,10,3,MIX|ALL,lower,39,10,,0.08319285714285714,,0.08735714285714286
all26,common,TB,ospa30_t6,10,3,MIX|ALL,upper,39,10,,0.27481666666666665,,0.2868452380952381
all26,common,TB,ospa30_t6,10,3,G1|G2|MIX|ALL,lower,28,7,0.11810884353741495,0.1177721088435374,0.13175510204081634,0.12152040816326533
all26,common,TB,ospa30_t6,10,3,G1|G2|MIX|ALL,upper,28,7,0.23332312925170068,0.3058809523809524,0.3736224489795918,0.31159183673469387
all26,common,TB,ospa30_t6,10,4,G1|ALL,lower,28,7,0.11882312925170069,0.11801020408163264,,
all26,common,TB,ospa30_t6,10,4,G1|ALL,upper,28,7,0.25621428571428567,0.3243027210884354,,
all26,common,TB,ospa30_t6,10,4,G2|ALL,lower,55,15,,0.17843412698412697,0.2079420634920635,
all26,common,TB,ospa30_t6,10,4,G2|ALL,upper,55,15,,0.35272857142857134,0.3921698412698412,
all26,common,TB,ospa30_t6,10,4,MIX|ALL,lower,39,10,,0.08340119047619046,,0.0876904761904762
all26,common,TB,ospa30_t6,10,4,MIX|ALL,upper,39,10,,0.28780119047619046,,0.30022738095238094
all26,common,TB,ospa30_t6,10,4,G1|G2|MIX|ALL,lower,28,7,0.11882312925170069,0.11801020408163264,0.13175510204081634,0.12199659863945578
all26,common,TB,ospa30_t6,10,4,G1|G2|MIX|ALL,upper,28,7,0.25621428571428567,0.3243027210884354,0.39712585034013603,0.330265306122449
all26,common,TB,ospa30_t6,10,5,G1|ALL,lower,28,7,0.22655102040816327,0.22662244897959186,,
all26,common,TB,ospa30_t6,10,5,G1|ALL,upper,28,7,0.39356122448979586,0.4649455782312925,,
all26,common,TB,ospa30_t6,10,5,G2|ALL,lower,55,15,,0.262484126984127,0.24665634920634924,
all26,common,TB,ospa30_t6,10,5,G2|ALL,upper,55,15,,0.4630436507936508,0.4658238095238095,
all26,common,TB,ospa30_t6,10,5,MIX|ALL,lower,39,10,,0.16264285714285714,,0.17112976190476192
all26,common,TB,ospa30_t6,10,5,MIX|ALL,upper,39,10,,0.3901488095238096,,0.4047178571428571
all26,common,TB,ospa30_t6,10,5,G1|G2|MIX|ALL,lower,28,7,0.22655102040816327,0.22662244897959186,0.1803877551020408,0.2341190476190476
all26,common,TB,ospa30_t6,10,5,G1|G2|MIX|ALL,upper,28,7,0.39356122448979586,0.4649455782312925,0.4996462585034013,0.4718367346938775
all26,common,TB,ospa30_t6,13,2,G2|ALL,lower,45,11,,0.20057506887052343,0.2372997835497835,
all26,common,TB,ospa30_t6,13,2,G2|ALL,upper,45,11,,0.25015791027154666,0.2999936048799685,
all26,common,TB,ospa30_t6,13,2,MIX|ALL,lower,38,9,,0.07686111111111112,,0.08220899470899472
all26,common,TB,ospa30_t6,13,2,MIX|ALL,upper,38,9,,0.16658862433862434,,0.17516798941798944
all26,common,TB,ospa30_t6,13,3,G2|ALL,lower,45,11,,0.20057506887052343,0.2372997835497835,
all26,common,TB,ospa30_t6,13,3,G2|ALL,upper,45,11,,0.2535104289649745,0.3040638528138528,
all26,common,TB,ospa30_t6,13,3,MIX|ALL,lower,38,9,,0.07686111111111112,,0.08220899470899472
all26,common,TB,ospa30_t6,13,3,MIX|ALL,upper,38,9,,0.16915079365079363,,0.17801719576719577
all26,common,TB,ospa30_t6,13,4,G2|ALL,lower,45,11,,0.20057506887052343,0.2372997835497835,
all26,common,TB,ospa30_t6,13,4,G2|ALL,upper,45,11,,0.26388970877607243,0.31755804801259346,
all26,common,TB,ospa30_t6,13,4,MIX|ALL,lower,38,9,,0.07686111111111112,,0.08220899470899472
all26,common,TB,ospa30_t6,13,4,MIX|ALL,upper,38,9,,0.17874735449735452,,0.18886243386243387
all26,common,TB,ospa30_t6,13,5,G2|ALL,lower,45,11,,0.20057506887052343,0.2372997835497835,
all26,common,TB,ospa30_t6,13,5,G2|ALL,upper,45,11,,0.28197117276662725,0.34541666666666665,
all26,common,TB,ospa30_t6,13,5,MIX|ALL,lower,38,9,,0.07686111111111112,,0.08220899470899472
all26,common,TB,ospa30_t6,13,5,MIX|ALL,upper,38,9,,0.1983082010582011,,0.20889814814814814
all26,common,TB,ospa30_t6,13,6,G2|ALL,lower,45,11,,0.290698051948052,0.2647274695001967,
all26,common,TB,ospa30_t6,13,6,G2|ALL,upper,45,11,,0.3964305391578119,0.4052139905548996,
all26,common,TB,ospa30_t6,13,6,MIX|ALL,lower,38,9,,0.15326984126984128,,0.15851719576719578
all26,common,TB,ospa30_t6,13,6,MIX|ALL,upper,38,9,,0.2993452380952381,,0.308787037037037
all26,common,TB,ospa30_t6,13,7,G2|ALL,lower,45,11,,0.30215072805981896,0.27027499016135376,
all26,common,TB,ospa30_t6,13,7,G2|ALL,upper,45,11,,0.42925914994096814,0.44593565525383705,
all26,common,TB,ospa30_t6,13,7,MIX|ALL,lower,38,9,,0.1631362433862434,,0.1759285714285714
all26,common,TB,ospa30_t6,13,7,MIX|ALL,upper,38,9,,0.32678306878306873,,0.3458306878306878
all26,common,TB,ospa30_t6,13,8,G2|ALL,lower,45,11,,0.36337613144431324,0.30858766233766227,
all26,common,TB,ospa30_t6,13,8,G2|ALL,upper,45,11,,0.5158451397087761,0.5235050177095631,
all26,common,TB,ospa30_t6,13,8,MIX|ALL,lower,38,9,,0.227021164021164,,0.24172619047619046
all26,common,TB,ospa30_t6,13,8,MIX|ALL,upper,38,9,,0.4136415343915344,,0.4331574074074074
all26,common,TB,ospa30_t6,24,2,MIX|ALL,lower,6,2,,0.111875,,0.106875
all26,common,TB,ospa30_t6,24,2,MIX|ALL,upper,6,2,,0.20500000000000002,,0.208125
all26,common,TB,ospa30_t6,24,3,MIX|ALL,lower,6,2,,0.111875,,0.106875
all26,common,TB,ospa30_t6,24,3,MIX|ALL,upper,6,2,,0.20750000000000002,,0.210625
all26,common,TB,ospa30_t6,24,4,MIX|ALL,lower,6,2,,0.111875,,0.106875
all26,common,TB,ospa30_t6,24,4,MIX|ALL,upper,6,2,,0.215,,0.22
all26,common,TB,ospa30_t6,24,5,MIX|ALL,lower,6,2,,0.111875,,0.106875
all26,common,TB,ospa30_t6,24,5,MIX|ALL,upper,6,2,,0.23625000000000002,,0.239375
all26,common,TB,ospa30_t6,24,6,MIX|ALL,lower,6,2,,0.111875,,0.106875
all26,common,TB,ospa30_t6,24,6,MIX|ALL,upper,6,2,,0.264375,,0.26875000000000004
all26,common,TB,ospa30_t6,24,7,MIX|ALL,lower,6,2,,0.111875,,0.106875
all26,common,TB,ospa30_t6,24,7,MIX|ALL,upper,6,2,,0.3075,,0.318125
all26,common,TB,ospa30_t6,24,8,MIX|ALL,lower,6,2,,0.200625,,0.19874999999999998
all26,common,TB,ospa30_t6,24,8,MIX|ALL,upper,6,2,,0.426875,,0.4325
all26,common,TB,ospa30_t6,24,9,MIX|ALL,lower,6,2,,0.20875,,0.20875
all26,common,TB,ospa30_t6,24,9,MIX|ALL,upper,6,2,,0.48,,0.478125
all26,common,TB,ospa30_t6,24,10,MIX|ALL,lower,6,2,,0.213125,,0.21687499999999998
all26,common,TB,ospa30_t6,24,10,MIX|ALL,upper,6,2,,0.5137499999999999,,0.5137499999999999
all26,common,TB,ospa30_t6,24,11,MIX|ALL,lower,6,2,,0.236875,,0.23875000000000002
all26,common,TB,ospa30_t6,24,11,MIX|ALL,upper,6,2,,0.564375,,0.553125
all26,common,TB,ospa30_t6,24,12,MIX|ALL,lower,6,2,,0.241875,,0.2425
all26,common,TB,ospa30_t6,24,12,MIX|ALL,upper,6,2,,0.581875,,0.57875
all26,common,TB,ospa30_t6,24,13,MIX|ALL,lower,6,2,,0.24562499999999998,,0.245
all26,common,TB,ospa30_t6,24,13,MIX|ALL,upper,6,2,,0.598125,,0.591875
all26,common,TB,ospa30_t6,24,14,MIX|ALL,lower,6,2,,0.2475,,0.24562499999999998
all26,common,TB,ospa30_t6,24,14,MIX|ALL,upper,6,2,,0.613125,,0.60625
all26,common,TB,ospa30_t6,24,15,MIX|ALL,lower,6,2,,0.24875,,0.24562499999999998
all26,common,TB,ospa30_t6,24,15,MIX|ALL,upper,6,2,,0.62625,,0.615
all26,common,TB,ospa30_t6,24,16,MIX|ALL,lower,6,2,,0.25,,0.24812499999999998
all26,common,TB,ospa30_t6,24,16,MIX|ALL,upper,6,2,,0.63375,,0.62375
all26,common,TB,ospa30_t6,24,17,MIX|ALL,lower,6,2,,0.25,,0.25
all26,common,TB,ospa30_t6,24,17,MIX|ALL,upper,6,2,,0.6387499999999999,,0.634375
all26,common,TB,ospa30_t6,24,18,MIX|ALL,lower,6,2,,0.279375,,0.275
all26,common,TB,ospa30_t6,24,18,MIX|ALL,upper,6,2,,0.66875,,0.66125
all26,common,TB,ospa30_t6,24,19,MIX|ALL,lower,6,2,,0.31125,,0.310625
all26,common,TB,ospa30_t6,24,19,MIX|ALL,upper,6,2,,0.698125,,0.69625
all26,common,TB,q95,7,2,G1|ALL,lower,38,9,0.19613492063492063,0.1806164021164021,,
all26,common,TB,q95,7,2,G1|ALL,upper,38,9,0.7115515873015872,0.750781746031746,,
all26,common,TB,q95,7,2,G2|ALL,lower,55,15,,0.25598095238095236,0.26267380952380953,
all26,common,TB,q95,7,2,G2|ALL,upper,55,15,,0.7594690476190474,0.7812230158730159,
all26,common,TB,q95,7,2,MIX|ALL,lower,48,14,,0.2316760204081633,,0.15097278911564624
all26,common,TB,q95,7,2,MIX|ALL,upper,48,14,,0.7476454081632653,,0.7061836734693878
all26,common,TB,q95,7,2,G1|G2|MIX|ALL,lower,38,9,0.19613492063492063,0.1806164021164021,0.15144708994708997,0.17345767195767198
all26,common,TB,q95,7,2,G1|G2|MIX|ALL,upper,38,9,0.7115515873015872,0.750781746031746,0.7499550264550264,0.759989417989418
all26,common,TB,q95,8,2,G1|ALL,lower,38,9,0.17632010582010582,0.16191931216931219,,
all26,common,TB,q95,8,2,G1|ALL,upper,38,9,0.485861111111111,0.5188306878306879,,
all26,common,TB,q95,8,2,G2|ALL,lower,55,15,,0.2370404761904762,0.24450396825396822,
all26,common,TB,q95,8,2,G2|ALL,upper,55,15,,0.5441039682539682,0.5445928571428572,
all26,common,TB,q95,8,2,MIX|ALL,lower,48,14,,0.21108503401360543,,0.10181547619047619
all26,common,TB,q95,8,2,MIX|ALL,upper,48,14,,0.5229090136054422,,0.437234693877551
all26,common,TB,q95,8,2,G1|G2|MIX|ALL,lower,38,9,0.17632010582010582,0.16191931216931219,0.12921957671957673,0.15837962962962965
all26,common,TB,q95,8,2,G1|G2|MIX|ALL,upper,38,9,0.485861111111111,0.5188306878306879,0.4795992063492063,0.5331984126984126
all26,common,TB,q95,8,3,G1|ALL,lower,38,9,0.17632010582010582,0.16191931216931219,,
all26,common,TB,q95,8,3,G1|ALL,upper,38,9,0.4940489417989418,0.5282420634920635,,
all26,common,TB,q95,8,3,G2|ALL,lower,55,15,,0.2370404761904762,0.24450396825396822,
all26,common,TB,q95,8,3,G2|ALL,upper,55,15,,0.5550285714285715,0.5517230158730159,
all26,common,TB,q95,8,3,MIX|ALL,lower,48,14,,0.21108503401360543,,0.10181547619047619
all26,common,TB,q95,8,3,MIX|ALL,upper,48,14,,0.5305663265306123,,0.4463801020408163
all26,common,TB,q95,8,3,G1|G2|MIX|ALL,lower,38,9,0.17632010582010582,0.16191931216931219,0.12921957671957673,0.15837962962962965
all26,common,TB,q95,8,3,G1|G2|MIX|ALL,upper,38,9,0.4940489417989418,0.5282420634920635,0.48370502645502644,0.5430727513227512
all26,common,TB,q95,10,2,G1|ALL,lower,28,7,0.17385034013605444,0.1786394557823129,,
all26,common,TB,q95,10,2,G1|ALL,upper,28,7,0.2543707482993197,0.3296020408163266,,
all26,common,TB,q95,10,2,G2|ALL,lower,55,15,,0.21342301587301588,0.22630873015873015,
all26,common,TB,q95,10,2,G2|ALL,upper,55,15,,0.35489365079365076,0.3511896825396825,
all26,common,TB,q95,10,2,MIX|ALL,lower,39,10,,0.12246785714285716,,0.12683333333333333
all26,common,TB,q95,10,2,MIX|ALL,upper,39,10,,0.28950714285714285,,0.32692619047619054
all26,common,TB,q95,10,2,G1|G2|MIX|ALL,lower,28,7,0.17385034013605444,0.1786394557823129,0.15194557823129254,0.1829421768707483
all26,common,TB,q95,10,2,G1|G2|MIX|ALL,upper,28,7,0.2543707482993197,0.3296020408163266,0.34958843537414974,0.33690476190476193
all26,common,TB,q95,10,3,G1|ALL,lower,28,7,0.17385034013605444,0.1786394557823129,,
all26,common,TB,q95,10,3,G1|ALL,upper,28,7,0.2589353741496599,0.33247959183673464,,
all26,common,TB,q95,10,3,G2|ALL,lower,55,15,,0.21342301587301588,0.22630873015873015,
all26,common,TB,q95,10,3,G2|ALL,upper,55,15,,0.36007619047619055,0.35503412698412695,
all26,common,TB,q95,10,3,MIX|ALL,lower,39,10,,0.12246785714285716,,0.12683333333333333
all26,common,TB,q95,10,3,MIX|ALL,upper,39,10,,0.29373928571428565,,0.3330452380952381
all26,common,TB,q95,10,3,G1|G2|MIX|ALL,lower,28,7,0.17385034013605444,0.1786394557823129,0.15194557823129254,0.1829421768707483
all26,common,TB,q95,10,3,G1|G2|MIX|ALL,upper,28,7,0.2589353741496599,0.33247959183673464,0.3521156462585034,0.33900680272108846
all26,common,TB,q95,10,4,G1|ALL,lower,28,7,0.17405442176870747,0.17887755102040817,,
all26,common,TB,q95,10,4,G1|ALL,upper,28,7,0.26991496598639453,0.34097278911564627,,
all26,common,TB,q95,10,4,G2|ALL,lower,55,15,,0.21356190476190476,0.22639206349206345,
all26,common,TB,q95,10,4,G2|ALL,upper,55,15,,0.37378571428571433,0.3664357142857143,
all26,common,TB,q95,10,4,MIX|ALL,lower,39,10,,0.1226761904761905,,0.127
all26,common,TB,q95,10,4,MIX|ALL,upper,39,10,,0.3073869047619048,,0.345872619047619
all26,common,TB,q95,10,4,G1|G2|MIX|ALL,lower,28,7,0.17405442176870747,0.17887755102040817,0.15219047619047618,0.18318027210884355
all26,common,TB,q95,10,4,G1|G2|MIX|ALL,upper,28,7,0.26991496598639453,0.34097278911564627,0.3645510204081633,0.34736054421768703
all26,common,TB,q95,10,5,G1|ALL,lower,28,7,0.2995986394557823,0.28381632653061223,,
all26,common,TB,q95,10,5,G1|ALL,upper,28,7,0.4101530612244898,0.4620612244897959,,
all26,common,TB,q95,10,5,G2|ALL,lower,55,15,,0.2999055555555556,0.2748071428571428,
all26,common,TB,q95,10,5,G2|ALL,upper,55,15,,0.47711746031746033,0.43158174603174604,
all26,common,TB,q95,10,5,MIX|ALL,lower,39,10,,0.19785833333333333,,0.20373690476190479
all26,common,TB,q95,10,5,MIX|ALL,upper,39,10,,0.39838452380952377,,0.4443761904761905
all26,common,TB,q95,10,5,G1|G2|MIX|ALL,lower,28,7,0.2995986394557823,0.28381632653061223,0.219265306122449,0.28764285714285714
all26,common,TB,q95,10,5,G1|G2|MIX|ALL,upper,28,7,0.4101530612244898,0.4620612244897959,0.4514727891156462,0.4665476190476191
all26,common,TB,q95,13,2,G2|ALL,lower,45,11,,0.2282270759543487,0.2501406926406926,
all26,common,TB,q95,13,2,G2|ALL,upper,45,11,,0.301051751279024,0.3126402007083825,
all26,common,TB,q95,13,2,MIX|ALL,lower,38,9,,0.11903174603174604,,0.12525
all26,common,TB,q95,13,2,MIX|ALL,upper,38,9,,0.22215079365079368,,0.23530820105820105
all26,common,TB,q95,13,3,G2|ALL,lower,45,11,,0.2282270759543487,0.2501406926406926,
all26,common,TB,q95,13,3,G2|ALL,upper,45,11,,0.3049183392365211,0.3151903778040141,
all26,common,TB,q95,13,3,MIX|ALL,lower,38,9,,0.11903174603174604,,0.12525
all26,common,TB,q95,13,3,MIX|ALL,upper,38,9,,0.22440608465608466,,0.2373187830687831
all26,common,TB,q95,13,4,G2|ALL,lower,45,11,,0.2282270759543487,0.2501406926406926,
all26,common,TB,q95,13,4,G2|ALL,upper,45,11,,0.31665043290043293,0.32491735537190086,
all26,common,TB,q95,13,4,MIX|ALL,lower,38,9,,0.11903174603174604,,0.12525
all26,common,TB,q95,13,4,MIX|ALL,upper,38,9,,0.2311375661375662,,0.2411878306878307
all26,common,TB,q95,13,5,G2|ALL,lower,45,11,,0.2282270759543487,0.2501406926406926,
all26,common,TB,q95,13,5,G2|ALL,upper,45,11,,0.32926406926406926,0.34053325462416373,
all26,common,TB,q95,13,5,MIX|ALL,lower,38,9,,0.11903174603174604,,0.12525
all26,common,TB,q95,13,5,MIX|ALL,upper,38,9,,0.24289682539682542,,0.24989682539682542
all26,common,TB,q95,13,6,G2|ALL,lower,45,11,,0.32905696576151117,0.29061589925226283,
all26,common,TB,q95,13,6,G2|ALL,upper,45,11,,0.4459159779614325,0.3979142070051161,
all26,common,TB,q95,13,6,MIX|ALL,lower,38,9,,0.19567989417989418,,0.20056349206349205
all26,common,TB,q95,13,6,MIX|ALL,upper,38,9,,0.33284259259259263,,0.33971560846560844
all26,common,TB,q95,13,7,G2|ALL,lower,45,11,,0.3453797717434081,0.2996999212908304,
all26,common,TB,q95,13,7,G2|ALL,upper,45,11,,0.48132723337268785,0.4252213695395514,
all26,common,TB,q95,13,7,MIX|ALL,lower,38,9,,0.20906349206349206,,0.2175542328042328
all26,common,TB,q95,13,7,MIX|ALL,upper,38,9,,0.3595952380952381,,0.3715436507936507
all26,common,TB,q95,13,8,G2|ALL,lower,45,11,,0.4208658008658009,0.3931158992522628,
all26,common,TB,q95,13,8,G2|ALL,upper,45,11,,0.5772127115308933,0.537969303423849,
all26,common,TB,q95,13,8,MIX|ALL,lower,38,9,,0.28241931216931215,,0.2985608465608466
all26,common,TB,q95,13,8,MIX|ALL,upper,38,9,,0.44886772486772486,,0.4705224867724867
all26,common,TB,q95,24,2,MIX|ALL,lower,6,2,,0.165,,0.165
all26,common,TB,q95,24,2,MIX|ALL,upper,6,2,,0.42374999999999996,,0.42125
all26,common,TB,q95,24,3,MIX|ALL,lower,6,2,,0.165,,0.165
all26,common,TB,q95,24,3,MIX|ALL,upper,6,2,,0.42374999999999996,,0.42125
all26,common,TB,q95,24,4,MIX|ALL,lower,6,2,,0.165,,0.165
all26,common,TB,q95,24,4,MIX|ALL,upper,6,2,,0.42500000000000004,,0.42374999999999996
all26,common,TB,q95,24,5,MIX|ALL,lower,6,2,,0.165,,0.165
all26,common,TB,q95,24,5,MIX|ALL,upper,6,2,,0.4275,,0.42500000000000004
all26,common,TB,q95,24,6,MIX|ALL,lower,6,2,,0.165,,0.165
all26,common,TB,q95,24,6,MIX|ALL,upper,6,2,,0.43000000000000005,,0.4275
all26,common,TB,q95,24,7,MIX|ALL,lower,6,2,,0.165,,0.165
all26,common,TB,q95,24,7,MIX|ALL,upper,6,2,,0.43374999999999997,,0.43374999999999997
all26,common,TB,q95,24,8,MIX|ALL,lower,6,2,,0.2425,,0.24375
all26,common,TB,q95,24,8,MIX|ALL,upper,6,2,,0.515,,0.515
all26,common,TB,q95,24,9,MIX|ALL,lower,6,2,,0.25,,0.25
all26,common,TB,q95,24,9,MIX|ALL,upper,6,2,,0.535,,0.5375
all26,common,TB,q95,24,10,MIX|ALL,lower,6,2,,0.25,,0.25
all26,common,TB,q95,24,10,MIX|ALL,upper,6,2,,0.5475,,0.54125
all26,common,TB,q95,24,11,MIX|ALL,lower,6,2,,0.279375,,0.275625
all26,common,TB,q95,24,11,MIX|ALL,upper,6,2,,0.586875,,0.573125
all26,common,TB,q95,24,12,MIX|ALL,lower,6,2,,0.285625,,0.27875
all26,common,TB,q95,24,12,MIX|ALL,upper,6,2,,0.604375,,0.5900000000000001
all26,common,TB,q95,24,13,MIX|ALL,lower,6,2,,0.2925,,0.284375
all26,common,TB,q95,24,13,MIX|ALL,upper,6,2,,0.6225,,0.608125
all26,common,TB,q95,24,14,MIX|ALL,lower,6,2,,0.335,,0.328125
all26,common,TB,q95,24,14,MIX|ALL,upper,6,2,,0.6837500000000001,,0.678125
all26,common,TB,q95,24,15,MIX|ALL,lower,6,2,,0.351875,,0.34750000000000003
all26,common,TB,q95,24,15,MIX|ALL,upper,6,2,,0.723125,,0.71
all26,common,TB,q95,24,16,MIX|ALL,lower,6,2,,0.361875,,0.356875
all26,common,TB,q95,24,16,MIX|ALL,upper,6,2,,0.749375,,0.743125
all26,common,TB,q95,24,17,MIX|ALL,lower,6,2,,0.368125,,0.366875
all26,common,TB,q95,24,17,MIX|ALL,upper,6,2,,0.7731250000000001,,0.768125
all26,common,TB,q95,24,18,MIX|ALL,lower,6,2,,0.43,,0.4225
all26,common,TB,q95,24,18,MIX|ALL,upper,6,2,,0.8500000000000001,,0.8425
all26,common,TB,q95,24,19,MIX|ALL,lower,6,2,,0.44937499999999997,,0.4475
all26,common,TB,q95,24,19,MIX|ALL,upper,6,2,,0.896875,,0.89125
all26,common,TS,ospa30_t6,7,2,G1|ALL,lower,55,15,0.18522539682539685,0.2216674603174603,,
all26,common,TS,ospa30_t6,7,2,G1|ALL,upper,55,15,0.6823198412698412,0.7577904761904762,,
all26,common,TS,ospa30_t6,7,2,G2|ALL,lower,55,15,,0.2216674603174603,0.2520238095238095,
all26,common,TS,ospa30_t6,7,2,G2|ALL,upper,55,15,,0.7577904761904762,0.7866380952380952,
all26,common,TS,ospa30_t6,7,2,MIX|ALL,lower,55,15,,0.2216674603174603,,0.21157460317460317
all26,common,TS,ospa30_t6,7,2,MIX|ALL,upper,55,15,,0.7577904761904762,,0.748079365079365
all26,common,TS,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,55,15,0.18522539682539685,0.2216674603174603,0.2520238095238095,0.21157460317460317
all26,common,TS,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,55,15,0.6823198412698412,0.7577904761904762,0.7866380952380952,0.748079365079365
all26,common,TS,ospa30_t6,8,2,G1|ALL,lower,47,14,0.16238095238095235,0.22420238095238096,,
all26,common,TS,ospa30_t6,8,2,G1|ALL,upper,47,14,0.45023809523809527,0.5570238095238096,,
all26,common,TS,ospa30_t6,8,2,G2|ALL,lower,55,15,,0.20074682539682545,0.23511904761904756,
all26,common,TS,ospa30_t6,8,2,G2|ALL,upper,55,15,,0.5362698412698413,0.5690047619047621,
all26,common,TS,ospa30_t6,8,2,MIX|ALL,lower,55,15,,0.20074682539682545,,0.19320714285714286
all26,common,TS,ospa30_t6,8,2,MIX|ALL,upper,55,15,,0.5362698412698413,,0.5301103174603174
all26,common,TS,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,47,14,0.16238095238095235,0.22420238095238096,0.26845238095238094,0.21289285714285713
all26,common,TS,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,47,14,0.45023809523809527,0.5570238095238096,0.5973928571428573,0.5494702380952381
all26,common,TS,ospa30_t6,8,3,G1|ALL,lower,47,14,0.16238095238095235,0.22420238095238096,,
