image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,rule,p_unified,p_stable_multi,p_current_changes,p_undetermined,onset,topology_disagreement,same_topology_median_d,n_supported_modes,singleton_mass
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013;W018;W021,6,24,,P_pattern,0,0,0,1,,0,0.0440595357585,1,0.166666666667
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,D10_distribution,1,0,0,0,2,0,0.0389598306701,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,D20_distribution,1,0,0,0,2,0,0.0389598306701,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,G10_geometry,1,0,0,0,2,0,0.0389598306701,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W027;W029;W032;W033;W036;W037,6,24,,P_pattern,1,0,0,0,2,0,0.0389598306701,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,24,,D10_distribution,1,0,0,0,2,0,0.029413810533,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,24,,D20_distribution,1,0,0,0,2,0,0.029413810533,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,24,,G10_geometry,1,0,0,0,2,0,0.029413810533,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W014;W029;W034;W036;W037,6,24,,P_pattern,1,0,0,0,2,0,0.029413810533,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,D10_distribution,1,0,0,0,2,0,0.0270760443355,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,D20_distribution,1,0,0,0,2,0,0.0270760443355,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,G10_geometry,1,0,0,0,2,0,0.0270760443355,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W011;W017;W027;W032,6,24,,P_pattern,1,0,0,0,2,0,0.0270760443355,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,D10_distribution,0,0,1,0,4,0,0.0626477431795,2,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,D20_distribution,0,0,1,0,4,0,0.0626477431795,2,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,G10_geometry,0,0,1,0,4,0,0.0626477431795,2,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,6,24,,P_pattern,0,0,1,0,4,0,0.0626477431795,2,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,D10_distribution,1,0,0,0,2,0,0.0334516725836,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,D20_distribution,1,0,0,0,2,0,0.0334516725836,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,G10_geometry,0.85,0,0.15,0,2,0,0.0334516725836,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W018;W028;W031;W036;W037,6,24,,P_pattern,1,0,0,0,2,0,0.0334516725836,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W008;W027;W029;W030;W034,W002;W008;W027;W029;W030;W034,6,24,,D10_distribution,1,0,0,0,2,0,0.0285498177171,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W008;W027;W029;W030;W034,W002;W008;W027;W029;W030;W034,6,24,,D20_distribution,1,0,0,0,2,0,0.0285498177171,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W008;W027;W029;W030;W034,W002;W008;W027;W029;W030;W034,6,24,,G10_geometry,0.95,0,0.05,0,2,0,0.0285498177171,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W008;W027;W029;W030;W034,W002;W008;W027;W029;W030;W034,6,24,,P_pattern,1,0,0,0,2,0,0.0285498177171,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W021;W032;W037,6,24,,D10_distribution,1,0,0,0,2,0,0.0345994246126,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W021;W032;W037,6,24,,D20_distribution,1,0,0,0,2,0,0.0345994246126,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W021;W032;W037,6,24,,G10_geometry,1,0,0,0,2,0,0.0345994246126,1,0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W021;W032;W037,6,24,,P_pattern,1,0,0,0,2,0,0.0345994246126,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W033;W034;W037,4,5,0.825757575758,D10_distribution,0,0,0,1,,0.833333333333,0.00934219220322,1,0.5
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W033;W034;W037,4,5,0.825757575758,D20_distribution,0,0,0,1,,0.833333333333,0.00934219220322,1,0.5
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W033;W034;W037,4,5,0.825757575758,G10_geometry,0,0,0,1,,0.833333333333,0.00934219220322,1,0.5
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W033;W034;W037,4,5,0.825757575758,P_pattern,0,0,0,1,,0.833333333333,0.00934219220322,1,0.5
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W033,2,5,0.8125,D10_distribution,0,0,0,1,,0,0.0597743087537,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W033,2,5,0.8125,D20_distribution,0,0,0,1,,0,0.0597743087537,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W033,2,5,0.8125,G10_geometry,0,0,0,1,,0,0.0597743087537,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W033,2,5,0.8125,P_pattern,0,0,0,1,,0,0.0597743087537,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W034;W037,2,5,0.888888888889,D10_distribution,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W034;W037,2,5,0.888888888889,D20_distribution,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W034;W037,2,5,0.888888888889,G10_geometry,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W034;W037,2,5,0.888888888889,P_pattern,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_TB,training_local_recovery,W008;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,W015;W033;W034;W037,4,5,0.886904761905,D10_distribution,0,0,0,1,,0.833333333333,0.0597743087537,1,0.5
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_TB,training_local_recovery,W008;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,W015;W033;W034;W037,4,5,0.886904761905,D20_distribution,0,0,0,1,,0.833333333333,0.0597743087537,1,0.5
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_TB,training_local_recovery,W008;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,W015;W033;W034;W037,4,5,0.886904761905,G10_geometry,0,0,0,1,,0.833333333333,0.0597743087537,1,0.5
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_TB,training_local_recovery,W008;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,W015;W033;W034;W037,4,5,0.886904761905,P_pattern,0,0,0,1,,0.833333333333,0.0597743087537,1,0.5
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W034;W037,2,5,,D10_distribution,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W034;W037,2,5,,D20_distribution,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W034;W037,2,5,,G10_geometry,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W034;W037,2,5,,P_pattern,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W033;W037,2,5,,D10_distribution,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W033;W037,2,5,,D20_distribution,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W033;W037,2,5,,G10_geometry,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W033;W037,2,5,,P_pattern,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W034;W037,2,5,,D10_distribution,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W034;W037,2,5,,D20_distribution,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W034;W037,2,5,,G10_geometry,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W034;W037,2,5,,P_pattern,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W011;W015;W037,3,5,,D10_distribution,0,0,0,1,,0.666666666667,0.0629381838042,1,0.333333333333
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W011;W015;W037,3,5,,D20_distribution,0,0,0,1,,0.666666666667,0.0629381838042,1,0.333333333333
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W011;W015;W037,3,5,,G10_geometry,0,0,0,1,,0.666666666667,0.0629381838042,1,0.333333333333
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W011;W015;W037,3,5,,P_pattern,0,0,0,1,,0.666666666667,0.0629381838042,1,0.333333333333
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W028,2,4,0.825757575758,D10_distribution,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W028,2,4,0.825757575758,D20_distribution,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W028,2,4,0.825757575758,G10_geometry,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W028,2,4,0.825757575758,P_pattern,0,0,0,1,,1,,0,1
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W017;W028,3,4,0.8125,D10_distribution,0,0,0,1,,0.666666666667,0.013799357115,1,0.333333333333
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W017;W028,3,4,0.8125,D20_distribution,0,0,0,1,,0.666666666667,0.013799357115,1,0.333333333333
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W017;W028,3,4,0.8125,G10_geometry,0,0,0,1,,0.666666666667,0.013799357115,1,0.333333333333
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W017;W028,3,4,0.8125,P_pattern,0,0,0,1,,0.666666666667,0.013799357115,1,0.333333333333
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W017,2,4,,D10_distribution,0,0,0,1,,0,0.013799357115,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W017,2,4,,D20_distribution,0,0,0,1,,0,0.013799357115,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W017,2,4,,G10_geometry,0,0,0,1,,0,0.013799357115,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W017,2,4,,P_pattern,0,0,0,1,,0,0.013799357115,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W017,3,4,,D10_distribution,0,0,0,1,,0,0.0696778568214,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W017,3,4,,D20_distribution,0,0,0,1,,0,0.0696778568214,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W017,3,4,,G10_geometry,0,0,0,1,,0,0.0696778568214,1,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W001;W002;W017,3,4,,P_pattern,0,0,0,1,,0,0.0696778568214,1,0
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W032;W033;W037,4,5,0.833333333333,D10_distribution,1,0,0,0,2,0,0.0575182402261,1,0
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W032;W033;W037,4,5,0.833333333333,D20_distribution,1,0,0,0,2,0,0.0575182402261,1,0
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W032;W033;W037,4,5,0.833333333333,G10_geometry,0.95,0,0.05,0,2,0,0.0575182402261,1,0
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W032;W033;W037,4,5,0.833333333333,P_pattern,1,0,0,0,2,0,0.0575182402261,1,0
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W032;W033,3,5,0.80625,D10_distribution,0,0,0,1,,0,0.0864010108249,1,0.333333333333
