partition_id,context_key,cluster_id,method,rank,original_support,calculable_support,representative_id,medoid_enclosed,medoid_extended,semantic_label,representative_role
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster10,historical_pairmap_unaveraged,10,1,1,a29b0f7c6c31b71b,0.36302192868664174,0.3813443124431811,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster11,serialized_adjacency,11,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster11,historical_pairmap_unaveraged,11,1,1,3b9e797620fb7dd9,0.26279724746997124,0.31828314686782866,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster12,serialized_adjacency,12,1,1,1120d74f964c5f97,0.2881815953903669,0.32172100843572526,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster12,historical_pairmap_unaveraged,12,1,1,1120d74f964c5f97,0.2881815953903669,0.32172100843572526,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster2,serialized_adjacency,2,3,2,53b22edb56cc554f,0.4170500417847238,0.4405201597174908,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster2,historical_pairmap_unaveraged,2,3,3,53b22edb56cc554f,0.23930525406325176,0.3233796564298774,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster3,serialized_adjacency,3,2,1,a1d5efe386cf76ad,0.4006501166431421,0.3332592686866104,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster3,historical_pairmap_unaveraged,3,2,2,a1d5efe386cf76ad,0.3836524409716304,0.3814001531854819,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster4,serialized_adjacency,4,2,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster4,historical_pairmap_unaveraged,4,2,2,2431f1da19aaa950,0.2947089830291494,0.36142543723220333,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster5,serialized_adjacency,5,1,1,cd3a92cc2800b3c7,0.49708809679271093,0.4053324489533128,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster5,historical_pairmap_unaveraged,5,1,1,cd3a92cc2800b3c7,0.49708809679271093,0.4053324489533128,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster6,serialized_adjacency,6,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster6,historical_pairmap_unaveraged,6,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster7,serialized_adjacency,7,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster7,historical_pairmap_unaveraged,7,1,1,317e5971cdfd0288,0.35104415332922223,0.3756076254455595,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster8,serialized_adjacency,8,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster8,historical_pairmap_unaveraged,8,1,1,8d6f18bc98ea1938,0.4503164509969708,0.5320207750869523,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster9,serialized_adjacency,9,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,P1|0|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,extended73|P1|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|cluster9,historical_pairmap_unaveraged,9,1,1,65e6380997e850f1,0.2830869476344906,0.35226374864141397,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster1,serialized_adjacency,1,16,12,c53d37eb3dacd306,0.24073899700099421,0.4810576937656478,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster1,historical_pairmap_unaveraged,1,16,16,19dc0eef1b87efe1,0.19829708496784493,0.451709866837393,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster2,serialized_adjacency,2,6,1,e697a5da5e4a62fe,0.4737412029778453,0.2657954178791332,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster2,historical_pairmap_unaveraged,2,6,6,4972d6f4f5d2d78d,0.47607761403523674,0.12238243192187548,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster3,serialized_adjacency,3,1,1,0d381f2d08c46911,0.30277282725534793,0.295771652446828,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster3,historical_pairmap_unaveraged,3,1,1,0d381f2d08c46911,0.30277282725534793,0.295771652446828,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster4,serialized_adjacency,4,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster4,historical_pairmap_unaveraged,4,1,1,7b781342e0d9bbd1,0.6479098281641442,0.40582064133022644,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster5,serialized_adjacency,5,1,1,64e0306c0852c1d0,0.43875135338599525,0.5342114121211279,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster5,historical_pairmap_unaveraged,5,1,1,64e0306c0852c1d0,0.438751353385995,0.534211412121128,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster1,serialized_adjacency,1,9,6,a4e0cac5adec2e1e,0.1444801807531365,0.14620941578675983,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster1,historical_pairmap_unaveraged,1,9,8,74051761f655b31b,0.36066745331665984,0.36190013879542837,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster2,serialized_adjacency,2,4,1,9ab5ef47f1224afd,0.4207831138937649,0.42192132037186203,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster2,historical_pairmap_unaveraged,2,4,4,1eff38d64ebf8ebb,0.24274761120959198,0.24437877045607337,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster3,serialized_adjacency,3,4,1,d7eb6edddcc78db9,0.4173383721354309,0.41847041417468,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster3,historical_pairmap_unaveraged,3,4,4,d7eb6edddcc78db9,0.4173383721354309,0.41847041417468,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster4,serialized_adjacency,4,3,3,88a80bacfd70139f,0.14880984824915,0.1501636445827964,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster4,historical_pairmap_unaveraged,4,3,3,88a80bacfd70139f,0.14880984824915,0.1501636445827964,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster5,serialized_adjacency,5,1,1,7693891481ff5386,0.1703979325826247,0.17178164352923075,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster5,historical_pairmap_unaveraged,5,1,1,7693891481ff5386,0.27583764566181557,0.27707056646493333,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster6,serialized_adjacency,6,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster6,historical_pairmap_unaveraged,6,1,1,79a20413d834e832,0.32396170338486796,0.3228331593896522,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster7,serialized_adjacency,7,1,1,523c33883ac9489a,0.618206701839756,0.6176326592575434,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster7,historical_pairmap_unaveraged,7,1,1,523c33883ac9489a,0.2926100507019128,0.29239845442247614,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster8,serialized_adjacency,8,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster8,historical_pairmap_unaveraged,8,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster9,serialized_adjacency,9,1,1,2a11d537c790512c,0.274406290228684,0.27595880619440194,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster9,historical_pairmap_unaveraged,9,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster1,serialized_adjacency,1,12,11,51e9663a6ed29c7f,0.6230393378687197,0.6222466663836506,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster1,historical_pairmap_unaveraged,1,12,12,a6e17f93d9114eac,0.5993912624116533,0.5985741862145127,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster2,serialized_adjacency,2,8,5,1fa12b6cb64cfe27,0.5817006297439684,0.5807434478449459,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster2,historical_pairmap_unaveraged,2,8,8,0541cfefecf4d012,0.6229128708998495,0.6220295452943085,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster3,serialized_adjacency,3,1,1,ccd2f1a9e269cf14,0.7699236848865022,0.7690469217864105,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster3,historical_pairmap_unaveraged,3,1,1,ccd2f1a9e269cf14,0.7474581403320262,0.7464815342696529,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster4,serialized_adjacency,4,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster4,historical_pairmap_unaveraged,4,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster5,serialized_adjacency,5,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster5,historical_pairmap_unaveraged,5,1,1,ec4505b0e4744e4e,0.6036350969372557,0.6026753234575798,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster6,serialized_adjacency,6,1,1,36afcf88229ada00,0.5768299580171888,0.575881523065018,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster6,historical_pairmap_unaveraged,6,1,1,36afcf88229ada00,0.5768299580171888,0.575881523065018,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,P1|0|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|cluster1,serialized_adjacency,1,22,10,e37769f9a2907705,0.22791091672446795,0.22507013794746888,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,P1|0|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|cluster1,historical_pairmap_unaveraged,1,22,22,f6377d1bf3f1d93a,0.20149534685006742,0.20337243406073446,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,P1|0|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|cluster2,serialized_adjacency,2,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,P1|0|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|cluster2,historical_pairmap_unaveraged,2,1,1,84737c49b7cb43cb,0.7019480092413017,0.7033850425571629,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,P1|0|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|cluster3,serialized_adjacency,3,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,P1|0|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|cluster3,historical_pairmap_unaveraged,3,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
