analysis_role,outer_fold,building_id,base_task_id,condition,method,selected_worker_id,status,public_gt_quality,delivery_adjusted_quality,structurally_valid,corner_count,a0_reconstruction_match,severe_geometric_error_status,topology_error_status,training_buildings_excluded_test_building,inner_tuning,gt_used_for_selection
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,A5_topology_preserving_variable_corner_selector,30,estimated,0.8144762681092297,0.8144762681092297,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,A_oracle_evaluator_only,27,evaluator_only,0.8322540764249583,0.8322540764249583,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,A0_current_largest_cluster_medoid,32,estimated,0.9322346793582258,0.9322346793582258,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,A1_global_medoid_over_all_legal_submissions,32,estimated,0.9322346793582258,0.9322346793582258,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,A2_cross_fitted_worker_quality_weighted_medoid,8,estimated,0.9122379565342176,0.9122379565342176,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,A3_cluster_support_plus_worker_quality_selector,6,estimated,0.9358954931747294,0.9358954931747294,True,5,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,A5_topology_preserving_variable_corner_selector,6,estimated,0.9358954931747294,0.9358954931747294,True,5,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,A_oracle_evaluator_only,6,evaluator_only,0.9358954931747294,0.9358954931747294,True,5,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,A0_current_largest_cluster_medoid,11,estimated,1.0,1.0,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,A1_global_medoid_over_all_legal_submissions,11,estimated,1.0,1.0,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,A2_cross_fitted_worker_quality_weighted_medoid,11,estimated,1.0,1.0,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,A3_cluster_support_plus_worker_quality_selector,11,estimated,1.0,1.0,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,A5_topology_preserving_variable_corner_selector,11,estimated,1.0,1.0,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,A_oracle_evaluator_only,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,A0_current_largest_cluster_medoid,36,estimated,0.9561991118767569,0.9561991118767569,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,A1_global_medoid_over_all_legal_submissions,36,estimated,0.9561991118767569,0.9561991118767569,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,A2_cross_fitted_worker_quality_weighted_medoid,36,estimated,0.9561991118767569,0.9561991118767569,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,A3_cluster_support_plus_worker_quality_selector,36,estimated,0.9561991118767569,0.9561991118767569,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,A5_topology_preserving_variable_corner_selector,36,estimated,0.9561991118767569,0.9561991118767569,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,A_oracle_evaluator_only,27,evaluator_only,0.9653776032536288,0.9653776032536288,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,A0_current_largest_cluster_medoid,2,estimated,0.9810268313931393,0.9810268313931393,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,A3_cluster_support_plus_worker_quality_selector,2,estimated,0.9810268313931393,0.9810268313931393,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,A5_topology_preserving_variable_corner_selector,32,estimated,0.9847077676438524,0.9847077676438524,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,A_oracle_evaluator_only,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,A0_current_largest_cluster_medoid,8,estimated,0.8913666872426376,0.8913666872426376,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,A3_cluster_support_plus_worker_quality_selector,36,estimated,0.9844496296412296,0.9844496296412296,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,A5_topology_preserving_variable_corner_selector,36,estimated,0.9844496296412296,0.9844496296412296,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,A_oracle_evaluator_only,2,evaluator_only,1.0,1.0,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,A0_current_largest_cluster_medoid,2,estimated,0.988989426501632,0.988989426501632,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,A3_cluster_support_plus_worker_quality_selector,2,estimated,0.988989426501632,0.988989426501632,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,A5_topology_preserving_variable_corner_selector,2,estimated,0.988989426501632,0.988989426501632,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,A_oracle_evaluator_only,2,evaluator_only,0.988989426501632,0.988989426501632,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,A0_current_largest_cluster_medoid,10,estimated,0.7226790687827888,0.7226790687827888,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
