cohort,model,groups,role,support,attempts,available,both_at_least_2,jaccard_median,adjusted_jaccard_median
current20,T,3,time_low,diagnostic_3rows_2buildings,100,100,100,0.875,0.8356828027189233
current20,T,3,time_low,primary_6rows_3buildings,100,100,100,0.8888888888888888,0.8421640503473592
current20,T,4,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,T,4,time_high,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,T,4,time_low,diagnostic_3rows_2buildings,100,100,98,0.5,0.45464982778415614
current20,T,4,time_low,primary_6rows_3buildings,100,100,100,0.5,0.4519230769230769
current20,T,5,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,T,5,time_high,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,T,5,time_low,diagnostic_3rows_2buildings,100,100,89,0.5,0.45464982778415614
current20,T,5,time_low,primary_6rows_3buildings,100,100,91,0.5,0.45464982778415614
current20,T,6,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,T,6,time_high,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,T,6,time_low,diagnostic_3rows_2buildings,100,100,59,0.5,0.4736842105263158
current20,T,6,time_low,primary_6rows_3buildings,100,100,56,0.5,0.4722222222222222
current20,T,7,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,T,7,time_high,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,T,7,time_low,diagnostic_3rows_2buildings,100,100,36,0.5,0.4736842105263158
current20,T,7,time_low,primary_6rows_3buildings,100,100,36,0.5,0.4722222222222222
current20,T,8,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,T,8,time_high,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,T,8,time_low,diagnostic_3rows_2buildings,100,100,28,0.5,0.4736842105263158
current20,T,8,time_low,primary_6rows_3buildings,100,100,28,0.5,0.4722222222222222
current20,T,9,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,T,9,time_high,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,T,9,time_low,diagnostic_3rows_2buildings,100,100,8,0.5,0.4736842105263158
current20,T,9,time_low,primary_6rows_3buildings,100,100,6,0.5,0.4722222222222222
current20,T,10,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,T,10,time_high,primary_6rows_3buildings,100,100,0,1.0,1.0
current20,T,10,time_low,diagnostic_3rows_2buildings,100,100,0,0.5,0.4736842105263158
current20,T,10,time_low,primary_6rows_3buildings,100,100,0,0.5,0.4722222222222222
current20,TB,2,benefit_high,diagnostic_3rows_2buildings,100,100,100,0.5454545454545454,0.395384696656068
current20,TB,2,benefit_high,primary_6rows_3buildings,100,90,89,0.6,0.463660303649853
current20,TB,2,benefit_low,diagnostic_3rows_2buildings,100,100,100,0.6428571428571429,0.4214483972561224
current20,TB,2,benefit_low,primary_6rows_3buildings,100,90,89,0.6923076923076923,0.4916296689683697
current20,TB,2,edit_high,diagnostic_3rows_2buildings,100,100,100,0.8333333333333334,0.7288613954316754
current20,TB,2,edit_high,primary_6rows_3buildings,100,90,89,0.7272727272727273,0.5639505846872731
current20,TB,2,edit_low,diagnostic_3rows_2buildings,100,100,100,0.7777777777777778,0.7009529458979638
current20,TB,2,edit_low,primary_6rows_3buildings,100,90,89,0.6636363636363636,0.5392058725553698
current20,TB,2,time_high,diagnostic_3rows_2buildings,100,100,100,0.9090909090909091,0.857441509711225
current20,TB,2,time_high,primary_6rows_3buildings,100,90,89,0.9090909090909091,0.8514522653669366
current20,TB,2,time_low,diagnostic_3rows_2buildings,100,100,100,0.8888888888888888,0.8461722684744094
current20,TB,2,time_low,primary_6rows_3buildings,100,90,90,0.8888888888888888,0.8421640503473592
current20,TB,3,benefit_high,diagnostic_3rows_2buildings,100,100,100,0.5,0.31668454027991727
current20,TB,3,benefit_high,primary_6rows_3buildings,100,90,85,0.5,0.3585039304463765
current20,TB,3,benefit_low,diagnostic_3rows_2buildings,100,100,94,0.0,-0.09510086455331411
current20,TB,3,benefit_low,primary_6rows_3buildings,100,90,71,0.0,-0.09510086455331411
current20,TB,3,edit_high,diagnostic_3rows_2buildings,100,100,100,0.32291666666666663,0.12110578683292664
current20,TB,3,edit_high,primary_6rows_3buildings,100,90,85,0.25,-0.09749927509664537
current20,TB,3,edit_low,diagnostic_3rows_2buildings,100,100,94,0.05555555555555555,-0.04902278501752277
current20,TB,3,edit_low,primary_6rows_3buildings,100,90,71,0.0,0.0
current20,TB,3,time_high,diagnostic_3rows_2buildings,100,100,100,0.5454545454545454,0.395384696656068
current20,TB,3,time_high,primary_6rows_3buildings,100,90,85,0.6,0.463660303649853
current20,TB,3,time_low,diagnostic_3rows_2buildings,100,100,100,0.2222222222222222,0.14132610239524823
current20,TB,3,time_low,primary_6rows_3buildings,100,90,74,0.2222222222222222,0.13636363636363635
current20,TB,4,benefit_high,diagnostic_3rows_2buildings,100,100,100,0.7142857142857143,0.6497260851400963
current20,TB,4,benefit_high,primary_6rows_3buildings,100,89,79,0.6666666666666666,0.6276595744680851
current20,TB,4,benefit_low,diagnostic_3rows_2buildings,100,100,63,0.3333333333333333,0.2829408599598031
current20,TB,4,benefit_low,primary_6rows_3buildings,100,89,48,0.0,0.0
current20,TB,4,edit_high,diagnostic_3rows_2buildings,100,100,100,0.6666666666666666,0.6057118878984779
current20,TB,4,edit_high,primary_6rows_3buildings,100,89,81,0.6,0.5398040961709706
current20,TB,4,edit_low,diagnostic_3rows_2buildings,100,100,60,0.5,0.4736842105263158
current20,TB,4,edit_low,primary_6rows_3buildings,100,89,48,0.5,0.4722222222222222
current20,TB,4,time_high,diagnostic_3rows_2buildings,100,100,97,0.7142857142857143,0.6483777006508248
current20,TB,4,time_high,primary_6rows_3buildings,100,89,75,0.6666666666666666,0.6276595744680851
current20,TB,4,time_low,diagnostic_3rows_2buildings,100,100,100,0.1111111111111111,0.019987105093488066
current20,TB,4,time_low,primary_6rows_3buildings,100,89,74,0.1111111111111111,0.01440922190201729
current20,TB,5,benefit_high,diagnostic_3rows_2buildings,100,100,90,0.6666666666666666,0.6057118878984779
current20,TB,5,benefit_high,primary_6rows_3buildings,100,88,70,0.6,0.5200492261765373
current20,TB,5,benefit_low,diagnostic_3rows_2buildings,100,99,25,0.5,0.4736842105263158
current20,TB,5,benefit_low,primary_6rows_3buildings,100,88,20,0.5,0.4722222222222222
current20,TB,5,edit_high,diagnostic_3rows_2buildings,100,100,100,0.2,0.12391391947623058
current20,TB,5,edit_high,primary_6rows_3buildings,100,88,80,0.24285714285714285,0.14607445137026825
current20,TB,5,edit_low,diagnostic_3rows_2buildings,100,99,23,0.5,0.4736842105263158
current20,TB,5,edit_low,primary_6rows_3buildings,100,88,18,0.5,0.4722222222222222
current20,TB,5,time_high,diagnostic_3rows_2buildings,100,100,30,0.2,0.15789473684210528
current20,TB,5,time_high,primary_6rows_3buildings,100,88,27,0.25,0.2058823529411765
current20,TB,5,time_low,diagnostic_3rows_2buildings,100,100,81,0.2222222222222222,0.14266723064837755
current20,TB,5,time_low,primary_6rows_3buildings,100,88,64,0.18333333333333335,0.06358517578087708
current20,TB,6,benefit_high,diagnostic_3rows_2buildings,100,100,79,0.5,0.4206797596628105
current20,TB,6,benefit_high,primary_6rows_3buildings,100,88,61,0.4642857142857143,0.37603368971197493
current20,TB,6,benefit_low,diagnostic_3rows_2buildings,100,99,6,0.5,0.4736842105263158
current20,TB,6,benefit_low,primary_6rows_3buildings,100,87,4,0.5,0.4722222222222222
current20,TB,6,edit_high,diagnostic_3rows_2buildings,100,100,94,0.125,-0.013810420590081612
current20,TB,6,edit_high,primary_6rows_3buildings,100,88,67,0.0,-0.09510086455331411
current20,TB,6,edit_low,diagnostic_3rows_2buildings,100,99,5,0.5,0.4736842105263158
current20,TB,6,edit_low,primary_6rows_3buildings,100,88,4,0.5,0.4736842105263158
current20,TB,6,time_high,diagnostic_3rows_2buildings,100,100,0,0.25,0.2105263157894737
current20,TB,6,time_high,primary_6rows_3buildings,100,88,3,0.25,0.20833333333333331
current20,TB,6,time_low,diagnostic_3rows_2buildings,100,100,30,0.5,0.4736842105263158
current20,TB,6,time_low,primary_6rows_3buildings,100,88,26,0.3333333333333333,0.28890445066915654
current20,TB,7,benefit_high,diagnostic_3rows_2buildings,100,100,70,0.4642857142857143,0.38334486363702486
current20,TB,7,benefit_high,primary_6rows_3buildings,100,86,53,0.4,0.340019810202729
current20,TB,7,benefit_low,diagnostic_3rows_2buildings,100,99,0,1.0,1.0
current20,TB,7,benefit_low,primary_6rows_3buildings,100,85,0,1.0,1.0
current20,TB,7,edit_high,diagnostic_3rows_2buildings,100,100,73,0.13392857142857142,0.004017021797343914
current20,TB,7,edit_high,primary_6rows_3buildings,100,86,49,0.0,0.0
current20,TB,7,edit_low,diagnostic_3rows_2buildings,100,99,0,1.0,1.0
current20,TB,7,edit_low,primary_6rows_3buildings,100,86,0,1.0,1.0
current20,TB,7,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,TB,7,time_high,primary_6rows_3buildings,100,86,0,1.0,1.0
current20,TB,7,time_low,diagnostic_3rows_2buildings,100,100,2,0.5,0.4736842105263158
current20,TB,7,time_low,primary_6rows_3buildings,100,86,1,0.5,0.4722222222222222
current20,TB,8,benefit_high,diagnostic_3rows_2buildings,100,100,61,0.29166666666666663,0.22865265244379532
current20,TB,8,benefit_high,primary_6rows_3buildings,100,85,43,0.25,0.1868758915834522
current20,TB,8,benefit_low,diagnostic_3rows_2buildings,100,99,0,1.0,1.0
current20,TB,8,benefit_low,primary_6rows_3buildings,100,85,0,1.0,1.0
current20,TB,8,edit_high,diagnostic_3rows_2buildings,100,100,57,0.0,-0.05263157894736842
current20,TB,8,edit_high,primary_6rows_3buildings,100,85,36,0.0,0.0
current20,TB,8,edit_low,diagnostic_3rows_2buildings,100,99,0,1.0,1.0
current20,TB,8,edit_low,primary_6rows_3buildings,100,85,0,1.0,1.0
current20,TB,8,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,TB,8,time_high,primary_6rows_3buildings,100,85,0,1.0,1.0
current20,TB,8,time_low,diagnostic_3rows_2buildings,100,100,0,0.5,0.4736842105263158
current20,TB,8,time_low,primary_6rows_3buildings,100,85,0,0.5,0.4722222222222222
current20,TB,9,benefit_high,diagnostic_3rows_2buildings,100,100,58,0.25,0.1868758915834522
current20,TB,9,benefit_high,primary_6rows_3buildings,100,81,36,0.25,0.1868758915834522
current20,TB,9,benefit_low,diagnostic_3rows_2buildings,100,99,0,1.0,1.0
current20,TB,9,benefit_low,primary_6rows_3buildings,100,81,0,1.0,1.0
current20,TB,9,edit_high,diagnostic_3rows_2buildings,100,100,43,0.0,-0.052631578947368425
current20,TB,9,edit_high,primary_6rows_3buildings,100,81,24,0.0,-0.052631578947368425
current20,TB,9,edit_low,diagnostic_3rows_2buildings,100,99,0,1.0,1.0
current20,TB,9,edit_low,primary_6rows_3buildings,100,81,0,1.0,1.0
current20,TB,9,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,TB,9,time_high,primary_6rows_3buildings,100,81,0,1.0,1.0
current20,TB,9,time_low,diagnostic_3rows_2buildings,100,100,0,0.5,0.4736842105263158
current20,TB,9,time_low,primary_6rows_3buildings,100,81,0,0.5,0.4722222222222222
current20,TB,10,benefit_high,diagnostic_3rows_2buildings,100,100,48,0.2,0.15789473684210528
current20,TB,10,benefit_high,primary_6rows_3buildings,100,81,32,0.25,0.18312101910828027
current20,TB,10,benefit_low,diagnostic_3rows_2buildings,100,99,0,1.0,1.0
current20,TB,10,benefit_low,primary_6rows_3buildings,100,81,0,1.0,1.0
current20,TB,10,edit_high,diagnostic_3rows_2buildings,100,100,33,0.0,-0.052631578947368425
current20,TB,10,edit_high,primary_6rows_3buildings,100,81,17,0.0,-0.052631578947368425
current20,TB,10,edit_low,diagnostic_3rows_2buildings,100,99,0,1.0,1.0
current20,TB,10,edit_low,primary_6rows_3buildings,100,81,0,1.0,1.0
current20,TB,10,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,TB,10,time_high,primary_6rows_3buildings,100,81,0,1.0,1.0
current20,TB,10,time_low,diagnostic_3rows_2buildings,100,100,0,0.5,0.4736842105263158
current20,TB,10,time_low,primary_6rows_3buildings,100,81,0,0.5,0.4722222222222222
current20,TS,2,scope_accept_high,diagnostic_3rows_2buildings,100,68,68,0.18333333333333335,-0.37273814658672766
current20,TS,2,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,TS,2,scope_accept_low,diagnostic_3rows_2buildings,100,68,68,0.0,-0.33341196789562755
current20,TS,2,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,TS,2,scope_reject_high,diagnostic_3rows_2buildings,100,68,68,0.7692307692307693,0.6008260645301561
current20,TS,2,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,TS,2,scope_reject_low,diagnostic_3rows_2buildings,100,68,68,0.6681818181818182,0.5632917920190564
current20,TS,2,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,TS,2,time_high,diagnostic_3rows_2buildings,100,69,69,0.7692307692307693,0.5964083851091236
current20,TS,2,time_high,primary_6rows_3buildings,100,0,0,,
current20,TS,2,time_low,diagnostic_3rows_2buildings,100,69,69,0.6363636363636364,0.5362477599400169
current20,TS,2,time_low,primary_6rows_3buildings,100,0,0,,
current20,TS,3,scope_accept_high,diagnostic_3rows_2buildings,100,66,63,0.19090909090909092,0.08613660637544027
current20,TS,3,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,TS,3,scope_accept_low,diagnostic_3rows_2buildings,100,68,49,0.07142857142857142,-0.05263157894736842
current20,TS,3,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,TS,3,scope_reject_high,diagnostic_3rows_2buildings,100,69,47,0.3,0.18958592992660295
current20,TS,3,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,TS,3,scope_reject_low,diagnostic_3rows_2buildings,100,68,66,0.3,0.18958592992660295
current20,TS,3,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,TS,3,time_high,diagnostic_3rows_2buildings,100,69,67,0.6153846153846154,0.4635987998358477
current20,TS,3,time_high,primary_6rows_3buildings,100,0,0,,
current20,TS,3,time_low,diagnostic_3rows_2buildings,100,69,67,0.7142857142857143,0.6510744696293678
current20,TS,3,time_low,primary_6rows_3buildings,100,0,0,,
current20,TS,4,scope_accept_high,diagnostic_3rows_2buildings,100,68,64,0.42857142857142855,0.34293948126801155
current20,TS,4,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,TS,4,scope_accept_low,diagnostic_3rows_2buildings,100,65,35,0.0,-0.05263157894736842
current20,TS,4,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,TS,4,scope_reject_high,diagnostic_3rows_2buildings,100,69,7,0.5,0.4736842105263158
current20,TS,4,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,TS,4,scope_reject_low,diagnostic_3rows_2buildings,100,68,68,0.4,0.3357147828488104
current20,TS,4,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,TS,4,time_high,diagnostic_3rows_2buildings,100,69,56,0.625,0.4812234345613726
current20,TS,4,time_high,primary_6rows_3buildings,100,0,0,,
current20,TS,4,time_low,diagnostic_3rows_2buildings,100,69,69,0.7142857142857143,0.6510744696293678
current20,TS,4,time_low,primary_6rows_3buildings,100,0,0,,
current20,TS,5,scope_accept_high,diagnostic_3rows_2buildings,100,68,63,0.4642857142857143,0.38696761934625934
current20,TS,5,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,TS,5,scope_accept_low,diagnostic_3rows_2buildings,100,55,9,0.0,-0.052631578947368425
current20,TS,5,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,TS,5,scope_reject_high,diagnostic_3rows_2buildings,100,68,2,0.5,0.4736842105263158
current20,TS,5,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,TS,5,scope_reject_low,diagnostic_3rows_2buildings,100,54,51,0.16666666666666666,-0.05263157894736842
current20,TS,5,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,TS,5,time_high,diagnostic_3rows_2buildings,100,69,16,0.2,0.14132610239524823
current20,TS,5,time_high,primary_6rows_3buildings,100,0,0,,
current20,TS,5,time_low,diagnostic_3rows_2buildings,100,69,69,0.625,0.5480673934588701
current20,TS,5,time_low,primary_6rows_3buildings,100,0,0,,
current20,TS,6,scope_accept_high,diagnostic_3rows_2buildings,100,62,56,0.4642857142857143,0.38696761934625934
current20,TS,6,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,TS,6,scope_accept_low,diagnostic_3rows_2buildings,100,18,2,0.0,-0.052631578947368425
current20,TS,6,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,TS,6,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,1.0,1.0
current20,TS,6,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,TS,6,scope_reject_low,diagnostic_3rows_2buildings,100,43,41,0.0,-0.07344632768361582
current20,TS,6,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,TS,6,time_high,diagnostic_3rows_2buildings,100,69,3,1.0,1.0
current20,TS,6,time_high,primary_6rows_3buildings,100,0,0,,
current20,TS,6,time_low,diagnostic_3rows_2buildings,100,69,68,0.6,0.5480673934588701
current20,TS,6,time_low,primary_6rows_3buildings,100,0,0,,
current20,TS,7,scope_accept_high,diagnostic_3rows_2buildings,100,58,52,0.5,0.43099575742450713
current20,TS,7,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,TS,7,scope_accept_low,diagnostic_3rows_2buildings,100,9,0,1.0,1.0
current20,TS,7,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,TS,7,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,1.0,1.0
current20,TS,7,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,TS,7,scope_reject_low,diagnostic_3rows_2buildings,100,30,28,0.0,-0.08416547788873038
current20,TS,7,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,TS,7,time_high,diagnostic_3rows_2buildings,100,69,1,1.0,1.0
current20,TS,7,time_high,primary_6rows_3buildings,100,0,0,,
current20,TS,7,time_low,diagnostic_3rows_2buildings,100,69,66,0.6,0.5480673934588701
current20,TS,7,time_low,primary_6rows_3buildings,100,0,0,,
current20,TS,8,scope_accept_high,diagnostic_3rows_2buildings,100,47,39,0.6666666666666666,0.6386115073704232
current20,TS,8,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,TS,8,scope_accept_low,diagnostic_3rows_2buildings,100,2,0,1.0,1.0
current20,TS,8,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,TS,8,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,1.0,1.0
current20,TS,8,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,TS,8,scope_reject_low,diagnostic_3rows_2buildings,100,18,16,0.0,-0.052631578947368425
current20,TS,8,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,TS,8,time_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,TS,8,time_high,primary_6rows_3buildings,100,0,0,,
current20,TS,8,time_low,diagnostic_3rows_2buildings,100,69,65,0.75,0.7202042018456706
current20,TS,8,time_low,primary_6rows_3buildings,100,0,0,,
current20,TS,9,scope_accept_high,diagnostic_3rows_2buildings,100,47,39,0.6666666666666666,0.6386115073704232
