cohort,model,groups,group,support,attempts,available,both_at_least_2,jaccard_median,chance_jaccard_median,adjusted_jaccard_median
all26,Q,10,4,diagnostic_3rows_2buildings,100,100,89,0.0,0.07095238095238095,-0.04166666666666667
all26,Q,10,4,primary_6rows_3buildings,100,100,85,0.0,0.066,-0.04166666666666667
all26,Q,10,5,diagnostic_3rows_2buildings,100,100,94,0.14285714285714285,0.08408695652173913,0.057462890447135956
all26,Q,10,5,primary_6rows_3buildings,100,100,94,0.14285714285714285,0.08408695652173913,0.05394219159978122
all26,Q,10,6,diagnostic_3rows_2buildings,100,100,99,0.14285714285714285,0.09551242236024844,0.057462890447135956
all26,Q,10,6,primary_6rows_3buildings,100,100,99,0.14285714285714285,0.09551242236024844,0.057462890447135956
all26,Q,10,7,diagnostic_3rows_2buildings,100,100,87,0.09545454545454546,0.07504347826086956,-0.03327645147206431
all26,Q,10,7,primary_6rows_3buildings,100,100,89,0.14285714285714285,0.07507114624505928,0.05042149275242648
all26,Q,10,8,diagnostic_3rows_2buildings,100,100,39,0.0,0.04,-0.04166666666666667
all26,Q,10,8,primary_6rows_3buildings,100,100,42,0.0,0.04,-0.04166666666666667
all26,Q,10,9,diagnostic_3rows_2buildings,100,100,3,0.5,0.04,0.4791666666666667
all26,Q,10,9,primary_6rows_3buildings,100,100,7,0.5,0.04,0.4791666666666667
all26,Q,10,10,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,Q,10,10,primary_6rows_3buildings,100,100,0,1.0,0.04,1.0
all26,Q,11,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,Q,11,1,primary_6rows_3buildings,100,100,0,1.0,0.04,1.0
all26,Q,11,2,diagnostic_3rows_2buildings,100,100,6,0.0,0.04,-0.04166666666666667
all26,Q,11,2,primary_6rows_3buildings,100,100,6,0.08333333333333333,0.04,0.02424720719010095
all26,Q,11,3,diagnostic_3rows_2buildings,100,100,33,0.0,0.04,-0.04166666666666667
all26,Q,11,3,primary_6rows_3buildings,100,100,32,0.0,0.04,-0.04166666666666667
all26,Q,11,4,diagnostic_3rows_2buildings,100,100,75,0.0,0.06166666666666667,-0.04166666666666667
all26,Q,11,4,primary_6rows_3buildings,100,100,72,0.0,0.06166666666666667,-0.04166666666666667
all26,Q,11,5,diagnostic_3rows_2buildings,100,100,87,0.1111111111111111,0.06888888888888889,0.013060852307774816
all26,Q,11,5,primary_6rows_3buildings,100,100,84,0.1111111111111111,0.06888888888888889,0.013060852307774816
all26,Q,11,6,diagnostic_3rows_2buildings,100,100,95,0.1,0.08408695652173913,-0.023921969600208794
all26,Q,11,6,primary_6rows_3buildings,100,100,95,0.045454545454545456,0.08408695652173913,-0.04166666666666667
all26,Q,11,7,diagnostic_3rows_2buildings,100,100,89,0.14285714285714285,0.08408695652173913,0.057462890447135956
all26,Q,11,7,primary_6rows_3buildings,100,100,89,0.14285714285714285,0.08408695652173913,0.057462890447135956
all26,Q,11,8,diagnostic_3rows_2buildings,100,100,67,0.0,0.06166666666666667,-0.04166666666666667
all26,Q,11,8,primary_6rows_3buildings,100,100,69,0.0,0.06166666666666667,-0.04166666666666667
all26,Q,11,9,diagnostic_3rows_2buildings,100,100,27,0.0,0.04,-0.04166666666666667
all26,Q,11,9,primary_6rows_3buildings,100,100,28,0.0,0.04,-0.04166666666666667
all26,Q,11,10,diagnostic_3rows_2buildings,100,100,1,0.5,0.04,0.4791666666666667
all26,Q,11,10,primary_6rows_3buildings,100,100,2,0.5,0.04,0.4791666666666667
all26,Q,11,11,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,Q,11,11,primary_6rows_3buildings,100,100,0,1.0,0.04,1.0
all26,Q,12,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,Q,12,1,primary_6rows_3buildings,100,100,0,1.0,0.04,1.0
all26,Q,12,2,diagnostic_3rows_2buildings,100,100,5,0.0,0.04,-0.04166666666666667
all26,Q,12,2,primary_6rows_3buildings,100,100,5,0.0,0.04,-0.04166666666666667
all26,Q,12,3,diagnostic_3rows_2buildings,100,100,26,0.0,0.04,-0.04166666666666667
all26,Q,12,3,primary_6rows_3buildings,100,100,25,0.0,0.04,-0.04166666666666667
all26,Q,12,4,diagnostic_3rows_2buildings,100,100,58,0.0,0.05444444444444444,-0.04166666666666667
all26,Q,12,4,primary_6rows_3buildings,100,100,57,0.0,0.05444444444444444,-0.04166666666666667
all26,Q,12,5,diagnostic_3rows_2buildings,100,100,78,0.0,0.06166666666666667,-0.04166666666666667
all26,Q,12,5,primary_6rows_3buildings,100,100,75,0.0,0.06166666666666667,-0.04166666666666667
all26,Q,12,6,diagnostic_3rows_2buildings,100,100,77,0.0,0.066,-0.04166666666666667
all26,Q,12,6,primary_6rows_3buildings,100,100,76,0.0,0.066,-0.04166666666666667
all26,Q,12,7,diagnostic_3rows_2buildings,100,100,85,0.125,0.07310185185185185,0.026127113949479377
all26,Q,12,7,primary_6rows_3buildings,100,100,86,0.125,0.07437359098228663,0.01965280984886347
all26,Q,12,8,diagnostic_3rows_2buildings,100,100,76,0.0,0.066,-0.04166666666666667
all26,Q,12,8,primary_6rows_3buildings,100,100,79,0.125,0.066,0.03417734494233684
all26,Q,12,9,diagnostic_3rows_2buildings,100,100,51,0.0,0.05444444444444444,-0.04166666666666667
all26,Q,12,9,primary_6rows_3buildings,100,100,49,0.0,0.043478260869565216,-0.04166666666666667
all26,Q,12,10,diagnostic_3rows_2buildings,100,100,15,0.0,0.04,-0.04166666666666667
all26,Q,12,10,primary_6rows_3buildings,100,100,16,0.0,0.04,-0.04166666666666667
all26,Q,12,11,diagnostic_3rows_2buildings,100,100,1,0.5,0.04,0.4791666666666667
all26,Q,12,11,primary_6rows_3buildings,100,100,1,0.5,0.04,0.4791666666666667
all26,Q,12,12,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,Q,12,12,primary_6rows_3buildings,100,100,0,1.0,0.04,1.0
all26,QB,2,1,diagnostic_3rows_2buildings,100,100,100,1.0,0.9232,1.0
all26,QB,2,1,primary_6rows_3buildings,100,91,91,0.7619047619047619,0.75,0.11347517730496444
all26,QB,2,2,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,QB,2,2,primary_6rows_3buildings,100,91,2,0.1111111111111111,0.04,0.07407407407407406
all26,QB,3,1,diagnostic_3rows_2buildings,100,100,100,0.5217391304347826,0.4306726035771562,0.14868489286618314
all26,QB,3,1,primary_6rows_3buildings,100,91,87,0.3125,0.17333333333333334,0.12037037037037035
all26,QB,3,2,diagnostic_3rows_2buildings,100,100,100,0.4472222222222222,0.22394829176256997,0.17790703562170257
all26,QB,3,2,primary_6rows_3buildings,100,91,85,0.38095238095238093,0.25,0.08028197069519555
all26,QB,3,3,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,QB,3,3,primary_6rows_3buildings,100,91,0,1.0,0.04,1.0
all26,QB,4,1,diagnostic_3rows_2buildings,100,100,95,0.1380952380952381,0.13861660079051383,-0.027016115379685457
all26,QB,4,1,primary_6rows_3buildings,100,89,79,0.15384615384615385,0.12669473383759097,0.0720713670866265
all26,QB,4,2,diagnostic_3rows_2buildings,100,100,99,0.19375,0.09934782608695653,0.08398275418593056
all26,QB,4,2,primary_6rows_3buildings,100,89,70,0.2,0.08408695652173913,0.08599141951128521
all26,QB,4,3,diagnostic_3rows_2buildings,100,100,100,0.8,0.1988565459509222,0.742285213888337
all26,QB,4,3,primary_6rows_3buildings,100,89,87,0.625,0.21206738489534413,0.5595289605756505
all26,QB,4,4,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,QB,4,4,primary_6rows_3buildings,100,89,0,1.0,0.04,1.0
all26,QB,5,1,diagnostic_3rows_2buildings,100,100,93,0.3798076923076923,0.07609316770186336,0.29931319280586854
all26,QB,5,1,primary_6rows_3buildings,100,88,77,0.4,0.08371014492753623,0.35026228511959345
all26,QB,5,2,diagnostic_3rows_2buildings,100,100,90,0.5,0.07545454545454545,0.4472008103143402
all26,QB,5,2,primary_6rows_3buildings,100,88,66,0.3333333333333333,0.07504347826086956,0.30025133829481654
all26,QB,5,3,diagnostic_3rows_2buildings,100,100,100,0.3,0.18399929035668583,0.18891445052477424
all26,QB,5,3,primary_6rows_3buildings,100,88,81,0.2264957264957265,0.16111111111111112,0.0910841706438453
all26,QB,5,4,diagnostic_3rows_2buildings,100,100,95,0.8,0.18958326556599908,0.742285213888337
all26,QB,5,4,primary_6rows_3buildings,100,88,87,0.6666666666666666,0.20353539036508375,0.5952420811642511
all26,QB,5,5,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,QB,5,5,primary_6rows_3buildings,100,88,0,1.0,0.04,1.0
all26,QB,6,1,diagnostic_3rows_2buildings,100,100,83,0.4,0.06888888888888889,0.3449159783537454
all26,QB,6,1,primary_6rows_3buildings,100,88,69,0.4,0.06888888888888889,0.3556085918854415
all26,QB,6,2,diagnostic_3rows_2buildings,100,100,65,0.3333333333333333,0.06888888888888889,0.30025133829481654
all26,QB,6,2,primary_6rows_3buildings,100,88,53,0.17424242424242425,0.07064935064935066,0.0669999903291007
all26,QB,6,3,diagnostic_3rows_2buildings,100,100,94,0.2,0.09551242236024844,0.13470993117010818
all26,QB,6,3,primary_6rows_3buildings,100,88,68,0.1,0.08185111989459815,0.0
all26,QB,6,4,diagnostic_3rows_2buildings,100,100,98,0.08333333333333333,0.12715247335010182,-0.06739079036559104
all26,QB,6,4,primary_6rows_3buildings,100,88,83,0.08712121212121213,0.12715247335010182,-0.06448072106690035
all26,QB,6,5,diagnostic_3rows_2buildings,100,100,73,0.25,0.10242512077294687,0.19032387045181925
all26,QB,6,5,primary_6rows_3buildings,100,88,64,0.31666666666666665,0.11542348955392434,0.21451843593881442
all26,QB,6,6,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,QB,6,6,primary_6rows_3buildings,100,88,0,1.0,0.04,1.0
all26,QB,7,1,diagnostic_3rows_2buildings,100,100,72,0.4,0.06166666666666667,0.3556085918854415
all26,QB,7,1,primary_6rows_3buildings,100,88,58,0.4,0.066,0.3556085918854415
all26,QB,7,2,diagnostic_3rows_2buildings,100,100,59,0.11805555555555555,0.066,0.01818432036199319
all26,QB,7,2,primary_6rows_3buildings,100,88,50,0.11805555555555555,0.06888888888888889,0.015147664320350746
all26,QB,7,3,diagnostic_3rows_2buildings,100,100,77,0.16666666666666666,0.06888888888888889,0.08303882502812195
all26,QB,7,3,primary_6rows_3buildings,100,88,50,0.16666666666666666,0.06166666666666667,0.10027417332164623
all26,QB,7,4,diagnostic_3rows_2buildings,100,100,91,0.10555555555555556,0.10620383963862226,-0.02028597830971946
all26,QB,7,4,primary_6rows_3buildings,100,88,72,0.10795454545454546,0.0964281479390175,0.01038575667655785
all26,QB,7,5,diagnostic_3rows_2buildings,100,100,91,0.14285714285714285,0.11395529482856176,0.038557850147999714
all26,QB,7,5,primary_6rows_3buildings,100,88,73,0.10555555555555556,0.121378778916046,-0.031254164991415694
all26,QB,7,6,diagnostic_3rows_2buildings,100,100,40,0.2,0.04,0.15213665393196027
all26,QB,7,6,primary_6rows_3buildings,100,88,41,0.2,0.06744444444444445,0.14506780870806568
all26,QB,7,7,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,QB,7,7,primary_6rows_3buildings,100,88,0,1.0,0.04,1.0
all26,QB,8,1,diagnostic_3rows_2buildings,100,100,62,0.5,0.06166666666666667,0.4556785639386467
all26,QB,8,1,primary_6rows_3buildings,100,86,53,0.5,0.06166666666666667,0.4518570536828964
all26,QB,8,2,diagnostic_3rows_2buildings,100,100,55,0.10555555555555556,0.06166666666666667,0.013320175036676696
all26,QB,8,2,primary_6rows_3buildings,100,86,47,0.10555555555555556,0.06659683794466403,0.0
all26,QB,8,3,diagnostic_3rows_2buildings,100,100,67,0.25,0.06166666666666667,0.20071047957371224
all26,QB,8,3,primary_6rows_3buildings,100,86,40,0.16666666666666666,0.05663398692810458,0.05932782942585624
all26,QB,8,4,diagnostic_3rows_2buildings,100,100,82,0.0,0.07310185185185185,-0.04166666666666667
all26,QB,8,4,primary_6rows_3buildings,100,86,59,0.0,0.07119047619047619,-0.04166666666666667
all26,QB,8,5,diagnostic_3rows_2buildings,100,100,90,0.038461538461538464,0.09551242236024844,-0.04166666666666667
all26,QB,8,5,primary_6rows_3buildings,100,86,72,0.038461538461538464,0.09551242236024844,-0.043560606060606064
all26,QB,8,6,diagnostic_3rows_2buildings,100,100,73,0.14285714285714285,0.08408695652173913,0.057462890447135956
all26,QB,8,6,primary_6rows_3buildings,100,86,56,0.1,0.09181253529079617,-0.03918555310839333
all26,QB,8,7,diagnostic_3rows_2buildings,100,100,21,0.2,0.04,0.16666666666666669
all26,QB,8,7,primary_6rows_3buildings,100,86,24,0.2,0.042572463768115944,0.16356107660455485
all26,QB,8,8,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,QB,8,8,primary_6rows_3buildings,100,86,0,1.0,0.04,1.0
all26,QB,9,1,diagnostic_3rows_2buildings,100,100,49,0.5,0.04,0.47191738044254106
all26,QB,9,1,primary_6rows_3buildings,100,86,39,0.5,0.05444444444444444,0.46770833333333334
all26,QB,9,2,diagnostic_3rows_2buildings,100,100,56,0.0,0.06166666666666667,-0.04166666666666667
all26,QB,9,2,primary_6rows_3buildings,100,86,44,0.0,0.06425,-0.023270871744023543
all26,QB,9,3,diagnostic_3rows_2buildings,100,100,50,0.1,0.04722222222222222,-0.0037884679147752918
all26,QB,9,3,primary_6rows_3buildings,100,86,32,0.0,0.05263157894736842,-0.002701859008170166
all26,QB,9,4,diagnostic_3rows_2buildings,100,100,74,0.0,0.066,-0.04166666666666667
all26,QB,9,4,primary_6rows_3buildings,100,86,53,0.0,0.06166666666666667,-0.04166666666666667
all26,QB,9,5,diagnostic_3rows_2buildings,100,100,86,0.0,0.08734368530020703,-0.04166666666666667
all26,QB,9,5,primary_6rows_3buildings,100,86,62,0.0,0.08187134502923976,-0.05413499126972081
all26,QB,9,6,diagnostic_3rows_2buildings,100,100,87,0.0,0.08734368530020703,-0.05792465049416264
all26,QB,9,6,primary_6rows_3buildings,100,86,70,0.0,0.08708107224583198,-0.04545454545454545
all26,QB,9,7,diagnostic_3rows_2buildings,100,100,51,0.1111111111111111,0.05444444444444444,0.004092887743197199
all26,QB,9,7,primary_6rows_3buildings,100,86,39,0.0,0.06553968253968254,-0.04166666666666667
all26,QB,9,8,diagnostic_3rows_2buildings,100,100,8,0.2,0.04,0.16666666666666669
all26,QB,9,8,primary_6rows_3buildings,100,86,11,0.2,0.04,0.16190476190476188
all26,QB,9,9,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,QB,9,9,primary_6rows_3buildings,100,86,0,1.0,0.04,1.0
all26,QB,10,1,diagnostic_3rows_2buildings,100,100,41,0.5,0.04,0.4791666666666667
all26,QB,10,1,primary_6rows_3buildings,100,81,34,0.5,0.05263157894736842,0.47500000000000003
all26,QB,10,2,diagnostic_3rows_2buildings,100,100,45,0.0,0.04,-0.04166666666666667
all26,QB,10,2,primary_6rows_3buildings,100,81,36,0.0,0.05444444444444444,-0.04166666666666667
all26,QB,10,3,diagnostic_3rows_2buildings,100,100,45,0.0,0.04,-0.04166666666666667
all26,QB,10,3,primary_6rows_3buildings,100,81,26,0.0,0.043478260869565216,-0.04166666666666667
all26,QB,10,4,diagnostic_3rows_2buildings,100,100,60,0.0,0.058055555555555555,-0.04166666666666667
all26,QB,10,4,primary_6rows_3buildings,100,81,44,0.0,0.06166666666666667,-0.043478260869565216
all26,QB,10,5,diagnostic_3rows_2buildings,100,100,68,0.0,0.06166666666666667,-0.04166666666666667
all26,QB,10,5,primary_6rows_3buildings,100,81,42,0.0,0.05928853754940712,-0.04166666666666667
all26,QB,10,6,diagnostic_3rows_2buildings,100,100,88,0.0,0.08408695652173913,-0.04166666666666667
all26,QB,10,6,primary_6rows_3buildings,100,81,66,0.0,0.0818746470920384,-0.05
all26,QB,10,7,diagnostic_3rows_2buildings,100,100,74,0.0,0.07095238095238095,-0.04166666666666667
all26,QB,10,7,primary_6rows_3buildings,100,81,63,0.0,0.07504347826086956,-0.04166666666666667
all26,QB,10,8,diagnostic_3rows_2buildings,100,100,28,0.0,0.04,-0.04166666666666667
all26,QB,10,8,primary_6rows_3buildings,100,81,21,0.0,0.04,-0.04166666666666667
all26,QB,10,9,diagnostic_3rows_2buildings,100,100,2,0.2,0.04,0.16666666666666669
all26,QB,10,9,primary_6rows_3buildings,100,81,5,0.25,0.04,0.21875
all26,QB,10,10,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,QB,10,10,primary_6rows_3buildings,100,81,0,1.0,0.04,1.0
all26,QB,11,1,diagnostic_3rows_2buildings,100,100,29,0.5,0.04,0.4791666666666667
all26,QB,11,1,primary_6rows_3buildings,100,81,19,0.5,0.043478260869565216,0.4772727272727273
all26,QB,11,2,diagnostic_3rows_2buildings,100,100,39,0.0,0.04,-0.04166666666666667
all26,QB,11,2,primary_6rows_3buildings,100,81,29,0.0,0.043478260869565216,-0.04166666666666667
all26,QB,11,3,diagnostic_3rows_2buildings,100,100,32,0.0,0.04,-0.04166666666666667
all26,QB,11,3,primary_6rows_3buildings,100,81,22,0.0,0.043478260869565216,-0.04166666666666667
all26,QB,11,4,diagnostic_3rows_2buildings,100,100,49,0.0,0.04631578947368421,-0.04166666666666667
all26,QB,11,4,primary_6rows_3buildings,100,81,29,0.0,0.045454545454545456,-0.04166666666666667
all26,QB,11,5,diagnostic_3rows_2buildings,100,100,54,0.0,0.05444444444444444,-0.04166666666666667
all26,QB,11,5,primary_6rows_3buildings,100,81,36,0.0,0.05263157894736842,-0.04166666666666667
all26,QB,11,6,diagnostic_3rows_2buildings,100,100,72,0.0,0.066,-0.04166666666666667
all26,QB,11,6,primary_6rows_3buildings,100,81,50,0.0,0.066,-0.04545454545454545
all26,QB,11,7,diagnostic_3rows_2buildings,100,100,85,0.0,0.07095238095238095,-0.057579318448883664
all26,QB,11,7,primary_6rows_3buildings,100,81,66,0.0,0.07193675889328063,-0.057579318448883664
all26,QB,11,8,diagnostic_3rows_2buildings,100,100,72,0.13392857142857142,0.06383333333333334,0.04503215424861562
all26,QB,11,8,primary_6rows_3buildings,100,81,60,0.0,0.066,-0.04166666666666667
all26,QB,11,9,diagnostic_3rows_2buildings,100,100,15,0.0,0.04,-0.04166666666666667
all26,QB,11,9,primary_6rows_3buildings,100,81,15,0.0,0.04,-0.04166666666666667
all26,QB,11,10,diagnostic_3rows_2buildings,100,100,1,0.25,0.04,0.21875
all26,QB,11,10,primary_6rows_3buildings,100,81,1,0.25,0.04,0.21875
all26,QB,11,11,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,QB,11,11,primary_6rows_3buildings,100,81,0,1.0,0.04,1.0
all26,QB,12,1,diagnostic_3rows_2buildings,100,100,18,0.5,0.04,0.4791666666666667
all26,QB,12,1,primary_6rows_3buildings,100,78,13,0.5,0.04,0.4791666666666667
all26,QB,12,2,diagnostic_3rows_2buildings,100,100,28,0.0,0.04,-0.04166666666666667
all26,QB,12,2,primary_6rows_3buildings,100,78,21,0.0,0.04,-0.04166666666666667
all26,QB,12,3,diagnostic_3rows_2buildings,100,100,29,0.0,0.04,-0.04166666666666667
all26,QB,12,3,primary_6rows_3buildings,100,78,24,0.0,0.04,-0.04166666666666667
all26,QB,12,4,diagnostic_3rows_2buildings,100,100,29,0.0,0.04,-0.04166666666666667
all26,QB,12,4,primary_6rows_3buildings,100,78,17,0.0,0.04,-0.04166666666666667
all26,QB,12,5,diagnostic_3rows_2buildings,100,100,44,0.0,0.04,-0.04166666666666667
all26,QB,12,5,primary_6rows_3buildings,100,78,32,0.0,0.046536796536796536,-0.04166666666666667
all26,QB,12,6,diagnostic_3rows_2buildings,100,100,66,0.0,0.06166666666666667,-0.04166666666666667
all26,QB,12,6,primary_6rows_3buildings,100,78,44,0.0,0.06166666666666667,-0.04545454545454545
all26,QB,12,7,diagnostic_3rows_2buildings,100,100,68,0.0,0.06166666666666667,-0.04166666666666667
all26,QB,12,7,primary_6rows_3buildings,100,78,48,0.0,0.06166666666666667,-0.043560606060606064
all26,QB,12,8,diagnostic_3rows_2buildings,100,100,76,0.0,0.06166666666666667,-0.04166666666666667
all26,QB,12,8,primary_6rows_3buildings,100,78,52,0.0,0.06166666666666667,-0.04166666666666667
all26,QB,12,9,diagnostic_3rows_2buildings,100,100,60,0.0,0.06166666666666667,-0.04166666666666667
all26,QB,12,9,primary_6rows_3buildings,100,78,48,0.0,0.06166666666666667,-0.04166666666666667
all26,QB,12,10,diagnostic_3rows_2buildings,100,100,9,0.0,0.04,-0.04166666666666667
all26,QB,12,10,primary_6rows_3buildings,100,78,9,0.0,0.04,-0.04166666666666667
all26,QB,12,11,diagnostic_3rows_2buildings,100,100,1,0.3333333333333333,0.04,0.3055555555555556
all26,QB,12,11,primary_6rows_3buildings,100,78,0,0.3333333333333333,0.04,0.3055555555555556
all26,QB,12,12,diagnostic_3rows_2buildings,100,100,0,1.0,0.04,1.0
all26,QB,12,12,primary_6rows_3buildings,100,78,0,1.0,0.04,1.0
all26,QS,2,1,diagnostic_3rows_2buildings,100,69,69,1.0,0.9232,1.0
all26,QS,2,1,primary_6rows_3buildings,100,0,0,,,
all26,QS,2,2,diagnostic_3rows_2buildings,100,69,1,1.0,0.04,1.0
all26,QS,2,2,primary_6rows_3buildings,100,0,0,,,
all26,QS,3,1,diagnostic_3rows_2buildings,100,69,69,0.5,0.3915004233644255,0.16333423442875214
all26,QS,3,1,primary_6rows_3buildings,100,0,0,,,
all26,QS,3,2,diagnostic_3rows_2buildings,100,69,67,0.26666666666666666,0.1128659420289855,0.13403987074065948
all26,QS,3,2,primary_6rows_3buildings,100,0,0,,,
all26,QS,3,3,diagnostic_3rows_2buildings,100,69,0,1.0,0.04,1.0
all26,QS,3,3,primary_6rows_3buildings,100,0,0,,,
all26,QS,4,1,diagnostic_3rows_2buildings,100,69,69,0.42105263157894735,0.29366902877966994,0.21028687187762882
