pair_id,image_a,image_b,building,relation_eligible,max_same_capture_angle,median_same_capture_angle,median_center_distance,max_center_distance,predicted_capture_baseline,center_spread_over_baseline,passes_rotation_consistency_at_5deg,passes_rotation_consistency_at_10deg,passes_rotation_consistency_at_20deg,passes_rotation_consistency_at_40deg,rotation_consistency_is_necessary_not_sufficient,all_projectable_candidates,all_predicted_depth_agreement_0.01,all_predicted_depth_agreement_0.05,all_predicted_depth_agreement_0.1,all_relative_depth_error_median,nadir_excluded_projectable_candidates,nadir_excluded_predicted_depth_agreement_0.01,nadir_excluded_predicted_depth_agreement_0.05,nadir_excluded_predicted_depth_agreement_0.1,nadir_excluded_relative_depth_error_median
pair0267,wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090,wc2JMjhGNzB,False,174.029176752,48.2058241805,0.316835969687,0.871224403381,0.497036486864,1.75283789635,False,False,False,False,True,43764,0.0396901562928,0.250822593913,0.371538250617,0.191891022027,41893,0.0399112023488,0.255221636073,0.374000429666,0.195008635521
pair0268,wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,False,132.201836541,26.0499247417,0.342973947525,1.06729853153,0.818564116955,1.30386674404,False,False,False,False,True,38207,0.0763472662078,0.313633627346,0.445049336509,0.122411876917,36703,0.0794757921696,0.326431081928,0.462959431109,0.115008689463
pair0269,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,wc2JMjhGNzB,True,75.2101264854,30.9435412241,0.259034991264,0.686867833138,1.33943080902,0.512805759907,False,False,False,False,True,44692,0.107401772129,0.208426564038,0.353307079567,0.171807155013,42596,0.11240492065,0.217766926472,0.365409897643,0.163508310914
pair0270,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,False,179.54174008,43.9341066047,0.246680766344,0.545996844769,0.558208227158,0.978123962879,False,False,False,False,True,43718,0.0196944050506,0.0954069262089,0.19241502356,0.318066462874,42909,0.0200657204782,0.0972057144189,0.196042788226,0.311174750328
pair0271,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,False,148.46774879,33.5496683659,0.496219396591,1.22156953812,0.974948883057,1.25295758247,False,False,False,False,True,45869,0.0587324772722,0.248359458458,0.391440842399,0.153680637479,43967,0.061273227648,0.258944208156,0.405736120272,0.144979342818
pair0272,wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635,wc2JMjhGNzB,True,151.981055982,43.5305455619,0.327206671238,0.971622347832,1.38980281353,0.699108064175,False,False,False,False,True,43705,0.0603821073104,0.294771765244,0.456149182016,0.119027800858,41276,0.0623606938657,0.304656458959,0.467826339762,0.114017084241
pair0273,wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09,wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940,wc2JMjhGNzB,False,148.173233484,53.1472006067,0.380341053009,0.729544878006,1.08104550838,0.674851238728,False,False,False,False,True,46026,0.0314604788598,0.122517707383,0.226871768131,0.219783000648,43778,0.0323221709534,0.125611037507,0.230161268217,0.214878104627
pair0274,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c,wc2JMjhGNzB,False,76.8652316174,37.3018032377,0.318395853043,0.967976510525,0.576977491379,1.67766773701,False,False,False,False,True,48595,0.0305586994547,0.134849264328,0.279802448812,0.238905265927,45296,0.0300026492406,0.124646767927,0.266005828329,0.262195393443
pair0275,wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,False,179.660239817,96.4005843733,0.369940817356,0.960997998714,0.971009790897,0.989689290524,False,False,False,False,True,51173,0.0207922146444,0.115979129619,0.251558439021,0.208958014846,48749,0.021251717984,0.118587047939,0.25536934091,0.206586763263
pair0276,wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c,wc2JMjhGNzB,True,164.185499329,60.2143387594,0.275944232941,0.82401829958,0.347389817238,2.37202787399,False,False,False,False,True,38937,0.04032154506,0.145722577497,0.244266379023,0.331701129675,38222,0.0410758202083,0.148448537491,0.248835749045,0.31949660182
pair0277,wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9,wc2JMjhGNzB,False,169.111287705,34.9292777909,0.395534157753,1.24659895897,1.08942186832,1.14427566528,False,False,False,False,True,66065,0.0377961098918,0.224233709226,0.445364413835,0.135216072202,62880,0.0390903307888,0.231838422392,0.461816157761,0.118770759553
pair0278,wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9,wc2JMjhGNzB,False,144.326082983,70.2978213145,0.254136741161,0.638965904713,0.387192457914,1.65025401115,False,False,False,False,True,52426,0.0273528401938,0.142944340594,0.245336283523,0.310793459415,49341,0.0284753045135,0.148335056039,0.251210960459,0.299088358879
pair0279,wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,True,170.311369996,86.2799057383,0.368515849113,1.13815295696,0.301942080259,3.7694413662,False,False,False,False,True,54428,0.0171786580437,0.0987359447343,0.223175571397,0.286905795336,51616,0.0175914445133,0.101615778053,0.230141816491,0.281888946891
pair0280,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c,wc2JMjhGNzB,False,178.657530192,38.1903368321,0.295329868793,1.18785262108,1.45500648022,0.816389918327,False,False,False,False,True,40732,0.0450505744869,0.144824707846,0.316139644506,0.143369317055,38918,0.0467906881135,0.150136183771,0.326558404851,0.140064068139
pair0281,wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,wc2JMjhGNzB,False,177.752844802,93.8252152771,0.196283519268,0.436940699816,0.116021893919,3.76601934433,False,False,False,False,True,41444,0.0124746646077,0.0605877811022,0.107759868739,0.716977924109,38180,0.00785751702462,0.0360921948664,0.0672865374542,0.789337694645
pair0282,wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940,wc2JMjhGNzB_eae0ac9f6c5b4764a91c789f14a8c2eb,wc2JMjhGNzB,False,177.563117619,52.8035789428,0.421905219555,1.26910483837,1.03531074524,1.22582018375,False,False,False,False,True,37283,0.0225571976504,0.14851272698,0.232062870477,0.364053994417,35923,0.0234111850347,0.154135233694,0.240848481474,0.345775276423
pair0283,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,False,145.941584715,71.5918768594,0.348499238491,0.646785676479,1.16611874104,0.554648220539,False,False,False,False,True,49186,0.0251494327654,0.169804415891,0.299231488635,0.181298665702,47677,0.0256308073075,0.173144283407,0.296935629339,0.184274718165
pair0284,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,False,166.574936477,112.710078056,0.44207456708,1.29143750668,0.744330763817,1.73503172398,False,False,False,False,True,44642,0.0311589982528,0.263675462569,0.415147170826,0.134549632668,39426,0.0335058083498,0.285674428042,0.447166844214,0.11959920451
pair0285,x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077,x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037,x8F5xyUWy9e,False,80.1569573698,39.3841698309,0.289779901505,0.541109621525,1.02760732174,0.526572346687,False,False,False,False,True,42725,0.0518665886483,0.297226448215,0.444517261556,0.119123391807,40218,0.0541299915461,0.310507732856,0.463150827987,0.111958306283
pair0286,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b,x8F5xyUWy9e,False,117.633807932,58.6105815675,0.42707836628,0.759388804436,0.926072597504,0.820010006428,False,False,False,False,True,52730,0.0445097667362,0.205366963778,0.431405272141,0.125370852649,50725,0.0443173977329,0.2067619517,0.438620009857,0.121456161141
pair0287,x8F5xyUWy9e_46b120dde4004bf9ada90cf967c0585b,x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,x8F5xyUWy9e,False,124.41269392,28.9405308377,0.44890114665,0.942180275917,0.67444217205,1.39697706699,False,False,False,False,True,47418,0.0621493947446,0.335737483656,0.530536926905,0.0850710980594,46133,0.0636420783387,0.343810287647,0.542973576399,0.0811687931418
pair0288,x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,x8F5xyUWy9e_c66bbecc057b41a8bb2eaa76c6f072a2,x8F5xyUWy9e,False,121.597529937,62.782208121,0.36143052578,0.848582327366,1.10560595989,0.76752692461,False,False,False,False,True,59222,0.0427206105839,0.181706122725,0.322684137652,0.171498999,54193,0.0455593895891,0.192294207739,0.341778458472,0.153241574764
pair0289,x8F5xyUWy9e_61dabfb7fecf4f328ad300a6f4b96037,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,x8F5xyUWy9e,False,95.4794517103,35.4818625559,0.281864851713,0.723516523838,0.989730715752,0.731023609638,False,False,False,False,True,38827,0.0646972467613,0.362969067917,0.575862157777,0.0761462524533,36722,0.0668536572082,0.379391100703,0.60247263221,0.0714545100927
pair0290,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,False,54.5410075667,28.267687853,0.274412512779,0.530167877674,0.751567363739,0.705416321754,False,False,False,False,True,42208,0.0605098559515,0.272010045489,0.436694465504,0.126098401845,40821,0.06023860268,0.275005511869,0.442713309326,0.123544514179
pair0291,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,False,137.903952407,32.5755472124,0.356057316065,0.766197443008,1.35514497757,0.565398871899,False,False,False,False,True,47413,0.0618184886002,0.253833336849,0.487714339949,0.102981418371,45292,0.058840413318,0.24765963084,0.485626600724,0.103505708277
pair0292,yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2,yqstnuAEVhm,False,175.955059112,38.8958234406,0.235458403826,0.521339714527,0.879596054554,0.592703580856,False,False,False,False,True,47598,0.0410731543342,0.168578511702,0.229358376402,0.313492029905,43631,0.0416217826775,0.168229011483,0.220668790539,0.326781958342
pair0293,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,False,64.4220276862,25.1895881638,0.18148304522,0.646874785423,0.555542826653,1.1644012928,False,False,False,False,True,35739,0.0430901815943,0.178404544056,0.343882033633,0.156501755118,34366,0.0407961357155,0.167927602863,0.332508875051,0.160191059113
pair0294,yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2,yqstnuAEVhm_4ab11dce32f346b2becac29e0ac6e526,yqstnuAEVhm,False,171.887177878,54.6328715274,0.309479534626,1.10473632812,0.567412793636,1.94697117805,False,False,False,False,True,44865,0.0148668226903,0.0760057951633,0.187584977154,0.293698936701,41086,0.0148225672979,0.0714111862922,0.162099011829,0.307415410876
pair0295,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,yqstnuAEVhm,False,71.1131917173,26.8997684788,0.364252567291,0.601140677929,0.716525495052,0.838966190815,False,False,False,False,True,39373,0.0355827597592,0.170294364158,0.317222462093,0.210450559855,37114,0.0356738696988,0.170636417524,0.316861561675,0.220252074301
pair0296,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,yqstnuAEVhm,False,140.06089365,24.4047370325,0.435459047556,0.604629456997,0.95272564888,0.634631216526,False,False,False,False,True,48232,0.058094211312,0.289807596616,0.406576546691,0.140173487365,45859,0.0611003292702,0.304803855296,0.427157155629,0.130087897182
pair0297,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm_882f2a028ad249d49fdaabc1ddae789d,yqstnuAEVhm,False,70.1375003437,25.3027276254,0.401635825634,0.930425822735,0.941776812077,0.987947285175,False,False,False,False,True,44514,0.116996899852,0.394887001842,0.57563912477,0.0752507783473,40813,0.124813172274,0.411290520177,0.592972827285,0.070530205965
pair0298,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,True,90.2598347961,32.1205112415,0.314379930496,0.631739079952,0.547860205173,1.15310275555,False,False,False,False,True,31047,0.0297291203659,0.145875607949,0.296389345186,0.210394620895,29407,0.027510456694,0.137960349577,0.288876798041,0.21025569737
pair0299,yqstnuAEVhm_4ab11dce32f346b2becac29e0ac6e526,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,False,107.571421519,26.8787802617,0.33750718832,0.74325209856,1.11365401745,0.667399466038,False,False,False,False,True,45341,0.0654815729693,0.240466685781,0.451247215544,0.114861771464,43048,0.0678080282475,0.249488942576,0.469266864895,0.108350783587
pair0300,yqstnuAEVhm_559e923d612748dd8dce2557c3b4b675,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,False,172.85068868,18.2405341411,0.217987731099,0.756868004799,0.670745968819,1.12839734554,False,False,False,False,True,38061,0.0343396127269,0.180499724127,0.320590630829,0.190506696701,38009,0.0343865926491,0.180694046147,0.320950301244,0.190125674009
pair0301,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,yqstnuAEVhm_fc84c67a0ffd49cf8ffdc32df703bc86,yqstnuAEVhm,True,76.7045992581,22.4042546243,0.430852770805,0.709538578987,0.515164077282,1.3773059845,False,False,False,False,True,41760,0.0717432950192,0.314535440613,0.491714559387,0.103202626109,40768,0.0733908948195,0.321673861852,0.502845368917,0.099170923233
pair0302,yqstnuAEVhm_64ea2c01d6184c35a9575a3e585a9b75,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm,True,141.567011512,41.6256257851,0.300543576479,0.95909512043,0.89582246542,1.0706307888,False,False,False,False,True,42684,0.0379064754943,0.191102052291,0.394995782963,0.155553944409,39531,0.039639776378,0.199564898434,0.414358351673,0.143100619316
pair0303,yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,yqstnuAEVhm,False,135.134096719,39.5647926336,0.312675237656,0.691296160221,0.302837640047,2.28272867203,False,False,False,False,True,42145,0.0296357812315,0.146921342983,0.242757147942,0.294776618481,40184,0.0304349990046,0.150980489747,0.245246864424,0.320407643914
pair0304,yqstnuAEVhm_67429c0368af46509d43ac43dcb904e6,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,yqstnuAEVhm,False,176.043618308,63.5883551773,0.37205350399,0.793628036976,1.24333190918,0.638307452202,False,False,False,False,True,64217,0.00736565084012,0.0513571172742,0.104442748805,2.01133728027,61356,0.00770910750375,0.0537355759828,0.109182476041,2.07310593128
pair0305,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,False,162.825704023,42.3284669192,0.334019184113,0.551112055779,0.92642223835,0.594882130623,False,False,False,False,True,52645,0.0136575173331,0.0674328046348,0.160907968468,0.283244013786,50737,0.0135404142933,0.0665195025327,0.15992273883,0.284110724926
pair0306,yqstnuAEVhm_858240c249474a24b753d21b85056f23,yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,yqstnuAEVhm,False,125.822143822,25.7913188618,0.279822140932,0.612842202187,1.16027915478,0.528185129166,False,False,False,False,True,44340,0.0233198015336,0.131303563374,0.296797474064,0.216075673699,42212,0.0231450772292,0.130673742064,0.296005875107,0.218115158379
pair0307,yqstnuAEVhm_96960ce9646a41e4bc183d75327fe1c1,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,True,115.946863401,70.5437408509,0.365884155035,0.82823818922,0.435232549906,1.90297853947,False,False,False,False,True,49288,0.023352540172,0.140419574744,0.215204512255,0.30569177866,42681,0.0236170661418,0.14540427825,0.208172254633,0.333108305931
pair0308,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,True,179.966554462,71.455981447,0.316894650459,0.758184671402,0.810654878616,0.935274302959,False,False,False,False,True,50431,0.022109416827,0.118458884416,0.217247328032,0.381906718016,47877,0.0230382020594,0.122417862439,0.223844434697,0.369981110096
pair0309,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,True,69.2089798388,19.3559760997,0.322520047426,0.55871373415,1.08413219452,0.515355706215,False,False,False,False,True,46303,0.027665594022,0.157290024404,0.250026996091,0.261911809444,44138,0.0289999546876,0.164370836921,0.259640219312,0.255024939775
pair0310,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,True,177.490306084,21.0625024766,0.340399861336,0.897657990456,0.922170639038,0.973418533802,False,False,False,False,True,46920,0.037084398977,0.191346973572,0.334377664109,0.200970672071,44112,0.0369060573087,0.189336235038,0.327733949946,0.210556507111
pair0311,zsNo4HB9uLZ_38260e04f02546a6af3dcaf8689546a2,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,True,135.681528671,17.9820349921,0.336220681667,0.765630125999,0.718851268291,1.06507444382,False,False,False,False,True,48645,0.060478980368,0.203206907185,0.334299516908,0.180589079857,46681,0.0629378119578,0.211520747199,0.347464707268,0.169917866588
pair0312,zsNo4HB9uLZ_6472b7993a6e440a9d0e12b560ff4616,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,False,131.338457078,55.2770403387,0.313247323036,0.710778951645,0.861877322197,0.824686944485,False,False,False,False,True,45512,0.0316400070311,0.163011952892,0.312884513974,0.201665088534,42228,0.0313536042436,0.163232926021,0.312067822298,0.201966352761
pair0313,zsNo4HB9uLZ_7d1391357299496cbb82840960d05a66,zsNo4HB9uLZ_b5f873817a0b4b60b8447e96b0b4e955,zsNo4HB9uLZ,False,174.109741344,76.4474454449,0.264743536711,0.890604436398,0.145938485861,6.10260152817,False,False,False,False,True,61205,0.0103749693652,0.0573155787926,0.115088636549,0.354831069708,58352,0.0101967370441,0.0568618042226,0.111238689334,0.383690178394
pair0314,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ_b6ca0cc195da4688ba67fa53f0345b98,zsNo4HB9uLZ,True,109.323009604,42.3591665309,0.280473709106,0.717795908451,0.66475212574,1.07979488373,False,False,False,False,True,42456,0.020986433013,0.104154889768,0.210146975692,0.235750906169,41469,0.0207624972871,0.103064940076,0.20839663363,0.235927686095
pair0315,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ,True,135.041324876,33.4082145428,0.30779582262,1.02229976654,1.06912624836,0.956201195717,False,False,False,False,True,57554,0.0681446988915,0.235083573687,0.368540848594,0.176160603762,54242,0.0690240035397,0.236090114671,0.3724420191,0.171992368996
