family,baseline,algorithm,building,stratum,feature,grid,inner_loss,n_inner,dino_weight
all_models,main,ridge,e9zR4mvMWw7,复合／待定,bilayout__fc__global,1,inf,0,
all_models,main,ridge,jtcxE69GiFV,卧室,feedback__point_counts,3,0.0898850634694,28,
all_models,main,ridge,pa4otMbVnkk,起居与休闲,bilayout__fc__global,1,inf,0,
all_models,main,ridge,rPc6DW4iMge,卧室,bilayout__fg_enclosed__global,0,0.0450923889875,30,
all_models,main,ridge,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,1,inf,0,
all_models,main,ridge,uNb9QFRL6hY,卧室,feedback__point_counts,3,0.105576872826,24,
all_models,main,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts,3,0.136376425624,11,
all_models,main,ridge,uNb9QFRL6hY,工作与学习,bilayout__fc__global,1,inf,0,
all_models,main,ridge,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,1,inf,0,
all_models,main,ridge,wc2JMjhGNzB,卧室,bilayout__fg_enclosed__global,0,0.0502811297774,28,
all_models,main,ridge,wc2JMjhGNzB,卫浴,dinov3__cls__faces_global,3,0.0901325717568,17,
all_models,main,ridge,wc2JMjhGNzB,复合／待定,bilayout__fc__global,1,inf,0,
all_models,main,ridge,wc2JMjhGNzB,无法判断,bilayout__fc__global,1,inf,0,
all_models,main,ridge,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,0,0.136717915535,9,
all_models,main,knn,2t7WUuJeko7,厨房与用餐,bilayout__fc__global,4,2.56683563293e-12,8,
all_models,main,knn,7y3sRwLe3Va,开放复合空间,bilayout__fc__global,4,inf,0,
all_models,main,knn,B6ByNegPMKs,通行与连接,bilayout__fc__global,4,inf,0,
all_models,main,knn,S9hNv5qa7GM,卧室,feedback__point_counts,5,0.0496030524373,28,
all_models,main,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts,4,0.0624997466803,16,
all_models,main,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts,4,0.13673530519,9,
all_models,main,knn,e9zR4mvMWw7,卧室,feedback__point_counts,5,0.051440205425,27,
all_models,main,knn,e9zR4mvMWw7,复合／待定,bilayout__fc__global,4,inf,0,
all_models,main,knn,jtcxE69GiFV,卧室,bilayout__fg_enclosed__global,4,0.0892853587866,28,
all_models,main,knn,pa4otMbVnkk,起居与休闲,bilayout__fc__global,4,inf,0,
all_models,main,knn,rPc6DW4iMge,卧室,feedback__point_counts,5,0.0462961830199,30,
all_models,main,knn,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global,4,inf,0,
all_models,main,knn,uNb9QFRL6hY,卧室,bilayout__fg_enclosed__global,4,0.104166246951,24,
all_models,main,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global,4,0.136363089085,11,
all_models,main,knn,uNb9QFRL6hY,工作与学习,bilayout__fc__global,4,inf,0,
all_models,main,knn,uNb9QFRL6hY,起居与休闲,bilayout__fc__global,4,inf,0,
all_models,main,knn,wc2JMjhGNzB,卧室,feedback__point_counts,5,0.049603048712,28,
all_models,main,knn,wc2JMjhGNzB,卫浴,bilayout__fc__global,4,0.0882349386811,17,
all_models,main,knn,wc2JMjhGNzB,复合／待定,bilayout__fc__global,4,inf,0,
all_models,main,knn,wc2JMjhGNzB,无法判断,bilayout__fc__global,4,inf,0,
all_models,main,knn,yqstnuAEVhm,厨房与用餐,bilayout__fc__global,4,0.13673530519,9,
existing_plus_dino,global,ridge,2t7WUuJeko7,厨房与用餐,bilayout__fc__global + dinov3__block11__faces_concat,0/0,2.56683563293e-12,8,0
existing_plus_dino,global,ridge,7y3sRwLe3Va,开放复合空间,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,global,ridge,B6ByNegPMKs,通行与连接,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,global,ridge,S9hNv5qa7GM,卧室,bilayout__fg_enclosed__global + dinov3__block3__panorama_mean,1/1,0.0545580498874,28,0
existing_plus_dino,global,ridge,VFuaQ6m2Qom,卫浴,bilayout__fg_extended__regions + dinov3__block12__panorama_global,3/3,0.0549005717039,16,0
existing_plus_dino,global,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts + dinov3__block3__faces_global,1/0,0.16666598618,9,0
existing_plus_dino,global,ridge,e9zR4mvMWw7,卧室,bilayout__fg_enclosed__global + dinov3__block3__panorama_global,3/3,0.0544826537371,27,0
existing_plus_dino,global,ridge,e9zR4mvMWw7,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,global,ridge,jtcxE69GiFV,卧室,feedback__point_counts + dinov3__cls__panorama,3/7,0.0898850634694,28,0
existing_plus_dino,global,ridge,pa4otMbVnkk,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,global,ridge,rPc6DW4iMge,卧室,bilayout__fg_enclosed__global + dinov3__block3__faces_global,0/3,0.0450923889875,30,0
existing_plus_dino,global,ridge,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,global,ridge,uNb9QFRL6hY,卧室,feedback__point_counts + dinov3__block12__faces_global,3/10,0.105576872826,24,0
existing_plus_dino,global,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts + dinov3__block11__panorama_global,3/3,0.136376425624,11,0
existing_plus_dino,global,ridge,uNb9QFRL6hY,工作与学习,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,global,ridge,uNb9QFRL6hY,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,global,ridge,wc2JMjhGNzB,卧室,bilayout__fg_enclosed__global + dinov3__block3__panorama_mean,0/3,0.0502811297774,28,0
existing_plus_dino,global,ridge,wc2JMjhGNzB,卫浴,hohonet__legacy_current + dinov3__cls__faces_global,3/3,0.0899406820536,17,0.75
existing_plus_dino,global,ridge,wc2JMjhGNzB,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,global,ridge,wc2JMjhGNzB,无法判断,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,global,ridge,yqstnuAEVhm,厨房与用餐,bilayout__fc__global + dinov3__block3__faces_global,0/0,0.16666598618,9,0
existing_plus_dino,global,knn,2t7WUuJeko7,厨房与用餐,bilayout__fc__global + dinov3__block11__faces_concat,4/4,2.56683563293e-12,8,0
existing_plus_dino,global,knn,7y3sRwLe3Va,开放复合空间,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,global,knn,B6ByNegPMKs,通行与连接,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,global,knn,S9hNv5qa7GM,卧室,feedback__point_counts + dinov3__cls__panorama,5/12,0.0496030524373,28,0
existing_plus_dino,global,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts + dinov3__block12__panorama_mean,4/4,0.0546873286366,16,0.25
existing_plus_dino,global,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts + dinov3__block6__panorama_local16,4/5,0.16666598618,9,0
existing_plus_dino,global,knn,e9zR4mvMWw7,卧室,feedback__point_counts + dinov3__block3__panorama_global,5/12,0.0496398843825,27,0.25
existing_plus_dino,global,knn,e9zR4mvMWw7,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,global,knn,jtcxE69GiFV,卧室,bilayout__fg_enclosed__global + dinov3__block6__faces_local96,4/11,0.0892853587866,28,0
existing_plus_dino,global,knn,pa4otMbVnkk,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,global,knn,rPc6DW4iMge,卧室,feedback__point_counts + dinov3__cls__panorama,5/11,0.0458332523704,30,0.25
existing_plus_dino,global,knn,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,global,knn,uNb9QFRL6hY,卧室,bilayout__fg_enclosed__global + dinov3__block12__faces_global,4/4,0.104166246951,24,0
existing_plus_dino,global,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global + dinov3__block6__faces_global,4/5,0.136363089085,11,0
existing_plus_dino,global,knn,uNb9QFRL6hY,工作与学习,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,global,knn,uNb9QFRL6hY,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,global,knn,wc2JMjhGNzB,卧室,feedback__point_counts + dinov3__cls__faces_global,5/12,0.0398065447807,28,0.25
existing_plus_dino,global,knn,wc2JMjhGNzB,卫浴,bilayout__fc__global + dinov3__block11__faces_concat,4/4,0.0882349386811,17,0
existing_plus_dino,global,knn,wc2JMjhGNzB,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,global,knn,wc2JMjhGNzB,无法判断,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,global,knn,yqstnuAEVhm,厨房与用餐,bilayout__fc__global + dinov3__block11__faces_global,4/4,0.16666598618,9,0
existing_plus_dino,coarse,ridge,2t7WUuJeko7,厨房与用餐,bilayout__fc__global + dinov3__block11__faces_concat,0/0,2.56683563293e-12,8,0
existing_plus_dino,coarse,ridge,7y3sRwLe3Va,开放复合空间,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,coarse,ridge,B6ByNegPMKs,通行与连接,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,coarse,ridge,S9hNv5qa7GM,卧室,bilayout__fg_enclosed__global + dinov3__block3__panorama_mean,1/1,0.0545580498874,28,0
existing_plus_dino,coarse,ridge,VFuaQ6m2Qom,卫浴,bilayout__fg_extended__regions + dinov3__block12__panorama_global,3/3,0.0549005717039,16,0
existing_plus_dino,coarse,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts + dinov3__block3__faces_global,1/0,0.16666598618,9,0
existing_plus_dino,coarse,ridge,e9zR4mvMWw7,卧室,bilayout__fg_enclosed__global + dinov3__block3__panorama_global,3/3,0.0544826537371,27,0
existing_plus_dino,coarse,ridge,e9zR4mvMWw7,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,coarse,ridge,jtcxE69GiFV,卧室,feedback__point_counts + dinov3__cls__panorama,3/7,0.0898850634694,28,0
existing_plus_dino,coarse,ridge,pa4otMbVnkk,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,coarse,ridge,rPc6DW4iMge,卧室,bilayout__fg_enclosed__global + dinov3__block3__faces_global,0/3,0.0450923889875,30,0
existing_plus_dino,coarse,ridge,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,coarse,ridge,uNb9QFRL6hY,卧室,feedback__point_counts + dinov3__block12__faces_global,3/10,0.105576872826,24,0
existing_plus_dino,coarse,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts + dinov3__block11__panorama_global,3/3,0.136376425624,11,0
existing_plus_dino,coarse,ridge,uNb9QFRL6hY,工作与学习,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,coarse,ridge,uNb9QFRL6hY,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,coarse,ridge,wc2JMjhGNzB,卧室,bilayout__fg_enclosed__global + dinov3__block3__panorama_mean,0/3,0.0502811297774,28,0
existing_plus_dino,coarse,ridge,wc2JMjhGNzB,卫浴,hohonet__legacy_current + dinov3__cls__faces_global,3/3,0.0899406820536,17,0.75
existing_plus_dino,coarse,ridge,wc2JMjhGNzB,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,coarse,ridge,wc2JMjhGNzB,无法判断,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,coarse,ridge,yqstnuAEVhm,厨房与用餐,bilayout__fc__global + dinov3__block3__faces_global,0/0,0.16666598618,9,0
existing_plus_dino,coarse,knn,2t7WUuJeko7,厨房与用餐,bilayout__fc__global + dinov3__block11__faces_concat,4/4,2.56683563293e-12,8,0
existing_plus_dino,coarse,knn,7y3sRwLe3Va,开放复合空间,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,coarse,knn,B6ByNegPMKs,通行与连接,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,coarse,knn,S9hNv5qa7GM,卧室,feedback__point_counts + dinov3__cls__panorama,5/12,0.0496030524373,28,0
existing_plus_dino,coarse,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts + dinov3__block12__panorama_mean,4/4,0.0546873286366,16,0.25
existing_plus_dino,coarse,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts + dinov3__block6__panorama_local16,4/5,0.16666598618,9,0
existing_plus_dino,coarse,knn,e9zR4mvMWw7,卧室,feedback__point_counts + dinov3__block3__panorama_global,5/12,0.0496398843825,27,0.25
existing_plus_dino,coarse,knn,e9zR4mvMWw7,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,coarse,knn,jtcxE69GiFV,卧室,bilayout__fg_enclosed__global + dinov3__block6__faces_local96,4/11,0.0892853587866,28,0
existing_plus_dino,coarse,knn,pa4otMbVnkk,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,coarse,knn,rPc6DW4iMge,卧室,feedback__point_counts + dinov3__cls__panorama,5/11,0.0458332523704,30,0.25
existing_plus_dino,coarse,knn,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,coarse,knn,uNb9QFRL6hY,卧室,bilayout__fg_enclosed__global + dinov3__block12__faces_global,4/4,0.104166246951,24,0
existing_plus_dino,coarse,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global + dinov3__block6__faces_global,4/5,0.136363089085,11,0
existing_plus_dino,coarse,knn,uNb9QFRL6hY,工作与学习,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,coarse,knn,uNb9QFRL6hY,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,coarse,knn,wc2JMjhGNzB,卧室,feedback__point_counts + dinov3__cls__faces_global,5/12,0.0398065447807,28,0.25
existing_plus_dino,coarse,knn,wc2JMjhGNzB,卫浴,bilayout__fc__global + dinov3__block11__faces_concat,4/4,0.0882349386811,17,0
existing_plus_dino,coarse,knn,wc2JMjhGNzB,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,coarse,knn,wc2JMjhGNzB,无法判断,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,coarse,knn,yqstnuAEVhm,厨房与用餐,bilayout__fc__global + dinov3__block11__faces_global,4/4,0.16666598618,9,0
existing_plus_dino,main,ridge,2t7WUuJeko7,厨房与用餐,bilayout__fc__global + dinov3__block11__faces_concat,0/0,2.56683563293e-12,8,0
existing_plus_dino,main,ridge,7y3sRwLe3Va,开放复合空间,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,main,ridge,B6ByNegPMKs,通行与连接,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,main,ridge,S9hNv5qa7GM,卧室,bilayout__fg_enclosed__global + dinov3__block3__panorama_mean,1/1,0.0545580498874,28,0
existing_plus_dino,main,ridge,VFuaQ6m2Qom,卫浴,bilayout__fg_extended__regions + dinov3__block12__panorama_global,3/3,0.0549005717039,16,0
existing_plus_dino,main,ridge,Z6MFQCViBuw,厨房与用餐,feedback__point_counts + dinov3__block3__faces_global,1/0,0.136717915535,9,0
existing_plus_dino,main,ridge,e9zR4mvMWw7,卧室,bilayout__fg_enclosed__global + dinov3__block3__panorama_global,3/3,0.0544826537371,27,0
existing_plus_dino,main,ridge,e9zR4mvMWw7,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,main,ridge,jtcxE69GiFV,卧室,feedback__point_counts + dinov3__cls__panorama,3/7,0.0898850634694,28,0
existing_plus_dino,main,ridge,pa4otMbVnkk,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,main,ridge,rPc6DW4iMge,卧室,bilayout__fg_enclosed__global + dinov3__block3__faces_global,0/3,0.0450923889875,30,0
existing_plus_dino,main,ridge,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,main,ridge,uNb9QFRL6hY,卧室,feedback__point_counts + dinov3__block12__faces_global,3/10,0.105576872826,24,0
existing_plus_dino,main,ridge,uNb9QFRL6hY,卫浴,feedback__point_counts + dinov3__block11__panorama_global,3/3,0.136376425624,11,0
existing_plus_dino,main,ridge,uNb9QFRL6hY,工作与学习,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,main,ridge,uNb9QFRL6hY,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,main,ridge,wc2JMjhGNzB,卧室,bilayout__fg_enclosed__global + dinov3__block3__panorama_mean,0/3,0.0502811297774,28,0
existing_plus_dino,main,ridge,wc2JMjhGNzB,卫浴,hohonet__legacy_current + dinov3__cls__faces_global,3/3,0.0899406820536,17,0.75
existing_plus_dino,main,ridge,wc2JMjhGNzB,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,main,ridge,wc2JMjhGNzB,无法判断,bilayout__fc__global + dinov3__block11__faces_concat,1/1,inf,0,0
existing_plus_dino,main,ridge,yqstnuAEVhm,厨房与用餐,bilayout__fc__global + dinov3__block3__faces_global,0/0,0.136717915535,9,0
existing_plus_dino,main,knn,2t7WUuJeko7,厨房与用餐,bilayout__fc__global + dinov3__block11__faces_concat,4/4,2.56683563293e-12,8,0
existing_plus_dino,main,knn,7y3sRwLe3Va,开放复合空间,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,main,knn,B6ByNegPMKs,通行与连接,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,main,knn,S9hNv5qa7GM,卧室,feedback__point_counts + dinov3__cls__panorama,5/12,0.0496030524373,28,0
existing_plus_dino,main,knn,VFuaQ6m2Qom,卫浴,feedback__point_counts + dinov3__block12__panorama_mean,4/4,0.0546873286366,16,0.25
existing_plus_dino,main,knn,Z6MFQCViBuw,厨房与用餐,feedback__point_counts + dinov3__block6__panorama_local16,4/5,0.13673530519,9,0
existing_plus_dino,main,knn,e9zR4mvMWw7,卧室,feedback__point_counts + dinov3__block3__panorama_global,5/12,0.0496398843825,27,0.25
existing_plus_dino,main,knn,e9zR4mvMWw7,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,main,knn,jtcxE69GiFV,卧室,bilayout__fg_enclosed__global + dinov3__block6__faces_local96,4/11,0.0892853587866,28,0
existing_plus_dino,main,knn,pa4otMbVnkk,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,main,knn,rPc6DW4iMge,卧室,feedback__point_counts + dinov3__cls__panorama,5/11,0.0458332523704,30,0.25
existing_plus_dino,main,knn,uNb9QFRL6hY,储藏与家务辅助,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,main,knn,uNb9QFRL6hY,卧室,bilayout__fg_enclosed__global + dinov3__block12__faces_global,4/4,0.104166246951,24,0
existing_plus_dino,main,knn,uNb9QFRL6hY,卫浴,da3__layer11__faces_global + dinov3__block6__faces_global,4/5,0.136363089085,11,0
existing_plus_dino,main,knn,uNb9QFRL6hY,工作与学习,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,main,knn,uNb9QFRL6hY,起居与休闲,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,main,knn,wc2JMjhGNzB,卧室,feedback__point_counts + dinov3__cls__faces_global,5/12,0.0398065447807,28,0.25
existing_plus_dino,main,knn,wc2JMjhGNzB,卫浴,bilayout__fc__global + dinov3__block11__faces_concat,4/4,0.0882349386811,17,0
existing_plus_dino,main,knn,wc2JMjhGNzB,复合／待定,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,main,knn,wc2JMjhGNzB,无法判断,bilayout__fc__global + dinov3__block11__faces_concat,4/4,inf,0,0
existing_plus_dino,main,knn,yqstnuAEVhm,厨房与用餐,bilayout__fc__global + dinov3__block11__faces_global,4/4,0.13673530519,9,0
