design,feature,baseline,algorithm,stratum_type,stratum,n_images,n_buildings,rps_mean,brier_mean,accuracy,balanced_accuracy,macro_f1,building_macro_rps,simple_recall,medium_recall,hard_recall,simple_n,medium_n,hard_n
within_coarse,da3__layer5__faces_global,main,ridge,building,VFuaQ6m2Qom,6,1,0.1018779848,0.407511092669,0.666666666667,0.666666666667,0.8,0.101877991731,,,0.666666666667,0,0,6
within_coarse,da3__layer5__faces_global,main,ridge,building,Z6MFQCViBuw,4,1,6.25981813699e-07,1.25197161366e-06,1,1,1,6.25974962531e-07,1,,,4,0,0
within_coarse,da3__layer5__faces_global,main,ridge,building,e9zR4mvMWw7,7,1,0.0484027120857,0.191846683816,0.857142857143,0.857142857143,0.923076923077,0.0484027142104,0.857142857143,,,7,0,0
within_coarse,da3__layer5__faces_global,main,ridge,building,jtcxE69GiFV,5,1,0.338766963773,1.35506951198,0,0,0,0.33876696825,,0,,0,5,0
within_coarse,da3__layer5__faces_global,main,ridge,building,pa4otMbVnkk,6,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,6,0
within_coarse,da3__layer5__faces_global,main,ridge,building,rPc6DW4iMge,3,1,0.0873962256537,0.349584071299,1,1,1,0.0873962218563,1,,,3,0,0
within_coarse,da3__layer5__faces_global,main,ridge,building,uNb9QFRL6hY,40,1,0.0939815352492,0.357037461007,0.8,0.866666666667,0.812962962963,0.0939815372057,1,0.6,1,12,20,8
within_coarse,da3__layer5__faces_global,main,ridge,building,wc2JMjhGNzB,14,1,0.112352751392,0.434710066654,0.714285714286,0.62962962963,0.504201680672,0.112352754156,0.888888888889,0,1,9,3,2
within_coarse,da3__layer5__faces_global,main,ridge,building,yqstnuAEVhm,4,1,0.262104857325,1.04540925899,0,0,0,0.262104876339,0,,,4,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,scene,储藏与家务辅助,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,scene,卧室,33,6,0.17703684256,0.708147293471,0.424242424242,0.304347826087,0.297872340426,0.172468991633,0.608695652174,0,,23,10,0
within_coarse,da3__layer5__faces_local16,coarse,knn,scene,卫浴,22,3,0.142727032729,0.570908258185,0.681818181818,0.46875,0.405405405405,0.162827938436,,0,0.9375,0,6,16
within_coarse,da3__layer5__faces_local16,coarse,knn,scene,厨房与用餐,13,3,0.284614676925,1.13845836924,0.461538461538,0.3,0.315789473684,0.283332656014,0.6,0,,10,3,0
within_coarse,da3__layer5__faces_local16,coarse,knn,scene,复合／待定,4,2,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,scene,工作与学习,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_coarse,da3__layer5__faces_local16,coarse,knn,scene,开放复合空间,4,1,0.127074144318,0.660785553644,0,0,0,0.12707413733,,0,,0,4,0
within_coarse,da3__layer5__faces_local16,coarse,knn,scene,无法判断,1,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,1,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,scene,起居与休闲,17,2,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,17,0
within_coarse,da3__layer5__faces_local16,coarse,knn,scene,通行与连接,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,main_space,bathroom,22,3,0.142727032729,0.570908258185,0.681818181818,0.46875,0.405405405405,0.162827938436,,0,0.9375,0,6,16
within_coarse,da3__layer5__faces_local16,coarse,knn,main_space,circulation,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,main_space,dining,8,2,0.274999600002,1.09999710001,0.5,0.5,0.666666666667,0.274999591988,0.5,,,8,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,main_space,empty,4,1,0.0431703761379,0.128728295093,1,1,1,0.0431703813393,1,,,4,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,main_space,kitchen,5,1,0.299998800003,1.19999640001,0.4,0.5,0.285714285714,0.299998784066,1,0,,2,3,0
within_coarse,da3__layer5__faces_local16,coarse,knn,main_space,living,21,3,0.0242045989186,0.125863914985,0.809523809524,0.809523809524,0.894736842105,0.0423580457774,,0.809523809524,,0,21,0
within_coarse,da3__layer5__faces_local16,coarse,knn,main_space,sleep,34,6,0.171829876602,0.687319431899,0.441176470588,0.3125,0.30612244898,0.168024542055,0.625,0,,24,10,0
within_coarse,da3__layer5__faces_local16,coarse,knn,main_space,storage,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,main_space,work,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_coarse,da3__layer5__faces_local16,coarse,knn,building,2t7WUuJeko7,5,1,0.299998800003,1.19999640001,0.4,0.5,0.285714285714,0.299998784066,1,0,,2,3,0
within_coarse,da3__layer5__faces_local16,coarse,knn,building,7y3sRwLe3Va,4,1,0.127074144318,0.660785553644,0,0,0,0.12707413733,,0,,0,4,0
within_coarse,da3__layer5__faces_local16,coarse,knn,building,B6ByNegPMKs,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,building,S9hNv5qa7GM,5,1,0.0666668000014,0.26666666667,0.8,0.8,0.888888888889,0.0666668012748,0.8,,,5,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,building,VFuaQ6m2Qom,6,1,0.0866668933336,0.346666773335,0.833333333333,0.833333333333,0.909090909091,0.0866668991124,,,0.833333333333,0,0,6
within_coarse,da3__layer5__faces_local16,coarse,knn,building,Z6MFQCViBuw,4,1,0.0500002000008,0.200000200002,1,1,1,0.0500001972541,1,,,4,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,building,e9zR4mvMWw7,7,1,0.160000194287,0.639999748574,0.285714285714,0.285714285714,0.444444444444,0.160000184817,0.285714285714,,,7,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,building,jtcxE69GiFV,5,1,0.333332266668,1.33333066667,0,0,0,0.333332246542,,0,,0,5,0
within_coarse,da3__layer5__faces_local16,coarse,knn,building,pa4otMbVnkk,6,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,6,0
within_coarse,da3__layer5__faces_local16,coarse,knn,building,rPc6DW4iMge,3,1,0.166666888889,0.666666444446,0.333333333333,0.333333333333,0.5,0.166666883975,0.333333333333,,,3,0,0
within_coarse,da3__layer5__faces_local16,coarse,knn,building,uNb9QFRL6hY,40,1,0.0992282577613,0.378024344397,0.775,0.85,0.783927560838,0.0992282603871,1,0.55,1,12,20,8
within_coarse,da3__layer5__faces_local16,coarse,knn,building,wc2JMjhGNzB,14,1,0.147254663026,0.576460782729,0.714285714286,0.62962962963,0.504201680672,0.147254659928,0.888888888889,0,1,9,3,2
within_coarse,da3__layer5__faces_local16,coarse,knn,building,yqstnuAEVhm,4,1,0.499999000003,1.99999400001,0,0,0,0.499998986721,0,,,4,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,scene,储藏与家务辅助,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,scene,卧室,33,6,0.147251640367,0.589006627263,0.666666666667,0.478260869565,0.4,0.138445755239,0.95652173913,0,,23,10,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,scene,卫浴,22,3,0.121746546115,0.486986188593,0.681818181818,0.46875,0.405405405405,0.135644068162,,0,0.9375,0,6,16
within_coarse,da3__layer5__faces_local16,coarse,ridge,scene,厨房与用餐,13,3,0.183666594652,0.734666360524,0.461538461538,0.3,0.315789473684,0.173972236878,0.6,0,,10,3,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,scene,复合／待定,4,2,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,scene,工作与学习,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,scene,开放复合空间,4,1,0.127074144318,0.660785553644,0,0,0,0.12707413733,,0,,0,4,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,scene,无法判断,1,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,1,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,scene,起居与休闲,17,2,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,17,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,scene,通行与连接,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,main_space,bathroom,22,3,0.121746546115,0.486986188593,0.681818181818,0.46875,0.405405405405,0.135644068162,,0,0.9375,0,6,16
within_coarse,da3__layer5__faces_local16,coarse,ridge,main_space,circulation,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,main_space,dining,8,2,0.110958966308,0.443835085846,0.5,0.5,0.666666666667,0.110958963283,0.5,,,8,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,main_space,empty,4,1,0.0431703761379,0.128728295093,1,1,1,0.0431703813393,1,,,4,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,main_space,kitchen,5,1,0.299998800003,1.19999640001,0.4,0.5,0.285714285714,0.299998784066,1,0,,2,3,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,main_space,living,21,3,0.0242045989186,0.125863914985,0.809523809524,0.809523809524,0.894736842105,0.0423580457774,,0.809523809524,,0,21,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,main_space,sleep,34,6,0.142920709768,0.571682902932,0.676470588235,0.479166666667,0.40350877193,0.136883872186,0.958333333333,0,,24,10,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,main_space,storage,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,main_space,work,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,2t7WUuJeko7,5,1,0.299998800003,1.19999640001,0.4,0.5,0.285714285714,0.299998784066,1,0,,2,3,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,7y3sRwLe3Va,4,1,0.127074144318,0.660785553644,0,0,0,0.12707413733,,0,,0,4,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,B6ByNegPMKs,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,S9hNv5qa7GM,5,1,0.0376741246925,0.150695986141,1,1,1,0.037674125284,1,,,5,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,VFuaQ6m2Qom,6,1,0.0913164406719,0.365264939256,0.833333333333,0.833333333333,0.909090909091,0.0913164455754,,,0.833333333333,0,0,6
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,Z6MFQCViBuw,4,1,0.0109443197094,0.0437769880956,1,1,1,0.0109443210531,1,,,4,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,e9zR4mvMWw7,7,1,0.0562277900733,0.224910546353,1,1,1,0.056227789926,1,,,7,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,jtcxE69GiFV,5,1,0.369752364703,1.47901115598,0,0,0,0.36975235939,,0,,0,5,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,pa4otMbVnkk,6,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,6,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,rPc6DW4iMge,3,1,0.0761169928123,0.30446718839,1,1,1,0.0761169878145,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,uNb9QFRL6hY,40,1,0.0952973814375,0.362300835139,0.775,0.85,0.783927560838,0.0952973831215,1,0.55,1,12,20,8
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,wc2JMjhGNzB,14,1,0.121952862678,0.475253425497,0.714285714286,0.62962962963,0.504201680672,0.12195286534,0.888888888889,0,1,9,3,2
within_coarse,da3__layer5__faces_local16,coarse,ridge,building,yqstnuAEVhm,4,1,0.210973612906,0.843893183597,0,0,0,0.210973605514,0,,,4,0,0
within_coarse,da3__layer5__faces_local16,global,knn,scene,储藏与家务辅助,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_coarse,da3__layer5__faces_local16,global,knn,scene,卧室,33,6,0.17703684256,0.708147293471,0.424242424242,0.304347826087,0.297872340426,0.172468991633,0.608695652174,0,,23,10,0
within_coarse,da3__layer5__faces_local16,global,knn,scene,卫浴,22,3,0.142727032729,0.570908258185,0.681818181818,0.46875,0.405405405405,0.162827938436,,0,0.9375,0,6,16
within_coarse,da3__layer5__faces_local16,global,knn,scene,厨房与用餐,13,3,0.284614676925,1.13845836924,0.461538461538,0.3,0.315789473684,0.283332656014,0.6,0,,10,3,0
within_coarse,da3__layer5__faces_local16,global,knn,scene,复合／待定,4,2,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_coarse,da3__layer5__faces_local16,global,knn,scene,工作与学习,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_coarse,da3__layer5__faces_local16,global,knn,scene,开放复合空间,4,1,0.127074144318,0.660785553644,0,0,0,0.12707413733,,0,,0,4,0
within_coarse,da3__layer5__faces_local16,global,knn,scene,无法判断,1,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,1,0,0
within_coarse,da3__layer5__faces_local16,global,knn,scene,起居与休闲,17,2,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,17,0
within_coarse,da3__layer5__faces_local16,global,knn,scene,通行与连接,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,global,knn,main_space,bathroom,22,3,0.142727032729,0.570908258185,0.681818181818,0.46875,0.405405405405,0.162827938436,,0,0.9375,0,6,16
within_coarse,da3__layer5__faces_local16,global,knn,main_space,circulation,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,global,knn,main_space,dining,8,2,0.274999600002,1.09999710001,0.5,0.5,0.666666666667,0.274999591988,0.5,,,8,0,0
within_coarse,da3__layer5__faces_local16,global,knn,main_space,empty,4,1,0.0431703761379,0.128728295093,1,1,1,0.0431703813393,1,,,4,0,0
within_coarse,da3__layer5__faces_local16,global,knn,main_space,kitchen,5,1,0.299998800003,1.19999640001,0.4,0.5,0.285714285714,0.299998784066,1,0,,2,3,0
within_coarse,da3__layer5__faces_local16,global,knn,main_space,living,21,3,0.0242045989186,0.125863914985,0.809523809524,0.809523809524,0.894736842105,0.0423580457774,,0.809523809524,,0,21,0
within_coarse,da3__layer5__faces_local16,global,knn,main_space,sleep,34,6,0.171829876602,0.687319431899,0.441176470588,0.3125,0.30612244898,0.168024542055,0.625,0,,24,10,0
within_coarse,da3__layer5__faces_local16,global,knn,main_space,storage,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_coarse,da3__layer5__faces_local16,global,knn,main_space,work,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_coarse,da3__layer5__faces_local16,global,knn,building,2t7WUuJeko7,5,1,0.299998800003,1.19999640001,0.4,0.5,0.285714285714,0.299998784066,1,0,,2,3,0
within_coarse,da3__layer5__faces_local16,global,knn,building,7y3sRwLe3Va,4,1,0.127074144318,0.660785553644,0,0,0,0.12707413733,,0,,0,4,0
within_coarse,da3__layer5__faces_local16,global,knn,building,B6ByNegPMKs,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,global,knn,building,S9hNv5qa7GM,5,1,0.0666668000014,0.26666666667,0.8,0.8,0.888888888889,0.0666668012748,0.8,,,5,0,0
within_coarse,da3__layer5__faces_local16,global,knn,building,VFuaQ6m2Qom,6,1,0.0866668933336,0.346666773335,0.833333333333,0.833333333333,0.909090909091,0.0866668991124,,,0.833333333333,0,0,6
within_coarse,da3__layer5__faces_local16,global,knn,building,Z6MFQCViBuw,4,1,0.0500002000008,0.200000200002,1,1,1,0.0500001972541,1,,,4,0,0
within_coarse,da3__layer5__faces_local16,global,knn,building,e9zR4mvMWw7,7,1,0.160000194287,0.639999748574,0.285714285714,0.285714285714,0.444444444444,0.160000184817,0.285714285714,,,7,0,0
within_coarse,da3__layer5__faces_local16,global,knn,building,jtcxE69GiFV,5,1,0.333332266668,1.33333066667,0,0,0,0.333332246542,,0,,0,5,0
within_coarse,da3__layer5__faces_local16,global,knn,building,pa4otMbVnkk,6,1,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,6,0
within_coarse,da3__layer5__faces_local16,global,knn,building,rPc6DW4iMge,3,1,0.166666888889,0.666666444446,0.333333333333,0.333333333333,0.5,0.166666883975,0.333333333333,,,3,0,0
within_coarse,da3__layer5__faces_local16,global,knn,building,uNb9QFRL6hY,40,1,0.0992282577613,0.378024344397,0.775,0.85,0.783927560838,0.0992282603871,1,0.55,1,12,20,8
within_coarse,da3__layer5__faces_local16,global,knn,building,wc2JMjhGNzB,14,1,0.147254663026,0.576460782729,0.714285714286,0.62962962963,0.504201680672,0.147254659928,0.888888888889,0,1,9,3,2
within_coarse,da3__layer5__faces_local16,global,knn,building,yqstnuAEVhm,4,1,0.499999000003,1.99999400001,0,0,0,0.499998986721,0,,,4,0,0
within_coarse,da3__layer5__faces_local16,global,ridge,scene,储藏与家务辅助,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_coarse,da3__layer5__faces_local16,global,ridge,scene,卧室,33,6,0.147251640367,0.589006627263,0.666666666667,0.478260869565,0.4,0.138445755239,0.95652173913,0,,23,10,0
within_coarse,da3__layer5__faces_local16,global,ridge,scene,卫浴,22,3,0.121746546115,0.486986188593,0.681818181818,0.46875,0.405405405405,0.135644068162,,0,0.9375,0,6,16
within_coarse,da3__layer5__faces_local16,global,ridge,scene,厨房与用餐,13,3,0.183666594652,0.734666360524,0.461538461538,0.3,0.315789473684,0.173972236878,0.6,0,,10,3,0
within_coarse,da3__layer5__faces_local16,global,ridge,scene,复合／待定,4,2,2.50000199988e-12,5.99999199979e-12,1,1,1,2.56683563293e-12,1,,,4,0,0
within_coarse,da3__layer5__faces_local16,global,ridge,scene,工作与学习,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_coarse,da3__layer5__faces_local16,global,ridge,scene,开放复合空间,4,1,0.127074144318,0.660785553644,0,0,0,0.12707413733,,0,,0,4,0
within_coarse,da3__layer5__faces_local16,global,ridge,scene,无法判断,1,1,0.172681504544,0.514913180356,1,1,1,0.17268152535,1,,,1,0,0
within_coarse,da3__layer5__faces_local16,global,ridge,scene,起居与休闲,17,2,9.99999999989e-13,5.99999199979e-12,1,1,1,1.0133650646e-12,,1,,0,17,0
within_coarse,da3__layer5__faces_local16,global,ridge,scene,通行与连接,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,global,ridge,main_space,bathroom,22,3,0.121746546115,0.486986188593,0.681818181818,0.46875,0.405405405405,0.135644068162,,0,0.9375,0,6,16
within_coarse,da3__layer5__faces_local16,global,ridge,main_space,circulation,3,1,0.166491136088,0.49069386094,1,1,1,0.166491135955,1,,,3,0,0
within_coarse,da3__layer5__faces_local16,global,ridge,main_space,dining,8,2,0.110958966308,0.443835085846,0.5,0.5,0.666666666667,0.110958963283,0.5,,,8,0,0
within_coarse,da3__layer5__faces_local16,global,ridge,main_space,empty,4,1,0.0431703761379,0.128728295093,1,1,1,0.0431703813393,1,,,4,0,0
within_coarse,da3__layer5__faces_local16,global,ridge,main_space,kitchen,5,1,0.299998800003,1.19999640001,0.4,0.5,0.285714285714,0.299998784066,1,0,,2,3,0
within_coarse,da3__layer5__faces_local16,global,ridge,main_space,living,21,3,0.0242045989186,0.125863914985,0.809523809524,0.809523809524,0.894736842105,0.0423580457774,,0.809523809524,,0,21,0
within_coarse,da3__layer5__faces_local16,global,ridge,main_space,sleep,34,6,0.142920709768,0.571682902932,0.676470588235,0.479166666667,0.40350877193,0.136883872186,0.958333333333,0,,24,10,0
within_coarse,da3__layer5__faces_local16,global,ridge,main_space,storage,2,1,0.106694075973,0.314842212121,1,1,1,0.106694087386,1,,,2,0,0
within_coarse,da3__layer5__faces_local16,global,ridge,main_space,work,7,1,0.114630590258,0.382567092121,0.857142857143,0.5,0.461538461538,0.114630599107,1,0,,6,1,0
within_coarse,da3__layer5__faces_local16,global,ridge,building,2t7WUuJeko7,5,1,0.299998800003,1.19999640001,0.4,0.5,0.285714285714,0.299998784066,1,0,,2,3,0
