schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,base_task_id,building_id,valid_k,partition_status,cluster_membership_json,ambiguity_candidates_json,cluster_count,largest_cluster_support,second_cluster_support,largest_cluster_share,second_cluster_share,cluster_margin_all,cluster_margin_top2,largest_cluster_worker_ids,second_cluster_worker_ids,largest_cluster_medoid_annotation_id,largest_cluster_medoid_worker_id,largest_cluster_medoid_geometry_sha256,task_crowd_structure_status,structure_reason
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,valid,true,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,4,unique,"[[""b5e0d24f44539999b6ed"", ""2052df34f859227bd40f"", ""9c1492ecc8c50ab46ddd""], [""c6c2970a6c0a7eb457e5""]]",[],2,3,1,0.75,0.25,0.5,0.5,27;30;1,28,2052df34f859227bd40f,30,3edcdfd98e648635e7105cdba72b8062bcb4ffbd9134b7c577b77b31e01ac15c,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,22,unique,"[[""78dc36e89fc34111fd75"", ""036f0b79fcb891d33e1d"", ""e4af7c47e67b1c37bb93"", ""48a03efd0568d764b14c"", ""23f6609f87c66a85d17b"", ""fb2bc3c1a1ab95404b2a"", ""3df38a56b200e7f043f5"", ""e1db3136aee3813a438a"", ""b52bc566db82d02db16e"", ""099f4ec32f8c8013e8b0"", ""be619ba0b00b38072876"", ""3f55c49d23e044184588"", ""ffd4f687673b44d2ffb4"", ""e22f9f25476a29b9265f""], [""ad2a6827eaaf625d72c4"", ""f2617cc49b4c3cd19938"", ""27d6bc8646fb2b446424"", ""9971c6aae0055fa67213"", ""f447db699b5c09a195ce"", ""c6a0dacbc82fcd8d74f2"", ""5de6ccb2c6c424e63a1f""], [""4f044fa1f2070a2eeaa3""]]",[],3,14,7,0.6363636363636364,0.3181818181818182,0.3181818181818182,0.3333333333333333,27;28;29;33;34;10;11;12;13;15;17;18;2;8,30;31;32;35;36;1;6,099f4ec32f8c8013e8b0,15,bfe26fa21ac63d2bb739c791b794485626ca3fbe0496f98384586840113cd30f,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,5,unique,"[[""5dcb1dff2ea327169b12"", ""477b34fa06ad9592dc53"", ""79927da8c000e31d9cda""], [""5dcbaaa4a3faeb7832f8""], [""032cd152706166629e82""]]",[],3,3,1,0.6,0.2,0.4,0.5,11;15;2,37,79927da8c000e31d9cda,2,6c3e857bc4749253ce99b74a1945186b7a708bf58f28137ca7ef02f28dd71819,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,valid,true,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,4,unique,"[[""afe8345588c57013a3c8"", ""d2a55c1985a230982d0d"", ""6dc6395c56cb416a2fdc"", ""1662ab8242879aec65db""]]",[],1,4,0,1.0,0.0,1.0,1.0,31;33;36;6,,1662ab8242879aec65db,6,b0a8ba5bb95057b0f3a7652d67a4f044c28044ad7ca11e38aae986453ebe9d4d,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,5,unique,"[[""d8477b008e3d9ccfeff5"", ""4037a331e55f681c4016"", ""647bacb44bc33bb18de8"", ""727b424d339f07b45b57"", ""82b8071cc5f780733f8e""]]",[],1,5,0,1.0,0.0,1.0,1.0,32;33;37;11;15,,727b424d339f07b45b57,11,30af5b42c99b484f324c7240473a0bc29a7a0cabafda4e2f49deb8ac31fa6d0a,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,5,unique,"[[""629350384ea347717859"", ""7af5a1710f0a4c2dcfa5"", ""54f0c5b471c28e1b761e""], [""f275128bcb79fb1efea6"", ""618c40c186d398910f88""]]",[],2,3,2,0.6,0.4,0.2,0.2,1;12;17,31;8,7af5a1710f0a4c2dcfa5,12,07c092d3570d6a76860ab4aacaf7cf63dd683e95e00a8248fb6d9d0be0e65a4c,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,5,unique,"[[""44e69119724a6d892e53"", ""2761fcae038de8e6bb36"", ""1f3577cc926f22ffd3fc"", ""30e344b50071694c55ec"", ""992f35b8a555f38eaf73""]]",[],1,5,0,1.0,0.0,1.0,1.0,29;33;35;13;8,,30e344b50071694c55ec,13,fdb90ee7eea33067f6546d6b0130c4bfe3355c0108ca79341b5f30c3c6a3e14a,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,valid,true,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,4,unique,"[[""cd292cd5a5ebe839dbe2"", ""e96cb5be61c7f8ac3c74"", ""23cb933de747d63d9058""], [""961dc0d114e60fe10b06""]]",[],2,3,1,0.75,0.25,0.5,0.5,28;17;18,34,23cb933de747d63d9058,18,1558c32bbae0cb5126ff9e49145f3e4ddbe95deb5704d092599538416546c8d6,dominant_with_dissent,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,22,unique,"[[""7554850145efa35545ae"", ""4cec1169f91d22cfd064"", ""87633c987c28cc7b24da"", ""c8ea10e8b26d4fa2d90b"", ""ad5f99c1a3eb5c22dcef"", ""0b276bc0087988e64912"", ""433d0b582110ee0ef9b1"", ""a3645ccc20570a3b55ac"", ""751369268283b179790e"", ""bd7202f0572e6e29ad19"", ""903f5f0ce2b19ea931e6"", ""fc54690efab8e6885207"", ""80557e6a69dbd96f145d"", ""291ad6158da57e3cad43"", ""8004d58810493d894b90""], [""a8f02e5f6ff661b1a6ea"", ""94b9a12a91240fae6082"", ""fc42d8b4b92a825c7a00""], [""e41654f88d1993dc3e61""], [""cbd801dc08d6ed3f53b9""], [""d07650e36d67becee157""], [""563395851b939361bf06""]]",[],6,15,3,0.6818181818181818,0.13636363636363635,0.5454545454545454,0.6666666666666666,29;30;31;35;36;37;10;12;13;15;17;18;2;6;8,28;33;1,903f5f0ce2b19ea931e6,17,5f43a1a3adf23d2bbbda6e6e001bc865f78a5138cef417f273cbe6b410449546,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,5,unique,"[[""5c4bc2c80ab7d3766846"", ""33ba025501b4349772a9"", ""8a628475d25ae29582ed"", ""03226fb095d5cf238261"", ""aef04a1a8afd159eb371""]]",[],1,5,0,1.0,0.0,1.0,1.0,34;35;10;13;18,,03226fb095d5cf238261,13,882be2af39df1c4a0d4eb2058a8a2dbdaaa68a981abbe872cbe266c1b36f3590,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,5,unique,"[[""a7ba8b4e746e9e775405"", ""e6aa42eeae4da18d3ef5"", ""bc93975b4d8c2bd917fb""], [""3e9187a077a7f151e049"", ""e679e2f416b6d65b3705""]]",[],2,3,2,0.6,0.4,0.2,0.2,17;18;6,34;10,a7ba8b4e746e9e775405,17,1f05e80aada8ce26daaf4808eb1f13812002579c656b09bb116ab09dc13cbf28,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,5,unique,"[[""7a9990749414fd2cd8fd"", ""71c862e10ba7cf021bfe""], [""902ba03958c4a4d5fa1e"", ""b051173d56dd7d06ce80""], [""12e8d3812f817bd198b4""]]",[],3,2,2,0.4,0.4,0.0,0.0,17;6,31;8,7a9990749414fd2cd8fd,17,340fd47d191959024c8d866863c8f68902bcd57cccd4d13d677fbb258c944504,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,5,unique,"[[""66b4c1885b9b5048500e""], [""ed26709256377966efda""], [""edd14839698213ae4d82""], [""cfe1fe54f5de49278b0a""], [""10e91df094c576440242""]]",[],5,1,1,0.2,0.2,0.0,0.0,35,13,66b4c1885b9b5048500e,35,179f56097ac56da88ca3ff673c3e177c058a81fdde91a11cd106270e2b7aff6a,not_evaluable,no_dominant_or_supported_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,5,unique,"[[""847f6b6c6267289d6e24"", ""d283088a055f5226a34d"", ""76b3ab610fcfd2be4a60""], [""706f50d9b8f488d74667"", ""639e0ae720de944c4ad5""]]",[],2,3,2,0.6,0.4,0.2,0.2,27;30;36,28;15,76b3ab610fcfd2be4a60,36,194a7ae600490c133f4a6f97e2213899ff707a6950e141da4544ad3cecc07cfe,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,22,not_evaluable,[],"[[1, 6, 8, 9, 12, 14, 15, 17, 18, 19, 20, 21]]",,0,0,0.0,0.0,,,,,,,,not_evaluable,non_unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,5,unique,"[[""4dfaf6dedad2424beadf"", ""2e74f8f5d535803c2fb2"", ""55cde5ca98b3a274f9ca""], [""6de2c46ce6d59af34337"", ""54158b496be934232a98""]]",[],2,3,2,0.6,0.4,0.2,0.2,1;12;2,34;37,4dfaf6dedad2424beadf,1,64a2859434dd7286c49b6b8eeebec1d36b201ccc75c6a5a5106ffb3a711dce5b,supported_multimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,valid,true,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,4,unique,"[[""f590389238802d1469cc"", ""031e48e6149c36f92e2b"", ""c1e860976080a5cf5ee1"", ""540bb1f2348937711758""]]",[],1,4,0,1.0,0.0,1.0,1.0,31;33;36;11,,031e48e6149c36f92e2b,33,7ce87f22cfaf4f75128ab681fe6681576c2fb14c7fd1a8dc501f5507042d3e0b,unimodal,unique_complete_link_partition
geometry_cluster_v2,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,5,unique,"[[""e2e73bba558362ef7df7"", ""a1f8bda6422774a397a9"", ""4cf2eede79562a2d7541""], [""7f189afde4de2b5b50ec""], [""38d59659d0a299c09ed6""]]",[],3,3,1,0.6,0.2,0.4,0.5,29;36;11,28,a1f8bda6422774a397a9,36,6c80cd1c7bf5c456b36292c6dac1717f43bcab98f1c2f49db9a18a6273c0d79b,dominant_with_dissent,unique_complete_link_partition
