condition,target,design,method,baseline,n,groups,delta,lo,hi,group_macro
semi,cdf_early7,same_scene_cross_building,dinov3__block11__panorama_global,source_frequency,12,5,0.108333333333,0,0.428571428571,0.212
semi,cdf_early7,same_scene_cross_building,dinov3__block11__panorama_local16,source_frequency,12,5,-0.05,-0.08,0,-0.032
semi,cdf_early7,same_scene_cross_building,dinov3__block11__panorama_mean,source_frequency,12,5,0.108333333333,0,0.428571428571,0.212
semi,cdf_early7,same_scene_cross_building,dinov3__block12__faces_concat,source_frequency,12,5,0.166666666667,0.0272727272727,0.477777777778,0.258666666667
semi,cdf_early7,same_scene_cross_building,dinov3__block12__faces_global,source_frequency,12,5,0.108333333333,0,0.428571428571,0.212
semi,cdf_early7,same_scene_cross_building,dinov3__block12__faces_local16,source_frequency,12,5,0.05,0,0.128571428571,0.072
semi,cdf_early7,same_scene_cross_building,dinov3__block12__faces_local96,source_frequency,12,5,0.0333333333333,-0.05,0.161875,0.0346666666667
semi,cdf_early7,same_scene_cross_building,dinov3__block12__panorama_global,source_frequency,12,5,0.2,0.0272727272727,0.5,0.285333333333
semi,cdf_early7,same_scene_cross_building,dinov3__block12__panorama_local16,source_frequency,12,5,-0.05,-0.08,0,-0.032
semi,cdf_early7,same_scene_cross_building,dinov3__block12__panorama_mean,source_frequency,12,5,0.283333333333,0.0272727272727,0.663636363636,0.352
semi,cdf_early7,same_scene_cross_building,dinov3__block3__faces_concat,source_frequency,12,5,0,-0.069375,0.05,-0.008
semi,cdf_early7,same_scene_cross_building,dinov3__block3__faces_global,source_frequency,12,5,0.05,0,0.128571428571,0.072
semi,cdf_early7,same_scene_cross_building,dinov3__block3__faces_local16,source_frequency,12,5,-0.025,-0.13875,0.05,-0.028
semi,cdf_early7,same_scene_cross_building,dinov3__block3__faces_local96,source_frequency,12,5,0.025,0,0.05,0.012
semi,cdf_early7,same_scene_cross_building,dinov3__block3__panorama_global,source_frequency,12,5,0.0583333333333,-0.0473684210526,0.411547619048,0.188
semi,cdf_early7,same_scene_cross_building,dinov3__block3__panorama_local16,source_frequency,12,5,-0.05,-0.08,0,-0.032
semi,cdf_early7,same_scene_cross_building,dinov3__block3__panorama_mean,source_frequency,12,5,0.175,-0.0428571428571,0.533333333333,0.281333333333
semi,cdf_early7,same_scene_cross_building,dinov3__block6__faces_concat,source_frequency,12,5,0.025,0,0.05,0.012
semi,cdf_early7,same_scene_cross_building,dinov3__block6__faces_global,source_frequency,12,5,0.108333333333,0,0.428571428571,0.212
semi,cdf_early7,same_scene_cross_building,dinov3__block6__faces_local16,source_frequency,12,5,0.025,-0.06,0.128571428571,0.052
semi,cdf_early7,same_scene_cross_building,dinov3__block6__faces_local96,source_frequency,12,5,0.025,0,0.05,0.012
semi,cdf_early7,same_scene_cross_building,dinov3__block6__panorama_global,source_frequency,12,5,0.0583333333333,-0.0473684210526,0.411547619048,0.188
semi,cdf_early7,same_scene_cross_building,dinov3__block6__panorama_local16,source_frequency,12,5,0.0333333333333,-0.05,0.161875,0.0346666666667
semi,cdf_early7,same_scene_cross_building,dinov3__block6__panorama_mean,source_frequency,12,5,0.108333333333,0,0.428571428571,0.212
semi,cdf_early7,same_scene_cross_building,dinov3__block9__faces_concat,source_frequency,12,5,0.166666666667,0.0272727272727,0.477777777778,0.258666666667
semi,cdf_early7,same_scene_cross_building,dinov3__block9__faces_global,source_frequency,12,5,0.108333333333,0,0.428571428571,0.212
semi,cdf_early7,same_scene_cross_building,dinov3__block9__faces_local16,source_frequency,12,5,0.108333333333,0.0272727272727,0.218181818182,0.118666666667
semi,cdf_early7,same_scene_cross_building,dinov3__block9__faces_local96,source_frequency,12,5,0.0833333333333,0,0.175,0.0586666666667
semi,cdf_early7,same_scene_cross_building,dinov3__block9__panorama_global,source_frequency,12,5,0.0583333333333,-0.0473684210526,0.411547619048,0.188
semi,cdf_early7,same_scene_cross_building,dinov3__block9__panorama_local16,source_frequency,12,5,0.0333333333333,-0.05,0.161875,0.0346666666667
semi,cdf_early7,same_scene_cross_building,dinov3__block9__panorama_mean,source_frequency,12,5,0.0583333333333,-0.0473684210526,0.411547619048,0.188
semi,cdf_early7,same_scene_cross_building,dinov3__cls__faces,source_frequency,12,5,0,-0.0473684210526,0.120214285714,0.048
semi,cdf_early7,same_scene_cross_building,dinov3__cls__panorama,source_frequency,12,5,0.025,0,0.05,0.012
semi,cdf_early7,same_scene_cross_building,feedback_counts_nearest,source_frequency,12,5,-0.1,-0.225,0,-0.072
semi,cdf_early7,same_scene_cross_building,source_frequency_smooth,source_frequency,12,5,0,0,0,0
semi,cdf_early7,same_scene_cross_building,source_random_expectation,source_frequency,12,5,0.055,0,0.146666666667,0.0786666666667
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block11__faces_concat,source_frequency,12,3,0.00666666666667,-0.035,0.0666666666667,0.0118888888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block11__faces_global,source_frequency,12,3,0.119166666667,0.0325,0.22,0.106388888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block11__faces_local16,source_frequency,12,3,0.085,0,0.178,0.0701666666667
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block11__faces_local96,source_frequency,12,3,0.00666666666667,-0.035,0.0666666666667,0.0118888888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block11__panorama_global,source_frequency,12,3,0.0858333333333,-0.0666666666667,0.22,0.0619444444444
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block11__panorama_local16,source_frequency,12,3,-0.0125,-0.0666666666667,0.0075,-0.0183888888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block11__panorama_mean,source_frequency,12,3,0.0858333333333,-0.0666666666667,0.22,0.0619444444444
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block12__faces_concat,source_frequency,12,3,0.00666666666667,-0.035,0.0666666666667,0.0118888888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block12__faces_global,source_frequency,12,3,0.0341666666667,-0.0666666666667,0.096,0.0206111111111
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block12__faces_local16,source_frequency,12,3,0.06,-0.1,0.178,0.0368333333333
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block12__faces_local96,source_frequency,12,3,0.00666666666667,-0.035,0.0666666666667,0.0118888888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block12__panorama_global,source_frequency,12,3,0.160833333333,-0.0666666666667,0.42,0.120277777778
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block12__panorama_local16,source_frequency,12,3,0.0258333333333,-0.0666666666667,0.096,0.0122777777778
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block12__panorama_mean,source_frequency,12,3,0.160833333333,-0.0666666666667,0.42,0.120277777778
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block3__faces_concat,source_frequency,12,3,-0.0433333333333,-0.1,-0.0175,-0.0491666666667
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block3__faces_global,source_frequency,12,3,0.174166666667,0.05,0.278,0.164888888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block3__faces_local16,source_frequency,12,3,0.106666666667,-0.1,0.27,0.0758333333333
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block3__faces_local96,source_frequency,12,3,-0.0625,-0.096,-0.0175,-0.0600555555556
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block3__panorama_global,source_frequency,12,3,0.129166666667,0.05,0.17,0.128888888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block3__panorama_local16,source_frequency,12,3,-0.000833333333333,-0.0666666666667,0.054,-0.0108888888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block3__panorama_mean,source_frequency,12,3,0.165,0.0325,0.27,0.156388888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block6__faces_concat,source_frequency,12,3,0.09,-0.0666666666667,0.27,0.0619444444444
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block6__faces_global,source_frequency,12,3,0.0908333333333,0.05,0.166666666667,0.0982222222222
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block6__faces_local16,source_frequency,12,3,0.131666666667,0,0.27,0.109166666667
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block6__faces_local96,source_frequency,12,3,-0.0683333333333,-0.096,-0.035,-0.0658888888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block6__panorama_global,source_frequency,12,3,0.170833333333,0.05,0.27,0.162222222222
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block6__panorama_local16,source_frequency,12,3,-0.00416666666667,-0.0666666666667,0.0325,-0.0100555555556
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block6__panorama_mean,source_frequency,12,3,0.170833333333,0.05,0.27,0.162222222222
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block9__faces_concat,source_frequency,12,3,0.145833333333,0.05,0.27,0.128888888889
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block9__faces_global,source_frequency,12,3,0.1075,0.05,0.178,0.0982222222222
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block9__faces_local16,source_frequency,12,3,0.0908333333333,0,0.178,0.076
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block9__faces_local96,source_frequency,12,3,-0.00416666666667,-0.0666666666667,0.0325,-0.0100555555556
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block9__panorama_global,source_frequency,12,3,0.106666666667,-0.0666666666667,0.27,0.0786111111111
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block9__panorama_local16,source_frequency,12,3,0.0166666666667,-0.0666666666667,0.054,0.00661111111111
semi,cdf_observed_by19,same_building_diagnostic,dinov3__block9__panorama_mean,source_frequency,12,3,0.14,0.0325,0.27,0.123055555556
semi,cdf_observed_by19,same_building_diagnostic,dinov3__cls__faces,source_frequency,12,3,0.000833333333333,-0.085,0.07,-0.005
semi,cdf_observed_by19,same_building_diagnostic,dinov3__cls__panorama,source_frequency,12,3,-0.07,-0.1,-0.035,-0.0716666666667
semi,cdf_observed_by19,same_building_diagnostic,feedback_counts_nearest,source_frequency,12,3,0.124166666667,-0.06,0.246,0.117555555556
semi,cdf_observed_by19,same_building_diagnostic,source_frequency_smooth,source_frequency,12,3,0,0,0,0
semi,cdf_observed_by19,same_building_diagnostic,source_random_expectation,source_frequency,12,3,0.0436111111111,-0.0241666666667,0.104,0.0377222222222
semi,cdf_observed_by19,same_main_cross_building,dinov3__block11__faces_concat,source_frequency,10,5,0.004,-0.06,0.124,0.044
semi,cdf_observed_by19,same_main_cross_building,dinov3__block11__faces_global,source_frequency,10,5,0.042,0,0.148571428571,0.0693333333333
semi,cdf_observed_by19,same_main_cross_building,dinov3__block11__faces_local16,source_frequency,10,5,0.001,-0.06,0.124,0.0425
semi,cdf_observed_by19,same_main_cross_building,dinov3__block11__faces_local96,source_frequency,10,5,-0.01,-0.0428571428571,2.46716227694e-17,-0.02
semi,cdf_observed_by19,same_main_cross_building,dinov3__block11__panorama_global,source_frequency,10,5,0.042,0,0.148571428571,0.0693333333333
semi,cdf_observed_by19,same_main_cross_building,dinov3__block11__panorama_local16,source_frequency,10,5,-0.04,-0.0827272727273,-0.00375,-0.0395
semi,cdf_observed_by19,same_main_cross_building,dinov3__block11__panorama_mean,source_frequency,10,5,0.042,0,0.148571428571,0.0693333333333
semi,cdf_observed_by19,same_main_cross_building,dinov3__block12__faces_concat,source_frequency,10,5,0.031,0,0.132857142857,0.062
semi,cdf_observed_by19,same_main_cross_building,dinov3__block12__faces_global,source_frequency,10,5,0.042,0,0.148571428571,0.0693333333333
semi,cdf_observed_by19,same_main_cross_building,dinov3__block12__faces_local16,source_frequency,10,5,0.004,-0.06,0.124,0.044
semi,cdf_observed_by19,same_main_cross_building,dinov3__block12__faces_local96,source_frequency,10,5,-0.01,-0.0428571428571,2.46716227694e-17,-0.02
semi,cdf_observed_by19,same_main_cross_building,dinov3__block12__panorama_global,source_frequency,10,5,0.031,-0.0377777777778,0.1375,0.0591666666667
semi,cdf_observed_by19,same_main_cross_building,dinov3__block12__panorama_local16,source_frequency,10,5,-0.04,-0.0827272727273,-0.00375,-0.0395
semi,cdf_observed_by19,same_main_cross_building,dinov3__block12__panorama_mean,source_frequency,10,5,0.014,-0.0377777777778,0.124,0.0506666666667
semi,cdf_observed_by19,same_main_cross_building,dinov3__block3__faces_concat,source_frequency,10,5,-0.023,-0.0571428571429,-0.00375,-0.0281666666667
semi,cdf_observed_by19,same_main_cross_building,dinov3__block3__faces_global,source_frequency,10,5,0.052,0,0.162857142857,0.076
semi,cdf_observed_by19,same_main_cross_building,dinov3__block3__faces_local16,source_frequency,10,5,-0.056,-0.15125,0.0244444444444,-0.0666666666667
semi,cdf_observed_by19,same_main_cross_building,dinov3__block3__faces_local96,source_frequency,10,5,-0.037,-0.13,0,-0.0606666666667
semi,cdf_observed_by19,same_main_cross_building,dinov3__block3__panorama_global,source_frequency,10,5,0.042,0,0.148571428571,0.0693333333333
semi,cdf_observed_by19,same_main_cross_building,dinov3__block3__panorama_local16,source_frequency,10,5,-0.05,-0.11,-0.00375,-0.0461666666667
semi,cdf_observed_by19,same_main_cross_building,dinov3__block3__panorama_mean,source_frequency,10,5,0.042,0,0.148571428571,0.0693333333333
semi,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_concat,source_frequency,10,5,-0.02,-0.0571428571429,0,-0.0266666666667
semi,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_global,source_frequency,10,5,0.052,0,0.162857142857,0.076
semi,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_local16,source_frequency,10,5,0.001,-0.06,0.124,0.0425
semi,cdf_observed_by19,same_main_cross_building,dinov3__block6__faces_local96,source_frequency,10,5,-0.01,-0.0428571428571,2.46716227694e-17,-0.02
semi,cdf_observed_by19,same_main_cross_building,dinov3__block6__panorama_global,source_frequency,10,5,0.052,0,0.162857142857,0.076
semi,cdf_observed_by19,same_main_cross_building,dinov3__block6__panorama_local16,source_frequency,10,5,-0.047,-0.11,0,-0.0446666666667
semi,cdf_observed_by19,same_main_cross_building,dinov3__block6__panorama_mean,source_frequency,10,5,0.042,0,0.148571428571,0.0693333333333
semi,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_concat,source_frequency,10,5,0.004,-0.06,0.124,0.044
semi,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_global,source_frequency,10,5,0.052,0,0.162857142857,0.076
semi,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_local16,source_frequency,10,5,0.004,-0.06,0.124,0.044
semi,cdf_observed_by19,same_main_cross_building,dinov3__block9__faces_local96,source_frequency,10,5,-0.01,-0.0428571428571,2.46716227694e-17,-0.02
