canonical_annotation_id,base_task_id,stage,stage_subset,project_id,runtime_task_id,worker_id,annotation_id,language,building_id,official_split,condition,independence_status,independence_reason,process_analysis_eligible,quality_process_pass,scope_eligible,strict_geometry_valid,strict_geometry_invalid_reason,strict_geometry_source,current_canonical_geometry_valid,formal_geometry_score_gate_passed,geometry_structurally_computable,gt_primary_analysis_eligible,peer_analysis_eligible,geometry_score,reference_regime,exclusion_reason,source_contract_note
fb6a42a891f7dcee,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,10,3195,Chinese,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.87521088,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
9732c6f38ae221f0,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,11,3572,Chinese,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.82670856,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
170e1369f3fbeb52,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,12,3458,Chinese,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.78013372,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
1894f27c3fd308cd,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,13,3363,Chinese,yqstnuAEVhm,test,manual,non_independent_suspected,cross_worker_parent_evidence_incomplete,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.78228371,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
1b3675da6acfc3f6,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,14,3533,Chinese,yqstnuAEVhm,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.78228371,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
6decc656fd10407c,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,15,3625,Chinese,yqstnuAEVhm,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.93019688,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
7231fd59d0668aa1,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,17,3138,Chinese,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.84233289,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
45ab7471668e03d9,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,18,4761,Chinese,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.77772928,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
78e7d9bc59680788,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,19,4619,Chinese,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.32899453,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
4d4eeebacecb850a,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,2,4714,Chinese,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.89614889,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
899b2864942e642d,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,21,3701,Chinese,yqstnuAEVhm,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.93019688,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
026b9a1fe7ba6a07,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,6,3307,Chinese,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
4a6dba8a9c32eb66,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1,P1_manual,28,3058,8,3747,Chinese,yqstnuAEVhm,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.62491272,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
38c831d7706e9046,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,1,4819,Chinese,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96031129,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
841caf4abb7eaa52,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,10,3196,Chinese,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.94095847,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
71c3fbe3be68835e,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,11,3573,Chinese,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97689653,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
4c4912b0914f2ee7,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,12,3459,Chinese,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.94572854,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
d6079c1a5e69171f,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,13,3364,Chinese,wc2JMjhGNzB,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.97623967,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
2d417fac9115ecf1,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,14,3534,Chinese,wc2JMjhGNzB,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.97623967,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
14fd2cc7ba5cecd1,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,15,3626,Chinese,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.98074514,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
842c3091ac075c7f,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,17,3139,Chinese,wc2JMjhGNzB,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.97623967,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
a68bd1f57ea06d4c,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,18,4762,Chinese,wc2JMjhGNzB,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.95366873,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
e6701d3b7c423a86,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,19,4620,Chinese,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,False,odd_keypoint_count,frozen_dense42_recompute,False,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
82cd729ad5975e4a,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,2,4715,Chinese,wc2JMjhGNzB,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.95366873,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
f88ad9a4b345473b,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,21,3702,Chinese,wc2JMjhGNzB,test,manual,non_independent_suspected,cross_worker_parent_evidence_incomplete,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.98121341,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
b39330c925be7bca,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,6,3308,Chinese,wc2JMjhGNzB,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.97623967,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
718f9a7977eee15c,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1,P1_manual,28,3059,8,3748,Chinese,wc2JMjhGNzB,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.94108262,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
bea7315dc0319f08,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,1,4820,Chinese,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.97091889,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
8b8f353a015cd9b3,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,10,3197,Chinese,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.9378615,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
42f34b0fbfa43b19,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,11,3574,Chinese,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.98273741,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
bfb4d0e9960d96af,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,12,3460,Chinese,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96238827,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
18ac550794fc0fce,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,13,3365,Chinese,rPc6DW4iMge,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.98666862,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
985c11b9ce41b00d,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,14,3535,Chinese,rPc6DW4iMge,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.98666862,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
72c65c366e863eb9,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,15,3627,Chinese,rPc6DW4iMge,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.95766788,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
8873e6e63ed8f636,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,17,3140,Chinese,rPc6DW4iMge,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.98666862,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
7eeb8ea034902d91,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,18,4763,Chinese,rPc6DW4iMge,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.96082746,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
8191a93950c2601c,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,19,4621,Chinese,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,False,incomplete_pairing,frozen_dense42_recompute,False,False,False,False,not_materialized,,expert_hard_single,geometry_score_unavailable,P1 peer eligibility intentionally not inferred from quality eligibility
664ded8505bb4ace,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,2,4716,Chinese,rPc6DW4iMge,test,manual,non_independent_suspected,manual_cross_worker_exact_geometry_no_parent,False,True,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.96082746,expert_hard_single,non_independent_submission,P1 peer eligibility intentionally not inferred from quality eligibility
0df4ad0ec893225d,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,21,3703,Chinese,rPc6DW4iMge,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.95766788,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
f2eb30664b7474ad,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,6,3309,Chinese,rPc6DW4iMge,test,manual,non_independent_confirmed,cross_worker_prior_parent_exact_geometry,True,False,True,True,,frozen_dense42_recompute,True,True,True,False,not_materialized,0.98666862,expert_hard_single,non_independent_submission;process_failure,P1 peer eligibility intentionally not inferred from quality eligibility
573b3754a0da7d18,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,P1,P1_manual,28,3060,8,3749,Chinese,rPc6DW4iMge,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.98925488,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
2b75349a0d747440,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,28,3061,1,4821,Chinese,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.96249581,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
b3d91348061353b4,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,28,3061,10,3198,Chinese,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.95750319,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
d54323b15af787a3,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,28,3061,11,3575,Chinese,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.9809636,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
b2be1df92c78eded,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,P1,P1_manual,28,3061,12,3461,Chinese,X7HyMhZNoso,test,manual,independent,no_parent_or_cross_worker_exact_geometry,True,True,True,True,,frozen_dense42_recompute,True,True,True,True,not_materialized,0.91848338,expert_hard_single,,P1 peer eligibility intentionally not inferred from quality eligibility
