bootstrap_probability_positive,bootstrap_probability_positive_lower_all_1000,bootstrap_probability_positive_upper_all_1000,bootstrap_requested_count,bootstrap_usable_count,building_support,component_id,condition,directional_class,feature_family,feature_name,positive_direction,reference_source_version,stage,status,task_adjusted_effect,task_support,threshold,worker_id
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358974,6,0.8,35
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358974,6,0.9,35
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358976,6,0.7,36
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358976,6,0.8,36
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358976,6,0.9,36
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589736,6,0.7,37
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589736,6,0.8,37
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.14743589743589736,6,0.9,37
0.987,0.987,0.987,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.5192307692307696,6,0.7,6
0.987,0.987,0.987,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.5192307692307696,6,0.8,6
0.987,0.987,0.987,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,H_positive_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,0.5192307692307696,6,0.9,6
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358966,6,0.7,8
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358966,6,0.8,8
0.0,0.0,0.0,1000,1000,5,P1|semi|reference_signed_corner_pair_count_difference|33c748a6fd|c1,semi,L_negative_direction,geometry_habit,reference_signed_corner_pair_count_difference,more_wall_pairs_than_reference_signed_not_quality,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json|1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6|geometry_gt,P1,estimated,-0.1474358974358966,6,0.9,8
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.6780247888001504,18,0.7,1
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.6780247888001504,18,0.8,1
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.6780247888001504,18,0.9,1
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.4088038312902402,18,0.7,10
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.4088038312902402,18,0.8,10
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.4088038312902402,18,0.9,10
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.7448914059496456,18,0.7,11
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.7448914059496456,18,0.8,11
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.7448914059496456,18,0.9,11
0.982,0.982,0.982,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.5095406143077843,18,0.7,13
0.982,0.982,0.982,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.5095406143077843,18,0.8,13
0.982,0.982,0.982,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.5095406143077843,18,0.9,13
0.496,0.496,0.496,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,U_unclassified_or_bootstrap_missing,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.002116961318695166,18,0.7,15
0.496,0.496,0.496,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,U_unclassified_or_bootstrap_missing,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.002116961318695166,18,0.8,15
0.496,0.496,0.496,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,U_unclassified_or_bootstrap_missing,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.002116961318695166,18,0.9,15
0.99,0.99,0.99,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.33825306294871954,18,0.7,17
0.99,0.99,0.99,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.33825306294871954,18,0.8,17
0.99,0.99,0.99,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.33825306294871954,18,0.9,17
0.046,0.046,0.046,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.16741336098709853,18,0.7,18
0.046,0.046,0.046,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.16741336098709853,18,0.8,18
0.046,0.046,0.046,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.16741336098709853,18,0.9,18
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,1.9417276744549286,18,0.7,19
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,1.9417276744549286,18,0.8,19
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,1.9417276744549286,18,0.9,19
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.9599234523543373,18,0.7,2
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.9599234523543373,18,0.8,2
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.9599234523543373,18,0.9,2
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.9561337856100015,18,0.7,21
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.9561337856100015,18,0.8,21
1.0,1.0,1.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,H_positive_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,0.9561337856100015,18,0.9,21
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-1.1541666944414712,18,0.7,27
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-1.1541666944414712,18,0.8,27
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-1.1541666944414712,18,0.9,27
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-1.02855738073171,18,0.7,28
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-1.02855738073171,18,0.8,28
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-1.02855738073171,18,0.9,28
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.8366772081295388,18,0.7,29
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.8366772081295388,18,0.8,29
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.8366772081295388,18,0.9,29
0.076,0.076,0.076,1000,1000,7,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.17749167606064298,8,0.7,30
0.076,0.076,0.076,1000,1000,7,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.17749167606064298,8,0.8,30
0.076,0.076,0.076,1000,1000,7,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.17749167606064298,8,0.9,30
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.9617299651827222,18,0.7,32
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.9617299651827222,18,0.8,32
0.0,0.0,0.0,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.9617299651827222,18,0.9,32
0.001,0.001,0.001,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.40360911874252514,18,0.7,33
0.001,0.001,0.001,1000,1000,10,P1|semi|log_owner_valid_active_seconds|6d353e274d|c1,semi,L_negative_direction,time,log_owner_valid_active_seconds,faster_owner_valid_active_time,log|frozen_stage_task_worker_active_time|owner_valid_active_time,P1,estimated,-0.40360911874252514,18,0.8,33
