stage,project_id,runtime_task_id,worker_id,latest_non_cancelled_annotation_id,frozen_annotation_id,frozen_canonical_annotation_id,comparison_status
P1,39,3143,37,4501,4501,922f49b7c63582f6,match
P1,39,3144,26,3819,3819,26710124c802c3dd,match
P1,39,3144,27,4019,4019,7c4d53d444805ad4,match
P1,39,3144,28,3975,3975,454f4a7ca0ed8cda,match
P1,39,3144,29,4580,4580,3bcf5dc561e2d916,match
P1,39,3144,30,4214,4214,6d17201775811123,match
P1,39,3144,31,4141,4141,d15abea6c32062e1,match
P1,39,3144,32,4277,4277,ed8e2934ebcee5bb,match
P1,39,3144,33,4289,4289,fb4210e33d7c2093,match
P1,39,3144,34,4441,4441,15f4bf968e467bdc,match
P1,39,3144,35,4351,4351,b106f4f47297f77d,match
P1,39,3144,36,4609,4609,f13bd8e8570762ef,match
P1,39,3144,37,4502,4502,62a32cfa3607ea53,match
P1,39,3145,26,3820,3820,2da0deeeb2d81a3f,match
P1,39,3145,27,4020,4020,d309618967a8e3f1,match
P1,39,3145,28,3974,3974,2e2eab60b2d63268,match
P1,39,3145,29,4581,4581,aa0b5f36f550db58,match
P1,39,3145,30,4213,4213,6ba0a04969949b56,match
P1,39,3145,31,4142,4142,5bf8c2e0f81a9c55,match
P1,39,3145,32,4278,4278,7868a55c4ce8d574,match
P1,39,3145,33,4290,4290,ec4fcec59bb24432,match
P1,39,3145,34,4442,4442,2c1bffcf13c7df13,match
P1,39,3145,35,4352,4352,30372dbccd1a586f,match
P1,39,3145,36,4610,4610,95863205019b7150,match
P1,39,3145,37,4503,4503,e72b6e8a76676529,match
P1,39,3146,26,3821,3821,ffcd1d053f2e4f7f,match
P1,39,3146,27,4021,4021,f89be7fd70fc65db,match
P1,39,3146,28,3973,3973,55515d4fbe62f3d7,match
P1,39,3146,29,4582,4582,caa6d658732cb9af,match
P1,39,3146,30,4212,4212,3a772c253f77d4b7,match
P1,39,3146,31,4143,4143,9c8fbc4acb8cacca,match
P1,39,3146,32,4279,4279,d98e0f6e768e3029,match
P1,39,3146,33,4293,4293,4556c580e92894d6,match
P1,39,3146,34,4517,4517,2385c7af67eeea4e,match
P1,39,3146,35,4353,4353,3d53a4f071f870cb,match
P1,39,3146,36,4611,4611,680d9cdf96eaadf7,match
P1,39,3146,37,4504,4504,90b4dd7e59f67c16,match
P1,39,3147,26,3822,3822,74662bdffb7867a6,match
P1,39,3147,27,4022,4022,38c0a4899547296f,match
P1,39,3147,28,3972,3972,50ce95b3ba9570df,match
P1,39,3147,29,4583,4583,4a1158da9bd83ef9,match
P1,39,3147,30,4211,4211,19cadb0cba089ebe,match
P1,39,3147,31,4144,4144,3649f4a1a11aa4d3,match
P1,39,3147,32,4280,4280,6aed1eb1185c1318,match
P1,39,3147,33,4294,4294,2015dd298cff564b,match
P1,39,3147,34,4443,4443,40a13dc4d685b575,match
P1,39,3147,35,4354,4354,868d2e9fef235045,match
P1,39,3147,36,4624,4624,9297edc587276262,match
P1,39,3147,37,4505,4505,6d192755ca096a2c,match
P1,39,3148,26,3823,3823,341734cb27e2e971,match
P1,39,3148,27,4023,4023,ae9eebd3c841d936,match
P1,39,3148,28,3971,3971,f8548145ddefef82,match
P1,39,3148,29,4584,4584,dab549f7649c26f5,match
P1,39,3148,30,4210,4210,d5ec1431385bed24,match
P1,39,3148,31,4145,4145,01111484ace4b94e,match
P1,39,3148,32,4281,4281,283873b63fff0570,match
P1,39,3148,33,4295,4295,0a8c62a27fbaac21,match
P1,39,3148,34,4483,4483,d709cefe9dcba87b,match
P1,39,3148,35,4355,4355,71917bb13f847c7d,match
P1,39,3148,36,4672,4672,803f0a9e869112a9,match
P1,39,3148,37,4506,4506,9a14ee08aba6a9c3,match
P1,39,3149,26,3824,3824,5e1a484331067f93,match
P1,39,3149,27,4024,4024,f1dd682311fd4140,match
P1,39,3149,28,4067,4067,0dd58701c016b64d,match
P1,39,3149,29,4585,4585,7dbcb72e807e85d2,match
P1,39,3149,30,4209,4209,330b5b8e0a0c2fec,match
P1,39,3149,31,4146,4146,98498bd37758c8be,match
P1,39,3149,32,4282,4282,d8758b5b52e63e50,match
P1,39,3149,33,4296,4296,65a57cac6d5c466f,match
P1,39,3149,34,4445,4445,d9f496f32a9ca809,match
P1,39,3149,35,4356,4356,8caa1a6f8af38d0e,match
P1,39,3149,36,4673,4673,95bec3e4f8012871,match
P1,39,3149,37,4507,4507,452a692a4bf6d4f5,match
P1,39,3150,26,3825,3825,7f82401488af7306,match
P1,39,3150,27,4025,4025,98e8fe358da56c8f,match
P1,39,3150,28,3966,3966,bf2aab73a5aed79f,match
P1,39,3150,29,4586,4586,a819fde1949e375b,match
P1,39,3150,30,4208,4208,9589363fea90baba,match
P1,39,3150,31,4147,4147,3e9e6ac471e7da2a,match
P1,39,3150,32,4283,4283,e07cd54978722b1e,match
P1,39,3150,33,4329,4329,9cab10e73212c27f,match
P1,39,3150,34,4446,4446,d5f398bdf9e24194,match
P1,39,3150,35,4357,4357,3266c87d109f70bf,match
P1,39,3150,36,4674,4674,1863472107c00fbd,match
P1,39,3150,37,4508,4508,abff623d76a69986,match
P1,39,3151,26,3826,3826,5d31260441c8ba34,match
P1,39,3151,27,4026,4026,426f97d5e9bd1052,match
P1,39,3151,28,3965,3965,1a628f7c69f6416b,match
P1,39,3151,29,4587,4587,264bb601655e3517,match
P1,39,3151,30,4207,4207,d89e352b650edb48,match
P1,39,3151,31,4148,4148,02b72fbd029d4c27,match
P1,39,3151,32,4285,4285,c107457021c4fdda,match
P1,39,3151,33,4335,4335,e77a797b88db2ceb,match
P1,39,3151,34,4514,4514,a1fe8ddab1fe7c86,match
P1,39,3151,35,4358,4358,b9f7aa260a402700,match
P1,39,3151,36,4675,4675,d2e973b350e6241e,match
P1,39,3151,37,4509,4509,b66f79e3d5607ae9,match
P1,39,3152,26,3827,3827,356a21e60e73bd14,match
P1,39,3152,27,4027,4027,a334e15731106e5e,match
P1,39,3152,28,3964,3964,ec4505b0e4744e4e,match
P1,39,3152,29,4594,4594,a6e17f93d9114eac,match
P1,39,3152,30,4206,4206,364426d6af6cf0a6,match
P1,39,3152,31,4149,4149,acf66ab0eca22cc1,match
P1,39,3152,32,4288,4288,3192a4c34488ebef,match
P1,39,3152,33,4346,4346,1e45c715efe04bf6,match
P1,39,3152,34,4447,4447,36afcf88229ada00,match
P1,39,3152,35,4359,4359,cd8b1dfaf95e7319,match
P1,39,3152,36,4676,4676,6d05edefd05793bc,match
P1,39,3152,37,4510,4510,40ac299ba105fdef,match
P1,39,3153,26,3828,3828,0e2d1b8cc5c25216,match
P1,39,3153,27,4028,4028,1120d74f964c5f97,match
P1,39,3153,28,3963,3963,cd3a92cc2800b3c7,match
P1,39,3153,29,4592,4592,4d934ce66ec29a47,match
P1,39,3153,30,4205,4205,3f6b62e3295e009a,match
P1,39,3153,31,4150,4150,8d6f18bc98ea1938,match
P1,39,3153,32,4291,4291,feaa118aa8a59f86,match
P1,39,3153,33,4362,4362,c61e2afdd2d8efd8,match
P1,39,3153,34,4448,4448,53b22edb56cc554f,match
P1,39,3153,35,4360,4360,aa5ab1caef85cf99,match
P1,39,3153,36,4677,4677,65e6380997e850f1,match
P1,39,3153,37,4511,4511,2431f1da19aaa950,match
P1,39,3154,27,4029,4029,d7eb6edddcc78db9,match
P1,39,3154,28,3914,3914,39f32d3182a9a449,match
P1,39,3154,29,4593,4593,f9f3e8e273c243a5,match
P1,39,3154,30,4204,4204,1eff38d64ebf8ebb,match
P1,39,3154,31,4152,4152,f79d8e8c15022fce,match
P1,39,3154,32,4292,4292,8b3be018ff673d1f,match
P1,39,3154,33,4368,4368,268e43366ea0bcb8,match
P1,39,3154,34,4449,4449,9ab5ef47f1224afd,match
P1,39,3154,35,4361,4361,7ad8feb020087113,match
P1,39,3154,36,4678,4678,43b2e89e9fd7c38f,match
P1,39,3154,37,4512,4512,79a20413d834e832,match
P1,40,3155,26,3782,3782,fe5ee0f03c836e42,match
P1,40,3155,27,4040,4040,bcaaea256c246b28,match
P1,40,3155,28,3922,3922,464f553a46a042bd,match
P1,40,3155,29,4542,4542,caf781b6512ea9b2,match
P1,40,3155,30,4154,4154,4247b935b5d68e6a,match
P1,40,3155,31,4095,4095,a01f38f168e18ba4,match
P1,40,3155,32,4176,4176,a800256cd64a13c9,match
P1,40,3155,33,4369,4369,f05be155437bb650,match
P1,40,3155,34,4407,4407,c3d7b507aa2d788d,match
P1,40,3155,35,4311,4311,4664edbc4eb51884,match
P1,40,3155,36,4679,4679,d73bc90a26b0976b,match
P1,40,3155,37,4465,4465,e7e6e4180354bfe2,match
P1,40,3156,26,3783,3783,920097581a74c28d,match
P1,40,3156,27,4041,4041,dfb59e0acb27e23d,match
P1,40,3156,28,3924,3924,ce1f8d8e19ffffeb,match
P1,40,3156,29,4544,4544,1fbbddc98c74aeb0,match
P1,40,3156,30,4155,4155,867a61b4c60969d2,match
P1,40,3156,31,4101,4101,4e299dc6bda4eef4,match
P1,40,3156,32,4177,4177,c3fc3f4b6aeb53b0,match
P1,40,3156,33,4370,4370,c88ef7c6614c3d19,match
P1,40,3156,34,4408,4408,90520932aee1bf49,match
P1,40,3156,35,4312,4312,9f90d9f93e93c9bf,match
P1,40,3156,36,4680,4680,fbde960cac90f821,match
P1,40,3156,37,4466,4466,4651933458778c15,match
P1,40,3157,26,3784,3784,7e42d07ce46a72e4,match
P1,40,3157,27,4042,4042,b16f17d58f7aabf2,match
P1,40,3157,28,3926,3926,497e4819ad1ce59c,match
P1,40,3157,29,4545,4545,deb77ec3f2ddf78f,match
P1,40,3157,30,4156,4156,d817ad3534ab554d,match
P1,40,3157,31,4102,4102,d2d4c49ab227aa87,match
P1,40,3157,32,4178,4178,c54bc02d1fcd094e,match
P1,40,3157,33,4371,4371,080e6e5be0c803cd,match
P1,40,3157,34,4409,4409,71a08671b7d9283b,match
P1,40,3157,35,4313,4313,ebe5710d577ed718,match
P1,40,3157,36,4681,4681,cb5459e346731607,match
P1,40,3157,37,4467,4467,3cb548d93b1c91ac,match
P1,40,3158,26,3785,3785,f99791165ab299f2,match
P1,40,3158,27,4043,4043,18bf7463963ee4f7,match
P1,40,3158,28,3928,3928,fa48c94941765bf5,match
P1,40,3158,29,4546,4546,0256fe8a53c60eb1,match
P1,40,3158,30,4157,4157,54b6a6baaabc6d99,match
P1,40,3158,31,4103,4103,f8bbcc65deb718e2,match
P1,40,3158,32,4179,4179,04cce395f11e77de,match
P1,40,3158,33,4372,4372,6b642404a9d48b82,match
P1,40,3158,34,4410,4410,6ab8b935553657e4,match
P1,40,3158,35,4314,4314,30d378ddd51c818b,match
P1,40,3158,36,4682,4682,ac64b59a675ec8be,match
P1,40,3158,37,4468,4468,6433c4b6746b9bd3,match
P1,40,3159,26,3786,3786,9485ed54d32feedb,match
P1,40,3159,27,4044,4044,f1c9b4c639222455,match
P1,40,3159,28,3929,3929,9765f6221f393fe9,match
P1,40,3159,29,4547,4547,7b812dc42704b38f,match
P1,40,3159,30,4158,4158,2a4286279c3faabf,match
P1,40,3159,31,4104,4104,f56061dd14557a1c,match
P1,40,3159,32,4180,4180,052be43b1dece4bd,match
P1,40,3159,33,4373,4373,fedb8197b3340dfd,match
P1,40,3159,34,4411,4411,ba3299d9574a2b07,match
P1,40,3159,35,4315,4315,8d37fb0b00aa2140,match
P1,40,3159,36,4683,4683,0b3f7174103c15b4,match
P1,40,3159,37,4469,4469,cc6423efbc03837a,match
P1,40,3160,26,3787,3787,8bc8c6ce9e6be60e,match
P1,40,3160,27,4045,4045,11c118eff7620923,match
P1,40,3160,28,3930,3930,5e218c4b990e0417,match
P1,40,3160,29,4548,4548,e22c7874dafcbe35,match
P1,40,3160,30,4159,4159,fe9032dd4de5759a,match
P1,40,3160,31,4106,4106,5a7d927dfb7a7f96,match
P1,40,3160,32,4181,4181,353de3cd0ba92ed1,match
P1,40,3160,33,4374,4374,2209a1615c5cd0c1,match
P1,40,3160,34,4412,4412,a2e79023c4403fd4,match
P1,40,3160,35,4316,4316,f04688b19d0918f8,match
P1,40,3160,36,4684,4684,4f53f49b8b81a987,match
P1,40,3160,37,4470,4470,a60eb80c10789624,match
P1,40,3161,26,3788,3788,6bada44f8bfbe52e,match
P1,40,3161,27,4046,4046,b695d04bc92a557d,match
P1,40,3161,28,3932,3932,2d2b8ab0116038fd,match
P1,40,3161,29,4549,4549,984360ed0635b90c,match
P1,40,3161,30,4160,4160,6068e5a1684f17bf,match
P1,40,3161,31,4107,4107,38e5256c8a950c7d,match
P1,40,3161,32,4182,4182,e345524837c8f249,match
P1,40,3161,33,4375,4375,c62a0432de833f80,match
P1,40,3161,34,4413,4413,d028cdde31b4bbe7,match
P1,40,3161,35,4317,4317,55a9c4d4d99e81f1,match
P1,40,3161,36,4685,4685,64b475a8d2558465,match
P1,40,3161,37,4471,4471,28935ccbb578589d,match
P1,40,3162,26,3789,3789,74366dc399f69295,match
P1,40,3162,27,4038,4038,3e49e2f4d3cfd637,match
P1,40,3162,28,3933,3933,5d978e819e3deb53,match
P1,40,3162,29,4550,4550,f9cabcf7e798da81,match
P1,40,3162,30,4161,4161,fa501f1f267f767a,match
P1,40,3162,31,4108,4108,5da2adcd7638310f,match
P1,40,3162,32,4183,4183,9b8a1ae0754380a9,match
P1,40,3162,33,4376,4376,5b4d888cc3324e13,match
P1,40,3162,34,4414,4414,1d36d28089de7575,match
P1,40,3162,35,4318,4318,eb266c3e12d21893,match
P1,40,3162,36,4686,4686,19e9c481bd38d47c,match
P1,40,3162,37,4472,4472,af1ada91e5648762,match
P1,40,3163,26,3790,3790,ab8b97ab6495ba76,match
P1,40,3163,27,4047,4047,ceaa81c7a8f43df1,match
P1,40,3163,28,3935,3935,d8d740c29176039f,match
P1,40,3163,29,4551,4551,3708f56ca083519c,match
P1,40,3163,30,4162,4162,8f8e88f1dac7e186,match
P1,40,3163,31,4109,4109,e5ed2f9df090fc85,match
P1,40,3163,32,4184,4184,c0b4675e53d399c0,match
P1,40,3163,33,4377,4377,456be49bba7efbc8,match
P1,40,3163,34,4515,4515,5bd0d7c388ee1b68,match
P1,40,3163,35,4319,4319,bc770062117c9834,match
P1,40,3163,36,4687,4687,adb443cf2cd44a01,match
P1,40,3163,37,4473,4473,12ee1becbe448d45,match
P1,40,3164,26,3791,3791,7545785ecf7e44b3,match
P1,40,3164,27,4048,4048,6999db3ebf3ef330,match
P1,40,3164,28,3936,3936,cd3a2f4a0e0ad07e,match
P1,40,3164,29,4552,4552,2d656d0b379aca23,match
P1,40,3164,30,4163,4163,272f8ef889915150,match
P1,40,3164,31,4110,4110,55e7158552d3913a,match
P1,40,3164,32,4258,4258,8426a252a40fabd5,match
P1,40,3164,33,4378,4378,7a24ac2a83e02abb,match
P1,40,3164,34,4516,4516,a97df3618c618b1a,match
P1,40,3164,35,4320,4320,b62a4df9e1645fe7,match
P1,40,3164,36,4688,4688,43fca0253b1b4fff,match
P1,40,3164,37,4474,4474,717840fe8221eba6,match
P1,40,3165,26,3792,3792,9f36f0aa4f6aed02,match
P1,40,3165,27,4049,4049,ea4ba198f1b90c5a,match
P1,40,3165,28,3937,3937,afda73e02ce84841,match
P1,40,3165,29,4553,4553,7129ad7e523aa525,match
P1,40,3165,30,4185,4185,3c2427034d519a1a,match
P1,40,3165,31,4111,4111,3b710fb59e47c8d6,match
P1,40,3165,32,4259,4259,1aaa93ec5fa02d67,match
P1,40,3165,33,4379,4379,0225fd516c992f7f,match
P1,40,3165,34,4415,4415,b1ac17483ad1c04e,match
P1,40,3165,35,4321,4321,33a4dc1fd6be1bdd,match
P1,40,3165,36,4689,4689,ca291f0b645de9fa,match
P1,40,3165,37,4475,4475,2ac783e03ad61d1a,match
P1,40,3166,26,3793,3793,cb6b39c045c1c95a,match
P1,40,3166,27,4050,4050,f8e972b03fbd99f4,match
P1,40,3166,28,3938,3938,cd8cc0c1540ed63d,match
P1,40,3166,29,4554,4554,5129b3e9aeb05f80,match
P1,40,3166,30,4186,4186,d94dce8e2409d75e,match
P1,40,3166,31,4112,4112,00c9c0032b86bbcb,match
P1,40,3166,32,4260,4260,5c94076772ebc57a,match
P1,40,3166,33,4380,4380,8ef79e670b984365,match
P1,40,3166,34,4416,4416,aeb286b084b52ac4,match
P1,40,3166,35,4322,4322,59884e403caf2b80,match
P1,40,3166,36,4690,4690,9dfb83c45afc5f23,match
P1,40,3166,37,4476,4476,e5e1284390ee6b73,match
P1,40,3167,26,3794,3794,a655ba3039d8cfc4,match
P1,40,3167,27,4051,4051,243708573fc746f4,match
P1,40,3167,28,3939,3939,843ee33e6df34cd4,match
P1,40,3167,29,4555,4555,618e8cec7d276f9c,match
P1,40,3167,30,4187,4187,c0d2a3ea11db107a,match
P1,40,3167,31,4113,4113,5ff7ca831e9c5ad8,match
P1,40,3167,32,4261,4261,b8541e4707e39e94,match
P1,40,3167,33,4381,4381,4d2388c60747a53d,match
P1,40,3167,34,4417,4417,1bbc73c77d272720,match
P1,40,3167,35,4323,4323,c4bc31bc73053a93,match
P1,40,3167,36,4691,4691,e2305061fc73b67a,match
P1,40,3167,37,4477,4477,e805d3344d24834a,match
P1,40,3168,26,3795,3795,91fa809bea75fc47,match
P1,40,3168,27,4052,4052,c6f141b411336076,match
P1,40,3168,28,3940,3940,5429d9e5ae4acde8,match
P1,40,3168,29,4556,4556,ad6812c23b79784a,match
P1,40,3168,30,4188,4188,1c1e863ffcab5dcb,match
P1,40,3168,31,4114,4114,a55a92a57a48a087,match
P1,40,3168,32,4262,4262,89af3c23558522cb,match
P1,40,3168,33,4382,4382,3bd7cc7151dff5c8,match
P1,40,3168,34,4418,4418,45579518b52a9571,match
P1,40,3168,35,4324,4324,a81657f0ac5d7807,match
P1,40,3168,36,4692,4692,a2615a25ae6631e5,match
P1,40,3168,37,4478,4478,4fbebe49572a79a5,match
P1,40,3169,26,3796,3796,3b71663b67699ebf,match
P1,40,3169,27,4053,4053,19a327730863506b,match
P1,40,3169,28,3941,3941,0dce4a0f997ffd15,match
P1,40,3169,29,4557,4557,7667b010a9c90570,match
P1,40,3169,30,4189,4189,c76193b6207a6507,match
P1,40,3169,31,4115,4115,76f29200f62e2fb3,match
P1,40,3169,32,4263,4263,a318b6bfd544d9cb,match
P1,40,3169,33,4383,4383,522ad8c02cfc8914,match
P1,40,3169,34,4419,4419,c1d1843444d6d457,match
P1,40,3169,35,4325,4325,2c11262bdae1e085,match
P1,40,3169,36,4693,4693,2b439f65ef66899b,match
P1,40,3169,37,4479,4479,b70dac9310c8fd7f,match
P1,40,3170,26,3797,3797,5ef8158b9e970124,match
P1,40,3170,27,4054,4054,b9d6531c224d6003,match
P1,40,3170,28,3942,3942,059397cbcdc2fd99,match
P1,40,3170,29,4558,4558,c1ce3be5ac91205f,match
P1,40,3170,30,4190,4190,39f325131750b755,match
P1,40,3170,31,4116,4116,95caac6d8e2b34ae,match
P1,40,3170,32,4264,4264,aa27fee9b505606b,match
P1,40,3170,33,4384,4384,39b7f2008e3d4afe,match
P1,40,3170,34,4420,4420,765b308f64278de8,match
P1,40,3170,35,4326,4326,3f1ad1a502b50429,match
P1,40,3170,36,4694,4694,e85a8e90e0c6b636,match
P1,40,3170,37,4480,4480,5a50132cf972f527,match
P1,40,3171,26,3798,3798,812b382e4fb78da4,match
P1,40,3171,27,4055,4055,641c1f6f413ead20,match
P1,40,3171,28,3943,3943,b6b6d4c497cda8e2,match
P1,40,3171,29,4559,4559,f573b76a994f559e,match
P1,40,3171,30,4191,4191,a288b216f33e8695,match
P1,40,3171,31,4117,4117,38b4c355b2582da5,match
P1,40,3171,32,4265,4265,e791bdd39ceb0454,match
P1,40,3171,33,4385,4385,d216cfad4f530a31,match
P1,40,3171,34,4421,4421,05c34463f238a2c1,match
P1,40,3171,35,4327,4327,cdfc8962c0bbffa6,match
P1,40,3171,36,4695,4695,76186667a8178edb,match
P1,40,3171,37,4481,4481,5df4a26ad4def72a,match
P1,40,3172,26,3799,3799,4fd122b7a189e196,match
P1,40,3172,27,4056,4056,1158b393b32f7279,match
P1,40,3172,28,3944,3944,589eff1064d05701,match
P1,40,3172,29,4560,4560,ad54d90129a2f0b8,match
P1,40,3172,30,4192,4192,137c140ca55fe56a,match
P1,40,3172,31,4118,4118,b27dbae0e7fd539e,match
P1,40,3172,32,4266,4266,9ec8f4568a452459,match
P1,40,3172,33,4386,4386,bab7d65b25166218,match
P1,40,3172,34,4422,4422,817c68743cb43e21,match
P1,40,3172,35,4328,4328,cac4132e7e982035,match
P1,40,3172,36,4696,4696,8f70d25e188c2a5b,match
P1,40,3172,37,4482,4482,cf8e133e4c20ed7f,match
P1,41,3173,26,3830,3830,eeb76b73caacc511,match
P1,41,3173,27,4066,4066,231407e1e3c26cd5,match
P1,41,3173,28,3945,3945,8027f25bb7a20f48,match
P1,41,3173,29,4151,4151,903b5a5e0659aed8,match
P1,41,3173,30,4077,4077,8b23be1612a348e0,match
P1,41,3173,31,4084,4084,a90f0bb541345d69,match
P1,41,3173,32,4165,4165,710745da69e1f9af,match
P1,41,3173,33,4387,4387,180879c05acf67a9,match
P1,41,3173,34,4398,4398,98fd9fa5115fc41a,match
P1,41,3173,35,4302,4302,8de2872c37caa579,match
P1,41,3173,36,4519,4519,1b673a15fccbeffc,match
P1,41,3173,37,4451,4451,cd5abe0f20e47f74,match
P1,41,3174,26,3831,3831,88075c18e8ba3ca3,match
P1,41,3174,27,4068,4068,dfc2adf2a47dc7de,match
P1,41,3174,28,3946,3946,94d5b679bc8ce596,match
P1,41,3174,29,4153,4153,b96ca0dd7857cd2e,match
P1,41,3174,30,4078,4078,8abf96e80a8cd151,match
P1,41,3174,31,4087,4087,e1bc1262947c9c43,match
P1,41,3174,32,4166,4166,e27f9f848d185dab,match
P1,41,3174,33,4388,4388,75ac866c71693e71,match
P1,41,3174,34,4399,4399,78885c3d5cd19c4f,match
P1,41,3174,35,4303,4303,0d08611aee0cdf4f,match
P1,41,3174,36,4520,4520,3785ebbd5dc8b7ea,match
P1,41,3174,37,4452,4452,9117118c1ce15fc9,match
P1,41,3175,26,3832,3832,1dd3bfc47096510e,match
P1,41,3175,27,4069,4069,cea51349a3124994,match
P1,41,3175,28,3947,3947,58edb835d70cc5d5,match
P1,41,3175,29,4535,4535,5f22a20aed0c1249,match
P1,41,3175,30,4079,4079,7960004dcebf26f0,match
P1,41,3175,31,4088,4088,ab49c95c36db8e18,match
P1,41,3175,32,4167,4167,5fcc3f74a0e93344,match
P1,41,3175,33,4389,4389,9a6969085af7949d,match
P1,41,3175,34,4400,4400,291c09a624cd8f99,match
P1,41,3175,35,4304,4304,a66f7b0846ec88b0,match
P1,41,3175,36,4521,4521,58575767b314c57c,match
P1,41,3175,37,4453,4453,30c6234c4303f3ef,match
P1,41,3176,26,3833,3833,626ac6adf5415dd2,match
P1,41,3176,27,4070,4070,1c503eddee825845,match
P1,41,3176,28,3948,3948,4646bfc46dc3b9ce,match
P1,41,3176,29,4536,4536,bba1f0de8ac71831,match
P1,41,3176,30,4080,4080,925ff212fc8d9104,match
P1,41,3176,31,4089,4089,32eaa5e855ae90ee,match
P1,41,3176,32,4168,4168,628f11c0e0520639,match
P1,41,3176,33,4390,4390,ffa6a35684824582,match
P1,41,3176,34,4401,4401,7ed4383a08375303,match
P1,41,3176,35,4305,4305,81feb0e35cc60306,match
P1,41,3176,36,4523,4523,f227fac3913dbc27,match
P1,41,3176,37,4454,4454,4d3e4911d8f07aa2,match
P1,41,3177,26,3834,3834,49fa488be3fef090,match
P1,41,3177,27,4071,4071,ce40f36eeedc9a01,match
P1,41,3177,28,3949,3949,3a3dec28a207f0a0,match
P1,41,3177,29,4537,4537,1b879ed2a0ea3317,match
P1,41,3177,30,4081,4081,206017d68554e4ce,match
P1,41,3177,31,4090,4090,fa7addab96927ce3,match
P1,41,3177,32,4169,4169,07747ea3bdc5ada7,match
P1,41,3177,33,4393,4393,db489e7008420f6d,match
P1,41,3177,34,4402,4402,b3c8f9e27d75e1bb,match
P1,41,3177,35,4306,4306,3c003832cc2ac4bd,match
P1,41,3177,36,4524,4524,55864e5d3184dff1,match
P1,41,3177,37,4455,4455,2e83f114eec9c41b,match
P1,41,3178,26,3835,3835,baa42873e21fe38c,match
P1,41,3178,27,4072,4072,fa807ea5905340d9,match
P1,41,3178,28,3950,3950,5f286f5426b982a7,match
P1,41,3178,29,4538,4538,233568c89e42b8bb,match
P1,41,3178,30,4082,4082,f14cfdfa014f4398,match
P1,41,3178,31,4091,4091,47e21b5afd7c7b77,match
P1,41,3178,32,4170,4170,809d1c3be329e98c,match
P1,41,3178,33,4394,4394,8edf1145794bfd4f,match
P1,41,3178,34,4403,4403,37d740ea8d0d8493,match
P1,41,3178,35,4307,4307,fe83d3b0d2bab0e8,match
P1,41,3178,36,4525,4525,1d83c0fba980b573,match
P1,41,3178,37,4456,4456,3c1e685ec9863c21,match
P1,41,3179,26,3836,3836,f7cef468b7fc1a50,match
P1,41,3179,27,4073,4073,03e01729807e10b2,match
P1,41,3179,28,3951,3951,8cd45265d79ac735,match
P1,41,3179,29,4539,4539,f7889df0393772a8,match
P1,41,3179,30,4083,4083,42cd5a13d2ad90e1,match
P1,41,3179,31,4092,4092,8044ecb0849dfec0,match
P1,41,3179,32,4171,4171,31ba2b8e12c0dae4,match
P1,41,3179,33,4395,4395,8ada6a2e55916c35,match
P1,41,3179,34,4404,4404,5dec5e1874a7a054,match
P1,41,3179,35,4308,4308,b66bb9496c68e5be,match
P1,41,3179,36,4526,4526,9f069c3bb68abdf2,match
P1,41,3179,37,4457,4457,60bba1fdafe4c9bd,match
P1,41,3180,26,3837,3837,74b072ea7146d3a5,match
P1,41,3180,27,4074,4074,3c0d8e75dd7d264b,match
P1,41,3180,28,3952,3952,4f42032dc8e4d665,match
P1,41,3180,29,4540,4540,4fc74fddb88c2f79,match
P1,41,3180,30,4085,4085,c683a325ea5ee59a,match
P1,41,3180,31,4093,4093,df388ca29d6f7cfd,match
P1,41,3180,32,4172,4172,6b1072abb5dd916d,match
P1,41,3180,33,4396,4396,1a361af7443afe0c,match
P1,41,3180,34,4405,4405,d5317a10c026bfe9,match
P1,41,3180,35,4309,4309,f16402f852e68871,match
P1,41,3180,36,4527,4527,d936055bdc90a99f,match
P1,41,3180,37,4458,4458,b73a313e28bc8976,match
P1,41,3181,26,3838,3838,c14fda0522180ac6,match
P1,41,3181,27,4075,4075,301e8f57605f360a,match
P1,41,3181,28,3953,3953,e41dccd543530b6f,match
P1,41,3181,29,4541,4541,8e954e66e20c6ba3,match
P1,41,3181,30,4086,4086,06f95fe563212fba,match
P1,41,3181,31,4094,4094,9515ea81d3b7d5f0,match
P1,41,3181,32,4173,4173,0ffa405d9cace672,match
P1,41,3181,33,4397,4397,975981eecffd896f,match
P1,41,3181,34,4406,4406,b4a28e4583d9d910,match
P1,41,3181,35,4310,4310,bf730d2c56f61535,match
P1,41,3181,36,4528,4528,16f25622c221fa4c,match
P1,41,3181,37,4459,4459,208a71d158c92f4e,match
