image_id,building,condition,cut,n,tolerance,tail3_frequency_pass,last_half_frequency_pass,disjoint_halves_frequency_pass,disjoint_half_TV,last_half_max_TV
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,semi,0.2,4,0.1,1,1,1,0,0
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,semi,0.2,4,0.2,1,1,1,0,0
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,0.05,5,0.1,0,0,0,1,0.4
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,0.05,5,0.2,0,0,0,1,0.4
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,0.1,5,0.1,0,0,0,1,0.4
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,0.1,5,0.2,0,0,0,1,0.4
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,0.2,5,0.1,0,0,0,1,0.4
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,0.2,5,0.2,0,0,0,1,0.4
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,0.05,5,0.1,0,0,0,0.59,0.236
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,0.05,5,0.2,0,0.62,0,0.59,0.236
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,0.1,5,0.1,0,0,0,0.391666666667,0.156666666667
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,0.1,5,0.2,0.63,1,0,0.391666666667,0.156666666667
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,0.2,5,0.1,1,1,1,0,0
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,0.2,5,0.2,1,1,1,0,0
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,0.05,5,0.1,0,0,0,0.793333333333,0.317333333333
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,0.05,5,0.2,0,0,0,0.793333333333,0.317333333333
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,0.1,5,0.1,0.25,0.39,0,0.396666666667,0.190833333333
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,0.1,5,0.2,0.38,0.62,0.62,0.396666666667,0.190833333333
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,0.2,5,0.1,0.25,0.38,0,0.371666666667,0.182166666667
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,0.2,5,0.2,0.37,0.63,0.63,0.371666666667,0.182166666667
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,0.1,0.81,0,0,0.494166666667,0.256002370179
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,0.2,1,0.1,0,0.494166666667,0.256002370179
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.1,24,0.1,0.99,0,0,0.310833333333,0.159258699634
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.1,24,0.2,1,0.86,0,0.310833333333,0.159258699634
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.2,24,0.1,0.98,0.38,0,0.218333333333,0.11152014652
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.2,24,0.2,1,1,0.46,0.218333333333,0.11152014652
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,0.05,5,0.1,0.21,0.34,0,0.378333333333,0.1885
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,0.05,5,0.2,0.39,0.65,0.65,0.378333333333,0.1885
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,0.1,5,0.1,1,1,1,0,0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,0.1,5,0.2,1,1,1,0,0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,0.2,5,0.1,1,1,1,0,0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,0.2,5,0.2,1,1,1,0,0
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,semi,0.05,5,0.1,0,0,0,0.416666666667,0.166666666667
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,semi,0.05,5,0.2,0.68,1,0,0.416666666667,0.166666666667
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,semi,0.1,5,0.1,0,0,0,0.398333333333,0.159333333333
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,semi,0.1,5,0.2,0.6,1,0,0.398333333333,0.159333333333
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,semi,0.2,5,0.1,0,0,0,0.401666666667,0.160666666667
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,semi,0.2,5,0.2,0.62,1,0,0.401666666667,0.160666666667
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.05,23,0.1,0.95,0,0,0.410303030303,0.203516127521
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.05,23,0.2,1,0.58,0,0.410303030303,0.203516127521
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.1,23,0.1,0.96,0,0,0.339166666667,0.172042135081
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.1,23,0.2,1,0.82,0.07,0.339166666667,0.172042135081
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.2,23,0.1,0.94,0.05,0,0.301287878788,0.151508037217
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.2,23,0.2,1,0.91,0.22,0.301287878788,0.151508037217
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,0.05,6,0.1,0,0,0,0.48,0.24
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,0.05,6,0.2,0.56,0.56,0,0.48,0.24
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,0.1,6,0.1,0,0,0,0.333333333333,0.166666666667
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,0.1,6,0.2,1,1,0,0.333333333333,0.166666666667
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,0.2,6,0.1,1,1,1,0,0
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,0.2,6,0.2,1,1,1,0,0
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.05,6,0.1,0,0,0,0.516666666667,0.275
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.05,6,0.2,0.37,0.37,0,0.516666666667,0.275
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.1,6,0.1,0,0,0,0.426666666667,0.240833333333
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.1,6,0.2,0.53,0.53,0,0.426666666667,0.240833333333
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.2,6,0.1,0,0,0,0.406666666667,0.234166666667
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,0.2,6,0.2,0.52,0.52,0,0.406666666667,0.234166666667
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.05,5,0.1,0,0,0,0.623333333333,0.255833333333
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.05,5,0.2,0.13,0.39,0,0.623333333333,0.255833333333
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.1,5,0.1,0,0,0,0.583333333333,0.24
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.1,5,0.2,0.13,0.4,0,0.583333333333,0.24
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.2,5,0.1,0,0,0,0.606666666667,0.2495
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,0.2,5,0.2,0.12,0.41,0,0.606666666667,0.2495
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,0.05,6,0.1,0,0,0,0.793333333333,0.396666666667
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,0.05,6,0.2,0,0,0,0.793333333333,0.396666666667
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,0.1,6,0.1,0,0,0,0.8,0.4
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,0.1,6,0.2,0,0,0,0.8,0.4
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,0.2,6,0.1,0,0,0,0.793333333333,0.396666666667
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,0.2,6,0.2,0,0,0,0.793333333333,0.396666666667
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.05,5,0.1,0.14,0.26,0,0.376666666667,0.191
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.05,5,0.2,0.42,0.64,0.64,0.376666666667,0.191
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.1,5,0.1,0.24,0.37,0,0.35,0.178166666667
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.1,5,0.2,0.46,0.68,0.68,0.35,0.178166666667
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.2,5,0.1,0.22,0.36,0,0.396666666667,0.190666666667
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,0.2,5,0.2,0.42,0.6,0.6,0.396666666667,0.190666666667
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.05,23,0.1,0.47,0,0,0.637878787879,0.309523809524
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.05,23,0.2,1,0,0,0.637878787879,0.309523809524
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,23,0.1,0.8,0,0,0.480909090909,0.234803359902
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,23,0.2,1,0.35,0,0.480909090909,0.234803359902
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.2,23,0.1,1,0.04,0,0.303787878788,0.159156886166
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.2,23,0.2,1,0.87,0.14,0.303787878788,0.159156886166
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,24,0.1,0.91,0,0,0.426666666667,0.223226046829
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,24,0.2,1,0.3,0,0.426666666667,0.223226046829
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.1,24,0.1,0.97,0.31,0.22,0.215,0.127284372318
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.1,24,0.2,1,0.95,0.54,0.215,0.127284372318
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.2,24,0.1,1,1,1,0,0
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.2,24,0.2,1,1,1,0,0
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,0.05,5,0.1,0,0,0,0.59,0.236
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,0.05,5,0.2,0,0.62,0,0.59,0.236
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,0.1,5,0.1,0,0,0,0.603333333333,0.241333333333
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,0.1,5,0.2,0,0.54,0,0.603333333333,0.241333333333
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,0.2,5,0.1,0.16,0.27,0,0.371666666667,0.189333333333
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,0.2,5,0.2,0.46,0.65,0.65,0.371666666667,0.189333333333
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,semi,0.05,4,0.1,0,0,0,0.5,0.25
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,semi,0.05,4,0.2,0,0,0,0.5,0.25
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,semi,0.1,4,0.1,1,1,1,0,0
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,semi,0.1,4,0.2,1,1,1,0,0
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,semi,0.2,4,0.1,1,1,1,0,0
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,semi,0.2,4,0.2,1,1,1,0,0
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,0.05,5,0.1,0,0,0,0.813333333333,0.325333333333
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,0.05,5,0.2,0,0,0,0.813333333333,0.325333333333
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,0.1,5,0.1,0,0,0,0.621666666667,0.248666666667
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,0.1,5,0.2,0,0.63,0,0.621666666667,0.248666666667
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,0.2,5,0.1,0,0,0,0.616666666667,0.246666666667
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,0.2,5,0.2,0,0.58,0,0.616666666667,0.246666666667
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.05,23,0.1,0.02,0,0,0.725378787879,0.350875139353
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.05,23,0.2,1,0,0,0.725378787879,0.350875139353
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,23,0.1,0.13,0,0,0.651060606061,0.318639114509
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,23,0.2,1,0.03,0,0.651060606061,0.318639114509
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.2,23,0.1,0.77,0,0,0.464545454545,0.233211160217
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.2,23,0.2,1,0.3,0,0.464545454545,0.233211160217
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.05,24,0.1,0.57,0,0,0.7,0.353542124542
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.05,24,0.2,1,0,0,0.7,0.353542124542
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.1,24,0.1,0.47,0,0,0.6675,0.337976190476
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.1,24,0.2,1,0,0,0.6675,0.337976190476
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.2,24,0.1,0.75,0,0,0.610833333333,0.309149267399
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,0.2,24,0.2,1,0,0,0.610833333333,0.309149267399
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.05,24,0.1,0.94,0.01,0,0.335833333333,0.182302242692
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.05,24,0.2,1,0.69,0.08,0.335833333333,0.182302242692
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.1,24,0.1,1,1,0.71,0.1075,0.0565695970696
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.1,24,0.2,1,1,1,0.1075,0.0565695970696
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.2,24,0.1,1,1,0.53,0.0783333333333,0.0618505097152
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.2,24,0.2,1,1,1,0.0783333333333,0.0618505097152
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,0.05,4,0.1,0,0,0,1,0.5
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,0.05,4,0.2,0,0,0,1,0.5
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,0.1,4,0.1,0,0,0,0.5,0.25
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,0.1,4,0.2,0,0,0,0.5,0.25
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,0.2,4,0.1,1,1,1,0,0
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,0.2,4,0.2,1,1,1,0,0
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,0.05,4,0.1,0,0,0,1,0.5
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,0.05,4,0.2,0,0,0,1,0.5
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,0.1,4,0.1,0,0,0,0.5,0.25
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,0.1,4,0.2,0,0,0,0.5,0.25
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,0.2,4,0.1,0,0,0,0.5,0.25
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,0.2,4,0.2,0,0,0,0.5,0.25
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,manual,0.05,4,0.1,0,0,0,0.5,0.25
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,manual,0.05,4,0.2,0,0,0,0.5,0.25
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,manual,0.1,4,0.1,0,0,0,0.5,0.25
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,manual,0.1,4,0.2,0,0,0,0.5,0.25
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,manual,0.2,4,0.1,0,0,0,0.5,0.25
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,manual,0.2,4,0.2,0,0,0,0.5,0.25
