pool,image_id,code,building,method,tail,profile,max_clusters,max_singleton_share,N,possible_onset,conservative_onset,status
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,1,2.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,2,2.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,3,3.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,4,3.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,5,4.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,6,4.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,0,,,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,1,2.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,2,2.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,3,3.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,4,3.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,5,4.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,6,4.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,0,,,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,1,2.0,0.1,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,2,2.0,0.2,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,3,3.0,0.1,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,4,3.0,0.2,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,5,4.0,0.1,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,6,4.0,0.2,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,0,,,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,1,2.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,2,2.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,3,3.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,4,3.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,5,4.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,6,4.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,0,,,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,1,2.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,2,2.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,3,3.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,4,3.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,5,4.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,6,4.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,0,,,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,1,2.0,0.1,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,2,2.0,0.2,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,3,3.0,0.1,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,4,3.0,0.2,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,5,4.0,0.1,5,,,insufficient_tail
historical,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,6,4.0,0.2,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,0,,,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,1,2.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,2,2.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,3,3.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,4,3.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,5,4.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,6,4.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,0,,,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,1,2.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,2,2.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,3,3.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,4,3.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,5,4.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,6,4.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,0,,,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,1,2.0,0.1,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,2,2.0,0.2,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,3,3.0,0.1,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,4,3.0,0.2,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,5,4.0,0.1,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,6,4.0,0.2,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,0,,,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,1,2.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,2,2.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,3,3.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,4,3.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,5,4.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,6,4.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,0,,,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,1,2.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,2,2.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,3,3.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,4,3.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,5,4.0,0.1,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,6,4.0,0.2,5,,,not_reached
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,0,,,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,1,2.0,0.1,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,2,2.0,0.2,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,3,3.0,0.1,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,4,3.0,0.2,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,5,4.0,0.1,5,,,insufficient_tail
strict,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,6,4.0,0.2,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,0,,,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,1,2.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,2,2.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,3,3.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,4,3.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,5,4.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,2,6,4.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,0,,,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,1,2.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,2,2.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,3,3.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,4,3.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,5,4.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,3,6,4.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,0,,,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,1,2.0,0.1,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,2,2.0,0.2,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,3,3.0,0.1,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,4,3.0,0.2,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,5,4.0,0.1,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,complete,5,6,4.0,0.2,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,0,,,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,1,2.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,2,2.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,3,3.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,4,3.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,5,4.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,2,6,4.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,0,,,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,1,2.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,2,2.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,3,3.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,4,3.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,5,4.0,0.1,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,3,6,4.0,0.2,5,,,not_reached
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,0,,,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,1,2.0,0.1,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,2,2.0,0.2,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,3,3.0,0.1,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,4,3.0,0.2,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,5,4.0,0.1,5,,,insufficient_tail
conditional,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,wc2JMjhGNzB,representative,5,6,4.0,0.2,5,,,insufficient_tail
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,2,0,,,5,2.0,,possible_only
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,2,1,2.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,2,2,2.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,2,3,3.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,2,4,3.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,2,5,4.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,2,6,4.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,3,0,,,5,2.0,,possible_only
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,3,1,2.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,3,2,2.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,3,3,3.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,3,4,3.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,3,5,4.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,3,6,4.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,5,0,,,5,,,insufficient_tail
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,5,1,2.0,0.1,5,,,insufficient_tail
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,5,2,2.0,0.2,5,,,insufficient_tail
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,5,3,3.0,0.1,5,,,insufficient_tail
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,5,4,3.0,0.2,5,,,insufficient_tail
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,5,5,4.0,0.1,5,,,insufficient_tail
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,complete,5,6,4.0,0.2,5,,,insufficient_tail
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,2,0,,,5,2.0,,possible_only
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,2,1,2.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,2,2,2.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,2,3,3.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,2,4,3.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,2,5,4.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,2,6,4.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,3,0,,,5,2.0,,possible_only
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,3,1,2.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,3,2,2.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,3,3,3.0,0.1,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,3,4,3.0,0.2,5,,,not_reached
historical,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,wc2JMjhGNzB,representative,3,5,4.0,0.1,5,,,not_reached
