split,image_id,metric_object,coordinate_space,gt_variant,gt_source_type,image_path,model_path,gt_path,model_sha256,gt_sha256,model_pair_encoding_valid,model_pair_encoding_invalid_reason,model_point_count,gt_point_count,model_pair_count,gt_pair_count,pair_count_delta,topology_exact,pair_structure_correct,corner_match_threshold_px,corner_match_tp,corner_match_fp,corner_match_fn,corner_precision_1pct,corner_recall_1pct,corner_f1_1pct,corner_localization_pass,structural_localization_correct,mean_corner_error_px,corner_rmse_px,max_corner_error_px,corner_error_percent_diagonal,topdown_2d_iou,layoutnetv2_style_3d_iou,layout_depth_rmse_proxy,layout_depth_delta1_proxy,layout_metric_status,layout_metric_reason,layout_mask_iou,layout_mask_difference,boundary_rmse_px,geometry_acceptable,initialization_correct,near_identical,initialization_class,difference_band,topdown_2d_iou_ge_0_95,topdown_2d_iou_ge_0_9,topdown_2d_iou_ge_0_75,mask_difference_ge_0_01,mask_difference_ge_0_05,mask_difference_ge_0_1,mask_difference_ge_0_2,boundary_rmse_ge_5px,boundary_rmse_ge_10px,boundary_rmse_ge_20px,official_gt_sensitivity_initialization_class,official_gt_sensitivity_initialization_correct,official_gt_sensitivity_gt_pair_count,hybrid_vs_official_class_changed,hybrid_vs_official_topology_changed
test,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67.txt,data/mp3d_layout/test/label_cor/7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67.txt,b42d1c6a084f752d5e332c4e4b42f399cce6cb20e1f157c9dca93bddd5ad3e94,cc6669b74bd234d46324f788977bb991490dc67ee5a8c5ed1e760a28cd61e759,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,5.00106,5.117839,6.901313,0.4368246,0.90427267,0.89403055,0.05659468,1.0,proxy_evaluable,,0.97809616,0.02190384,4.023267,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
test,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/7y3sRwLe3Va_fdab6422162e49db822a37178ab70481.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_fdab6422162e49db822a37178ab70481.txt,data/mp3d_layout/test/label_cor/7y3sRwLe3Va_fdab6422162e49db822a37178ab70481.txt,d58c2c8f277b5f351f328f2abfadb66453ab1c54ca02326e7b12acda82d025dc,8f294e520173bd4d8992942f16f1f6d333d94ffc0678e7c2ee79562d1e50e74f,True,,12,16,6,8,-2,False,False,10.24,10,2,6,0.83333333,0.625,0.71428571,False,False,,,,,0.93054833,0.9159351,0.06817241,0.98950958,proxy_evaluable,,0.95677391,0.04322609,9.844794,True,False,False,wrong_initialization_topology,large_difference_topology,False,True,True,True,False,False,False,True,False,False,,,,False,False
test,B6ByNegPMKs_02e18ec4d4f94d2eb4407346c822dee2,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_02e18ec4d4f94d2eb4407346c822dee2.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_02e18ec4d4f94d2eb4407346c822dee2.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_02e18ec4d4f94d2eb4407346c822dee2.txt,2c93f8172d7144d01489d8bdfe496e089591eca66af45d39023fc335e820e22f,ebb5423e392986eba974e017127ea4e2ebfb92278a592f36521efd15830abf2a,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.949441,2.09474,3.259693,0.17027667,0.8972207,0.86987956,0.09855898,1.0,proxy_evaluable,,0.94831944,0.05168056,2.107858,False,False,False,wrong_initialization_geometry,large_difference_geometry,False,False,True,True,True,False,False,False,False,False,,,,False,False
test,B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd.txt,0be646ee753feffe6b7e6b97c888af917d7c0de50bc0c9d9d9aa43de4da7c8ed,568dd902e77b7eec22eefeee19747ac9e3ec3abd2f92a00445aebc609c2ef6cf,True,,12,8,6,4,2,False,False,10.24,6,6,2,0.5,0.75,0.6,False,False,,,,,0.78753171,0.7475079,0.20071323,0.99813843,proxy_evaluable,,0.64141798,0.35858202,54.91309,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,True,True,True,True,True,True,,,,False,False
test,B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5.txt,34006ad66790457ecec2825101e5e05c536405cce796bad9d4ae1c325668b788,d4524c08d3e54bec22fc2099f081177e677a0c2a01a6b056eb209096dd4a11c5,True,,8,12,4,6,-2,False,False,10.24,2,6,10,0.25,0.16666667,0.2,False,False,,,,,0.76780839,0.63146581,0.60713774,0.60858727,proxy_evaluable,,0.81039015,0.18960985,25.840258,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,True,True,False,True,True,True,,,,False,False
test,B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5.txt,c6384d269d6a0bdbcc493156c903316ce6ccee10ebf7dcae7966561199588fa7,6704329de5b621665582b2399b96282adfd007c37087ac0266d353be3128bf51,True,,8,8,4,4,0,True,True,10.24,4,4,4,0.5,0.5,0.5,False,False,9.761486,10.228459,14.666004,0.85263073,0.87731915,0.84472086,0.17720167,1.0,proxy_evaluable,,0.95858472,0.04141528,3.250193,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,False,False,False,False,False,False,,,,False,False
test,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e.txt,2d8658870b45ca9aae6993250deef2a6e1bef78fc2bb7c8c87ec48a2307478a8,9ec18ee3c6a8b411ed9301fcb9103b21eaded3128809fa37ae0d75bb51c34c53,True,,8,8,4,4,0,True,True,10.24,4,4,4,0.5,0.5,0.5,False,False,12.064988,13.932806,22.017917,1.0538333,0.77472698,0.75532625,0.25745851,0.95183182,proxy_evaluable,,0.94649832,0.05350168,6.144867,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,True,False,False,True,False,False,,,,False,False
test,B6ByNegPMKs_29138c57da06404d8a009f0deb20537f,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_29138c57da06404d8a009f0deb20537f.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_29138c57da06404d8a009f0deb20537f.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_29138c57da06404d8a009f0deb20537f.txt,6f25abb8277efadcb301dc8b2c7492b77f20a4e00e801c74e25229269300b66c,4a2b24cec59596d51808321811fe982abb5e7f8b582d5007e40b6837b5d5c7d4,True,,12,8,6,4,2,False,False,10.24,6,6,2,0.5,0.75,0.6,False,False,,,,,0.89218087,0.86409246,0.07335865,1.0,proxy_evaluable,,0.95291064,0.04708936,12.386941,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,False,False,False,True,True,False,,,,False,False
test,B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9.txt,10742428f0f99e55b01077e306742e7f7daa319a40f8d228e8a5c0241cb9cc55,91276881c9b967f25d26ddaad5aa3510eb3d2bbaf93c01ec709f71ecfb471bb8,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,3.859499,4.224172,6.065771,0.33711335,0.86176763,0.85294524,0.14261502,1.0,proxy_evaluable,,0.90042122,0.09957878,4.309976,False,False,False,wrong_initialization_geometry,large_difference_geometry,False,False,True,True,True,False,False,False,False,False,,,,False,False
test,B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2.txt,396fb3a09edb2355f442b054cee57b26374f25f4ad9452f8b903b6068b37461d,f2575c9b5a293350f68fe292eb8b3e748100d2f4fc32fdc6413b0972409b7055,True,,8,8,4,4,0,True,True,10.24,3,5,5,0.375,0.375,0.375,False,False,15.682415,17.452185,26.879465,1.36980262,0.74261574,0.71612468,0.24219057,0.94983864,proxy_evaluable,,0.94094539,0.05905461,10.862767,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,False,True,True,False,False,True,True,False,,,,False,False
test,B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.txt,bf4ded4be2c13ba3383dd36bba4676883a17fdc2ca2fe70e0b8d64a5f9cc08ae,26887ffd68c8ce78943e54d9c19b375d37097ae8b230e0b2533eaaf6ac3125d1,True,,8,8,4,4,0,True,True,10.24,7,1,1,0.875,0.875,0.875,False,False,6.216742,6.865046,12.130498,0.54301007,0.87097845,0.85136189,0.10369135,1.0,proxy_evaluable,,0.95949852,0.04050148,5.900699,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,False,False,False,True,False,False,,,,False,False
test,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,confirmed_user_manual_gt_correction,data/mp3d_layout/test/img/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8.txt,export_label/groudTruth.json,8c32bbcde483c56a99aaa96c1157326909611e84de34e0aa71eb20ee7d664248,5ead984f15bdff3f08b31755a6017d007aa2fc33fbd0302b8cfcbc12a41604e0,True,,12,8,6,4,2,False,False,10.24,5,7,3,0.41666667,0.625,0.5,False,False,,,,,0.87995634,0.82151266,0.22746593,1.0,proxy_evaluable,,0.90358068,0.09641932,10.475232,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,True,True,True,False,False,True,True,False,wrong_initialization_topology,False,4,False,False
test,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086.txt,7dd36c433f1e4d4df7ef65c995c2e17f96b22ea846118dedfd50de89dc7cb988,7f9e241c762f773b8dee4e6fbc3c64e7262330fa14b6943a5c247535b5c31430,True,,16,8,8,4,4,False,False,10.24,0,16,8,0.0,0.0,0.0,False,False,,,,,0.52368404,0.51424889,0.43948978,0.91464424,proxy_evaluable,,0.77336828,0.22663172,31.523455,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,True,True,True,True,True,,,,False,False
test,B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4.txt,0e5daa5cba56d8dcf8f415ef74eb5a21e3fdedef9311acc4c31e5a37d720835e,7049d5fdbb43216769596c7752a1c3a922f2c9f8837a2fb795ef190981255764,True,,8,8,4,4,0,True,True,10.24,5,3,3,0.625,0.625,0.625,False,False,9.355488,10.859925,18.277825,0.81716825,0.95270143,0.90029493,0.10712674,1.0,proxy_evaluable,,0.95117075,0.04882925,11.609915,True,False,False,wrong_initialization_localization,large_difference_localization,True,True,True,True,False,False,False,True,True,False,,,,False,False
test,B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8.txt,a11005685bc4898b79e6e8e26ed8f8dc2a7669b87dff2bab96499a0374c4c66b,bbf3d5125f0eddb65ec67042b6a94325d1c2dd89ae2b472ec9d6c229ce77f3f5,True,,8,8,4,4,0,True,True,10.24,1,7,7,0.125,0.125,0.125,False,False,18.043597,19.750002,29.94109,1.57604331,0.61115262,0.57524466,0.33823866,0.91719818,proxy_evaluable,,0.78727989,0.21272011,18.443256,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,False,True,True,True,True,True,True,False,,,,False,False
test,B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc.txt,85c825e1fab13fef7f8e4ded22b2421cc6cc682cadceb2c1c1a9e49eb3148847,95350727ee827e82693e2e2f5f5c44d8886ddfdcbb86d7d3e59afa8464bdfbdc,True,,8,8,4,4,0,True,True,10.24,6,2,2,0.75,0.75,0.75,False,False,8.499744,8.661447,11.060993,0.74242213,0.69689739,0.66686622,0.25449139,0.99678993,proxy_evaluable,,0.88162188,0.11837812,7.311814,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,False,True,True,True,False,True,False,False,,,,False,False
test,B6ByNegPMKs_53249ef8a94c4c40bd6f09c069e54d16,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_53249ef8a94c4c40bd6f09c069e54d16.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_53249ef8a94c4c40bd6f09c069e54d16.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_53249ef8a94c4c40bd6f09c069e54d16.txt,84e90757b767423814c02ca1326eba6fe6d942905655370b34f5af2558a75ced,2b51aa14c208811ddf950ab44cf62ad135e4d2752fb7daec179a69e005abbd65,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,3.955955,4.845534,7.919503,0.34553842,0.88960827,0.87535905,0.09163237,1.0,proxy_evaluable,,0.94208295,0.05791705,4.182145,False,False,False,wrong_initialization_geometry,large_difference_geometry,False,False,True,True,True,False,False,False,False,False,,,,False,False
test,B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6.txt,b3f325dce951ae6729a87e5dc8354f53103edacf7e5082400944251f231d34e0,2dcb66bf03dd02b1687ba3e6e49767ee45fc2b3c184b0db1ea7d55689e2254eb,True,,8,8,4,4,0,True,True,10.24,4,4,4,0.5,0.5,0.5,False,False,11.575923,12.347283,18.904239,1.0111153,0.53595481,0.4933053,0.4060522,0.99466896,proxy_evaluable,,0.6556749,0.3443251,14.644645,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,False,True,True,True,True,True,True,False,,,,False,False
test,B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4.txt,7e02b01ef924d55c74d00fc8b847dfdb4b38d29ab35465291ecf467b5519560e,0a266c4c0e678e6639ca314f977f60d2c459483cba6063de7de6f4a361fe4513,True,,8,8,4,4,0,True,True,10.24,0,8,8,0.0,0.0,0.0,False,False,22.15447,23.056442,31.750121,1.93511328,0.75839132,0.66309859,0.30862918,0.77637291,proxy_evaluable,,0.89288938,0.10711062,21.317467,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,True,True,True,True,False,True,True,True,,,,False,False
test,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9.txt,5a9135cc7d403ddf5327577995f448d0305a7e17431aebfc02dd868dc2fba6f1,fe7f8072e1ea8a53e42cf08b7f6a3e92533acf3323365993247008f414373fe6,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,6.713956,7.188046,9.562333,0.58643991,0.7729039,0.71191854,0.30884385,0.99786377,proxy_evaluable,,0.89858937,0.10141063,5.989167,False,False,False,wrong_initialization_geometry,large_difference_geometry,False,False,True,True,True,True,False,True,False,False,,,,False,False
test,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210.txt,a9e973e8cda8a8fca3ecc0354c3695fb9db4fa329441f1dca5e5ac2c3efec891,254484bb851da4422097c71fe49b4f8fd49aeb8f9fd366e0e377041f4d3f0355,True,,12,8,6,4,2,False,False,10.24,0,12,8,0.0,0.0,0.0,False,False,,,,,0.58332154,0.57471473,0.3595852,0.92470551,proxy_evaluable,,0.8453173,0.1546827,27.567812,False,False,False,wrong_initialization_topology,large_difference_topology,False,False,False,True,True,True,False,True,True,True,,,,False,False
test,B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3.txt,2aae81c403c564346b94c1b715717e569fd14235aec53d34f0f7ca2a499a6b0d,b9db0d10f8eda383d524887946dcf46c6d0fc2aa347292e0f7b7ba6a746c085f,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,3.292276,3.64675,5.429187,0.28756848,0.93514863,0.92888788,0.04793382,1.0,proxy_evaluable,,0.98968492,0.01031508,1.780472,True,True,False,correct_initialization,correct_but_visible_difference,False,True,True,True,False,False,False,False,False,False,,,,False,False
test,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_7018ca302c584d0d85024187f3568460.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_7018ca302c584d0d85024187f3568460.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_7018ca302c584d0d85024187f3568460.txt,f75eef4efe619cc5399ddae6107cf32d0bb44e93678aa619ad8abffad6c16062,e39016a1c87087a18f232dceee374c9bd7ee2619a58f6655eed2e55d33ab3604,True,,12,8,6,4,2,False,False,10.24,6,6,2,0.5,0.75,0.6,False,False,,,,,0.97111053,0.95956871,0.03903849,1.0,proxy_evaluable,,0.93370462,0.06629538,20.828136,False,False,False,wrong_initialization_topology,large_difference_topology,True,True,True,True,True,False,False,True,True,True,,,,False,False
test,B6ByNegPMKs_75327de9719945aa8b893a6404667884,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,confirmed_user_manual_gt_correction,data/mp3d_layout/test/img/B6ByNegPMKs_75327de9719945aa8b893a6404667884.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_75327de9719945aa8b893a6404667884.txt,export_label/groudTruth.json,fdd7aaaaa9328451f4367ad5dd5e6314a590b48fbc322f7ab5f16d4c5dd823e3,5ead984f15bdff3f08b31755a6017d007aa2fc33fbd0302b8cfcbc12a41604e0,True,,8,8,4,4,0,True,True,10.24,8,0,0,1.0,1.0,1.0,True,True,1.194445,2.388447,4.782458,0.10433051,0.88448707,0.88434434,0.21183592,0.76300621,proxy_evaluable,,0.99440553,0.00559447,0.230395,False,False,False,wrong_initialization_geometry,large_difference_geometry,False,False,True,False,False,False,False,False,False,False,wrong_initialization_localization,False,4,True,False
test,B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8,final_layout_as_initialization_proxy,1024x512,test_hybrid_30_manual_else_official,official_mp3d_layout_label_cor_raw_not_no_occ,data/mp3d_layout/test/img/B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8.png,output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8.txt,data/mp3d_layout/test/label_cor/B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8.txt,4e5d81b682b0af45bc647f47475536a3113f1b530ead98b9f4ca221decdcb3f9,6e77294c92389e71388c800223e294bd980d500638ac584309de3471268099e1,True,,8,8,4,4,0,True,True,10.24,4,4,4,0.5,0.5,0.5,False,False,12.30397,13.407513,18.294299,1.07470756,0.62758369,0.60409125,0.30921268,0.99679565,proxy_evaluable,,0.66287389,0.33712611,16.946932,False,False,False,wrong_initialization_localization,large_difference_localization,False,False,False,True,True,True,True,True,True,False,,,,False,False
