condition,chain,method,metric,status,images,median_real_n,real,predicted,mae
oos_geometry,type_2_only,seed_type4,late_quarter_new,evaluated,6,13.5,0.45,0.1625,0.35000000000000003
oos_geometry,type_2_only,seed_type4,late_repartition,evaluated,6,13.5,0.0027281746031746026,0.0,0.0027281746031746026
oos_geometry,type_2_only,seed_type4,terminal_modes,evaluated,6,13.5,5.916666666666667,2.6770833333333335,3.4583333333333335
oos_geometry,type_2_only,seed_type4,terminal_point_disagreement,evaluated,6,13.5,0.6740428008810362,0.45351946868490983,0.2239955544183485
oos_geometry,type_2_only,seed_type4,terminal_singleton_fraction,evaluated,6,13.5,0.41784996049701933,0.1300312432665374,0.3436413668031315
oos_geometry,type_2_only,seed_type4,terminal_supported,evaluated,6,13.5,2.4166666666666665,2.1145833333333335,0.8125
oos_geometry,type_2_only,seed_type4,terminal_within,evaluated,6,13.5,0.03791326349396577,0.012875320415535465,0.03381625020311371
oos_geometry,type_3_only,seed_context_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_context_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_context_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_context_t025,half_count_tv,evaluated,3,3.0,0.3333333333333333,0.20833333333333334,0.1875
oos_geometry,type_3_only,seed_context_t025,half_output_mmd,evaluated,3,3.0,1.1223810732961819,0.9541053584022844,0.26005229989624995
oos_geometry,type_3_only,seed_context_t025,invalid_generated,evaluated,3,3.0,0.0,0.0,0.0
oos_geometry,type_3_only,seed_context_t025,late_half_new,evaluated,3,3.0,0.6666666666666666,0.4270833333333333,0.2604166666666667
oos_geometry,type_3_only,seed_context_t025,late_quarter_new,evaluated,3,3.0,0.6944444444444445,0.4444444444444444,0.2708333333333333
oos_geometry,type_3_only,seed_context_t025,late_repartition,evaluated,3,3.0,0.0,0.005208333333333333,0.005208333333333333
oos_geometry,type_3_only,seed_context_t025,terminal_modes,evaluated,3,3.0,2.3333333333333335,1.9479166666666667,0.4270833333333333
oos_geometry,type_3_only,seed_context_t025,terminal_point_disagreement,evaluated,3,3.0,0.4166666666666667,0.22395833333333334,0.19270833333333334
oos_geometry,type_3_only,seed_context_t025,terminal_singleton_fraction,evaluated,3,3.0,0.5833333333333334,0.3697916666666667,0.2552083333333333
oos_geometry,type_3_only,seed_context_t025,terminal_supported,evaluated,3,3.0,0.6666666666666666,0.8229166666666666,0.3020833333333333
oos_geometry,type_3_only,seed_context_t025,terminal_within,evaluated,3,3.0,0.03581645224607647,0.013072518022545486,0.029961669029646698
oos_geometry,type_3_only,seed_equal,diagnostic_stable100,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_equal,diagnostic_stable80,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_equal,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_equal,half_count_tv,evaluated,3,3.0,0.3333333333333333,0.22395833333333334,0.171875
oos_geometry,type_3_only,seed_equal,half_output_mmd,evaluated,3,3.0,1.1223810732961819,0.9913031243629377,0.2228545339355965
oos_geometry,type_3_only,seed_equal,invalid_generated,evaluated,3,3.0,0.0,0.0,0.0
oos_geometry,type_3_only,seed_equal,late_half_new,evaluated,3,3.0,0.6666666666666666,0.4427083333333333,0.24479166666666666
oos_geometry,type_3_only,seed_equal,late_quarter_new,evaluated,3,3.0,0.6944444444444445,0.4600694444444444,0.2552083333333333
oos_geometry,type_3_only,seed_equal,late_repartition,evaluated,3,3.0,0.0,0.0,0.0
oos_geometry,type_3_only,seed_equal,terminal_modes,evaluated,3,3.0,2.3333333333333335,1.96875,0.40625
oos_geometry,type_3_only,seed_equal,terminal_point_disagreement,evaluated,3,3.0,0.4166666666666667,0.2378472222222222,0.17881944444444442
oos_geometry,type_3_only,seed_equal,terminal_singleton_fraction,evaluated,3,3.0,0.5833333333333334,0.3802083333333333,0.24479166666666666
oos_geometry,type_3_only,seed_equal,terminal_supported,evaluated,3,3.0,0.6666666666666666,0.8125,0.2916666666666667
oos_geometry,type_3_only,seed_equal,terminal_within,evaluated,3,3.0,0.03581645224607647,0.013592306196490286,0.0294418808557019
oos_geometry,type_3_only,seed_person_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_person_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_person_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_person_t025,half_count_tv,evaluated,3,3.0,0.3333333333333333,0.203125,0.19270833333333334
oos_geometry,type_3_only,seed_person_t025,half_output_mmd,evaluated,3,3.0,1.1223810732961819,0.9106050222086415,0.2985228874646772
oos_geometry,type_3_only,seed_person_t025,invalid_generated,evaluated,3,3.0,0.0,0.0,0.0
oos_geometry,type_3_only,seed_person_t025,late_half_new,evaluated,3,3.0,0.6666666666666666,0.421875,0.2760416666666667
oos_geometry,type_3_only,seed_person_t025,late_quarter_new,evaluated,3,3.0,0.6944444444444445,0.44097222222222215,0.28472222222222227
oos_geometry,type_3_only,seed_person_t025,late_repartition,evaluated,3,3.0,0.0,0.010416666666666666,0.010416666666666666
oos_geometry,type_3_only,seed_person_t025,terminal_modes,evaluated,3,3.0,2.3333333333333335,1.9479166666666667,0.4479166666666667
oos_geometry,type_3_only,seed_person_t025,terminal_point_disagreement,evaluated,3,3.0,0.4166666666666667,0.24305555555555555,0.18055555555555555
oos_geometry,type_3_only,seed_person_t025,terminal_singleton_fraction,evaluated,3,3.0,0.5833333333333334,0.375,0.2638888888888889
oos_geometry,type_3_only,seed_person_t025,terminal_supported,evaluated,3,3.0,0.6666666666666666,0.8125,0.2916666666666667
oos_geometry,type_3_only,seed_person_t025,terminal_within,evaluated,3,3.0,0.03581645224607647,0.013289966972022662,0.027032870901998695
oos_geometry,type_3_only,seed_type4,diagnostic_stable100,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_type4,diagnostic_stable80,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_type4,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,3,3.0,,,
oos_geometry,type_3_only,seed_type4,half_count_tv,evaluated,3,3.0,0.3333333333333333,0.2708333333333333,0.14583333333333334
oos_geometry,type_3_only,seed_type4,half_output_mmd,evaluated,3,3.0,1.1223810732961819,0.9182445132002757,0.2768585899382267
oos_geometry,type_3_only,seed_type4,invalid_generated,evaluated,3,3.0,0.0,0.0,0.0
oos_geometry,type_3_only,seed_type4,late_half_new,evaluated,3,3.0,0.6666666666666666,0.3854166666666667,0.3020833333333333
oos_geometry,type_3_only,seed_type4,late_quarter_new,evaluated,3,3.0,0.6944444444444445,0.40451388888888884,0.3107638888888889
oos_geometry,type_3_only,seed_type4,late_repartition,evaluated,3,3.0,0.0,0.0,0.0
oos_geometry,type_3_only,seed_type4,terminal_modes,evaluated,3,3.0,2.3333333333333335,1.8541666666666667,0.5208333333333334
oos_geometry,type_3_only,seed_type4,terminal_point_disagreement,evaluated,3,3.0,0.4166666666666667,0.28125,0.14236111111111108
oos_geometry,type_3_only,seed_type4,terminal_singleton_fraction,evaluated,3,3.0,0.5833333333333334,0.31684027777777773,0.30815972222222227
oos_geometry,type_3_only,seed_type4,terminal_supported,evaluated,3,3.0,0.6666666666666666,0.8958333333333334,0.3541666666666667
oos_geometry,type_3_only,seed_type4,terminal_within,evaluated,3,3.0,0.03581645224607647,0.012236631607404872,0.028086206266616485
semi,AABC_cycles,seed_context_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_context_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_context_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_context_t025,half_count_tv,evaluated,17,4.0,0.25,0.09270833333333334,0.23229166666666667
semi,AABC_cycles,seed_context_t025,half_output_mmd,evaluated,17,4.0,0.7246030892353321,0.38969769029895723,0.39877992933153267
semi,AABC_cycles,seed_context_t025,invalid_generated,evaluated,17,4.0,0.0,0.0,0.0
semi,AABC_cycles,seed_context_t025,late_half_new,evaluated,17,4.0,0.36666666666666664,0.10104166666666667,0.3260416666666667
semi,AABC_cycles,seed_context_t025,late_quarter_new,evaluated,17,4.0,0.3333333333333333,0.14305555555555555,0.2875
semi,AABC_cycles,seed_context_t025,late_repartition,evaluated,17,4.0,0.03333333333333333,0.002430555555555555,0.034375
semi,AABC_cycles,seed_context_t025,terminal_modes,evaluated,17,4.0,2.2,1.4479166666666667,0.9770833333333333
semi,AABC_cycles,seed_context_t025,terminal_point_disagreement,evaluated,17,4.0,0.22777777777777777,0.11805555555555555,0.21041666666666667
semi,AABC_cycles,seed_context_t025,terminal_singleton_fraction,evaluated,17,4.0,0.31666666666666665,0.08489583333333334,0.2734375
semi,AABC_cycles,seed_context_t025,terminal_supported,evaluated,17,4.0,0.9333333333333333,1.1083333333333334,0.30833333333333335
semi,AABC_cycles,seed_context_t025,terminal_within,evaluated,17,4.0,0.03391573715687071,0.019747801948099653,0.026667031499117023
semi,AABC_cycles,seed_equal,diagnostic_stable100,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_equal,diagnostic_stable80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_equal,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_equal,half_count_tv,evaluated,17,4.0,0.25,0.09895833333333333,0.23854166666666668
semi,AABC_cycles,seed_equal,half_output_mmd,evaluated,17,4.0,0.7246030892353321,0.39546244370429867,0.41723705090858837
semi,AABC_cycles,seed_equal,invalid_generated,evaluated,17,4.0,0.0,0.0,0.0
semi,AABC_cycles,seed_equal,late_half_new,evaluated,17,4.0,0.36666666666666664,0.10625,0.32916666666666666
semi,AABC_cycles,seed_equal,late_quarter_new,evaluated,17,4.0,0.3333333333333333,0.14791666666666667,0.28680555555555554
semi,AABC_cycles,seed_equal,late_repartition,evaluated,17,4.0,0.03333333333333333,0.002430555555555555,0.034375
semi,AABC_cycles,seed_equal,terminal_modes,evaluated,17,4.0,2.2,1.4625,0.9625
semi,AABC_cycles,seed_equal,terminal_point_disagreement,evaluated,17,4.0,0.22777777777777777,0.1284722222222222,0.20486111111111113
semi,AABC_cycles,seed_equal,terminal_singleton_fraction,evaluated,17,4.0,0.31666666666666665,0.0828125,0.27447916666666666
semi,AABC_cycles,seed_equal,terminal_supported,evaluated,17,4.0,0.9333333333333333,1.13125,0.3229166666666667
semi,AABC_cycles,seed_equal,terminal_within,evaluated,17,4.0,0.03391573715687071,0.019182339505274645,0.026521589341950966
semi,AABC_cycles,seed_person_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_person_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_person_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_person_t025,half_count_tv,evaluated,17,4.0,0.25,0.09479166666666666,0.234375
semi,AABC_cycles,seed_person_t025,half_output_mmd,evaluated,17,4.0,0.7246030892353321,0.38778734688810546,0.4005205291417225
semi,AABC_cycles,seed_person_t025,invalid_generated,evaluated,17,4.0,0.0,0.0,0.0
semi,AABC_cycles,seed_person_t025,late_half_new,evaluated,17,4.0,0.36666666666666664,0.09895833333333333,0.32395833333333335
semi,AABC_cycles,seed_person_t025,late_quarter_new,evaluated,17,4.0,0.3333333333333333,0.13541666666666666,0.28680555555555554
semi,AABC_cycles,seed_person_t025,late_repartition,evaluated,17,4.0,0.03333333333333333,0.0010416666666666667,0.034375
semi,AABC_cycles,seed_person_t025,terminal_modes,evaluated,17,4.0,2.2,1.4229166666666666,0.9854166666666667
semi,AABC_cycles,seed_person_t025,terminal_point_disagreement,evaluated,17,4.0,0.22777777777777777,0.10659722222222222,0.2121527777777778
semi,AABC_cycles,seed_person_t025,terminal_singleton_fraction,evaluated,17,4.0,0.31666666666666665,0.07916666666666666,0.2760416666666667
semi,AABC_cycles,seed_person_t025,terminal_supported,evaluated,17,4.0,0.9333333333333333,1.10625,0.30625
semi,AABC_cycles,seed_person_t025,terminal_within,evaluated,17,4.0,0.03391573715687071,0.020226885854558212,0.027436489253795063
semi,AABC_cycles,seed_type4,diagnostic_stable100,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_type4,diagnostic_stable80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_type4,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,AABC_cycles,seed_type4,half_count_tv,evaluated,17,4.0,0.25,0.09791666666666667,0.23333333333333334
semi,AABC_cycles,seed_type4,half_output_mmd,evaluated,17,4.0,0.7246030892353321,0.40522348636316435,0.39635412159018296
semi,AABC_cycles,seed_type4,invalid_generated,evaluated,17,4.0,0.0,0.0,0.0
semi,AABC_cycles,seed_type4,late_half_new,evaluated,17,4.0,0.36666666666666664,0.125,0.31666666666666665
semi,AABC_cycles,seed_type4,late_quarter_new,evaluated,17,4.0,0.3333333333333333,0.14444444444444443,0.28888888888888886
semi,AABC_cycles,seed_type4,late_repartition,evaluated,17,4.0,0.03333333333333333,0.003125,0.035069444444444445
semi,AABC_cycles,seed_type4,terminal_modes,evaluated,17,4.0,2.2,1.4520833333333334,0.9729166666666667
semi,AABC_cycles,seed_type4,terminal_point_disagreement,evaluated,17,4.0,0.22777777777777777,0.11597222222222221,0.20486111111111113
semi,AABC_cycles,seed_type4,terminal_singleton_fraction,evaluated,17,4.0,0.31666666666666665,0.08854166666666667,0.27291666666666664
semi,AABC_cycles,seed_type4,terminal_supported,evaluated,17,4.0,0.9333333333333333,1.0979166666666667,0.29791666666666666
semi,AABC_cycles,seed_type4,terminal_within,evaluated,17,4.0,0.03391573715687071,0.019966633807349247,0.02632752143907894
semi,ABCD_cycles,seed_context_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_context_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_context_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_context_t025,half_count_tv,evaluated,17,4.0,0.3392857142857143,0.07254464285714286,0.30245535714285715
semi,ABCD_cycles,seed_context_t025,half_output_mmd,evaluated,17,4.0,0.697535686370811,0.38225169665487035,0.397967260563965
semi,ABCD_cycles,seed_context_t025,invalid_generated,evaluated,17,4.0,0.0,0.0,0.0
semi,ABCD_cycles,seed_context_t025,late_half_new,evaluated,17,4.0,0.42857142857142855,0.1015625,0.34486607142857145
semi,ABCD_cycles,seed_context_t025,late_quarter_new,evaluated,17,4.0,0.41666666666666663,0.14657738095238093,0.3236607142857143
semi,ABCD_cycles,seed_context_t025,late_repartition,evaluated,17,4.0,0.0,0.0078125,0.0078125
semi,ABCD_cycles,seed_context_t025,terminal_modes,evaluated,17,4.0,2.2857142857142856,1.4732142857142858,0.9732142857142857
semi,ABCD_cycles,seed_context_t025,terminal_point_disagreement,evaluated,17,4.0,0.36904761904761907,0.10119047619047619,0.32217261904761907
semi,ABCD_cycles,seed_context_t025,terminal_singleton_fraction,evaluated,17,4.0,0.33035714285714285,0.09654017857142858,0.2806919642857143
semi,ABCD_cycles,seed_context_t025,terminal_supported,evaluated,17,4.0,0.9642857142857143,1.0870535714285714,0.265625
semi,ABCD_cycles,seed_context_t025,terminal_within,evaluated,17,4.0,0.03341369307746127,0.01806682414277732,0.023203289503636343
semi,ABCD_cycles,seed_equal,diagnostic_stable100,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_equal,diagnostic_stable80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_equal,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_equal,half_count_tv,evaluated,17,4.0,0.3392857142857143,0.07366071428571429,0.296875
semi,ABCD_cycles,seed_equal,half_output_mmd,evaluated,17,4.0,0.697535686370811,0.39807592115370083,0.39544672728696295
semi,ABCD_cycles,seed_equal,invalid_generated,evaluated,17,4.0,0.0,0.0,0.0
semi,ABCD_cycles,seed_equal,late_half_new,evaluated,17,4.0,0.42857142857142855,0.10044642857142858,0.3549107142857143
semi,ABCD_cycles,seed_equal,late_quarter_new,evaluated,17,4.0,0.41666666666666663,0.14657738095238096,0.3251488095238095
semi,ABCD_cycles,seed_equal,late_repartition,evaluated,17,4.0,0.0,0.0078125,0.0078125
semi,ABCD_cycles,seed_equal,terminal_modes,evaluated,17,4.0,2.2857142857142856,1.4754464285714286,0.9754464285714286
semi,ABCD_cycles,seed_equal,terminal_point_disagreement,evaluated,17,4.0,0.36904761904761907,0.10193452380952381,0.32217261904761907
semi,ABCD_cycles,seed_equal,terminal_singleton_fraction,evaluated,17,4.0,0.33035714285714285,0.09486607142857142,0.28236607142857145
semi,ABCD_cycles,seed_equal,terminal_supported,evaluated,17,4.0,0.9642857142857143,1.0959821428571428,0.27455357142857145
semi,ABCD_cycles,seed_equal,terminal_within,evaluated,17,4.0,0.03341369307746127,0.018274304670083962,0.023407138539438675
semi,ABCD_cycles,seed_person_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_person_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_person_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_person_t025,half_count_tv,evaluated,17,4.0,0.3392857142857143,0.07924107142857142,0.29799107142857145
semi,ABCD_cycles,seed_person_t025,half_output_mmd,evaluated,17,4.0,0.697535686370811,0.3839034496967075,0.3899768892271887
semi,ABCD_cycles,seed_person_t025,invalid_generated,evaluated,17,4.0,0.0,0.0,0.0
semi,ABCD_cycles,seed_person_t025,late_half_new,evaluated,17,4.0,0.42857142857142855,0.10602678571428571,0.34933035714285715
semi,ABCD_cycles,seed_person_t025,late_quarter_new,evaluated,17,4.0,0.41666666666666663,0.14508928571428573,0.32663690476190477
semi,ABCD_cycles,seed_person_t025,late_repartition,evaluated,17,4.0,0.0,0.005580357142857143,0.005580357142857143
semi,ABCD_cycles,seed_person_t025,terminal_modes,evaluated,17,4.0,2.2857142857142856,1.4620535714285714,0.9888392857142857
semi,ABCD_cycles,seed_person_t025,terminal_point_disagreement,evaluated,17,4.0,0.36904761904761907,0.09933035714285714,0.326264880952381
semi,ABCD_cycles,seed_person_t025,terminal_singleton_fraction,evaluated,17,4.0,0.33035714285714285,0.09542410714285714,0.28404017857142855
semi,ABCD_cycles,seed_person_t025,terminal_supported,evaluated,17,4.0,0.9642857142857143,1.0803571428571428,0.25892857142857145
semi,ABCD_cycles,seed_person_t025,terminal_within,evaluated,17,4.0,0.03341369307746127,0.018112776285771702,0.023521543606068257
semi,ABCD_cycles,seed_type4,diagnostic_stable100,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_type4,diagnostic_stable80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_type4,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,17,4.0,,,
semi,ABCD_cycles,seed_type4,half_count_tv,evaluated,17,4.0,0.3392857142857143,0.08370535714285714,0.29575892857142855
semi,ABCD_cycles,seed_type4,half_output_mmd,evaluated,17,4.0,0.697535686370811,0.39543801499670694,0.38222684118936323
semi,ABCD_cycles,seed_type4,invalid_generated,evaluated,17,4.0,0.0,0.0,0.0
semi,ABCD_cycles,seed_type4,late_half_new,evaluated,17,4.0,0.42857142857142855,0.10267857142857142,0.34598214285714285
semi,ABCD_cycles,seed_type4,late_quarter_new,evaluated,17,4.0,0.41666666666666663,0.1480654761904762,0.3206845238095238
semi,ABCD_cycles,seed_type4,late_repartition,evaluated,17,4.0,0.0,0.009300595238095236,0.009300595238095236
semi,ABCD_cycles,seed_type4,terminal_modes,evaluated,17,4.0,2.2857142857142856,1.4776785714285714,0.9642857142857143
semi,ABCD_cycles,seed_type4,terminal_point_disagreement,evaluated,17,4.0,0.36904761904761907,0.10639880952380952,0.3199404761904762
semi,ABCD_cycles,seed_type4,terminal_singleton_fraction,evaluated,17,4.0,0.33035714285714285,0.08872767857142858,0.27957589285714285
semi,ABCD_cycles,seed_type4,terminal_supported,evaluated,17,4.0,0.9642857142857143,1.1227678571428572,0.2924107142857143
semi,ABCD_cycles,seed_type4,terminal_within,evaluated,17,4.0,0.03341369307746127,0.01823681533348646,0.023447032431155652
semi,AB_cycles,seed_context_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_context_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_context_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_context_t025,half_count_tv,evaluated,18,4.0,0.16666666666666666,0.12065972222222222,0.18489583333333334
semi,AB_cycles,seed_context_t025,half_output_mmd,evaluated,18,4.0,0.983496632108871,0.5845958234125643,0.5208906851283611
semi,AB_cycles,seed_context_t025,invalid_generated,evaluated,18,4.0,0.0,0.0,0.0
semi,AB_cycles,seed_context_t025,late_half_new,evaluated,18,4.0,0.2777777777777778,0.1684027777777778,0.2829861111111111
semi,AB_cycles,seed_context_t025,late_quarter_new,evaluated,18,4.0,0.31481481481481477,0.203125,0.3107638888888889
semi,AB_cycles,seed_context_t025,late_repartition,evaluated,18,4.0,0.032407407407407406,0.0014467592592592592,0.03385416666666666
semi,AB_cycles,seed_context_t025,terminal_modes,evaluated,18,4.0,1.6666666666666667,1.4392361111111112,0.6059027777777778
semi,AB_cycles,seed_context_t025,terminal_point_disagreement,evaluated,18,4.0,0.1851851851851852,0.140625,0.19560185185185186
semi,AB_cycles,seed_context_t025,terminal_singleton_fraction,evaluated,18,4.0,0.2916666666666667,0.1675347222222222,0.2604166666666667
semi,AB_cycles,seed_context_t025,terminal_supported,evaluated,18,4.0,0.8333333333333334,0.953125,0.19270833333333334
semi,AB_cycles,seed_context_t025,terminal_within,evaluated,18,4.0,0.04200066369312706,0.01820260309731782,0.03166186669429893
semi,AB_cycles,seed_equal,diagnostic_stable100,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_equal,diagnostic_stable80,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_equal,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_equal,half_count_tv,evaluated,18,4.0,0.16666666666666666,0.13194444444444445,0.1857638888888889
semi,AB_cycles,seed_equal,half_output_mmd,evaluated,18,4.0,0.983496632108871,0.6172892795632726,0.5076806045222763
semi,AB_cycles,seed_equal,invalid_generated,evaluated,18,4.0,0.0,0.0,0.0
semi,AB_cycles,seed_equal,late_half_new,evaluated,18,4.0,0.2777777777777778,0.18836805555555555,0.2960069444444444
semi,AB_cycles,seed_equal,late_quarter_new,evaluated,18,4.0,0.31481481481481477,0.2204861111111111,0.3188657407407407
semi,AB_cycles,seed_equal,late_repartition,evaluated,18,4.0,0.032407407407407406,0.0014467592592592592,0.03385416666666666
semi,AB_cycles,seed_equal,terminal_modes,evaluated,18,4.0,1.6666666666666667,1.4704861111111112,0.609375
semi,AB_cycles,seed_equal,terminal_point_disagreement,evaluated,18,4.0,0.1851851851851852,0.15567129629629628,0.19907407407407407
semi,AB_cycles,seed_equal,terminal_singleton_fraction,evaluated,18,4.0,0.2916666666666667,0.1814236111111111,0.2690972222222222
semi,AB_cycles,seed_equal,terminal_supported,evaluated,18,4.0,0.8333333333333334,0.9496527777777778,0.203125
semi,AB_cycles,seed_equal,terminal_within,evaluated,18,4.0,0.04200066369312706,0.01805411083321512,0.032164540963258416
semi,AB_cycles,seed_person_t025,diagnostic_stable100,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_person_t025,diagnostic_stable80,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_person_t025,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_person_t025,half_count_tv,evaluated,18,4.0,0.16666666666666666,0.10069444444444445,0.1875
semi,AB_cycles,seed_person_t025,half_output_mmd,evaluated,18,4.0,0.983496632108871,0.5707210131605693,0.5095566071410749
semi,AB_cycles,seed_person_t025,invalid_generated,evaluated,18,4.0,0.0,0.0,0.0
semi,AB_cycles,seed_person_t025,late_half_new,evaluated,18,4.0,0.2777777777777778,0.1597222222222222,0.2829861111111111
semi,AB_cycles,seed_person_t025,late_quarter_new,evaluated,18,4.0,0.31481481481481477,0.19270833333333334,0.31655092592592593
semi,AB_cycles,seed_person_t025,late_repartition,evaluated,18,4.0,0.032407407407407406,0.002025462962962963,0.03443287037037037
semi,AB_cycles,seed_person_t025,terminal_modes,evaluated,18,4.0,1.6666666666666667,1.4114583333333333,0.6336805555555556
semi,AB_cycles,seed_person_t025,terminal_point_disagreement,evaluated,18,4.0,0.1851851851851852,0.12152777777777778,0.20775462962962965
semi,AB_cycles,seed_person_t025,terminal_singleton_fraction,evaluated,18,4.0,0.2916666666666667,0.16145833333333334,0.2699652777777778
semi,AB_cycles,seed_person_t025,terminal_supported,evaluated,18,4.0,0.8333333333333334,0.9461805555555556,0.1892361111111111
semi,AB_cycles,seed_person_t025,terminal_within,evaluated,18,4.0,0.04200066369312706,0.017792258195565343,0.031994437448833984
semi,AB_cycles,seed_type4,diagnostic_stable100,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_type4,diagnostic_stable80,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_type4,diagnostic_stable_multimode80,not_enough_for_this_diagnostic_only,18,4.0,,,
semi,AB_cycles,seed_type4,half_count_tv,evaluated,18,4.0,0.16666666666666666,0.1154513888888889,0.17447916666666666
semi,AB_cycles,seed_type4,half_output_mmd,evaluated,18,4.0,0.983496632108871,0.6227744381195139,0.4628255602991012
semi,AB_cycles,seed_type4,invalid_generated,evaluated,18,4.0,0.0,0.0,0.0
semi,AB_cycles,seed_type4,late_half_new,evaluated,18,4.0,0.2777777777777778,0.1935763888888889,0.2717013888888889
semi,AB_cycles,seed_type4,late_quarter_new,evaluated,18,4.0,0.31481481481481477,0.22337962962962962,0.2974537037037037
semi,AB_cycles,seed_type4,late_repartition,evaluated,18,4.0,0.032407407407407406,0.0023148148148148147,0.03472222222222222
semi,AB_cycles,seed_type4,terminal_modes,evaluated,18,4.0,1.6666666666666667,1.4583333333333333,0.5798611111111112
semi,AB_cycles,seed_type4,terminal_point_disagreement,evaluated,18,4.0,0.1851851851851852,0.1394675925925926,0.19270833333333334
semi,AB_cycles,seed_type4,terminal_singleton_fraction,evaluated,18,4.0,0.2916666666666667,0.1896701388888889,0.2478298611111111
semi,AB_cycles,seed_type4,terminal_supported,evaluated,18,4.0,0.8333333333333334,0.9253472222222222,0.17881944444444445
semi,AB_cycles,seed_type4,terminal_within,evaluated,18,4.0,0.04200066369312706,0.01895104488752675,0.03155025677100441
