image_id,condition,cut,rule,early_k,n_observed,n_valid,n_invalid,n_supported_modes,singleton_mass,p_sustained_onset_by_k,p_any_observed_onset,onset_median_conditional,late_new_geometry
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,D20_distribution,6,1,1,0,0,1,0,0,,0
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,D20_distribution,7,1,1,0,0,1,0,0,,0
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,G10_geometry,2,1,1,0,0,1,0,0,,0
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,G10_geometry,3,1,1,0,0,1,0,0,,0
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,G10_geometry,4,1,1,0,0,1,0,0,,0
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,G10_geometry,5,1,1,0,0,1,0,0,,0
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,G10_geometry,6,1,1,0,0,1,0,0,,0
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,0.2,G10_geometry,7,1,1,0,0,1,0,0,,0
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,P_pattern,2,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,P_pattern,3,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,P_pattern,4,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,P_pattern,5,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,P_pattern,6,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,P_pattern,7,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D10_distribution,2,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D10_distribution,3,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D10_distribution,4,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D10_distribution,5,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D10_distribution,6,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D10_distribution,7,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D20_distribution,2,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D20_distribution,3,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D20_distribution,4,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D20_distribution,5,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D20_distribution,6,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,D20_distribution,7,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,G10_geometry,2,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,G10_geometry,3,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,G10_geometry,4,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,G10_geometry,5,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,G10_geometry,6,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.05,G10_geometry,7,5,5,0,2,0.2,0,0,,0.4
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,P_pattern,2,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,P_pattern,3,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,P_pattern,4,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,P_pattern,5,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,P_pattern,6,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,P_pattern,7,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D10_distribution,2,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D10_distribution,3,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D10_distribution,4,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D10_distribution,5,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D10_distribution,6,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D10_distribution,7,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D20_distribution,2,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D20_distribution,3,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D20_distribution,4,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D20_distribution,5,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D20_distribution,6,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,D20_distribution,7,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,G10_geometry,2,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,G10_geometry,3,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,G10_geometry,4,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,G10_geometry,5,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,G10_geometry,6,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.1,G10_geometry,7,5,5,0,1,0.2,0,0,,0.19
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,P_pattern,2,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,P_pattern,3,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,P_pattern,4,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,P_pattern,5,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,P_pattern,6,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,P_pattern,7,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D10_distribution,2,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D10_distribution,3,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D10_distribution,4,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D10_distribution,5,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D10_distribution,6,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D10_distribution,7,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D20_distribution,2,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D20_distribution,3,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D20_distribution,4,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D20_distribution,5,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D20_distribution,6,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,D20_distribution,7,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,G10_geometry,2,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,G10_geometry,3,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,G10_geometry,4,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,G10_geometry,5,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,G10_geometry,6,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,0.2,G10_geometry,7,5,5,0,1,0.2,0,0,,0.18
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,2,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,3,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,4,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,5,24,24,0,2,0,0.01,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,6,24,24,0,2,0,0.01,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,P_pattern,7,24,24,0,2,0,0.02,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,2,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,3,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,4,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,5,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,6,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D10_distribution,7,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,2,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,3,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,4,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,5,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,6,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,D20_distribution,7,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,2,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,3,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,4,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,5,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,6,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.05,G10_geometry,7,24,24,0,2,0,0,0.93,18,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,2,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,3,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,4,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,5,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,6,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,P_pattern,7,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,2,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,3,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,4,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,5,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,6,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D10_distribution,7,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,2,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,3,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,4,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,5,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,6,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,D20_distribution,7,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,2,24,24,0,1,0,0.86,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,3,24,24,0,1,0,0.93,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,4,24,24,0,1,0,0.99,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,5,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,6,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.1,G10_geometry,7,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,2,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,3,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,4,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,5,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,6,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,P_pattern,7,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,2,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,3,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,4,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,5,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,6,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D10_distribution,7,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,2,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,3,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,4,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,5,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,6,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,D20_distribution,7,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,2,24,24,0,1,0,0.8,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,3,24,24,0,1,0,0.92,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,4,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,5,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,6,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,0.2,G10_geometry,7,24,24,0,1,0,1,1,2,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,2,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,3,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,4,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,5,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,6,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,P_pattern,7,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,2,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,3,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,4,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,5,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,6,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D10_distribution,7,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,2,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,3,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,4,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,5,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,6,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,D20_distribution,7,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,2,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,3,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,4,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,5,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,6,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.05,G10_geometry,7,24,24,0,3,0.25,0,0,,0.234166666667
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,2,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,3,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,4,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,5,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,6,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,P_pattern,7,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,2,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,3,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,4,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,5,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,6,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D10_distribution,7,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,2,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,3,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,4,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,5,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,6,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,D20_distribution,7,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,2,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,3,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,4,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,5,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,6,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.1,G10_geometry,7,24,24,0,2,0.208333333333,0,0,,0.23
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,P_pattern,2,24,24,0,3,0.0416666666667,0,0.75,21,0.0783333333333
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0.2,P_pattern,3,24,24,0,3,0.0416666666667,0,0.75,21,0.0783333333333
